DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_3_1,RH_1_3_1,TA_1_2_1,RH_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_3_1,WS_1_2_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,NEE
1,0.25,-57.035,-29.9862487,-1.734017208,-13.1126040075,-0.187113931775,0.06911332,382.0012083,3.557198064,0.0118862475,88.066026425,-4.49634134625,45.6238120225,-3.410875,48.68,-0.2075,41.8915338625,0.4811955,0.294126,0.497106963475,0,1.51875,245.975,300.6,-2.508,-3.942,2.013,4.32825,5.11875,6.08025,6.9029420225,7.42136349175,0.2437170451
1,0.75,-56.78275,-29.6097916675,-1.660060801,-13.6970467825,-0.1905643184,0.0656715,382.16654375,3.54733872,-0.385145875,88.0606275,-5.150397619,47.4366434575,-3.962,49.76112284,-0.641,44.1948728575,0.37089825,0.294126,0.451817836175,0,1.60225,244.025,300.8,-2.652,-4.0085,1.769,4.17275,5.09175,6.07975,6.905388736,7.4221472355,0.2299726586
1,1.25,-56.20975,-29.018246265,-1.9259254585,-15.078375435,-0.215532092325,0.0726362,381.8561499,3.552932963,-0.8292832,88.05677,-5.6975,50.4725,-4.392,51.79,-1.142,45.591229135,0.403641,0.294126,0.4872360412,0,1.47575,244.225,301.1,-2.69725,-3.98475,1.55375,4.0305,5.07075,6.106,6.90719042225,7.42424222775,0.212990418625
1,1.75,-55.8775,-29.1814466825,-1.695316168,-12.5372754875,-0.23332335315,0.07268152,381.811742075,3.5958009435,-1.06587225,88.06,-5.681584053,49.162933485,-4.451,52.15500001,-1.3575,46.3322421325,0.41202225,0.294126,0.525344034025,0,1.98075,243.35,299.35,-3.258,-4.05125,1.32975,3.889,5.027,6.1165,6.9093728325,7.426382404,0.207414204625
1,2.25,-55.11,-28.7078197575,-2.0282133305,-15.297959775,-0.20555899115,0.071758355,381.8825341,3.5733246095,-1.47735,88.065235,-5.94102163475,49.18406239,-4.659,53.77808088,-1.65325,47.3199257125,0.5035455,0.294126,0.4935039391,0,1.66675,243.375,297.775,-3.6465,-4.8425,1.168,3.7615,4.98925,6.1235,6.91342363225,7.4285225795,0.193951686825
1,2.75,-55.09625,-28.3786036575,-2.116125814,-15.44014956,-0.2027987151,0.073974615,381.67535905,3.5736854485,-1.86958075,88.067195,-6.09925,49.14875,-4.756,55.15884191,-2.12675,49.2351050175,0.414089625,0.294126,0.517173215025,0,1.45225,242.725,296.225,-3.991,-4.71,0.9695,3.6045,4.94875,6.132,6.9174379345,7.430662756,0.188079790875
1,3.25,-54.83,-28.75326764,-2.110973831,-16.353764235,-0.228902348175,0.0742540525,382.1812237,3.5528959215,-2.260079,88.073025,-6.401625,51.0435122225,-5.1584524,55.50411275,-2.4255,50.5292303625,0.427779,0.294126,0.4867974941,0,1.45275,242.125,294.725,-4.1345,-5.01125,0.78125,3.46925,4.908,6.13775,6.92283472375,7.43280293225,0.17907176975
1,3.75,-54.86,-28.39911408,-2.159071701,-16.47808488,-0.2036891589,0.073225155,382.0835991,3.561947142,-2.3836985,88.0665375,-6.3075968255,53.10125,-5.47525,57.0477688825,-2.5915,51.4605640725,0.4262145,0.294126,0.5139041286,0,1.6475,240.275,294.4,-4.65825,-5.255,0.64975,3.3205,4.8675,6.1355,6.9227165405,7.4349431085,0.17293425125
1,4.25,-53.99275,-28.3977798325,-2.070329384,-14.796825355,-0.233151621325,0.07231465,381.96402725,3.539850664,-2.769822,88.0518425,-6.6625,52.54,-5.70225,58.6751519825,-3.027,52.8441598625,0.46588575,0.294126,0.5206115682,0,1.4665,237.775,292.575,-5.002,-5.76425,0.50375,3.1865,4.8305,6.141,6.92448084275,7.43708328475,0.17081800145
1,4.75,-53.89,-28.30253641,-2.324680265,-15.818927905,-0.21650374895,0.07332925,382.0133941,3.559347451,-2.966648,88.0466025,-7.2278095235,54.9893797675,-6.023375,59.5891400425,-3.197,53.4577097475,0.42722025,0.294126,0.5083479174,0,1.39975,236.95,291.3,-5.107,-5.94525,0.3745,3.051,4.777,6.131,6.92799514575,7.43922346125,0.166290304475
1,5.25,-53.42,-28.22251214,-2.102353748,-15.77477569,-0.268610374025,0.0737930375,382.081681425,3.55214017125,-3.02985325,88.04135,-7.459823718,54.649148945,-5.94875,60.5191125625,-3.42025,54.543767475,0.4552695,0.294126,0.5059478939,0,1.598,236.5,289.3,-5.127,-5.56,0.19725,2.92625,4.7155,6.13475,6.931826612,7.439605298,0.155240067475
1,5.75,-52.975,-28.051152915,-2.481474616,-15.0175932275,-0.27189225985,0.07515474,382.36280585,3.537269966,-3.292643,88.04802,-7.65,56.7125,-6.07225,60.54998536,-3.5885,54.6462066475,0.408111,0.294126,0.49320738465,0,1.58225,236.425,289.5,-5.5005,-5.96675,0.14025,2.8065,4.66425,6.132,6.93426536925,7.441545083,0.1480621604
1,6.25,-53.1995,-28.08363994,-2.2375949045,-15.22120877,-0.2771795607,0.0722831,381.9937317,3.54701284825,-3.4516395,88.06499,-8.017379808,59.20310502,-6.338520032,61.91791276,-3.71925,55.84012642,0.392019,0.294126,0.48424911865,0,1.7925,235.85,290.6,-5.49675,-6.20975,0.01375,2.67075,4.60425,6.1235,6.936704126,7.44348486775,0.150596916525
1,6.75,-52.89725,-27.28346696,-1.994604082,-14.45950851,-0.284181044275,0.0734962725,382.2861176,3.542286745,-3.7282535,88.08727,-8.2021428575,58.7060356575,-6.572,62.895,-4.02575,57.066759675,0.463147875,0.294126,0.46152356415,0,1.3705,234.375,288.325,-5.9635,-6.3925,-0.07875,2.5495,4.55675,6.12275,6.93914288325,7.44542465275,0.1465038687
