DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1,G_1_1_1,G_1_1_2,G_1_1_3,H_1_1_1,LE_1_1_1,SH_1_1_1,WS_1_1_1,USTAR_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NEE_1_1_1,PA_1_1_1
1,18.25,415.900433,9.78747975,2.268799,0.30092275,-2.3132785,-2.014284,-1.638,-2.05437675,12.997071,-1.201523,1.81206375,0.31217275,-0.0026395,0.77938825,0.58646725,0.39030125,89.0382725,10.289705,3.86331525,9.76,11.975525,12.30129,-17.76196,0.0102145,-0.434925,1.6982115,324.43625,353.76535,2.358826,102.33504075
1,18.75,417.260475,9.708825,2.55624,0.3540535,-2.725908,-3.352322,-2.430213,-2.727974,11.35737675,-0.804057,1.701314,0.29560875,-0.0029955,0.7276805,0.58332175,0.3704085,90.42503475,9.62331925,3.106683189,9.26217075,11.947475,12.24086,-20.11129,0.007012,-0.53721625,1.86485125,320.130175,349.526425,2.787559,102.3649235
1,19.25,417.974,9.413937,2.48699225,0.332401,-3.16977275,-4.23045425,-3.0808665,-1.4854265,11.8537845,-0.24651,1.75163075,0.2895215,-0.00308725,0.758767,0.56576,0.34864675,91.81492,9.621064,2.7457585,9.4757275,11.8833475,12.160695,-18.421041,0.00651,-0.37110475,2.09662125,322.429175,352.2725,2.74383575,102.378925
1,19.75,419.2947265,9.2556725,2.379625,0.3736235,-3.8344765,-4.447,-3.341002,-1.713388,8.727044,-0.1551195,1.68364,0.2761675,-0.0031955,0.7293685,0.64192475,0.3514435,93.361746,9.59527,2.6018172265,9.032024,11.93082,12.14868,-16.6496575,0.0062875,-0.36449925,2.022857,321.2665,353.07735,2.54636175,102.3774145
1,20.25,420.4592595,8.760898,2.25756575,0.302217,-4.211889,-4.926966,-3.671,-1.4904055,9.060895,-0.207239,1.744657,0.262149,-0.002762,0.684491,0.580353,0.344401,94.45951,9.480789,2.27908443,8.44763825,11.91141,12.13583,-16.45381,0.0058635,-0.367854,2.11754925,319.32985,349.443,2.299028,102.34210575
1,20.75,422.64802825,8.76991475,2.1735355,0.2642665,-4.564688,-5.0653905,-3.9887675,-1.2400935,13.662683,-0.31665125,1.663695,0.279456,-0.00274,0.712476,0.565703,0.343434,95.18217825,9.34076,2.2670500135,8.518136,11.85988,12.086245,-13.0453345,0.004692,-0.27978925,2.181831,320.385625,348.2534,2.259287,102.35755425
1,21.25,423.02075,8.601463,2.1852025,0.3672145,-5.1586245,-5.560599,-4.3562115,-0.910421,5.9132885,-0.0257355,1.61205425,0.277048,-0.0029155,0.7206235,0.58076925,0.3312675,96.03074875,8.8621625,2.1623475,7.97375,11.79886,12.0780425,-11.814085,0.002958,-0.055038,2.112972,326.046775,346.552025,2.4470975,102.409781
1,21.75,423.8130255,8.612513,2.32245,0.3521745,-5.031945,-5.91625625,-4.89636875,-1.0976815,11.0523905,0.04608725,1.7482135,0.29384175,-0.00299775,0.7398195,0.5933795,0.3778605,96.754009,8.416854,1.8686374345,7.5782985,11.74368,12.058135,-9.794179,0.0040455,-0.236303,2.1373945,324.112,345.9325,2.46491025,102.434405
1,22.25,425.9168335,8.44204125,2.43725625,0.369074,-5.0725615,-6.10562725,-4.862445,-1.31469225,9.9758365,0.3593875,1.7002625,0.3096555,-0.0024835,0.7561985,0.66224925,0.37671775,96.82214,8.196938,1.7719231695,7.09625,11.7537275,12.040245,-12.15909,0.001838,-0.175913,2.201535,321.5669,346.404,2.6917975,102.456954
1,22.75,424.067923,8.3596335,2.01696,0.2186645,-4.9311745,-6.23114925,-5.17079275,-1.521292,11.723588,0.26561675,1.7386515,0.29691375,-0.00282425,0.754483,0.64912,0.374402,97.209228,7.952644,1.89280275,6.928832,11.719045,12.0293,-12.38036,0.00179525,-0.1754865,2.171282,321.0708,345.4008,1.981944,102.456241
1,23.25,420.370809,8.27919,1.7849725,0.2682095,-5.19098175,-6.27261925,-4.94383675,-0.740247,12.697344,0.549405,1.7833305,0.273781,-0.0022885,0.726594,0.590845,0.3576565,97.625648,7.419414,1.5180387485,6.7863435,11.672905,11.9756325,-8.447119,0.002874,-0.0915385,2.142169,326.0263,345.7401,1.855344,102.392945
1,23.75,421.49146875,8.355442,1.8869935,0.314368,-4.7317205,-6.21619325,-5.147196,-0.662219,10.32782075,0.50987675,1.8214455,0.296566,-0.00285775,0.78354225,0.672561,0.3725935,97.66368,7.35618375,1.523942473,6.8605,11.6728425,11.9655025,-6.576123,0.0041815,0.0341865,2.154091,327.508,344.277525,1.83803875,102.392148
2,0.25,425.093,11.243367,2.94846775,0.278963,-4.636022,-3.9936625,-2.857198,-2.051622,10.4339165,0.1974125,1.77169425,0.300828,-0.00388375,0.75397425,0.62409625,0.4050125,98.05244,10.04524,2.4641555,11.634593,12.05422,12.3279125,-10.91325575,0.0140665,-0.05266875,1.9474885,335.1808,354.324,3.10028975,102.454498
2,0.75,424.8051715,11.1511465,2.74992,0.12166225,-4.641469,-4.055856,-3.0698925,-1.119644,11.8745135,0.4932475,1.826112,0.311545,-0.005252,0.799518,0.629101,0.397472,98.18214,9.718742,2.35997367575,11.33103225,12.0803,12.224325,-9.22164575,0.01206525,0,1.87972225,337.0893,353.8789,2.7183895,102.469
2,1.25,424.91116925,11.209889,3.052333,0.264043,-4.727777,-4.38028225,-3.0954345,-1.30731025,9.7804885,0.4752,1.78931675,0.293394,-0.0040435,0.74358475,0.62924475,0.389418,98.35448,9.94493975,2.319454,11.048424,12.10959,12.22358,-10.781218,0.010212,-0.045027,1.92206625,337.0813,353.2737,3.059648,102.47237475
2,1.75,425.7930455,10.72811075,2.42542575,0.286171,-5.158795,-4.31256975,-3.1548995,-0.9491135,13.16176625,0.47696075,1.840278,0.3070795,-0.0039545,0.7696665,0.6402875,0.3962825,98.30075,9.91137575,2.2485,10.8838985,12.13502,12.1928275,-9.381255,0.0104875,0.0018285,1.928635,337.3683,352.8052,2.70068,102.4821125
2,2.25,427.34632625,10.79653175,2.689707,0.197349,-4.635,-4.505637,-3.2001395,-1.8646755,10.75910325,0.55892975,1.8731255,0.298783,-0.003799,0.7518215,0.6711225,0.4052345,98.49219,9.655184,2.193957,10.6902705,12.04923,12.03296,-7.776065,0.009877,0.000124,1.8247325,336.7792,351.7872,2.6823055,102.47275
2,2.75,428.340988,10.76365225,3.3232465,0.2193815,-4.562404,-4.77801275,-3.6269535,-1.4189715,11.580949,0.60536,1.899591,0.29989975,-0.00344975,0.8132435,0.675972,0.41360525,98.84185,9.29321525,2.258377,10.482841,11.89995,12.0451,-8.915727,0.01063,-0.00939375,1.76931925,337.7055,350.7033,3.2274415,102.449474
2,3.25,429.951392,10.847625,2.471776,0.2921585,-4.84142,-4.71004975,-3.724525,-1.607179,11.4124265,0.570891,1.92737,0.3175525,-0.0037515,0.8324855,0.698718,0.4171915,98.996893,9.1990405,2.154996,10.326043,11.8906,12.04405,-8.5843215,0.01090425,-0.003121,1.771621,339.1087,350.5753,3.0731005,102.4315
2,3.75,430.8290665,10.9666855,3.12229,0.20233025,-4.890758,-5.149545,-3.9778785,-1.09250975,10.130457,0.612068,1.90275,0.328336,-0.003771,0.8065655,0.6373125,0.3977785,99.0054,8.88970625,1.97925448075,10.580877,11.8,11.90031,-8.369824,0.010219,0.059796,1.803557,336.2489,348.2682,3.35150825,102.4463195
2,4.25,429.909303,11.0515205,2.9248,0.35154975,-6.110184,-5.08826,-4.088197,-1.82926275,13.17210075,0.760824,1.922457,0.318348,-0.003237,0.7846825,0.655006,0.405757,99.07039,8.8293125,1.85398239775,10.223494,11.77381,11.83705,-4.683585,0.010214,0.042463,1.731183,337.3007,348.2017,2.941546,102.4499255
2,4.75,429.755348,10.92678925,2.73724,0.21460175,-5.036129,-5.12155875,-4.1532505,-2.18595125,10.807232,0.541833,1.9986755,0.333862,-0.003785,0.792747,0.640051,0.4106275,99.04728,8.644987,1.822315746,9.893646,11.63317,11.81278,-5.06952225,0.01021375,0,1.8021405,335.9651,347.3902,3.2664935,102.43126
2,5.25,431.262511,11.015341,2.569237,0.28841875,-5.149206,-5.43955325,-4.297297,-1.826284,11.89314325,0.613796,1.971243,0.3096395,-0.003313,0.781503,0.6564055,0.3902295,99.11474,8.365289,1.72064941425,10.038401,11.54492,11.75747,-6.057397,0.0091985,0.010343,1.832989,336.8961,346.3103,2.708136,102.4411775
2,5.75,432.68273925,10.95829625,2.545611,0.55880375,-4.300585,-5.64140425,-4.4927565,-1.403871,11.10374075,0.4363825,2.01944325,0.299958,-0.003935,0.75718525,0.65692,0.3760795,99.11522,8.210545,1.621902029,9.80719,11.52645,11.76859,-4.87721325,0.00961225,0.0654845,1.79432275,336.4085,348.2675,2.9504755,102.456432
2,6.25,432.758542,11.0722755,3.107219,0.63050375,-3.680635,-5.6328725,-4.6139955,-1.050067,10.486275,0.465723,2.021551,0.312135,-0.003036,0.786949,0.6795905,0.4053785,99.17168,8.0900975,1.58314487925,9.905453,11.49033,11.76261,-4.46106875,0.1819715,0.074033,1.778627,338.1568,349.0041,2.99498,102.444547
2,6.75,436.39,10.977796,2.27211,0.44022775,-3.220408,-5.09643675,-4.3775895,-1.638344,12.80296275,0.78953275,1.95036625,0.2884255,-0.00386075,0.79251025,0.6931845,0.375435,99.4651,8.0058295,1.517109309,10.5496425,11.45755,11.77,-2.1717395,8.2899485,4.058073,2.391257,338.799,349.6467,2.362568,102.481851
2,7.25,435.596249,11.4296565,2.33144125,0.4322115,-3.098641,-4.9106155,-4.300811,-0.588003,18.11309025,3.107328,1.90662975,0.32334475,-0.0058205,0.8049055,0.6633525,0.3935475,99.41689,8.468131,1.688813715,10.43679075,11.43144,11.75063,9.700863,71.661575,45.458845,11.52255,339.1214,352.0369,2.8366835,102.507882
2,7.75,437.7855,11.81797025,2.3074475,0.09583375,-2.206666,-4.69915025,-3.844964,11.597718,40.9827025,5.721315,2.05117125,0.358796,-0.019366,0.866404,0.740538,0.4279305,99.30219,9.035003,1.92444192975,11.43642025,11.53282,11.8873,43.6114975,221.645325,130.850775,29.922445,340.6629,354.3131,2.7375385,102.583611
2,8.25,431.446316,11.80745,0.77857075,0.0174015,-0.084082,-3.375674,-2.3568245,46.496657,56.930186,7.2176005,2.499309,0.457701,-0.035052,1.101333,0.920523,0.544954,99.05103,9.572764,2.4109369205,12.381332,11.66976,12.05468,109.38115,435.9191,239.99365,41.876395,338.6333,359.2802,0.7683885,102.5384355
2,8.75,422.82825,11.702127,0,-0.00410025,3.24018,-1.3748015,-0.6280655,94.352566,72.365687,7.237406,2.831458,0.48174675,-0.063612,1.19306875,1.060847,0.598686,96.58245,10.2581175,2.995963,13.5814855,11.63165,12.1062525,178.058555,617.4459,329.133675,48.77716,339.1365,366.2369,0.232774,102.573515
2,9.25,418.978,11.93042625,0,-0.021914,9.027731,1.103721,1.678665,132.182384,83.2582,6.77532,3.0133555,0.52862475,-0.08759675,1.2962235,1.193453,0.636565,95.83562,11.4538225,3.655192,14.681363,11.82387,12.2343725,256.2344,811.094525,431.948875,59.3509075,341.4462,376.0134,-0.11240825,102.59904075
2,9.75,415.77075,12.18045,-0.70828125,-0.031824,15.3916,4.0309455,4.9178665,173.744753,94.3211115,5.72249825,3.16485,0.550888,-0.09330075,1.333601,1.272068,0.662409,93.93853,12.7377025,4.879766,15.2329905,11.81508,12.33954,315.105875,980.04275,503.12575,68.1288275,341.9501,386.6425,-0.738264,102.565878
2,10.25,415.645,12.64070075,-0.952428,-0.014215,18.76953,7.1749425,7.76190775,212.07994625,112.2550495,5.3672135,3.1816685,0.579784,-0.105014,1.3572135,1.392085,0.6793445,91.51414,14.00705,6.00968328525,15.9275,11.7595,12.5477825,362.741225,1129.37425,574.75325,75.53466,342.4746,395.3493,-1.063341,102.5663225
2,10.75,412.99749475,12.78686775,-1.154443,-0.007754,24.43,10.94081125,10.412705,235.285725,120.16175,5.16089,3.38005325,0.6015545,-0.1209435,1.40677625,1.4220715,0.72714,89.81486,15.04372,7.05125934725,16.79014375,11.79973,12.59053,400.975175,1246.282,620.67235,79.02755,343.1046,403.5842,-1.201359,102.531
2,11.25,412.43546275,13.24504875,-0.908217,0.017194,27.69674,14.199185,12.49042,248.221801,127.4086335,3.599498,3.353492,0.615645,-0.12047875,1.465967,1.41824,0.719056,86.98569,15.5288225,7.954705,17.48019275,11.85892,12.57516,419.7352,1290.748,652.4814,84.1516525,346.6815,412.586,-1.1415235,102.471
2,11.75,410.6967355,13.4228145,-0.833439,-0.001133,28.26723,16.60726,14.88272,262.66066025,126.980768,3.834864,3.3999465,0.62556425,-0.141957,1.4664785,1.40624,0.72200175,83.166492,15.885815,8.387258,17.7634475,11.97885,12.82699,431.047,1395.517,675.4173,85.1988425,347.9371,415.5375,-1.28996625,102.407
2,12.25,409.9514385,13.5646225,-1.2234295,0.05752575,26.52,20.53,15.88429,276.4048495,124.801,2.985339,3.5810515,0.6346925,-0.138492,1.4929715,1.491674,0.7258245,82.248412,16.537435,8.952134,18.379,12.178,12.7158475,436.715375,1416.27,679.46255,86.38477,346.3861,419.911,-1.386537,102.348
2,12.75,409.3394885,13.37588825,-1.3869885,0.033459,29.920245,22.09746,16.55985,260.451,132.069664,2.773745,3.547024,0.625445,-0.14392,1.506478,1.4580605,0.7171525,82.06954,17.261145,9.3492301915,18.742222,12.45922,12.838395,429.908825,1380.07,665.4371,86.13334,347.7621,418.1425,-1.409535,102.31175
2,13.25,409.137492,13.540431,-1.097717,0.0139105,31.54314,23.25212,16.78805,252.306694,123.38698625,2.61186,3.6631825,0.6413755,-0.1390285,1.5061585,1.41594,0.7354905,80.19254,17.47073,9.85920862475,19.2059405,12.70384,12.899115,404.41248,1330.1015,632.27015,83.3744825,348.2951,420.9869,-1.37802975,102.30749175
2,13.75,409.326213,12.93559325,-0.9703015,0.05349175,32.92322,23.5191225,16.78951,221.177886,113.8489705,2.025075,3.5272525,0.6194235,-0.130708,1.4600735,1.4636385,0.715077,78.72993,17.5631375,10.288117595,19.51126425,12.82784,12.989555,374.9281,1246.507,595.005675,79.71569,349.0644,419.1447,-1.20886025,102.302
2,14.25,409.02966525,13.296603,-0.237607,0.0268865,37.35,22.68,16.963385,191.0449495,105.1863085,1.333582,3.440386,0.5929895,-0.1312765,1.4377175,1.416202,0.720167,81.2654,17.92443,10.4535136575,19.664113,13.00861,13.179295,332.618325,1139.7595,545.2514,75.31205,349.5588,421.8474,-0.559504,102.27425
