DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,PA,T_SONIC_1_1_1,T_SONIC_1_2_1,T_SONIC_1_3_1,T_SONIC_1_4_1,T_SONIC_1_5_1,T_SONIC_1_6_1,T_SONIC_SIGMA_1_1_1,APAR,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TAU_1_1_1,USTAR_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1
1,0.5,622.02942,-0.565184017045455,2.5781414941116,-0.11150464174015,-6.78605175,-4.1658045,-8.9003305,-16.4133675,-24.307754,-4.46038555549958,92.90798425,-1.98771925,-2.8318316,-3.2156556,-3.002342,-3.0585843,-2.768344175,0.184495175,0,239.3122375,298.2059,-69.0632875,0,0.7101191625,-0.22796235,0.1024287825,0.302208529792414,0.208739069879849,0.175742009905082,0.180794581901606,0.167623354691295
1,1.5,623.25614,-0.01140625375,2.53280398434421,-0.0664880886391143,-6.82280425,-4.280227,-8.97264025,-16.719845,-23.469965,-4.69831971086923,92.865448,-2.2143763,-3.2337924,-3.5258982,-3.4028344,-3.384779325,-3.1099467,0.15116315,0,238.8118625,296.20255,-69.19773125,0,0.47589045,-0.206135025,0.10330163,0.231094019858512,0.172596372568082,0.142297092341747,0.15417272307213,0.13827262702987
1,2.5,626.46192,-0.126151017613636,2.46632488691629,-0.0557455754685066,-7.16213725,-4.46513425,-8.84839325,-17.081045,-28.80798625,-3.70699101332683,92.880416,-2.6155765,-3.5434868,-3.8981873,-3.6916872,-3.7735507,-3.5689906,0.16244295,0,238.9831125,295.5619375,-68.91575625,0,0.6088413375,-0.214930925,0.10025134,0.18109224365563,0.158701748539332,0.161212233576693,0.14324916026399,0.12504163436908
1,3.5,628.3156,-0.676765704545454,2.51281919598063,-0.0558515399953279,-7.172022,-4.49908825,-9.10118275,-17.417595,-20.6240415,-4.86630569367246,92.839884,-2.8417818,-3.5945004,-3.9660409,-3.791945325,-3.8730174,-3.6614863,0.1704903,0,238.050675,295.2288,-67.3303675,0,0.67369015,-0.1696705375,0.09995901,0.18102482048903,0.162192586205222,0.143567120978587,0.151013781316466,0.131518234855988
1,4.5,629.057215,-0.211812359659091,2.47701331554904,-0.15530528602911,-7.198478,-4.48827225,-9.13256625,-17.6445125,-23.298875,-3.49977537584841,92.787124,-3.1468527,-3.886922775,-4.216172725,-4.0505278,-4.15948595,-3.999559725,0.13660445,0,237.49555,293.1666,-68.11431875,0,0.63574115,-0.1797529,0.097496855,0.237189011250865,0.179725242921065,0.160132314991889,0.157500169309757,0.130319620027601
1,5.5,629.690855,-0.07433605,2.35753782636416,-0.086466158146366,-7.33909925,-4.537614,-9.0992715,-17.533035,-22.10282375,-2.77475438682828,92.771679,-3.4470022,-4.239153375,-4.5148852,-4.2994014,-4.31943705,-4.0973495,0.13820782,0,236.05845,292.0842625,-67.14264875,0,0.6034909375,-0.17481984,0.09969977,0.167748488961363,0.127749830439647,0.121783586939001,0.120761754506249,0.111247285760251
1,6.5,631.398645,-0.087395353409091,2.34473718006559,-0.0824166372968169,-7.475685,-4.50292775,-9.009912,-17.725885,-21.9744825,-4.37687360335196,92.788493,-3.4333648,-4.4346026,-4.5850274,-4.2906439,-4.55050445,-4.362966675,0.13844475,0,232.754625,291.769375,-67.7622725,0,0.77425005,-0.1561847125,0.10221322,0.19416653971768,0.150186044762941,0.123201270796249,0.135365148586538,0.119852525735731
1,7.5,632.5943625,0.0299932863636364,2.28602008111171,-0.182758824658307,-7.73345625,-4.5534925,-9.15679225,-17.6997675,-23.13141,-2.82586844358618,92.822669,-3.7569053,-4.74389315,-4.926339825,-4.7622126,-4.7888281,-4.71290755,0.1708434,0,230.92795,290.7162875,-63.9848375,0,0.97845355,-0.13835193,0.098073965,0.203837938366557,0.135053009938258,0.125017136187757,0.137152084756325,0.118736013944729
1,8.5,630.208755,-0.0736086210227273,2.12940809702502,-0.824195820778289,-7.96323625,-4.6331105,-9.26215075,-17.849475,-16.31772725,-3.49608566083838,92.836756,-3.6828087,-4.495263,-4.9895016,-4.87198535,-4.853824775,-4.5629156,0.1570823,41.0346645,231.9770375,291.4162625,-41.67364375,21.44031625,4.015615625,-0.1534751375,0.10793854,0.165238110890505,0.13473075930639,0.11316218254499,0.131400168575559,0.115532520106932
1,9.5,627.02343,-0.0026321636931818,2.38679755831178,-0.772831395387345,-7.96576775,-4.5913095,-9.2888885,-17.46335,-11.837632,-2.32662905569429,92.84763525,-1.9977705,-3.6303526,-4.0421888,-3.88949445,-4.0601772,-4.1190832,0.20237345,184.63789,235.1098875,295.95475,61.18280875,94.5698525,11.60842175,-0.22687434,0.13208947,0.179052713316514,0.153167765799596,0.146920753391957,0.158448976521063,0.137122751744694
1,10.5,619.78088,-0.182578013636363,2.56367456880409,-0.57706542222177,-7.83054175,-4.62324875,-9.24837475,-16.15258,5.512321,3.17006570898621,92.94296425,0.23552314825,-1.71006085,-2.19808815,-1.9906551,-1.9909596,-2.1283045,0.2242105875,398.865985,239.948575,311.1805125,151.629525,202.6742,24.68740375,-0.339411,0.2042697275,0.340180586964357,0.214651808721717,0.203462348044507,0.248374077652624,0.2399453798973
1,11.5,614.158965,-0.755665732954545,2.68710805211398,-0.495713361514998,-7.61790925,-4.63252875,-8.946263,-14.9878725,25.2621425,17.0947334866504,92.9180345,1.6261119,-0.4769068475,-0.9077151325,-0.660262975,-0.0541057615,0.025911182,0.2691793625,462.009335,244.331075,319.7957875,184.93145,232.2947375,24.9058275,-0.40836745,0.29194765,0.479059099734464,0.321707348992069,0.266994462736925,0.251209371470542,0.221570998563162
1,12.5,612.590225,-0.386238954545455,2.41523092446307,-0.486941289249882,-6.97657025,-4.577891,-8.6764175,-13.79662,33.0718595,8.61658397679425,92.818714,2.5405367,1.3854924,1.2874976,1.7116179,1.898676,2.370533,0.283261325,458.257865,251.3060875,326.1109125,180.729625,229.8666,26.14009375,-0.431511825,0.319023275,0.547691393929894,0.362759973697531,0.287870810024803,0.278219335529034,0.22308584477377
1,13.5,607.96138,-0.274132795454545,2.26268631618311,-0.328191774897553,-6.2177075,-4.5690905,-8.3985695,-12.31423,40.77361,4.54440526922037,92.75500075,3.18902165,2.4077305,2.11436205,2.4932319,2.55611745,2.681263575,0.2431521625,431.9296275,254.129075,329.7482,171.8564625,218.5260625,22.49756625,-0.521529075,0.349669075,0.623009646476205,0.399127526659413,0.315237062158876,0.26445181456378,0.212039756544202
1,14.5,611.64287,-0.3694273125,2.16497380954922,-0.126448688048958,-6.106109,-4.448550375,-8.144514625,-10.076205,28.95717875,15.8028331366803,92.746418,3.894675,3.1691797,2.9292519,3.3198478,3.533857175,3.9055326,0.21021515,430.068245,252.0913125,332.825825,164.37215,212.3336875,22.54757125,-0.488293875,0.38484185,0.635088644590419,0.453802041346703,0.315751386145775,0.250273549704138,0.21447787079112
1,15.5,610.6221,-0.302613318181818,1.75457311612352,0.00514456384854669,-5.8254545,-4.3657705,-7.6724135,-9.9997975,21.45217,11.6904371854339,92.7642415,4.45993185,3.2579348,3.0162118,3.477655725,3.6468622,4.077452,0.180032175,249.664685,258.31505,332.29005,91.251215,116.1716,13.378232,-0.440464175,0.33732825,0.563751717176072,0.413239852320684,0.312421194131359,0.266050543715173,0.234258389717033
1,16.5,612.33906,-0.195161280113636,2.08505463894033,0.0560747108876641,-5.44375,-4.099369,-7.26195,-9.9423615,-0.4512985,8.04190472191654,92.7599665,3.731623,3.2230968,2.860188775,3.2055555,3.1820345,3.12689525,0.1528667225,111.25913,253.9912,326.87155,21.046034,48.21408,6.973519,-0.4137836,0.270933925,0.483965724260832,0.347025748978821,0.270435176523561,0.271052029868335,0.250483291499705
1,17.5,613.7144375,-0.276253318181818,1.96963318634277,0.0766282562584064,-5.2798415,-3.9627385,-7.0306095,-9.8335095,-24.72007,-4.18519677923539,92.835492,2.673385,1.878580775,1.8227282,1.84195565,1.78209685,1.8057527,0.1984515625,16.6532355,248.2062,315.7917,-71.502385,4.5428875,1.689303,-0.21789866,0.2029029875,0.28714001656459,0.217090475299283,0.209775949799936,0.246295949295786,0.216334984681651
1,18.5,618.9822625,-0.0789502409090909,2.13535922411724,0.0249286989205648,-5.3550975,-3.8168315,-7.050719,-11.875815,-41.65928625,-1.13068828053896,92.854509,1.1188686,0.45760787,0.111665774,0.221619465,0.2666262,0.2614805225,0.2432115,0,244.0811,308.3873,-81.0126,0,1.0504845,-0.2053385225,0.17209465,0.421461881939388,0.295435103212778,0.256147755834492,0.241418344081968,0.225350295688195
1,19.5,624.6192,0.186495543181818,2.11702473971531,0.0374213877428115,-5.771092,-3.7959225,-7.179215,-13.44892,-30.3408775,-2.49397830176337,92.873609,0.090483779,-0.53148322,-0.87377088,-0.7352641,-0.836787565,-0.78321057,0.23732505,0,242.23675,307.80285,-76.13542,0,0.95169215,-0.207374675,0.14072965,0.429650911123329,0.311845156971921,0.228790169847369,0.245832414259888,0.230942993120651
1,20.5,625.58388,0.1901106125,2.16249532431915,-0.122790320812884,-6.1729235,-3.73729,-7.8564965,-14.524605,-34.0924565,-1.54515786699051,92.921071,-0.3187118,-1.0079439725,-1.409378,-1.11255505,-1.2543488,-1.2936619,0.2139291,0,242.934,306.5311,-74.87009,0,0.8439653,-0.2194235625,0.1302578,0.35975231058567,0.302917884300367,0.256242951961725,0.258302665381132,0.209061146742972
1,21.5,622.4887225,-0.0652201994318182,2.25043322030142,-0.0170804681396868,-6.6300845,-3.989783,-8.314895,-15.374265,-30.50379125,-3.62826196073414,92.981602,-0.84066478,-1.739948425,-1.8874876,-1.7006153,-1.7974574,-1.567606525,0.2019961,0,242.7422,303.1172,-73.05534,0,0.79459915,-0.15651093,0.11973182,0.384735285809371,0.296673310591745,0.245243454345486,0.23546616738827,0.192201093651158
1,22.5,620.95739,0.0875873931818182,2.31613690086626,-0.0640260454962591,-6.6260773,-4.0680443,-8.657261,-15.7413,-31.24444175,-3.8330213783138,92.955187,-1.1055808,-2.088875925,-2.40925635,-2.113472475,-2.1548146,-2.002625,0.19574007,0,242.2948,302.1425,-70.33573,0,0.8100176,-0.201246805,0.1214607,0.345519907718648,0.268020444781009,0.22141340780625,0.212754007248963,0.18594227647911
1,23.5,623.8662325,-0.250712045454545,2.42853337411194,-0.0294515596330299,-6.678435,-4.058855,-8.596412,-15.69369,-37.7119175,-3.26571847154811,92.927433,-1.6279777,-2.43434715,-2.8144121,-2.535876675,-2.615186325,-2.432111125,0.1752987,0,238.1284,300.9562,-72.65314,0,0.9246404,-0.220643575,0.1004678,0.355941515186733,0.2443385944502,0.207791751340573,0.198877381207531,0.186277491948529
2,0.5,654.6463,-0.169042756818182,2.55059558238834,-0.0388183606861101,-4.70304575,-3.178496,-6.635513,-14.1853225,-20.46519325,-3.3893163956235,93.013813,-1.209732,-1.8990554,-2.0349279,-1.902905,-1.695600525,-1.4768679,0.1696859,0,244.173125,307.053075,-70.7778775,0,0.7913643,-0.1623357975,0.11655658,0.320084257803443,0.246210755491789,0.208884461030006,0.210599037299495,0.188300753033605
2,1.5,657.56887,-0.0652909306818182,2.51982406240126,-0.065926416260881,-4.8790035,-3.282944,-6.9154185,-14.523575,-20.6983475,-3.80244098865225,93.00411225,-1.50759075,-2.37254945,-2.540789625,-2.3698044,-2.1131982,-1.8876205,0.1806094625,0,244.139825,305.14255,-66.74479,0,0.846155775,-0.2371633425,0.10693245,0.283359759679949,0.218473288458121,0.192691004962438,0.205538222965122,0.176939482969687
2,2.5,657.813805,0.0654288352272728,2.33893220179968,-0.081971215055801,-4.98501075,-3.3325235,-7.15973175,-14.574485,-19.2986435,-2.79847556838625,92.941441,-1.8276411,-2.565507,-2.721101225,-2.60308235,-2.4759893,-2.1947424,0.1687168625,0,244.2136,303.441575,-67.0550325,0,0.815357575,-0.254786575,0.10635131,0.320627371395932,0.227960742141999,0.202818950317629,0.191098444918661,0.171631856180605
2,3.5,657.486455,-0.0735642318181818,2.28939695058734,-0.102098315363926,-5.14860925,-3.40578075,-7.2356325,-14.7195125,-20.35419625,-3.25863120702902,92.912175,-2.354189,-2.6985381,-2.98257515,-2.7949436,-2.6473683,-2.34488575,0.1747192875,0,245.20995,301.359575,-65.951375,0,0.64666825,-0.2238629375,0.09577431125,0.286483603873233,0.206869191831758,0.169970498759223,0.168257830594438,0.164830950354701
2,4.5,657.51997,0.0822458772727273,2.33321773374783,-0.0996848077736536,-5.133588,-3.37734725,-7.4621175,-14.94528,-18.587905,-2.02066295753036,92.901613,-2.590628375,-3.250978375,-3.51605525,-3.22952395,-3.028734375,-2.76377205,0.1686183875,0,253.76325,300.9599,-64.8145175,0,0.62053825,-0.15959855,0.0935560725,0.256862333929621,0.192567111180784,0.157970241733282,0.174781472168077,0.148743626186787
2,5.5,659.50242,-0.169678570454545,2.31458964560736,-0.0422761056251092,-5.2143625,-3.37890875,-7.4281245,-15.0603125,-16.5204235,-2.72229059994179,92.8951855,-2.80313935,-3.182403725,-3.5459551,-3.217482125,-2.9727696,-2.682351,0.144295725,0,245.4839,301.176625,-64.3033975,0,0.571293075,-0.151504625,0.096357225,0.2333511452957,0.157754542333574,0.141838622133295,0.147076779733572,0.125755773057136
2,6.5,657.26756,-0.0120562960227273,2.2702940878385,-0.0544031662790912,-5.526282,-3.4112745,-7.60177725,-15.19668,-15.2241655,-3.76205907163544,92.8957595,-3.073912,-3.3780018,-3.547881975,-3.4521863,-3.091238025,-2.8982579,0.12767165,0,240.457675,299.46065,-63.34245,0,0.5826832,-0.11264425,0.106002135,0.194633324345144,0.15495977352796,0.142638939522456,0.14147110003574,0.138829579506721
2,7.5,659.40303,-0.592647085227272,2.34831359041422,-0.456815554340173,-5.90531175,-3.51237425,-7.7335205,-15.580125,-18.8046605,-2.24931258367536,92.9040075,-3.2156173,-3.536587525,-3.7388427,-3.4457033,-3.2881648,-3.08310095,0.169317,14.913194,242.5609,299.201625,-52.794945,4.657955,1.6522998,-0.176879175,0.0913573225,0.220545674958547,0.156077869751119,0.143988453713795,0.154126535556718,0.132483332282974
2,8.5,662.33672,-0.38790213125,2.65766201583989,-0.974019780507288,-5.816274375,-3.53031025,-7.71013375,-15.0816325,-10.85083925,2.12807299274722,92.98980925,-2.391715575,-3.049404275,-3.29477895,-3.188177375,-3.073613575,-2.8846547,0.1734474875,89.236811,248.661575,302.260975,11.6881995,42.134575,6.54015325,-0.204513775,0.1140778125,0.177190253874383,0.126470074407736,0.126627899569038,0.141061090134639,0.13631121882603
2,9.5,655.991555,-0.791030295454545,2.82528772247198,-0.550939927070718,-5.433406,-3.5949795,-7.720560375,-14.06668625,2.6644415,7.99173615054989,92.985862,-1.1796575,-1.46764115,-2.1487535,-1.9574549,-1.812109175,-1.527365075,0.20150995,244.77334,253.726225,311.3296,92.34981,118.984925,14.52383125,-0.2583815,0.15364965,0.22602123294042,0.150799532680422,0.135172687516264,0.151529593855455,0.158599288638617
2,10.5,649.156055,-0.792874204545454,2.50594956576132,-0.425692425028366,-4.9263065,-3.6347365,-7.39132425,-11.581975,22.8725335,14.3715621040752,93.00533775,0.13827309,-0.35818682,-1.0046577,-0.516837685,-0.32986987,0.145182762,0.216047425,439.7098725,257.3046,319.879825,178.576175,228.7154,27.07168,-0.428328575,0.247950975,0.564978582806068,0.371223344012722,0.291370974685877,0.238776704742297,0.228836535213368
2,11.5,644.63241,-1.23238879545455,2.57056621624778,-0.359067456164006,-4.34955975,-3.717821375,-7.01277925,-10.030494625,36.3471775,17.3103317161472,93.026318,1.820039825,1.36362605,1.044229175,1.5226997,1.6364337,2.0017099,0.27312515,642.18408,262.2879375,330.5637875,252.773025,316.161575,40.33315875,-0.413775875,0.27200545,0.82068170866934,0.537832769697292,0.432891323546752,0.363088872045121,0.260257111143876
2,12.5,642.02583,-1.44564377272727,2.28707310855433,-0.349729151202837,-3.873157,-3.75484775,-6.0013945,-8.6507565,49.6050375,12.7144529866138,92.9920625,2.9995498,2.869128225,2.214167375,2.40961135,2.622030225,2.98025535,0.30102575,602.97458,265.112725,338.4681875,273.066225,337.0889125,39.85943375,-0.5391350625,0.32423995,0.736408492603897,0.511948831156779,0.423449751786971,0.358071024034266,0.281176163786005
2,13.5,636.75646,-1.34942560227273,1.98977310059119,-0.224101090110448,-3.362982625,-3.51519475,-5.183198625,-7.59088925,72.10545875,9.20917928290569,92.971712,3.8337237,3.6050829,3.4185485,3.9159648,3.89233685,4.545732175,0.32669645,681.29317,269.813725,342.8672,260.952175,344.25835,38.2196225,-0.6126762,0.3483784,0.818517064865103,0.545969154704282,0.449761198343067,0.325353492101289,0.257833052803882
2,14.5,636.65628,-0.941996363636364,2.02489553750476,-0.126557170344943,-2.28381775,-3.26730675,-4.503904375,-6.91955925,62.97934,14.1887644230949,92.93087,4.5751507,4.46514365,4.195434175,4.6962094,4.8533445,5.1928097,0.26092145,513.033715,274.000275,346.091975,205.932675,261.942225,29.197795,-0.548361225,0.38382505,0.708940506461515,0.48420872239516,0.371154380559617,0.32752870068203,0.231146326921812
2,15.5,638.4124775,-0.626325568181818,1.97707469826319,-0.050676503027271,-1.8663355,-3.086710125,-4.143557,-6.164687875,37.41899,9.4668862814233,92.927509,5.2360426,4.8520064,3.9222034,4.348277075,4.5891334,5.037142675,0.22911635,405.822765,275.0624,345.397075,141.160675,206.00835,24.9081325,-0.637959575,0.42592215,0.748680255492155,0.494387976952283,0.354732295549468,0.301523531137579,0.249319110150444
2,16.5,643.3263025,-0.6245285,1.87205396881507,0.0131198814234506,-1.73537775,-2.98681125,-3.62437725,-5.99160725,12.205936,7.68349370816569,92.950708,4.8640937,4.1075042,4.016425875,4.1593546,5.026353,4.820852225,0.1647529375,214.4409525,274.9793,341.3042,49.010365,106.896975,12.706455,-0.536187575,0.3182085125,0.748343904685367,0.507359219997203,0.364772039917492,0.287336898867299,0.265126779019005
2,17.5,648.20771,-0.0510129846590909,2.03511458488123,0.112529290024674,-1.70993825,-2.905243875,-3.569402875,-6.26562075,-13.308395,0.854780542771746,92.93403325,3.748892725,3.404664375,3.322699775,3.59460525,3.5631942,3.767782575,0.1386780875,61.6804245,270.37,330.808475,-29.250258,27.2783775,3.899376,-0.3702051,0.2614269125,0.507637608925193,0.341895109790282,0.25394947716149,0.275518846515734,0.234810094541021
2,18.5,656.13361,0.0994919738636365,2.39319238909779,0.0538786124186997,-1.928498625,-2.874085875,-3.727497,-6.96619075,-29.94786025,0.755613447257474,92.99676125,2.37382945,2.3263593,1.9078656,2.2399866,2.136391275,2.4102677,0.17545405,0,261.543925,323.0143,-83.2024225,0,0.913967775,-0.28706485,0.1949690125,0.46255412088495,0.342341836270502,0.252477061565352,0.226426441948296,0.234517570596457
2,19.5,657.85587,-0.0483623886363636,2.55663834601004,0.0347922246491906,-2.54209925,-2.92908625,-4.57363475,-9.5859565,-28.36885875,-0.397926721861909,93.01491,1.30501085,1.462389775,1.216897675,1.492799525,1.57868795,1.70919175,0.166605825,0,257.45885,317.622125,-81.259675,0,0.813855525,-0.2665181775,0.14355746,0.390734968222059,0.285884448615285,0.232681989970262,0.236440913049979,0.238085613274374
2,20.5,656.5715675,-0.0912447142045457,2.62180620904802,-0.0212186524597133,-3.0048865,-2.929069,-4.992711875,-10.488592,-23.69642125,-1.8897097565042,93.021876,0.98404232,0.57800718,0.280008315,0.49374305,0.49162383,0.61907469,0.16675915,0,251.74605,315.1653,-77.0861425,0,0.739938725,-0.2660176,0.128416945,0.398374870469638,0.291754915340162,0.226732828941188,0.227532691611419,0.206856960661505
2,21.5,655.1204375,-0.0902385931818182,2.49701081824235,-0.113822969503389,-3.646036625,-2.91236175,-5.2625405,-12.15286875,-29.32597875,-3.63515137968974,93.0675885,0.1941789375,-0.23291198,-0.1827837925,-0.16385651,-0.05852490075,0.10892227,0.15921615,0,248.612025,313.515725,-76.8938525,0,0.964616725,-0.22677509,0.117083895,0.40616661638394,0.253611086372419,0.217275685961641,0.211002694365554,0.198491178337757
