DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_4_1
1,0.25,1.37233261021666,-28.9564335014761,0.0397397499065018,0.0342433471276584,-0.0917269145484214,0.0416150894991192,-5.11617601257389,-1.93096637758044,0.0664438718712646,-58.8150631757271,-6.4547187668623,0.232805057313132,0.91075,0.889,0.362,-28.766845,-27.724025,-26.006835,-29.06768,-28.95115,92.907985,65.9065,0.130105,-26.628,-22.0775,-24.7935,0,-4.02825,0.2725,-1.2785,143.115,202.0275,144.205,209.6925,-0.197,-0.22,-0.45,-0.19,-0.29,-0.25275,-0.3555,-1.22275,-7.104075,-6.05185,-4.647075,-3.4903,-1.525225,0.1107,1.447675,3.958125,-6.9323,-5.991525,-4.1645,-2.46935,-2.724,-1.786225,0.06235,1.39745,4.081525,-5.84145,-4.75285,-3.3613,-2.6987,-2.0052,-1.605675,0.2753,1.91405,4.735225,-8.249075,-7.2992,-5.7972,-4.1049,-3.229375,-2.2492,0.36675,1.617125,4.436325,-7.7893,-6.98155,-5.34275,-4.117875,-2.5534,-1.646275,0.01995,1.43015,4.24815,-12.36055,-10.05835,-8.5308,-89.571,0.261454157391089,0.308939930089274,0.295307019003099,0.609715907591628,0.292020160446857,408.87642612538,412.094544872756,417.702164295813,423.502944194365,419.044227725686,411.188801980013,417.351755365971,412.176853347534,417.703012710893,1992.21291493652,1994.61299598938,1995.34805016738
1,0.75,1.67541665809677,-29.3184546096463,0.035445205319775,0.0175718280410684,-0.186990745907686,-0.015211329423913,-5.26569904254125,-2.06228960674803,0.0602931841226661,-50.1314613461622,-8.28442797449187,0.306409670780759,1.001,0.999,0.4475,-29.110415,-27.838775,-26.2809425,-29.53834,-29.00675,92.884251,65.916,0.14436,-26.956,-23.192,-25.08325,0,-3.7255,0.245,-1.3665,141.1225,201.5975,144.41,209.255,-0.197,-0.223,-0.45,-0.19,-0.29,-0.26,-0.36275,-1.22275,-7.125475,-6.101775,-4.6584,-3.49065,-1.5245,0.1108,1.44595,3.957125,-6.92685,-6.011025,-4.167075,-2.4811,-2.723125,-1.78515,0.06235,1.396725,4.080975,-5.95055,-4.80805,-3.353125,-2.69395,-2.0099,-1.6058,0.274575,1.91305,4.735225,-8.323275,-7.327,-5.8066,-4.1071,-3.228875,-2.24885,0.3662,1.616125,4.4356,-7.8345,-6.9918,-5.348625,-4.11915,-2.5513,-1.6463,0.0172,1.429425,4.245675,-12.4637,-11.3038,-8.55,-89.10575,0.284489610877347,0.302686721070246,0.278119497058365,0.56832043181371,0.273568946515191,408.921721589136,412.00037349415,418.099594779066,423.703044263397,419.153178568053,411.091432797411,418.161025495954,411.9338127187,418.408470553568,1989.77661696626,1989.93781695454,1989.69448481782
1,1.25,1.55133956376556,-29.3822038760789,0.0465044311793406,0.00424449657114402,-0.363721280591934,-0.0218457854979717,-4.42699428518412,-1.89928407916247,0.0909315349329434,-53.9831786615974,-5.98491884212213,0.276676770548335,0.702,0.822,0.4205,-29.16384,-27.749075,-26.26396,-29.7747375,-29.0553,92.84936,67.1675,0.1330375,-27.371,-22.8895,-24.999,0,-3.8565,0.2,-1.09825,139.745,200.96,144.9725,207.2775,-0.197,-0.223,-0.45,-0.19,-0.29,-0.26,-0.37,-1.22,-7.1339,-6.137325,-4.66755,-3.490825,-1.524225,0.1079,1.445225,3.9556,-6.90135,-6.02155,-4.16675,-2.494575,-2.721975,-1.786075,0.063175,1.396275,4.079975,-6.0264,-4.85685,-3.345475,-2.7042,-2.01505,-1.60615,0.274575,1.9106,4.734225,-8.394225,-7.34805,-5.8184,-4.110625,-3.230625,-2.248575,0.36565,1.6144,4.43505,-7.88475,-7.003025,-5.354225,-4.1207,-2.546875,-1.64825,0.016475,1.4276,4.244125,-12.5397,-11.278125,-8.5647,-85.89775,0.264208335349023,0.30247044205254,0.26362915621027,0.590236054381569,0.256917241046142,408.823461744809,411.230595152782,417.704652433211,424.469015145696,419.00696010545,410.644667602001,417.651103830083,411.556593698653,417.861578069913,1992.07752692381,1992.58932983709,1993.8290704002
1,1.75,1.62335814473558,-29.8206992220875,0.0435403256939257,-0.0360616941704324,-0.290826485147812,-0.0447120621744411,-4.85892437980384,-0.884174521540636,0.0740254205231985,-51.8704456505712,-4.89308851723735,0.23364141657228,0.896,0.88475,0.412,-29.512875,-28.050425,-26.4528525,-29.89312,-29.36481,92.8115385,67.2865,0.12865,-27.156,-23.3315,-25.045,0,-3.82475,0.1,-1.268,139.905,199.89,144.885,205.8925,-0.197,-0.22,-0.45725,-0.198,-0.3,-0.25275,-0.38,-1.17275,-7.140275,-6.1614,-4.6788,-3.4909,-1.5235,0.107175,1.4435,3.9546,-6.8614,-6.023625,-4.165425,-2.50805,-2.721925,-1.784175,0.062175,1.395275,4.07925,-6.074425,-4.900775,-3.3457,-2.7113,-2.020025,-1.606,0.273575,1.9096,4.734225,-8.44855,-7.352075,-5.8286,-4.1174,-3.23025,-2.24825,0.365375,1.6134,4.434325,-7.938275,-7.0163,-5.35465,-4.120975,-2.542975,-1.6523,0.01695,1.4266,4.24505,-12.676075,-11.40375,-8.93315,-84.099,0.244966095600012,0.287249359104587,0.257499844868277,0.699580686262491,0.252931452761566,408.885340635576,411.118343711006,417.596622541808,424.417976267863,418.870840610504,410.364752281032,417.656489855245,411.086515635663,417.806614139076,1993.12753128075,1993.33263621333,1993.81264829742
1,2.25,1.85306701814101,-29.6830429904216,0.0287727071666147,0.0193945773088455,-0.199639117067882,0.050498780480182,-4.71826120973021,-1.32360592361525,0.0870312369994554,-50.92357008455,-4.82965693518884,0.304236429217071,1.1565,0.90825,0.368,-29.29699,-28.064275,-26.76134,-29.98985,-29.512165,92.807348,66.785,0.12032,-27.504,-23.778,-25.4765,0,-4.133,0.1725,-1.18,140.35,200.3,145.74,205.3925,-0.2035,-0.223,-0.45,-0.2,-0.29,-0.26,-0.37275,-1.1655,-7.14545,-6.1779,-4.682,-3.490425,-1.523225,0.1089,1.44295,3.9536,-6.82085,-6.004975,-4.16075,-2.52035,-2.7216,-1.784925,0.062625,1.394725,4.0787,-6.128425,-4.94685,-3.3638,-2.7188,-2.024275,-1.606375,0.2726,1.9057,4.733225,-8.4607,-7.35285,-5.8349,-4.1162,-3.23125,-2.24875,0.3651,1.6114,4.433325,-7.996875,-7.033825,-5.355075,-4.120525,-2.540075,-1.6561,0.016675,1.4242,4.24405,-12.6698,-11.3798,-8.7475,-84.93025,0.231752741895759,0.29456397831641,0.256722199918399,0.617306835577115,0.263504927383501,408.952089551182,411.221961939559,417.835569553148,424.668523300035,418.797550906653,410.057594037579,417.762178984678,411.211588709931,417.862947686691,1998.7123811538,1997.79263186452,1995.6308511066
1,2.75,1.93980330347913,-29.8983236272152,0.0305499845238436,-0.0150990643561261,-0.300495196401526,0.00187068974724283,-5.57406586109722,-1.19638636842365,0.0990073723182942,-47.3102007422655,-7.09357211032209,0.279456141504699,1.299,1.1415,0.522,-29.6016,-28.170325,-27.2337,-30.08882,-29.7072475,92.804655,67.11,0.11706,-27.886,-23.592,-25.746,0,-4.25125,0.2,-1.3655,139.705,199.9875,146.5625,204.585,-0.1935,-0.223,-0.45,-0.19,-0.29,-0.26275,-0.37275,-1.19925,-7.192775,-6.1915,-4.6826,-3.48915,-1.52395,0.10845,1.4415,3.952125,-6.7914,-5.981375,-4.15445,-2.5325,-2.72155,-1.7874,0.06245,1.394275,4.0777,-6.17755,-4.991725,-3.3946,-2.723275,-2.024575,-1.60525,0.2719,1.9069,4.732225,-8.433975,-7.3431,-5.8359,-4.11375,-3.23225,-2.2492,0.36555,1.6104,4.432325,-8.058475,-7.049925,-5.354775,-4.1223,-2.536175,-1.65805,0.015575,1.4246,4.241675,-12.732675,-11.3921,-9.164025,-83.54675,0.236501478500152,0.282935860092455,0.251375478404014,0.614679424231716,0.265759869947384,409.081803493311,411.076989134022,417.964904677915,424.797968420745,418.859967075065,410.086970262495,418.134413894885,411.124983400488,418.395853269512,1994.94157077055,1995.21294595167,1995.58161335728
1,3.25,2.01956578565217,-29.8480581469327,0.0375170182252507,0.00393084212264956,-0.202726640331353,0.00797603926040456,-5.69854756493773,-2.09866362553801,0.0866765509473959,-47.3295842812857,-5.86153514053876,0.302188579533027,1.163,1.06675,0.47525,-28.4428,-28.248825,-27.362675,-29.819585,-29.5050925,92.78970675,68.23,0.1111075,-27.464,-23.91325,-25.77275,0,-3.844,0.2,-1.24325,140.75,200.2225,146.9975,204.25,-0.2,-0.22,-0.45,-0.19,-0.29,-0.26275,-0.37275,-1.2165,-7.239425,-6.20895,-4.686775,-3.488225,-1.524225,0.108725,1.4405,3.951125,-6.7535,-5.955875,-4.14805,-2.5342,-2.721775,-1.788775,0.06,1.393275,4.0767,-6.2121,-5.025975,-3.4198,-2.731625,-2.024875,-1.6042,0.2712,1.9059,4.7322,-8.39605,-7.3304,-5.8351,-4.1106,-3.2322,-2.2492,0.365,1.609125,4.43205,-8.1153,-7.040825,-5.35275,-4.1335,-2.533275,-1.659,0.013475,1.4236,4.239575,-12.7,-11.20795,-8.073,-84.7625,0.196963787588436,0.27790894084097,0.259195885523139,0.603176619840044,0.267747221760447,409.024887883892,411.048297925658,417.615164901566,424.135240932554,418.744367274948,410.095529249959,417.620375787458,411.042556706107,418.048899739446,1997.36480883159,1997.61762376695,1997.97591468769
1,3.75,2.53145925281885,-29.6523132524507,0.035467028817261,-0.0328036989697822,-0.382543749532169,0.0027760844104877,-6.15959169367797,-2.00959299855327,0.0812303170744717,-55.1009922287095,-5.05179088216737,0.297571906519748,1.26,1.1165,0.506,-28.3860125,-28.17005,-27.442115,-29.672685,-29.3330875,92.79192725,66.704,0.116185,-27.314,-23.82875,-25.464,0,-3.764,0.3,-1.113,142.4925,199.5325,148.795,205.305,-0.2,-0.22,-0.45,-0.2,-0.29,-0.27,-0.37275,-1.26275,-7.28555,-6.233125,-4.701875,-3.4824,-1.52195,0.10845,1.439225,3.9506,-6.75465,-5.9282,-4.1393,-2.5327,-2.722,-1.788525,0.06045,1.392275,4.0767,-6.219825,-5.0439,-3.4376,-2.7407,-2.0249,-1.6048,0.271575,1.906325,4.731225,-8.3553,-7.317,-5.8315,-4.1104,-3.232875,-2.2491,0.36445,1.608125,4.431775,-8.164375,-7.0244,-5.34955,-4.1462,-2.5388,-1.658025,0.013025,1.4209,4.23885,-11.12715,-11.0212,-9.26725,-87.05175,0.196871255142642,0.280383794087602,0.256743762639555,0.5775581909617,0.272580328526261,409.152874220173,411.086520621809,417.342125072404,423.866680539546,418.184590166628,410.017822425987,417.243730576859,411.433543394999,417.448326353666,1998.8324061456,1998.36354722481,1998.62916548548
1,4.25,2.58175016627795,-29.5407120785511,0.04929546161254,0.0120335730985915,-0.0608141968915028,0.0411700497635581,-6.20531857689728,-1.62133637789832,0.0936046931096563,-49.6424397354245,-4.62140449031068,0.260315175231834,1.253,1.14775,0.5375,-28.57481,-28.17895,-27.534325,-29.8718275,-29.41802,92.796197,66.9475,0.124115,-27.188,-24.14325,-25.77925,0,-3.61925,0.2,-1.14375,142.4225,199.385,149.36,205.11,-0.2035,-0.22,-0.45,-0.198,-0.29325,-0.26275,-0.34825,-1.25275,-7.318325,-6.25635,-4.717525,-3.480025,-1.5215,0.109175,1.436325,3.948175,-6.75535,-5.89945,-4.13245,-2.5306,-2.7224,-1.790275,0.06045,1.3901,4.075425,-6.221475,-5.046025,-3.454125,-2.75005,-2.0252,-1.60665,0.27085,1.9046,4.7312,-8.3153,-7.3041,-5.82895,-4.1102,-3.2328,-2.24875,0.364175,1.6064,4.430775,-8.2118,-7.00905,-5.3468,-4.158575,-2.547225,-1.65705,0.0144,1.4205,4.239225,-12.6443,-11.1324,-9.813,-87.45575,0.20102140077883,0.270301229511649,0.25023285270203,0.581379961508752,0.263861858097612,409.084032915204,411.186251352259,417.223996590628,423.658603446871,418.033514109845,409.810163604932,417.188054438126,410.826263904366,417.285032665119,1998.6973433287,1998.78416427339,1999.62225460105
1,4.75,2.48050765024385,-29.0877366793473,0.0417576117273469,0.012359615471455,-0.0878412021243472,0.0337257644310796,-5.34963555464779,-3.09505285573602,0.0747005813123126,-47.7337970172881,-6.4264392960156,0.302197734312997,1.116,0.9645,0.4615,-28.59018,-27.869525,-27.4898,-29.876905,-29.8468125,92.838653,66.47075,0.1244,-27,-24.12125,-25.72925,0,-3.53275,0.245,-1.176,142.99,198.7775,150.0875,204.815,-0.1935,-0.223,-0.45,-0.19,-0.29,-0.26,-0.34825,-1.24275,-7.33995,-6.27955,-4.73435,-3.477375,-1.5235,0.10935,1.435325,3.948125,-6.7549,-5.867975,-4.137475,-2.5295,-2.723625,-1.79165,0.060175,1.389375,4.074975,-6.200975,-5.0465,-3.471125,-2.759125,-2.0255,-1.609525,0.2699,1.9022,4.7302,-8.282475,-7.2968,-5.8254,-4.111,-3.2338,-2.2477,0.363625,1.6054,4.429775,-8.2569,-6.994525,-5.3436,-4.172075,-2.55665,-1.6551,0.01385,1.4185,4.2375,-12.7284,-11.493925,-9.88575,-90.0155,0.200224385642334,0.268401616270257,0.25091705674932,0.572520166081773,0.258112678713507,408.8138492601,411.012682470125,416.657572443637,423.450723193502,418.067782345653,409.658435032614,416.830102482,411.142382798689,416.850067037492,2003.01204005311,2004.13593375288,2004.8468891556
