DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,G,SG,USTAR,H,LE,FC,SC,NEE,H2O,CO2,U_SIGMA,V_SIGMA,W_SIGMA
2,19.25,6.4,24.55225,1.5785,85.1825,0,0,-110,-4,1,231,328,4.415,3.220025,8.395,9.0825,9.5875,9.2925,7.5475,10.4575,-21,-27.832,0.095,-40.7055,0,-0.222222,-0.016828,-0.238353365,4.3625,389.755,0.4083416691695,0.3687742454935,0.141421356237
2,19.75,5.6,26.3,1.47,85.2,0,0,-108,-4,1,228,324.11,4.0525,2.4275,7.8925,8.645,9.3225,9.2625,7.55875,10.45,-23.883,-25.44475,0.089,-37.74,0,-0.182,-0.0217826825,-0.2052983295,4.454175,389.74,0.435889894354,0.387298334621,0.131336971185
2,20.25,4.6,28.12025,1.31275,85.2,0,0,-105.09,-4,1,227,321,3.4125,1.5775,7.4935,8.265,9.0725,9.22,7.57,10.45,-25.32725,-22.72675,0.079,-31.111,0,-0.182,-0.025985,-0.2176014,4.53405,389.19,0.424264068712,0.3758319687395,0.1265252892965
2,20.75,4.088,29.72225,1.19,85.2,0,0,-103,-3.798,1,226,318,3.135,0.7808325,7.0725,7.8725,8.82,9.14,7.59325,10.44,-27,-20.17125,0.0764551361979,-32.19,0,-0.166056,-0.032194697,-0.20632881,4.67685,390.035,0.412310562562,0.383405790254,0.121594407766
2,21.25,3.5085,32.1275,1.265,85.2145,0,0,-102,-3.005,1.156,225,315,2.83,0.4925,6.721,7.505,8.575,9.09,7.605,10.44,-28.6955,-18.234,0.07374957627,-29.4945,0,-0.139194,-0.0228894765,-0.1540848675,4.6197,389.145,0.4006240264775,0.374165738677,0.116417782147
2,21.75,3.172,33.433,1.225,85.2295,0,0,-101,-3,1.1655,223,313.585,2.545,-0.16667,6.4065,7.2195,8.335,9.03,7.616,10.43,-29.909,-16.865,0.0726960108947,-30.66575,0,-0.139194,-0.028122,-0.14942975,4.6181,389.32,0.424264068712,0.387298334621,0.122474487139
2,22.25,2.627,34.02,1.26,85.2495,0,0,-99,-3,1.422,222,311.34,2.29,-0.5075,6.125,6.9375,8.09,8.945,7.622,10.42,-30.873,-15.666,0.071,-28.3665,0,-0.166056,-0.0343912965,-0.17505925,4.677225,388.2625,0.3974841765815,0.3866517579665,0.116417782147
2,22.75,2.0475,35.556,1.1365,85.244,0,0,-97,-3,1.2965,222,309.58,2.055,-0.78,5.829,6.6565,7.89,8.86,7.6505,10.43,-31.635,-14.774,0.07148183413955,-26.958,0,-0.159,-0.0439858115,-0.172012425,4.7588,389.12,0.406805307701,0.374165738677,0.118321595662
2,23.25,1.6295,37.2815,1.1935,85.22,0,0,-97,-3,1.4995,221,309,1.92,-1.1667,5.496,6.426,7.6675,8.75,7.6715,10.42,-32,-13.5365,0.071,-26.342,0,-0.182,-0.0474035,-0.19504197075,4.7453,388.78,0.3876205471045,0.366060104354,0.116417782147
2,23.75,1.2,39.121,1.2,85.21,0,0,-96,-3,1.514,221,307.06,1.71,-1.4667,5.258,6.203,7.472,8.61,7.6785,10.42,-32,-12.8165,0.06475,-25.44825,0,-0.139194,-0.0500050905,-0.178101,4.7154,389.0825,0.39496222742025,0.360555127546,0.118321595662
3,0.25,3.885,33.125,1.265,85.2,0,0,-104,-3,1.9235,230,320.08,3.06,1.635,8.735,9.655,10.9125,11.9225,10.08,11.9875,-31,-14.161,0.07148183413955,-26.457,0,-0.166056,-0.048824127,-0.20015853,4.9847,390.94,0.397177167496,0.374165738677,0.126491106407
3,0.75,3.6365,34,1.24,85.2,0,0,-102.4425,-3,2,230,319.91,2.93,1.3025,8.53,9.4425,10.745,11.785,10.095,11.9875,-33,-13.463,0.071,-27.75,0,-0.139194,-0.050494455,-0.1727904255,4.9534,392.39,0.4,0.374165738677,0.122474487139
3,1.25,3.3,34.8655,1.25,85.2,0,0,-101.954,-3,2,229.8275,318.0725,2.755,1.2667,8.2725,9.245,10.5425,11.6725,10.085,11.9875,-33.278,-12.6235,0.0716424455194,-27,0,-0.182,-0.04380519,-0.1995338664,4.89585,391.85,0.387298334621,0.360555127546,0.116417782147
3,1.75,3.1,35.15,1.25,85.2,0,0,-101,-3,1.93925,229.405,317,2.62,0.9583325,8.055,9.025,10.36,11.58,10.095,12,-33.5745,-11.803,0.07693270429685,-28.729,0,-0.139194,-0.043578711,-0.165931,4.8801,391.92,0.387298334621,0.360555127546,0.122474487139
3,2.25,3,35.95,1.22,85.18825,0,0,-100,-3,2,228,316,2.4125,0.605,7.8705,8.82,10.195,11.48,10.105,12,-34,-11.3625,0.0726960108947,-26.163,0,-0.139194,-0.04813701375,-0.1853325375,4.903,391.08,0.378813363622,0.346410161514,0.121594407766
3,2.75,2.7,37,1.25,85.14,0,0,-99,-3,2,228,315,2.2975,0.345,7.6455,8.635,10.03,11.37,10.11,12,-34.23025,-11.3315,0.071,-24.79275,0,-0.139194,-0.052012,-0.167655045,4.9077,391.34,0.374165738677,0.346410161514,0.121594407766
3,3.25,2.5985,38.075,1.17,85.11975,0,0,-98,-3,2,227,314,2.1875,0.18333,7.4865,8.435,9.85,11.26,10.12,11.99,-35,-10.574,0.066374618643,-23.688,0,-0.139194,-0.0469086105,-0.1942751415,4.90445,391.42,0.363318042492,0.352136337233,0.118321595662
3,3.75,2.5,37.958,1.15,85.10675,0,0,-98,-3,2,227,313,2.2,0.015,7.33125,8.28,9.69,11.1425,10.13,11.99,-35,-10.296,0.066,-25.5305,0,-0.139194,-0.0365695,-0.166008455481,4.8843,391.0625,0.360555127546,0.346410161514,0.116417782147
3,4.25,2.30525,38.7,1.22,85.111,0,0,-97,-3,2,226.73,312,2.145,-0.2,7.121,8.1,9.53,11.03,10.13,11.995,-35,-10.009,0.0640668719731,-23.31,0,-0.136,-0.04759110525,-0.164622546,4.88255,391.32,0.356370593624,0.331662479036,0.116417782147
3,4.75,2,39.8925,1.155,85.106,0,0,-96.5665,-3,1.90475,226.325,310.6,2.0175,-0.395,6.985,7.9155,9.39,10.92,10.13,11.99,-35.0515,-9.64835,0.06690140133065,-23.31,0,-0.111111,-0.05147217825,-0.168850869,4.8515,392.215,0.360555127546,0.331662479036,0.11401754251
3,5.25,1.8,40.075,1.18,85.14375,0,0,-96,-3,2,226,310,1.99,-0.4883325,6.805,7.74,9.26,10.81,10.135,12,-35,-9.0666,0.071,-24.489,0,-0.182,-0.0402765135,-0.18917388545,4.9074,391.53,0.363318042492,0.330151480384,0.116417782147
3,5.75,1.8,40.77875,1.1875,85.16875,0,0,-96,-3,2,226,310,1.8975,-0.9775,6.664,7.5955,9.08,10.705,10.125,11.99,-35.1995,-9.205,0.0640668719731,-24.5725,0,-0.166056,-0.04008451425,-0.184449144,4.842775,390.9575,0.360555127546,0.331662479036,0.111
3,6.25,1.633,41.075,1.15675,85.19075,0,0,-94,-2,2,225,308.7,1.87,-0.9275,6.465,7.455,8.945,10.62,10.12,11.99,-35.10325,-8.7337,0.063,-25.53,0,-0.159,-0.033758,-0.16653215,4.976975,390.18,0.360555127546,0.331662479036,0.111
3,6.75,1.9,41.1,1.09,85.2,18,3.691,-82.41875,9.53,7,225,313,1.9,0.0941675,6.37275,7.3675,8.81,10.51,10.0975,11.98,-35,-7.068425,0.071,-19.98,0.0105,-0.136,-0.0386405,-0.1113094125,5.0016,389.84,0.360555127546,0.331662479036,0.11401754251
3,7.25,3.3,37.5,0.84,85.2,138,25,-47,68.1275,29,224,323.735,2.16,3.2425,6.5225,7.29,8.7,10.3975,10.0925,11.98,-31,-3.8827,0.0927137530251,-6,4.9284,-0.111111,-0.0808425,-0.126565197,5.23075,389.845,0.346410161514,0.316227766017,0.137840487521
3,7.75,6,31.17275,0.69,85.22,350.817,57,14,173.825,54,226.03,340.1,3.3625,7.0292,6.95,7.4265,8.64,10.29,10.09,11.98,-26,-0.896,0.1025979207015,17,12.2375,-0.054945,-0.1455958525,-0.123215105,5.2738,390.21,0.346410161514,0.346410161514,0.201641513583
3,8.25,8.2,24.95025,0.795,85.2515,593.64,83.498,88.985,293.75,67,229,354.895,4.9425,10.433,7.682,7.72,8.6775,10.2,10.02,11.92,-22,7.529,0.1321873093215,54,16.0173,-0.25,-0.1259029825,-0.28298425,5.0055,391.27,0.4309846144575,0.435889894354,0.26267394237
3,8.75,9.635,21.2145,1.453,85.278,841.806,109,177.887775,416.75,81,232.0025,369.11,6.145,13.46,8.63,8.2725,8.8125,10.15,10.0475,11.9875,-14,15.32,0.182,96.015,18.4815,-0.295,-0.064784,-0.285296,4.8661,391.74,0.663324958071,0.637965516309,0.322490309932
3,9.25,10.6,18.7,2.125,85.288,1066.92,126,257,524,93,236.3925,381,7.135,16.69225,9.5425,9.03,8.96,10.11,10.0625,12.0075,-2,20.76125,0.255,139.86,23.029,-0.227,-0.03355522725,-0.1968412,4.66965,391.92,0.836660026534,0.8476433313125,0.389871773792
3,9.75,11.405,16.9665,2.435,85.28475,1272,139.44,325.5,625.685325,102.6,240.58,393.2775,8.3,18.7275,10.59,9.79,9.34,10.0975,10.0575,12.04,9.04925,26.888,0.283102271488,179.355,24.642,-0.136,-0.01838625,-0.10576,4.6374,392.2675,0.95812316536,0.99962471832725,0.43129082350675
3,10.25,12.02,15.7,2.6725,85.28925,1437.65,152,379,705.75,110,244,404,8.9175,20.917,11.68,10.64,9.89,10.13,10.04,12.04,20.01825,31.545,0.30513348970825,216.7275,24.642,-0.182,-0.0304132785,-0.1751949,4.4054,392.49,1.08166538264,1.0990894014725,0.46770511863325
3,10.75,12.8925,15,2.801,85.27,1583.800137,162,424,777,118,248,415,9.895,22.5925,12.935,11.5225,10.2875,10.19,10.06,12.0425,29.376,29.8485,0.31422186137625,242.385,27,-0.136,-0.03270025,-0.12816902925,4.325575,391.635,1.1874342087,1.19079805173,0.486377631065
3,11.25,13.78,13.8,3.027,85.26,1687.08,174,453.75,825.75,125.2,250.2575,423.98,10.71,24.2,13.9525,12.4375,10.8325,10.3575,10.0575,12.07,37.162,30.763,0.327658831714,261.96,30.8025,-0.00575,-0.026072013,0.016036025,4.26305,392.2575,1.2409673646,1.2449899598,0.50757426169875
3,11.75,14.2,13.2,3.12,85.21,1731.96,176,469,846,127.8,252.345,431.9375,11.49,25.54,14.95,13.2975,11.38,10.4925,10.04,12.0825,43,29.4515,0.35223610018025,276.0975,28.326075,-0.045,-0.024842623,-0.09172,4.1424,392.26,1.30384048104,1.3152946438,0.51696211153875
3,12.25,14.66,12.7,3.3,85.2,1754.143789,178,469,850.5,129.5,254,436.9575,12.21,26.255,15.6725,14.065,12.035,10.6375,10.0275,12.0825,48,25.387,0.35197270883625,286,27.1062,0.273,-0.038019,0.288686,4.038025,392.26,1.33865604245,1.3819355429225,0.525354737282
3,12.75,15.2,12.3,3.29,85.2,1709.52,178,463.75,837.5,131,257,438,12.91,26.6425,16.51,14.7775,12.58,10.885,10.01,12.085,50,18.54,0.362329839587,273.615,27.3828,0.409,-0.031684,0.433378,3.957275,392.34,1.37349858996,1.38021618566,0.536655505834
3,13.25,15.5,11.9,3.4,85.132,1656.48,174.0375,444.825,806,124,258,439.6825,13.19,26.75575,17.12,15.3925,13.0975,11.1,10,12.0825,51.883,10.66525,0.36275,266.1225,28.3383,0.3371665,-0.02229001275,0.349173,3.8405,393.0575,1.39642400438,1.41005278049,0.532681738617
3,13.75,15.8,11.406,3.393,85.1,1613.487,172.72,428,790.925,126,258,438.89,13.63,26.68675,17.5375,15.865,13.5575,11.33,9.9975,12.0725,52.564,2.91325,0.36875,264.4275,24.769,0.182,-0.032255157,0.187905125,3.8264,393.1475,1.37567894849,1.432131236345,0.5436247983135
3,14.25,16.02,11.3,3.6,85.1,1534.59,165.38,395,752,120.2,258,437,13.89,26.2585,17.81,16.25,13.97,11.58,9.98,12.07,50,-2.95375,0.386329246365,247.715,25.8741,0.30075,-0.05263532325,0.339240475,3.8535,393.2825,1.39892816113,1.41067359797,0.546534298753
3,14.75,16,11.274,3.53,85.1,1339.027,150.06,331,655.175,110,257,428.58,14.09,24.9915,17.79,16.42,14.35,11.85,9.98,12.07,46,-10.676,0.371,214.07,22.3017,0.295,-0.0402618645,0.276044,3.911525,392.9,1.37113092008,1.39104161333,0.529150262213
3,15.25,15.8125,11.3,3.5825,85.09625,1140.36,136,272,557.925,100,256,422.0425,14.13,23.533,17.53,16.47,14.5325,12.07,9.9725,12.06,39.0025,-15.4225,0.378229969727,180.93,19,0.42809025,-0.030302,0.4286426325,3.818975,393.27,1.28802173895,1.33416640641,0.518652099196
3,15.75,15.8,11.5,3.49525,85.0695,932.229,120.16,208,457.825,87.975,255.8825,414.9375,13.805,21.905,17.4125,16.365,14.6675,12.2375,9.9575,12.0525,30.846,-20.77275,0.355051531471,141,16.0173,0.227,-0.038400528,0.19668155,3.826325,393.655,1.263921303375,1.27671453348,0.50866590214
3,16.25,15.545,11.7,3.38525,85.066,730.254,97.0825,137,358.25,72.63,254.285,406.48,13.57,20,17.025,16.155,14.7225,12.42,9.9575,12.0525,23.393,-25.6775,0.357566448243,99.9,13.5531,0.273,-0.03797901,0.284674925,3.808375,393.485,1.174840400245,1.187644672075,0.4891978788675
3,16.75,15.2075,11.9,3.44825,85.0565,553.812,77.9635,61.75,274.3,59.0825,251.8075,396.97,12.9325,18.0815,16.485,15.89,14.695,12.5675,9.9575,12.055,15.6125,-28.153,0.350918634985,61.952,9.8568,0.205,-0.046250259,0.208161465,3.83455,393.5725,1.078888217205,1.075172795315,0.4727575703865
3,17.25,14.8,12.3,3.38075,85.06,329.86,50,-4,165,39,250,386.225,12.265,16.0585,15.885,15.5775,14.6075,12.7,9.95,12.07,7.17475,-30.90025,0.343462312343,14.43,7.3926,0.136,-0.0556205,0.097400391,3.9248,392.9775,0.980815986819,0.943398113206,0.469041575982
3,17.75,13.9,12.845,3.12,85.08,155.04,24,-70.4,79,20,248,375.9675,11.2025,13.517,15.0875,15.12,14.43,12.8075,9.9675,12.0475,0.266,-33.342,0.309374110167,-22,4.9284,-0.111111,-0.042368145,-0.116418175,4.04975,392.8,0.8309632419585,0.714142842854,0.411096095822
3,18.25,12.675,14.7,2.54825,85.1,32,5,-118,13,5,246.7825,363.91,9.8775,10.7915,14.4175,14.5175,14.2575,12.87,9.9825,12.04,-6.556,-35.072,0.2205975817175,-43.645,2,-0.227,-0.032726463,-0.268945060725,4.1132,392.1925,0.60827625303,0.5,0.312971214904
3,18.75,11.28,17.2,2.24,85.1,1,0,-128,-4,1,245.75,355,8.7525,8.8667,13.63,13.9675,14.02,12.9,9.9925,12.0725,-12.687,-35.8,0.15490558262525,-49,1,-0.1995695,-0.03332870625,-0.22605467,4.2478,391.7075,0.45221575089775,0.4,0.219207436005
3,19.25,10.275,19.445,2.0495,85.1,0,0,-124,-4.68575,1,242.6375,348,7.625,7.62665,12.965,13.45,13.7175,12.9075,10.0325,12.0725,-17.721,-32.488,0.126427845034,-46,0.629,-0.166056,-0.015455418,-0.190201275,4.38235,391.52,0.412310562562,0.374165738677,0.178982122012
3,19.75,9.0775,21.42225,1.75,85.1345,0,0,-119.0275,-4,1,241,342.7825,6.8,6.395,12.35,12.96,13.38,12.9,10.06,12.0525,-20.886,-29.797,0.103249406778,-43,0.22275,-0.111111,-0.0179192055,-0.1046342247,4.5018,391.3,0.412310562562,0.360555127546,0.153002941148
3,20.25,8.3,23.1,1.56,85.17,0,0,-117,-4,1.29,239,338,6.21,5.495,11.78,12.47,13.04,12.85,10.09,12.04,-23.49475,-26.92025,0.08516939769905,-38,0,-0.139194,-0.02627175,-0.139194,4.54185,391.0675,0.4,0.360555127546,0.126559472186
3,20.75,7.8,24.4,1.42,85.2,0,0,-114,-4,1.65,238,335,5.6,4.64,11.22,11.98,12.73,12.78,10.1,12.03,-25.37775,-23.596,0.07374957627,-36.63,0,-0.139194,-0.02654275,-0.13545426015,4.6604,391.53,0.4,0.360555127546,0.122474487139
3,21.25,7,26.083,1.36,85.2,0,0,-111,-4,1.376,237,332,5.11,4.16335,10.76,11.59,12.46,12.67,10.13,12.03,-27.108,-21.88,0.073874788135,-30.3185,0,-0.1383955,-0.025558,-0.1508758,4.6723,391.71,0.4,0.360555127546,0.121594407766
3,21.75,6.3,27.5,1.25,85.2,0,0,-109,-3.93925,1.516,235,329,4.7,3.46,10.33,11.24,12.23,12.57,10.17,12.04,-28.80175,-20.102,0.0695,-31.1795,0,-0.139194,-0.02634325,-0.129947367,4.73225,391.455,0.41048706323,0.3694534869185,0.116417782147
3,22.25,5.8,28.75,1.25,85.2,0,0,-108,-3.21625,1.5835,234,328,4.305,3.23665,10.06,10.835,11.98,12.495,10.165,12.03,-30,-18.291,0.075892530265375,-31.08,0,-0.111111,-0.0348564975,-0.1031884485,4.806775,391.55,0.4,0.387298334621,0.122474487139
3,22.75,5.3,30.021,1.24,85.2,0,0,-106,-3.00025,1.681,233,326,3.89,2.825,9.765,10.575,11.745,12.385,10.18,12.03,-31,-17.0955,0.07374957627,-27.75,0,-0.111111,-0.038404113,-0.123519,4.8679,392.125,0.4,0.374165738677,0.121594407766
3,23.25,4.8,31.1,1.265,85.2,0,0,-105,-3,2,232,324.035,3.625,2.35835,9.435,10.31,11.51,12.25,10.205,12.03,-31,-16.115,0.0726960108947,-26.614,0,-0.139194,-0.0432203475,-0.17259991175,4.894525,391.875,0.412310562562,0.387298334621,0.121594407766
3,23.75,4.3765,31.95,1.271,85.2,0,0,-105,-3,1.834,231,322.33,3.51,2.07335,9.14,10.03,11.295,12.165,10.225,12.02,-32,-14.696,0.0738121822025,-24.12825,0,-0.139194,-0.047064,-0.179178,4.9935,391.64,0.4,0.374165738677,0.126491106407
4,0.25,7.1,26.158,1.37,85.14825,0,0,-110,-3.111,2,237,333.8175,5.4975,4.1167,12.7225,13.955,15.64,16.5975,13.895,14.8075,-32,-16.003,0.075964176755125,-33.736,0,-0.111111,-0.0385545,-0.09973593,5.1011,385.68,0.4,0.387298334621,0.12654238074125
4,0.75,6.675,26.9155,1.33,85.14,0,0,-109,-3,2,236,332,5.205,3.819975,12.365,13.665,15.3775,16.4625,13.9175,14.815,-34,-15.22,0.0748031416453,-31.1985,0,-0.091,-0.040107,-0.083054098875,5.1175,385.7625,0.409855980909,0.387298334621,0.126559472186
4,1.25,6.3,27.58875,1.31,85.1265,0,0,-109,-3,2,235,329,4.8275,3.532475,12.04,13.3575,15.1375,16.3,13.93,14.8325,-34.88675,-14.49675,0.0653210532677,-30,0,-0.083028,-0.03990502725,-0.11501175075,5.14035,385.405,0.387298334621,0.374165738677,0.1220344474525
4,1.75,6,28.6,1.324,85.1,0,0,-108,-3,2,234,328.13,4.6,3.212525,11.8,13.08,14.88,16.13,13.94,14.83,-35.34,-13.637,0.071,-29.97,0,-0.114,-0.050803818,-0.150648,5.2315,384.85,0.387298334621,0.364681341417,0.122474487139
4,2.25,5.7,29.1,1.33,85.1,0,0,-107,-3,2,233,327,4.4675,2.82,11.6075,12.8175,14.62,16.0225,13.8925,14.8025,-35.4515,-12.77625,0.0674281840183,-29,0,-0.11183325,-0.04024934925,-0.1357977885,5.2513,384.12,0.387298334621,0.360555127546,0.126491106407
4,2.75,5.5,29.95925,1.33,85.1,0,0,-106,-3,2,233,327,4.29,2.565025,11.3575,12.55,14.3875,15.895,13.9025,14.8125,-35.7995,-12.27325,0.07006209745645,-28.86,0,-0.111111,-0.0392264565,-0.106399161,5.2354,385.705,0.394968353163,0.360555127546,0.126559472186
4,3.25,5.221,30.451,1.283,85.09675,0,0,-106,-3,2,233,325,4.045,2.2167,11.1575,12.2975,14.1575,15.7425,13.9,14.825,-36,-12.02325,0.070147220036025,-26.2985,0,-0.111111,-0.050531085,-0.1150043,5.2702,384.39,0.38373126299875,0.360555127546,0.126559472186
4,3.75,5,31.2,1.28,85.09,0,0,-105,-3,2,232,324,4.03,2.1,10.88,12.06,13.96,15.59,13.85,14.81,-36,-11.392,0.0653210532677,-25.6455,0,-0.091,-0.0510225675,-0.121418682,5.3205,384.1875,0.382099463491,0.360555127546,0.122474487139
4,4.25,4.7,31.4,1.295,85.085,0,0,-104,-3,2,231,322,3.81,1.788325,10.62,11.89,13.75,15.48,13.86,14.815,-36,-11.047,0.0674281840183,-27.9375,0,-0.083028,-0.041772852,-0.1026256605,5.375225,384.62,0.374165738677,0.346410161514,0.126491106407
4,4.75,4.425,31.9,1.29775,85.08,0,0,-103,-3,2,231,321.4675,3.655,1.560025,10.34,11.675,13.545,15.345,13.855,14.8075,-36,-10.7245,0.0674281840183,-27,0,-0.114,-0.054148378,-0.123344199,5.36995,384.2175,0.360555127546,0.346410161514,0.122474487139
4,5.25,4.275,32.2715,1.31,85.09,0,0,-103,-3,2,230.75,320,3.5075,1.4075,10.09,11.515,13.365,15.235,13.895,14.8225,-36,-10.2345,0.066,-27,0,-0.0970695,-0.049573,-0.10694989305,5.36695,383.695,0.36090115101375,0.331662479036,0.121594407766
4,5.75,4.1,32.8,1.25,85.1,1,0,-101,-1.006,2.454,230,320,3.46,1.562525,9.87,11.32,13.18,15.11,13.88,14.85,-36,-9.948075,0.063,-27.75,0,-0.136,-0.03777014475,-0.11465,5.3271,383.7475,0.372827037646,0.331662479036,0.118321595662
4,6.25,4.8,32.3,1.0875,85.1,42.8298,8,-86,21,13.75,230,326,3.67,2.862525,9.775,11.185,13.0175,15,13.885,14.8525,-35.351,-8.213875,0.082,-18.87,1,-0.083028,-0.0800325185,-0.09054111,5.35705,384.6925,0.360555127546,0.346410161514,0.126491106407
4,6.75,6.991,29,0.904,85.124,198,36,-44,101,45,231,342,4.83,6.65835,9.93,11.05,12.87,14.85,13.89,14.865,-30.977,-4.7787,0.102195841403,-2.22,6,-0.083028,-0.159485,-0.161105,5.4041,384.06,0.37383106341925,0.331662479036,0.161245154966
4,7.25,9.7,24.283,0.76,85.15,431,66,24,214,64,233.9925,361,7,11.05,10.47,11.15,12.8,14.75,13.93,14.87,-24,1.7748,0.1083879252405,32.45325,11.178,-0.30525,-0.1887,-0.401686,5.432525,383.62,0.360555127546,0.378153408024,0.219207436005
4,7.75,11.9875,20.23375,0.9,85.165,681.36,91.03825,107.105,336,78,238,380.2475,8.91,15.383,11.39,11.51,12.755,14.6325,13.89,14.87,-19,6.3436,0.13722262409025,75.48,16.73375,-0.659,-0.134385,-0.73575018,5.4343,382.6,0.47984351265525,0.503481262932,0.274149776582
4,8.25,13.595,17.59825,1.55,85.17875,936.36,112.7175,199,461,90.075,242.21,396.4575,10.345,18.74575,12.5975,12.2075,12.8775,14.505,13.8775,14.825,-13,17.157,0.2065,124.06,20.986425,-1.114,-0.059226313,-1.1218235,5.3108,382.0775,0.7300655988185,0.7382333857725,0.350713558335
4,8.75,14.7,16.1,2.11675,85.2,1177.08,130.75,280.8175,578.925,101.875,246.32,410.5975,11.24,21.8475,13.74,13.0875,13.24,14.47,13.8575,14.84,-4,24.5915,0.2565122896455,167.9025,24.642,-1.25506225,-0.03301675,-1.28675125,5.183025,381.66,0.9,0.934074216973,0.403732584764
4,9.25,15.6,15.0775,2.475,85.2,1390.63,147.41,351.5,684.125925,110.95,250,423,12.29,25.0885,15.055,14.025,13.585,14.45,13.865,14.8475,7,29.38,0.2973290768725,209.6575,29,-1.182,-0.0372095,-1.23728,4.9933,382.195,1.0399511728075,1.07703296143,0.4506374426465
4,9.75,16.3,14.1,2.76,85.2,1587.1761,162.025,411,780,119,255,435.985,13.315,27.695,16.06,14.9625,14.0725,14.445,13.8625,14.8475,20,35.294,0.319,245,31.321,-1.054944,-0.03190666825,-1.056758,4.9441,381.9775,1.16189500386,1.1947789379275,0.482700735446
4,10.25,17.1,13.3,2.94,85.2,1754.91,171.21,463,863,128,258,448,14.5,29.83,17.24,15.99,14.67,14.51,13.87,14.855,31,37.6775,0.335,270.055,34.4988,-1.1119445,-0.025048,-1.1057513,4.9058,383.17,1.26491106407,1.28062484749,0.506951674225
4,10.75,17.6975,12.4,3.04,85.2,1884.96,180,498.75,926.25,136,261,457,15.39,31.77475,18.5525,16.91,15.21,14.6,13.85,14.87,43,38.66225,0.339,297.42,36.963,-1,-0.031227,-1.010632,4.746475,382.68,1.33041346957,1.38275073963,0.515751878329
4,11.25,18.275,11.8,3.13,85.19,1980.84,187.5575,524,973,140.6,263.125,465.755,16.385,33.33,19.69,17.71,15.875,14.75,13.86,14.9,51.3445,37.757,0.3555,310,38.906,-0.977,-0.027726,-0.9701725,4.5632,382.88,1.39642400438,1.43178210633,0.5326269014335
4,11.75,18.8075,11.2,3.1425,85.149,2042.04,193.35,537.25,1003,146,265.805,472,17.1475,34.315,20.67,18.6275,16.51,14.9825,13.8725,14.92,56.10525,34.347,0.361,321.9,39.577,-1.1475,-0.012865677,-1.118973,4.44655,382.5725,1.4517223471275,1.4607359276975,0.5366563146
4,12.25,19.31,10.8,3.22,85.1,2060.4,198,537,1012,146.175,266.125,474.88,17.7275,34.8,21.6525,19.555,17.135,15.28,13.86,14.93,60.69975,28.129,0.365,325,39.886,-0.818,-0.028997858,-0.72233,4.42675,382.99,1.47309198627,1.49666295471,0.549545266561
4,12.75,19.8,10.3,3.3685,85.1,2042.04,198,529,1003,149,268,478,18.555,35.39575,22.555,20.345,17.805,15.53,13.87,14.94,61.9655,18.523,0.37625,326.34,39.3204,-0.7215,-0.050728,-0.6846975,4.4264,383.7725,1.500582880335,1.52970585408,0.55859564728925
4,13.25,20,10.1685,3.43,85.09,1997.67,190.745,506,980,145,269.6,478,19.035,34.933,23.17,21.005,18.4,15.805,13.86,14.95,62.433,8.7095,0.384373347453,314.13,36.9815,-0.61225,-0.056337,-0.622012,4.38025,383.65,1.51657508881,1.538667611265,0.5673916468725
4,13.75,20.35,9.919,3.36,85.06275,1909.72,187,477.5,939,142.05,270,475.5,19.42,34.35325,23.82,21.505,18.95,16.09,13.84,14.96,63.6955,1.602,0.38975,305.25,35.7309,-0.795,-0.016244769,-0.758039535,4.307375,383.52,1.50864177325,1.53948043183,0.5648764671095
4,14.25,20.575,9.87625,3.41,85.028,1796.73,180,439.75,884,135.95,270.955,471.0075,19.925,33.79,24.085,22.0125,19.355,16.2975,13.845,14.9725,61,-5.5355,0.399,287.615,33.158925,-0.568,-0.0459205,-0.538658,4.3336,382.84,1.50996688705,1.546851634905,0.568163884808
4,14.75,20.4,9.7,3.6175,85,1623.074,170,386,799.8,127.45,270,465,19.6725,32.48675,24.23,22.3075,19.73,16.6425,13.7825,14.98,54.953,-13.709,0.40546700211375,257.52,27.1062,-0.659,-0.031309,-0.6820868755,4.243,382.6825,1.4792734051375,1.5204432082175,0.560247488228
4,15.25,20.4725,9.7,3.8275,85,1458.549,157,329,720,116.15,268,457,19.605,30.53825,24.1425,22.4175,19.9675,16.9075,13.7825,14.9825,49.983,-20.6205,0.396,226.86,25.8741,-0.42625,-0.022758219,-0.4209946575,4.282825,382.8325,1.47580486515,1.4853447270225,0.562138772902
4,15.75,20.375,9.812,3.876,85,1252.42,141,267,621,107,266,448,19.5525,28.879,23.76,22.3675,20.195,17.1275,13.7875,14.975,40.346,-25.07,0.404,188.58,21,-0.477,-0.027804612,-0.502834,4.2356,382.645,1.39283882772,1.45258390463,0.564800849858
4,16.25,20,10,3.8675,84.98,1036.32,123,193,518,94,264,438.06,19.28,26.6575,23.4575,22.2325,20.26,17.37,13.7475,14.9325,31.93025,-29.1105,0.406257176145,144.3,17.2494,-0.364,-0.03574141875,-0.40283475,4.3214,382.435,1.31909059583,1.35830652375,0.54600929071825
