DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_5_1,CH4_1_6_1
1,0.25,1.2078233652273,2.68770329460112,0.0983747645132902,0.366101594324803,-0.167721882493886,-0.648862849478154,-7.61419794513719,0.0910558463901121,-18.822316237479,-12.4485239015772,0.272812882809566,1.17,0.615,0.3025,0.21,0.15,2.6936,1.99875,2.559725,2.55145,2.2853,1.3954,1.003525,101.55014,63.645,1.1831,2.905,2.345,3.9225,2.9225,2.56,1,-4.455,2.3,0.0475,252.3,328.65,294.85,324.15,0.01,-0.1,-0.27,-0.1,-0.645,-0.2225,-0.01,-0.14,0.04,-0.04,7.753,8.35125,9.22325,9.9035,10.4585,11.7425,14.37675,15.63425,16.26425,7.077,7.734,8.84725,9.372,9.83775,11.8665,13.48775,14.75975,15.73975,7.35375,9.0795,9.62125,10.29125,10.48475,12.80825,14.463,15.477,16.24675,7.54875,8.0935,9.2765,9.75025,10.23675,14.18625,15.42025,15.926,8.82225,9.29,9.9345,10.64775,10.99975,14.64225,16.23,15.993,-20.25825,-21.88075,-21.301,-83.5625,4.44999529678625,5.21537245378625,5.21510459899712,5.23778406746675,5.50246703119348,5.7232001790281,5.75125932701082,422.849299105995,423.009713885738,423.174312691209,423.233783791003,421.950503259523,423.185454589199,421.959595420413,424.000961900819,426.083198252554,428.027005344571,430.893943507053,430.19929137679,2029.69392072174,2021.26329449266,2021.71663991687,2021.91062238361,2026.70546867544
1,0.75,1.06405814666416,2.37365982139178,0.110289506538594,0.243185496279936,0.139206680205907,0.477024446443567,-5.2830148684786,0.0878017590092303,-12.8423884035021,-13.2349007862811,0.259011343112047,1.03,0.5575,0.31,0.21,0.15,2.354475,1.83725,2.316425,2.26095,1.6982,1.1761,0.68035,101.54632,65.86,1.00975,2.7025,2.13,3.5325,2.6775,2.29,1,-4.3825,2.3,0.0325,252.175,327.05,292.3,323.4,0.01,-0.1,-0.27,-0.1125,-0.645,-0.1975,-0.01,-0.16,0.04,-0.04,7.68525,8.25625,9.21075,9.9045,10.45325,11.7455,14.3755,15.6345,16.266,7.04725,7.65275,8.857,9.36725,9.84525,11.8655,13.491,14.7595,15.73775,7.23225,9.0415,9.62525,10.276,10.4845,12.80375,14.461,15.476,16.24575,7.43275,8.046,9.284,9.747,10.229,14.1845,15.424,15.925,8.71725,9.2515,9.90025,10.6515,11.005,14.643,16.229,15.99,-20.686,-22.843,-21.7795,-82.705,4.40175665131178,5.15667781451523,5.19358897172194,5.30489861253594,5.45752078258259,5.65777082636676,5.67924374969407,423.128433099345,423.349609549663,422.437660333475,423.27038236098,423.398778248819,423.817109660015,424.740251845856,424.887970706272,426.770671796813,424.551108230888,430.699818423373,426.346491971139,2015.39951768569,2025.72516059342,2030.40759925508,2026.55867599295,2026.81972413537
1,1.25,1.02702764421059,2.19698394091873,0.0990821089011879,0.229726581057116,-0.0848244863505621,-2.58082943267862,-7.70811393618814,0.0757265411007253,-14.8062153885475,-13.2075683095076,0.237830245407266,0.91,0.5175,0.3,0.22,0.16,2.18335,1.57,2.115425,2.07955,1.4674,1.1877,0.460725,101.5201075,66.175,1.01165,2.395,1.89,3.1925,2.6325,2.4,1,-4.495,2.3,0.0175,251.6,325.425,293.05,322.8,0.01,-0.1,-0.27,-0.0975,-0.64,-0.2225,-0.01,-0.16,0.04,-0.04,7.62725,8.188,9.1985,9.9055,10.45175,11.74375,14.37425,15.633,16.26675,7.003,7.59975,8.86675,9.362,9.852,11.865,13.49125,14.76525,15.73675,7.0965,9.021,9.6225,10.271,10.484,12.79875,14.459,15.474,16.2455,7.3245,7.965,9.2905,9.74875,10.22175,14.1825,15.423,15.92375,8.616,9.204,9.879,10.65875,11.00375,14.642,16.227,15.988,-21.37875,-23.7115,-23.2385,-82.8975,4.48850506595807,5.1204291924683,5.21624130610062,5.27372275621503,5.50964690708855,5.56674123567857,5.57887207916877,422.679341834877,423.598003521731,425.001309393377,423.559683048208,423.098139801422,423.793172159003,424.417977509636,424.861442730845,425.861136100356,429.725082663692,427.939663920982,431.033272695156,2028.72585532362,2026.60404173496,2022.35847379399,2023.08649354188,2031.2961729357
1,1.75,1.11579018346977,2.03248939721774,0.0905439881452091,0.365761204062229,-0.547737716143357,-0.562766989491206,-5.57522263555918,0.0852887409604104,-16.2635190297447,-10.7699285900606,0.245234182772319,0.92,0.5475,0.3,0.21,0.1525,2.145,1.45475,2.1716,1.98325,1.3978,0.8443,0.333225,101.5144175,68.245,0.643625,2.3525,1.675,3.215,2.33,2.25,1,-4.3,2.3,0.01,249.625,324.725,291.6,322.1,0.01,-0.1,-0.27,-0.095,-0.6375,-0.215,-0.01,-0.16,0.04,-0.04,7.56075,8.12675,9.18875,9.90525,10.448,11.746,14.37225,15.63125,16.26575,6.95525,7.53825,8.8685,9.35475,9.84775,11.864,13.4915,14.77525,15.735,6.9845,9.01575,9.61675,10.26725,10.48325,12.795,14.45875,15.47225,16.24425,7.27325,7.8885,9.2915,9.74825,10.2135,14.18075,15.4405,15.92975,8.54075,9.13775,9.85225,10.671,11.00075,14.641,16.226,15.986,-23.084,-24.345,-23.778,-78.875,4.9312709183478,5.33786711198082,5.39675467625375,5.38241518823223,5.47196225277071,5.49784215505316,5.46562222149296,422.412567846647,423.856875287861,424.485134240338,424.877763851659,423.663815106121,424.682171869734,422.735948885193,425.348686588231,426.940510220949,426.047423002023,429.373733682369,426.498385242334,2019.79814542281,2024.59998701579,2032.09561088301,2029.53427797617,2026.27566988381
1,2.25,1.14398487137521,1.90045904794059,0.100732264726463,0.291174378331426,-0.842324650439752,-3.26374562370507,-6.17582839048499,0.0709370250972464,-23.1508192370665,-10.6549315215569,0.257057430229158,1.03,0.545,0.32,0.22,0.16,1.9152,1.0995,1.8102,1.793,1.0309,0.705,0.042375,101.515185,68.78,0.8623,2.1525,1.4875,3.0975,2.2225,2.23,1,-4.21,2.3,0.0025,250.4,322.925,292.25,322.1,0.01,-0.1,-0.27,-0.0875,-0.6475,-0.2,-0.01,-0.16,0.04,-0.04,7.488,8.0905,9.187,9.9045,10.44875,11.74825,14.371,15.62975,16.26475,6.899,7.5335,8.8455,9.33925,9.86275,11.86125,13.4925,14.77775,15.733,6.893,9.01225,9.6105,10.2625,10.50925,12.793,14.459,15.4695,16.24325,7.184,7.83125,9.28825,9.74575,10.213,14.20875,15.43625,15.9415,8.47675,9.072,9.81575,10.682,10.9985,14.64,16.224,15.983,-21.706,-23.40725,-22.155,-79.8775,4.68159766060695,5.30214567707423,5.33173832918163,5.44368172760701,5.4134402366021,5.42791715166305,5.42507001493215,423.048490476942,424.417346403174,425.263431521371,424.277943638893,425.993418364255,424.578202904667,425.606860321018,424.590513081878,426.549611761178,425.08940514689,429.696574306012,429.551618776211,2019.94029328943,2020.6209892339,2021.08663976244,2026.15602408812,2035.54694647541
1,2.75,1.19405854826433,1.63034705965254,0.104175627932466,0.462339964398796,-0.750392188698809,0.452726528691254,-7.53045599179324,0.0842019587881202,-13.9260258462054,-12.8209909438256,0.283835916881243,1.06,0.5675,0.33,0.23,0.16,1.725025,0.8525,1.6672,1.6856,0.981975,1.284125,-0.0327,101.5062475,69.7,0.72815,2.0125,1.41,2.915,2.26,2.06,1,-4.24,2.3,-0.05,249.4,322.1,289.85,320.9,0.01,-0.1,-0.27,-0.105,-0.64,-0.23,-0.01,-0.16,0.04,-0.04,7.521,8.173,9.1855,9.90325,10.43975,11.745,14.358,15.6285,16.257,6.8455,7.5195,8.821,9.32825,9.9105,11.8595,13.4905,14.773,15.728,6.8155,9.00375,9.59975,10.242,10.55225,12.7905,14.4595,15.466,16.242,7.187,7.766,9.26875,9.7425,10.2045,14.1965,15.4335,15.93975,8.4165,8.977,9.7945,10.693,11.02975,14.639,16.2215,15.97475,-22.144,-22.96625,-22.53325,-79.63,4.35233559636749,5.45175177058284,5.45085118340456,5.41069965902119,5.43755027853893,5.3777890362181,5.40381132280083,423.004607005304,424.282275757488,424.578287520339,423.878004998966,422.507399845116,424.640570856886,423.575651048793,423.912584711923,426.63263319827,426.164065293517,429.498769528344,428.67048943151,2023.64362124486,2027.33708515115,2033.18648973557,2027.27435515691,2030.4837559287
1,3.25,1.17436426478977,1.48833120681747,0.0977829970215807,0.535839683887144,-0.312694827394157,-1.21258697653168,-8.25534241472884,0.0894657410464841,-18.6164373548327,-9.6788996662234,0.271040072597946,1.06,0.63,0.35,0.23,0.1725,1.5149,0.567,1.3135,1.26765,0.386825,0.7537,-0.328725,101.5230225,70.7575,0.70745,1.81,1.3375,2.61,2.18,1.89,1,-4.12,2.225,-0.0575,248.25,322.025,289.6,320.05,0.01,-0.1,-0.27,-0.0925,-0.64,-0.23,-0.01,-0.15,0.04,-0.04,7.375,8.02225,9.17675,9.906,10.43575,11.75325,14.3685,15.62725,16.26275,6.80575,7.486,8.7965,9.32875,9.915,11.85675,13.443,14.779,15.73075,6.75625,8.9485,9.5825,10.247,10.55175,12.795,14.46,15.46575,16.24175,6.992,7.685,9.2455,9.7375,10.19525,14.1755,15.4235,15.91775,8.385,8.976,9.77725,10.68575,11.02375,14.64,16.221,15.97225,-22.923,-24.908,-23.6935,-78.9225,4.40155480819087,5.29158844691307,5.38870345368573,5.28117224658384,5.43878938221136,5.36206007807525,5.40158400470034,423.117540061069,423.616569827865,424.639482990596,423.738926759439,424.827475370502,424.031494260848,425.222966727292,424.316258772844,426.737691950366,423.51606755806,429.411717432018,429.120542021939,2037.03592111638,2024.03685617138,2030.42370719156,2035.06000809969,2034.96959905371
1,3.75,1.26889849319165,1.37650602588917,0.108541582093695,0.444683601417209,-0.782784757153947,-1.29663566300569,-5.79170297785298,0.0930081637857674,-16.6273890298748,-10.0258045069795,0.264063164610371,1.05,0.61,0.3625,0.22,0.16,1.1263,0.394,0.9874,0.9096,0.51315,0.5359,-0.486125,101.5256675,70.76,0.70975,1.6625,1.195,2.4025,1.935,1.85,1,-4.0475,2.3,0,249.025,321.4,289.45,319.4,0.01,-0.1,-0.27,-0.1025,-0.6475,-0.24,-0.01,-0.15,0.04,-0.04,7.317,7.9775,9.158,9.90775,10.432,11.75425,14.368,15.626,16.26175,6.7545,7.4515,8.78025,9.32925,9.91875,11.85375,13.43675,14.77625,15.729,6.67325,8.90975,9.5665,10.23625,10.5485,12.7995,14.459,15.464,16.2405,6.8995,7.6075,9.2435,9.7305,10.18325,14.1735,15.42175,15.9165,8.3415,8.9355,9.758,10.68075,10.98875,14.6405,16.22,15.965,-23.2705,-25.096,-23.928,-77.8475,4.32273215907145,5.1519764499234,5.19134587968661,5.31683647719901,5.43373639958556,5.2911367448803,5.34118482836651,422.933648945761,424.055889585864,425.441713695204,424.728212942023,423.463840394195,424.254329259066,422.991717692631,424.833789195298,427.109217481093,427.127430094068,430.369787907624,435.794988121377,2034.13129121023,2035.35185069468,2038.74336035537,2039.49486019385,2034.43471205353
1,4.25,1.3059011286981,1.27035230853539,0.105144324966865,0.513829910169973,-0.481937411039492,-1.35597135502193,-4.27975947635098,0.0955869421999576,-17.7401674240115,-10.1390900656498,0.317664777662402,1.01,0.625,0.38,0.2325,0.17,1.0437,0.037,0.857,0.8115,0.2463,0.627,-0.425825,101.5383675,70.89,0.7129,1.76,1.065,2.2875,1.83,1.65,1,-4.0275,2.225,-0.0075,250.725,320.425,290.8,319.45,0.01,-0.1,-0.27,-0.135,-0.6375,-0.23,-0.01,-0.16,0.04,-0.04,7.265,7.939,9.13725,9.9045,10.42825,11.75225,14.367,15.624,16.23125,6.711,7.4625,8.785,9.32925,9.91925,11.84775,13.4325,14.775,15.72775,6.61625,8.863,9.5565,10.232,10.54425,12.80025,14.4585,15.462,16.2395,6.83275,7.521,9.2245,9.722,10.16825,14.154,15.42,15.91475,8.304,8.8985,9.75225,10.66975,10.99125,14.641,16.218,15.991,-23.463,-25.749,-23.851,-77.1425,4.2425692124364,5.32256297602573,5.38318752614942,5.46629694948267,5.43832103667826,5.29615821258596,5.33020813116947,422.979655551888,424.294540539022,424.704239128231,424.191428011995,424.495939465625,425.112038980206,425.262879793534,425.357695792168,426.900984394611,427.464506121667,429.73988019616,429.925705447924,2039.82596380172,2038.93808786244,2030.88580315159,2040.13172687467,2041.350836421
1,4.75,1.24475302889989,1.01668123372874,0.0999934716477377,0.552995153899182,-0.368378588222796,-1.68562958553895,-5.57980342620113,0.0830981218489824,-18.6493554482033,-9.96923509276728,0.287903616783613,1.12,0.705,0.42,0.24,0.1725,0.8056,-0.24675,0.6723,0.6829,0.3731,0.5871,-0.6061,101.55556,71.2,0.5987,1.68,1.1325,1.9975,1.715,1.5,1,-3.9675,2.3,0.0225,248.35,319.175,289.05,319,0.01,-0.1,-0.27,-0.1525,-0.64,-0.2325,-0.01,-0.15,0.04,-0.04,7.2265,7.898,9.11125,9.88825,10.425,11.75475,14.35375,15.62275,16.23025,6.668,7.41125,8.788,9.32725,9.90625,11.8125,13.4275,14.7325,15.6965,6.5355,8.80175,9.55625,10.22775,10.54,12.80425,14.45825,15.46025,16.23825,6.75875,7.43275,9.20175,9.723,10.1495,14.15275,15.4175,15.9135,8.2395,8.8505,9.747,10.648,10.995,14.64125,16.217,15.989,-24.035,-26.334,-24.62,-78.71,4.10651110977704,5.33218898746658,5.29873713557579,5.26727884730479,5.34975920960742,5.19725803334743,5.20232359260142,423.120952081957,424.697874315865,425.74542474219,424.975062660311,425.133713106075,425.174277241032,422.797511191608,425.175714544945,427.362445373906,427.78480672468,429.961436427444,430.310019068569,2026.06939931661,2034.7750768794,2034.63899507287,2033.27230755457,2038.80441174364
