DOY2,HR2,CO2,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD_1_1_1,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TA_1_1_1,TS_1_1_1,TS_1_2_1,USTAR,VPD,WS
3,13.75,366.2985,-5.375,115.0375,1.59425,9.55,192.825,282.8,217.525,94.6,612.945,97.4775,33.9,-0.54,0.7,-0.2,285.475,56.405,-4.65075,-3.73,-3.4,0.4375,1.215,2.365
3,14.25,365.4835,-5.325,118.21,1.8,8.8,192.2,282.725,216.68,94.6,642.46,92.6675,33.7,-0.685,1.1,-0.4,324.2,60.04,-4.258,-3.7,-3.3925,0.445,1.3275,2.325
3,14.75,364.042,-5,109.825,1.696,10,190,286.85,214.0975,94.6,587.3375,87.04,35.83,-0.4,0.2,-0.4,306.4,59.8525,-4.6575,-3.665,-3.375,0.46,1.2875,2.50525
3,15.25,362.174,-4.75,89.86,1.583,8.1,189.225,286.675,167.3675,94.525,525.81,72.325,36.075,-0.5025,-0.375,-0.5,251.925,46.275,-5.0225,-3.645,-3.35,0.44,1.25,2.4325
3,15.75,361.847,-4.5,77.42,1.644,6.55,190.275,286.7,136.19,94.5,465.6375,62.3475,37.175,0.085,-0.2,-0.4,225.35,41.275,-5.3655,-3.625,-3.3325,0.43,1.2025,2.44
3,16.25,362.011,-4.275,54.62,1.6405,6,190.5,286.15,104.84,94.5,372.4525,52.6175,38.15,-2.2575,-0.875,-0.2,188.4,39.135,-5.4515,-3.595,-3.3,0.4025,1.15,2.405
3,16.75,363.4315,-3.9,49.59,1.613,4.875,186.3,285.375,68.5225,94.5,284.9175,38.8075,40.5,-0.095,-1.4,-0.5,143.35,27.445,-5.93175,-3.565,-3.2775,0.4,1.05,2.329
3,17.25,363.449,-3.575,29.665,1.594,4.4,187.075,282.2,33.0975,94.5,208.9325,27.59,40.4,-0.0175,-2.4,-0.3,98.3,19.54,-6.225,-3.54,-3.25,0.4025,1.065,2.24025
3,17.75,364.2,-3.4,8.01,1.595,3.275,183.8,278.95,-6.4325,94.5,138.9025,20.54,40.925,0.15,-2.6,-0.4,66.3025,13.7625,-6.725,-3.515,-3.2175,0.35,0.9475,2.102
3,18.25,364.15425,-3.25,-8.6,1.585,2.325,178.875,276.075,-50.88,94.5,74.59,9.9375,44.7,0.09,-3.6,-0.6,34.305,8.3825,-7.35,-3.49,-3.2,0.33,0.8875,1.8875
3,18.75,365.53475,-3.1,-26.245,1.564,0.925,177.225,271.3,-91.64,94.5,21.345,2.91375,47.025,0.195,-5.2,-0.45,6.3825,2.5625,-7.95,-3.4675,-3.19,0.2025,0.7475,1.46375
3,19.25,365.379,-3.025,-27.8025,1.58875,0,177.1,263.225,-101.3725,94.5,0.6425,0,51.45,0.1975,-5.35,-0.4,-1.2075,1.0175,-9.475,-3.47,-3.17,0.1525,0.6275,1.33
3,19.75,364.735,-3.125,-30.57,1.572,-0.25,181.8,256.75025,-102.715,94.5,0,0,56.575,0.095,-5,-0.3,-2.6075,0.3825,-9.805,-3.4525,-3.1625,0.1025,0.4925,1.272
3,20.25,364.4735,-3.225,-26.8,1.5405,-0.225,180.05,254.9,-98.8275,94.525,0,0,60.5425,0.105,-4.625,-0.3,-2.77,0.46,-11.045,-3.44,-3.16,0.14,0.39,1.27275
3,20.75,364.2935,-3.6,-26.23,1.538,-0.6,177.3,253.975,-97.58,94.525,0,0,64.82325,0.1,-4.7,-0.4,-2.5675,0.6675,-11.4325,-3.4275,-3.16,0.085,0.3275,1.215
3,21.25,364.62,-3.7,-20.36,1.5605,-0.3,178.55,253.875,-94.065,94.525,0,0,68.485,0.07,-3.5,-0.5,-2.385,0.44,-12.1625,-3.4225,-3.16,0.0725,0.3075,1.06025
3,21.75,364.844,-3.75,-22.6725,1.563,-0.4,181.275,254.25,-91.6975,94.525,0,0,70.625,0.0575,-3.7,-0.5,-2.31,0.555,-13.255,-3.46,-3.17,0.09,0.265,1.18
3,22.25,363.92,-3.675,-19.8825,1.661,-0.5,183.125,254.15,-91.85,94.525,0,0,72.825,-0.03,-3.5,-0.4,-2.1775,0.41,-13.85,-3.425,-3.1825,0.09,0.28,1.063
3,22.75,364.156,-3.7,-22.11,1.5855,-0.4,181.975,252.625,-89.77,94.5,0,0,74.05,-0.02,-3.4,-0.5,-2.1525,0.525,-14.05,-3.42,-3.1925,0.09,0.2675,1.18
3,23.25,363.6595,-3.85,-21.6125,1.57,-0.4,183.975,251.25,-85.9925,94.525,0,0,74.45,-0.045,-3,-0.6,-2.135,0.58,-14.6,-3.42,-3.1925,0.07,0.245,1.14975
3,23.75,364.39925,-4.05,-18.4075,1.544,-0.5,181.725,249.275,-82.2075,94.525,0,0,75.1,-0.01,-3.3,-0.3,-2.1475,0.5725,-15.125,-3.4175,-3.2,0.08,0.24,1.06475
4,0.25,365.311,-1.9,-29.6025,3.0885,-0.1,210.1,297.125,-96.43,94.9,0,0,69.9,0.03,-3.4,-0.4,-2.295,0.6475,-4.1,-0.13925,-0.1025,0.09,0.4,0.9975
4,0.75,365.80725,-2.85,-30.7025,3.0085,-0.2,209.4,296.5,-95.5,94.9,0,0,73.5,0.03,-3.225,-0.4,-2.3,0.6425,-4.5,-0.14,-0.112,0.09,0.37,1.0675
4,1.25,366.355,-3.95,-25.29,3.032,-0.3,209.175,295.35,-91.0925,94.925,0,0,74.8,0.0225,-3.025,-0.4,-2.23,0.5725,-4.792,-0.14,-0.12,0.07,0.33,0.8315
4,1.75,366.85,-4.75,-23.3575,3.0275,-0.5,207.825,294.075,-90.22,95,0,0,77.7,0.0025,-2.5,-0.3,-2.1125,0.5825,-5.366,-0.1405,-0.12,0.07,0.31,0.9045
4,2.25,366.42675,-5.025,-25.11,3.00375,-0.35,208.15,293.625,-87.845,95,0,0,78.2,-0.03,-2.45,-0.5,-2.08,0.565,-5.7,-0.14925,-0.13,0.0675,0.26,0.89125
4,2.75,367.37825,-5.1,-24.1,3.04875,-0.4,208.675,292.2,-86.5225,95,0,0,79.7,-0.0475,-2.6,-0.4,-2.16,0.645,-5.8,-0.15025,-0.132,0.08,0.24,0.825
4,3.25,366.582,-4.975,-26.8,3.057,-0.5,206.9,291.475,-87.2975,95,0,0,80,-0.035,-2.325,-0.55,-2.1,0.5425,-6.2,-0.16,-0.1415,0.06,0.24,0.765
4,3.75,366.69875,-5.025,-22.1,3.121,-0.5,205.55,290.575,-85.1175,94.925,0,0,80.4,-0.105,-2.3,-0.625,-2.17,0.515,-6.549,-0.18,-0.14775,0.08,0.23,0.865
4,4.25,366.4365,-5.4,-19.3,3.065,-0.3,206.45,289.625,-83.9375,94.925,0,0,79.7,-0.015,-2.8,-0.475,-2.1175,0.46,-6.6,-0.18,-0.15,0.08,0.22,0.925
4,4.75,367.87675,-5.675,-19.1,2.96175,-0.4,209.425,288.025,-82.36,94.925,0,0,80.3,0.0125,-2.375,-0.5,-2.09,0.38,-7.1,-0.19,-0.15075,0.07,0.22,0.91
4,5.25,368.38775,-5.9,-20.405,2.835,-0.3,207.925,286.225,-81.28,94.925,0,0,82,-0.02,-2.85,-0.4,-1.935,0.415,-7,-0.19,-0.154,0.065,0.23,0.76
4,5.75,366.9045,-5.975,-18.97,2.9615,-0.4,207.025,285.5,-77.685,95,0,0,82.5,-0.08,-2.6,-0.6,-1.3025,0.5575,-7,-0.1925,-0.1585,0.07,0.22,0.703
4,6.25,366.1805,-6.2,-16.855,2.9195,-0.4,214.45,285.475,-59.3325,95.025,2.975,0,83.6,-0.1225,-2.025,-0.4,2.1725,1.495,-7.1,-0.1925,-0.16,0.07,0.2,0.69
4,6.75,366.8395,-6.275,-9.19,2.86875,0,209.65,287.825,-37.965,95,31.67,2.24,82.3,-0.26,-0.8,-0.2,17.615,3.895,-6.4,-0.2025,-0.16,0.07,0.19,0.72
4,7.25,367.7445,-6.5,-2.7075,2.99625,1,208.325,292,4.6075,95,87.93,5.61,80,-0.47,0,-0.4,45.6075,7.555,-6.2,-0.2025,-0.16,0.125,0.18,0.69575
4,7.75,369.239,-6.5,8.57,3.149,4.9,211.725,296.15,28.77,95,180.03,10.3925,73.6,-0.7325,0.85,-0.325,83.475,12.5725,-4.7,-0.2,-0.1655,0.1975,0.28,0.74775
4,8.25,368.605,-5.3,25.9375,3.1975,8.1,212.55,303.15,69.185,94.925,262.5825,20.395,64.8,-0.78,1.425,-0.575,129.5,17.64,-3.2,-0.197,-0.1625,0.24,0.62,1.074
4,8.75,367.4965,-3.4,60.2975,3.18525,9.7,211.975,306.55,112.825,94.9,342.9025,26.75,58,-0.6,1.5,-0.65,178.875,27.8275,-2.2,-0.18,-0.14625,0.31,0.92,1.4245
4,9.25,367.0335,-2.95,83.335,3.169,11.825,215.7,312.725,156.53,94.925,468.52,30.7475,52.1,-0.535,1.575,-0.55,223.9,32.451,-0.843,-0.1685,-0.1385,0.3175,1.32,1.5145
4,9.75,366.7065,-2.425,101.22,3.051,15.45,220.525,315.275,189.855,94.925,568.695,36.535,47,-0.57,2,-0.75,279.675,36.15,0.2,-0.15375,-0.13175,0.35,1.67,1.626
4,10.25,367.0835,-0.875,140.985,3.101,16.7,220.6,316.825,228.1275,94.925,688.835,41.835,43.44,-0.51,2.25,-0.7,355.45,45.53,0.7,-0.14125,-0.124,0.38,1.97,1.8685
4,10.75,366.582,-0.325,151.1175,2.963,20,222.6,320.35,265.18,95,748,43.765,39.87,-0.5,1.9,-0.5,387.925,48.3125,1.6,-0.13,-0.1055,0.37,2.35,2.1375
4,11.25,366.81325,-0.1,191.6,2.848,21.8,221.525,322.775,279.4925,95,816.2725,52.51,35.87,-0.51,1.9,-0.7,395.875,57.87,2.2,-0.14,-0.1225,0.41,2.38,2.145
4,11.75,367.625,-0.1,159.59,2.872,24.225,225.875,325.925,281.89,94.9,889.9875,51.915,33.3,-0.45,1.4,-0.7,426.725,55.3225,2.7,-0.155,-0.15225,0.46,3.34,2.27725
4,12.25,366.663,-0.05,181.83,2.898,25.05,225.425,325.85,286.8,94.9,908.4075,53.48,31.2,-0.335,1.1,-0.5,434.85,58.5725,3,-0.13,-0.1325,0.45,3.81,2.56775
4,12.75,365.67025,0,189.395,2.92825,28.7,223.325,330.525,328.8675,94.9,955.8025,55.67,29.5,-0.5925,1.05,-0.8,443.775,53.295,3.5,-0.12,-0.115,0.49,3.96,2.64575
4,13.25,364.122,0,167.07,2.95125,26.75,227.1,332.375,327.43,94.9,972.85,54.0125,27.725,-0.69,1.1,-1.25,443.075,53.5025,3.8,-0.1,-0.1,0.4975,4.495,2.7
4,13.75,363.913,0,173.68,2.9745,27.7,232.375,333.675,309.035,94.9,985.29,53.31,27.8625,-0.77,0.85,-0.975,432.5,52.64,4.4,-0.06,-0.05075,0.47,4.6875,2.6
4,14.25,357.727,0.1,162.36,2.976,26.15,232.025,333.475,266.285,94.825,860,51.55,27.6,-1.3375,0.4,-0.7,358.025,46.7975,4.5,-0.04,-0.0425,0.4825,4.12,2.616
4,14.75,356.59375,0.175,155.72,2.935,23.95,238.525,333.85,263.9805,94.825,778,45.41,27.9,-0.0875,-0.05,-0.7,351.575,46.325,4.5,-0.04,-0.04,0.49,4.21,2.615
4,15.25,358.792,0.425,146.7,2.881,26.45,232.475,334.15,220.525,94.825,702.83,42.97,28.7,-0.115,-0.6,-0.8,328.675,46.0525,3.9,-0.017,-0.03,0.5,4.16,2.73
4,15.75,360.46,0.6,109.74,2.88475,24.175,230.8,332.2,186.425,94.825,657.3,37.72,28.86,-0.0475,-0.25,-1.1,298.55,38.955,3.7,-0.01025,-0.02,0.495,4.31,2.7
4,16.25,362.33975,0.7,88.69,2.84725,21.625,230.525,330.475,172.705,94.8,570.2,32.58325,29.4,-0.2075,-1.225,-0.6,276.175,35.8325,3.6,-0.02,-0.03,0.4725,3.86,2.58
4,16.75,361.805,0.6,65.17075,2.858,15.9,229.175,331.325,124.515,94.8,476.33,29.645,30.21,-0.16,-1.6,-0.45,203.875,25.355,3.7,-0.033,-0.027,0.46,3.38,2.56
4,17.25,360.08725,0.375,42.8075,2.83225,14.275,227.875,329.825,91.8,94.8,407.23,23.715,30.7,-0.15,-1.3,-0.7,189.925,26.945,3.6,-0.033,-0.022,0.445,3.76,2.49
4,17.75,356.989,0.65,28.25,2.84475,11,225.9,327.825,60.375,94.725,310.75,18.65,30.3,-0.615,-2.1,-0.5,140.9,20,3.2,-0.03,-0.0255,0.43,3.17,2.36
4,18.25,361.988,0.075,2.31,2.878,8.5,227.15,325.825,16.6,94.725,212.39,12.8075,31.6,0.02,-2.825,-0.4,86.625,13.3725,3,-0.044,-0.03,0.38,2.92,2.2
4,18.75,363.52875,0.05,-10.93,2.907,6.6,222.3,321.8,-29.745,94.8,137.93,7.74,32.93,0.07,-3.6,-0.55,45.895,7.24,2.3,-0.05,-0.0325,0.34,2.6,1.89
4,19.25,363.805,0,-18.88,2.761,3.35,219.25,318.225,-67.175,94.8,64.401,4.4425,35.3,0.14,-4.6,-0.4,21.495,4.29,1.6,-0.05,-0.03,0.3,2.27,1.676
4,19.75,364.74,0,-34.675,2.858,0.9,216.625,317.35,-98.245,94.825,14.45,0.78,40.1,0.17,-6.1,-0.4,2.7075,1.395,0.6,-0.05,-0.0325,0.21,1.91,1.49
4,20.25,364.1465,0,-33.035,2.924,0.1,216.3,313.875,-108.02,94.825,0,0,45.9,0.1425,-6.5,-0.425,-1.635,0.645,-0.2,-0.06,-0.034,0.1725,1.79,1.35
4,20.75,364.5285,-0.1,-33.4425,2.928,0.1,216.8,309.825,-104.065,94.9,0,0,50.8,0.12,-4.925,-0.45,-2.75,0.5625,-0.9,-0.069,-0.05,0.1625,1.36,1.318
4,21.25,364.691,-0.1,-32.135,2.929,0.1,216.2,306.95,-99.91,94.925,0,0,55.2,0.1325,-4.5,-0.6,-2.755,0.53,-1.8,-0.08,-0.06,0.11,1.15,1.22
4,21.75,365.2845,-0.1,-31.365,2.9535,-0.275,214.025,305.6,-95.96,95,0,0,58.41,0.105,-3.8,-0.6,-2.59,0.51,-2.4,-0.08625,-0.07,0.12,0.94,1.29
4,22.25,365.695,-0.35,-30.245,3.01275,-0.375,212.625,303.95,-96.495,94.925,0,0,62.5,0.065,-4.325,-0.6,-2.47,0.51,-2.8,-0.09,-0.08,0.12,0.73,1.219
4,22.75,365.51,-0.4,-32.3225,2.98375,-0.4,212.125,302.775,-97.125,94.925,0,0,64.6,0.0225,-3.7,-0.825,-2.4025,0.6475,-3.1,-0.1,-0.08,0.105,0.64,1.19
4,23.25,366.138,-0.8,-30.45,3.00425,-0.05,210.975,301.4,-96.04,94.9,0,0,66.74,0.06,-4.3,-0.6,-2.48,0.5825,-3.6,-0.11,-0.09,0.1,0.54,1.182
4,23.75,365.99475,-1.45,-31.415,3.076,0,211.65,299.95,-97.93,94.9,0,0,66.2,0.035,-3.25,-0.5,-2.3075,0.5175,-3.9,-0.12,-0.09225,0.09,0.49,1.11
5,0.25,371.332,-5.175,-37.9,3.93775,-0.7,236.675,308.925,-82.64,94.9,0,0,66.1,0.03,-3.6,-1.2,-2.2925,0.8875,-2.525,1.7775,3.19,0.1,0.475,1.0555
5,0.75,371.606,-6,-37.29,3.88575,-0.25,234.675,306.6,-80.325,94.9,0,0,66.65,-0.02,-4,-0.9,-2.3075,0.91,-2.95,1.565,3.095,0.11,0.415,1.21025
5,1.25,372.524,-6.375,-34.12,3.83,-0.9,239.6,306.3,-76.9875,94.9,0,0,66.925,-0.22,-3,-1.225,-2.175,0.8875,-3.175,1.415,3.01,0.1,0.375,1.13
5,1.75,372.714,-6.875,-35.445,3.8125,-0.7,239.35,305.5,-75.5725,94.9,0,0,68.4,-0.06,-2.8,-1.45,-1.965,0.8625,-3.5,1.3,2.8525,0.0875,0.3225,1.15
5,2.25,372.397,-7.15,-34.35,3.8385,-1.525,234.775,306.175,-74.9225,94.9,0,0,69.025,-0.07,-3.1,-1.2,-2.1575,0.9375,-3.725,1.185,2.68375,0.0925,0.29,1.09025
5,2.75,372.49125,-7.125,-34.185,3.837,-1.15,234.9,304.75,-75.14,94.9,0,0,70.5,-0.13,-2.7,-1.1,-1.94,0.805,-3.525,1.1035,2.51975,0.08,0.2575,1.0925
5,3.25,373.0235,-7,-30.18,3.848,-0.65,234.275,302.95,-74.95,94.9,0,0,70.525,-0.04,-2.675,-1.1,-1.975,0.81,-3.925,1.01925,2.3645,0.08,0.2475,1.075
5,3.75,371.739,-7,-31.6575,3.775,-0.5,235.4,302.775,-75.965,94.9,0,0,73.55,0.0075,-3.3,-0.7,-2.0175,0.8225,-4.15,0.9275,2.22075,0.07,0.21,0.955
5,4.25,372.987,-7.525,-29.5,3.719,-0.7,237.625,302.95,-75.3,94.9,0,0,73.55,-0.0625,-2.7,-0.8,-1.855,0.85,-4.5,0.8425,2.0795,0.08,0.2075,0.93325
5,4.75,373.226,-8.1,-28.91,3.58325,-0.65,235.5,301.575,-74.815,94.9,0,0,74.725,-0.16,-2.775,-0.8,-0.66,1.015,-4.625,0.785,1.96375,0.0675,0.1875,0.995
5,5.25,373.057,-8.35,-30.105,3.444,-0.8,234.675,301.45,-68.8225,94.9,6.36075,0,76.35,-0.09,-2.475,-1,3.0175,2.0475,-4.8,0.7325,1.8725,0.06,0.18,0.9
5,5.75,373.3725,-8.2,-21.93,3.477,-0.2,233.125,302.75,-44.13,94.9,32.375,1.34,75.95,-0.1475,-2.1,-0.2,18.8975,4.3775,-4.55,0.665,1.8025,0.08,0.17,0.955
5,6.25,374.302,-7.75,-12.2925,3.605,0.7,232.275,306.3,-8.275,94.9,84.045,3.3325,73.7,-0.4775,0.1,0,48.955,7.5575,-3.525,0.615,1.74,0.115,0.13,0.8
5,6.75,373.282,-7.2,-6.5025,3.8215,4.6,232.1,308.825,23.29,94.9,148.71,5.11375,68.325,-0.725,1.4,-0.1,77.425,11.15,-2.35,0.545,1.6775,0.155,0.2025,0.83625
5,7.25,373.6075,-5.7,7.315,4.0995,10.1,229.05,314.3,58.4975,94.9,208.5975,14.96,62.3,-0.9825,2.025,-0.7,108.35,15.175,-1.3,0.5225,1.605,0.2,0.6275,1.09
5,7.75,372.36,-3.925,23.0825,4.08,15.1,228.45,321.5,110.8625,94.9,291.58,22.5175,55.7,-1.04,1.95,-0.9,153.875,18.63,0.3,0.58,1.5525,0.2475,1.3475,1.295
5,8.25,372.292,-2.35,46.55,4.12975,21.15,231.6,327.725,139.9575,94.9,394.8425,22.995,46.925,-0.96,1.925,-1.2,204.2,29.8825,2.1,0.55325,1.505,0.32,2.005,1.4775
5,8.75,372.247,-1.1,76.92,3.887,28.2,235.425,333.375,210.0225,94.9,510.22,25.4575,40.425,-0.67,2.275,-1.45,265.975,32.83,3.1,0.667,1.5,0.38,2.4275,1.79
5,9.25,371.1135,-0.525,126.77,3.8785,31.975,237.8,337.9,245.515,94.9,648.06,30.69,35.4,-0.7025,2.3,-1.2,318.2,40.46,4.1,0.735,1.585,0.38,2.905,1.8925
5,9.75,370.698,0.1,147.685,3.81,40.7,242.975,343.275,281.0875,94.9,711.795,30.85,31.9,-0.6475,1.85,-1.775,326.325,39.64,4.65,0.83,1.665,0.44,3.3625,2.08
5,10.25,370.72075,1.25,185.1225,3.718,45.05,246.65,347.2,304.03,94.9,744.245,31.0575,30,-0.5,1.925,-1.525,370.25,43.63,5.475,1.074,1.79575,0.4625,3.87,2.1695
5,10.75,369.542,6.3,174.52,3.73475,52.95,250.425,351.075,312.715,94.9,744.7975,32.65325,28.275,-0.6175,0.675,-1.875,350.425,41.69,6.4,1.415,2.00575,0.47,4.135,2.28
5,11.25,370.566,7.975,207.51,3.746,51.6,250.025,352.4,343.88,94.9,764.7975,38.045,25.625,-0.5,0.9,-2.175,401.025,46.26,7.325,1.75,2.206,0.5,4.7325,2.39
5,11.75,369.881,9.125,208.535,3.81,58.8,254.65,356.05,321.6725,94.9,811.0475,45.125,24.375,-0.4275,1.3,-1.1,407.975,51.8975,7.7,2.46,2.30525,0.51,5.1625,2.5125
5,12.25,369.811,9.925,185.6875,3.72,59.525,257.70075,357.4,367.9275,94.8,865.4425,39.0475,23.5,-0.35,0.6,-1.3,485.15,55.59,8.275,2.7015,2.45475,0.53,5.765,2.7075
5,12.75,369.5655,10.575,202.785,3.6235,53.65,263.675,360.95,331.8975,94.8,837.205,38.78,22.85,-0.48,0.4,-1.2,426.65,47.09,8.975,2.8525,2.61,0.53,5.755,2.66475
5,13.25,369.48375,11.775,175.03,3.493,56,261.55,361.675,290.85,94.8,835.42,36.29,22.2,-0.4675,0.625,-1.125,366.375,42.6,9.4,3.27975,2.785,0.51,5.96,2.65
5,13.75,364.32275,12.65,209.07,3.6715,56.875,262.55,360.575,350.26,94.8,913.03,44,21.575,-2.0175,0.125,-1.1,446,55.74,9.2,3.4965,2.97,0.48,6.2875,2.72
5,14.25,366.16175,18.6,160.195,3.5875,51.425,256.975,360.5,273.405,94.8,798.5,36.8175,21.025,-0.21,-0.4,-1.6,357.225,40.4525,9.25,3.7675,3.215,0.5025,6.25,2.65925
5,14.75,365.894,18.5,171.79,3.594,52.2,257.075,364.075,262.75,94.725,769.1075,32.6975,21.05,-0.2125,-0.7,-1.05,365.225,41.24,9.65,4.23125,3.2925,0.4825,6.3875,2.5575
5,15.25,365.205,20.5,150.07,3.63325,45.2,254.125,363.625,253.29,94.7,717.745,31.365,21.275,-0.265,-0.6,-0.9,341.075,40.5875,9.475,4.55,3.4575,0.51,6.34,2.6
5,15.75,365.64625,21.075,148.15,3.5095,47.9,258.5,362.025,216.0225,94.725,598.795,26.03,21.15,-0.26,-0.625,-1.4,287.625,36.7,9,4.95675,3.708,0.48,6.545,2.63775
5,16.25,367.223,18.175,111.435,3.444,42.5,264.325,362.2,196.1675,94.7,532.0075,23.4,20.925,-0.21,-0.9,-1.05,252.075,29.51,9.225,5.112,3.975,0.47,6.5175,2.4525
5,16.75,364.20125,15,93.295,3.26025,40.75,258.225,356.2,168.765,94.7,459.23,23.2375,20.7,-0.32,-1.225,-1.4,202.05,27.74,8.775,5.08175,4.1575,0.4575,6.075,2.4355
5,17.25,365.84225,14.85,63.64,3.34275,34.2,261.225,354.55,119.1025,94.7,460,21.42,21.225,-0.115,-1.475,-1.2,191.425,25.19,8.35,5.02975,4.23,0.45,5.805,2.3075
5,17.75,365.58525,11.8,57.6125,3.373,28.75,262.9,350.375,97.26,94.7,344.16,18.45,21.825,-0.125,-1.775,-0.85,149.725,19.57,7.7,4.8775,4.2775,0.44,5.8575,2.2925
5,18.25,361.862,9.15,33.68,3.555,27.075,256.32575,348.775,59.68,94.7,277.7,13.0875,21.625,-0.8475,-1.975,-0.4,129.2,16.905,7.375,4.74475,4.252,0.41,5.08,2.0875
5,18.75,365.019,7.575,6.38,3.514,18.3,251.525,346.225,26.6625,94.725,198.7075,6.45625,23.65,0.05,-2.5,-0.525,85.1,10.84,6.925,4.6425,4.21225,0.4,4.7575,1.92675
5,19.25,366.81,6.025,-15.81,3.59475,13.05,248.55,341.95,-3.2175,94.8,136.375,4.993,25.45,0.06,-2.8,-0.4,59.7475,8.37,6.275,4.465,4.22225,0.31,4.215,1.855
5,19.75,364.9035,3.5,-37.24,3.785,8.25,243.125,338.5,-48.215,94.8,88.64,3.1025,28.1,0.165,-4.3,-0.4,34.9425,5.0075,5.575,4.2475,4.191,0.245,3.57,1.61
5,20.25,367.892,0.575,-40.47,3.829,3.375,239.1,332.225,-87.815,94.8,38.6725,1.3125,31.05,0.275,-5.3,-0.1,12.68,3.035,4.775,3.975,4.17,0.19,3.0475,1.27125
5,20.75,368.083,-0.1,-45.01,3.8325,0.475,239.175,327.975,-100.0425,94.8,8.3825,0,36.975,0.28,-6.3,-0.425,1.295,1.55,3.525,3.7685,4.1275,0.15,2.6175,1.14
5,21.25,367.46,-0.8,-47.3625,3.893,-0.2,237.425,324.95,-101.4475,94.8,0,0,43.7,0.24,-5.8,-0.3,-2.35,1.0675,2.075,3.3875,4.0425,0.12,1.9325,1.1925
5,21.75,366.5685,-1.5,-49.325,3.876,-0.85,238.075,322.475,-97.1525,94.825,0,0,46.575,0.17,-4.95,-0.55,-2.77,1.09,1.175,3.1175,3.8675,0.115,1.4225,1.16
5,22.25,368.542,-2.675,-46.615,4.07925,-0.525,236.325,319.375,-92.305,94.9,0,0,51.875,0.08,-5.175,-0.325,-2.7875,1.0175,0.125,2.885,3.71275,0.12,1.0775,1.0865
5,22.75,369.8285,-3.25,-47.5025,4.0345,-0.8,235.175,317.25,-89.2275,94.9,0,0,56.275,0.07,-4.4,-0.6,-2.6825,0.7525,-0.95,2.635,3.5955,0.1,0.7075,1.13
5,23.25,371.416,-4.55,-44.755,4.02725,-0.75,235.85,315.1,-88.9025,94.825,0,0,61.775,0.0475,-4.15,-0.5,-2.55,0.72,-1.425,2.38,3.4975,0.095,0.62,1.07925
5,23.75,371.35125,-5.525,-40.8325,3.989,-0.525,234.925,312.025,-84.925,94.8,0,0,63.6,0.05,-4.5,-0.675,-2.3925,0.7375,-1.5,2.135,3.5335,0.1,0.59,1.0625
6,0.25,366.517,-7.325,-42.3325,8.4035,-1.1,270.4,342.1,-76.4025,95.025,0,0,89.45,-0.12,-4,-2,-1.95,0.4975,4.9,8.615,8.77,0.0875,0.3,0.81
6,0.75,368.134,-7.775,-43.19,8.328,-1.1,269.325,340.35,-75.53,95.1,0,0,89.15,-0.105,-4.175,-1.4,-1.8125,0.58,4.6,8.385,8.6225,0.08,0.26,0.85925
6,1.25,367.709,-8.425,-44.7025,8.406,-1.7,268.15,339.325,-75.665,95.025,0,0,89.6,-0.6125,-3.45,-1.8,-1.7475,0.685,4,8.16,8.455,0.09,0.225,0.8725
6,1.75,367.649,-9.2,-41.59,8.4045,-1.325,270.025,337.775,-66.385,95,0,0,90.85,-0.3775,-4.05,-1.1,-1.7925,0.6575,3.4,7.975,8.2625,0.1,0.2,0.92
6,2.25,368.67975,-9.95,-48.4725,8.4685,-2.2,268.125,335.975,-67.475,95,0,0,92.3,-0.73,-2.85,-1.7,-1.415,0.7475,3.25,7.79,8.0475,0.1,0.19,0.8425
6,2.75,369.634,-10.55,-38.58,8.206,-2.2,269.9,335.05,-63.9675,95,0,0,91.3,-0.3525,-2.8,-1.6,-1.35,0.6625,3.25,7.63,7.88,0.0725,0.17,0.75
6,3.25,368.9175,-10.4,-32.85,8.168,-1.75,274.95,335.125,-61.095,95,0,0,92.85,-0.245,-2.4,-1.1,-1.31,0.57,2.95,7.48,7.79,0.09,0.15,0.725
6,3.75,369.93075,-10.7,-42.13,8.232,-0.8,275.75,335.975,-58.3575,95,0,0,93.4,-0.2825,-2.5,-1.4,-1.4325,0.4925,2.8,7.315,7.73,0.1,0.14,0.801
6,4.25,369.82,-11.025,-38.69,8.2645,-1.7,270.775,335,-55.675,95,0,0,93.9,-0.43,-2.625,-1.6,-0.1375,0.5225,2.9,7.195,7.6325,0.1,0.14,0.83775
6,4.75,368.6905,-11.225,-43.3075,8.3595,-0.975,271.425,334.45,-52.4175,95,3.343,0,94.1,-0.21,-2.8,-1.5,2.575,1.02,3.1,7.09,7.5125,0.0925,0.12,0.835
6,5.25,367.425,-10.575,-33.205,8.3565,-0.7,266.8,333.775,-35.27,95,21.535,0.67,95.2,-0.575,-1.675,-1.7,10.885,1.8525,3.4,6.99,7.4475,0.09,0.12,0.77
6,5.75,366.601,-9.525,-32.9525,8.327,0.9,265.225,337.95,-7.1175,95,56.59,2.01,95.5,-0.9225,-0.3,-0.5,28.175,3.465,3.9,6.925,7.3725,0.1,0.11,0.70225
6,6.25,365.66325,-7.6,-19.67,8.666,4.35,269.75,345.05,16.19575,95.1,104.9975,3.7725,91.85,-1.25,0.7,0.2,49.5525,5.8125,5.35,6.885,7.31,0.12,0.1,0.64125
