DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,PPFD_BC_IN_2_1_1,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,6.26300601655861,-0.869091811236246,0.319066783219323,0.284819852623469,0.0676049245288285,0.310738408661375,0.63465623718236,0.0901965415123312,0.315644409170692,-1.53203696505336,1.30055889893082,0.762256002099946,4.945,4.0675,1.98,-1.670825,-1.975,-1.9338,-1.84605,-2.6782,95.227865,87.26,1.009275,-2.93,-1.7375,-2.08,1.5,-0.3725,3.925,0.1675,268.8,293,273.675,304.875,0.12,0.05,0.3,0.11,0.19,0.18,0.13,-0.32625,0.074,0.36325,0.742,1.43475,2.6705,4.27225,5.4425,6.062,-0.85825,-0.6515,-0.10525,0.34875,0.756,1.9665,4.08475,5.49925,5.924,-0.6535,-0.588,-0.02825,0.264,0.63625,2.18825,3.97075,5.426,6.498,-0.9035,-0.605,0.0745,0.6525,2.56375,3.94375,5.33425,6.15225,-0.21975,-0.229,0.0055,0.523,1.129,2.077,4.42175,5.6505,6.18275,-1.263,-1.9515,-2.621,-6.21,0.1175,3.82426333523399,4.38303660474612,4.63405435794784,4.5980307849809,4.41515648279899,423.182857695116,425.910098859664,425.863886313914,425.470463837101,426.307085430005,426.183679746069,425.094131798256,426.41105467646,425.885772192965,2066.49384845442,2067.68248275791,2037.66722648901,2062.80309650288
1,0.75,5.90952711594088,-1.43439740297747,0.340995919603387,0.332754629656505,0.0476429150932658,0.311579283828576,0.316490348553336,0.177340671064939,0.314302827801486,-0.709067952062489,1.23259539021102,0.752032928142581,4.81,4.05,1.84,-2.1997,-2.35575,-2.357825,-1.54905,-2.86225,95.21356,87.09,0.9435,-2.95,-1.98,-2.205,1.5,-0.3975,3.6,0.17,265.6,293.8,272.375,304.675,0.12,0.05,0.3,0.11,0.1925,0.18,0.13,-0.32625,0.08025,0.35275,0.737,1.445,2.671,4.27225,5.44225,6.061,-0.908,-0.65675,-0.0995,0.349,0.75675,1.9655,4.08475,5.49825,5.92375,-0.692,-0.5945,-0.0275,0.264,0.6345,2.188,3.97125,5.425,6.4965,-0.9285,-0.61825,0.07475,0.65175,2.56325,3.942,5.33325,6.152,-0.22225,-0.2395,0.013,0.519,1.121,2.076,4.42075,5.6495,6.1815,-1.278,-1.877,-2.39,-6.34,0.13,3.69750276062546,4.23275220380391,4.35098700422521,4.39173438688706,4.28026991320897,422.910215550144,425.717300554992,425.952482785962,425.117832704777,426.483810537031,425.293880162254,425.912731814867,426.589565521436,426.576669527332,2077.26773137332,2078.85292453817,2050.44873213234,2074.14600691626
1,1.25,6.0062085427638,-1.51561929089851,0.336496395790161,0.304806694481116,0.0829141571353972,0.314456965128758,0.271466371638228,0.396666215619755,0.323737961447982,1.2022949924836,1.87295751290948,0.774169192187599,4.85,4.215,1.96,-1.8987,-2.24425,-2.1222,-2.030075,-2.9148,95.19334,86.59,0.9675,-2.95,-2.01,-2.3925,1.5,-0.3975,3.7,0.18,270.4,293.7,272.725,303.9,0.12,0.05,0.3,0.11,0.19,0.18,0.13,-0.36425,0.079,0.3425,0.73175,1.445,2.67175,4.27225,5.44125,6.06025,-0.924,-0.66175,-0.09575,0.34825,0.7565,1.965,4.08475,5.498,5.92275,-0.716,-0.62175,-0.02675,0.264,0.6335,2.1875,3.96875,5.42475,6.4955,-0.94175,-0.60675,0.07625,0.651,2.56275,3.9415,5.33225,6.151,-0.22375,-0.246,0.011,0.53325,1.12425,2.0765,4.4205,5.6485,6.1805,-1.246,-1.995,-2.54375,-5.82,0.1325,3.64199738858308,4.28712014417882,4.53541002514099,4.46900278212242,4.31770254354688,422.852812446279,425.683529679544,425.854525137706,425.020318644602,426.095915883875,425.296095372399,425.701478593213,426.124674987451,426.642693852096,2071.62867862192,2072.63154492976,2056.32663122051,2074.42291410433
1,1.75,6.2651298619174,-1.82036621397147,0.333361092654803,0.370405613951253,0.0833912350278613,0.382703889122756,0.279616969378768,0.35408313130989,0.323495146161743,0.497172332338293,0.985811987370859,0.824938762866884,5.23,4.385,1.86,-2.1322,-2.4615,-2.214375,-1.80585,-3.113625,95.172225,87.12,0.90955,-3.04,-2.5475,-2.7125,1.5,-0.39,3.5,0.16,271.3,294.4,274.525,303.65,0.13,0.05,0.3,0.11,0.18,0.18,0.13,-0.399,0.07475,0.332,0.725,1.444,2.67225,4.27225,5.44025,6.05925,-0.98925,-0.63775,-0.09475,0.353,0.7565,1.964,4.08475,5.49725,5.92175,-0.716,-0.63475,-0.026,0.26225,0.6325,2.18625,3.9695,5.42375,6.4945,-0.95175,-0.62025,0.0705,0.6515,2.5635,3.94075,5.33125,6.15,-0.234,-0.248,0.012,0.536,1.122,2.0765,4.4195,5.64825,6.1795,-1.265,-2.23775,-2.714,-6.45,0.135,3.56289073788688,4.1950983575166,4.33754499696485,4.57450447949692,4.22179866410936,422.95501889969,425.299049781717,425.434700234765,425.242522851535,425.66858180515,424.99845536627,425.498400910676,425.535897577595,426.340521549516,2077.87329530005,2076.92638146915,2046.35347915132,2088.1338450405
1,2.25,6.43607014275041,-1.9686705860764,0.344224180328047,0.32888933365815,0.0566758748871332,0.330160479088292,0.43042946549709,0.261897037909047,0.335052699859695,2.09469663375839,1.21186913913645,0.809597855037354,5.32,4.42,1.8,-2.4572,-3.01075,-2.54705,-2.069025,-3.61335,95.17839,86.9575,0.863,-3.3075,-2.495,-2.65,1.5,-0.42,4.175,0.195,273.9,294.7,275.525,302.175,0.12,0.05,0.305,0.11,0.2,0.18,0.13,-0.3935,0.06775,0.3245,0.73,1.445,2.67275,4.27225,5.439,6.05825,-1.0185,-0.668,-0.0955,0.352,0.7565,1.963,4.08475,5.49625,5.9215,-0.724,-0.646,-0.02525,0.26225,0.631,2.18575,3.969,5.42275,6.4935,-0.9785,-0.6305,0.066,0.65325,2.564,3.943,5.331,6.14875,-0.23075,-0.25825,0.00675,0.5365,1.126,2.0765,4.4185,5.64725,6.1785,-1.30675,-2.0835,-2.71,-5.6,0.1125,3.45575210370145,4.29202493666102,4.64967376580323,4.62733842252639,4.17398406437034,423.31039370031,425.387777456376,426.089262889263,425.230437268812,426.155244712514,425.434179594436,426.589645910219,426.303499262039,426.1777688153,2061.87694985267,2077.29795013484,2056.79749178098,2067.21319146768
1,2.75,6.45279264578676,-1.63400383902463,0.352713382349798,0.36978465123362,0.0732802814377176,0.346820360450586,0.308600605783942,0.395790010552767,0.311244180726779,0.46401349083336,2.03271126296581,0.790847298397774,5.165,4.17,2,-1.9816,-2.8105,-2.53375,-2.006575,-3.56765,95.180495,88.18,0.8783,-3.645,-2.65,-2.6625,1.575,-0.43,4.6,0.2275,272.7,293.2,272.375,303.05,0.125,0.04,0.3,0.11,0.19,0.18,0.13,-0.383,0.054,0.32,0.734,1.4315,2.67425,4.27225,5.438,6.0575,-1.001,-0.6715,-0.1,0.351,0.75625,1.9625,4.08475,5.4945,5.9205,-0.73075,-0.6555,-0.02525,0.26225,0.62975,2.18625,3.96875,5.42175,6.49175,-1.0395,-0.64,0.0715,0.65475,2.56375,3.942,5.33,6.14775,-0.22625,-0.273,0.001,0.519,1.1215,2.075,4.4175,5.64625,6.177,-1.2915,-2.10625,-2.661,-6.46,0.1,3.37374194725347,4.18862305871466,4.36635007361785,4.40175664769352,4.11948520851907,423.148357882419,425.285864566067,425.908970504339,425.167443781074,426.506324502602,425.231131414713,425.640911562745,426.464011587335,426.744260954673,2056.73342601867,2067.20579480788,2051.29145411317,2071.47187069448
1,3.25,6.23422780083281,-1.74988920404002,0.34255077848398,0.356504840686182,0.0552642379066173,0.318086246344051,0.267447016619896,0.288378979498551,0.324315956578272,1.01482798781016,1.91274227544441,0.785680928369541,5.36,4.275,1.97,-2.339,-2.998,-2.32935,-2.3312,-3.511375,95.161135,87.365,0.900975,-3.54,-2.4875,-2.8,1.6,-0.39,4.05,0.23,274.2,293.7,272.25,302.8,0.125,0.05,0.3,0.11,0.18,0.18,0.13,-0.427,0.0175,0.32,0.73575,1.431,2.67475,4.27225,5.43725,6.0565,-0.9845,-0.68725,-0.105,0.3485,0.75675,1.9615,4.08375,5.49375,5.9195,-0.734,-0.69275,-0.02425,0.26225,0.62825,2.1865,3.96875,5.42075,6.49075,-1.079,-0.6565,0.073,0.658,2.562,3.94175,5.32925,6.1465,-0.23025,-0.27225,0,0.5205,1.1215,2.075,4.4165,5.64525,6.1765,-1.26175,-2.193,-2.701,-5.03,0.1025,3.50643859660984,4.42886029854011,4.60175144833441,4.48814540925694,4.32179854191376,422.887194658442,425.413257508071,425.696809493008,425.189799315359,426.384959188455,425.328412062593,426.528214205348,426.1662521689,427.363264703372,2067.4735134199,2070.76105968345,2043.60936439392,2063.46465768651
1,3.75,6.40172621035533,-1.66628826651191,0.335545893769715,0.337435813171159,0.0878454345755308,0.360984733421979,0.260764506542912,0.227938246018694,0.333785615676712,-2.72406927905494,1.61337710644185,0.77594302370641,5.19,4.3925,1.915,-2.345125,-3.15525,-2.4356,-2.405275,-3.3291,95.18544,87.63,0.8613,-3.4725,-2.61,-2.6725,1.675,-0.3,3.8,0.22,269.2,294,272.725,301.925,0.125,0.05,0.3,0.11,0.18,0.18,0.13,-0.431,0.00575,0.321,0.707,1.43,2.67525,4.272,5.4355,6.0555,-0.9515,-0.69975,-0.10875,0.34675,0.75675,1.96125,4.08375,5.49275,5.91925,-0.75275,-0.70825,-0.0415,0.2625,0.62725,2.187,3.96875,5.4205,6.49,-1.104,-0.678,0.068,0.657,2.56125,3.94075,5.32825,6.14575,-0.2325,-0.2715,-0.001,0.501,1.122,2.075,4.4155,5.64425,6.1755,-1.26,-2.08175,-2.7135,-5.41,0.1175,3.42537876352286,4.23496438133423,4.13357131165458,4.33185992736112,4.10342660216865,422.906501105539,425.758397155118,425.925019041931,425.375967251863,426.765798362254,425.811254108128,425.946815239714,426.617591035546,427.323047224455,2072.01147743374,2072.98823611666,2054.64343813194,2075.89687742745
1,4.25,6.25460851998549,-2.33582090356364,0.322024817235109,0.356904763901221,0.02337099531944,0.32246487905464,0.51592975838573,0.348032628830501,0.349147416623705,-2.31377359279888,1.52051967869048,0.795926356864198,5.355,4.4125,2.0325,-2.425125,-3.1445,-2.633,-2.420975,-3.105525,95.2277,87.485,0.86465,-3.6375,-2.6,-2.7825,1.5,-0.3275,3.85,0.2675,270.1,294,272.45,301.05,0.12,0.05,0.3,0.11,0.18,0.18,0.12,-0.433,0.01,0.31725,0.69825,1.42825,2.676,4.272,5.43425,6.05475,-0.9645,-0.70625,-0.10875,0.347,0.7565,1.96025,4.08375,5.492,5.91825,-0.75675,-0.7165,-0.05075,0.26175,0.62575,2.1835,3.96875,5.425,6.489,-1.1055,-0.69075,0.06125,0.656,2.56025,3.94075,5.32725,6.1445,-0.2455,-0.2715,-0.00125,0.51,1.122,2.074,4.4145,5.64325,6.17475,-1.2905,-2.17925,-2.768,-4.95,0.1,3.36265615098559,4.36448038385697,4.35241170993081,4.39101547260612,3.99303763491245,422.921019325103,426.397340143724,426.282142226068,425.511723469882,426.492634008044,425.928783803398,426.640189077362,426.687477401327,427.181343214004,2064.18076246886,2065.43527992478,2052.65439644503,2066.52027805495
1,4.75,6.48308205327097,-2.29243415797373,0.323237221562152,0.388578355524915,0.0653698911015665,0.509998802542222,0.645090907182428,0.335725692439791,0.337151112435174,0.8772666500883,1.93553845608541,0.785720815889245,5.49,4.5675,1.905,-2.675425,-2.96425,-2.969525,-3.1297,-3.471325,95.214865,87.8725,0.9398,-3.62,-2.705,-2.6675,1.5,-0.2725,3.8,0.2,267.5,293.6,271.85,301,0.12,0.05,0.3,0.11,0.18,0.18,0.1275,-0.4135,0.0135,0.31675,0.6945,1.42675,2.6765,4.272,5.43275,6.05375,-1.027,-0.7115,-0.1135,0.344,0.75625,1.95975,4.08375,5.49025,5.91725,-0.797,-0.733,-0.0545,0.26175,0.6245,2.18025,3.9685,5.4185,6.48725,-1.1135,-0.68675,0.05925,0.658,2.5585,3.9405,5.32625,6.1435,-0.2845,-0.271,-0.00425,0.50875,1.125,2.0735,4.4135,5.64325,6.17375,-1.30375,-2.43425,-2.822,-4.58,0.1125,3.35948544769947,4.21712560910482,4.10998641463462,4.29178174357767,4.00409213955497,422.774452169326,425.690479220696,425.883428707542,424.745335592683,426.434766882594,425.700463798402,425.924910160466,426.051537071693,426.633620084253,2063.27627002201,2066.93904277502,2050.20239784379,2063.1630638905
