DOY2,HR2,G,PPFD_IN,TS_1_2_1,TS_1_1_1
2,17.25,14.9726249999999,78.3735,-1.502925,-1.553925
2,17.75,8.72712499999996,13.54555,-1.49985,-1.555725
2,18.25,1.65947499999999,0.29,-1.495775,-1.559075
2,18.75,-0.105500000000001,0,-1.494425,-1.560975
2,19.25,-0.0997750000000008,0,-1.4947,-1.56305
2,19.75,-0.0969500000000008,0,-1.492625,-1.565675
2,20.25,-0.108050000000001,0,-1.493625,-1.56775
2,20.75,-0.116475000000001,0,-1.4959,-1.568925
2,21.25,0.532199999999999,0,-1.49545,-1.572275
2,21.75,0.503199999999999,0,-1.49535,-1.575075
2,22.25,0.479749999999999,0,-1.49715,-1.578875
2,22.75,0.422049999999999,0,-1.495875,-1.581325
2,23.25,0.346999999999999,0,-1.4944,-1.582775
2,23.75,0.234774999999998,0,-1.494275,-1.58685
3,0.25,2.34842499999999,0,1.105675,-0.1539
3,0.75,2.29164999999999,0,1.105675,-0.154625
3,1.25,2.24337499999999,0,1.106125,-0.154175
3,1.75,2.19494999999999,0,1.10585,-0.15435
3,2.25,2.13594999999999,0,1.106575,-0.1549
3,2.75,2.49712499999999,0,1.10675,-0.155175
3,3.25,57.9219249999999,0,1.108475,-0.154625
3,3.75,25.4666749999999,0,1.10965,-0.154175
3,4.25,22.375175,0,1.108925,-0.1559
3,4.75,16.527875,0,1.10965,-0.153175
3,5.25,11.43905,0,1.108375,-0.154175
3,5.75,4.859475,6.657425,1.109825,-0.15445
3,6.25,33.0727249999998,55.0426,1.111275,-0.155175
3,6.75,31.4624749999999,196.860975,1.110275,-0.154175
3,7.25,30.9706749999999,359.7934,1.1111,-0.1539
3,7.75,59.9801999999999,495.30995,1.110375,-0.15345
3,8.25,3.5744,720.730975,1.109375,-0.153725
3,8.75,1.45565,898.2591,1.109925,-0.153725
3,9.25,18.8644749999999,1078.278475,1.109925,-0.15345
3,9.75,6.19662499999999,1191.36245,1.10875,-0.15145
3,10.25,20.6996999999999,1335.5777,1.10975,-0.151175
3,10.75,3.233725,1439.911425,1.1073,-0.149725
3,11.25,3.1386,1535.857375,1.107575,-0.149175
3,11.75,19.58245,1549.2216,1.10585,-0.148725
3,12.25,51.711725,1582.95365,1.1064,-0.148725
3,12.75,70.90635,1527.143475,1.104675,-0.147725
3,13.25,77.26525,1561.6005,1.10295,-0.148175
3,13.75,73.5312,1455.5789,1.101775,-0.147725
3,14.25,79.877825,1356.7142,1.1016,-0.14745
3,14.75,28.5809749999999,1238.147,1.1006,-0.144725
3,15.25,26.029775,1091.3819,1.098425,-0.14745
3,15.75,26.6175999999999,944.037275,1.0967,-0.14745
3,16.25,17.559675,758.244175,1.096525,-0.14745
3,16.75,8.99064999999999,549.613625,1.09625,-0.14945
3,17.25,8.23552499999999,352.46315,1.0958,-0.149725
3,17.75,7.57462499999999,187.5169,1.095075,-0.15
3,18.25,7.10662499999999,47.546,1.092625,-0.150725
3,18.75,27.4943249999999,2.0574,1.09535,-0.15045
3,19.25,93.952825,0,1.0968,-0.151725
3,19.75,71.714825,0,1.097975,-0.15245
3,20.25,50.728775,0,1.0987,-0.152725
3,20.75,29.430525,0,1.09815,-0.152725
3,21.25,11.2758499999999,0,1.1006,-0.15145
3,21.75,7.85339999999996,0,1.1016,-0.15245
3,22.25,3.64029999999999,0,1.101325,-0.152625
3,22.75,0.657374999999999,0,1.1025,-0.154175
3,23.25,0.639124999999999,0,1.103225,-0.154175
3,23.75,0.622324999999999,0,1.10495,-0.154625
4,0.25,43.2599999999999,0,2.022175,1.208875
4,0.75,45.627025,0,1.970975,1.125625
4,1.25,89.37285,0,1.919675,1.097
4,1.75,73.57525,0,1.8662,1.0767
4,2.25,51.724775,0,1.814875,1.05585
4,2.75,31.1143,0,1.760375,1.0342
4,3.25,11.7597,0,1.70895,1.014375
4,3.75,14.5126249999999,0,1.657075,0.999374999999999
4,4.25,23.2731999999999,0,1.6071,0.986475
4,4.75,6.91169999999998,2.745925,1.5565,0.979025
4,5.25,7.16964999999998,29.92275,1.5098,0.971575
4,5.75,7.97949999999998,106.48505,1.464,0.97185
4,6.25,8.69094999999998,228.819125,1.42175,0.97095
4,6.75,10.999775,412.597825,1.38685,0.95265
4,7.25,17.4975,580.2097,1.35405,0.949225
4,7.75,17.622875,780.5615,1.3306,0.953975
4,8.25,23.17225,949.969675,1.318775,0.96875
4,8.75,35.75905,1158.0425,1.319475,1.0003
4,9.25,50.9333499999999,1303.156875,1.338625,1.0496
4,9.75,52.9893749999999,1436.333125,1.369025,1.099675
4,10.25,62.6656249999999,1553.8641,1.41795,1.1875
4,10.75,56.3829749999999,1639.125825,1.475325,1.274825
4,11.25,51.1123,1706.5912,1.543225,1.3584
4,11.75,62.496375,1745.40135,1.642225,1.4794
4,12.25,54.8351,1759.627075,1.739225,1.7518
4,12.75,53.02525,1742.366175,1.826325,1.91475
4,13.25,38.0795,1719.136175,1.89255,2.006525
4,13.75,47.1115,1651.53385,1.95905,2.085575
4,14.25,63.90675,1556.34135,2.023475,2.212275
4,14.75,57.27735,1432.588175,2.08395,2.3765
4,15.25,40.9655,1306.654975,2.143575,2.4977
4,15.75,43.3268,1121.18085,2.231825,2.61515
4,16.25,54.6465499999999,939.148075,2.3119,2.67275
4,16.75,34.17545,767.0887,2.379325,2.6921
4,17.25,30.9113,583.932875,2.4381,2.68755
4,17.75,84.470825,384.6459,2.481975,2.6632
4,18.25,47.97585,219.467375,2.515375,2.6243
4,18.75,21.46385,63.2058,2.5384,2.572125
4,19.25,19.4323,11.981025,2.5584,2.51095
4,19.75,86.71365,0.449499999999999,2.555075,2.44395
4,20.25,40.7986249999999,0,2.5421,2.37175
4,20.75,44.60835,0,2.519125,2.2997
4,21.25,58.4764999999999,0,2.485525,2.2251
4,21.75,46.5606749999999,0,2.447275,2.13745
4,22.25,36.35745,0,2.4099,2.0449
4,22.75,25.694575,0,2.3852,1.9492
4,23.25,14.713375,0,2.3583,1.85075
4,23.75,11.836625,0,2.327675,1.752125
5,0.25,12.742625,0,11.093,11.7415
5,0.75,13.6275,0,10.349,11.068
5,1.25,7.5907,0,11.0525,11.6655
5,1.75,7.25515,0,10.289,10.9075
5,2.25,7.0497,0,10.9665,10.9635
5,2.75,7.987825,0,11.40325,11.51625
5,3.25,7.1061,0,11.1065,11.4955
5,3.75,7.603875,0.29,10.895,10.86375
5,4.25,12.1861,8.693,10.8475,10.8115
5,4.75,11.8192,51.93575,10.93,10.8865
5,5.25,11.322125,147.43975,10.90125,10.84825
5,5.75,11.34175,316.5074,10.8665,10.817
5,6.25,12.308125,462.49,10.62675,10.6205
5,6.75,13.213625,632.601,10.5755,10.58225
5,7.25,15.47375,820.667775,10.55875,10.5925
5,7.75,17.287,997.9638,10.74,10.745
5,8.25,31.46025,1165.56875,10.70675,11.2045
5,8.75,35.778125,1355.6568,10.5025,10.6225
5,9.25,41.31325,1501.1327,10.5245,10.6985
5,9.75,48.874,1598.773575,10.554,10.81
5,10.25,37.064375,1713.00125,10.62,10.97125
5,10.75,36.83325,1821.27525,10.6865,11.119
5,11.25,57.603125,1846.19225,10.73475,11.24025
5,11.75,68.48175,1885.69815,10.79125,11.365
5,12.25,64.980375,1898.19995,10.846,11.52325
5,12.75,70.25125,1920.2197,10.909,11.698
5,13.25,59.7875,1835.90725,10.99875,11.9
5,13.75,43.9645,1777.64165,11.221,12.087
5,14.25,53.978,1692.4594,11.318,12.202
5,14.75,47.278,1594.789,11.428,12.334
5,15.25,63.086,1468.59555,11.5395,12.547
5,15.75,66.067875,1319.381375,11.54875,12.70625
5,16.25,55.92755,1172.6526,11.72425,12.78775
5,16.75,33.25675,1022.5845,11.78475,12.91775
5,17.25,31.68125,784.60325,11.8375,12.9025
5,17.75,29.474,607.314,11.9,12.982
5,18.25,37.588,430.30045,11.899,13.039
5,18.75,25.76025,283.76745,11.9325,13.029
5,19.25,51.425875,118.06775,11.98125,13.0325
5,19.75,17.56375,25.28,12.0725,12.87
5,20.25,14.786875,1.739,11.96875,12.8375
5,20.75,28.930425,0.0200749999999998,12.09925,12.72625
5,21.25,54.06835,0.00907499999999972,12.10675,12.69775
5,21.75,71.1976249999999,0.00522499999999984,11.9965,12.62125
5,22.25,52.4155999999999,0,11.65,12.434
5,22.75,22.2227,0,11.2125,12.428
5,23.25,12.5933,0,11.284,12.347
5,23.75,12.33215,0,11.13175,12.346825
6,0.25,16.0985,0.00119999999999997,16.878,18.081
6,0.75,27.6075,0,16.85,17.9575
6,1.25,24.9622,0,16.838,17.909
6,1.75,31.294625,0,16.815,17.80625
6,2.25,17.64375,0,16.7135,17.7685
6,2.75,10.063025,0,16.677525,17.69525
6,3.25,9.959575,0,16.63775,17.616
6,3.75,8.720075,0.87,16.7855,17.537
6,4.25,7.441175,15.895575,16.549025,17.458
6,4.75,6.7386,73.3184,16.477,17.354
6,5.25,5.95337499999999,194.29565,16.48125,17.34375
6,5.75,6.1675,337.85135,16.4105,17.249
6,6.25,9.935,488.2045,16.39,17.2
6,6.75,10.383625,658.89435,16.3315,17.14075
6,7.25,13.24,839.479,16.3,17.11
6,7.75,16.29,1045.154,16.56,17.08
6,8.25,28.2085,1198.02145,16.515,17.0355
6,8.75,34.1965,1327.892575,16.48675,17.022
6,9.25,35.403,1480.3728,16.4851,17.023
6,9.75,48.18475,1581.21545,16.473,17.028
6,10.25,31.077125,1677.5163,16.46825,17.06825
6,10.75,34.422625,1773.8237,16.491425,17.169
6,11.25,49.00225,1856.4073,16.5225,17.2715
6,11.75,45.29625,1871.76175,16.5825,17.39
6,12.25,54.318,1894.6944,16.641,17.507
6,12.75,45.597625,1903.696425,16.6105,17.604
6,13.25,39.02575,1855.876575,16.19325,17.85725
6,13.75,38.6915,1800.34205,16.25515,17.9405
6,14.25,39.23375,1720.3675,16.794,18.0475
6,14.75,42.1325,1620.576175,16.8585,18.19425
6,15.25,48.17,1500.4001,16.926,18.368
6,15.75,38.395,1360.01725,16.57625,18.49625
6,16.25,33.686625,1227.2674,17.08625,18.6275
6,16.75,33.16675,1079.213225,17.06775,18.676
6,17.25,32.955625,910.7752,17.11675,18.7505
6,17.75,31.739375,701.21,16.86625,18.8105
6,18.25,27.39475,533.388225,16.948,18.88425
6,18.75,23.465625,352.35475,16.98,18.89375
6,19.25,18.436375,201.3376,17.30125,18.91425
6,19.75,14.85575,61.48195,17.307,18.897
6,20.25,13.33425,10.721,17.33575,18.9035
6,20.75,15.00345,0.29,17.20625,18.90825
6,21.25,12.879,0,17.1975,18.83275
6,21.75,10.6235,0,17.2155,18.788
6,22.25,13.1599,0,17.2725,18.7785
6,22.75,8.85675,0,17.2025,18.6475
6,23.25,13.129,0.00162500000000001,17.18575,18.561
6,23.75,64.67575,0.29,17.1425,18.31575
7,0.25,8.58375,0,18.875,20.4925
7,0.75,7.333,0,18.87,20.46
7,1.25,10.4193249999999,0,18.856,20.416
7,1.75,8.125,0,18.84,20.35
7,2.25,7.85475,0,18.8145,20.2725
7,2.75,7.05065,0.00314999999999995,18.767,20.1165
7,3.25,6.62475,0,18.74375,20.06625
7,3.75,9.725,0.29,18.75,20.07
7,4.25,12.2261249999998,11.053925,18.74175,20.023
7,4.75,19.809,59.8305,18.69,19.9
7,5.25,5.458375,172.57515,18.658,19.822
7,5.75,9.4594749999999,308.546625,18.6185,19.73175
7,6.25,8.190525,474.0377,18.556,19.61975
7,6.75,9.09465,654.542075,18.49375,19.48875
7,7.25,10.0572,807.956,18.454,19.428
7,7.75,13.294,994.30055,18.40525,19.38925
7,8.25,21.969,1163.6934,18.372,19.392
7,8.75,29.75975,1311.014025,18.332,19.4005
7,9.25,26.231875,1449.570875,18.32,19.45375
7,9.75,26.121,1539.55175,18.2895,19.5115
7,10.25,25.842,1661.124525,18.27775,19.5915
7,10.75,24.183,1764.2888,18.286,19.66325
7,11.25,25.7575,1842.089275,18.28525,19.72675
7,11.75,31.855,1856.6808,18.3,19.8
7,12.25,44.687875,1886.313175,18.3275,19.90275
7,12.75,35.9705,1879.207,18.353,20.013
7,13.25,35.153375,1837.237525,18.39975,20.082
7,13.75,30.528625,1792.716125,18.4425,20.098
7,14.25,30.32225,1705.8016,18.488,20.1805
7,14.75,29.39225,1650.3462,18.541,20.266
7,15.25,34.30875,1473.36875,18.61,20.4225
7,15.75,28.7785,1362.549675,18.63875,20.489
7,16.25,25.268,1195.93975,18.6445,20.5255
7,16.75,23.012,1007.431425,18.67425,20.59425
7,17.25,21.6165,842.3184,18.703,20.641
7,17.75,20.6305,656.714425,18.73375,20.65125
7,18.25,18.5625,479.367375,18.7475,20.64625
7,18.75,16.6,312.97925,18.769,20.7105
7,19.25,14.470625,172.015825,18.844,20.685
7,19.75,15.4385,53.6378,18.8725,20.69675
7,20.25,34.3413999999999,8.693,18.8925,20.7445
7,20.75,12.396625,0.171824999999999,18.89975,20.68475
7,21.25,10.7025,0.022,18.905,20.6375
7,21.75,9.58125,0.0104,18.904,20.665
7,22.25,18.6364499999999,0.00792500000000003,18.88825,20.5975
7,22.75,7.852,0,18.8885,20.635
7,23.25,70.299125,0.00225,18.88375,20.5325
7,23.75,36.3565999999999,0.00269999999999997,18.872,20.2238
8,0.25,12.8253,0.40505,19.5015,20.0495
8,0.75,32.7497999999999,0.3876,19.144,19.866
8,1.25,39.0751249999998,0.43255,19.4735,19.923
8,1.75,24.3392,0.463199999999999,19.492,19.89
8,2.25,6.3619,0.374999999999999,19.457,19.844
8,2.75,6.38475,0.340875,19.45625,19.8025
8,3.25,51.105,0.36275,19.43875,19.76375
8,3.75,11.078825,0.39075,19.41225,19.70925
8,4.25,2.64155,0.50435,19.4035,19.681
8,4.75,4.967,12.1695,18.76,19.23
8,5.25,2.43219999999999,72.11555,19.109,19.388
8,5.75,2.77999999999999,179.57245,19.3865,19.6075
8,6.25,15.2735,334.50775,19.055,19.315
8,6.75,4.794,505.4795,19.04125,19.31
8,7.25,5.88125,699.0247,19.0115,19.3145
8,7.75,7.830175,870.329625,18.45775,18.97825
8,8.25,10.063,1040.549,18.899,19.274
8,8.75,12.973375,1192.4715,19.24175,19.538
8,9.25,14.32925,1330.489425,18.93575,19.381
8,9.75,17.7495,1438.3032,19.247,19.626
8,10.25,19.2965,1538.9576,19.245,19.63175
8,10.75,19.23875,1633.889,19.2675,19.6425
8,11.25,23.7505,1707.7574,19.024,19.596
8,11.75,23.6905,1750.5784,19.2665,19.653
8,12.25,28.003125,1763.799,19.2675,19.68375
8,12.75,30.948,1755.9688,19.095,19.705
8,13.25,28.01,1729.24105,18.922,19.759
8,13.75,24.101875,1675.321375,19.34375,19.9175
8,14.25,25.042875,1606.2701,19.38225,20.04625
8,14.75,24.203125,1558.956125,19.3825,20.205
8,15.25,28.131,1384.2698,19.401,20.3065
8,15.75,28.815125,1240.07995,19.4275,20.37075
8,16.25,22.807875,1094.496825,19.4435,20.43875
8,16.75,22.21875,898.2515,19.4525,20.495
8,17.25,20.344,740.4478,19.464,20.526
8,17.75,16.88325,546.6941,19.47875,20.57025
8,18.25,14.497125,380.690575,19.49525,20.5665
8,18.75,12.11375,210.99975,19.51,20.5575
8,19.25,10.64,77.3601,19.48,20.538
8,19.75,12.79125,12.82875,19.5175,20.5025
8,20.25,23.434375,0.5595,19.4825,20.43625
8,20.75,5.2634,0.55865,19.4855,20.43925
8,21.25,5.3033,0.51845,19.2245,20.038
8,21.75,5.211,0.5575,19.4975,20.3225
8,22.25,4.860775,0.588249999999999,19.4855,20.23325
8,22.75,10.4908,0.595299999999999,19.504,20.168
8,23.25,4.87975,0.41855,19.51175,20.12425
8,23.75,11.38425,0.41275,19.52125,19.97
9,0.25,5.65514999999999,0.03925,18.69,19.652
9,0.75,15.79675,0.247375,18.67375,19.6025
9,1.25,11.0098749999998,0.25855,18.66275,19.54975
9,1.75,4.227875,0.234,18.65875,19.5
9,2.25,4.592025,0.411275,18.63975,19.44425
9,2.75,4.5013,0.286799999999999,18.638,19.413
9,3.25,3.72205,0.274299999999996,18.625,19.359
9,3.75,3.09144999999999,0.309825,18.606,19.31025
9,4.25,3.54702499999999,0.416875,18.596,19.281
9,4.75,3.5594,0.298999999999999,18.584,19.251
9,5.25,4.675175,5.0275,18.52875,19.23775
9,5.75,6.00075,46.139,18.43875,19.185
9,6.25,6.369,188.1257,18.376,19.178
9,6.75,6.167,405.26,18.28,19.102
9,7.25,13.5683999999998,456.14455,18.207,19.0445
9,7.75,6.97279999999999,648.1957,18.1315,19.004
9,8.25,8.31042499999998,826.3792,18.11375,18.98825
9,8.75,10.422,1022.352075,18.0715,18.953
9,9.25,13.3795,1124.8325,18.0335,18.877
9,9.75,17.775,1275.7815,18.03,18.94
9,10.25,17.095,1358.752,18.02,18.95
9,10.75,21.28415,1433.42625,18.03275,19.00475
9,11.25,27.1135,1493.53415,18.04275,19.06475
9,11.75,21.843,1528.78765,18.031,19.0835
9,12.25,25.003125,1567.836575,18.04975,19.15475
9,12.75,26.145,1530.381,18.08,19.25
9,13.25,27.866125,1500.458975,18.0975,19.307
9,13.75,27.896,1440.92565,18.0995,19.344
9,14.25,27.1675,1321.27235,18.16625,19.469
9,14.75,28.07925,1235.85105,18.1935,19.53
9,15.25,38.71075,1113.7418,18.226,19.622
9,15.75,28.232875,978.291125,18.31325,19.75125
9,16.25,24.12,798.5105,18.35,19.8
9,16.75,29.511,601.6062,18.3605,19.828
9,17.25,21.732,420.565375,18.431,19.90475
9,17.75,19.67875,244.1893,18.4535,19.9215
9,18.25,16.750375,94.2438,18.522,19.96625
9,18.75,14.0545,23.1212749999999,18.58925,19.99275
9,19.25,10.8924,1.159,18.55975,19.95325
9,19.75,8.6603,0.503449999999999,18.61525,19.96825
9,20.25,12.428275,0.58515,18.63475,19.949
9,20.75,11.65,0.476,18.67,19.93
9,21.25,5.21614999999999,0.474549999999998,18.687,19.911
9,21.75,4.945,0.435,18.68,19.87
9,22.25,5.53770000000001,0.3736,18.706,19.841
9,22.75,5.50820000000001,0.236599999999998,18.704,19.801
9,23.25,11.9367749999999,0.54635,18.68575,19.75075
9,23.75,15.6431749999997,0.546025,18.68575,19.539575
10,0.25,7.23525,0.22765,10.73,10.797
10,0.75,7.59145,0.0570500000000001,10.72125,10.826
10,1.25,4.97300000000001,0,15.208375,10.4725
10,1.75,5.2015,0,15.200375,10.1255
10,2.25,6.61160000000001,0.014625,15.176875,10.085
10,2.75,4.728375,0,15.1775,10.098
10,3.25,2.679625,0.063599999999999,15.156375,10.84475
10,3.75,1.28875,0.0771999999999994,12.654,12.6625
10,4.25,0.87,0,15.1455,12.28175
10,4.75,-0.134999999999999,0,15.11025,10.082
10,5.25,0.187800000000002,0.02825,15.096375,9.99225
10,5.75,-0.230175000000001,2.608,15.047875,9.9525
10,6.25,-0.516275000000001,31.124875,15.0255,9.945
10,6.75,-0.719225000000001,131.328825,14.9665,9.9325
10,7.25,-3.38759999999999,274.9587,14.935125,9.671
10,7.75,-3.18859999999999,434.4291,14.90575,9.652
10,8.25,-1.686,574.32825,14.894375,9.7725
10,8.75,0.25440000000001,758.0349,14.87325,10.128
10,9.25,11.29275,891.2692,11.75675,11.879
10,9.75,13.95925,1014.37025,12.486,12.569
10,10.25,17.39925,1054.32495,12.498,12.625
10,10.75,23.04475,1135.660275,12.52,12.701
10,11.25,20.364,1234.2722,14.8445,12.823
10,11.75,21.27025,1259.13105,14.8455,10.18075
10,12.25,21.945,1275.5306,14.852125,12.9765
10,12.75,24.76825,1265.49105,12.531,12.82825
10,13.25,24.1675,1213.06355,12.116,12.622
10,13.75,23.48125,1145.26575,12.6,13.003
10,14.25,21.723625,1053.41975,12.834,13.302
10,14.75,21.41625,939.3944,12.89,13.36275
10,15.25,18.97575,801.3498,12.944,13.4025
10,15.75,16.99975,645.53,12.965,13.41875
10,16.25,15.05125,479.0199,13.04475,13.451
10,16.75,13.48325,308.10465,11.742,12.206
10,17.25,11.916875,117.633,13.08,13.4325
10,17.75,10.434725,27.5547,12.684,13.13475
10,18.25,8.32085,1.76795,12.68,12.81925
10,18.75,7.7175,0.179174999999997,12.7225,13.1005
10,19.25,6.30962499999999,0.389,12.14,12.35
10,19.75,5.31745,0.291,11.694,11.343
10,20.25,5.25605,0.0997750000000001,12.17925,12.349
10,20.75,5.321425,0.0113999999999994,15.2375,10.12275
10,21.25,5.42680000000001,0.00675,15.2475,11.425
10,21.75,5.367675,0.0126999999999993,15.24175,11.25325
10,22.25,5.29654999999999,0.3728,11.62,11.16775
10,22.75,5.51840000000001,0,15.24975,10.1625
10,23.25,5.30755,0.0651999999999969,15.242875,10.7085
10,23.75,6.57365,0.0329999999999981,15.241125,10.888
11,0.25,0.234699999999997,0,11.779,4.4924
11,0.75,-0.420000000000002,0,11.77,4.481
11,1.25,-0.979300000000001,0,11.754,4.4704
11,1.75,-1.3394,0,11.742,4.4254
11,2.25,-1.663475,0.182224999999999,11.714,4.43215
11,2.75,-2.0448,0,11.717,4.444
11,3.25,-2.3496,0.179449999999999,11.68775,4.38205
11,3.75,-2.7341,0,11.689,4.3974
11,4.25,-2.884775,0,11.695,4.41165
11,4.75,3.74855,0.3997,11.6365,4.64
11,5.25,7.33869999999999,0,11.664,4.6472
11,5.75,-2.7386,0,11.657,4.365
11,6.25,-2.7307,0,11.675,4.378575
11,6.75,0.845299999999996,8.374,11.653,4.6666
11,7.25,5.359875,49.66115,11.66325,4.677
11,7.75,-2.35575,139.71845,11.68,4.3855
11,8.25,-2.33075,259.574025,11.675,4.3805
11,8.75,-2.3955,396.69895,11.675,4.36875
11,9.25,-1.87725,515.866875,11.67,4.35925
11,9.75,-0.41425,621.88815,11.6725,4.3505
11,10.25,1.00525,717.275625,11.6575,4.35675
11,10.75,2.66875,780.576225,11.66,4.3715
11,11.25,8.421425,819.5746,11.64625,4.38625
11,11.75,5.59925,843.05755,11.66,4.43575
11,12.25,7.507075,847.9973,11.6545,4.463575
11,12.75,6.742,822.81205,11.65,4.4907
11,13.25,6.7546,760.85905,11.663,4.5377
11,13.75,7.426725,693.8289,11.66975,4.567075
11,14.25,7.6958,597.22395,11.702,4.6115
11,14.75,7.138,478.852625,11.701,4.6251
11,15.25,6.9561,383.37775,11.737,5.0609
11,15.75,5.8596,234.1787,11.756,4.6718
11,16.25,4.8371,150.2864,11.768,4.6789
11,16.75,3.612475,34.102075,11.785,4.70975
11,17.25,3.4694,2.869,11.785,4.724125
11,17.75,2.1074,0,11.79,4.73395
11,18.25,0.854699999999999,0,11.8005,4.732675
11,18.75,0.594100000000001,0.352449999999998,11.7965,4.71495
11,19.25,0.765849999999996,0,11.8035,4.704675
11,19.75,1.2304,0,11.812,4.6947
11,20.25,1.010525,0,11.8175,4.664025
11,20.75,0.919375,0.400825,11.805,4.62025
11,21.25,0.945774999999997,0,11.808,4.622825
11,21.75,0.850650000000001,0.185249999999999,11.8035,4.58525
11,22.25,0.906050000000001,0.377149999999998,11.7995,4.55975
11,22.75,0.735799999999996,0,11.7955,4.550375
11,23.25,0.542999999999997,0,11.8,4.5419
11,23.75,0.513849999999999,0,11.7965,4.43235
12,0.25,-3.5134,0.0399000000000006,2.3712,2.0492
