DOY2,HR2,TA_1_3_1,RH_1_1_1,TA_1_3_2,TA_1_4_1,TA_1_5_1,TA_1_6_1,T_BOLE_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_2_1_1,CO2_1_2_1,CO2_1_1_1,H2O,NETRAD_1_1_1,SW_IN_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_1_1,TA_1_2_1,WS,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT_1_1_1,NETRAD_1_1_3,SW_OUT_1_1_2,PPFD_IN,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_3_3,PA
1,5.75,7.31475,99.426,8.2355,6.552675,7.5931,7.8232,6.56915,6.113875,6.060125,5.949,6.0121,2.64424999999998,7.444125,7.51455,4.31,8.36359999999999,6.56915,442.0375,492.8425,11.1605,7.56739999999999,1.1054,0.367225,10.2035,3.521,3.36739999999999,0.173745,10.17375,0.856430000000001,1.94817499999999,3.8212,7.57625,6.7895,1.87475,5.212875,0.794282499999999,2.288125,0.81574,2.40299999999999,7.964,0,18.3275,4.54467499999999,5.86205,5.85295,5.5807,5.223,5.41915,6.1844,101.265
1,6.25,7.399625,99.724,8.11425,6.7207,7.59595,7.86335,6.5866,6.2385,6.097875,5.8775,5.9819,2.68329999999996,7.442875,7.25055,4.30714999999998,8.10459999999994,6.5866,441.8825,494.875,11.12175,6.43579999999999,1.116275,0.43565,9.03272499999997,3.64114999999998,3.1815,0.2751575,9.67917499999999,0.987774999999999,1.963025,2.36225,7.60925,6.721875,1.782925,5.019475,0.86988,2.332475,0.7720875,2.274,8.464825,0,19.65375,4.437,5.87705,5.8563,5.5739,5.2046,5.3721,6.588075,101.3675
1,6.75,7.46775,99.6615,8.084125,6.72115,7.794625,7.89525,6.378475,6.165625,6.142375,5.664125,6.0049,2.63104999999998,7.664375,7.25765,5.00894999999999,7.76199999999995,6.378475,441.2,494.8,10.9355,7.722325,1.0818,0.3992175,10.9259999999999,3.5954,3.824075,0.1883775,9.18245,0.678265,1.760575,3.565075,7.82675,6.666,1.9984,5.380125,0.965747500000001,2.185325,0.7666175,2.5721,8.341425,0,20.602,4.36775,5.89895,5.85765,5.5296,5.16245,5.3083,6.5156,101.355
1,7.25,7.47125,99.874,8.096375,6.8835,7.85437499999999,7.9319,6.54675,6.329125,6.148,5.68225,6.022,2.490575,7.812875,7.25885,5.09815,8.50359999999998,6.54675,444.9625,494.385,10.776,9.091125,1.32475,0.3759175,6.65025,3.97399999999997,3.75635,0.1504575,9.526,0.818759999999998,1.325425,1.61915,7.83875,6.60775,1.84295,6.182675,0.9935,2.9373,0.55841,2.309,11.85,0,17.634,4.386,5.9,5.85695,5.49355,5.11505,5.28925,7.076275,101.3
1,7.75,7.480875,99.902,8.051125,6.908875,7.4071,7.9156,6.3975,6.344125,6.125,5.725125,5.97065,3.02565,7.82989999999999,7.256625,4.83434999999999,9.65479999999997,6.3975,442.8875,493,10.702,9.3562,1.288375,0.363785,10.986,3.52525,2.8741,0.125635,8.48525,0.932312499999998,1.63865,2.3355,7.811,6.166875,1.80015,6.2183,1.0196025,2.7437,0.8989,3.1522,13.17,0,17.506,4.36675,5.9306,5.87585,5.4611,5.063,5.29905,7.12525,101.3675
1,8.25,7.297875,99.81,7.98675,6.974775,7.352875,7.8576,6.555475,6.30625,5.963875,5.764125,5.9457,3.48425,7.5009,7.163325,5.70897499999999,9.57199999999998,6.555475,441.295,495.7,10.5485,10.67375,10.77425,0.396609999999999,12.63875,3.042,3.2101,0.1055475,7.95635,0.93588,2.22025,2.6879,7.763375,6.05625,2.121825,4.984025,11.093,10.20475,11.31025,7.98895,11.9835,4.71475,25.3,12.6225,5.9005,5.89095,5.42935,5.0101,5.29635,7.170825,101.4
1,8.75,7.378625,99.84,7.991875,7.20595,7.39945,7.8778,6.75805,6.601,5.87975,5.780625,5.9253,3.7941,7.960525,7.1352,4.914475,9.45679999999997,6.75805,436.435,495.575,10.574,20.058,35.92425,0.37415,9.49175,2.68517499999999,3.43025,0.08023925,9.70232499999999,1.5604,3.5446,3.415575,7.7435,6.21025,1.8198,13.96125,38.0279999999999,31.408,38.40075,20.486,21.1655,16.2275,65.23125,40.9919999999999,5.8791,5.8474,5.40009999999999,4.9856,5.2509,7.540575,101.4
1,9.25,7.620375,99.782,8.103,7.382325,7.636625,8.084,7.135925,6.6765,5.977375,5.778875,5.9737,3.9982,9.48132499999999,8.102425,5.23239999999999,9.4714,7.135925,430.4675,492.5725,10.82175,43.526,84.03075,0.3917225,12.8395,6.1603,4.0405,0.17176,15.47925,1.770775,4.49609999999999,3.781025,7.806,6.248375,1.996025,41.9995,95.8459999999999,78.8395,87.03675,38.55375,44.9495,31.5575,143.525,78.44775,5.8585,5.8196,5.41949999999999,5.00965,5.21295,7.8195,101.4
1,9.75,7.715125,99.656,8.21225,7.500525,7.890375,8.2745,7.43965,7.122,6.26425,5.955125,5.9849,4.088125,10.44225,9.96877499999999,5.84782499999999,9.837775,7.43965,425.575,488.66,11.045,91.9875,173.395,0.372620000000001,14.21875,11.66775,2.82985,0.0499159999999999,20.13525,2.252625,4.891525,2.691525,7.886625,6.517375,1.82635,89.2092499999999,187.54,159.8525,169.71,72.72275,85.02675,50.736,291.825,130.15,5.8509,5.80905,5.4511,5.0415,5.2006,8.084825,101.4
1,10.25,8.0355,99.352,8.3215,7.992125,7.969175,8.46775,8.13942499999999,7.53825,6.589375,6.0995,6.0853,4.3397,13.36875,13.79175,6.80092499999999,10.91725,8.13942499999999,423.8125,488.45,11.386,150.52,247.6775,0.3784125,18.303,12.7795,2.4556,0.0500924999999999,28.434,2.185,5.34055,2.277125,8.01875,6.932,1.7746,166.8975,263.44,244.295,251.93,107.345,143.6,91.7079999999999,424.7125,241.499999999999,5.854375,5.81365,5.483425,5.05275,5.21995,8.30215,101.4
1,10.75,8.08925,98.622,8.58245,8.09835,8.40575,8.6298,8.780125,7.89305,6.97375,6.39345,6.20205,4.6884,16.71625,16.52325,8.19395,13.206,8.780125,420.6825,484,11.393,191.77,296.4125,0.37671,31.7945,20.655,2.950575,0.0541395,28.7525,1.7606,5.64045,2.86927499999999,8.102,7.71425,1.852725,202.7575,336.895,299.15,299.2275,130.945,176.695,131.25,509.5125,319.99,5.8689,5.8291,5.50505,5.04465,5.2459,8.384,101.4
1,11.25,8.848625,98.476,8.945375,8.3046,8.95069999999999,9.10825,11.0425,8.269625,7.22375,6.558625,6.29055,5.354875,19.768,24.127,9.106525,15.51375,11.0425,419.6,481.08,11.6445,209.81,342.955,0.449075,49.1955,36.793,2.12495,0.0390335,36.33375,1.90835,4.529,1.92365,8.45325,7.90109999999999,1.9452,229.6525,362.74,330.4875,344.7575,156.995,190.305,176.27,589.5625,445.68,5.90735,5.86545,5.5638,5.08825,5.34085,8.525775,101.4
1,11.75,9.084875,98.002,9.56675,8.918725,9.171575,9.36195,12.24475,9.26875,7.28625,6.7145,6.38155,6.0656,21.472,25.1285,9.6549,17.4185,12.24475,417.95,479.55,11.57,221.7675,357.505,0.4107575,54.64,43.0559999999999,2.646025,0.0427312499999999,42.9965,1.63725,3.005775,2.43125,8.616,8.2285,1.875375,231.2725,395.5,357.5625,368.47,172.38,199.5275,192.955,623.5125,437.59,5.96495,5.92445,5.57255,5.1564,5.44335,8.793425,101.4
1,12.25,9.56755,97.62625,10.2825,8.871675,9.4008,9.36225,12.32125,9.3215,7.472625,6.953125,6.43875,7.6317,23.19775,25.192,12.221,21.5175,12.32125,416.64,479.21,11.5665,231.32,375.43,0.43411,57.42,56.5265,2.6164,0.0475227499999999,42.415,1.14145,1.891775,2.501,8.81725,8.3283,1.9127,231.815,414.99,371.125,370.63,180.3,203.52,200.54,644.0125,420.795,6.021,5.981,5.583,5.28425,5.57735,8.5705,101.365
1,12.75,9.73615,97.625,10.3975,8.674575,10.009,9.62415,13.47375,9.39,7.765,7.03025,6.595125,8.716675,22.89025,26.05975,12.554,23.14925,13.47375,416.405,478.88,11.315,215.655,365.825,0.4386875,57.18,46.766,2.00235,0.04318575,36.9375,0.85916,1.1913,2.1335,9.0998,8.45615,2.0715,231.2325,419.7,361.67,362.105,165.185,186.52,196.79,636.115,444.509999999999,6.10825,6.068375,5.620125,5.414875,5.634,8.23295,101.3
1,13.25,9.98475,97.468,10.445,8.928625,10.3129,9.59085,14.47175,9.655625,7.925375,7.124875,6.762375,9.48192499999999,22.10825,25.03425,12.0895,23.516,14.47175,416.0225,478.73,11.595,217.87,384.285,0.5043575,66.485,55.611,1.96415,0.05211975,38.4299999999999,1.056,1.0803825,2.046725,9.1213,8.4492,2.10405,215.95,412.64,365.79,373.085,160.505,218.03,194.45,628.09,428.382499999999,6.193,6.145,5.677875,5.479125,5.74445,8.11655,101.3
1,13.75,9.823,97.454,10.301,9.144125,10.179,9.63045,14.34,9.4038,8.0482,7.2045,6.936625,9.72405,20.55,22.552,12.05475,26.2975,14.34,415.2675,478.6925,11.591,212.1625,356.635,0.4353,66.4027500000001,54.507,2.587,0.0648479999999999,30.281,0.869475,1.2862,2.439075,9.06035,8.4466,2.11465,222.2925,389.28,343.64,358.105,141.505,206.19,151.65,610.34,341.149999999999,6.289375,6.24525,5.73875,5.592375,5.83755,8.4064,101.3
1,14.25,9.99919999999999,97.446,10.256,9.17585,10.1372,9.5293,13.138,9.27279999999999,8.0928,7.200125,7.104875,9.80829999999999,20.131,20.58,11.4615,25.3215,13.138,414.9225,478.725,11.51375,170.7875,304.705,0.3949125,44.4575,37.794,2.193,0.161625,27.116,0.8206,0.640962499999999,2.21705,9.01225,8.9571,2.18385,183.16,332.44,317.815,312.205,130.645,144.365,129.585,524.685,294.23,6.4745,6.462125,5.790875,5.66375,5.87925,8.375575,101.3
1,14.75,9.8852,97.46,10.186,8.992825,9.8413,9.46745,12.682,8.8942,8.1652,7.320125,7.195375,9.34915,19.026,19.301,11.27675,23.9755,12.682,415.4125,478.95,11.5635,131.02,263.1925,0.3751,45.825,32.141,1.905,0.1866875,22.05175,0.918735000000001,0.752327499999998,1.98685,9.02615,8.94284999999999,1.998125,144.975,290.23,265.46,267.2575,104.52,117.2925,108.895,408.6,233.505,6.6615,6.643,5.849,5.711875,5.943875,8.34675,101.3
1,15.25,9.49099999999999,97.404,10.51725,8.79607500000001,9.3296,9.45025,11.45525,8.3216,7.97979999999999,7.156,7.2115,8.8137,15.083,14.504,10.754,19.4825,11.45525,415.6675,478.76,11.538,86.4884999999999,198.165,0.396545,30.043,21.4745,2.0503,0.2788425,17.035,0.7214,0.529279999999998,2.103575,8.54345,9.18369999999999,2.124125,87.3735,206.46,217.2725,207.39,76.79875,71.30025,74.0815,328.229999999999,162.775,6.792375,6.74525,5.920125,5.746625,5.999625,8.25775,101.3
1,15.75,8.70725,97.584,10.504,8.2102,9.2957,9.0232,10.162,7.706,7.7666,7.038,7.21025,8.4904,12.567,10.36325,9.7225,16.757,10.162,417.35,479.12,11.344,44.277,154.27,0.39265,22.21,11.4934999999999,2.4898,0.29924,10.4335,0.63282,0.277427499999999,2.426,8.2322,9.38129999999999,2.08365,47.737,160.66,151.68,157.505,47.13675,43.278,43.4945,241.8575,98.6602500000001,6.97025,6.924125,5.995125,5.765375,6.027375,7.7012,101.3
1,16.25,8.4492,97.92,9.36074999999999,8.03765,8.7495,8.64075,9.6254,7.546,7.4946,6.83019999999999,7.199875,7.38000000000001,9.682875,9.41379999999999,9.1513,14.803,9.6254,418.8225,479.6,11.18125,17.69875,80.1984999999997,0.3188,9.96875,4.6702,2.2952,0.40206,6.5393,0.592705,0.384605,2.4526,8.2247,9.506525,2.048825,11.112,88.5492500000001,75.3979999999999,88.51125,25.672,20.3415,16.759,117.5525,42.964,6.9545,7.013625,6.073,5.807375,6.045375,7.6467,101.3625
1,16.75,8.172875,98.415,9.30674999999999,7.903975,8.2451,8.435825,8.616,7.2588,7.189,6.75799999999999,7.17525,6.32532499999999,8.098025,6.65272499999994,7.84147499999999,13.66875,8.616,426.235,479.875,11.28875,9.4063,16.42,0.328425,7.8765,3.71112500000001,2.5572,0.50684,4.9752,0.534455,0.153149999999999,2.4066,8.09185,9.21995,2.082975,4.2018,17.2745,15.81575,14.5665,6.644,12.285,3.5775,35.6585,12.20325,6.872625,6.88575,6.1375,5.83125,6.06675,7.243675,101.3625
1,17.25,8.01159999999999,98.796,8.764375,7.8196,8.1861,8.26965,7.5328,6.988,7.0226,6.70119999999999,7.055875,5.216925,5.92094999999999,5.15417499999997,6.676025,12.281,7.5328,432.18,483.1625,11.164,8.24987499999999,1.90345,0.39662,8.23649999999999,3.5902,3.1179,0.43346,4.07237499999998,0.854375,0.471372499999997,2.9154,8.0677,8.51935,1.95425,1.3966,1.448675,3.18735,1.07155,2.67245,11.3205,0.0679319999999995,18.725,6.45289999999999,6.842375,6.82375,6.14375,5.79325,6.054875,7.06725,101.36
1,17.75,7.90519999999999,99.186,8.536075,7.678025,8.2148,8.2326,7.319,6.8422,6.9418,6.67599999999999,7.022125,4.60367499999998,6.07322499999999,5.91697499999998,5.85177499999999,10.86825,7.319,435.34,483.35,11.0805,7.78224999999999,1.15255,0.3788,5.3694,2.1825,2.6983,0.35004,5.23274999999999,0.553027499999999,0.76016,2.716,7.96995,8.181725,1.94075,2.82249999999998,1.1562,1.88084999999998,0.397202500000001,2.342,10.72475,0,19.3119999999999,5.92175,6.8335,6.858375,6.179625,5.766875,6.0485,7.0757,101.3675
1,18.25,7.9098,99.356,8.493525,7.53025,8.1591,8.2398,7.396675,6.83039999999999,6.9,6.6442,6.857125,4.156525,6.70204999999999,4.81847499999997,5.46142499999999,10.33015,7.396675,438.62,484.3975,11.22775,7.465,0.957642499999999,0.3659675,7.426,2.81865,3.765625,0.38388,7.61509999999999,0.4475475,2.06255,6.50975,8.0137,8.153175,1.9842,4.016975,1.09945,1.3368,0.218479999999999,2.6916,10.328,0,16.92875,5.79567499999999,6.7265,6.75475,6.174,5.736,5.9525,7.0636,101.3575
1,18.75,7.75479999999999,99.56,8.612525,7.376175,8.2032,8.11475,7.2726,6.80599999999999,6.8632,6.6148,6.75825,3.83254999999999,6.36552499999999,5.32884999999998,5.28005,9.45137499999998,7.2726,443.5925,485.405,11.246,6.99179999999999,0.91822,0.33235,7.89087499999999,2.9394,2.8404,0.21564,6.85064999999999,0.715279999999999,1.63405,2.9242,7.79555,8.180275,2.0828,3.9471,1.0540475,1.232225,0.37535,3.126,10.79625,0,17.39125,5.5038,6.565125,6.665375,6.140625,5.704375,5.942,6.851075,101.4
1,19.25,7.67119999999999,99.382,8.67145,7.346325,8.1477,8.143875,7.2568,6.82359999999999,6.8572,6.55399999999999,6.669375,3.69112499999999,6.4493,5.79074999999999,5.37895,9.58397499999999,7.2568,446.5175,487.875,11.328,7.6414,0.794504999999999,0.405232499999999,5.70992499999999,3.977,2.5916,0.22848,6.5371,0.62688,1.0380525,3.01375,7.79375,8.2003,1.8052,4.47314999999998,1.03121,1.312325,0.5010875,2.805,10.5211,0,17.9225,5.7834,6.52425,6.50025,6.001875,5.677875,5.902875,6.442075,101.36
1,19.75,7.62659999999999,99.634,8.65375,7.34405,7.8949,7.985375,7.2165,6.76539999999999,6.8572,6.49279999999999,6.58175,3.476875,6.6473,5.91082499999999,5.31755,8.36604999999998,7.2165,439.755,488.005,11.1435,7.722,0.794725,0.371427499999999,5.2604,1.53545,3.7565,0.29376,7.01529999999999,0.42117,0.787194999999999,2.755,7.85215,8.15785,1.9638,4.89337499999999,0.7206525,1.21815,0.38339,2.412025,10.27625,0,17.8075,6.027875,6.48825,6.466875,5.866625,5.610375,5.78875,6.34125,101.3
1,20.25,7.62299999999998,99.438,8.512325,7.17305,7.8907,8.039625,7.253425,6.70919999999998,6.808,6.39739999999999,6.507875,3.24229999999999,6.57797499999999,6.02237499999997,4.943875,8.5354,7.253425,442.5,488.7325,11.27625,7.23864999999999,1.02731999999999,0.37835,8.6045,3.7438,3.359875,0.30966,6.68609999999998,0.472475,1.2188,2.8585,7.74835,8.05625,2.1494,5.01234999999998,0.644599999999999,1.5745,0.2539875,2.663325,10.84175,0,18.50375,6.309,6.39575,6.400625,5.8375,5.520375,5.656,6.42125,101.3
1,20.75,7.3894,99.558,8.43332499999999,6.909625,7.8779,7.266375,7.220325,6.64899999999999,6.8106,6.3748,6.442125,2.8639,6.07774999999999,6.00309999999997,4.78387499999999,8.44222499999998,7.220325,439.9,488.25,11.22625,7.024525,0.874085000000004,0.35687,8.8774,2.59275,2.8808,0.27546,5.7496,0.623825,1.74787499999999,3.019625,7.56305,7.93005,2.0192,4.60504999999999,0.539375,1.283625,0.39217,2.626625,10.455,0,19.376,5.95324999999999,6.349,6.32025,5.80475,5.417875,5.594125,6.322525,101.3
1,21.25,7.28959999999999,99.684,8.143475,6.686,7.9553,7.27535,7.22145,6.60159999999999,6.8572,6.3784,6.393625,2.7143,5.53830000000001,6.51704999999998,4.6632,8.28110000000001,7.22145,442.72,488.83,11.16725,6.9776,0.979689999999995,0.331809999999999,8.504325,3.144,3.123,0.20802,5.71659999999999,0.885739999999998,2.48012499999998,2.410175,7.6911,7.8811,1.748,3.5026,0.50729,1.47144999999999,0.619609999999998,2.447975,9.94072499999999,0,19.4325,5.82620000000001,6.29525,6.2795,5.76275,5.329875,5.550125,6.21795,101.3675
1,21.75,7.39579999999999,99.666,7.91002499999999,6.640275,7.8551,7.37195,6.704475,6.5794,6.9046,6.3596,6.357375,3.02230000000001,6.23794999999998,7.6334,4.39270000000001,7.1317,6.704475,440.14,490.5575,11.27925,7.48329999999999,0.8615675,0.41535,6.088,5.36532499999991,2.9826,0.19006,5.92470000000002,0.769534999999999,1.8516,2.33575,7.76745,7.66625,1.91425,3.377425,0.526039999999999,1.5254,0.577685,2.45955,9.42599999999999,0,18.691,5.79440000000001,6.2345,6.21625,5.747375,5.27325,5.553875,6.150175,101.3
1,22.25,7.32599999999999,99.68625,7.89832499999999,6.455,8.24025,7.5401,6.56975,6.39879999999998,6.76419999999999,6.405,6.346875,2.68100000000001,6.62619999999999,7.0969,4.3697,6.72090000000001,6.56975,439.52,491.32,11.138,7.80695,0.8386675,0.382009999999999,6.25375,1.252,2.97742499999999,0.1842,5.56825,0.697695,1.352675,2.1603,7.74045,7.61705,1.867725,5.51529999999999,0.59861,1.465675,0.699594999999999,2.4697,9.64375,0,18.5785,5.86759999999998,6.196875,6.154125,5.741,5.213,5.522125,5.93505,101.3
1,22.75,7.317,99.728,8.2651,6.617525,8.250625,7.763,6.70995,6.45079999999998,6.57739999999998,6.4598,6.358875,2.5878,6.545725,7.0772,3.99949999999999,6.68182499999998,6.70995,441.2,489.5,11.17625,7.37064999999997,0.805199999999999,0.38686,6.12009999999999,2.90722499999999,2.96495,0.1896,6.655275,0.701675,1.80915,2.1735,7.75925,7.659025,1.8103,5.53794999999998,0.53715,1.51515,0.616169999999999,3.0002,8.9009,0,17.9025,5.14272499999999,6.151625,6.12425,5.72125,5.153875,5.498,5.93825,101.3
1,23.25,7.40839999999999,99.708,8.457325,6.48015,8.209625,7.946,6.9214,6.49759999999999,6.43879999999998,6.4278,6.367125,2.7494,6.1304,6.68299999999999,3.68785,6.473075,6.9214,444.58,496.19,11.1615,6.7038,0.744985000000002,0.3414475,8.10509999999997,2.67814999999999,4.3335,0.24224,7.14267499999999,0.970919999999999,1.6814,2.673825,7.80455,7.37975,1.8342,4.08025,0.4484725,1.38529999999999,0.5157,2.469,8.52567499999999,0,17.322,4.555825,6.10225,6.071875,5.695,5.143375,5.49475,6.10375,101.3
1,23.75,7.613,99.944,7.88129999999999,6.95512500000001,8.172125,7.72275,6.49,6.46059999999999,6.36279999999998,6.38399999999999,6.37375,2.9151,6.32824999999998,6.35929999999999,3.65612499999999,6.2087,6.49,442.32,488.985,11.13,7.1255,0.921337499999998,0.33062,9.31395000000001,2.6829,3.75215,0.26594,7.44245,0.8467375,1.2054,2.46035,7.74545,7.39935,1.8983,4.416875,0.490175,1.41669999999999,0.4080825,2.52805,8.055125,0,17.562,4.5246,6.104625,6.033375,5.676875,5.144,5.49425,6.63575,101.3
2,0.25,5.8384,99.323,8.0095,5.444875,5.2955,5.6433,5.32405,5.179325,5.339575,5.48865,5.322975,1.469725,2.51610000000001,1.163025,1.5594,2.438525,5.32405,446.29,423.7875,9.4978,7.3285,1.06745,0.26985,11.15475,4.1609,2.79894999999999,0.29603,1.68564999999999,0.5885425,1.2635,3.319175,6.2122,5.27915,1.682225,1.160125,0.2094,2.33885,0.6201125,2.715,8.26709999999999,0,9.20839999999998,1.39875,5.25445,5.262025,5.112175,4.7721,4.788825,4.365,101.3
