DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1
1,8.75,-8.43895,2.3115,-2.07375,0.03935,0,-32.993125,10.6876,2.418075,-12.05125,38.78325,0.069,89.035275,-4.1041,-0.41015,0.55185
1,9.25,-10.469375,4.2545,5.8875,0.0397,0,-11.04725,19.094125,4.3886,-11.84825,38.489,0.0505,89.080725,-3.62675,-0.378075,0.505625
1,9.75,-7.498075,-14.71625,1.061,0.03615,0,-4.18425,25.77275,5.8763,-10.98425,40.518,0.10175,89.1085,-2.8726,0.2177,0.5186
1,10.25,-9.25415,-2.0825,6.89475,0.03885,0,0.505625,28.54375,5.8701,-9.5085,38.97575,0.07925,89.035275,-3.188475,0.167575,0.447025
1,10.75,-9.12605,-31.327,3.205,0.0364,0,1.801125,44.40155,6.32335,-8.56425,33.063025,0.1255,89.035275,-2.856725,0.0642,0.276875
1,11.25,-8.5048,-34.0595,2.94125,0.07485,0,3.0645,32.081,7.616275,-7.75075,29.52425,0.16,89.035275,-2.950225,0.0674500000000001,0.1739
1,11.75,-10.0032,-74.1475,8.474,0.0519,0,3.886,33.89875,7.443475,-6.631,24.43225,0.114,89.0075,-2.4887,0.40285,0.1563
1,12.25,-11.787,-18.8675,2.032,0.0404,0,4.303,41.383825,7.044,-6.010075,22.926,0.126,89.0075,-2.5688,0.113675,-0.324725
1,12.75,-7.89365,-63.0775,-6.23,0.061,0.00145,7.251625,42.54075,7.375625,-5.3961,20.935,0.09425,88.935725,-2.519525,0.0944,-0.241075
1,13.25,-10.07325,-8.405,-0.86,0.032,0,9.315,35.7855,6.166725,-5.4265,21.7365,0.1,88.935725,-2.70705,0.176275,-0.053425
1,13.75,-13.256,-57.8225,-13.374,0.064,0.015225,3.06875,27.137375,5.494425,-5.63725,19.63175,0.06125,88.9635,-2.9883,0.322125,0.05755
1,14.25,-9.0355,-37.2875,-6.478,0.04955,0.019575,3.896125,24.5119,4.74015,-5.86975,19.56825,0.0245,88.890275,-3.019525,0.224,0.115425
1,14.75,-9.67075,-27.3775,-5.426,0.0506,0,4.121625,26.1045,4.2497,-6.27325,20.18275,0.11,88.9175,-2.78975,0.1158,0.1866
1,15.25,-9.167825,-68.4725,-4.014,0.04225,0,0.01225,16.90575,2.512675,-6.58775,21.75275,0.087,90.017675,-2.984925,0.2918,0.309625
1,15.75,-14.927425,-36.2025,-4.28,0.037275,0,-23.53125,12.04325,1.536525,-6.90575,23.93625,0.088,90.017675,-3.9972,0.696575,0.377525
1,16.25,-5.681325,-44.91,-5.786,0.0476,0,-52.1975,4.176675,0.745725,-7.26225,26.212,0.109,90.118325,-4.69445,0.9892,0.54605
1,16.75,-4.434,-23.7,-1.868,0.05195,0,-75.775,0,0,-8.112,28.07475,0.11125,90.118325,-5.00975,1.161675,0.65945
1,17.25,-7.1154,-39.0225,-3.488,0.03705,0,-76.425,0,0,-8.87875,31.33675,0.04875,89.073225,-5.17025,1.14445,0.720225
1,17.75,0.05435,-56.6675,-3.596,0.02105,0,-77.9875,0,0,-9.24975,35.00725,0.082,89.145,-5.3977,1.067725,0.77945
1,18.25,0.101325,-39.42,-1.772,0.0388,0,-78.2775,0,0,-9.6275,37.14575,0.06,89.29,-5.0761,1.03315,0.82015
1,18.75,0.0202,-73.775,-2.75,0.0268,0,-80.065,0,0,-9.89375,37.39275,0.09,89.390275,-5.448675,0.7507,0.793975
1,19.25,0.0112,-45.4425,-1.892,0.0347,0,-74.295,0,0,-10.245,38.14875,0.10275,89.390275,-5.164275,0.5377,0.7837
1,19.75,0.02015,-56.0025,-3.51,0.01985,0,-71.5425,0,0,-10.4915,41.10225,0.0655,89.390275,-5.065675,0.461725,0.794175
1,20.25,0.00735,-52.6875,-12.318,0.0287,0,-73.565,0,0,-11.024,43.29675,0.07175,89.390275,-4.95265,0.45275,0.7484
1,20.75,0.0138,-47.40525,-4.556,0.03745,0,-75.96,0,0,-11.14175,40.78475,0.0615,89.390275,-4.741375,0.46515,0.682125
1,21.25,0.051275,-38.0165,-15.836,0.0279,0,-77.22,0,0,-11.26525,40.0455,0.033,89.317775,-4.911775,0.482275,0.68375
1,21.75,0.024375,-54.8525,-3.908,0.017,0,-70.72,0,0,-11.31275,45.68525,0.04,89.317775,-4.829,0.484375,0.682825
1,22.25,0.0250875,-51.76025,-13.964,0.01445,0,-71.325,0,0,-11.126,43.225,0.035,89.317775,-4.57065,0.524525,0.6617
1,22.75,0.0258,-46.155,-6.066,0.03015,0,-70.535,0,0,-10.85875,43.86675,0.042,89.317775,-5.104475,0.5368,0.6652
1,23.25,0.0342,-51.455,-10.222,0.0196,0,-72.3875,0,0,-10.9945,42.256,0.02,89.317775,-5.14325,0.5432,0.694425
1,23.75,0.0342,-30.8825,-11.826,0.01935,0,-68.6475,0,0,-11.04975,44.44925,0.0125,89.246,-4.5795,0.542875,0.700625
2,0.25,0.102,-51.68975,-1.234,0.018,0,-66.2394,0,0,-11.3745,65.557525,0.039,89.246,-6.5466,0.378275,0.123
2,0.75,0.011,-54.06775,-2.191,0.01,0,-64.3,0,0,-11.4675,67.36575,0.04925,89.218225,-6.17345,0.48335,0.122875
2,1.25,0.0266,-31.02,-3.37025,0.024875,0,-61.632,0,0,-11.63275,66.28725,0.01,89.218225,-5.920275,0.483025,0.10065
2,1.75,0.0373,-52.80525,-1.65725,0.025575,0,-58.688,0,0,-12.6325,64.96125,0.02,89.190725,-6.64615,0.4254,0.102775
2,2.25,0.048,-40.70675,-2.329,0.021025,0,-61.386,0,0,-12.83075,63.643,0.01825,89.190725,-6.773925,0.35915,0.0979
2,2.75,0.06195,-38.898,-1.48025,0.030525,0,-64.976,0,0,-12.82875,67.5545,0.02,89.1635,-6.676125,0.347575,0.047475
2,3.25,0.0759,-45.504,-2.32075,0.022675,0,-69.72,0,0,-13.031,67.2085,0.04,89.090275,-6.740775,0.346525,0.0526
2,3.75,0.066,-40.4705,-1.512,0.0345,0,-71.46,0,0,-13.3,67.17625,0.03,89.090275,-6.3647,0.321125,0.0547
2,4.25,0.165625,-66.71875,-1.64,0.0295,0,-64.148,0,0,-14.0885,66.273,0.02,89.0625,-6.337275,0.31035,0.056325
2,4.75,0.26525,-18.18875,-4.24,0.052,0,-63.11,0,0,-14.02125,65.28925,0.03,89.0625,-6.33715,0.320675,0.104425
2,5.25,0.09915,-44.5025,-1.8175,0.0395,0,-57.688,0,0,-13.953,64.337475,0.03,89.0625,-6.25495,0.317875,0.218925
2,5.75,0.016525,-49.49325,-2.555,0.0295,0,-57.626,0,0,-13.83125,64.139,0.04,89.0625,-6.3871,0.31335,0.17065
2,6.25,0.1337,-34.6775,2.455,0.026625,0,-64.355,0,0,-13.803,65.651,0.027,89.035275,-6.175575,0.350825,0.1163
2,6.75,-4.616225,-26.00975,0.8825,0.0222,0,-65.252,0,0,-14.51475,65.1505,0.02,89.035275,-6.1014,0.3525,0.16465
2,7.25,-5.3912,-13.6635,1.7725,0.0231,0,-54.668,0,0,-14.70475,65.29875,0.02,89.035275,-5.0999,0.325875,0.227825
2,7.75,-4.2392,-1.47925,1.4175,0.0385,0,-40.423,4.225475,2.59895,-14.21975,64.50225,0.02875,89.035275,-5.250725,0.288325,0.022375
2,8.25,-5.018575,-18.1175,4.116,0.038825,0,-30.699,10.68525,4.84285,-13.926,62.84875,0.046,89.035275,-4.7458,0.110425,-0.658075
2,8.75,-5.2309,2.3115,-2.07375,0.048,0,-3.609775,21.189,8.42825,-12.78725,61.65475,0.02875,89.035275,-3.291825,-0.122925,-0.965025
2,9.25,-5.482,4.2545,5.8875,0.057475,0,-1.459525,35.97725,15.659,-11.61225,58.66175,0.0905,89.080725,-3.351525,-0.096225,-0.7715
2,9.75,-6.9835,-14.71625,1.061,0.0694,0,-2.6086,57.97975,13.12675,-10.5515,56.3275,0.04625,89.1085,-2.873025,0.050225,-0.364625
2,10.25,-7.335325,-2.0825,6.89475,0.064025,0,2.426325,61.1415,20.41725,-10.0865,47.7755,0.08,89.035275,-2.731675,-0.155825,-0.3108
2,10.75,-8.8355,-31.327,3.205,0.058,0.000725,13.888125,89.925,35.64825,-9.76725,42.978,0.03,89.035275,-2.19845,-0.202475,0.035875
2,11.25,-10.330775,-34.0595,2.94125,0.0556,0.051025,22.2755,82.3975,36.0275,-9.23775,39.761,0.12475,89.035275,-2.177725,-0.35425,-0.295825
2,11.75,-10.3649,-74.1475,8.474,0.06825,0.1116,28.2545,85.9,30.70375,-8.72075,35.22975,0.10525,89.0075,-2.21805,0.20535,-0.354925
2,12.25,-11.8149,-18.8675,2.032,0.0522,0.067725,26.397,107.8475,27.70775,-8.0585,32.049225,0.076,89.0075,-2.188475,0.3486,-0.55115
2,12.75,-8.35475,-63.0775,-6.23,0.0694,0.05175,25.7485,91.9575,27.50425,-7.255,30.2435,0.1405,88.935725,-2.1887,0.4855,-0.4822
2,13.25,-8.3449,-8.405,-0.86,0.095725,0.025375,23.965,98.59,24.78425,-6.22525,29.20425,0.11525,88.935725,-2.560775,0.583225,-0.361675
2,13.75,-7.525,-57.8225,-13.374,0.08805,0.050975,23.8685,86.39575,19.72225,-5.647,27.6535,0.1505,88.9635,-2.720775,0.63215,-0.3508
2,14.25,-8.822,-37.2875,-6.478,0.1268,0.0309,23.0315,85.5575,25.827,-5.15425,26.9945,0.1465,88.890275,-2.636275,0.5924,-0.194625
2,14.75,-10.7013,-27.3775,-5.426,0.088,0,26.29925,77.70275,25.49,-4.96875,26.11,0.116,88.9175,-2.4694,0.69665,-0.10265
2,15.25,-8.114275,-68.4725,-4.014,0.0586,0,17.70325,65.945,32.44125,-4.77225,24.55075,0.078,88.945275,-2.56275,0.719875,-0.325175
2,15.75,-7.522,-36.2025,-4.28,0.0472,0.00435,8.4115,48.2845,27.22625,-4.65725,24.515,0.1255,88.945275,-2.482775,0.7353,-0.0733999999999999
2,16.25,-7.786875,-44.91,-5.786,0.071,0,-1.536475,25.4325,15.378,-4.9595,28.50725,0.075,88.945275,-3.096125,0.73115,0.22075
2,16.75,-5.07965,-23.7,-1.868,0.030375,0,-46.073,13.57125,5.005675,-5.40775,35.93025,0.025,89.073225,-3.710675,0.763175,0.31605
2,17.25,-4.13475,-39.0225,-3.488,0.03675,0,-72.71,2.4411,0.35235,-5.98425,40.0955,0.054,89.073225,-6.3281,0.795,0.51055
2,17.75,-3.943,-56.6675,-3.596,0.043625,0,-77.7275,0,0,-7.0585,43.108,0.058,89.145,-7.4076,0.7683,0.555175
2,18.25,-1.9217,-39.42,-1.772,0.02625,0.005075,-78.175,0,0,-7.59475,45.35475,0.052,89.29,-7.438225,0.733225,0.678725
2,18.75,0.0996,-73.775,-2.75,0.044125,0,-77.975,0,0,-7.6455,49.441,0.09,89.390275,-7.225875,0.662175,0.653675
2,19.25,0.0092,-45.4425,-1.892,0.01625,0,-77.7,0,0,-7.59825,53.62375,0.05,89.390275,-7.2547,0.6778,0.553575
2,19.75,0.02905,-56.0025,-3.51,0.02975,0,-76.1375,0,0,-7.57375,58.25975,0.0925,89.390275,-7.275375,0.686025,0.423325
2,20.25,0.11475,-52.6875,-12.318,0.023625,0,-75.075,0,0,-7.46525,58.495,0.049,89.390275,-7.2169,0.67395,0.40285
2,20.75,0.20045,-47.40525,-4.556,0.0204,0,-73.8375,0,0,-7.531,60.068,0.039,89.390275,-7.197325,0.6788,0.429075
2,21.25,0.140275,-38.0165,-15.836,0.0162,0,-74.24,0,0,-7.599,62.44,0.033,89.317775,-7.090025,0.664875,0.4233
2,21.75,0.0368,-54.8525,-3.908,0.029,0,-74.4,0,0,-7.69525,63.33225,0.0325,89.317775,-6.971925,0.64025,0.3452
2,22.25,0.0378375,-51.76025,-13.964,0.029875,0,-74.82,0,0,-7.82325,64.834,0.07,89.317775,-6.94025,0.611725,0.2853
2,22.75,0.038875,-46.155,-6.066,0.0156,0,-73.96,0,0,-8.1925,64.568,0.03225,89.317775,-7.0896,0.544625,0.332275
2,23.25,0.06405,-51.455,-10.222,0.0226,0,-72.08,0,0,-8.5905,65.80975,0.041,89.317775,-7.1427,0.4186,0.309125
2,23.75,0.02395,-30.8825,-11.826,0.02315,0,-69.32725,0,0,-8.8105,65.1575,0.0575,89.246,-7.14965,0.347625,0.291725
3,0.25,0.014225,-26.0125,-2.5775,0.01665,0,-77.6475,0,0,-4.107825,55.26425,0.0385,89.645,-10.694625,0.546575,0.3734
3,0.75,0.043,-16.7175,-3.94825,0.0156,0,-77.02,0,0,-4.23575,55.964,0.1135,89.645,-10.8995,0.463875,0.4425
3,1.25,0.02295,-15.08,-6.744,0.00965,0,-77.2825,0,0,-4.592875,57.15125,0.047,89.645,-11.169225,0.40525,0.370925
3,1.75,0.0456,-17.325,-3.522,0.01565,0,-75.245,0,0,-5.06405,58.6655,0.0165,89.645,-11.305475,0.311475,0.2774
3,2.25,0.04015,-17.645,-2.3,0.02165,0,-76.5925,0,0,-5.21575,57.9035,0.04275,89.645,-11.2394,0.1727,0.35535
3,2.75,0.03475,-10.1025,-11.224,0.011325,0,-75.9975,0,0,-5.7995,57.9765,0.03275,89.601,-11.262875,0.16125,0.35045
3,3.25,0.039,-24.5175,-2.302,0.0243,0.0688,-76.4575,0,0,-5.99575,61.4,0.06675,89.601,-11.00255,0.049925,0.375875
3,3.75,0.0462,-34.47475,-2.08975,0.020625,0,-75.21,0,0,-6.40925,60.226,0.03275,89.601,-10.904225,-0.070375,0.387425
3,4.25,0.026375,-16.72375,-11.4165,0.018,0,-75.6475,0,0,-6.2765,58.3215,0.02,89.601,-10.558025,-0.1287,0.22835
3,4.75,0.0643,-10.032,-1.0155,0.0173,0,-77.38125,0,0,-6.8175,59.6585,0.02,89.601,-10.3562,-0.159175,0.355
3,5.25,0.0439,-11.84475,0.308,0.0083,0,-76.095,0,0,-7.10675,59.44925,0.01125,89.601,-10.099,-0.266675,0.330975
3,5.75,-5.5881,-10.148,1.8775,0.025825,0,-77.082175,0,0,-7.16225,57.258,0.02,89.601,-9.8344,-0.300125,0.2503
3,6.25,-7.37875,0.30775,-3.88125,0.0192,0,-71.5487,0,0,-7.5355,58.64725,0.03,89.601,-9.629525,-0.33985,0.093775
3,6.75,-5.0214,3.473,6.294,0.01825,0,-59.0305,4.634375,1.651775,-6.98675,59.71075,0.022,89.601,-9.381925,-0.3496,0.2053
3,7.25,-4.349925,29.944,9.16875,0.0213,0,-49.23675,25.61575,11.10025,-7.00325,57.456,0.02125,89.601,-9.075225,-0.403375,0.1836
3,7.75,-6.533625,22.07,6.21375,0.0113,0,-39.35225,40.21625,19.72825,-7.512,55.70175,0.022,89.601,-8.8607,-0.397725,0.065
3,8.25,-7.28305,28.518,4.75,0.012,0,12.5065,77.3465,28.701,-6.398375,51.71075,0.084,89.601,-8.542575,-0.336475,-0.02275
3,8.75,-7.14,17.374,11.385,0.02865,0,25.5365,113.1275,50.261,-4.4695,47.9455,0.20275,89.672775,-7.29475,-0.216325,-0.118725
3,9.25,-8.21325,25.85525,8.002,0.028275,0,38.6785,160.6975,55.87225,-2.64275,43.3205,0.275,89.672775,-5.5818,0.077825,-0.243775
3,9.75,-9.1794,28.146,12.385,0.0302,0,39.584,180.5025,91.5175,-1.6375,36.502,0.3475,89.672775,-5.2788,0.42995,-0.2767
3,10.25,-10.8401,10.24625,15.085,0.048125,0.0462,50.3315,217.96,124.81,-0.91175,33.97325,0.44475,89.672775,-4.35155,0.616425,-0.34255
3,10.75,-11.61175,-1.49875,7.3505,0.05425,0.105375,84.67,275.7875,135.8175,-0.49125,32.62375,0.418,89.672775,-4.038775,1.26195,-0.515225
3,11.25,-12.5185,9.02375,7.649,0.0355,0.18855,112.8675,316.43,195.23,0.0364999999999999,28.10025,0.488,89.645,-2.02025,1.5469,-0.73095
3,11.75,-11.35075,-1.97625,5.86,0.0546,0.1887,107.1375,330.4075,156.8925,-0.16525,24.2955,0.523,89.645,0.233725,1.830175,-0.663775
3,12.25,-13.01405,-6.4185,0.56875,0.09065,0.27895,122.835,365.2175,167.465,0.086,21.771,0.38025,89.645,0.4119,1.916275,-0.574825
3,12.75,-11.356625,-15.7365,-3.1545,0.10095,0.3346,84.1325,262.1275,124.0975,0.1825,19.32375,0.36175,89.645,0.959975,1.813075,-0.431825
3,13.25,-12.436925,-17.622,-3.0215,0.0989,0.313775,86.865,262.305,117.87775,0.2195,18.25275,0.448,89.645,2.161875,1.9142,-0.282025
3,13.75,-11.356,-14.8723,2.147,0.093975,0.208675,66.18375,216.185,96.743,0.500975,17.958,0.593,89.645,0.496325,1.932775,-0.224675
3,14.25,-10.3818,-13.909,1.4725,0.0936,0.361575,84.3725,262.4125,109.245,0.2,17.43825,0.428,89.645,0.464825,2.081025,-0.09635
3,14.75,-12.5225,-18.9675,-3.05,0.0625,0.48825,76.32,254.655,111.37,0.629,17.7015,0.64375,89.645,0.0622,2.14565,-0.01305
3,15.25,-10.379375,-31.41,-0.704,0.1722,0.43505,52.9435,179.6475,71.6285,0.48075,19.59525,0.688,89.645,-1.02475,2.23345,-0.02285
3,15.75,-11.2682,-23.3515,-12.28,0.1283,0.115725,34.9815,122.1375,50.61375,0.1875,19.4995,0.63725,89.645,-2.211325,2.245925,0.10125
3,16.25,-8.9828,-32.95,-1.64175,0.113,0.038275,18.268,81.295,34.97875,-0.09475,20.7515,0.405,89.645,-2.96315,2.277025,0.236725
3,16.75,-8.2779,-24.3275,-7.01775,0.0703,0.08855,3.68305,59.40175,30.704,-0.25225,23.24475,0.454,89.645,-3.162125,2.282325,0.328625
3,17.25,-6.86865,-31.7825,-6.61275,0.072375,0.07785,-27.99025,30.11525,16.56475,-0.63,25.258,0.36375,89.645,-4.135825,2.25955,0.362225
3,17.75,-7.1037,-24.8975,-3.3045,0.0665,0.07475,-66.82075,8.5606,5.835025,-1.03275,28.7945,0.25125,89.645,-6.267775,2.3168,0.532525
3,18.25,-8.38395,-33.9625,-3.821,0.033125,0.00435,-77.12,0,0,-1.20375,31.604,0.43375,89.645,-6.816275,2.315475,0.643925
3,18.75,-3.5355,-21.9475,-2.09225,0.044375,0.016675,-80.41,0,0,-1.56925,33.9885,0.4275,89.718225,-6.8573,2.220725,0.536575
3,19.25,0.0041,-20.2,-2.66725,0.030125,0.024525,-80.1375,0,0,-1.57925,35.1415,0.3775,89.718225,-6.872625,2.107525,0.58035
3,19.75,0.05805,-27.2375,-6.9155,0.031125,0.003625,-79.6925,0,0,-1.52275,37.40625,0.19525,89.718225,-6.907375,2.01985,0.6297
3,20.25,0.022475,-9.06,-2.50475,0.03035,0,-78.141075,0,0,-1.611,41.7685,0.16675,89.718225,-7.323575,1.889125,0.463
3,20.75,0.038,-27.0425,-10.873,0.0367,0,-77.7475,0,0,-2.2845,45.7045,0.135,89.718225,-7.547025,1.541775,0.30375
3,21.25,0.003,-10.505,-2.4155,0.0337,0,-77.2925,0,0,-2.5195,46.2545,0.175,89.718225,-7.8958,1.305075,0.2635
3,21.75,0.019325,-15.145,-1.482,0.025375,0,-77.165,0,0,-2.4125,49.3585,0.12,89.718225,-8.886475,1.140225,0.20095
3,22.25,0.043875,-31.17,-9.515,0.021625,0,-77.6925,0,0,-2.85375,52.39825,0.0855,89.718225,-9.73405,1.021975,0.214425
3,22.75,0.021875,-8.2575,-1.4405,0.02775,0,-79.8425,0,0,-3.01775,53.865,0.05,89.718225,-10.17615,0.914375,0.345375
3,23.25,0.0948,-13.74,-4.1205,0.01675,0,-79.2525,0,0,-3.36575,53.495,0.055,89.718225,-10.6267,0.774125,0.37855
3,23.75,0.048425,-6.1895,-3.76425,0.017,0,-78.2535,0,0,-3.66,54.512,0.04,89.718225,-11.20905,0.554875,0.463675
4,0.25,0.031625,-74.307,-9.284,0.025075,0,-74.355,0,0,-2.87925,47.418,0.14625,89.9725,-14.472325,1.609525,4.190575
4,0.75,0.00675,-39.817,-2.243,0.0153,0,-75.7375,0,0,-3.085,48.88,0.086,89.945275,-14.63675,1.2111,3.967975
4,1.25,0.0598,-50.628,-6.177,0.01715,0,-75.81,0,0,-3.30325,51.096,0.068,89.945275,-14.650375,0.908425,3.942975
4,1.75,0.027,-45.016,-11.461,0.02115,0,-76.8275,0,0,-3.682,51.719,0.056,89.9725,-14.684125,0.655225,3.970475
4,2.25,0.06065,-62.441,-1.924,0.02,0,-73.4425,0,0,-4.0155,52.53175,0.06,89.9725,-15.065,0.40455,3.95665
4,2.75,0.0588,-64.044,-5.541,0.023,0,-72.9925,0,0,-4.45825,53.20425,0.03,89.9725,-15.255,0.278625,3.732925
4,3.25,0.07275,-50.782,-10.1525,0.019075,0,-71.4725,0,0,-4.71275,54.634,0.04,89.9725,-15.28225,0.170425,3.64125
4,3.75,0.057125,-55.832,-4.601,0.015,0,-72.7,0,0,-5.02475,58.03575,0.02,89.945275,-15.346875,0.17505,3.431
4,4.25,0.1408,-30.59,-7.23125,0.015,0,-74.94,0,0,-4.9835,60.868,0.04,89.9725,-15.497,0.077575,3.372975
4,4.75,-1.5643,-1.72475,-6.12925,0.01545,0,-76.62,0,0,-5.217,60.29675,0.0235,89.9,-15.551,-0.02745,3.367075
4,5.25,-4.329375,-2.72475,4.24775,0.01705,0,-69.364,0,0,-5.531,60.8115,0.02,89.9,-15.547925,-0.00364999999999997,3.391775
4,5.75,-4.804325,-0.200499999999999,8.52525,0.02505,0,-57.455,3.741975,2.94565,-5.7785,60.531,0.03,89.9725,-15.24645,0.220575,3.318275
4,6.25,-5.05625,-5.72025,17.53175,0.009025,0,-41.68775,17.4215,8.26535,-6.1575,60.05275,0.053,89.9725,-14.888125,0.1933,3.277675
4,6.75,-6.4948,3.559,23.1785,0.0112,0,-25.50425,46.04975,18.19725,-6.05325,59.4075,0.04,90,-14.298675,0.0763,3.16815
4,7.25,-6.8282,49.913,32.373475,0.0176,0,-17.98475,75.5825,25.4485,-5.73625,58.514,0.05475,90,-13.5572,0.069975,3.040775
4,7.75,-9.75525,28.0875,33.6055,0.03315,0,23.85775,105.6025,47.9435,-4.361,52.7585,0.121,89.9725,-12.27155,0.073575,2.9072
4,8.25,-10.71615,51.001,34.65325,0.041,0,41.4085,153.06,69.53425,-1.2215,46.39375,0.20625,89.9725,-8.837475,0.7291,2.650875
4,8.75,-10.2204,36.9085,34.90125,0.0502,0.0029,55.2605,182.8475,107.94,-0.46275,38.14675,0.16,89.9725,-2.773475,2.9029,1.915125
4,9.25,-11.8086,23.243,53.06725,0.0649,0.02175,51.01625,178.25,121.1975,0.0532499999999999,32.13775,0.26175,90,-1.1682,3.849425,1.122175
4,9.75,-11.147975,54.259,43.175,0.055725,0.04305,87.955,279.475,173.135,0.42425,31.12225,0.45975,90,1.75745,4.62455,0.81555
4,10.25,-12.0185,80.927,43.92925,0.073425,0.14755,90.5725,314.075,245.1775,1.1605,27.67625,0.6025,89.9725,3.46755,5.7032,1.021425
4,10.75,-13.8046,54.49025,25.838,0.1005,0.2552,119.4875,385.31,221.235,1.425,25.35125,0.66975,89.9725,5.157575,7.216425,0.911225
4,11.25,-13.805975,23.34575,31.9755,0.0818,0.232075,156.865,458.6125,274.0525,1.84175,24.23975,0.96625,89.9725,6.16425,8.340675,0.98
4,11.75,-12.984,30.08025,41.16675,0.094575,0.25215,108.7675,347.335,230.2075,2.173,22.9895,1.17025,89.9725,7.147325,8.9054,1.31625
4,12.25,-12.85775,-8.419,37.38475,0.0882,0.3286,107.895,346.2675,227.255,2.126,21.127,1.12975,89.9725,7.227325,9.093625,1.780175
4,12.75,-12.701625,-25.442,12.588,0.0366,0.791775,132.0825,396.775,196.9125,2.51075,17.555,1.11625,89.9725,8.300875,9.49275,2.2191
4,13.25,-12.53955,-19.5525,2.848,0.102,0.409175,126.72,377.5575,325.565,2.837,16.215,1.2415,89.9725,7.1448,10.3005,2.51885
4,13.75,-13.17995,-10.03225,-1.03,0.117475,0.4475,98.54,319.4125,247.76,3.24975,16.09275,1.3995,89.9725,8.1104,10.469875,2.799625
4,14.25,-11.939425,-30.73425,-4.86975,0.085775,0.66435,107.1225,323.7075,158.8325,3.33075,14.64875,1.139,89.9725,6.241825,10.7015,3.043525
4,14.75,-11.59875,-40.5605,1.49,0.133525,0.85915,76.045,250.05,149.3725,2.609,16.70725,1.3735,89.9725,7.648775,10.913125,3.0561
4,15.25,-11.6345,-57.9145,-1.86475,0.210225,0.603675,50.06475,176.0625,66.54975,2.88,17.0985,1.377,89.9725,5.595625,10.777,3.494625
4,15.75,-11.7076,-54.41775,-17.41175,0.1455,0.56995,41.0865,152.875,24.547,2.955,17.22175,1.139,89.9725,3.57085,10.565125,3.9718
4,16.25,-11.09215,-56.8695,-10.16625,0.13025,0.62775,19.79725,117.7675,60.48575,3.2,17.172,1.27575,89.9725,1.30495,10.176,4.382125
4,16.75,-11.070325,-53.9025,-6.24375,0.15635,0.840275,16.4855,90.37,90.79625,2.607,18.70725,1.01725,89.9725,0.478225,9.6285,4.73265
4,17.25,-9.1386,-36.85175,-3.1765,0.1571,0.256325,0.720274999999999,57.7155,31.0695,2.08825,19.268,0.889,89.9725,-0.678975,8.9685,4.913875
