DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,5.75,413.703,4.58918,0.0159167,0.0494023,-1.5505,-1.348,-2.896,-10.73585,4.74164,2.21176,0.29852,-6.247,92.7784,87.1,0.310921,-5.5216,0.1651535,-0.2885,-0.0815,0.4435,-13.1405,0.0405481,0,0,0.428,269.452,283.053,0.5085665
1,6.25,413.793,4.50393,-0.14917,0.0202977,-1.547,-1.347,-2.91,-7.82769,4.00856,2.33911,0.305451,-6.42,92.7716,87.3,0.309416,-5.5858,0.152441,-0.2915,-0.0775,0.441,-10.9365,0.00980469,0,0,0.386175,269.396,283.078,0.5084905
1,6.75,413.952,4.54453,-0.116696,0.0534781,-1.547,-1.349,-2.8705,-7.60274,3.857095,2.31563,0.303085,-6.37831,92.7692,87.3,0.313508,-5.362645,0.162087,-0.286,-0.08,0.4415,-9.47075,0.0497304,0,0,0.3828,269.609,282.976,0.5083125
1,7.25,414.692,4.62568,-0.08673645,0.0429963,-1.5435,-1.34,-2.84325,-6.95247,5.47386,2.34035,0.311323,-6.468,92.7549,87.4,0.313323,-5.521,0.1620425,-0.295,-0.086,0.435,-8.475,0.055995,0,0,0.414,269.155,282.35,0.508948
1,7.75,414.418,4.57719,-0.201741,0.0225734,-1.5455,-1.3395,-2.9005,-8.31855,6.00876,2.40034,0.313382,-6.2535,92.75445,87.2,0.31481,-5.43377,0.164572,-0.293,-0.0835,0.441,-8.688,0.205637,0,0,0.439,268.799,282.537,0.5083025
1,8.25,414.631,4.61776,-0.00979983,0.0325824,-1.543,-1.34,-2.91425,-8.20343,5.42264,2.33262,0.327342,-6.26996,92.7518,86.9,0.336692,-5.43358,0.157747,-0.2965,-0.085,0.44,-6.7595,1.365745,0,0.7255,0.7545,267.102,282.384,0.510601
1,8.75,414.953,4.56925,-0.08709555,0.0560978,-1.5415,-1.3395,-2.8685,-7.0576,2.371275,2.35432,0.328518,-6.374,92.7834,86.8,0.348872,-5.49926,0.152804,-0.2955,-0.0885,0.4405,-1.2035,13.72,3.6065,6.828,2.266,266.619,282.865,0.504504
1,9.25,414.7405,4.632585,-0.297961,0.02765265,-1.5415,-1.3395,-2.93275,-2.25903,2.3412,2.40996,0.361505,-6.283,92.7993,85.5,0.367656,-5.39626,0.149112,-0.3005,-0.087,0.4415,3.7745,37.845,9.55,20.11705,5.737,267.554,283.219,0.5015955
1,9.75,415.0835,4.734845,-0.243647,0.00607472,-1.5415,-1.3415,-2.87975,0.0414657,5.44913,2.30532,0.346475,-5.929,92.7957,85.1,0.385837,-5.17465,0.149035,-0.298,-0.0935,0.445,12.781,70.87,17.84,35.87,10.22,268.561,284.675,0.502627
1,10.25,414.514,4.81058,-0.1144465,0.0104948,-1.5415,-1.341,-2.8575,3.454805,8.064085,2.37282,0.356467,-5.67837,92.7835,84.25,0.411899,-4.9592,0.150259,-0.298,-0.085,0.446,23.2495,102.7,26.535,50.45,14.54,270.638,286.876,0.5018905
1,10.75,413.834,4.66189,-0.26439,-0.0551438,-1.541,-1.344,-2.89025,7.04482,10.77075,2.4892,0.375794,-5.247,92.7845,83.9,0.436714,-4.681445,0.1533125,-0.298,-0.0855,0.444,32.462,123.15,33.425,63.845,17.89,270.336,288.238,0.5019865
1,11.25,413.887,4.56982,-0.3772665,-0.0588846,-1.543,-1.3425,-2.88375,11.2257,8.99699,2.52313,0.406405,-5.04536,92.79315,83.35,0.486126,-4.28403,0.151005,-0.291,-0.08,0.4475,40.0995,158.95,40.77,76.045,21.54,270.142,290.883,0.5021845
1,11.75,414.179,4.40142,-0.4041655,-0.069173,-1.5395,-1.346,-2.91075,16.0346,12.5189,2.5896,0.41524,-4.757,92.7886,82.25,0.529736,-4.09057,0.15346,-0.2865,-0.0755,0.4525,47.894,180.75,44.99,87.65,24.35,269.636,291.704,0.504707
1,12.25,413.926,4.26319,-0.482623,-0.0308072,-1.5445,-1.3495,-2.8565,17.0048,11.2033,2.6103,0.419361,-4.541,92.7891,81.85,0.560031,-3.888095,0.1512535,-0.2785,-0.07,0.454,53.01,183.4,46.5,92.6305,25.23,271.769,292.54,0.5038765
1,12.75,413.009,4.34979,-0.75668,-0.0579682,-1.5435,-1.3495,-2.88675,22.719,11.257,2.59168,0.424427,-4.323,92.78145,81.4,0.584255,-3.39664,0.152794,-0.2695,-0.0645,0.4595,50.2753,190.45,45.265,93.5,24.57,271.681,293.6365,0.5048965
1,13.25,412.893,4.30015,-0.6158935,-0.0528913,-1.544,-1.3475,-2.9345,18.70765,11.1856,2.54642,0.430364,-4.099,92.7901,80.55,0.623792,-3.16308,0.144919,-0.2635,-0.0595,0.466,43.7149,167.8,41.105,85.25,22.755,271.0745,294.969,0.5034075
1,13.75,412.49,4.365285,-0.524897,-0.056217,-1.539,-1.347,-2.94225,16.1744,11.72095,2.59521,0.419491,-3.80351,92.7725,80.3,0.640829,-3.105645,0.131291,-0.255,-0.05,0.4755,34.7665,151.5,35.855,75.775,19.925,269.561,295.0015,0.506107
1,14.25,412.539,4.40357,-0.429849,-0.0291112,-1.537,-1.3465,-2.897,11.97335,9.66634,2.51218,0.405288,-3.799,92.776,80.95,0.653747,-2.91794,0.113436,-0.2445,-0.048,0.4775,22.8595,116.95,29.135,57.705,16.16,269.631,294.64,0.5041005
1,14.75,412.316,4.34162,-0.563273,-0.009120685,-1.533,-1.344,-2.795,8.613445,9.544115,2.55119,0.390977,-3.661,92.793,81.3,0.642601,-2.71653,0.105986,-0.2425,-0.041,0.485,11.345,87.7,21.78,43.57,12.1,269.059,294.41,0.504526
1,15.25,412.3475,4.279035,-0.495634,-0.010849035,-1.5335,-1.345,-2.84675,1.75064,7.5375,2.510855,0.380664,-3.739,92.7891,81.6,0.587015,-2.87537,0.107357,-0.2375,-0.0355,0.4885,3.28,49.695,12.655,25.45,7.327,268.301,293.837,0.506789
1,15.75,412.123,4.315605,-0.300334,0.008076815,-1.5305,-1.343,-2.8705,-4.0018,5.49846,2.41987,0.352918,-3.951,92.8115,82.5,0.542801,-2.98187,0.118055,-0.236,-0.0405,0.489,-3.907,22.79985,5.0805,11.4,3.2,268.6265,293.001,0.507814
1,16.25,411.988,4.402495,-0.2817365,0.006211685,-1.5285,-1.3425,-2.99525,-6.54282,4.35278,2.39487,0.2955165,-4.0515,92.8113,83.5,0.502338,-3.25469,0.135752,-0.2345,-0.04,0.488,-12.33175,3.827555,0,1.8285,1.127,269.9085,292.48,0.512922
1,16.75,412.177,4.483525,-0.1001151,0.00393612,-1.5285,-1.3425,-2.935,-7.48682,7.04061,2.32639,0.2883875,-4.14222,92.79095,84.15,0.480807,-3.317845,0.1434605,-0.2385,-0.044,0.489,-20.2065,0.428447,0,0,0.5592,269.937,291.53,0.513298
1,17.25,412.197,4.71985,-0.03923195,0.0413221,-1.526,-1.34,-2.82775,-7.673895,6.58315,2.37675,0.297875,-4.273105,92.8011,84.6,0.464913,-3.36304,0.146621,-0.238,-0.0515,0.4865,-20.84525,0,0,0,0.486,268.8125,290.383,0.5123265
1,17.75,412.57,4.85271,-0.0474554,0.0524558,-1.5245,-1.3405,-2.806,-9.82662,6.88192,2.30262,0.2872975,-4.52197,92.8137,84.75,0.430119,-3.55746,0.153703,-0.241,-0.0485,0.4825,-20.539,0,0,0,0.4529685,269.1455,289.62,0.513076
1,18.25,412.531,4.689365,-0.0561225,0.0489884,-1.532,-1.3415,-2.73475,-8.78124,9.36216,2.288845,0.2776905,-4.58601,92.83145,84.9,0.4221765,-3.703775,0.162792,-0.24,-0.051,0.4785,-23.01965,0,0,0,0.452,269.0155,289.542,0.512279
1,18.75,412.938,4.57127,-0.138654,0.0313233,-1.5315,-1.344,-2.79425,-9.473235,7.49976,2.05631,0.2679985,-4.67819,92.8184,85.2,0.3989095,-3.680455,0.1534395,-0.2425,-0.057,0.473,-22.1143,0,0,0,0.451,267.8955,290.1765,0.51224
1,19.25,412.834,4.64878,-0.0941709,0.0402397,-1.5315,-1.338,-2.8915,-8.08542,7.61198,2.12369,0.2762655,-4.97521,92.80895,85.75,0.3894685,-3.95081,0.163478,-0.256,-0.058,0.4685,-21.2255,0,0,0,0.428,267.6885,288.9235,0.511273
1,19.75,412.813,4.59202,0.0327883,0.0220774,-1.531,-1.3375,-2.853,-7.948025,8.102165,2.19638,0.27149,-4.952,92.8094,85.7,0.3925895,-3.91912,0.162388,-0.2535,-0.0615,0.465,-20.517,0,0,0,0.48,268.6965,288.3595,0.512297
1,20.25,412.793,4.54612,-0.0361201,0.009040065,-1.5345,-1.3395,-2.81,-8.64586,6.16673,2.19663,0.271948,-4.826,92.79615,86.25,0.3768755,-3.954555,0.157089,-0.257,-0.0625,0.4625,-19.5125,0,0,0,0.478222,268.747,287.6645,0.5121075
1,20.75,412.923,4.41884,-0.09637655,0.0127954,-1.5335,-1.337,-2.79875,-7.23684,5.45564,2.219145,0.2769705,-5.1395,92.8088,86.25,0.3799665,-3.94214,0.164866,-0.2585,-0.067,0.461,-17.2105,0,0,0,0.4645,267.44,287.2505,0.5121205
1,21.25,413.296,4.31751,-0.08936115,0.0106786,-1.5345,-1.3405,-2.75425,-7.55512,4.69452,2.16592,0.277823,-5.335485,92.8138,86.25,0.3619475,-4.28767,0.170555,-0.2655,-0.068,0.457,-18.983,0.0143453,0,0,0.428,267.2745,288.0575,0.510783
1,21.75,412.902,4.27223,-0.185992,0.00451446,-1.536,-1.339,-2.78725,-5.1779,4.80332,2.25474,0.2699495,-5.408,92.8164,86.2,0.3565575,-4.154705,0.158751,-0.268,-0.068,0.454,-18.60775,0,0,0,0.398375,268.9485,287.508,0.5110155
1,22.25,412.937,4.51832,-0.1212845,0.0188593,-1.5265,-1.336,-2.84925,-7.23934,6.88822,2.274545,0.281429,-5.57698,92.8352,86.25,0.356143,-4.22046,0.1687635,-0.27,-0.078,0.4475,-18.4465,0.117656,0,0,0.467,269.268,287.519,0.5095665
1,22.75,412.252,4.49812,-0.137078,0.02779835,-1.535,-1.3405,-2.75025,-8.2797,5.88182,2.2762,0.2851655,-5.513,92.7979,86.2,0.355649,-4.055125,0.169912,-0.2715,-0.08,0.449,-18.85115,0.0392188,0,0,0.436625,268.063,287.207,0.510641
1,23.25,412.614,4.55777,-0.001241159,0.02875405,-1.5355,-1.3405,-2.7745,-7.47872,5.54228,2.21676,0.275508,-5.621,92.81575,86.28835,0.3416005,-4.17193,0.169446,-0.2735,-0.084,0.446,-15.7555,0.08894155,0,0,0.44025,268.812,286.4715,0.509817
1,23.75,412.875,4.615645,-0.0359462,0.0221613,-1.537,-1.339,-2.8295,-10.6516,4.543005,2.24691,0.2795305,-5.38,92.8174,86.6,0.34533,-4.29571,0.171205,-0.273,-0.08,0.444,-16.962,0.0347555,0,0,0.44525,267.525,286.0455,0.5099175
2,0.25,407.511,4.44191,-0.039728,0.0424241,-1.158,-1.292,-2.445,-10.021875,0.89737,1.89667,0.2190335,-6.573,92.58445,82.85,0.435382,-6.36481,0.19888,-0.289,-0.1375,0.3215,-30.4215,0,0,0,0.563,254.559,277.895,0.509186
2,0.75,408.0545,4.24585,-0.0733662,0.0326113,-1.157,-1.2935,-2.44275,-10.316,0.436199,2.04525,0.2311125,-6.804185,92.5985,83.55,0.432458,-6.48582,0.186662,-0.2905,-0.142,0.322,-28.8837,0,0,0,0.559,252.991,276.191,0.508234
2,1.25,408.124,4.19606,-0.02675705,0.0440435,-1.156,-1.291,-2.3655,-10.5606,0.396916,2.044305,0.215736,-7.038655,92.5827,83.7,0.422174,-6.659,0.187577,-0.29,-0.145,0.316,-27.925,0,0,0,0.568,255.059,275.979,0.507887
2,1.75,408.528,4.02708,-0.0553453,0.0274538,-1.1565,-1.2925,-2.38275,-11.89615,0.459517,2.00541,0.233702,-7.16761,92.5944,83.65,0.418246,-6.98978,0.202461,-0.295,-0.146,0.3115,-26.3677,0,0,0,0.5755,253.864,275.123,0.506164
2,2.25,408.377,4.03611,-0.094634,0.0274266,-1.156,-1.297,-2.38775,-10.1384,1.0811,1.935435,0.2258225,-7.555,92.60035,83.7,0.409844,-7.07888,0.199623,-0.301,-0.1495,0.3095,-23.4639,0,0,0,0.567,256.026,274.286,0.5042395
2,2.75,408.371,4.005315,-0.0597335,0.0378944,-1.1555,-1.2975,-2.4525,-8.96683,0.747942,2.054235,0.2312815,-7.555885,92.6027,83.7,0.383803,-7.071375,0.193778,-0.305,-0.1495,0.3015,-23.0043,0,0,0,0.515,256.062,274.589,0.500433
2,3.25,408.502,3.981875,-0.04567895,0.03893635,-1.153,-1.2905,-2.422,-10.4626,0.597626,2.02463,0.229972,-7.702,92.6,83.9,0.371252,-7.23798,0.190338,-0.306,-0.1525,0.3005,-22.898,0,0,0,0.499,255.163,274.298,0.5018885
2,3.75,408.776,3.97884,0.03,0.00733013,-1.155,-1.2895,-2.404,-10.3282,0.980714,2.03946,0.2281315,-7.7115,92.6116,83.75,0.369314,-7.3429,0.171262,-0.306,-0.153,0.3,-21.8094,0,0,0,0.4844375,253.993,274.0345,0.50521
2,4.25,408.524,4.03594,0.08,0.009008325,-1.153,-1.292,-2.448,-9.85995,0.9565675,2.002105,0.233095,-7.736,92.6232,83.68725,0.362819,-7.355875,0.175842,-0.308,-0.154,0.295,-21.54015,0,0,0,0.484,255.514,272.5055,0.5075875
2,4.75,408.438,3.92346,-0.0125774,0.0278831,-1.1535,-1.2895,-2.43,-9.6968,1.11582,1.84478,0.201631,-7.990555,92.6182,83.5,0.352063,-7.67703,0.183552,-0.316,-0.1585,0.2945,-20.299,0.0521413,0,0,0.45,255.5565,272.845,0.507586
2,5.25,408.4775,3.94226,-0.02,0.03302,-1.151,-1.2965,-2.4015,-8.45901,1.14318,1.82773,0.2011915,-8.07,92.6142,84,0.344065,-7.374115,0.174135,-0.317,-0.1595,0.2925,-21.3251,0,0,0,0.5202375,256.602,272.735,0.50855
2,5.75,408.4485,4.078505,0.0117657,0.0296267,-1.151,-1.2875,-2.2895,-10.3943,0.693493,1.87812,0.210415,-8.09,92.6238,84.4,0.341726,-7.49969,0.1772725,-0.317,-0.1575,0.288,-19.4045,0.145109,0,0,0.4969625,256.9355,272.6455,0.508765
2,6.25,408.3235,4.11741,-0.04410105,0.0115436,-1.1515,-1.294,-2.4105,-9.437285,1.38475,1.89329,0.2116315,-8.09491,92.64695,84.35,0.329517,-7.58336,0.182676,-0.322,-0.1655,0.2855,-17.9455,0.0392188,0,0,0.495,253.728,272.74,0.5066055
2,6.75,408.5955,4.09816,-0.0422924,0.0311869,-1.159,-1.293,-2.2955,-10.29665,1.85622,1.94002,0.2262995,-8.11,92.6438,84.55,0.323476,-7.85106,0.184796,-0.321,-0.1625,0.285,-17.74875,0.212311,0,0,0.522,254.34,272.5105,0.506268
2,7.25,408.505,4.053,-0.0531379,0.0471521,-1.1455,-1.288,-2.319,-8.82481,1.07305,1.978655,0.2228875,-8.12,92.6439,84.45,0.318615,-8.00326,0.1820385,-0.323,-0.161,0.281,-14.0556,1.140745,0,0.3845,0.8985,255.3,272.975,0.50501
2,7.75,408.954,4.004075,-0.0647253,0.02080575,-1.147,-1.294,-2.378,-9.98865,0.610775,1.91984,0.2358115,-8.41,92.6572,84.4,0.32367,-8.03868,0.167404,-0.324,-0.163,0.2825,-6.829,9.17,2.3865,4.744,2.174,253.673,271.556,0.4992185
2,8.25,408.747,4.050255,-0.100916,0.0402075,-1.1455,-1.2935,-2.385,-6.43011,1.11561,1.895745,0.235153,-8.19,92.6795,83.65,0.357374,-7.925175,0.157328,-0.328,-0.165,0.279,4.315,35.32,9.09,22.19,6.795,256.0215,272.048,0.499787
2,8.75,408.517,4.062005,-0.100888,0.0340341,-1.146,-1.295,-2.376,-1.44732,2.6636,1.93397,0.2701945,-7.986,92.7,82.7,0.401244,-7.85503,0.158276,-0.323,-0.1625,0.285,20.0465,77.91,20.76,45.285,13.78,256.338,275.291,0.495957
2,9.25,408.466,4.10571,-0.218702,-0.0121131,-1.1485,-1.2895,-2.3755,6.79123,4.51337,1.869285,0.2993175,-7.525,92.70005,81.5,0.452609,-7.41783,0.182705,-0.324,-0.1635,0.2835,37.1935,122.6395,33.17,71.50745,21.81,257.513,278.736,0.4974785
2,9.75,408.352,4.16672,-0.4285785,-0.0388436,-1.1505,-1.2935,-2.4075,13.9412,8.001645,1.93423,0.3277665,-6.639,92.6993,80.65,0.51998,-6.90852,0.195609,-0.323,-0.159,0.289,55.419,177.839,47.14,97.45,30.1,257.834,281.979,0.492901
2,10.25,408.2705,4.32142,-0.528938,-0.0620507,-1.146,-1.2895,-2.413,27.5699,9.915245,2.16185,0.348454,-6.052,92.6916,78.72415,0.581263,-5.82486,0.2284125,-0.3125,-0.1505,0.294,77.3825,236.9025,60.74,130.016,37.12,260.224,285.66,0.497848
2,10.75,407.997,4.42611,-0.6906585,-0.0877907,-1.15,-1.298,-2.377,42.2557,12.9185,2.33415,0.396695,-5.312,92.6872,76.595,0.72204,-5.23688,0.23552,-0.3045,-0.135,0.3075,95.32645,286.9355,72.43,153.48,44.3,259.74,289.178,0.495681
2,11.25,407.524,4.468945,-0.770479,-0.05761515,-1.146,-1.2955,-2.4605,55.7277,12.5071,2.51448,0.438977,-4.762,92.68185,74.7,0.845821,-4.574115,0.242772,-0.289,-0.12,0.3165,110.422,330.7395,81.9,178.05,48.48,259.893,292.22,0.492783
2,11.75,407.299,4.37523,-0.822457,-0.0537105,-1.145,-1.2905,-2.431,65.6788,12.1104,2.67444,0.4501675,-4.322,92.6709,72.65,0.935147,-4.12095,0.256086,-0.279,-0.103,0.3315,119.758,343.192,88.4,189.65,52.225,259.558,294.672,0.492716
2,12.25,407.161,4.45654,-0.8408865,-0.059035,-1.1485,-1.291,-2.438,69.7423,13.3368,2.60414,0.4645205,-3.965,92.6569,71.82,1.01896,-3.60236,0.257709,-0.2675,-0.087,0.3445,122.493,362.1415,87.9,202.7335,51.165,256.507,296.341,0.4858325
2,12.75,406.652,4.487725,-0.922033,-0.0303029,-1.157,-1.2875,-2.375,76.2076,13.6675,2.71273,0.477738,-3.665,92.6388,70.465,1.05109,-3.46672,0.258246,-0.2575,-0.0705,0.3565,125.6,357.31,86.9,201.05,50.195,255.937,298.108,0.4832205
2,13.25,406.4125,4.43817,-0.922212,-0.0330935,-1.143,-1.293,-2.406,74.9074,13.3555,2.78756,0.45818,-3.37,92.6,68.98285,1.15248,-3.06648,0.241633,-0.25,-0.06,0.368,124.7315,373.85,82.3,211.581,47.53,256.0065,298.601,0.46656
2,13.75,406.039,4.4855,-0.97515,-0.03257655,-1.1475,-1.2975,-2.427,70.16345,13.25455,2.68413,0.46141,-3.09384,92.59925,67.99,1.21104,-2.84737,0.237234,-0.2365,-0.0485,0.382,114.021,377.9,77.79,200.8,45.01,256.591,299.625,0.458998
2,14.25,405.4775,4.48233,-0.672772,-0.0350233,-1.1445,-1.297,-2.397,59.7923,12.4866,2.70223,0.455125,-2.88319,92.5749,66.85,1.24815,-2.54107,0.213503,-0.226,-0.0415,0.3885,96.5647,324.774,65.42,177.1005,39.355,258.639,300.781,0.460619
2,14.75,405.507,4.51024,-0.613529,-0.0327132,-1.1585,-1.293,-2.334,46.3883,10.9976,2.623545,0.446688,-2.746,92.5776,65.96,1.28451,-2.261865,0.1841555,-0.217,-0.029,0.399,71.0165,260.2565,53.645,142.95,31.9,260.761,300.661,0.460187
2,15.25,405.776,4.58802,-0.601395,-0.0269793,-1.1595,-1.2875,-2.43475,30.6452,9.19959,2.67716,0.431241,-2.59883,92.56855,66.7,1.29051,-2.3041,0.15508,-0.2065,-0.025,0.419,45.6945,226.8,44.29,116.65,26.29,257.096,300.194,0.459366
2,15.75,405.763,4.647175,-0.488921,-0.00515475,-1.1555,-1.291,-2.3815,17.7084,6.81855,2.543835,0.40357,-2.848,92.5702,67.29,1.262505,-2.34577,0.1288585,-0.1995,-0.023,0.4295,19.766,155.1,30.745,79.445,19.505,257.0245,298.294,0.458777
2,16.25,406.009,4.69465,-0.390571,0.01364305,-1.1625,-1.2895,-2.35925,3.473805,5.03355,2.433925,0.365523,-2.779,92.5601,68.51,1.1818,-2.352235,0.1143485,-0.2025,-0.022,0.4275,1.014,85.75,17.79,43.245,11.735,255.456,296.3805,0.463415
2,16.75,406.1255,4.69304,-0.1845605,0.00599849,-1.162,-1.297,-2.339,-2.603285,2.769895,2.31535,0.313325,-3.112,92.567,71.085,1.07494,-2.53104,0.117928,-0.204,-0.027,0.4245,-17.414,31.99655,5.4695,16.67,4.798,255.653,294.215,0.473989
2,17.25,406.331,4.61321,-0.09686735,0.007587445,-1.161,-1.297,-2.5045,-7.5372,1.95743,2.26458,0.278586,-3.184,92.557,72.01,0.979347,-2.58628,0.1458335,-0.211,-0.0325,0.421,-35.821,4.826645,0,2.2335,1.665,252.3875,292.083,0.506651
2,17.75,406.4745,4.56441,-0.0402561,0.0319807,-1.1525,-1.296,-2.517,-9.77253,0.950057,2.2743,0.25775,-3.491,92.5609,73.635,0.895788,-2.93555,0.163934,-0.2155,-0.037,0.409,-44.2735,0.497304,0,0,0.809375,250.64,289.313,0.5074805
2,18.25,406.3775,4.57169,-0.0424231,0.03931595,-1.1525,-1.293,-2.478,-10.97775,0.94321,2.26031,0.241047,-3.671,92.5511,75.145,0.811876,-3.120705,0.172034,-0.216,-0.0465,0.406,-44.86565,0,0,0,0.599,252.692,286.5955,0.509618
2,18.75,406.639,4.508365,-0.03352425,0.052825,-1.153,-1.295,-2.5335,-11.416,1.43372,2.25388,0.231269,-3.98,92.5472,76.195,0.754142,-3.50003,0.17629,-0.226,-0.0615,0.3955,-46.0165,0,0,0,0.595,248.611,284.884,0.508654
2,19.25,406.863,4.55483,0.004828555,0.0436603,-1.1535,-1.2925,-2.517,-10.4858,1.49468,2.12511,0.216814,-4.274,92.5563,76.68,0.719806,-3.762055,0.181047,-0.2335,-0.0755,0.39,-42.8691,0,0,0,0.594,250.951,284.196,0.5078735
2,19.75,406.896,4.57111,-0.0183082,0.0487588,-1.155,-1.291,-2.442,-10.2781,0.505885,2.12885,0.231178,-4.4525,92.5587,77.6,0.656435,-3.949865,0.1839115,-0.242,-0.0885,0.3795,-43.7994,0,0,0,0.558,251.283,282.601,0.50683
2,20.25,406.7505,4.55619,0.0130038,0.0484477,-1.155,-1.2905,-2.517,-10.0018,1.42941,2.083975,0.233192,-4.661795,92.5787,78.635,0.64121,-4.29118,0.186744,-0.249,-0.1005,0.37,-44.70535,0,0,0,0.553,249.5635,281.548,0.500116
2,20.75,407.0375,4.51639,-0.0546107,0.04480735,-1.155,-1.2905,-2.4565,-9.3929,0.953783,2.13135,0.235756,-4.811,92.577,79.71,0.595953,-4.54628,0.185733,-0.2615,-0.106,0.365,-43.8175,0,0,0,0.5826875,250.528,280.364,0.5069205
2,21.25,407.0915,4.57996,-0.0204293,0.0522001,-1.1535,-1.294,-2.508,-11.1664,0.309225,2.014565,0.206138,-5.309,92.5803,80.5,0.569781,-4.667555,0.180308,-0.264,-0.1175,0.3595,-41.2965,0,0,0,0.574,251.954,279.975,0.509725
2,21.75,407.008,4.54437,-0.0983531,0.0223963,-1.1605,-1.288,-2.503,-10.7991,1.086955,2.04943,0.224282,-5.580255,92.5995,80.61365,0.546545,-4.914435,0.189303,-0.2695,-0.1175,0.3505,-36.3135,0,0,0,0.536125,254.317,279.935,0.5059565
2,22.25,406.921,4.4534,-0.0463936,0.043786,-1.153,-1.291,-2.451,-10.852,1.21007,2.026365,0.213443,-5.733,92.602,80.85,0.531211,-5.13372,0.1817435,-0.274,-0.1225,0.3435,-33.84775,0,0,0,0.562,254.088,279.224,0.50846
2,22.75,407.175,4.37088,-0.0420137,0.0395583,-1.146,-1.2945,-2.46,-11.341,0.5298915,1.99623,0.221579,-5.967235,92.59795,81.6,0.505499,-5.45895,0.185306,-0.279,-0.1285,0.339,-33.4082,0,0,0,0.562,255.3265,279.356,0.5066605
