DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,408.2097,0.782931,-16.82132,5.797071,1.279624,1.599081,0.2122985,69.73206,1.954553,93.43159,-22.01046,0.08969226,1.2,4.246615,0.3011653,0.6920383,0.752423,0.2877667
1,0.75,407.8249,0.6831,-24.58522,2.6838315,1.158712,1.40523,0.2078047,71.3797,1.870086,93.407,-21.62293,0.08899587,1.2,4.595071,0.2687783,0.6395557,0.7403182,0.2987588
1,1.25,407.8872,0.6928385,-20.27318,5.013594,1.308801,1.563735,0.2016277,69.23023,1.918498,93.42363,-22.80998,0.08456318,1.1816665,4.663216,0.2839031,0.6641289,0.7449752,0.3282081
1,1.75,407.96225,0.736003,-18.609685,7.731975,1.452163,1.5160245,0.18688785,69.948745,1.876814,93.44512,-22.44322,0.08011596,1.19,4.6508825,0.3074484,0.67185555,0.76882845,0.3243959
1,2.25,406.4686,0.641316,-18.757545,10.1140505,1.355793,1.441209,0.1910164,69.17435,1.914185,93.45189,-22.09969,0.07953854,1.1916665,4.970069,0.3047111,0.6598974,0.756515,0.3157017
1,2.75,406.1723,0.729372,-16.610675,4.028219,1.490203,1.561399,0.197829,69.23602,1.982909,93.43919,-19.92334,0.08251119,1.175,4.46377,0.3009886,0.662973,0.7544066,0.3053572
1,3.25,407.7675,0.728879,-16.056245,5.753574,1.396384,1.544863,0.1828396,68.65464,1.991149,93.44114,-23.06588,0.08034212,1.105,4.426912,0.2941354,0.675616,0.7255402,0.3130449
1,3.75,407.706,0.623138,-17.94012,2.84087,1.380125,1.565906,0.174448,68.265305,1.995793,93.4327,-20.77795,0.07732263,1.14,4.548913,0.285527,0.6984735,0.7208948,0.3077845
1,4.25,407.62615,0.728027,-19.440095,5.527141,1.278335,1.37287,0.1895124,69.15507,1.901582,93.42625,-20.23022,0.07920547,1.1083335,4.564864,0.2828169,0.6903254,0.7503536,0.3285263
1,4.75,408.4888,0.7870285,-20.02357,7.646421,1.442642,1.398179,0.2144496,69.07215,1.894417,93.43167,-21.00569,0.07637222,1.1,4.433811,0.2874445,0.6854932,0.7518978,0.3137989
1,5.25,408.5845,0.669421,-15.60388,3.730325,1.356859,1.4061,0.1940008,68.85627,1.942238,93.43579,-22.64471,0.07892615,1.1233335,4.399128,0.2843801,0.6759743,0.727956,0.3312071
1,5.75,406.895,0.692578,-19.564725,5.190655,1.373545,1.3257785,0.1827633,68.36753,2.084215,93.46709,-24.14226,0.07869183,1.15,4.4870965,0.29729925,0.65550105,0.7238632,0.31593175
1,6.25,407.2963,0.636123,-18.01962,4.370322,1.470352,1.374787,0.17959745,68.09678,1.9702135,93.46493,-23.88475,0.1072427,1.15,4.4266245,0.29443925,0.68271895,0.74145115,0.3197844
1,6.75,408.0278,0.600756,-17.50928,3.6303935,1.258543,1.675164,0.1807394,68.27082,1.878534,93.45158,-24.43564,1.802072,1.2,4.386286,0.2775201,0.6577194,0.712676,0.3047863
1,7.25,409.5451,0.729092,-19.38666,5.481815,1.287562,1.383103,0.1916358,68.0408,1.902073,93.48092,-16.27602,19.34432,1.2,4.424586,0.2799698,0.6884491,0.7099993,0.3146745
1,7.75,408.4463,0.538941,-15.58237,8.292294,1.485735,1.245601,0.1790238,67.2627,1.960815,93.52317,-10.06007,53.39485,1.2,4.38504,0.2997093,0.7077239,0.7336971,0.303388
1,8.25,407.96565,0.544197,-10.23741,11.61636,1.629513,2.018715,0.1545339,67.79543,1.928907,93.53338,5.107035,101.3661,1.2,4.241304,0.2919105,0.6986177,0.7675184,0.3313719
1,8.75,407.7482,0.320848,-7.74744,17.010445,1.463319,2.2285175,0.1686831,68.24416,1.975889,93.54417,12.62527,157.5392,1.2,4.3315395,0.29875875,0.71396375,0.71443065,0.32639945
1,9.25,407.6638,0.2531775,0.3843665,20.245745,1.937181,2.244044,0.1731501,66.74026,2.0046215,93.54537,29.83898,218.6433,1.2,4.430125,0.3163064,0.7252198,0.7715049,0.3327571
1,9.75,407.9405,0.167606,8.373856,21.15584,2.060407,2.170031,0.1917047,66.70456,2.125276,93.56381,37.810665,263.66125,1.2,4.423308,0.3003569,0.7384909,0.7814028,0.3069911
1,10.25,407.7208,0.3668425,8.455385,28.45727,2.446021,2.315241,0.18644935,66.71362,2.236415,93.57448,39.32176,294.2316,1.2,4.4108275,0.3016355,0.7188803,0.75300595,0.3237168
1,10.75,407.0027,0.246685,8.131698,27.72319,2.619081,2.6321245,0.1874472,66.000385,2.320205,93.53886,63.182475,288.8156,1.255,4.416093,0.3027311,0.7315924,0.7654086,0.3279708
1,11.25,406.27295,0.0965551,13.377195,34.41013,2.643752,2.85728,0.2009246,65.84321,2.4301525,93.54746,59.9313,326.3254,1.286667,4.342065,0.3038026,0.7244279,0.7844899,0.3213387
1,11.75,406.43795,0.07185843,13.48304,33.991955,2.85249,3.08058,0.2146721,65.77688,2.468981,93.493285,50.90461,326.0441,1.2983335,4.223324,0.3116791,0.7616015,0.8091093,0.3177088
1,12.25,406.7884,0.224433,9.312258,30.327575,3.061732,3.4792785,0.21077615,64.56421,2.591149,93.44159,51.2981,306.3053,1.3,4.3340395,0.29889435,0.7563711,0.7654122,0.31940525
1,12.75,407.333,0.2020885,7.1775865,25.93703,3.081848,3.3512405,0.20559265,65.835435,2.54033,93.44063,33.32055,250.177,1.373333,4.271798,0.28600615,0.7563434,0.7215815,0.31505485
1,13.25,406.5073,0.267034,4.438025,25.370165,3.154416,3.217586,0.178748,63.49631,2.669293,93.49576,34.55579,246.703,1.5583335,3.997847,0.2974852,0.7093266,0.7472678,0.3114481
1,13.75,406.44775,0.280186,2.650041,24.72508,3.323971,3.5109675,0.15988245,62.53605,2.936426,93.48176,25.90654,186.5807,1.686667,4.05069,0.2804283,0.6703088,0.7277951,0.2929683
1,14.25,406.08165,0.432424,-5.203289,26.067935,3.1572525,3.0293935,0.15078515,64.18149,2.830352,93.48871,17.51148,146.76385,1.726667,3.858725,0.27251415,0.66746545,0.67391525,0.28920725
1,14.75,406.0721,0.482547,-10.1637,20.82323,2.828819,2.841444,0.1528885,63.58833,2.768938,93.50088,1.7732065,100.003075,1.8,3.688253,0.2650094,0.6464553,0.7102354,0.2553465
1,15.25,406.9078,0.523721,-11.29032,10.51501,2.584799,2.50142,0.2062183,64.35765,2.818521,93.4687,-10.54531,50.4019,1.775,3.655085,0.2229666,0.5753905,0.6521446,0.2407135
1,15.75,407.6633,0.5828235,-14.65935,7.534987,2.3095155,2.3982565,0.2081193,65.814065,2.565772,93.49842,-15.762065,14.29272,1.7,3.1603505,0.2141589,0.5591573,0.65775755,0.21682295
1,16.25,407.2511,0.784876,-14.91021,7.039793,1.7960725,2.1860755,0.1978335,65.651945,2.496015,93.517885,-21.378575,1.3897605,1.63,3.4735985,0.2447594,0.59129935,0.63278255,0.27296295
1,16.75,407.0173,0.8111435,-18.66919,6.982663,1.986581,2.124759,0.2107043,66.99807,2.2920865,93.52214,-23.639865,0.1032662,1.4783335,3.789456,0.2570619,0.5843349,0.6461405,0.2844026
1,17.25,407.3661,0.665793,-19.683255,9.7193385,2.032113,2.14246,0.2243642,67.55009,2.172253,93.51279,-25.6171,0.08248645,1.355,3.890792,0.2484148,0.6023672,0.6269941,0.2766378
1,17.75,408.5197,0.700651,-19.88851,9.038843,1.789402,1.783589,0.1977978,64.48078,2.343645,93.50951,-27.61269,0.085728,1.3,3.991346,0.2591967,0.6251943,0.6461003,0.2882517
1,18.25,406.90045,0.710104,-19.25975,7.0648415,1.733943,1.862994,0.2153289,66.55792,2.263905,93.518235,-22.97377,0.087591745,1.4416665,3.958143,0.2429382,0.5979212,0.6512796,0.2669222
1,18.75,407.1238,0.921236,-24.674695,6.1260155,1.563159,1.978728,0.2267484,66.68745,2.220116,93.522975,-25.91554,0.08840714,1.2883335,4.031524,0.2512646,0.5822141,0.6627542,0.276503
1,19.25,406.14765,0.860531,-25.612855,7.420058,1.414874,1.895494,0.2271656,67.94285,2.18412,93.48514,-27.45543,0.0882584,1.268333,4.043518,0.2549438,0.6214564,0.6494814,0.2862605
1,19.75,406.9255,0.618856,-24.32831,6.4184185,1.3707905,1.790767,0.23678285,66.07063,2.12358,93.47992,-27.19396,0.08808004,1.26,3.801637,0.22881715,0.60187465,0.66589125,0.24282845
1,20.25,407.158,0.781871,-24.28755,5.9869045,1.355464,1.615134,0.2375686,69.07219,2.122559,93.47854,-28.94086,0.09179587,1.2416665,3.774987,0.25982,0.5908287,0.6706511,0.2549602
1,20.75,407.4886,0.788823,-20.8816,8.223123,1.297223,1.69564,0.2289037,69.656085,1.974716,93.47897,-24.96267,0.08476768,1.2,3.994555,0.2416066,0.6046863,0.6737301,0.2655565
1,21.25,407.15725,0.739728,-24.423625,7.198843,1.318994,1.4309235,0.22219805,68.514515,2.0138225,93.48805,-27.04575,0.088176365,1.2,4.3026185,0.2689274,0.6604954,0.71135065,0.2905901
1,21.75,407.055,0.6181905,-24.27797,6.8556675,1.161645,1.716862,0.2147035,68.62865,1.950437,93.50748,-26.70054,0.087245505,1.2,3.915554,0.2506832,0.6234164,0.6772066,0.285897
1,22.25,406.579,0.7009755,-23.56308,6.9719625,1.087471,1.5967735,0.2329848,66.78656,2.0577215,93.516575,-27.30999,0.083490035,1.2,4.242569,0.27573825,0.6618096,0.78706115,0.2889218
1,22.75,407.9622,0.7083455,-24.89861,8.067508,1.28045,1.746557,0.22771115,68.276795,1.9995875,93.48901,-24.66185,0.08478089,1.2,4.2805525,0.27205,0.63465295,0.74645725,0.29046565
