DOY2,HR2,LE,H,FC,G_1_1_1,G_2_1_1,G_2_1_2,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,SW_IN,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1
1,5.25,13.22074346,-6.15760239125,1.8106575255,-5.877464,-7.79589875,-3.56391764075,-12.501725,-6.01692875,-6.613747,83.98472977,1.6016886205,66.12981,1.000366,18.783715,405.804769175,3.80395996,-6.2315225,0.017335917,-5.6075,-5.1515,-4.5425,-5.58075,-5.0115,-4.4735
1,5.75,12.7667357,-6.8022467685,1.916835099,-5.607152,-7.754638,-3.37443095125,-12.9391875,-6.035832,-6.69581,84.14318076,1.5435130425,66.12627,0.98308925,19.368765,405.816719,3.725460347,-6.2887755,0.01668275025,-5.63375,-5.2045,-4.5545,-5.6045,-5.01075,-4.48275
1,6.25,14.09088117,-6.4227454965,1.84418436675,-5.878873,-7.354418,-3.22832696875,-12.83108,-5.929315,-6.6280205,84.37355033,1.5619226355,66.13973,0.977111275,18.72821,405.877249,3.722388082,-6.34104675,0.015905917,-5.658,-5.24775,-4.57725,-5.65075,-5.03475,-4.467
1,6.75,13.9845260875,-7.7853413095,1.81269838,-5.663704,-7.442086,-3.389407088,-13.597895,-5.9619705,-6.654814,84.8530144275,1.656497105,66.1516025,0.9725184,18.8506775,405.848451725,3.679459347,-6.347864,0.3913314165,-5.6905,-5.29425,-4.56725,-5.73875,-5.069,-4.4775
1,7.25,11.44954895,-5.482174743,1.6075942705,-5.832418,-8.084315,-3.29193495425,-13.730865,-6.075813,-6.5192365,85.00816814,1.6202931695,66.1852725,0.9477457,18.58994,405.4745596,3.6613967205,-6.44731875,13.86139183,-5.7495,-5.317,-4.5735,-5.81125,-5.08775,-4.4685
1,7.75,13.346427715,-5.191752348,1.648251461,-4.95233775,-6.8484765,-3.044239385,-5.0391495,-6.05602925,-6.4589355,84.7233786025,1.6307577685,66.17648,0.9763528,18.715405,406.0422672,3.623917497,-6.47470225,83.6348375,-5.8035,-5.33275,-4.57975,-5.8555,-5.15475,-4.48625
1,8.25,16.81210038,0.54511278725,1.753599912,-2.2186525,-2.439415,-1.97496010875,1.527183,-5.7243805,-6.4528095,84.3551650725,1.7910602495,66.1895075,0.978449025,18.735995,406.0876494,3.6104544835,-6.5698835,182.00223335,-5.88125,-5.34825,-4.589,-5.9075,-5.2015,-4.49575
1,8.75,20.66628406,10.2768168275,2.538706274,2.750321,3.614124,-0.13708947125,25.71331,-5.506213,-5.88021975,83.8857191025,1.85323171075,66.210195,0.969227775,18.3385725,406.16574985,3.673555618,-6.613309,270.221099975,-5.94825,-5.3655,-4.59725,-5.92525,-5.26275,-4.49975
1,9.25,23.0461896575,25.531288585,2.444292406,9.0254765,12.899655,0.93624209675,55.910555,-5.40901675,-5.59142525,83.665176765,1.97857072225,66.23743,0.96625265,18.674585,406.34160415,3.67315752875,-6.5810675,350.0178596,-5.97875,-5.39025,-4.60525,-5.947,-5.29875,-4.51325
1,9.75,26.730111445,36.694943865,2.239785541,15.89678,20.011135,2.5849131475,90.3808975,-5.1937885,-5.24880875,82.93756414,2.0494772495,66.259495,0.9823021,18.44501,406.3626389,3.626086895,-6.442787,426.94947755,-5.98875,-5.40725,-4.6255,-5.94775,-5.2855,-4.524
1,10.25,29.689778535,53.844425115,2.66200542,21.5552975,26.529725,4.01221732325,119.5976,-4.902356,-5.002583,82.896199545,2.1026122485,66.290825,0.9732128,18.0892725,406.22965255,3.72932598425,-6.36105825,481.2323,-5.941,-5.41625,-4.6485,-5.81625,-5.29375,-4.5415
1,10.75,34.09511365,61.28441369,2.5404297615,29.76622,29.57641,5.60901976225,146.095375,-4.700171,-4.915915,82.760483445,2.117651532,66.27237,0.9520624,17.61193,406.60484155,3.731577448,-6.27826,531.54381665,-5.8805,-5.423,-4.65475,-5.73725,-5.2885,-4.55125
1,11.25,37.621152055,75.51991604,2.658172063,33.053385,31.5059525,6.15123802475,167.488275,-4.55757925,-4.92518425,81.909563635,2.186793363,66.2526425,0.960473125,18.322815,406.511113,3.687588586,-5.95789425,569.19444165,-5.87125,-5.41675,-4.66075,-5.6305,-5.286,-4.55125
1,11.75,41.0687061075,86.6964327575,3.012597686,37.62521,35.184085,8.017568763,183.8017,-4.3703975,-4.8210835,81.321424815,2.218398109,66.22836,0.9699853,18.36099,406.49171625,3.720115107,-5.761244,591.513149975,-5.7905,-5.4165,-4.683,-5.5295,-5.27875,-4.54725
1,12.25,39.422748785,91.345612005,3.239187304,37.657495,38.260095,9.46284164825,195.2638,-4.5314205,-4.7832625,81.6190073475,2.11045758775,66.1958925,0.96247945,17.98895,406.559480475,3.75090223025,-5.56208975,590.957525,-5.6255,-5.38525,-4.6975,-5.37625,-5.25325,-4.5735
1,12.75,41.556664755,98.5170152975,3.099661692,38.110515,39.41475,11.217516485,192.1052,-4.350907,-4.72574225,81.34393259,2.0681915935,66.1903575,0.942463325,18.00923,406.54001265,3.746684923,-5.2164285,580.356516675,-5.49625,-5.38325,-4.69725,-5.267,-5.24875,-4.53625
1,13.25,39.29209443,99.490702985,3.0954029515,37.47442,36.28405,10.9163902875,179.1275,-4.32814525,-4.715871,81.1285558375,2.09814925925,66.165145,0.9553887,17.980455,406.6251966,3.7752151495,-4.93972725,550.422149975,-5.414,-5.369,-4.69875,-5.1435,-5.2225,-4.5545
1,13.75,38.62409496,92.10808711,3.02440851125,34.2837175,36.63906,10.2759887125,157.01575,-4.172215,-4.5528265,80.247352625,2.0880636185,66.159105,0.9755109,18.13829,406.6422655,3.7571407415,-4.68601725,497.7915417,-5.292,-5.34825,-4.7075,-5.05875,-5.193,-4.5095
1,14.25,37.885484505,83.4295166825,3.162877249,28.01855,31.292025,8.44782042075,128.76,-4.1507315,-4.6397715,80.67417187,2.001865415,66.16602,0.949251925,17.8034925,406.6166743,3.68754630175,-4.50596575,440.0389083,-5.1785,-5.3215,-4.7085,-5.01675,-5.13775,-4.5105
1,14.75,31.18431157,67.96764834,2.66781948975,20.8198725,21.2552775,6.22256593325,80.33778,-4.1175005,-4.732014,82.664816175,2.01713531875,66.1703575,0.95024295,17.830975,406.6107498,3.657065949,-4.36388675,366.032333325,-5.0495,-5.28475,-4.70725,-4.96875,-5.0795,-4.49025
1,15.25,26.6940646975,50.767198095,2.52566187125,11.52298,14.1328325,4.758267641,38.601035,-4.2410905,-4.70397475,82.8950419,2.086636822,66.17892,0.9496331,17.74822,406.8355405,3.74667645375,-4.3086475,274.924900025,-4.96875,-5.2375,-4.71475,-4.9065,-5.03025,-4.48825
1,15.75,20.7389604675,23.2763779375,2.11383628125,3.168395,4.38766375,2.96121183825,6.994612,-4.49599725,-5.1002725,82.879173755,1.97084454125,66.19492,0.944411375,18.00623,406.741207425,3.73422718075,-4.1908825,173.6401547,-4.89075,-5.18725,-4.7035,-4.86125,-4.95875,-4.49375
1,16.25,17.1848470925,5.391349068,1.591727068,-2.61797975,-3.363186,1.349211088,-5.009983,-4.83733625,-5.4339445,83.94890489,1.9277253315,66.1985325,0.952895275,18.25661,406.3462232,3.73042983125,-4.16088525,58.5278099975,-4.8215,-5.153,-4.688,-4.824,-4.88825,-4.48675
1,16.75,13.689715035,-3.246836106,1.38315084,-6.9127495,-8.392552,-0.21056248675,-10.3215225,-5.201389,-5.6734465,83.76634359,1.79589305825,66.2092725,0.9596704,18.2687425,406.50853,3.678542935,-4.1349565,13.5914734975,-4.77875,-5.1165,-4.6975,-4.7965,-4.82975,-4.49625
1,17.25,13.20402372,-4.28275970775,1.52330286625,-9.540468,-10.9651,-1.16627372525,-15.74106,-5.275335,-5.8605215,84.093035205,1.8086578045,66.217185,0.9494011,17.95886,406.467931875,3.701615681,-4.238293,1.304224167,-4.76925,-5.078,-4.675,-4.78,-4.791,-4.4975
1,17.75,12.54079192,-5.136122668,1.556889306,-9.66783,-11.2220725,-2.15034499925,-15.48826,-5.3554835,-6.05495025,84.599468045,1.76054862325,66.21189,0.958849025,18.153375,406.227579,3.7093506465,-4.3651895,0.02522116675,-4.77525,-5.0445,-4.662,-4.767,-4.73975,-4.49625
1,18.25,12.1987164675,-5.651476391,1.454440848,-8.85944225,-11.09055,-2.1547196485,-14.8736925,-5.363913,-6.136277,85.19262917,1.731221888,66.2146175,0.954532375,18.03941,406.190106875,3.724794044,-4.51633075,0.01966983325,-4.783,-5.015,-4.66475,-4.78825,-4.74575,-4.5055
1,18.75,12.7091064775,-5.016444689,1.69361873675,-8.842577,-11.12091,-2.011173412,-14.151615,-5.36443725,-6.12050725,85.3405793375,1.793241153,66.22536,0.9513136,18.099775,406.4451588,3.6680297305,-4.673597,0.018504,-4.78375,-5.00475,-4.648,-4.79275,-4.71975,-4.524
1,19.25,12.96431997,-5.441883472,1.576795789,-8.601493,-11.247265,-2.36489556175,-14.073025,-5.2336755,-5.912995,85.72128195,1.771336368,66.2268625,0.94910825,18.25617,406.02976305,3.67971782025,-4.86678,0.0183041665,-4.8235,-4.9805,-4.63325,-4.82625,-4.7655,-4.514
1,19.75,13.48260902,-6.4592345465,1.446440129,-7.93880925,-10.514165,-2.70838875325,-14.5176025,-5.25729175,-5.96024,85.24307091,1.88050516225,66.226495,0.9506124,18.6372625,406.447041725,3.59242079575,-5.053852,0.01770450025,-4.865,-4.97075,-4.608,-4.83975,-4.7895,-4.51275
1,20.25,11.8920282675,-6.05453253,1.421117785,-8.21014,-10.67059,-2.69341956525,-15.59435,-5.3769385,-6.01643375,84.9676164375,1.9560381825,66.230025,0.9474913,18.407335,405.70734705,3.62177085275,-5.06418925,0.01673308325,-4.862,-4.9505,-4.6005,-4.86525,-4.81525,-4.499
1,20.75,11.851999475,-6.1681547135,1.227433595,-8.1115115,-10.74926,-2.8347444395,-15.12678,-5.490726,-6.08376875,84.87942028,1.9559973415,66.221725,0.9472907,18.009125,405.3803922,3.70406399525,-5.226323,0.01644541675,-4.9265,-4.95025,-4.57475,-4.9065,-4.83125,-4.48875
1,21.25,12.8555317625,-7.26491786125,1.629456208,-7.71945075,-10.63858,-2.69251080125,-14.52039,-5.592464,-6.21013625,84.84481435,1.983424838,66.2082375,0.9600773,18.41487,405.91446485,3.6914169655,-5.258989,0.0168573335,-4.925,-4.9535,-4.563,-4.93525,-4.851,-4.474
1,21.75,12.20059303,-6.57318767575,1.725110191,-8.0543855,-10.296645,-2.44318287725,-15.43143,-5.77536075,-6.2252445,84.847017965,1.94815093475,66.212135,0.956130475,18.057825,406.21838685,3.5835352165,-5.33515225,0.01578991675,-4.958,-4.95075,-4.56625,-4.98075,-4.8385,-4.46675
1,22.25,12.5709477925,-7.46882849925,1.5535044815,-7.6599635,-10.19255,-2.2718296935,-18.03288,-5.66828,-6.0467295,84.979548915,1.97327816675,66.19785,0.95156455,18.554285,406.11566115,3.5916437415,-5.362007,0.015323,-5.0335,-4.95325,-4.547,-5.03025,-4.85325,-4.47625
1,22.75,12.0601032925,-7.300208587,1.875593798,-7.48607,-10.37991,-2.2762675765,-17.063245,-5.650381,-6.045458,84.87331986,1.87027918875,66.19321,0.9492709,18.60489,405.645578575,3.58129153925,-5.4434505,0.01598024975,-5.094,-4.961,-4.548,-5.05175,-4.864,-4.45175
1,23.25,12.30274436,-7.6058068585,1.57328698175,-7.242491,-10.30281,-2.4583986755,-15.95008,-5.728,-5.9636695,84.598970585,1.92640103675,66.18351,0.9613955,18.44217,405.403587,3.61524759225,-5.496055,0.016774,-5.10675,-4.9825,-4.52975,-5.07175,-4.8775,-4.43775
1,23.75,12.00820928,-7.11563713225,1.611633438,-7.02843375,-10.045585,-2.37829320775,-16.228255,-5.8638585,-5.96463825,85.0718415425,1.93208485975,66.1678675,0.96367325,18.54237,406.3857125,3.585742937,-5.6072435,0.01653725,-5.14975,-4.9765,-4.5265,-5.11075,-4.89225,-4.4435
2,0.25,13.80155284,-7.85826304,2.5679662445,-6.944856,-8.5554545,-2.904935789,-10.262935,-6.22111675,-7.093572,85.063046035,1.481996035,66.0192025,0.9489233,18.88872,409.541071,3.55590812425,-4.85979175,0.022321167,-4.195,-3.993,-3.6945,-4.421,-3.962,-3.63075
2,0.75,13.849923315,-5.8973994975,2.484817402,-7.135993,-8.29897225,-2.809368929,-11.33764,-6.239952,-7.149473,84.69838605,1.374638974,66.0255325,0.962370325,18.7736,409.297096225,3.534758648,-4.8513365,0.0232211665,-4.28125,-4.041,-3.72625,-4.51975,-4.0245,-3.633
2,1.25,13.910364435,-5.931230601,2.221893411,-7.221164,-8.38513975,-2.771491732,-12.2006875,-6.262194,-7.252652,84.5313725325,1.340431432,66.00091,0.9468468,18.7907975,409.4779608,3.511889738,-4.86530675,0.02000933325,-4.401,-4.04625,-3.71925,-4.61875,-4.0385,-3.635
2,1.75,13.6188969,-6.631827258,2.039279462,-7.1657995,-7.82694,-2.653345753,-12.923615,-6.32084075,-7.173215,84.812874595,1.38262316125,65.995655,0.951949375,18.7071625,409.019502875,3.51539953525,-4.9589995,0.01896449975,-4.54775,-4.0885,-3.73775,-4.70625,-4.07025,-3.64225
2,2.25,13.4907081025,-8.332846597,2.12901771325,-6.983952,-8.4035335,-2.629748971,-13.200285,-6.41204075,-7.257689,84.3344436725,1.366976204,66.0052125,0.9604263,18.9272225,409.594692725,3.530651199,-5.0032275,0.01882508325,-4.68825,-4.10925,-3.74075,-4.818,-4.107,-3.655
2,2.75,14.38087458,-8.5689772795,1.7527807145,-7.2070195,-7.671923,-2.527829118,-13.64083,-6.466704,-7.27287325,84.161421255,1.328758674,65.997555,0.9456894,19.15558,409.0570788,3.57598633025,-5.0526315,0.0183285835,-4.804,-4.1455,-3.73825,-4.91925,-4.12975,-3.65625
2,3.25,12.47353719,-10.0376237525,1.749189652,-6.892214,-7.8698715,-2.375127173,-13.005735,-6.372221,-7.163831,84.086106995,1.38710960425,65.98944,0.94881185,18.7537725,408.9772674,3.490215548,-5.09094675,0.02065250025,-4.89,-4.19925,-3.71625,-5.0245,-4.18075,-3.6495
2,3.75,12.563940865,-8.12614217275,1.7942036525,-6.813263,-8.091214,-2.266176718,-13.667,-6.3503395,-7.330036,84.38110067,1.37533448125,65.98328,0.93924875,18.6191075,409.576076,3.443453546,-5.11568275,0.01587966675,-4.9585,-4.2235,-3.73325,-5.1135,-4.23625,-3.66
2,4.25,11.96710824,-8.53464705225,1.837050441,-6.699056,-8.2026015,-2.209040696,-14.751995,-6.3605245,-7.452046,84.7113848675,1.2999190905,65.98962,0.951663875,18.4836975,408.9127335,3.46111158175,-5.179741,0.01893591675,-5.02675,-4.2285,-3.74475,-5.194,-4.30775,-3.67675
2,4.75,13.87509448,-9.01534025875,1.800742204,-6.712335,-8.64902925,-2.103124189,-11.927765,-6.3451955,-7.51855925,84.9357050175,1.3178819475,65.9958,0.94104335,18.71951,409.496446275,3.5043565515,-5.25213325,0.01938116675,-5.0695,-4.30675,-3.7375,-5.22225,-4.36475,-3.68775
2,5.25,12.481490975,-7.551793407,1.792754892,-6.7711785,-8.232849,-2.119236026,-12.24211,-6.530687,-7.645756,84.60707216,1.3549235435,65.99737,0.93751585,18.4711675,409.23133805,3.505602218,-5.2941135,0.01901908325,-5.11625,-4.36975,-3.7625,-5.228,-4.43525,-3.6845
2,5.75,13.42275105,-8.810922843,1.7056308395,-6.29340925,-8.28240575,-2.365946015,-12.96934,-6.47190825,-7.66116425,84.276356115,1.37255495125,65.9867,0.9308769,18.402255,409.169196425,3.593507286,-5.3153245,0.01844458325,-5.14075,-4.44125,-3.80425,-5.24675,-4.48225,-3.6935
2,6.25,13.70737273,-8.171362845,2.140042796,-6.5439805,-8.24010725,-2.666980096,-12.9268475,-6.51954975,-7.749146,84.113810435,1.451231064,65.98763,0.93572085,18.6550325,409.16672085,3.567161255,-5.387389,0.304808917,-5.15725,-4.48425,-3.7975,-5.29025,-4.55375,-3.72425
2,6.75,14.51573713,-8.1662333025,1.9107757445,-6.31098775,-7.716911,-2.736909847,-12.77309,-6.5173005,-7.6660595,83.577133805,1.301408951,65.98145,0.9511608,18.204085,409.2744872,3.557034741,-5.4498455,10.4587441675,-5.187,-4.53025,-3.83625,-5.31775,-4.58225,-3.77
2,7.25,15.993779355,-6.52844553975,1.962262935,-5.319124,-7.08178,-2.61637006,-5.6826445,-6.5680205,-7.376318,83.36547434,1.331600063,66.00462,0.921540925,18.195405,409.48286555,3.552960225,-5.486133,81.58538333,-5.20675,-4.58975,-3.846,-5.36175,-4.62275,-3.773
2,7.75,17.97562471,-1.11120082825,1.8195769275,-2.8724785,-4.246433,-2.002318179,1.9567915,-6.484236,-7.31337175,83.58199015,1.44281324675,66.02321,0.9338572,17.864115,409.6978206,3.588452904,-5.537424,187.500224975,-5.21625,-4.62875,-3.86575,-5.39825,-4.6545,-3.79325
2,8.25,22.37624427,5.3535771755,2.74291632975,0.1822,-1.93043,-0.204111187,29.49985,-6.3168735,-7.12232075,83.3927198,1.436946072,66.04201,0.9340233,18.139905,409.7459198,3.5712991765,-5.56367725,287.38915935,-5.23725,-4.66075,-3.899,-5.40975,-4.6945,-3.8225
2,8.75,24.331377035,17.788458575,2.239391042,8.091104,5.44884,0.768385089,73.5995125,-6.0769555,-6.7372445,82.97178735,1.4663669825,66.0615,0.93740885,18.170275,409.704010175,3.5930190965,-5.454682,383.6612583,-5.23675,-4.70675,-3.918,-5.3755,-4.7325,-3.8445
2,9.25,29.464173345,31.972780725,2.598579142,16.41622,13.43177,2.200101854,119.91045,-5.9079595,-6.588321,82.34814018,1.493177903,66.07153,0.9466354,18.132165,410.080787175,3.6165066415,-5.445819,476.311074975,-5.2325,-4.73375,-3.9265,-5.293,-4.76425,-3.87625
2,9.75,33.8576850425,45.158377075,2.43516571675,24.080945,21.2533825,4.657094409,159.19175,-5.7312175,-6.490127,82.15615309,1.6401171305,66.08659,0.926973275,17.90176,410.1292316,3.6890698215,-5.37037675,562.20766915,-5.20925,-4.7705,-3.9325,-5.16625,-4.7675,-3.89475
2,10.25,39.00954217,62.3559268025,2.954646528,30.7380025,26.715515,7.001478035,197.9368,-5.410874,-6.152101,81.86199853,1.6429337785,66.09715,0.9454791,17.6129,410.06272035,3.6760740635,-5.3916675,622.849458325,-5.1535,-4.78375,-3.95475,-5.018,-4.7445,-3.9305
2,10.75,42.6934436475,77.2293421725,2.502934935,36.64723,34.468055,7.829393578,238.871275,-5.174757,-5.9832075,81.239190935,1.70930030925,66.104155,0.9241768,17.30246,410.240166,3.66450470525,-5.2570315,668.40623335,-5.17675,-4.7715,-3.9465,-4.80825,-4.699,-3.94075
2,11.25,47.30928084,87.2255167,2.61760025,41.9740125,38.45918,9.694462773,266.0068,-4.9201515,-5.78926575,80.7236525125,1.73248630625,66.08604,0.922428025,17.360655,410.1552956,3.6917374825,-4.99571025,706.216175,-5.05225,-4.7395,-3.95575,-4.7075,-4.62375,-3.96625
2,11.75,49.94199909,101.5339058475,2.859582371,47.9489,43.5622375,11.01284366,287.24755,-4.803215,-5.555008,80.745765095,1.734186557,66.07927,0.92559185,17.02956,410.73212825,3.7858066895,-4.7252255,741.2602333,-4.88725,-4.6885,-3.97675,-4.51625,-4.546,-3.98225
2,12.25,48.2570267175,104.0515319,2.850121088,47.917425,45.4759325,12.239203745,294.32505,-4.61466075,-5.473384,80.70587538,1.73122124675,66.057535,0.908600275,16.82214,410.83126975,3.7740393605,-4.32783175,728.611933325,-4.72025,-4.6545,-3.973,-4.34775,-4.4125,-3.97525
2,12.75,49.38373301,106.221482875,2.7589917915,49.7311975,42.5558825,12.811456255,288.371075,-4.5421295,-5.478343,80.48099118,1.871847364,66.0237275,0.9081986,16.426695,410.4544928,3.813760286,-4.1753,720.890224975,-4.52825,-4.64075,-3.9795,-4.1755,-4.31125,-3.96825
2,13.25,46.2675616125,107.846146725,2.80297431075,51.7410725,42.46023,12.9024395625,279.17485,-4.444352,-5.2487245,80.03326584,1.8625521595,66.0265275,0.9023015,16.55005,410.569280725,3.762455623,-3.77541,695.344158325,-4.33125,-4.64325,-3.985,-3.9795,-4.2825,-3.93425
2,13.75,44.84160752,104.606898125,2.593702909,43.47147,40.02661,11.409755775,242.4649,-4.4741995,-5.3659395,80.5423616,1.910171246,66.0201375,0.9153564,16.728225,410.4675874,3.79486724,-3.5818815,644.0609083,-4.174,-4.626,-3.99675,-3.79,-4.26275,-3.89525
2,14.25,40.330576295,98.9615270925,2.66415060125,39.1694575,33.4742675,10.542433415,205.961,-4.5385095,-5.383261,80.37925783,1.952922871,66.016325,0.91566275,16.448795,410.26147395,3.77137308775,-3.368927,564.693808325,-3.9595,-4.59275,-3.97975,-3.584,-4.21875,-3.8785
2,14.75,35.461613125,82.9258410075,2.3425842775,29.892825,30.02187,8.8507232995,153.413525,-4.634618,-5.294593,81.3988465275,1.9220679765,66.03618,0.9042352,16.94245,410.156655025,3.77434784675,-3.219396,486.976325,-3.806,-4.5325,-3.94525,-3.48625,-4.19175,-3.82025
2,15.25,29.2228665625,62.99714996,1.9777597725,20.074375,19.954975,7.24551317825,101.80445,-4.647074,-5.450752,82.05951967,1.88093216,66.0256425,0.902747,16.38449,410.3133707,3.777519089,-3.064207,398.78115,-3.72275,-4.50325,-3.9385,-3.45425,-4.149,-3.78925
2,15.75,25.312466065,41.316506185,2.166784868,11.83444,10.7207175,5.8385182795,52.43283,-4.7264475,-5.4352055,82.418532465,1.9110043,66.03781,0.899902425,16.0470825,410.6523207,3.741646602,-2.987877,302.35249165,-3.64175,-4.4045,-3.89275,-3.4135,-4.082,-3.77825
2,16.25,21.349997065,16.9405619325,1.6485867665,2.95212925,3.288976,4.46149438925,10.34842,-4.843495,-5.69640675,82.615309005,1.83686234225,66.04224,0.866625725,16.1806075,410.7306878,3.744033219,-2.97218775,191.950141675,-3.59825,-4.30725,-3.86825,-3.39575,-3.9915,-3.731
2,16.75,17.01058485,4.52972673525,1.490397369,-0.86877895,-1.247161,2.06362244325,-3.663566,-5.139524,-5.869194,83.28144554,1.759165043,66.051965,0.8912187,15.78857,410.22031185,3.77223738375,-2.926815,77.65177333,-3.57875,-4.207,-3.85725,-3.40175,-3.9,-3.706
2,17.25,14.106602005,-1.4546791815,1.201720065,-4.021476,-6.023986,0.90004573375,-8.20487375,-5.308516,-6.123278,84.06539899,1.693661877,66.06248,0.86901275,16.116175,410.9896135,3.73266088875,-3.0138045,14.20859417,-3.58525,-4.112,-3.86375,-3.36025,-3.8105,-3.65925
2,17.75,13.9103853475,-3.664709389,1.69025377525,-5.673932,-7.843306,-0.46099122375,-9.864404,-5.35446375,-6.203344,84.43841639,1.633615771,66.075405,0.905239025,16.6387225,410.62067045,3.74039171125,-3.2596035,1.82585591675,-3.53225,-4.01475,-3.817,-3.4115,-3.74275,-3.6545
2,18.25,14.7748982225,-4.92812917075,1.59013488375,-7.445949,-9.7737315,-1.78016806975,-11.67201,-5.5244955,-6.420763,84.5333033,1.597854742,66.082965,0.90360865,17.0747325,410.11947735,3.730350357,-3.38229275,0.0351445,-3.554,-3.94275,-3.791,-3.472,-3.68075,-3.6115
2,18.75,12.997996385,-4.3624392005,2.0507113715,-7.54334825,-9.6076675,-2.32358589075,-12.3025525,-5.637764,-6.6758165,84.79620273,1.54077015,66.0798475,0.8906562,16.72871,409.8472725,3.670710291,-3.5126,0.02176874975,-3.61775,-3.869,-3.78,-3.5315,-3.63525,-3.5935
2,19.25,14.175852895,-5.9930696915,1.880192963,-7.932153,-8.823616,-2.52950198925,-12.86257,-5.84313725,-6.868363,85.1063725225,1.546457166,66.073765,0.91188275,17.20995,409.2845863,3.71274331575,-3.69311625,0.0227104165,-3.691,-3.82625,-3.7505,-3.59975,-3.607,-3.60975
2,19.75,12.88696574,-7.1471972075,1.74809782325,-7.299758,-8.174413,-2.58238834475,-13.80328,-5.87235075,-6.88114725,85.1351972725,1.471256806,66.07715,0.910766075,17.550105,409.158227,3.68008929925,-3.839252,0.02171274975,-3.75525,-3.7815,-3.74625,-3.76475,-3.56675,-3.59
2,20.25,12.8245378575,-6.337277554,2.398213043,-7.1716945,-7.942367,-2.78516198375,-11.90876,-5.99592025,-7.008502,84.97528136,1.40410254,66.066495,0.89983915,17.7383625,408.90495425,3.686359824,-3.96156675,0.0210681665,-3.9075,-3.74625,-3.741,-3.93975,-3.614,-3.59775
