DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,8.75,0.2178243615,0.337924,-22.89030544,0,-19.72,-6.3,70.68,0.12892,89.9,0.031,-23.63,0,0.0632181,-6.0405,1.492,-6.9355,-4.9795,-6.114,-6.818,-5.987,-4.042,404.9
1,9.25,0.1721551705,0.2976923245,-17.804,0,-19.26,-6.341,70.67,0.1261727405,89.9,0.0325,-23.58,0,0.0813757,-6.0095,1.541,-6.9415,-4.976,-6.128,-6.784,-5.983,-4.039,404.95
1,9.75,0.159989401,0.389863869,-19.43235,0,-19.6,-6.3075,70.84,0.128371,89.9,0.119,-24.8,0,0.2286735,-5.976,1.632,-6.977,-4.986,-6.131,-6.767,-5.942,-4.037,405.3
1,10.25,0.152669133,0.398943,-20.58895,0,-19.48,-6.297,70.665,0.126341741,89.9,0.319,-24.545,0.29826,0.474912,-5.983,1.501,-7.0425,-4.9855,-6.088,-6.686,-5.941,-4.045,405.3
1,10.75,0.142871383,0.11155,-18.2791,0.196,-19.32,-6.292,70.4,0.129814431,90,0.933,-25.48,1.647475,1.75815,-6.051,1.402,-7.005,-4.97575,-6.096,-6.691,-5.9205,-4.0405,405.1
1,11.25,0.164584,0.15154511,-19.5292,1.563,-20.11,-6.314,70.87,0.13688,90,2.384,-24.985,4.71971,5.14755,-6.0345,1.532,-7.01425,-4.97875,-6.127,-6.674,-5.9275,-4.0465,405.3
1,11.75,0.18274,0.215541481,-19.065,3.358,-20.09,-6.262,71.12,0.122275717,90,4.368,-23.86,9.03439,10.1303,-6.0935,1.572,-6.97475,-4.98075,-6.1595,-6.6735,-5.9895,-4.073,405.05
1,12.25,0.161151,0.284465,-17.244,5.1275,-19.63,-6.28,70.555,0.1255353275,90,6.189,-25.31,13.35435,15.0841,-6.0925,1.525,-6.978,-4.976,-6.156,-6.665,-6.005,-4.072,404.1
1,12.75,0.21,0.76409,-16.2782,6.058,-20.175,-6.314,70.245,0.129982,90,6.935,-27.005,15.9381,18.4039,-6.169,1.6715,-6.9715,-4.97375,-6.203,-6.678,-5.988,-4.074,404.8
1,13.25,0.166725548,0.3645378995,-20.158,6.15,-19.75,-6.343,70.485,0.13005,90,7.455,-27.4,16.2375,19.1435,-6.1775,1.621,-6.93575,-4.96625,-6.1545,-6.6625,-6.0005,-4.052,405.8
1,13.75,0.138833,0.379128,-17.448,5.3085,-19.57,-6.33,70.795,0.1260565,90,6.552,-27.625,14.667,16.2212,-6.1725,1.722,-6.9135,-4.95125,-6.157,-6.6685,-6.01,-4.039,406.3
1,14.25,0.179544201,0.283389,-16.9543,3.8795,-19.315,-6.409,70.795,0.1331125,89.95,4.68,-28.36,10.5778,12.114,-6.1195,1.701,-6.9105,-4.93825,-6.1455,-6.63,-6.021,-4.02,405.45
1,14.75,0.22,0.15514,-20.9741,1.95,-19.865,-6.341,71.05,0.132695,90,2.786,-26.6,5.811645,7.3461,-6.1025,1.657,-6.9055,-4.94425,-6.1655,-6.635,-6.0325,-4.027,405.35
1,15.25,0.1964492565,0.18478,-17.25175,0.487,-19.6,-6.2705,70.64,0.130368,90,1.396,-28.54,2.95211,3.93308,-5.995,1.741,-6.8855,-4.953,-6.091,-6.629,-5.994,-3.99,405.9
1,15.75,0.1977977055,0.620812633,-18.5967,0,-19.98,-6.323,71.19,0.13601,90,0.5845,-28.58,1.640405,1.98823,-6.012,1.569,-6.865,-4.945,-6.086,-6.644,-5.977,-3.959,406.4
1,16.25,0.182537,0.334,-19.1653,0,-20.18,-6.269,70.72,0.1368787925,90,0.292,-27.61,0.71523,1.29239,-6.0675,1.669,-6.852,-4.949,-6.102,-6.661,-6.001,-3.981,405.6
1,16.75,0.18588,0.3281015,-16.9036,0,-19.6,-6.263,71.02,0.129757,89.9,0.163,-26.905,0.152104,0.895839,-6.0705,1.673,-6.8395,-4.978,-6.094,-6.664,-5.966,-3.965,405.5
1,17.25,0.1577654685,0.498594,-16.689,0,-19.48,-6.216,71.06,0.13185,89.9,0.1295,-30.14,0.1176855,0.861433,-6.0385,1.6185,-6.864,-4.979,-6.13,-6.694,-5.96,-3.963,405.4
1,17.75,0.200983,0.2552159635,-18.04022313,0,-19.65,-6.284,71.06,0.1362,89.9,0.16,-28.785,0.0665568,0.864919,-6.0195,1.603,-6.9165,-4.9805,-6.092,-6.713,-5.96,-3.951,405.2
1,18.25,0.2256738315,0.5270165,-23.35016012,0,-19.49,-6.252,71.16,0.13394474,90,0.146,-28.94,0.1024072,0.877941,-6.031,1.6495,-7,-4.975,-6.141,-6.737,-5.986,-3.9765,405.25
1,18.75,0.1860538565,0.495715149,-21.282544815,0,-19.78,-6.192,71.11,0.13142,90,0.151,-28.61,0.0971574,0.859299,-6.0475,1.784,-7.056,-5.0005,-6.181,-6.742,-5.969,-3.978,405.25
1,19.25,0.222733,0.48025,-18.901,0,-19.39,-6.257,70.8,0.13839,90,0.1025,-28.45,0.0768264,0.86016,-6.0745,1.722,-6.994,-4.97,-6.221,-6.749,-5.972,-3.976,405.5
1,19.75,0.2349799525,0.463968,-16.9965,0,-19.56,-6.25,71.15,0.1411977305,90,0.148,-28.4,0.108833,0.878386,-6.021,1.713,-6.9525,-4.954,-6.219,-6.747,-6.015,-3.969,405
1,20.25,0.193245268,0.494161,-16.60915,0,-19.625,-6.195,71.195,0.137183222,90,0.125,-27.97,0.1254855,0.8802235,-5.9935,1.738,-6.962,-4.9375,-6.22,-6.754,-6.021,-3.96,405
1,20.75,0.187936,0.36611,-13.0667,0,-19.295,-6.228,71.195,0.13746,90,0.123,-27.955,0.04608655,0.3740535,-5.9775,1.7035,-7.00775,-4.99475,-6.213,-6.7325,-6.035,-3.9505,404.5
1,21.25,0.21,0.316295,-13.2312,0,-18.93,-6.199,71.18,0.134035,90,0,-28.16,0,0.067297,-6.063,1.675,-6.9845,-5.0105,-6.209,-6.7695,-6.063,-3.988,405
1,21.75,0.1619752915,0.434495,-13.5372,0,-19.3,-6.218,71.19,0.137043,90,0.0245,-29.535,0,0.068308,-6.1,1.757,-7.023,-4.975,-6.206,-6.767,-6.045,-4.068,404.9
1,22.25,0.2580006365,0.448278,-19.51565002,0,-19.415,-6.2755,71.305,0.144383,90,0.012,-28.96,0,0.0670504,-6.117,1.5385,-7.0165,-4.9965,-6.242,-6.747,-6.045,-4.074,404.7
1,22.75,0.16,0.5283075,-11.18523078,0,-19.515,-6.4075,71.21,0.13236,90,0.033,-27.72,0,0.06812255,-6.116,1.6195,-6.999,-5.012,-6.243,-6.749,-6.053,-4.057,404.1
1,23.25,0.228727554,0.196942,-17.0833,0,-19.91,-6.383,71.42,0.12774,90,0.0165,-28.805,0,0.042182,-6.1675,1.625,-6.9995,-5.023,-6.2415,-6.7455,-6.044,-4.075,404
1,23.75,0.2033157605,0.213915135,-15.22570969,0,-19.645,-6.426,70.99,0.12774,90,0.037,-27,0,0.06247785,-6.148,1.7105,-7.019,-5.023,-6.246,-6.759,-6.062,-4.079,403.95
2,0.25,0.13,0.241062,-14.2437,0,-19.29,-8.27,70.9,0.126397842,90,0.09,-24.605,0.1749865,0.3203315,-8.45,1.945,-5.039,-3.809,-4.462,-5.126,-4.734,-2.951,406.8
2,0.75,0.1504582015,0.2334875345,-14.3836,0,-19.01,-8.38,71.31,0.1398,90,0.035,-24.18,0,0.027281,-8.53,2.102,-4.8645,-3.7545,-4.336,-5.064,-4.688,-2.93,406.7
2,1.25,0.142151704,0.20302682,-16.90326956,0,-19.23,-8.37,71.23,0.132417,90,0.047,-24.86,0,0.0286255,-8.5,1.982,-4.89375,-3.7395,-4.426,-5.181,-4.753,-2.935,406.85
2,1.75,0.131362118,0.0883,-15.71005,0,-19.07,-8.36,71.33,0.1319635,90,0.001,-24.965,0,0.0296125,-8.48,1.794,-4.992,-3.81675,-4.441,-5.204,-4.815,-2.947,407.05
2,2.25,0.139791234,0.20316,-19.11425,0,-18.68,-8.39,71.16,0.129180877,90,0,-26.285,0,0.02741,-8.48,1.964,-5.04675,-3.819,-4.465,-5.247,-4.825,-2.946,406.9
2,2.75,0.1086725,0.244653,-13.92309412,0,-18.63,-8.4,70.8,0.12901,90,0.023,-25.76,0,0.0277865,-8.51,2.175,-5.0905,-3.81525,-4.474,-5.286,-4.827,-2.949,407
2,3.25,0.123708181,0.217808719,-17.1815,0,-18.87,-8.4,71.04,0.1322,90,0,-25.875,0,0.0243761,-8.51,2.235,-5.089,-3.80325,-4.464,-5.268,-4.829,-2.971,407.3
2,3.75,0.135667653,0.278987295,-15.1744,0,-18.53,-8.39,71.28,0.130806145,90,0.005,-27.36,0,0.032652,-8.48,1.971,-5.096,-3.806,-4.526,-5.285,-4.812,-2.984,407.55
2,4.25,0.1374135,0.156228534,-17.219329715,0,-19.24,-8.4,71.05,0.136365454,90,0.059,-24.13,0,0.021731,-8.53,2.031,-5.07625,-3.78675,-4.519,-5.271,-4.822,-2.969,407.3
2,4.75,0.1373405505,0.1732905,-14.985,0,-19.31,-8.35,70.71,0.132225,90,0.027,-25.48,0,0.0332679,-8.53,2.057,-5.11175,-3.77225,-4.468,-5.26,-4.774,-2.961,407.3
2,5.25,0.149851,0.064735,-18.402365785,0,-18.89,-8.38,70.71,0.1217794115,90,0.012,-23.415,0,0.0286346,-8.49,2.155,-5.082,-3.7855,-4.45,-5.262,-4.796,-2.959,406.9
2,5.75,0.1946791065,0.103599134,-15.0204,0,-18.68,-8.34,71.25,0.124374,90,0.021,-24.21,0,0.0337345,-8.52,2.1415,-5.073,-3.78575,-4.479,-5.268,-4.801,-2.954,407.35
2,6.25,0.14,0.095581,-16.83337322,0,-19.04,-8.35,70.04,0.12565,90,0.006,-24.24,0,0.028107,-8.53,2.0485,-5.055,-3.7865,-4.498,-5.305,-4.797,-2.953,407.3
2,6.75,0.14,0.01641,-17.52035,0,-18.51,-8.34,70.615,0.128656,90,0.029,-24.56,0,0.0260288,-8.56,1.9865,-5.06725,-3.77675,-4.511,-5.317,-4.808,-2.955,407.7
2,7.25,0.127649889,0.156895,-18.3172,0,-18.88,-8.39,70.44,0.133669158,90,0.022,-25.44,0,0.030766,-8.6,2.045,-5.0735,-3.77925,-4.529,-5.306,-4.805,-2.959,407.05
2,7.75,0.166859951,0.0561,-17.0984,0,-18.93,-8.34,70.69,0.130420082,90,0.088,-28.54,0,0.157273,-8.5,2.061,-5.0965,-3.79025,-4.417,-5.295,-4.796,-2.973,406.8
2,8.25,0.147622731,0.0832,-16.3095,0,-18.6,-8.37,70.93,0.1344445,90,0.223,-28.19,0.0616909,0.2882765,-8.52,2.122,-5.10625,-3.79425,-4.419,-5.291,-4.806,-2.976,407.4
2,8.75,0.12998141,0.056175,-15.12741035,0.2915,-18.81,-8.39,71.21,0.1314579135,90,0.972,-27.54,1.37181,1.578,-8.47,2.038,-5.10075,-3.805,-4.441,-5.288,-4.798,-2.978,407
2,9.25,0.144889452,0.107625,-14.32515,3.37,-18.75,-8.43,70.79,0.12137,90,4,-26.745,8.97982,9.23414,-8.58,2.106,-5.08875,-3.80625,-4.485,-5.295,-4.782,-2.979,406.35
2,9.75,0.141635376,0.155042103,-16.6045,11.25,-18.77,-8.45,70.92,0.12788,90,10.57,-25.03,25.3991,26.64615,-8.56,2.021,-5.1145,-3.80225,-4.53,-5.296,-4.78,-2.977,406.3
2,10.25,0.11502197,0.133288,-15.810746255,27.87,-18.43,-8.47,70.89,0.134884066,90,24.09,-22.71,52.61105,54.15295,-8.62,2.214,-5.12775,-3.80825,-4.527,-5.287,-4.786,-2.96,406.4
2,10.75,0.117958,0.248252,-14.50526496,52.365,-18.03,-8.46,70.62,0.131655864,90,44.17,-20.64,89.0353,92.81925,-8.65,2.177,-5.1165,-3.80875,-4.489,-5.312,-4.792,-2.965,406.5
2,11.25,0.125863,0.2399195,-13.6835,70.17,-18.05,-8.505,70.66,0.13433,90,59.72,-19.395,121.576,124.289,-8.655,2.008,-5.1225,-3.8075,-4.5185,-5.3095,-4.811,-2.9725,407.35
2,11.75,0.130057,0.182429008,-14.7942,83.8,-17.69,-8.535,70.405,0.12748,90,72.78,-17.41,145.623,157.5325,-8.685,2.059,-5.086,-3.813,-4.492,-5.34,-4.805,-2.984,406.9
2,12.25,0.107747346,0.2252497045,-15.99335,95.65,-17.85,-8.6,70.31,0.14035,90,82.7,-18.445,168.205,184.12,-8.73,2.0315,-5.1045,-3.841,-4.463,-5.2825,-4.826,-2.9735,406.9
2,12.75,0.121609,0.368795,-13.5196,102.2,-17.665,-8.535,70.35,0.1369856245,90,88.55,-19.175,186.111,197.44,-8.72,1.97,-5.10225,-3.838,-4.4565,-5.2795,-4.8085,-2.9805,407
2,13.25,0.12275311,0.339608,-14.5714,106.7,-17.8,-8.545,70.055,0.133663,90,89.1,-19.25,189.95,200.66,-8.715,1.9335,-5.085,-3.8125,-4.494,-5.274,-4.826,-2.989,406.7
2,13.75,0.113112948,0.374782905,-13.762,101.4,-18.08,-8.56,70.385,0.136435,90,88.1,-20.12,171.8275,192.2685,-8.7,1.925,-5.12725,-3.82725,-4.498,-5.266,-4.824,-2.985,406.45
2,14.25,0.118262399,0.4019419225,-12.1782,91.55,-17.96,-8.5,70.24,0.12468,90,80.7,-21.54,158.62,177.2805,-8.67,1.865,-5.137,-3.83075,-4.46,-5.268,-4.784,-2.989,406.2
2,14.75,0.137085988,0.284229082,-14.907,79.71,-18.22,-8.42,69.97,0.127406722,90,73,-22.29,140.698,160.681,-8.64,2.001,-5.1335,-3.839,-4.4205,-5.2485,-4.7725,-2.99,406.65
2,15.25,0.14,0.201665,-16.51472004,63.55,-17.94,-8.37,69.92,0.1271175,90,57.48,-23.45,115.5315,126.985,-8.43,1.866,-5.144,-3.7865,-4.375,-5.221,-4.758,-2.912,406.95
2,15.75,0.12,0.271156899,-13.5485,45.24,-18.22,-8.3,70.32,0.1335485,90,39.77,-24.49,79.76325,86.5965,-8.34,1.771,-5.06225,-3.725,-4.39,-5.229,-4.735,-2.897,406.6
2,16.25,0.141710049,0.460417,-12.4754,25.46,-18.145,-8.22,70.47,0.129846,90,23.395,-24.69,47.7018,53.192,-8.29,1.982,-5.05775,-3.72725,-4.39,-5.2425,-4.75,-2.8895,406.5
2,16.75,0.129267797,0.227132,-12.3903,8.93,-18.54,-8.14,70.57,0.12496,90,8.685,-23.92,22.0821,22.575,-8.225,2.023,-5.0825,-3.7225,-4.386,-5.231,-4.736,-2.888,406.7
2,17.25,0.13,0.19039,-13.4311,1.674,-19.19,-8.12,70.23,0.1205,90,2.452,-24.215,6.55535,6.68358,-8.18,1.937,-5.089,-3.723,-4.378,-5.217,-4.72,-2.881,406.1
2,17.75,0.1264955815,0.149717,-12.33541607,0,-19.115,-8.085,70.435,0.12596,90,0.6645,-24.415,1.9448,2.01634,-8.19,2.0325,-5.09325,-3.726,-4.379,-5.23,-4.744,-2.8895,406.9
2,18.25,0.10989597,0.26378,-11.2122,0,-18.94,-8.12,70.625,0.1277,90,0.2805,-25.28,1.506935,1.44976,-8.27,2.134,-5.1135,-3.72825,-4.3995,-5.239,-4.717,-2.913,406.7
2,18.75,0.1149232875,0.198396,-11.57655748,0,-19.225,-8.17,70.805,0.1220857355,90,0.1745,-24.13,0.8781935,0.970252,-8.26,2.022,-5.1085,-3.722,-4.4295,-5.217,-4.7205,-2.922,407.65
2,19.25,0.140358,0.1869886795,-14.6888,0,-19.19,-8.13,70.92,0.122929,90,0.114,-24.5,0.858137,0.909042,-8.31,2.084,-5.115,-3.7385,-4.408,-5.215,-4.679,-2.92,407.85
2,19.75,0.1362806195,0.1468,-15.4215,0,-19.05,-8.15,70.58,0.11699,90,0.154,-25.33,0.857558,0.92255,-8.26,2.083,-5.142,-3.725,-4.422,-5.194,-4.668,-2.9225,407.4
2,20.25,0.1067667715,0.0697,-15.779,0,-19.125,-8.165,70.98,0.125,90,0.164,-25.39,0.844719,0.915766,-8.275,1.93,-5.13525,-3.7405,-4.411,-5.199,-4.673,-2.918,407.5
2,20.75,0.1415625,0.2966235,-17.4698,0,-19.375,-8.16,70.95,0.1314555,90,0.146,-27.055,0.297122,0.365873,-8.23,1.8925,-5.1325,-3.735,-4.408,-5.1735,-4.6755,-2.9165,407.35
2,21.25,0.1453573065,0.084635,-19.6156,0,-18.835,-8.28,70.945,0.128599,90,0,-26.21,0,0.044554,-8.31,1.9805,-5.132,-3.7165,-4.443,-5.2225,-4.721,-2.947,407.45
2,21.75,0.105253035,0.1856235,-16.5587,0,-19.35,-8.235,71.065,0.122047,90,0.01,-24.51,0,0.037689,-8.325,1.8825,-5.137,-3.802,-4.469,-5.2475,-4.7575,-2.9415,406.8
2,22.25,0.133383365,0.0792,-14.0938,0,-19.33,-8.26,70.83,0.12439,90,0.011,-23.96,0,0.0256025,-8.36,1.893,-5.1135,-3.8055,-4.51,-5.256,-4.796,-2.931,406.6
2,22.75,0.14,0.16714,-16.54555,0,-19.12,-8.36,70.87,0.12584,90,0.017,-24.09,0,0.02960745,-8.46,1.9065,-5.1105,-3.805,-4.5,-5.266,-4.804,-2.945,406.9
2,23.25,0.1307843165,0.2930135,-11.674,0,-19.08,-8.33,70.7,0.1400028405,90,0.028,-22.39,0,0.02302,-8.47,1.935,-5.107,-3.801,-4.515,-5.265,-4.818,-2.958,407.1
2,23.75,0.1160968755,0.148652,-16.184,0,-19.14,-8.33,71.115,0.127471615,90,0.0445,-23.55,0,0.024458,-8.475,1.8285,-5.0845,-3.7975,-4.4715,-5.2275,-4.821,-2.937,406.8
3,0.25,0.10019,-0.0524,-13.542205005,0,-16.85,-8.53,69.94,0.10685,90.1,0.093,-30.315,0.125468,0.3317625,-8.9,1.969,-3.8235,-2.8005,-2.947,-3.638,-3.395,-2.167,410.4
3,0.75,0.138054668,-0.02765,-14.76491153,0,-16.86,-8.54,69.6,0.108771,90.1,0.01,-29.68,0,0.0143128,-8.98,1.98,-3.6385,-2.7465,-2.9,-3.585,-3.326,-2.134,410.5
3,1.25,0.12,0.00991,-13.41579168,0,-16.99,-8.55,69.88,0.106871,90.1,0.042,-28.515,0,0.0108605,-8.97,1.941,-3.6745,-2.7415,-2.958,-3.682,-3.382,-2.154,410.55
3,1.75,0.0982,0.041,-12.6869,0,-16.98,-8.57,70.32,0.107996,90.1,0.009,-27.86,0,0.014889,-9.03,1.984,-3.751,-2.801,-3.007,-3.766,-3.436,-2.162,410.65
3,2.25,0.126147206,0.0456,-14.5429,0,-16.88,-8.59,70.13,0.1108865,90.1,0.002,-29.05,0,0.0135685,-9.02,2.074,-3.7865,-2.81,-3.029,-3.796,-3.448,-2.152,410.6
3,2.75,0.102019961,-0.0165,-11.134,0,-17.11,-8.62,70.13,0.109112921,90,0.039,-28.46,0,0.0137745,-9,1.911,-3.821,-2.814,-3.04,-3.799,-3.458,-2.157,410.6
3,3.25,0.110396,-0.0742505,-12.56710094,0,-17.165,-8.615,70.29,0.104153,90.1,5e-04,-29.31,0,0.0126996,-9.04,1.967,-3.83225,-2.8135,-3.043,-3.81,-3.477,-2.156,410.65
3,3.75,0.109878159,-0.0196,-11.5083,0,-17.4,-8.64,70.38,0.1078775,90.1,0.023,-26.8,0,0.015108,-9.045,2.0555,-3.85525,-2.8095,-3.0215,-3.797,-3.4575,-2.135,410.7
3,4.25,0.108761362,-0.03245,-12.273738305,0,-17.505,-8.575,70.145,0.1169375,90,0.0275,-26.765,0,0.006553,-9.02,1.915,-3.878,-2.79875,-3.023,-3.7955,-3.4445,-2.121,410.7
3,4.75,0.104358021,-0.0469765,-13.12425,0,-16.725,-8.575,69.47,0.11357,90,0.021,-26.785,0,0.012708,-9.035,1.851,-3.90025,-2.805,-3.0155,-3.8165,-3.4635,-2.1145,410.6
3,5.25,0.11,-0.0216,-16.77307363,0,-16.81,-8.595,69.72,0.1180515,90,0.028,-26.355,0,0.026552,-9.02,1.8565,-3.89325,-2.80725,-3.031,-3.804,-3.4735,-2.1145,410.7
3,5.75,0.09716879,0.00653,-11.63684949,0,-16.94,-8.58,70.265,0.1141436655,90,0.0945,-26.61,0,0.131908,-9.02,1.9095,-3.88975,-2.822,-3.02,-3.812,-3.4475,-2.1145,410.4
3,6.25,0.0896,0.0283,-12.7037,0,-17.165,-8.61,70.845,0.1096427445,90,0.2855,-26.49,0.23948,0.305907,-9,1.9685,-3.89975,-2.82725,-3.032,-3.816,-3.4495,-2.112,410.4
3,6.75,0.0934,0.03315,-11.39855,1.242,-17.33,-8.62,71.19,0.10782,90,1.501,-26.97,3.95395,1.9433,-9.02,1.9735,-3.92,-2.83025,-3.049,-3.824,-3.451,-2.1195,410.6
3,7.25,0.0971,0.01195,-12.019099265,9.13,-16.665,-8.59,71.285,0.1088095,90,7.2095,-25.82,22.7288,12.6242,-9.04,1.9975,-3.94925,-2.8415,-3.054,-3.841,-3.4195,-2.1335,410.45
3,7.75,0.0887,0.1568140135,-9.268470966,24.71,-16.595,-8.645,70.645,0.1113828045,90,18.635,-25.69,55.5759,40.0133,-9.04,1.9945,-3.97025,-2.844,-3.034,-3.813,-3.419,-2.147,410.35
3,8.25,0.0915,-0.0209,-11.2983,60.36,-16.565,-8.8,70.49,0.10646,90,42.96,-21.35,117.907,85.737,-9.18,2.0045,-3.9725,-2.8515,-3.0495,-3.856,-3.4105,-2.127,410.2
3,8.75,0.093,0.0261,-11.3141,96.8,-16.31,-9.01,69.81,0.106205,90,74.59,-16.725,181.45,163.675,-9.29,1.9545,-3.96225,-2.8605,-3.042,-3.841,-3.4195,-2.131,410.25
3,9.25,0.09605,0.0855,-11.10435,135.6,-15.91,-9.065,69.025,0.110435,90,108.7,-14.56,241.211,233.446,-9.38,1.8995,-3.95775,-2.8425,-3.062,-3.8155,-3.418,-2.1115,410.3
3,9.75,0.08005,0.0724,-11.13539243,179.5,-15.745,-9.15,69.14,0.112003,90,140.3,-9.23,323.657,310.477,-9.425,1.9615,-3.96375,-2.8305,-3.058,-3.8455,-3.416,-2.1145,410
3,10.25,0.0794,0.145785,-8.23584,217.85,-15.37,-9.24,67.98,0.10517,90,167.8,-5.8835,425.924,394.584,-9.415,2.033,-3.93875,-2.83275,-3.02,-3.8655,-3.435,-2.103,410.1
3,10.75,0.103562514,0.255727,-9.4664765365,256.9,-15.295,-9.22,67.345,0.109046,90,196.05,-2.105,490.767,456.705,-9.485,1.8705,-3.92625,-2.8245,-3.017,-3.8675,-3.454,-2.0975,409.9
3,11.25,0.0882,0.325965,-9.14979,283.1,-14.975,-9.26,66.88,0.107725,90,216.45,-0.571,545.444,513.278,-9.485,1.875,-3.89625,-2.81425,-2.9975,-3.843,-3.459,-2.0965,410.3
3,11.75,0.0935,0.320576,-8.25362,309.7,-14.305,-9.23,66.145,0.11225,90,237.9,1.532,581.572,561.448,-9.44,1.739,-3.9005,-2.81275,-3.004,-3.822,-3.452,-2.0875,410
3,12.25,0.0729,0.33503,-8.04011,328.8,-14.43,-9.13,65.94,0.11105,90,255.4,2.613,611.671,608.34,-9.37,1.713,-3.869,-2.813,-3.0025,-3.81,-3.439,-2.081,409.8
3,12.75,0.08555,0.549768,-6.41786,334,-13.98,-9.05,65.84,0.11018,90,262.3,3.148,627.954,620.4615,-9.31,1.715,-3.8735,-2.814,-2.996,-3.838,-3.421,-2.075,410.05
3,13.25,0.0833,0.49627,-5.10421,337.4,-13.47,-9,64.835,0.1071073675,90,269.65,3.2915,640.0715,637.63,-9.29,1.6895,-3.8525,-2.814,-2.984,-3.821,-3.415,-2.072,409.75
