DOY2,HR2,FC,LE,H,SW_IN,TA,RH,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,PA,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,WS
1,22.75,3.842,4.0745,-0.505,0,25.595,97.545,0.15175,400.4,405.3,411.65,422.7585,431.775,440.8365,99.649,0.065,428.655,454.17,-19.3,0.025,2.38075
1,23.25,4.1275,2.37925,-0.438,0,25.49,97.7665,0.144,401.85,407,412.8015,424.58225,432.29,442.55,99.648,0.1,428.75,452.8035,-18.5,0.0025,2.35175
1,23.75,4.576,3.668,-0.53025,0,25.2975,97.975,0.15775,403.971,410.552,415.6,426.597,435.9,444.477,99.628,0.014,429.40125,451.8085,-18.077,0.01,2.308
2,0.25,4.28475,1.628,0.12875,0,24.72,98.7225,0.14725,404.825,411.043,417.93925,430.775,435.9,444.9,99.61,0.07675,430.3445,448.5825,-12.7025,0.045,2.31
2,0.75,5.8535,2.186,-0.29775,0,24.64,99.1,0.14775,407.2,412.9,420.9,433.40425,438.90025,447.1,99.6,0.039,430.13275,447.9695,-11.72,0.045,2.3095
2,1.25,5.5355,1.61625,-0.0775,0,24.4685,99.2,0.157,408.375,416.1,422.375,435.9,442.325,449.669,99.58,0.024,429.714,447.855,-11.644,0.045,2.2645
2,1.75,4.9185,1.646,-0.3715,0,24.3665,99.3,0.161,411,419.225,426.6,438.792,444.525,450.709,99.554,0.04925,430.051,447.306,-11.575,0.06,2.1925
2,2.25,5.16175,1.70325,-0.3975,0,24.27525,99.5,0.162,412.20225,420.05,427.35,439.75,448.1,451.9,99.5385,0.078,429.9935,446.3745,-10.94,0.06,2.203
2,2.75,5.988,1.85825,-0.383,0,24.1795,99.6,0.14775,414.9,421.375,429.7,442.275,449.82025,457.6985,99.5245,0.072,429.4,445.963,-10.06525,0.045,2.19
2,3.25,5.786,2.016,-0.246,0,24.1,99.6,0.1515,416.88425,424.0765,432.9255,445.2,454.975,458.525,99.513,0.034,429.4475,445.505,-10.37725,0.045,2.2215
2,3.75,6.13675,2.3445,-0.352,0,24.04,99.695,0.1665,417.575,426.85,434.2575,447.25,454.15,460.425,99.506,0.097,429.1505,445.385,-10.1205,0.045,2.1785
2,4.25,6.85875,1.47075,-0.487,0,23.97,99.6315,0.165,420.05,427.127,436.146,448.3,455.525,462.225,99.5125,0.1,429.79,444.902,-9.00725,0.045,2.2775
2,4.75,6.5995,1.81775,-0.41125,0,23.87,99.6,0.17175,422.5,429.775,439.725,452.225,460.9,465.5,99.5265,0.08475,430.412,444.58375,-8.3935,0.045,2.2535
2,5.25,7.1005,2.09925,-0.29375,0,23.8025,99.61,0.187,424.4,432.2,442.2,456.975,464.58775,466.9,99.5555,0.13,430.46875,444.328,-7.8655,0.0955,2.3705
2,5.75,7.0005,1.65975,-0.32,0,23.74825,99.68,0.19,424.4,433.2,442.81175,455.45,464.35,468.55,99.5785,0.2315,430.95125,444.2955,-6.41225,0.325,2.346
2,6.25,7.36125,1.533,-0.6505,8.82,23.68,99.7,0.189,425.55,433.94525,444.2,456.525,466.85,471.2,99.6,1.66875,430.87,444.356,-1.2655,21.334,2.312
2,6.75,8.63125,4.665,-0.28275,56.2325,23.7625,99.68,0.207,426.1,433.9,440.925,459.85,470.5,477.15,99.643,8.21,433.7945,445.769,31.245,129.9085,2.27
2,7.25,11.136,23.02,3.295,132.0145,23.98,99.4835,0.259,428.9,432.81775,436.7,457.1,477.6,487.9365,99.7,18.748,436.47225,448.967,92.735,292.1475,2.322
2,7.75,12.846,77.975,18.93,236,24.45,99.1,0.3495,428.375,429.1285,429.35,438.91225,464.5,489.634,99.7535,32.12,438.3695,453.1,173.45,516.195,2.501
2,8.25,5.3555,145.5475,49.076,340.625,25.1425,97.75,0.425,421.825,419.125,416.35,423.725,445.558,482.85,99.8,44.8,440.38625,459.05,270.674,723,2.61975
2,8.75,-0.567,229.29,81.45925,475.2,25.9,96.4225,0.475,414.25,411.90075,409.6,415.25,429.9385,468.56725,99.82175,59.14,443.13,464.4335,377.9,1001.125,2.907
2,9.25,-6.46525,274.29,101.899,542.35,26.60075,94.7,0.53,405.7625,403.42625,401.9915,405.967,418.465,452.25,99.8465,68.275,446.898,470.18425,456.31725,1204.801,3.176
2,9.75,-8.58625,315.77,127.4,615.55,27.025,92.4,0.592,399.7,397.3,395.625,398.35,408.3,441.438,99.8375,76.125,450.01825,474.5495,524.242,1336.029,3.335
2,10.25,-12.8,361.425,136.585,700.2835,27.69,90.435,0.618,394.8745,392.375,391.18425,392.7,402.95,429.925,99.842,83.95,454.06,478.67075,583.0925,1508.816,3.53325
2,10.75,-13.76,412.03,143.81,738.7375,28.175,88.15,0.6315,390.9,388.559,387.821,387.7,396.5,426.317,99.8135,88.35,458.76,481.84,608.9535,1579.1365,3.5655
2,11.25,-14.68,447.88,160.285,762.6,28.505,85.8,0.6425,387.531,385.7,384.5,384.95,391.8,421.8075,99.799,90.135,460.49,485.0885,647.246,1715.5,3.6585
2,11.75,-14.54,461.67,161.5325,798.55,28.862,84.8,0.656,385.77,383.9,382.925,383.3,389.9,417.68575,99.7595,93.3,462.53,487.3,676.7215,1742.459,3.6985
2,12.25,-15.72,474.095,174.5025,823,29.155,84.725,0.649,384.679,382.95,382.45,383.7785,388.75475,415.125,99.7265,94.475,463.41,489.5185,707.81025,1803.697,3.603
2,12.75,-14.48,465.4,172.13,807.535,29.3775,84.925,0.64,382.9,381.7,380.5,382.1,389.325,416.4185,99.7,92.375,463.77,489.75,686.8625,1733.49,3.632
2,13.25,-14.268,460.7,155.285,795.75,29.369,86.25,0.6285,382.725,381.5,379.875,381.5,387.493,414.125,99.641,90.6,463.437,490.37675,684.0835,1689.901,3.66225
2,13.75,-12.435,428.125,144.96,763.25,29.38,86.517,0.61175,382.2,380.60075,379.4,380.15,387.4,417.223,99.6035,86.3,460.50425,488.749,642,1627.905,3.61725
2,14.25,-9.90725,394.55,117.01,691.1,29.41525,87.9075,0.58875,381.875,380.5,379.8,382.11825,388.044,419.17375,99.6,78.0325,458.349,487.23,587.027,1456.85,3.5465
2,14.75,-8.168,348.8,117.92,634.575,29.14,89,0.5445,381.7855,380.325,379.6,381.848,388.75,419.1545,99.51475,72.948,455.5525,485.8,535.838,1339.7465,3.387
2,15.25,-7.82025,303.58,76.325,536.6525,29.11,90.6,0.508,383.268,381.8,381.05,382.83525,390.325,419.325,99.5,62.15,453.38325,483.7985,449.2755,1127.25,3.13
2,15.75,-5.5715,236.655,57.78275,439.2935,28.9675,90.74825,0.48,382.9675,381.6635,381.7165,382.955,391,424.36075,99.4775,51.2575,449.055,481.477,355.61,889.78,3.0715
2,16.25,-4.3015,189.4425,39.68,332.145,28.7275,91.925,0.439,384.3,382.5,382.5,385.9095,392.759,425.839,99.44,40.1325,445.34,478.486,254.86675,704,3.041
2,16.75,-2.22325,143.3425,21.6435,257.425,28.33,93.145,0.4015,385.4,384.9,384.49,387.9455,396.05,429.444,99.42925,30.935,444.5225,475.327,191.775,537.9745,2.91075
2,17.25,-0.392,82.24,4.6305,148.2825,28.03,94.0575,0.35975,387.106,386.911,388.2,390.61925,400.15,431.5105,99.423,18.245,440.93,471.87,94.9,300.394,2.7805
2,17.75,0.571,37.713,-0.229,62.72,27.52775,94.88,0.27425,387.81825,389.5,391.1,395.5155,402.65,434.5775,99.42075,6.871,436.8855,467.3105,21.29375,130.17675,2.6555
2,18.25,1.723,18.13,-0.76175,9.485,27.0225,95.505,0.227,389.04125,393.563,397.05,402.3975,409.75,433.9615,99.431,0.84,434.04275,463.189,-10.021,22.292,2.535
2,18.75,2.912,11.9075,-0.511,0,26.5925,96.3475,0.187,390.5,394.231,398.84025,406.39975,411.428,433.1,99.4215,0.00125,434.325,460.53575,-14.478,0.265,2.5675
2,19.25,2.996,8.903,-0.333,0,26.28,96.725,0.18775,392.5,396.425,400.19,407.474,415.475,432.719,99.436,0.03925,432.84,457.98925,-14.34,0.045,2.5665
2,19.75,3.6045,8.1595,-0.79875,0,25.9075,97.06025,0.18825,394.1,398.3,402.41675,411.276,417.2785,430.9395,99.492,0.1095,431.4,455.756,-15.08725,0.025,2.58825
2,20.25,3.773,8.134,-0.622,0,25.68,97.1,0.18,396.3,400.5,404.85,412.60375,419.25,430.25,99.501,0.1,430.735,454.338,-13.8845,0.01,2.52
2,20.75,3.725,6.1165,-0.3505,0,25.545,97.3,0.16275,397.481,401.425,408,417.6,422.852,432.85,99.553,0.1325,429.12325,453.656,-14.02075,0.0325,2.49075
2,21.25,4.276,5.3485,-0.77375,0,25.41,97.65,0.168,398.175,404.10875,409.8,420,427.19375,435.404,99.6,0.113,428.6485,453.01,-14.165,0.035,2.58425
2,21.75,3.97025,3.66275,-0.724,0,25.22,97.78,0.16475,398.5,404.5,411.3,421.2545,428.58325,436.86175,99.624,0.108,428.717,452.217,-14.06275,0.0325,2.47225
2,22.25,4.06125,4.1705,-0.3035,0,25.13,98.05,0.1645,399.7,406.15,412.2,422.9435,429.248,437.2755,99.652,0.1345,429.22325,451.86,-13.62,0.035,2.432
2,22.75,3.92525,2.93425,-0.445,0,25.04,98.15,0.155,401.6,407.1355,413.8135,423.4785,430.825,439.6,99.665,0.166,429.4155,451.516,-13.344,0.02125,2.4065
2,23.25,4.369,2.35525,-0.39175,0,24.9635,98.3,0.145,402.29825,408.15,414.7435,424.3805,432.557,441.50625,99.65975,0.2,429.79125,450.40825,-12.9565,0.045,2.40875
2,23.75,4.828,2.64375,-0.2775,0,24.79575,98.5,0.154,403.61775,410.877,416.749,427.228,433.599,441.9,99.644,0.17775,429.6,449.445,-12.54075,0.06,2.3285
3,0.25,5.233,1.4535,-0.2395,0,24.43,98.9375,0.163,409.19125,413.8,421.7,433.05,439.425,446.4405,99.63275,0.3095,431.35325,449.62475,-12.19275,0.115,2.1585
3,0.75,4.858,1.365,-0.37825,0,24.35,99.1,0.1475,411.275,417.075,422.18325,435.40475,443.925,450.875,99.6,0.29825,432.28325,449.26275,-11.56875,0.14,2.18
3,1.25,5.688,1.05125,-0.362,0,24.193,99.3225,0.167,413.775,420.525,427.1035,436.95,446.288,451.775,99.59875,0.2555,432.5215,448.35475,-11.108,0.15,2.144
3,1.75,6.2795,2.0535,-0.238,0,24.1025,99.4,0.168,414.975,423.275,430.375,440.19125,446.8,453.125,99.578,0.271,432.747,448.0575,-10.781,0.15,2.1385
3,2.25,5.7415,2.061,-0.13225,0,24.0525,99.61,0.164,415.775,425.375,433.4695,444.475,451.4,459.1,99.55375,0.278,432.4215,447.49,-10.078,0.16,2.1515
3,2.75,5.9475,1.79675,-0.285,0,23.96,99.6725,0.163,418.725,426.275,435.0155,447.55,452.6,457.775,99.53975,0.28,432.56575,447.4565,-9.56025,0.1475,2.21375
3,3.25,7.41225,1.5695,-0.3555,0,23.895,99.81675,0.164,420.975,430.95,439.375,449.9,456.1,461.3065,99.53925,0.291,432.71125,447.0005,-9.28175,0.1775,2.18825
3,3.75,6.658,2.075,-0.338,0,23.8,100,0.175,422.8,431.1,438.5,451.01975,459.65,466.5,99.5375,0.3,432.14025,446.6075,-9.1745,0.1595,2.2265
3,4.25,7.71875,2.486,-0.442,0,23.755,99.91,0.179,426.7,433.2,441.95,452.1,459.10075,466.8435,99.53,0.2805,432.16825,446.475,-8.93,0.175,2.25
3,4.75,8.75525,2.074,-0.526,0,23.7185,99.9,0.1825,427.6,434.35,442.9,455.7,462.1405,469,99.5335,0.30325,432.2435,446.263,-7.98475,0.16375,2.322
3,5.25,7.884,2.02225,-0.5675,0,23.6745,99.94,0.191,429.85,436.2,445.16,456.05,464.353,467.653,99.568,0.331,431.515,445.95,-7.87425,0.4295,2.31075
3,5.75,8.865,1.824,-0.686,0.1,23.63,99.9925,0.21,429.2495,437.375,443.4,457.6,462.8,469.09225,99.6,0.37275,431.62625,445.951,-7.1105,0.95825,2.3875
3,6.25,8.54775,2.209,-0.725,13.325,23.6075,100,0.21025,430,437.75,444.25,456.55,462.85,473.175,99.623,2.214,433,445.9,-0.19075,29.72,2.3965
3,6.75,9.179,6.0005,-0.905,64.85,23.6975,100,0.2315,433.35,438.45,442.875,457.3,470.2,478.345,99.68575,9.77,434.85,446.55,38.4655,175.767,2.366
3,7.25,12.27,28.23,4.8285,140.2,23.9425,99.7,0.2835,433.2145,435.75775,437.3,447.65,471.15,485.4,99.7105,20.42,438.26,449.644,102.237,347.25,2.33
3,7.75,10.8525,76.566,20.57775,244.4,24.45,99.4,0.3485,428.79475,428.225,427.225,435.25,457.275,487.15,99.77325,33.56,439.2075,453.8065,193.46775,596.85,2.4395
3,8.25,3.857,138.57,48.82,350.2,25.13,98.6,0.412,422,421.025,419.6,425.875,441.1,479.3,99.813,45.1,441.88,458.94,294.2015,863.39525,2.56625
3,8.75,-0.097,204.15,80.84475,458.9,25.9125,97.2,0.46625,415.553,413.8,412.2,414.275,428.9,465.8,99.859,58.23,445.112,464.275,374.107,1105.3885,2.786
3,9.25,-5.641,286.98,114.7,583.4,26.564,94.91,0.515,408.125,406.175,404.8,406.975,418,449.65,99.878,71.5,448.514,471.035,489.4,1341.45,2.977
3,9.75,-9.104,345.485,131.55,687.4,27.2525,92.43,0.554,401.925,400.1,398.6,400.9675,410.15,438.46575,99.89,80.3,452.358,475.244,585.2425,1528.1845,3.1
3,10.25,-12.521,378.85,142.225,717,27.6505,90.2,0.58,397.2,396.275,395.03825,396.53675,404.295,432.4,99.884,84.4,456.485,479.072,620.238,1657.2765,3.25
3,10.75,-12.99175,424.8,157.285,765.925,28.21,88.12475,0.6005,393.829,392.09225,391.325,392.129,400.45,425.40025,99.8635,88,460.119,482.59875,662.90575,1727.7985,3.33525
3,11.25,-13.1595,435.605,163.47,789.1275,28.642,86.221,0.6,390.45,389.5435,388.511,388.95,395.8,421.7265,99.828,91.675,462.6275,485.15275,702.15625,1802.85,3.39075
3,11.75,-13.8455,450.925,169.4,815,28.87,86.85,0.615,388.7,386.8905,385.6175,386.45,392.7445,418.494,99.78675,91.975,465.3225,487.78775,701.3835,1798.8165,3.36975
3,12.25,-13.3275,442.6325,163.044,802.75,29.13,86.5,0.5915,386.95,385.1,383.756,384.85,391.2,415.739,99.73175,90.635,463.7545,489.23775,697.449,1797,3.4135
3,12.75,-13.064,419.01,150.215,817.75,29.3,86.7,0.591,385.15,383.863,383.15,384.25,390.7,415.75,99.7,91.0225,465.08,490.07625,693.194,1797.5375,3.39825
3,13.25,-11.645,385.325,144.6,786,29.33,87.19,0.56,385.25,383.4,382.4915,384.1,389.976,415.5925,99.6575,88.5,464.346,490.6715,683.495,1736,3.35
3,13.75,-11.2,371.6,126.05,714.225,29.28,87.2,0.55,385.175,383.9,382.85,384.6,390.3,417.2015,99.60275,82.8375,461.231,489.1595,641.9195,1620.25,3.3
3,14.25,-10.3475,354.825,116.945,686.925,29.34,89.07,0.53425,385.1475,383.4785,382.19925,384.075,389.625,418,99.6,77.505,458.2755,488.43125,598.795,1469.3,3.1835
3,14.75,-8.135,299.5775,100.55,595.175,29.19,90.12,0.525,383.9,383.5,383.025,383.283,389.2,418.875,99.563,70.735,456.03675,487.34,519.09575,1331.769,3.1855
3,15.25,-6.8725,261.15,74.86725,508.95,28.933,91.365,0.483,385.303,384.2,383.6,385.6,390.897,420.4,99.5105,59.2365,453.5585,483.4775,444.61675,1117.44,3.1275
3,15.75,-3.74125,220.272,55.32,426.225,28.64,92.3835,0.462,385.70075,385.123,384.6965,385.89825,393.375,423.53425,99.5,50.64,448.736,480.2895,357.1535,891.71,2.9455
3,16.25,-2.90825,159.215,34.493,311.92,28.34,93.5665,0.413,386.85,386.625,387,388.675,394.326,424.825,99.485,37.58,445.99475,478.6375,252.66475,675.577,2.7915
3,16.75,-0.7455,110.7,13.2725,206.575,27.723,94.2175,0.3695,387.7025,387.6,387.8,390.4,395.3,428.253,99.46575,25.98,442.167,474.846,167.2905,434.575,2.71
3,17.25,0.03,57.563,1.802,113.6225,27.34,95.085,0.2935,388.062,388.1,388.4,390.2175,396.297,428.7,99.4365,14.12725,439.181,470.13775,67.85025,244.925,2.56
3,17.75,1.0745,26.2385,-0.6655,43.2225,26.98,95.6,0.2475,389.1215,389.4815,390.237,393.575,401.3,428.0025,99.423,5.125,435.2775,465.30475,9.1625,87.483,2.436
3,18.25,2.189,10.67725,-0.816,3.439,26.43,96.55,0.19625,391.7565,393.444,394.357,399.15,405.483,429.65,99.434,0.58,433.16175,461.92275,-13.864,8.0465,2.356
3,18.75,3.045,5.9875,-0.12,0,26.01,97.07,0.179,392.71825,394.308,397.3,403.85,409.74825,427.85325,99.44075,0.2655,432.03825,459.00675,-17.11225,0.21,2.3985
3,19.25,3.1725,5.651,-0.4145,0,25.76,97.35,0.1725,393.97525,397.6,400.92225,406.95,414.8,428.0275,99.4805,0.304,430.512,457.2185,-17.15675,0.15,2.429
3,19.75,3.479,4.703,-0.477,0,25.5,97.43,0.165,396.273,400.4,404.325,411.50575,418.65,430.175,99.508,0.316,430.25,455.88375,-17.56475,0.15,2.34
3,20.25,3.8255,4.476,-0.485,0,25.34,97.7,0.162,397.78225,401.6,407.1505,413.94825,421.45125,430.535,99.5625,0.3185,430.958,455.105,-16.4175,0.15,2.362
3,20.75,4.11,3.76,-0.5185,0,25.175,98.08,0.168,399.35,403.2945,408.308,416.45,422.5875,433.1,99.6,0.3695,430.95,454.3325,-15.0805,0.16,2.419
3,21.25,4.027,4.305,-0.483,0,25.08,98.1975,0.163,400.162,404.05,409.305,417.9,425.55,435.05,99.63675,0.326,430.9515,453.45,-13.84,0.14,2.425
3,21.75,4.1175,3.2025,-0.4325,0,24.94,98.3,0.166,400.7455,405.223,410.788,420.2675,428.15,437.05,99.67675,0.32025,431.52,452.7,-14.1225,0.15,2.38
3,22.25,4.35925,2.57725,-0.276,0,24.81,98.4,0.166,402.5185,407.1085,412.687,423.55,431.55,438.485,99.7,0.3215,430.8,452.60725,-14.145,0.14,2.38
3,22.75,4.397,1.877,-0.406,0,24.705,98.6,0.156,404.175,409.663,414.23075,425.20275,434.48125,441.74225,99.7,0.3,430.24675,451.85825,-13.08625,0.158,2.347
3,23.25,4.519,1.8945,-0.597,0,24.59,98.9,0.156,405.2,410.35,416.911,428.843,435.761,442.956,99.7,0.337,430.88575,450.96875,-13.192,0.16,2.305
3,23.75,4.815,2.19,-0.26925,0,24.5,98.925,0.1595,407.141,412.025,416.9565,430.10425,437.3435,444.9265,99.685,0.346,431.26,450.274,-12.65175,0.15,2.2525
4,0.25,5.041,2.141,-0.129,0,24.4,99.2,0.141,409.0955,414.25,421.576,432.6605,440.32,447.4325,99.658,0.19,432.089,452.25,-12.317,0.161,2.201
4,0.75,5.626,1.678,-0.225,0,24.275,99.3925,0.15375,411.8,417.7,423.65,434.35,441.9085,448.349,99.633,0.195,433.06125,451.525,-11.7355,0.176,2.146
4,1.25,6.102,1.476,-0.4555,0,24.214,99.4,0.167,413.283,419.5,427.3,436.3,442.94,448.399,99.603,0.16825,433.3805,451.6775,-11.135,0.1965,2.071
4,1.75,6.54,1.715,-0.358,0,24.13,99.674,0.155,415.0565,421.95,430.25,442.95,448.15,453,99.6,0.1745,433.269,451.0925,-11.1445,0.20425,2.018
