DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN
1,5.25,455.5941505,9.345393,3204.593235,1.3609375,67.83659475,-6.7624905,2.816258,8.754892,1.94519225,0.15838575,-0.001238,0.51527775,0.178409,102.3575,97.20875,5.924,1.149552,12.21827425,0.44882625,9.776908,10.15290825,10.3620835,10.693083,11.049083,-18.4172535,0,0,-0.68
1,5.75,451.7609165,9.42015075,3285.310952,1.407483,47.47085925,-7.186695,4.6922155,7.396512,2.06567175,0.1614545,-0.00096,0.510033,0.179255,102.365,97.542,5.8017,1.127687,11.98057875,0.3889005,9.7125,10.108433,10.336667,10.672333,11.061,-18.659155,0,0,-0.5275
1,6.25,456.90070125,9.1974655,3262.379758,1.564149,32.76859475,-7.207664,3.931713,5.69465025,1.939374,0.156432,-0.001467,0.490988,0.177663,102.37,97.412,5.623575,1.188862,11.982896,0.472811,9.65033325,10.071517,10.3114835,10.6785,11.065,-16.319718,0,0,-0.3925
1,6.75,452.4925055,9.07566075,3321.675088,1.568449,30.63977025,-7.45565,5.3155335,8.6187955,2.0631395,0.1581385,-0.000905,0.526171,0.168163,102.39,97.266,5.64975,1.201317,12.01081225,0.443644,9.6265915,10.03047525,10.2921915,10.661417,11.066917,-15.775176,0.259813,0,-0.34
1,7.25,448.696861,8.9217935,3351.43396425,1.6822005,31.088201,-7.527148,2.840886,6.069407,1.842171,0.15249625,-0.0012035,0.5056695,0.1707155,102.41,97.513,5.6927,1.186097,11.718232,0.42777775,9.597108,9.9623,10.279667,10.64783325,11.0659165,-12.03327475,14.9635515,1.099524,5.06
1,7.75,454.77348725,8.93655975,3244.229304,1.26987275,37.313783,-7.35767725,7.379598,6.769052,2.00031775,0.1682645,-0.000835,0.51577325,0.16559325,102.44,97.119,5.6161,1.187331,11.48768475,0.4628945,9.55233325,9.89014175,10.25441675,10.6275,11.0620835,-0.601761,91.06915875,7.802857,49.77
1,8.25,455.51757,9.4916605,3296.1321365,1.3216465,32.0948,-7.01703,6.494872,7.25056275,2.2084115,0.17129125,-0.003342,0.53250575,0.189037,102.46,96.5195,6.0073,1.295142,11.887074,0.532742,9.5156585,9.8537375,10.210067,10.58324975,11.025417,25.9767605,239.25233675,16.49333325,122.015
1,8.75,450.94213075,9.3050485,3024.2566955,1.0974375,55.908654,-5.51112575,5.6830845,8.89882675,2.6456,0.18416675,-0.007702,0.58595325,0.215864,102.49,95.697,6.703825,1.485854,12.342514,0.4835725,9.48111675,9.86137475,10.20065825,10.5973335,11.04525,78.41725375,409.3364485,29.7038095,191.55
1,9.25,448.1753275,9.55905125,2808.21935175,0.8931915,25.79516575,-4.5792805,7.223751,14.2114125,2.978213,0.208957,-0.00932775,0.5823405,0.237803,102.51,94.901,7.3909,1.89070475,12.769711,0.48983,9.4585665,9.85802475,10.1848,10.56700025,11.04425025,130.46302825,591.73364475,68.40857125,272.6275
1,9.75,443.458963,9.7330915,2678.19188625,1.010218,22.420972,-3.364114,7.35502925,18.727475,3.359174,0.224971,-0.009203,0.67573425,0.2611055,102.53,94.011,8.212775,2.365886,13.268775,0.48250975,9.4718,9.8675,10.192,10.575,11.052333,194.816901,746.130841,81.226667,344.94
1,10.25,436.319381,10.2160145,2607.1654055,1.1577895,24.717849,-2.110119,8.55137625,28.282194,3.2551615,0.226247,-0.008794,0.68424075,0.2673935,102.52,93.37275,9.034825,2.8869835,13.706027,0.4372275,9.576258,9.88411675,10.1594835,10.57700025,11.051333,248.098592,880.663551,89.812381,410.5025
1,10.75,434.925546,10.41640475,2546.790049,1.1761425,25.20528775,-0.8106305,11.161722,39.3184075,3.573306,0.238349,-0.012102,0.748445,0.257666,102.495,89.95525,10.132,3.413394,14.272599,0.466063,9.6413665,9.9388165,10.1593165,10.5865,11.073833,293.0528165,986.504673,91.046667,463.835
1,11.25,427.037875,10.65823575,2504.55194575,1.02581,26.252017,1.6443685,16.411976,53.5961485,3.256278,0.235613,-0.009131,0.836265,0.27424375,102.44,89.28825,11.2715,3.9968335,15.178956,0.4411735,9.7281165,10.0133415,10.1517835,10.5598335,11.0663335,332.123239,1067.1028035,91.7104765,505.24
1,11.75,427.9286465,10.559647,2439.5021245,1.195681,27.7509205,4.7939545,20.198259,60.421091,3.531122,0.24074825,-0.009025,0.828683,0.2916275,102.4,87.44225,12.1455,4.6474625,15.91077475,0.47744125,9.8939915,10.11167525,10.1692165,10.552333,11.05066675,339.03521125,1114.7009345,94.12809525,526.1275
1,12.25,423.6886105,10.6477635,2390.0228755,1.078444,22.726447,8.7374215,25.817553,68.793215,3.132269,0.254985,-0.010312,0.8768315,0.27823525,102.36,86.451,12.939,5.439387,16.601273,0.486396,10.06334975,10.18879975,10.17275,10.53324975,11.04466675,351.00176025,1129.869159,96.58238075,537.51
1,12.75,421.7981195,10.647743,2355.60071,1.1292875,33.292042,12.364217,25.135728,79.49106275,3.383349,0.24632175,-0.009166,0.8439305,0.2811615,102.3,84.1105,13.50375,6.097957,17.01749375,0.4759115,10.249017,10.218417,10.165408,10.52508325,11.03425025,342.81690125,1121.90186925,98.05333325,529.17
1,13.25,419.694219,10.5889,2316.82293,1.07073825,31.11662375,15.353051,27.06203925,80.12677475,3.53035525,0.25136875,-0.01326075,0.87367575,0.28548675,102.26,82.2195,14.15475,6.8266195,17.41750125,0.49239875,10.470367,10.376,10.211,10.519667,11.02,314.28169,1070.093458,101.508571,498.2
1,13.75,419.87167175,10.54969625,2268.000778,1.134037,28.78910375,17.730988,22.7730245,89.1575355,3.591679,0.250209,-0.015533,0.8624075,0.295904,102.24,81.13675,15.0585,7.3493935,17.811687,0.439019,10.717667,10.491067,10.2426,10.514,11.024,273.007042,989.943925,104.055238,469.7875
1,14.25,418.313002,10.619452,2257.4459995,0.976826,29.206429,19.073976,23.81405775,98.95110275,3.39157275,0.23848325,-0.01567875,0.817957,0.28093,102.22,79.74675,15.584,7.759832,18.13733525,0.4096765,11.031333,10.722333,10.313333,10.512,11.028333,221.112676,883.570093,105.695238,419.435
1,14.75,416.997726,10.6603065,2223.599245,0.873417,22.72931725,21.1128225,20.253047,86.4606865,3.40492,0.229702,-0.011044,0.784436,0.278554,102.215,79.264,16.10925,8.232511,18.507467,0.349883,11.38745,10.9103335,10.424733,10.512333,11.040833,168.4049295,757.859813,105.78,360.325
1,15.25,416.77360825,10.66298525,2222.009229,0.777376,26.96627,20.40824575,16.9096985,84.209531,3.347497,0.221152,-0.00864,0.72771025,0.2560505,102.2,78.27875,16.2285,8.26928025,18.57679,0.30816125,11.5383335,11.121,10.5327,10.52175025,11.0165835,108.387324,609.7943925,99.92,291.795
1,15.75,416.7825635,10.8010635,2259.654137,0.88753,29.91959225,19.301376,10.321839,87.294052,2.917146,0.213857,-0.012295,0.6767655,0.236089,102.1925,78.8715,16.2455,8.2757115,18.51070375,0.24915875,11.62541675,11.24545825,10.638833,10.5285,11.042667,43.41602125,426.060748,83.98904775,204.975
1,16.25,417.4728045,11.0310985,2279.921642,0.7979015,29.536004,17.398233,5.432249,60.980434,2.87048375,0.18712075,-0.00905025,0.558365,0.222513,102.2,80.004,15.74825,7.8300475,18.442454,0.2795155,11.7681665,11.4293335,10.7381665,10.5461665,11.0498335,-0.360211,252.5700935,56.6485715,121.425
1,16.75,419.032166,11.01820225,2335.588889,0.873828,33.35365225,16.4266925,4.930421,46.9744365,2.50064625,0.17344975,-0.0043465,0.487982,0.2078085,102.195,82.599,14.113,6.49851375,17.9645935,0.36027,11.8603335,11.641,10.836,10.5515,11.0889165,-27.634859,87.4009345,15.4742855,42.715
1,17.25,422.605194,11.130287,2409.8369285,1.13429025,35.0092655,15.158291,5.13663775,39.1396045,2.091655,0.1526345,-0.001577,0.479809,0.16598525,102.19,84.24325,12.6085,4.86756725,17.37979825,0.479068,12.062333,11.791333,10.935,10.603333,11.106333,-46.394366,13.052336,1.260952,2.49
1,17.75,432.6368265,11.16997725,2584.56467925,1.5559335,48.481555,14.217615,4.091694,27.847431,1.868721,0.145745,-0.0012335,0.47884975,0.1555075,102.2125,86.535,11.201,3.678719,16.59912125,0.48522775,12.1073335,11.823333,10.951,10.6288335,11.1351665,-45.6637325,0.1238315,0,-1.7825
1,18.25,438.36642175,11.084227,2749.769937,1.6558575,46.7655835,12.87986075,5.40512825,27.18838525,1.84977725,0.15274275,-0.0006115,0.4898675,0.16032575,102.2425,88.2845,10.3445,2.946299,16.019786,0.5200745,12.10225025,11.8545,11.04299975,10.6200835,11.116833,-42.61461275,0,0,-1.69
1,18.75,445.9066865,10.87355075,2861.84100175,1.49687925,51.0984205,11.7982805,7.55251675,22.459602,1.834041,0.1636005,-0.00054525,0.524025,0.17065475,102.25,89.5295,9.680625,2.563651,15.6533875,0.522733,12.050167,11.882,11.090333,10.6285,11.0983335,-40.869014,0,0,-1.69
1,19.25,453.450311,10.9443295,3020.33244125,1.412043,66.38661975,9.3829875,6.81840575,21.827234,1.943467,0.154424,-0.00055775,0.501256,0.179892,102.24,90.722,9.356675,2.3276225,15.345606,0.512377,11.9626665,11.8556665,11.1123335,10.6515,11.0975,-39.637324,0,0,-1.47
1,19.75,458.394692,10.7095105,3139.33893,1.55574225,40.576305,7.453954,10.338785,21.97262,2.024056,0.1586815,0.000461,0.5279875,0.171035,102.255,91.217,8.738125,2.081121,14.934631,0.57586975,11.8633335,11.7883335,11.1645,10.6938335,11.096667,-39.326056,0,0,-1.525
1,20.25,460.1096655,10.5160455,3250.873535,1.38103675,45.121593,5.860901,4.613941,19.998983,2.2192835,0.1513475,-0.000984,0.4906035,0.18790525,102.26,92.01675,8.66495,1.92073975,14.823306,0.49023,11.776417,11.7123335,11.23816675,10.7236665,11.0826665,-38.64225325,0,0,-1.415
1,20.75,461.752988,10.423853,3232.604375,1.23711475,45.33065125,4.4618425,6.329806,19.903245,2.1593005,0.162376,-0.000331,0.4965325,0.197119,102.295,92.4155,8.597925,1.8946375,14.76893,0.48808325,11.6691665,11.661,11.2495,10.7573335,11.0816665,-35.446127,0,0,-1.35
1,21.25,473.9169405,10.311841,3186.41460025,1.130701,59.67899675,3.223783,4.3649745,22.658559,2.483102,0.1696175,-0.0005975,0.49103275,0.18682425,102.31,93.1885,8.26575,1.87104975,14.4660545,0.482315,11.51908325,11.53316675,11.22116675,10.7339165,11.06983325,-35.542254,0,0,-1.4275
1,21.75,464.8526535,10.284507,3274.62496225,1.281877,44.3901305,1.9624955,5.5815135,26.191844,2.5407545,0.18308075,-0.000901,0.519815,0.205112,102.3425,93.902,7.9389,1.758251,14.20971775,0.5563325,11.42,11.46758325,11.20566675,10.76275,11.05799975,-33.534155,0,0,-1.3525
1,22.25,472.92047125,10.336688,3358.521311,1.26133525,61.703857,0.7788725,5.26532175,20.565515,2.490635,0.1625975,-0.00049425,0.537229,0.204374,102.32,94.489,7.817,1.726427,14.06815,0.490505,11.24825,11.38049975,11.19341675,10.8043335,11.058,-35.0471835,0,0,-1.35
1,22.75,465.72784725,10.1691635,3296.441342,1.1611745,42.0412625,-0.39715575,2.9016625,25.246799,2.38464525,0.1776055,-0.001111,0.55269,0.197977,102.345,94.653,7.5774,1.654985,13.95075775,0.468807,11.08558325,11.232333,11.16108325,10.81733325,11.064333,-32.8910215,0,0,-1.26
1,23.25,465.359118,9.773668,3094.807641,1.1561965,60.4833525,-1.11617175,5.013488,14.16945725,2.424315,0.156797,-0.00141675,0.55035975,0.19817075,102.3525,94.9015,7.5136,1.677178,13.740994,0.507147,10.94341675,11.1116665,11.1195,10.8469165,11.06200025,-31.218486,0,0,-1.1975
1,23.75,466.57198875,9.44347375,3163.7669355,1.956406,72.7356415,-1.97725075,3.483538,14.720651,2.2830085,0.1602405,-0.001872,0.5275835,0.1953505,102.355,95.1315,7.35765,1.7147065,13.67948,0.5408795,10.778667,10.97600025,11.08125,10.86433325,11.073,-34.00105625,0,0,-1.225
2,0.25,450.397545,11.616149,2968.19655475,2.02093875,59.697545,-7.450477,-0.0896335,18.225229,3.5001795,0.2129875,-0.0017765,0.6235365,0.26860075,102.175,91.8055,8.7671,2.009631,15.3232955,0.441511,12.307833,12.7413335,13.039667,13.085833,12.9415,-44.5862675,0,0,-1.965
2,0.75,449.64397,11.47262325,3002.650857,1.668273,55.516919,-8.0189095,1.23506125,16.1011375,3.275962,0.215751,-0.001936,0.6325575,0.2400825,102.16,91.961,8.661975,1.82603275,15.2287935,0.459867,12.088,12.63225,12.968,13.0661665,12.9505,-43.6169015,0,0,-1.815
2,1.25,446.5537005,11.083067,3026.554312,1.9381835,48.1915255,-8.634551,0.00120425,16.66358975,3.2402775,0.2163995,-0.0010395,0.6586605,0.2704175,102.16,92.4335,8.502,1.739348,15.1890855,0.435651,11.929667,12.48525,12.8475,13.023667,12.9550835,-46.0545775,0,0,-1.89
2,1.75,446.151629,11.207061,3002.62117375,1.950167,55.575093,-8.7778545,0.95080225,17.613248,3.006998,0.2013485,-0.0004515,0.56818425,0.25391,102.17,93.13775,8.34755,1.630557,14.85994025,0.4546935,11.79696675,12.291,12.69983325,13.04524975,12.955417,-44.5297535,0,0,-1.7875
2,2.25,450.461405,11.058072,2934.19444025,2.06393525,50.829647,-9.30178125,0.528398,16.33316,3.1838165,0.20186725,-0.00168925,0.65269425,0.244353,102.1675,93.115,8.21385,1.657098,14.9370095,0.441053,11.64374975,12.13083325,12.62475025,13.054417,12.95933325,-40.75158475,0,0,-1.74
2,2.75,438.830515,11.011653,3024.25878475,1.780325,66.359935,-9.639348,0.24082225,19.6831755,3.33148925,0.20027425,-0.002022,0.60135775,0.24859,102.16,93.502,8.1703,1.7023505,14.653436,0.448325,11.528,11.954,12.571333,13.047,12.9745,-40.806338,0,0,-1.7875
2,3.25,442.75921275,10.911403,3030.574303,2.30526575,63.122764,-10.050765,1.12704725,13.725715,3.04539475,0.19147125,-0.00172725,0.62228975,0.22639225,102.1425,93.372,8.0754,1.61423125,14.5744905,0.473557,11.34750025,11.82933325,12.462167,13.03425025,12.9665,-42.569014,0,0,-1.6975
2,3.75,431.56414525,11.239446,3112.95612175,2.53079575,68.260441,-10.473637,0.2776075,14.49607725,2.7925885,0.191222,-0.00089175,0.628913,0.23694425,102.14,93.80825,7.76845,1.595345,14.6414455,0.476943,11.1693165,11.7368335,12.303,13.0003335,12.961667,-40.890493,0,0,-1.69
2,4.25,437.860601,11.330469,3253.458794,1.9600505,51.5122215,-10.002102,-0.7374115,14.307385,2.87683725,0.19217425,-0.002431,0.587539,0.249446,102.15,93.987,8.0544,1.63589175,14.46059025,0.4864875,11.0236585,11.67125025,12.20366675,12.96475,12.969667,-39.06549325,0,0,-1.565
2,4.75,429.588602,11.29812,3120.206393,1.960435,53.5200975,-10.484021,-0.2365495,13.4465065,2.9431335,0.18797375,-0.001553,0.585588,0.260447,102.1525,94.179,7.66815,1.54203625,14.32698825,0.441461,10.924333,11.574,12.106933,12.915,12.973333,-39.34911975,0,0,-1.52
2,5.25,435.41969075,10.9399995,3135.329735,1.600718,66.430964,-10.662347,0.989263,12.897694,2.964449,0.179399,-0.001649,0.56928975,0.2539265,102.17,94.36425,7.5157,1.566435,14.017481,0.462046,10.815967,11.4213,12.011667,12.863333,12.9745,-37.321127,0,0,-1.68
2,5.75,435.359681,11.013532,3134.107562,1.80284625,56.97761775,-10.615664,1.86546125,12.56400875,2.884124,0.18993175,-0.001731,0.58376875,0.2514415,102.1825,94.2295,7.3296,1.457205,14.07043225,0.45488,10.680392,11.28633325,11.9493335,12.83733325,12.9820835,-38.1,0,0,-1.405
2,6.25,433.65127775,10.52304925,3085.80750275,1.73405175,44.6059185,-10.6557125,0.939741,11.14236325,2.713601,0.1927005,-0.0033765,0.614163,0.240122,102.2,94.55875,7.2355,1.489342,13.928752,0.4222205,10.6086335,11.1666665,11.866833,12.8183335,12.9845,-35.9961265,0.1252335,0,-1.235
2,6.75,432.901736,10.78718625,3101.773939,1.84097,45.64573,-10.30401,0.95649525,11.0284975,2.735419,0.1901925,-0.00194825,0.5820185,0.254488,102.22,94.71725,7.38185,1.43140375,13.6040485,0.4425885,10.6611665,11.1565,11.8214165,12.8051665,13.0241665,-30.808803,13.7476635,0.9266665,3.79
2,7.25,430.91048975,10.51830275,2908.8964795,1.7654255,37.7918525,-9.680665,0.5386125,10.840456,2.7824565,0.184122,-0.00277975,0.5922785,0.24566025,102.24,94.6895,7.495675,1.470923,13.6707725,0.491078,10.600633,11.115,11.734,12.764,12.955,-12.355634,92.805607,5.927619,45.51
2,7.75,443.527438,10.951233,2930.7070775,1.94517175,59.2783005,-7.9146705,3.286414,17.47992175,3.110624,0.200239,-0.005209,0.6213615,0.26325025,102.2525,94.0195,8.1526,1.78566825,14.016549,0.46705875,10.69283325,11.1745,11.7363335,12.7154165,12.9503335,30.6679575,273.775701,17.09904775,128.98
2,8.25,440.6532845,11.366065,2740.004989,1.5380505,59.7059885,-6.164442,6.62637,30.51970275,3.7577045,0.238299,-0.00814525,0.64451225,0.28811225,102.2825,93.3085,9.0401,2.22873,14.463209,0.5013195,10.8541665,11.16075025,11.75337475,12.69116675,12.942417,84.3661975,478.817757,29.07285725,212.985
2,8.75,429.0391945,11.700561,2442.2135165,1.802787,59.6221295,-1.18610475,13.29433575,55.5637965,4.13653375,0.265375,-0.015845,0.70500075,0.30955225,102.29,92.0815,9.80845,2.78675,15.31751725,0.42979975,11.11108325,11.3579165,11.73599975,12.6795835,12.98125,157.62147925,677.6168225,46.884286,310.58
2,9.25,426.095582,11.79798875,2368.23785175,1.73583,41.903419,4.15898425,29.86088225,81.332095,4.46297625,0.292264,-0.014154,0.815801,0.342111,102.3,88.33475,10.565,3.3765425,16.16858,0.4232785,11.57391675,11.573,11.78749975,12.63733325,12.9625,222.734155,861.084112,59.285714,402.3525
2,9.75,419.5946745,11.95785375,2336.577324,1.970335,61.09654,12.4973995,42.53895825,105.814783,4.820252,0.291538,-0.0173225,0.871741,0.374765,102.32,86.103,11.557,4.17757775,16.86773,0.4797715,12.1571665,11.9644165,11.9265,12.6113335,12.9493335,289.366197,1036.7476635,73.4838095,483.59
2,10.25,415.746176,12.012349,2278.716405,2.1145015,53.842846,20.72740375,56.35329,131.715723,4.8868345,0.31405675,-0.0199205,0.936039,0.36971,102.3175,83.3215,12.38,4.9919265,17.41343225,0.48913,12.49324975,12.24824975,12.12200025,12.5965835,12.993333,351.427817,1193.4299065,87.77190475,552.2775
2,10.75,413.2151795,12.212333,2209.81657925,2.2163385,69.128798,30.0496175,66.807657,156.471851,4.87416425,0.318872,-0.023987,0.956309,0.37080975,102.315,81.9755,13.087,5.722938,18.17995925,0.54799275,12.881,12.5875835,12.2315835,12.550833,12.984833,395.3204225,1319.317757,95.2485715,612.415
2,11.25,410.377583,12.3976935,2164.236314,1.83403,66.700803,38.194545,77.7781395,174.5914015,4.8358655,0.31378725,-0.021554,1.010427,0.3813725,102.3,79.5915,13.804,6.558358,18.71407425,0.5716505,13.3118335,12.88,12.30325,12.5435,12.9906665,435.7640845,1410.64486,99.9314285,654.21
2,11.75,410.276495,12.5216485,2152.7034755,2.012131,72.10056,43.1385805,82.2050945,195.93366175,4.772974,0.32509775,-0.026354,1.057202,0.3887405,102.285,77.5,14.858,7.581714,19.19106525,0.60155125,13.818,13.1575,12.3749165,12.507,12.9746665,452.228873,1460.214953,103.5028575,681.825
2,12.25,405.52910725,12.62517775,2109.66211,1.92841925,71.576438,47.643201,81.49346075,202.8711375,4.652654,0.325631,-0.0185375,1.071481,0.367196,102.23,73.88,15.789,8.09384,20.143009,0.5923395,14.2411665,13.441833,12.590333,12.5298335,12.949667,452.5669015,1475.4859815,105.7885715,681.34
2,12.75,404.23765125,12.51861025,2092.2118875,1.653832,84.94434625,48.928712,82.416843,217.344314,4.710937,0.3276505,-0.0229155,1.04784075,0.3703105,102.2,72.611,16.43,8.81159,20.5243625,0.5872445,14.600167,13.8753335,12.7083335,12.535667,12.93225,438.169014,1466.925234,109.5047615,683.125
2,13.25,403.456253,12.534516,2083.29042625,1.99012,73.121318,52.89775125,78.45229825,218.706116,4.81909,0.3429955,-0.02520225,1.09124125,0.38118375,102.1425,71.29025,17.0045,9.662774,20.9374305,0.559489,14.987333,14.159917,12.869667,12.53358325,12.93312475,427.42077475,1429.60280325,109.91095225,664.93
2,13.75,402.908864,12.588655,2075.3471845,2.2702635,86.353485,53.9776925,75.024926,221.793082,5.20416,0.34232125,-0.027139,1.07998975,0.375027,102.1325,69.024,17.48875,10.2586085,21.3427235,0.560584,15.392333,14.55508325,13.054833,12.55649975,12.935375,384.535211,1341.663551,107.7685715,617.425
2,14.25,402.874461,12.8324605,2060.324044,2.1176035,84.059904,51.786633,65.59768675,207.54144925,4.9883445,0.3451935,-0.024661,1.09091625,0.37969475,102.105,69.143,17.864,10.761211,21.703533,0.528578,15.691,14.8496665,13.2513335,12.5805,12.9413335,342.0985915,1241.3738315,110.725714,571.725
2,14.75,402.7446775,12.884711,2047.13155825,1.92966625,81.45373625,47.8817435,55.6051885,204.1531265,5.135682,0.33260525,-0.0217055,1.08806575,0.373462,102.09,69.887,18.01,11.244742,21.960431,0.48537425,15.885833,15.0385,13.3751665,12.5611665,12.9041665,286.9330985,1080.8037385,104.254286,504.485
2,15.25,402.6408665,12.894671,2034.7541905,2.23599175,80.1696085,40.8870945,45.04988,181.15843575,5.03018225,0.312598,-0.022071,0.97592875,0.376974,102.08,69.14325,18.192,11.4262665,22.1339245,0.414088,15.9945,15.154667,13.5865,12.605333,12.914167,222.1338025,908.364486,93.971429,424.905
2,15.75,402.828924,13.0659275,2042.190051,2.28875,82.877767,34.672457,31.390594,154.59053,4.863318,0.3159005,-0.018788,0.908292,0.34644,102.065,69.90925,18.247,11.36654575,22.141133,0.314056,16.037,15.173,13.677333,12.664833,12.9253335,144.105634,705.6168225,78.54,330.47
2,16.25,402.734442,13.05377575,2038.709212,2.104568,76.61410525,30.3915945,16.136843,122.5684995,4.534968,0.284925,-0.018635,0.82508525,0.33314825,102.0475,71.1275,18.04925,11.042117,22.047014,0.271484,15.949833,15.29425,13.7545835,12.70975,12.93074975,67.316549,492.13551375,63.94285725,229.8075
2,16.75,402.919221,12.97487075,2091.3533,1.755688,70.74758425,25.04085,7.116694,98.721674,4.009347,0.261081,-0.01477875,0.717551,0.2993195,102.03,71.94825,17.421,10.1591085,21.827076,0.27063,15.644667,15.272417,13.807333,12.726333,12.945667,7.97077475,288.056075,36.20142875,139.435
2,17.25,403.870568,13.044575,2173.2879815,1.856985,72.140201,20.066982,2.47164075,64.204192,3.606372,0.231513,-0.0057565,0.713192,0.26795,102.04,74.662,16.2645,8.390753,21.178542,0.425656,15.373333,14.967333,13.803667,12.807333,12.934,-30.530986,109.484112,13.63619,53.6
2,17.75,408.755207,13.418327,2377.874059,1.98917575,53.83929775,16.53699,1.076953,45.35541,3.265372,0.205374,-0.002916,0.62365375,0.251703,102.06,79.11175,14.299,6.3111565,20.211098,0.495257,15.070333,14.717333,13.867333,12.883333,12.95,-52.397183,18.06729,1.624762,4.56
2,18.25,422.27525475,13.3272995,2559.774498,2.226334,74.54354425,11.881466,1.93916225,35.508269,2.87919175,0.195884,-0.001404,0.5894955,0.25220825,102.07,81.32525,13.2895,4.736049,19.23101525,0.57675025,14.685917,14.57437475,13.82875,12.93075025,12.9626665,-56.74507,0.190654,0,-2.1875
2,18.75,431.29853475,12.95250875,2735.8039125,2.42894,80.76179825,9.28625075,1.86502825,32.516757,2.8472535,0.1969735,-0.001134,0.643346,0.252488,102.08,83.42025,12.2315,3.8820595,18.61111225,0.4802575,14.4315835,14.39400025,13.803083,12.99158325,12.95625,-54.24630275,0,0,-2.3
2,19.25,439.122466,12.799848,2889.3566655,2.405382,67.09701075,6.23570675,1.326705,26.049425,2.98141375,0.1980585,-0.000962,0.618177,0.247365,102.09,85.4245,11.72925,3.3187745,18.111891,0.445948,14.1589165,14.200333,13.69316675,13.026083,12.953833,-50.9549295,0,0,-2.3425
2,19.75,442.962632,12.7663215,2990.653563,2.302227,73.6349975,3.7409735,1.484987,23.30750975,3.01754,0.198423,-0.000745,0.6054845,0.25931625,102.1,86.62625,11.151,2.97505725,17.7711425,0.4412315,13.9515835,13.95225,13.63749975,13.06391675,12.941083,-49.55633825,0,0,-2.315
