DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,G_2_1_1,TA_1_1_3,TA_1_1_2,TS_1_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1
1,5.25,392.2843681,0.2110649165,-7.27808,-10.52145369,3.744505926,2.0213740935,269.85,290,-14.22,99.383284535,-0.0265,-0.0205,83.9,0.002175931,-0.148,-0.021866945,-0.8755,0.8165,-0.1346111125,-3.9725,0.358,0.2,1.3,3.8,4.9905,0.4585,0.2,2.375,4.7,3.8915,-5.517,-4.13807887,0.3317250575,0.692173566918506,0.579,0.525092939448665,2.037881933,0.337819472,-6.238,-4.5525,-3.937185,4.717,1.706,2.358,2.995,3.5475,4.034,4.583,5.177,5.8265,6.9785
1,5.75,393.2194816,0.143569111,-7.290955,-9.9138757225,3.6917727955,2.6036539635,269.7,290.3,-14.82,99.39999442,-0.03,-0.0185,83.95,0.005,-0.136849991,-0.030378927,-1.0035,0.7785,-0.135,-4.084,0.375,0.2,1.3,3.8,4.983,0.4665,0.2,2.3745,4.7,3.8925,-5.262,-4.1573635595,0.328,0.721033059574941,0.6,0.530401332011902,2.112150657,0.338512098749808,-6.283,-4.189,-4.2026335,4.717,1.686,2.348,2.995,3.5475,4.024,4.583,5.167,5.8365,6.988
1,6.25,392.48953295,0.153,-7.291955,-9.6329070675,3.769727185,2.0888642065,269.35,290.4,-14.05,99.40002231,-0.029,-0.018,84.1,0.0118171255,-0.081,0.002043491,-0.783,0.818,-0.126,-4.2375,0.358,0.2,1.3,3.8,5,0.4835,0.2,2.342,4.7,3.8905,-5.125,-4.165136786,0.315,0.695287809081216,0.623885481,0.522429667088832,1.994,0.329467827924113,-6.303,-4.7035,-4.309918,4.7245,1.667,2.348,2.985,3.538,4.024,4.583,5.167,5.8265,6.9985
1,6.75,395.1499252,0.196213006,-7.322955,-11.69700227,3.83145243,1.962943344,269.6,288.4,-13.58,99.406997435,0.198,0.0175,83.95,0.0184185585,-0.056,-0.0141194815,-0.6125,0.932,-0.128474972,-4.281,0.3415,0.2,1.3,3.7995,4.9835,0.45,0.2,2.299,4.7,3.8505,-5.04,-4.030978497,0.318546362,0.701,0.629455819,0.522,2.05298207,0.346377607532589,-6.3235,-4.3865,-4.5254495,4.7085,1.667,2.358,2.995,3.5475,4.034,4.583,5.167,5.8265,6.9785
1,7.25,395.1304289,0.216918969,-7.34094,-8.704236774,3.901746243,3.1622997815,270.6,290,-11.135,99.43015607,10.52,2.2,83.7,0.032561988,0.124,0.021028758,5.2275,2.903,-0.1348889665,-4.3225,0.367,0.2,1.3,3.8,4.9915,0.4665,0.2,2.3,4.7,3.8915,-4.872,-4.035581831,0.33358122,0.71433022739784,0.567785201,0.533358506528326,2.062,0.340467958009738,-6.343,-4.8435,-4.6062465,4.708,1.667,2.3095,2.975,3.5475,4.034,4.583,5.177,5.8265,6.988
1,7.75,393.4057264,0.1722468675,-7.31544,-4.103,4.026,4.69892512,270.35,292.65,3.087,99.472404715,55.42,13.195,82.4,0.041232697,0.41013551,0.141239909,34.315,12.09,-0.139636196,-3.9485,0.358,0.2,1.3,3.8,4.9745,0.45,0.2,2.2835,4.7,3.8835,-4.331,-3.880377067,0.3338491995,0.717591003513301,0.6442942795,0.512236877229392,2.110083667,0.338079843867707,-6.4155,-4.5575,-4.176397,4.7,1.647,2.309,2.956,3.5275,4.024,4.573,5.167,5.8265,6.978
1,8.25,396.6379403,0.038639233,-7.352345,3.9315,4.11208889,7.690924393,273.65,295.95,24.76,99.46343751,130.45,29.32,81.15,0.045854934,1.074284367,0.303,80.255,26.055,-0.1478276555,-3.2375,0.3585,0.2,1.3,3.7915,4.983,0.416,0.2,2.2915,4.7,3.866,-3.677,-3.553144736,0.347663997,0.745542255006381,0.750713919,0.558,2.170966547,0.353179941389655,-6.408,-3.461,-3.549179,4.683,1.696,2.309,2.956,3.5275,4.024,4.573,5.167,5.8265,6.978
1,8.75,400.2603908,-0.3484718135,-7.36359,15.35360276,4.223,11.313,273,299.9,61.22,99.502,228.4,48.85,79.975,0.047029303,1.833708,0.5475161405,136.4,42.78,-0.192213536,-2.7405,0.349,0.2,1.3,3.7995,4.9835,0.4,0.2,2.2915,4.7,3.883,-2.733,-3.139029036,0.388499079,0.801189771,0.827816736,0.614506785,2.429877822,0.391,-6.35,-2.9935,-2.939588,4.6665,1.754,2.251,2.946,3.5275,4.024,4.573,5.177,5.8165,6.9885
1,9.25,406.8248068,-0.577145707,-7.36709,29.044309285,4.352918197,14.19006035,273.35,303.35,90.3,99.48654869,292.35,64.525,78.445,0.035,2.0044855225,0.642305563,183.2,56.25,-0.214239525,-2.3405,0.3415,0.2,1.3,3.8,4.967,0.4,0.2,2.2665,4.7,3.8755,-2.125,-2.628747665,0.411107963,0.906152973288727,0.970927347,0.667743221605431,2.515,0.420927471187139,-6.4015,-2.7315,-2.426664,4.667,1.8125,2.28,2.956,3.518,4.004,4.543,5.167,5.8265,6.9885
1,9.75,407.641829,-0.809916952,-7.333045,49.33396675,4.439226589,19.67402679,269,305.4,126.1,99.53192191,375.05,75.095,76.98,0.035745797,1.8076684,0.548270967,233.25,70.425,-0.2380199445,-1.969,0.35,0.2,1.3,3.8,4.975,0.3915,0.2,2.283,4.6915,3.8505,-1.7275,-2.085,0.446,0.958198036420447,1.121579434,0.740090705251728,2.710453471,0.444,-6.3835,-2.102,-2.2156305,4.666,1.929,2.2895,2.956,3.5175,3.994,4.553,5.167,5.8165,6.978
1,10.25,403.4522434,-0.9465,-7.31714,65.2678143,4.468349417,20.464486705,268.65,308.8,148.35,99.556304055,460.25,83.95,74.86,0.0045164675,1.5480549445,0.441,259.9,79.49,-0.249,-1.8135,0.358,0.2,1.3,3.8,4.951,0.3915,0.2,2.308,4.6915,3.882,-1.2395,-1.799,0.450965052,0.972177162866933,1.2190060855,0.744344215400375,2.871,0.459501495,-6.305,-2.015,-1.7928105,4.6745,2.007,2.3385,2.956,3.508,4.004,4.563,5.107,5.8165,6.978
1,10.75,401.3729302,-1.02,-7.28145,77.935134,4.461,25.296883785,269.95,310.8,174.35,99.548366665,521.9,94.5,73.19,-0.004854997,1.075,0.2,313.75,88.75,-0.2635123605,-1.67,0.334,0.2,1.3,3.8,4.975,0.4085,0.2,2.342,4.7,3.851,-0.577,-1.415355451,0.461,0.988749543615571,1.343679368,0.778359244179704,2.886150459,0.450801253325676,-6.2745,-1.506,-1.7052385,4.6585,2.095,2.3775,2.9655,3.508,4.004,4.553,5.1165,5.8165,6.978
1,11.25,405.5634712,-0.902,-7.18485,87.59656097,4.514872146,24.4585,274.4,312.95,190.25,99.49726667,561.95,100.25,72.395,-0.004424942,0.978957021,0.257,338.8,96.65,-0.265337687,-1.394,0.3585,0.2,1.3,3.8,4.942,0.3915,0.2,2.3665,4.6915,3.849,-0.1565,-1.123249834,0.465537358,1.00221037911209,1.422342369,0.792800496972599,2.836282491,0.458147146667967,-6.176,-1.377,-1.3004395,4.659,2.231,2.397,2.9655,3.4985,4.004,4.543,5.1065,5.8165,6.9885
1,11.75,408.477,-0.956892377,-7.10852,93.47940962,4.673,25.312,274.65,314.05,198.7,99.42084542,586.25,101.05,71.75,-0.004617619,0.74743065,0.220472181,361.85,94.1,-0.278742924,-1.091,0.35,0.2,1.3,3.7915,4.9835,0.4,0.2,2.408,4.7,3.866,-0.05,-0.892,0.4778026265,1.03537111269341,1.479840985,0.824638006642915,2.907491467,0.473,-6.145,-1.1595,-1.0095799,4.683,2.241,2.4755,2.9655,3.4985,3.994,4.553,5.1065,5.8265,6.9985
1,12.25,408.143,-1.1055762945,-7.02398,91.015,4.655849846,24.96575442,274.8,315.3,196.55,99.387507695,608.55,97.05,70.87,-0.0121940775,0.417021408,0.076723621,357.95,96.1,-0.293900448,-0.774,0.35,0.2,1.3,3.8,4.9595,0.4515,0.2,2.408,4.7,3.8335,0.1545,-0.7410095425,0.486558875,1.05599485831344,1.498784795,0.851747060480081,3.0123746575,0.474,-6.0825,-0.922,-0.6652578,4.667,2.29,2.5245,2.9555,3.498,4.004,4.543,5.1065,5.8265,6.968
1,12.75,406.2706016,-1.1187823855,-6.93854,94.88624233,4.7107284355,25.97344363,275.2,315.2,181.35,99.36073117,555.7,93.1,70.23,-0.039253805,0.2221081685,0.0480194705,332.7,88.75,-0.293,-0.5625,0.3335,0.2,1.3,3.8,4.9665,0.4755,0.2,2.4,4.6915,3.8425,0.302,-0.438280882,0.490539218,1.08860136321796,1.5243324245,0.865800004042504,3.041347367,0.486090369170178,-6.05,-0.583,-0.52208175,4.6745,2.4555,2.593,2.9755,3.508,3.994,4.543,5.0965,5.8165,6.988
1,13.25,408.7901593,-1.0180668745,-6.871,89.877966975,4.81,23.30181498,272.75,314.9,168.3,99.32404221,495.6,90.2,70.42,-0.021,0.302629507,0.116310899,317.35,85.4,-0.308346816,-0.3835,0.35,0.2,1.3,3.7915,4.9425,0.5425,0.2,2.4165,4.7,3.857,0.351,-0.1972555355,0.500818759,1.0875,1.59595674,0.845311631989909,3.042947181,0.491533560159181,-5.826,-0.573,-0.3765144,4.6585,2.505,2.6315,2.995,3.498,4.004,4.543,5.0865,5.8165,6.958
1,13.75,409.596,-0.9050702035,-6.86466,79.894,4.769,22.60376182,273.4,315,143.7,99.305323335,451.45,79.35,70.38,-0.0240607645,0.009438081,-0.0050974085,284.35,76.35,-0.2775378515,-0.2925,0.3335,0.2,1.3,3.7915,4.9585,0.5825,0.2,2.3835,4.6915,3.8415,0.35,-0.2103594485,0.4866579505,1.08398819719743,1.58748101,0.85090783656796,3.0262586835,0.481505235631712,-5.708,-0.278,-0.32996245,4.6585,2.5145,2.6515,3.0345,3.508,3.994,4.543,5.086,5.806,6.9775
1,14.25,408.86412825,-0.7543619565,-6.775915,67.355690375,4.8177311235,20.53945014,272.95,314.45,114,99.27338,374.95,71.705,70.45,-0.02,-0.003667077,-0.012,242.3,62.08,-0.284390257,-0.32,0.375,0.2,1.3,3.8,4.966,0.55,0.2,2.3915,4.6915,3.8415,0.384,-0.136808698,0.489726967,1.05345729623939,1.565173222,0.832832319857965,3.109142277,0.484703589,-5.6885,0.119,-0.3721586,4.6665,2.563,2.6515,3.064,3.498,3.984,4.533,5.076,5.806,6.978
1,14.75,408.7813658,-0.519205415,-6.721,45.273582325,4.800380606,19.039072345,270.4,313.5,83.8,99.24214843,303.5,55.83,70.975,-0.037697379,-0.432440594,-0.143727694,192.65,50.975,-0.277078286,-0.3,0.3575,0.2,1.3,3.8,4.9575,0.5245,0.2,2.4,4.6915,3.816,0.129,-0.03317167,0.472663116,1.06378373319016,1.5495707195,0.806,2.997,0.461,-5.6605,0.2,-0.4509423,4.6585,2.573,2.671,3.093,3.498,3.974,4.533,5.076,5.816,6.978
1,15.25,406.0809114,-0.346837173,-6.6455,29.27146309,4.716483878,14.17554573,273.4,312.3,44.96,99.25539513,198.75,37.7,71.625,-0.043727854,-0.655691621,-0.156430483,124.65,32.955,-0.2453507275,-0.35,0.375,0.2,1.3,3.7915,4.9425,0.5005,0.2,2.3835,4.6915,3.809,-0.063,0.11406732,0.451,1.00387394427787,1.5491053825,0.765539863103157,2.86776339,0.455,-5.5955,0.106,-0.57503205,4.658,2.573,2.6905,3.093,3.508,3.974,4.523,5.086,5.8165,6.9885
1,15.75,400.2452439,-0.1952575665,-6.62145,14.37535577,4.537759956,11.73691361,272.35,310.75,13.12,99.240796645,124.9,25.305,72.165,-0.035901126,-0.996368996,-0.1747288345,75.545,21.2,-0.2316932335,-0.4595,0.3585,0.2,1.3,3.7915,4.975,0.408,0.2,2.3835,4.6915,3.833,-0.376,-0.176928994,0.433928314,0.962639081379932,1.519,0.722658354272612,2.723118663,0.442036533558031,-5.653,-0.2325,-0.65395385,4.65,2.5045,2.72,3.103,3.518,3.974,4.523,5.076,5.8165,6.9785
1,16.25,395.6484922,-0.003221997,-6.592,3.6745,4.5997458335,8.2272690515,274.2,308.8,-7.292,99.251,57.39,12.6,73.76,-0.037135347,-1.3437931245,-0.297952003,30.26,10.01,-0.212392743,-0.6605,0.383,0.2,1.3,3.8,4.9665,0.4165,0.2,2.4,4.6915,3.809,-0.902,-0.33,0.415474933,0.899165934630533,1.306583514,0.694501405326152,2.627460196,0.421507858764223,-5.638,-0.183,-0.79004245,4.65,2.5045,2.71,3.093,3.518,3.974,4.523,5.076,5.8065,6.978
1,16.75,395.4905013,0.074901643,-6.58008,-3.697480256,4.634,4.405638903,270,306.4,-19.16,99.25426816,12.215,2.312,75.78,-0.027566,-1.4023638025,-0.316407049,5.137,2.729,-0.196,-0.82,0.351,0.2,1.3,3.8,4.959,0.425,0.2,2.4,4.6915,3.833,-1.538,-0.579350427,0.3974622325,0.8565115045,1.17,0.642159579621053,2.4555,0.4023102875,-5.5605,-0.399,-0.9194999,4.6505,2.485,2.71,3.093,3.5175,3.984,4.523,5.056,5.8165,6.978
1,17.25,394.1637232,0.2256205675,-6.551,-8.812184063,4.531641848,2.811981094,270.05,305.4,-22.58,99.275,0.319,0.07,77.165,-0.01851278,-1.235057963,-0.2355409695,-0.4715,0.8415,-0.173294794,-1.1685,0.375,0.2,1.3,3.8,4.925,0.425,0.2,2.4085,4.675,3.8415,-1.983,-0.673,0.382794981,0.830036251617964,1.067181318,0.593177523174977,2.436548482,0.375309932,-5.533,-1.0215,-1.1725895,4.658,2.4165,2.7,3.113,3.528,3.9645,4.513,5.056,5.796,6.9675
1,17.75,395.0698616,0.239325238,-6.51,-10.24770516,4.4432628185,2.7290645305,272.7,304.5,-22.45,99.30588269,-0.0205,-0.017,78.275,-0.0170616685,-0.784900706,-0.170859179,-0.8615,0.692,-0.163306753,-1.478,0.375,0.2,1.3,3.8,4.941,0.4165,0.2,2.3835,4.675,3.8165,-2.115,-0.897548557,0.364544905,0.786382476279832,1.0057527915,0.56030713,2.430370072,0.374483932899664,-5.53,-1.5655,-1.5202745,4.65,2.2705,2.6805,3.103,3.538,3.974,4.523,5.046,5.8055,6.9575
1,18.25,390.520121,0.210105212,-6.486,-9.398269142,4.30985093,2.115878144,268.8,303.35,-23.72,99.30939931,-0.027,-0.017,78.73,0.0007055355,-0.463579816,-0.09624763,-0.803,0.657,-0.164546364,-1.6065,0.3915,0.2,1.3,3.8,4.9255,0.416,0.2,2.4,4.683,3.817,-2.215,-1.044699953,0.367006837,0.805330671215247,0.932209854,0.575897667124985,2.359230871,0.369976177611478,-5.469,-1.788,-1.468113,4.6585,2.1825,2.681,3.113,3.538,3.974,4.533,5.046,5.8165,6.9675
1,18.75,395.9260573,0.264,-6.676,-10.8655,4.359926806,2.32,268.5,302.25,-23.445,99.30872767,-0.033,-0.018,79.73,0.0138515635,-0.32683691,-0.054,-0.8335,0.713,-0.164699582,-1.6635,0.3835,0.2,1.3,3.8,4.95,0.4,0.2,2.375,4.6835,3.825,-2.359,-1.203734346,0.362368903,0.801490538182408,0.912,0.566276286196131,2.375726855,0.365903781852952,-5.574,-1.9255,-1.54469,4.65,2.1145,2.671,3.123,3.538,3.974,4.533,5.026,5.8165,6.9675
1,19.25,395.0858252,0.223,-6.688,-10.466203685,4.46540751,2.3670908775,271.15,301.65,-21.85,99.30523395,-0.037,-0.016,80.55,-0.001735496,-0.342335126,-0.0610511905,-0.649,0.6575,-0.1436681,-1.7855,0.3825,0.2,1.3,3.7915,4.9425,0.4,0.2,2.3335,4.6835,3.808,-2.871,-1.108948754,0.336806496,0.784925002302037,0.8692694265,0.557555867538773,2.359746801,0.36271595,-5.551,-2.1015,-1.6654755,4.65,2.114,2.671,3.103,3.538,3.974,4.523,5.0255,5.796,6.9775
1,19.75,395.88015365,0.272721312,-6.699,-10.89493664,4.3931790025,2.383,270.95,302.05,-22.12,99.3305374,-0.026,-0.015,80.75,0.002071562,-0.202372747,0.0017435275,-0.744,0.7245,-0.1553437925,-1.8355,0.359,0.2,1.3,3.8,4.942,0.4,0.2,2.35,4.683,3.8005,-2.683,-1.202931449,0.355189909,0.771278097,0.856393882,0.541018369087229,2.296373888,0.35177373692206,-5.57,-2.4065,-1.5992095,4.6585,2.1045,2.6515,3.1035,3.5575,3.984,4.523,5.0255,5.8055,6.968
1,20.25,394.74625635,0.203951775,-6.72452,-12.17990408,4.336517728,2.2945,272.15,301.9,-21.56,99.33480403,-0.033,-0.018,80.8,0.0064029275,-0.219061148,-0.046835651,-0.7525,0.6615,-0.157599471,-1.8585,0.367,0.2,1.3,3.8,4.9335,0.3665,0.2,2.3,4.7,3.8325,-2.7275,-1.249523061,0.355181868,0.787332121788512,0.8106060135,0.563160563249949,2.280955888,0.350217071257242,-5.643,-2.6715,-1.548641,4.6585,2.1145,2.6415,3.0835,3.548,3.974,4.533,5.0255,5.806,6.978
1,20.75,388.80561325,0.220849643,-6.798,-11.813145175,4.2241964635,2.530635534,270.95,301.35,-21.32,99.32752113,-0.027,-0.015,80.85,-0.00361458,-0.162062783,-0.0353744995,-0.728,0.6495,-0.147195971,-1.9425,0.3665,0.2,1.3,3.7835,4.925,0.375,0.2,2.2915,4.6915,3.8,-2.7205,-1.502276681,0.347934849,0.764295977074874,0.810925819,0.56586220084271,2.350532304,0.349937440564222,-5.701,-2.8615,-1.76055,4.65,2.114,2.6225,3.0935,3.567,3.974,4.533,5.036,5.806,6.9675
1,21.25,389.2663983,0.25,-6.802,-10.8383328,4.188625563,2.6115337845,270.95,299.9,-20.46,99.325012645,-0.027,-0.0155,81.05,0.0013921655,-0.219,-0.057579502,-0.7745,0.6685,-0.1583122265,-2.1395,0.3745,0.2,1.3,3.7835,4.917,0.3835,0.2,2.275,4.6915,3.8245,-2.8685,-2.471367991,0.364,0.779369288,0.784363653,0.559577763139316,2.311346429,0.34,-5.755,-3.2525,-1.9322825,4.65,2.1145,2.6125,3.0835,3.5575,3.974,4.533,5.036,5.8165,6.9675
1,21.75,387.7710047,0.198496972,-6.81,-11.313826975,4.0723130025,3.1832829905,269.65,298.45,-18.94,99.36239864,-0.0275,-0.014,81.4,0.0045244075,-0.278407462,-0.0524245315,-0.793,0.7235,-0.125084565,-2.271,0.3665,0.2,1.3,3.8,4.935,0.3585,0.2,2.2915,4.6915,3.8175,-3.3795,-2.958469001,0.322773339,0.71239612,0.82,0.553767312144731,2.184851215,0.338107227,-5.789,-3.3795,-1.9881415,4.6495,2.114,2.593,3.0835,3.5575,3.9645,4.533,5.036,5.8065,6.9675
1,22.25,390.40619535,0.257557432,-6.833,-10.446,3.993502432,3.024555164,269,297.8,-20.05,99.341,-0.027,-0.014,81,0.003023184,-0.277517567,-0.039191651,-0.932,0.7165,-0.1338580145,-2.4115,0.35,0.2,1.3,3.7835,4.9415,0.35,0.2,2.2915,4.6915,3.816,-3.431,-2.4979573305,0.329,0.705,0.773117067,0.535802375881257,2.095181389,0.339175890947455,-5.765,-3.765,-2.0776705,4.65,2.075,2.583,3.0835,3.5575,3.964,4.523,5.026,5.806,6.9675
1,22.75,387.9655324,0.186592215,-6.8237,-9.999424681,4.065114129,2.1038476865,267.6,296.3,-19.04,99.329073835,-0.032,-0.02,80.95,0.005491079,-0.331104863,-0.0499488085,-0.881,0.744,-0.13286611,-2.5885,0.3745,0.2,1.3,3.7665,4.975,0.375,0.2,2.2915,4.6915,3.8085,-3.757,-2.698160531,0.329473112,0.712494271,0.734362675,0.527017318,2.090858842,0.338757243464992,-5.814,-3.8115,-2.268297,4.6585,2.0365,2.573,3.0735,3.5575,3.964,4.543,5.0355,5.7955,6.9575
1,23.25,390.2474844,0.228,-6.822,-9.613939548,3.977,2.729800592,266.2,295.75,-20.34,99.34483297,-0.037,-0.018,81.1,0.007427541,-0.176151944,-0.058,-0.8295,0.677,-0.126246733,-2.782,0.3575,0.2,1.3,3.7755,4.9255,0.3585,0.2,2.283,4.675,3.8245,-3.772,-3.179,0.3221996075,0.737722159081588,0.727668048,0.53527768774721,2.211913728,0.321,-5.822,-3.817,-2.217487,4.65,2.046,2.5635,3.044,3.5675,3.974,4.533,5.0455,5.7955,6.9675
1,23.75,391.1995828,0.181739009,-5.919,-9.4830647105,3.924226974,1.905955087,263.95,293.6,-19.675,99.34,-0.031,-0.02,81.6,0.01426987,-0.173175839,-0.006349323,-0.788,0.7095,-0.134720031,-3.086,0.3335,0.2,1.2915,3.7415,4.9405,0.3665,0.2,2.283,4.6085,3.817,-4.156,-3.5735,0.3314243515,0.718882548481471,0.696409615,0.527805227455573,2.2257122275,0.333779634312961,-5.827,-4.073,-2.514683,4.6165,2.056,2.5535,3.054,3.548,3.974,4.543,5.0455,5.7955,6.9675
2,0.25,385.1082877,0.092543117,-3.71,-9.644771502,4.3545109175,3.2524001095,267.3,297.2,-25.26,98.943143465,-0.0465,-0.0165,81.8,0.005320945,-0.068,-0.000118303,-0.9,0.8635,-0.1359957865,-2.221,-0.025,0.2835,1.416,2.3585,3.983,0,0.1585,1.4415,2.9,2.9,-3.153,-1.528211948,0.332,0.781685594084988,0.8325,0.603628709436975,2.415088084,0.345769936518489,-4.44,-0.00900000000000001,-2.2359935,3.7375,0.97,1.318,1.764,2.27,2.583,3.172,3.686,4.343,5.47
