DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,408.96625,0.816484,-24.097255,4.285374,1.4478865,2.2630285,0.2159616,71.672975,2.009698,93.794615,-28.628655,0.02490604,0.6,4.9061305,0.32061615,0.6596202,0.8484844,0.35497755
1,0.75,409.7201,0.749614,-28.840465,4.799438,1.456047,2.4912325,0.20888505,70.429995,2.0549675,93.77607,-27.110005,0.023916915,0.6,4.6177015,0.3327767,0.62472475,0.8190623,0.3407508
1,1.25,409.0248,0.7081105,-31.62336,1.061892,1.296594,2.391285,0.1955354,70.330365,1.9900915,93.73629,-30.49602,0.02718726,0.6,4.560951,0.3169117,0.5887786,0.7717484,0.325692
1,1.75,409.9123,0.743557,-21.65749,3.986942,1.4057525,2.2991105,0.1805589,70.33257,1.97777,93.72291,-23.05086,0.02855063,0.6,4.9750415,0.33235855,0.63745055,0.8621475,0.3437069
1,2.25,409.3661,0.8145265,-25.78782,3.142733,1.6061955,2.3081215,0.20923105,70.80364,1.990339,93.72403,-24.906185,0.01696214,0.5966666,5.334444,0.34774595,0.658789,0.86874245,0.3557695
1,2.75,409.4143,0.629702,-24.549615,4.708633,1.504143,2.325152,0.18918965,70.938035,2.064002,93.721995,-22.51525,0.023265305,0.58833335,5.2446615,0.3154701,0.6570836,0.78196955,0.3470958
1,3.25,408.7147,0.638117,-25.9652,2.96888,1.5144925,2.276904,0.19229225,69.71084,2.018441,93.70431,-20.36068,0.028776095,0.5883333,5.055921,0.32477315,0.6427914,0.8312295,0.3323112
1,3.75,409.00645,0.606054,-24.599125,3.953541,1.5134495,2.341573,0.1821584,71.43518,1.9926645,93.71458,-26.77014,0.02740933,0.59666665,4.3375755,0.32834355,0.64046185,0.8486495,0.3230985
1,4.25,409.4815,0.595765,-27.00473,3.977716,1.392117,2.1226945,0.18656325,72.383945,1.8525905,93.72743,-24.27925,0.02600121,0.6,4.3576485,0.3525771,0.68155645,0.90381585,0.34191595
1,4.75,409.38085,0.6848265,-27.700185,5.3892155,1.376738,2.1900675,0.183793,68.75427,2.1049725,93.704385,-21.96917,0.03346535,0.6,4.740082,0.3509819,0.68203425,0.880766,0.3726888
1,5.25,410.1848,0.621822,-28.75763,6.0926175,1.4173505,2.218961,0.18361855,69.86354,2.113816,93.70345,-27.731095,0.022498685,0.6,4.8287765,0.3613504,0.68551385,0.89955485,0.3611592
1,5.75,410.19445,0.638704,-28.21158,3.767509,1.563144,2.355139,0.1875233,68.0169,2.141867,93.72554,-23.9133,0.02695377,0.6,5.154446,0.377647,0.7218618,0.8575568,0.3735136
1,6.25,409.3067,0.760377,-27.52058,4.35527,1.477464,2.458159,0.1824473,69.36799,1.908972,93.74564,-27.39909,0.02923697,0.59666665,5.02447,0.3556368,0.7194461,0.8434677,0.3728537
1,6.75,409.3186,0.734891,-29.99637,6.333876,1.4816285,2.6113795,0.194591,70.06561,2.2058,93.77597,-30.337435,0.045929775,0.5966666,5.145443,0.3611465,0.75195795,0.86775965,0.3675065
1,7.25,409.2064,0.6544965,-30.235385,6.387707,1.640325,2.741983,0.1845026,67.52502,2.2627125,93.77438,-30.24801,2.697313,0.5983333,5.344603,0.3624957,0.713306,0.9171577,0.3768944
1,7.75,409.41735,0.689841,-25.864895,6.844959,1.511866,2.714282,0.1903989,68.78305,2.1455915,93.81146,-20.23947,27.15984,0.5933333,5.01198,0.3756963,0.7085518,0.8839265,0.3634561
1,8.25,409.5596,0.583202,-18.771785,9.701419,1.682308,2.6655575,0.1906299,67.12877,2.533661,93.81104,-8.393707,75.14108,0.5783333,5.0189025,0.35646475,0.72823325,0.84711805,0.3559079
1,8.75,409.67735,0.6611405,-15.265355,17.42498,1.75662,2.5526845,0.16259,65.87975,2.1786175,93.79568,7.437524,151.1213,0.6,5.1963195,0.3819657,0.7563423,0.91255215,0.38049195
1,9.25,410.3577,0.592649,-9.521577,19.139905,1.741744,2.624428,0.14374,66.235945,2.2675235,93.78173,18.59026,206.3038,0.6,5.565413,0.3762166,0.7564477,0.9276736,0.3764077
1,9.75,410.97325,0.469867,-4.609599,25.37075,2.1325995,2.956169,0.17289865,67.28361,2.2877295,93.76511,35.38023,298.6875,0.6,5.2616115,0.3685945,0.72570265,0.925412,0.362787
1,10.25,408.9611,0.4828655,-3.18401,28.15593,2.372248,3.026232,0.1896215,68.81921,2.1663465,93.787395,44.2119,358.7264,0.6666667,4.885687,0.3872915,0.747903,0.9578705,0.3643083
1,10.75,408.0574,0.321867,0.8927615,35.8147,2.458333,3.213282,0.1994977,66.65737,2.064191,93.79264,46.914745,380.1646,0.75499995,4.696841,0.3667265,0.7486686,0.8973839,0.3482372
1,11.25,408.53905,0.375417,10.821265,41.23672,2.492809,3.081728,0.19079345,69.65237,2.201954,93.79576,63.54731,404.6946,0.77833325,4.975687,0.3710733,0.77833005,0.91938615,0.36276805
1,11.75,408.9432,0.394728,9.532423,41.69631,2.703915,3.4317635,0.19371745,69.23862,2.334574,93.76063,72.17465,428.73055,0.8999999,4.738882,0.3569642,0.7980073,0.92386125,0.35237685
1,12.25,409.12435,0.4118705,12.784,34.74721,2.9606005,3.666406,0.18992175,67.382235,2.483116,93.740245,68.22183,403.155,1.106667,4.7473745,0.35501605,0.7813014,0.9570089,0.35344785
1,12.75,408.2759,0.320684,8.575495,33.79602,3.063497,3.867835,0.1639191,66.56586,2.593138,93.71439,57.886405,378.58215,1.2983335,5.022401,0.3672783,0.767469,0.8860644,0.3741165
1,13.25,409.09345,0.326113,3.364765,35.78027,3.228056,3.8184535,0.1762403,66.62649,2.835917,93.71316,50.13543,330.9076,1.476667,4.6249875,0.3437384,0.7888729,0.8603099,0.35854615
1,13.75,409.42985,0.302867,0.141117,42.16653,3.3037285,3.834043,0.1603527,66.463165,2.7128475,93.68042,38.697775,302.08875,1.863333,4.95983,0.360891,0.7338531,0.9341763,0.3812463
1,14.25,408.5285,0.512686,-1.575475,27.209235,3.283514,3.787972,0.1326197,65.7997,2.811521,93.66045,26.44583,237.92655,2.166667,4.9098135,0.3518171,0.7423623,0.8328378,0.36002255
1,14.75,408.9434,0.466678,-8.396449,26.069225,3.156929,3.7720755,0.1281013,67.22636,2.692685,93.65283,13.93287,184.48635,2.066667,4.7251935,0.3450877,0.6780346,0.80386275,0.34714475
1,15.25,408.9197,0.507252,-11.83355,21.17061,3.0828655,3.7352355,0.14718065,68.308885,2.66727,93.68178,-6.909794,123.66155,1.95,4.4423085,0.34183305,0.7035213,0.83577405,0.35433025
