DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,PPFD_OUT,PPFD_IN,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_1,TS_1_5_A,TS_1_6_A,TS_1_7_A,TS_1_8_A,TS_1_4_A
1,12.25,407.2,113.5814286,32.8457,196.4061,0.1912,0.297,395.7355,5.59375,15.4041,89.1875,16.76,22.5203,1.3675,14.96,24.1504,1.792118707,654.35,101.3,290.1,420.7,18.695,21.87,138.048,1288.77,13.5558,11.6925,10.6015,12.464,12.571,13.399,14.737,14.85,10.9425
1,12.75,401.6,111.0225,32.764061805,201.3285,0.2482,0.3126988,395.76745,5.5209,15.9931,89.1333,17.195,21.70665,1.366,15.545,23.34925,1.8113,656.8,103.4,291.5,425.85,19.37,22.4,142.5479281,1281.936,14.472525,12.4215,10.791,12.42275,12.53625,13.38975,14.72825,14.845,10.92075
1,13.25,386.75,100.5235983,31.2169,199.7665,0.2694,0.3203806,396.162,5.44055,16.4745,89.09652,17.41,21.27971191,1.456,15.98,22.518,1.878985772,642.55,101.9,293.7,427.8,20.025,22.74,140.1225,1247.77,15.2583,13.1005,11.063,12.4035,12.509,13.4015,14.727,14.84,10.90775
1,13.75,363.6,85.40990503,30.7056,191.63145,0.2837026948,0.3413896,396.5036,5.352820126,16.7791,89.0625,18.1,20.1193,1.578,16.31,21.5598,2.1418,609.4,96.3,294.5,430.25,20.34,22.73,131.44,1183.6975,16.00425,13.788,11.313,12.3905,12.4865,13.3865,14.746,14.84,10.90175
1,14.25,323.35,69.639,30.539382495,178.27746105,0.2831763077,0.36711465,396.1568,5.29351741,16.971615,89.04472,18.37,19.5258,1.623,16.55,21.1271,2.3511,558,87.2,296.1,427.45,20.52,21.92,120,1078.098,16.5623,14.3325,11.617,12.387,12.4795,13.386,14.7355,14.85,10.89725
1,14.75,275.8,51.9219,25.51090106,157.0405,0.1861,0.37381415,396.1676,5.2749,17.12699,89.03855,18.41,19.19178883,1.727,16.74,20.766348225,2.4886113665,497,77.885,295.8,423.8,20.2,20.77,106.61075,957.984,16.9952,14.8325,11.9125,12.383,12.474,13.396,14.739,14.85,10.90175
1,15.25,215.75,33.033,23.88365,129.3294,0.1789403868,0.3830914,396.0861,5.1735394935,17.1943,89.03336,18.09,19.0828,1.769,16.65,20.4645,2.619112631,418.7,66.65,295.1,418.45,19.54,19.41,89.13620077,800.9398,17.222,15.1675,12.2485,12.379,12.463,13.387,14.7325,14.85,10.92975
1,15.75,147.75,9.5399995555,18.183552075,98.46458132,0.1863190067,0.3881,395.91745,5.18505,17.0751,89.03575,18,19.5014,1.813,16.58,20.69072205,2.7357,330.6,55.075,294.05,410.95,18.69,17.48,72.99404427,629.4465,17.20625,15.334,12.5745,12.41,12.4595,13.3705,14.736,14.84,10.94775
1,16.25,68.87,-9.944176428,14.46984441,62.533795965,0.173568883,0.38774,395.9548446,5.25145,16.8402,89.04215,17.47,20.23195,1.815,16.255,21.26515831,2.7556,233,44.46,292.8,403,17.41,15.575,53.8792,440.49525,16.913975,15.35975,12.86525,12.43325,12.475,13.36825,14.722,14.845,10.976
1,16.75,-0.326,-30.3936,10.38395,22.48401891,0.1308,0.3716,396.3188,5.332794922,16.367035,89.047775,16.74,21.63525,1.704,15.795,22.39955,2.7485,136.3,32.235,289.7,394.3,15.56,13.68,32.843731625,255.36,16.3158,15.309,13.1215,12.476,12.4755,13.349,14.7265,14.85,11.0275
1,17.25,-54.58815,-46.267,5.1291,-2.606531264,0.1352389312,0.29719675,396.4116,5.447,15.7154,89.0616,15.58,23.59845,1.246,15.175,23.3408,2.362,48.45,14.98,287.15,382.35,13.6,11.46,11.75225,90.048,15.670125,15.0835,13.30375,12.514,12.46725,13.348,14.727,14.85,11.069
1,17.75,-86.6,-58.70400921,1.6919098225,-10.11785,0.08356596683,0.1937917,396.1776,5.5997,14.6882,89.0757,13.665,27.5278,0.655,13.945,26.1597,1.883636311,1.5745,2.066,284.55,369.8,10.71,9.03,1.2414051955,11.55456,15.069,14.8055,13.459,12.552,12.463,13.3375,14.7325,14.84,11.114
1,18.25,-86.65,-57.926169865,0.615,-12.504,0.08057427366,0.17539675,396.0417,5.7548,13.69344,89.095,12.015,31.84005,0.625,12.65,29.845240005,1.935749304,-3.29,1.1715,281.4,362.25,8.93,7.355,0.0086,0.2026,14.50715,14.50675,13.557,12.59775,12.47375,13.33425,14.71975,14.83,11.16325
1,18.75,-83.23,-53.0861,0.9764,-13.95739616,0.12413974615,0.18447225,396.2432,5.866999417,12.68465,89.1138,10.885,36.000322365,0.786,11.49,32.84887667,2.119150469,-2.9815,1.3065,279.55,357.1,8.175,6.658,0,0.053,13.953275,14.1995,13.645,12.65225,12.48075,13.32625,14.723,14.85,11.219
1,19.25,-81.8,-48.8257,0.9061767481,-14.9009,0.1227,0.1796,396.385,5.97075,12.0001,89.1329,10.18,38.40389455,0.9438,10.685,34.81525,2.2444,-2.714,1.362,277.35,353.8,7.5085,6.05,-0.0328,0.039168,13.4693,13.9115,13.6535,12.726,12.5005,13.321,14.7325,14.85,11.27275
1,19.75,-80.07,-47.1463,1.0178,-16.18745,0.1051,0.1961008,396.1737,5.96615,11.5434,89.14515,9.745,40.2726,1.013,10.185,36.57555,2.2261,-2.511,1.496,276,350.55,7.137,5.605,0,0.0223,13.03825,13.527,13.6345,12.7775,12.533,13.321,14.729,14.83,11.32025
1,20.25,-78.97,-44.5038841,0.9861210532,-16.177,0.09975,0.2054,396.1146352,6.0147735,10.934,89.15395,9.15,40.88635,1.044,9.695,37.52232718,2.331,-2.417,1.4535,274.25,348.45,6.786,5.228,0,0.0112,12.6473,13.192,13.584,12.82,12.559,13.3215,14.726,14.83,11.36575
1,20.75,-78.26,-43.03835,1.1201,-16.530797175,0.1003,0.2134,396.4446173,6.041458153,10.703475,89.16696,8.775,41.78415,1.049,9.335,37.83465,2.351967509,-2.3225,1.442,273.1,347,6.457,4.849,0,0.0121,12.2963,12.836,13.49,12.8655,12.5705,13.311,14.7265,14.85,11.40425
1,21.25,-77.225,-40.65225,1.074318008,-17.5864,0.08575,0.20495,396.2567956,5.96675,10.541815,89.1767,8.535,42.4586,1.06,9.105,39.2241,2.35025,-2.2305,1.486,273.25,345.5,6.1745,4.484,-0.0087,0.0048,11.885,12.58,13.3585,12.923,12.612,13.308,14.736,14.82,11.43925
1,21.75,-76.34,-40.4836,0.95270973695,-17.40912219,0.0852,0.22203595,395.8307,5.899164465,10.165805,89.1839,8.295,43.67405,1.117,8.94,39.5117,2.365528959,-2.192,1.452,272.6,343.85,5.774,4.164,-0.01,0.0038,11.538,12.3035,13.229,12.9565,12.642,13.3125,14.729,14.84,11.4725
1,22.25,-76.28,-39.5111,1.1237,-16.8528,0.0728,0.21065,396.0294,5.9156273025,9.9631,89.1942,8.01,43.122725905,1.062,8.78,39.709315645,2.35995,-2.121,1.474,271.5,342.25,5.639,3.672,-0.00675,0.001,11.237,12.032,13.1245,12.9885,12.658,13.308,14.7205,14.84,11.499
1,22.75,-75.26,-38.834885595,0.8941958017,-15.6835,0.08324020774,0.2097,396.3784,6.0073,9.8292,89.1993,7.775,44.25265,1.048,8.53,40.957906335,2.35215,-2.097,1.4335,271,340.95,5.405,3.435,-0.0019,0,10.98365,11.78,13.02,13.00475,12.67,13.309,14.73075,14.83,11.52175
1,23.25,-74.635,-37.9434,0.9053,-16.4608,0.06415,0.2128838,396.1163,5.962955806,9.64,89.19603,7.5765,44.3128972,1.054,8.37,40.8454,2.39755,-2.061,1.4575,269.1,339.7,5.112,3.177,-0.0147,9e-04,10.6823,11.549,12.937,13.035,12.6905,13.3195,14.7325,14.83,11.53125
1,23.75,-74.365,-36.8776,1.065,-16.75379932,0.0614,0.2119282,395.8141,5.881,9.375235,89.189695,7.349,44.7392,1.083,8.04,40.8158,2.41985,-2.0285,1.4575,268.7,338.7,4.934,3.087,-0.01575,0,10.415,11.335,12.83075,13.046,12.714,13.3225,14.728,14.835,11.54325
2,0.25,-78.69,-41.2716,1.0801,-18.70562932,0.0955,0.2292,395.6442,6.0644,9.9893,89.02045,8.38,41.7442,1.365,8.75,39.2494,2.4923,-2.246,1.519,271.1,344.55,6.23,4.403,-0.0289,0.0038,12.4825,13.3655,14.758,14.44125,14.11825,14.32775,14.97625,14.865,16.15375
2,0.75,-78.1875,-41.15023405,0.9585965312,-18.8237,0.1036,0.2308,395.74045,6.0122,9.8594,89.01774,8.23,42.9704,1.332,8.64,39.7891,2.496624559,-2.243,1.526,270.8,343.6,6.076,4.351,-0.028,0.004898,12.217,13.1285,14.5915,14.4385,14.137,14.339,14.9735,14.865,16.1955
2,1.25,-77.25,-39.4628027,0.9318596598,-18.6877,0.0919,0.2308662,395.3879,5.959913852,9.7181,89.00515,8.09,43.5326,1.37,8.45,40.89538163,2.5251,-2.131,1.539,271,343.35,5.926,4.14,-0.0289,0.0037,11.95225,12.90975,14.456,14.4375,14.1535,14.3515,14.9735,14.865,16.2015
2,1.75,-76.42,-38.61315,1.1978,-19.15715733,0.09195,0.2318,395.57955,5.926273259,9.7432,88.99645,7.982,44.3659,1.32,8.47,40.9453,2.4515,-2.14,1.52,270.5,342.85,5.824,3.9805,-0.026,0.0037,11.7353,12.717,14.30025,14.4425,14.157,14.3565,14.9735,14.865,16.19425
2,2.25,-76.06,-38.0671,1.025683924,-19.5907,0.1037,0.2398104,395.6753,5.9319,9.6555,88.9847,7.906,43.9513,1.28,8.35,41.19562387,2.4574,-2.069,1.528,270.3,341.9,5.7785,3.85,-0.0251,0,11.48575,12.48525,14.13475,14.418,14.1605,14.36575,14.97525,14.865,16.178
2,2.75,-75.72,-37.676622385,0.9659,-18.879303165,0.09885614929,0.2290374,395.633,5.9469,9.3922,88.9734,7.733,43.792,1.233,8.32,40.7177,2.4578,-2.099,1.474,270.6,340.75,5.535,3.486,-0.027,0,11.25375,12.28675,13.981,14.428,14.164,14.383,14.97675,14.865,16.16675
2,3.25,-75.155,-37.374332065,1.0226,-19.34550916,0.09225,0.2204918,395.62735,5.95045,9.337398,88.9639,7.579,44.3148,1.266,8.08,41.47522104,2.49015,-2.044,1.45,270.1,340.8,5.52,3.414,-0.0251,0.000807,11.016525,12.06975,13.83,14.39,14.1675,14.381,14.974,14.865,16.1575
2,3.75,-74.67,-37.2773,0.8371,-18.827871235,0.089624885945,0.21855,395.45715,5.9984992,9.21655,88.9556,7.459,44.0845,1.227,7.926,41.2339287,2.4463157825,-1.961,1.528,268.8,340.05,5.4345,3.292,-0.024,0,10.769,11.88675,13.70725,14.347,14.17775,14.39425,14.97825,14.87,16.123
2,4.25,-74.1,-35.46665,1.1361,-17.73295,0.09092889112,0.22815,395.5552,5.9149860895,9.217944,88.9493,7.394,45.0974,1.204,7.836,41.70884649,2.40685,-1.998,1.538,270.1,338.8,5.193,3.211,-0.0251,0,10.599,11.69225,13.5835,14.328,14.189,14.406,14.97625,14.87,16.115
2,4.75,-74.045,-36.09677015,0.98595529555,-18.6352,0.08175,0.2268,395.62625,5.91336073,9.2374,88.944155,7.467,44.3998,1.25,7.862,41.8244,2.4442,-1.995,1.456,269.3,339,5.1405,3.0935,-0.024,0,10.44175,11.5025,13.46275,14.3055,14.1825,14.402,14.9805,14.87,16.092
2,5.25,-74.055,-35.8541,0.9612485588,-19.2545,0.0663,0.2200358,395.649,5.9216,9.1617,88.9513,7.347,45.0847,1.249,7.766,42.40020402,2.4448,-1.98,1.497,268.2,338.15,5.007,2.857,-0.0222,0,10.24265,11.368,13.373,14.28075,14.19075,14.433,14.985,14.88,16.0325
2,5.75,-74.26,-35.47321734,1.0999,-18.93075,0.0735,0.2256976,395.5915,5.9215,8.9862,88.962,7.323,45.6291,1.214,7.722,42.4807,2.4079,-1.966,1.47,267.7,337.25,4.8825,2.741,-0.0259,0,10.061,11.1725,13.2335,14.253,14.171,14.449,14.985,14.88,16.0015
2,6.25,-73.8125,-33.135009125,0.9596,-18.2215,0.0675,0.2248331,395.5579,5.8498,9.04655,88.9719,7.207,44.7967,1.168,7.764,41.99222518,2.380434251,-1.917,1.447,267.3,337.25,4.724,2.5735,-0.026,0,9.868,11.04275,13.16925,14.207,14.169,14.4575,14.98425,14.88,15.98025
2,6.75,-72.855,-32.16736875,1.0784,-18.9183,0.06455,0.2222,395.61245,5.8827,9.0976665,88.98845,7.067,44.9543,1.174,7.83,42.305,2.32445,-1.126,1.584,268.3,337.2,4.793,2.499,0.133,0.584568,9.6796,10.863,13.0475,14.18275,14.17075,14.4475,14.9905,14.875,15.9425
2,7.25,-61.195,-29.003,1.2252,-16.39595,0.0568,0.2185048,395.3116,5.8843,8.9498,89.01464,7.277,44.8225,1.122,7.673,42.3791,2.2938,9.12,3.519,267.3,337.35,4.964,2.635,2.762742271,26.0688,9.51585,10.6755,12.90575,14.133,14.1685,14.44275,14.98925,14.875,15.90825
2,7.75,-12.56,-13.65989039,3.3612,-8.43145,0.077,0.2290982,395.8998,5.990934155,9.6542,89.0392,8.62,41.4631,0.978,8.64,39.59935697,2.0949,73.25,19.13,268.5,343.9,6.581,4.386,17.2674,158.5713,9.40765,10.5245,12.76275,14.0955,14.1725,14.45,14.99425,14.88,15.8275
2,8.25,53.15,9.5812,8.73185,11.0301,0.045,0.2319,395.7929,6.100624991,10.8877,89.059935,10.92,33.7412,0.74,10.18,34.6006,1.582446567,171.4,34.74,271,356.6,9.87,6.739,39.35536497,371.33,9.404425,10.415,12.647,14.061,14.168,14.447,14.9965,14.885,15.82475
2,8.75,132.395,35.55585,16.047,49.64115,-0.0695,0.2348,396.0626,6.0313,12.0236,89.0785,12.87,29.31331524,0.699,11.59,31.0453,1.3344,277.3,45.86,275.5,370.1,12.645,10.435,61.192437995,590.61405,9.5475,10.395,12.517,14.0465,14.152,14.44775,15.004,14.88,15.78225
2,9.25,219,64.86865,20.4348,90.1462,-0.02105,0.2439,396.3887,6.010018807,12.868215,89.0935,13.76,27.6767,0.867,12.49,29.745,1.4267,388.5,56.365,279,382.45,14.82,13.48,80.9672,804.48,9.98325,10.4705,12.409,14.0175,14.13,14.45275,15.00175,14.88,15.72775
2,9.75,297.115,86.89,24.6507,128.9957,0.032,0.2606,396.0482,6.0487,13.538,89.1048,14.57,26.53144174,1.077,13.12,28.3508,1.585893062,484.1,68.335,282.8,393.65,16.48,16.255,98.293407315,990.585,10.86665,10.7795,12.341,13.986,14.099,14.45425,14.9985,14.885,15.6785
2,10.25,360.6,101.88594795,27.44995,164.3423,0.10535,0.2833,395.9563,6.0657,14.16707,89.10655,15.195,25.6643,1.298,13.635,27.52355,1.71225,574.2,81.7,286.4,403.95,17.57,18.94,114.912,1156.8,11.885,11.2425,12.305,13.925,14.069,14.4545,14.992,14.89,15.62125
2,10.75,411.65,115.0953,32.023,191.43215,0.1773,0.3023475,395.77095,5.9599,14.8819,89.1041,15.75,24.43377852,1.3825,14.25,26.32639753,1.84,645.2,92.3,289.5,415.65,18.905,21.48,129.9246743,1294.356,12.969,11.8675,12.2775,13.8925,14.0245,14.461,14.996,14.89,15.57525
2,11.25,453.15,127.06925,32.69,219.6627,0.2443,0.3255,395.6286,5.8435506545,15.52055,89.0934,16.43,23.0439,1.534,14.795,24.92295,1.9574,703.7,102.8,292.9,425.55,20.26,23.49,142.3659461,1398.72,14.0505,12.611,12.307,13.846,13.9805,14.4645,14.9975,14.89,15.50825
2,11.75,475.2,133.8982542,33.666499385,235.7273,0.2521,0.3294,395.66195,5.72435,16.10806,89.0688,17.32,21.7465,1.632,15.33,23.9244,2.03359592,745,113.3,296.25,434.7,21.515,25.23,157.0241135,1464.96,15.145,13.3955,12.4255,13.81,13.9695,14.468,14.9975,14.89,15.47375
2,12.25,477.2,129.5355,35.8516,247.1217902,0.352462815,0.34426905,395.28475,5.5887,16.65955,89.03319,17.87,19.973158915,1.7565,15.95,22.374,2.1559875965,767.7,126.8,299.5,440,22.555,26.17,179.5,1501.695,16.28975,14.259,12.634,13.7715,13.9675,14.4965,15.004,14.89,15.44
2,12.75,476.6,130.37615715,35.96335,254.5452,0.39034119325,0.37435,395.2522,5.4991,17.128855,88.99,18.18,19.1199,1.889,16.47,20.9291,2.383997661,776.05,133,301.9,446.4,23.46,27.33,196.71863495,1510.2,17.2838,15.094,12.8885,13.743,13.925,14.478,15.004,14.9,15.37325
2,13.25,466.4,116.58086685,35.94619862,255.2391,0.4238736087,0.383,395.15685,5.36985,17.4991,88.9458,18.35,18.36355,1.97,16.93,19.70980538,2.5103,760.15,125.3,302.5,448.75,23.86,27.525,177.842,1475.502,18.17135,15.905,13.1315,13.71875,13.88625,14.47825,15.00375,14.9,15.34975
2,13.75,445.3,101.6018,31.65266955,247.2109,0.45095,0.3901,395.17895,5.2711727575,17.71165,88.906,18.58,17.750065065,2.066,17.07,18.8833,2.63905,728.3,117.3,304.6,448.25,24.18,27.65,161.9172,1413.6,19.00925,16.62075,13.45025,13.70275,13.875,14.48025,15.00725,14.9,15.33825
2,14.25,406.9,87.53015699,30.8381,232.65115,0.4555,0.4144,395.1842,5.191438808,17.94008,88.8796,18.76,17.7171,2.1165,17.34,18.71,2.794417469,676.5,105.4,304.95,447.1,24.19,26.835,147.1347409,1305.6,19.71175,17.2455,13.7335,13.685,13.8495,14.48,15.0015,14.9,15.30425
2,14.75,361.95,67.9402,27.68822237,211.8065,0.47076139395,0.4161,395.2717,5.1231,18.1252,88.871,18.81,17.51635,2.157,17.45,18.9335,2.95945,611.9,93.7,304.25,442.8,23.74,25.835,131.35,1183.76,20.1315,17.76,14.058,13.68,13.8425,14.4635,15.0095,14.91,15.3
2,15.25,302.515,47.51344107,25.789,187.53925,0.4157,0.4346,395.2193,5.038,18.11565,88.868,18.835,16.99445,2.2445,17.34,17.9985501,3.0277,537.25,81,303.1,436.65,23.23,24.38,114.693,1036.701,20.3053,18.0585,14.4105,13.6925,13.849,14.461,15.012,14.91,15.3415
2,15.75,231.3,23.03185,22.3505,155.2037,0.4043,0.4378,394.9423,5.0359,18.139,88.8662,18.845,17.061139155,2.302,17.38,18.3104,3.1758,445.65,67.57,302.45,429.25,22.5,22.4,96.77419677,855.54,20.3505,18.36,14.7145,13.717,13.847,14.4515,15.0055,14.92,15.39625
2,16.25,153.15,2.017263805,17.5392,117.1428,0.34745,0.4300928,394.8988,5.0497,18.0046,88.8682,18.92,17.319427765,2.247,17.25,18.5602,3.149600916,347.65,55.27,301.2,421.5,21.27,20.44,76.6848,662.496,20.0665,18.4485,14.9985,13.748,13.8465,14.445,15.008,14.91,15.4215
2,16.75,67.525,-20.4553,14.5111,73.635833205,0.3191993689,0.422,394.9266,5.149931655,17.7497,88.8667,18.33,17.8276,2.1685,16.92,18.78584813,3.253973704,240.6,43.405,298.45,411.3,19.455,17.99,55.68,452.2095,19.4336,18.465,15.278,13.7735,13.8495,14.4385,15.0045,14.92,15.45325
2,17.25,-8.1565,-45.0811,10.6663,28.03245,0.2618,0.4005407,395.0745,5.29649329,17.3676,88.8762,17.505,19.21545,1.9765,16.49,19.5888,3.009740444,133.25,31.01,295.8,400.9,17.58,15.725,31.510948475,250.6518,18.7715,18.284,15.5515,13.804,13.8295,14.422,15.008,14.92,15.53375
