DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,VPD,TS_3
1,8.75,0,-7.2946175,-69.502297078,0,-39.650625,-9.57,56.63,0.0237,97,0,-30.546,0,0,-6.626875,0.2127066,-17.15875,-9.7575,-10.0175,-20.385,-13.118125,-14.66625,352.6,0.07323305,-5.886225
1,9.25,0,-4.5031654459,-64.2727593565,0,-39.6375,-9.6,56.1475,0.02669,96.9525,0,-31.62,0,0,-6.62675,0.208362,-17.03125,-9.83,-10.0375,-20.1725,-13.108125,-14.691875,368.1275,0.0728734,-5.880025
1,9.75,0,-5.1982060686,-63.65848926,0,-39.67,-9.61625,55.88425,0.02143,96.9,0.011875,-32.21,0,0,-6.635125,0.211976,-16.84125,-9.8425,-10.0575,-19.98,-13.090625,-14.746875,378.665,0.07336685,-5.877275
1,10.25,0,-3.2927357132,-65.6972883125,0,-39.62,-9.635,57.135125,0.0235,96.9425,0.38575,-30.59,0.29202975,0.0967237,-6.648375,0.221137125,-16.71875,-9.85375,-10.07375,-19.82125,-13.0575,-14.823125,385.93,0.07431765,-5.889825
1,10.75,0,-2.062787636,-58.4226109,0.1359,-39.62,-9.65125,56.8625,0.0234575,96.92,1.216,-30.03,1.546354,1.4136125,-6.66825,0.19782805,-16.6925,-9.855,-10.09,-19.78625,-12.990625,-14.89125,380.425,0.078483075,-5.902925
1,11.25,0,-2.6005930141,-51.5325330825,1.091,-39.488,-9.66,57.9335,0.0256225,96.96,2.6444,-32.5065,3.251217,4.703312,-6.6936,0.20142635,-16.69125,-9.84875,-10.10875,-19.72125,-12.916875,-14.823125,389.085,0.0932267,-5.917475
1,11.75,0,-3.8773,-47.4766527485,2.2827,-38.586,-9.63925,56.926,0.025125,97.02,4.298075,-33.4025,5.67064875,8.9119665,-6.6649,0.23029275,-16.715,-9.82125,-10.11125,-19.63375,-12.790625,-14.743125,389.295,0.10958075,-5.928825
1,12.25,0,-1.57998875,-43.475985,3.0883,-37.65375,-9.60225,55.20125,0.023275,97.08,4.81625,-28.8725,7.22963625,10.486505,-6.671175,0.2309384,-16.83875,-9.78,-10.12,-19.53875,-12.645,-14.69,389.395,0.11953425,-5.93635
1,12.75,0,-2.80996775,-43.046804552,3.38435,-36.93275,-9.541,54.30725,0.02357225,97.185,5.661125,-27.6175,7.482045,12.9103275,-6.6349,0.237968,-16.84125,-9.72125,-10.12875,-19.42125,-12.541375,-14.64,389.795,0.138966,-5.9417
1,13.25,0,-4.018156,-40.53806983575,3.673,-35.59475,-9.4755,54.223,0.0294,97.2,5.494175,-26.494,7.183534,12.2371025,-6.588325,0.249500525,-16.6875,-9.655,-10.1275,-19.29875,-12.385625,-14.578125,389.935,0.14914825,-5.938975
1,13.75,0,-2.14972,-41.413810968,3.184125,-35.40925,-9.417,54.328675,0.02623,97.19,4.52105,-27.542,6.24941725,10.0871075,-6.5664,0.2183069,-16.55,-9.50125,-10.1325,-19.14125,-12.181875,-14.527375,390.67,0.1526275,-5.930175
1,14.25,0,-1.6619,-46.193854858,1.868,-35.852,-9.39,53.785,0.0279,97.27,2.9818,-27.582,3.813111,7.151306,-6.5622,0.2280012,-16.43125,-9.3575,-10.1275,-18.9825,-12.085625,-14.46625,390.96,0.14630175,-5.923275
1,14.75,0,-3.42682295925,-50.68160473375,0.846,-35.873,-9.34875,54.849,0.02179,97.18,1.52485,-29.2085,1.446806,3.3533505,-6.55715,0.214149,-16.284,-9.166,-10.112,-18.808,-11.985,-14.3932,391.1625,0.1435635,-5.918275
1,15.25,0,-6.0726764991,-50.1132,0,-36.75775,-9.33175,56.68575,0.0217675,97.19,0.5976,-31.123,0.1397676,0.6652196,-6.51535,0.2091182,-16.15,-9.05,-10.1,-18.678,-11.8772,-14.3026,391.07,0.1471525,-5.9131
1,15.75,0,-6.9057491281,-57.612121468,0,-37.4265,-9.28325,57.471,0.024515,97.1925,0.157375,-33.57975,0,0,-6.4621,0.1897372,-16.042,-8.976,-10.084,-18.484,-11.7374,-14.2212,391.1,0.117659,-5.907925
1,16.25,0,-5.54788760435,-51.9237740325,0,-37.65575,-9.2575,57.96225,0.02441,97.2,0.00892500000000002,-35.504,0,0,-6.41005,0.20045575,-15.998,-8.992,-10.068,-18.296,-11.612,-14.178,390.4,0.110561,-5.9023
1,16.75,0,-4.808461,-62.4677375,0,-38.43325,-9.25875,57.32325,0.0227275,97.1925,0,-35.3865,0,0,-6.38015,0.1889197,-16.002,-9.016,-10.048,-18.152,-11.536,-14.1198,378.125,0.09745545,-5.897025
1,17.25,0,-4.76596,-63.42508,0,-38.8045,-9.26575,57.45075,0.0200125,97.1,0,-33.75475,0,0,-6.3699,0.21172545,-16.032,-9.064,-10.056,-18.064,-11.4892,-14.1112,378.9925,0.0832313,-5.892125
1,17.75,0,-6.353190002,-62.09435,0,-39.20495,-9.254,57.54575,0.02476,97.1,0,-33.19875,0,0,-6.377275,0.203235,-16.074,-9.116,-10.208,-18.06,-11.693,-14.1228,377.14,0.084046525,-5.88495
1,18.25,0,-3.8993695505,-70.336,0,-39.489475,-9.2495,57.043,0.02156,97.09,0,-33.1965,0,0,-6.387975,0.2109328,-16.104,-9.178,-10.388,-18,-11.92,-14.1618,385.22,0.0819479,-5.87385
1,18.75,0,-5.5550235,-60.1972585915,0,-39.538,-9.2535,56.5525,0.0230335,97.09,0,-33.756,0,0,-6.394975,0.201069525,-16.136,-9.226,-10.64,-17.92,-12.135,-14.1178,390.375,0.07661685,-5.862125
1,19.25,0,-9.4430625,-55.966925927,0,-39.5585,-9.2475,56.032,0.0242975,96.9875,0,-36.264,0,0,-6.4077,0.192994,-16.19,-9.398,-10.894,-17.88,-12.2286,-14.0956,390.2,0.073903275,-5.851675
1,19.75,0,-5.3865732884,-57.186699232,0,-39.60825,-9.24725,56.05125,0.022905,96.9875,0,-38.132,0,0,-6.4223,0.193907,-16.234,-9.49,-11.158,-17.918,-12.37,-14.09,389.81,0.077511925,-5.8395
1,20.25,0,-8.75075,-62.344925,0,-39.591075,-9.233,56.044,0.02228,96.985,0,-34.637,0,0,-6.4445,0.1915901,-16.152,-9.508,-11.406,-18.09,-12.512,-14.0776,389.89,0.075198875,-5.827425
1,20.75,0,-6.50404121375,-65.64665,0,-39.6085,-9.24,56.3645,0.0249125,96.985,0,-35.349,0,0,-6.4638,0.21140625,-16.096,-9.532,-11.658,-18.354,-12.638,-14.1312,390.3,0.076092225,-5.8138
1,21.25,0,-4.44628,-59.074165,0,-39.61,-9.25,56.424,0.023465,97,0,-33.27375,0,0,-6.4818,0.1976727,-16.146,-9.536,-11.886,-18.662,-12.75,-14.1952,390.37,0.072070775,-5.799725
1,21.75,0,-6.141525,-55.420730762,0,-39.61,-9.292,56.1315,0.023675,97.07,0,-36.63,0,0,-6.5046,0.21567875,-16.282,-9.568,-12.068,-18.958,-12.848,-14.2536,390.5,0.074123625,-5.78465
1,22.25,0,-4.267497,-63.43055,0,-39.6185,-9.306,55.8905,0.0231575,97.065,0,-36.6125,0,0,-6.526,0.2058494,-16.408,-9.614,-12.008,-19.064,-12.931,-14.336,389.68,0.0724406,-5.775375
1,22.75,0,-6.53940575,-74.48416,0,-39.61,-9.306,55.471,0.021025,97.1475,0,-36.75075,0,0,-6.539,0.208309,-16.524,-9.666,-11.942,-19.028,-13.004,-14.3802,390.0925,0.072617725,-5.784675
1,23.25,0,-6.52302994345,-56.732477249,0,-39.62,-9.316,56.686,0.0239,97.14,0,-41.425,0,0,-6.5554,0.20565125,-16.65,-9.698,-11.896,-19.006,-13.062,-14.435,390.6325,0.073936175,-5.79325
1,23.75,0,-5.2795257258,-55.314937314,0,-39.6185,-9.334,56.323,0.02259,97.1875,0,-40.433,0,0,-6.5788,0.2005907,-16.762,-9.642,-11.766,-18.98,-13.084,-14.489,390.64,0.0715828,-5.80355
2,0.25,0,-6.7432255,-58.5735,0,-36.09275,-9.489,56.2385,0.019025,97.1,0,-37.09925,0,0,-8.6205,0.21341375,-18.2935,-7.10825,-14.37225,-23.36025,-11.484425,-16.397125,388.8875,0.08117035,-13.0135
2,0.75,0,-5.215863,-59.3377551035,0,-36.709,-9.53725,53.884,0.0198190625,97.1,0,-37.196,0,0,-8.635,0.2023432,-18.536,-7.078575,-14.4295,-23.71,-11.5083,-16.527875,389.25,0.08033265,-13.06725
2,1.25,0,-7.251944,-50.01036,0,-36.6305,-9.59725,56.41275,0.02076109,97.1,0,-38.73875,0,0,-8.65775,0.21247875,-18.668,-7.085775,-14.458,-24.0005,-11.593,-16.66275,388.4425,0.079432075,-13.1345
2,1.75,0,-6.02667625,-56.0521,0,-36.13725,-9.66175,56.42025,0.0205325,97.1,0,-37.48775,0,0,-8.62875,0.21467615,-18.73925,-7.10295,-14.4665,-24.144,-11.69455,-16.790125,382.625,0.081820625,-13.20175
2,2.25,0,-10.00448125,-53.6402,0,-37.1205,-9.71625,57.6935,0.019365,97.1,0,-36.53025,0,0,-8.60425,0.21353025,-18.8295,-7.12865,-14.513,-24.2475,-11.7905,-16.950375,382.04,0.0780455,-13.2655
2,2.75,0,-5.6602675,-52.63306019,0,-36.8055,-9.77525,58.044,0.0215725,97.1,0,-36.25125,0,0,-8.5725,0.21740025,-18.9315,-7.1627,-14.5595,-24.64025,-11.84525,-17.146375,388.42,0.076595725,-13.2315
2,3.25,0,-5.99453375,-55.7641,0,-36.10625,-9.82975,58.40525,0.0222107,97.1,0,-35.75975,0,0,-8.54525,0.2192865,-19.04525,-7.204825,-14.53525,-24.70175,-11.878825,-17.420375,388.49,0.08051805,-13.20425
2,3.75,0,-9.10188225,-56.04482225525,0,-36.4805,-9.82175,57.392,0.02118,97.1,0,-33.96625,0,0,-8.518,0.22218105,-19.14625,-7.25405,-14.42675,-25.0525,-11.898775,-17.619375,388.535,0.082478725,-13.19025
2,4.25,0,-4.6911835,-50.0964352,0,-36.805,-9.83175,56.044,0.02416,97.0725,0,-32.7165,0,0,-8.49625,0.22483575,-19.20875,-7.31575,-14.253,-25.196,-11.951875,-17.791125,390.2025,0.078295975,-13.183
2,4.75,0,-5.32316975,-55.6589725,0,-37.1965,-9.858,53.54775,0.02195,97.1,0,-31.041,0,0,-8.47175,0.21519675,-19.1705,-7.392975,-14.06475,-25.10525,-12.012075,-17.900375,390.1125,0.0744535,-13.186
2,5.25,0,-4.7785028525,-58.3411875,0,-36.69475,-9.908,56.011,0.025,97.07,0,-38.788,0,0,-8.44725,0.2066965,-19.0825,-7.457125,-13.90825,-25.186,-12.074825,-18.05675,389.885,0.0779605,-13.19225
2,5.75,0,-6.595673,-58.393583413,0,-37.523,-9.9245,56.128,0.023555485,97.07,0,-40.8775,0,0,-8.43175,0.2186795,-19.087,-7.536675,-13.78525,-25.245,-12.146875,-18.205125,389.18,0.07708495,-13.202
2,6.25,0,-8.90085625,-57.3506,0,-37.74575,-9.94,56.57025,0.0261375,97.07,0,-33.318,0,0,-8.42725,0.213357125,-19.15975,-7.61855,-13.81725,-25.32775,-12.0121,-18.339875,388.9,0.076024325,-13.22525
2,6.75,0,-4.20708125,-49.1857,0,-38.0265,-9.9445,55.58,0.02603,97.07,0,-30.571,0,0,-8.42725,0.19482725,-19.3005,-7.720025,-13.95075,-25.43275,-11.86675,-18.473625,388.125,0.077152075,-13.25525
2,7.25,0,-7.983849863425,-59.582253825,0,-38.1155,-9.948,55.146,0.020325,97.07,0,-30.8105,0,0,-8.41725,0.222036,-19.472,-7.78615,-14.07975,-25.51775,-11.72825,-18.56225,383.78,0.0755377,-13.292
2,7.75,0,-10.2641887635,-59.289895,0,-38.20575,-9.94975,55.589,0.02355,97.1,0,-29.876,0,0,-8.4345,0.2225316,-19.54925,-7.83595,-14.206,-25.5755,-11.7169,-18.6235,387.6375,0.0745842,-13.33875
2,8.25,0,-4.963572,-53.725675065,0,-38.47975,-9.93425,55.851,0.02337425,97.1,0,-29.89,0,0,-8.44725,0.20691,-19.474,-7.8881,-14.32675,-25.6305,-11.903825,-18.678,389.73,0.07690765,-13.37875
2,8.75,0,-4.5475795,-56.742685,0,-38.4865,-9.91425,54.955,0.0191625,97.1,0.12575,-32.7125,0,0,-8.45,0.231749,-19.655,-7.8962,-14.453,-25.71075,-12.098725,-18.724375,386.4175,0.076656875,-13.4255
2,9.25,0,-4.5994932865,-49.98212,0,-37.5425,-9.89425,53.884,0.02462,97.2,0.5028,-29.718,0,0.1119637125,-8.47725,0.215323,-19.5915,-7.8186,-14.563,-25.85925,-12.313725,-18.737625,389.855,0.07370285,-13.4755
2,9.75,0,-6.384687,-43.355965206,0.39725,-36.692,-9.86975,52.87025,0.026415,97.165,1.50235,-29.55875,2.5097625,2.0832385,-8.51175,0.199252,-19.5155,-7.827775,-14.6485,-25.99225,-12.4955,-18.651625,391.525,0.07601885,-13.529
2,10.25,-0.0986600961,-2.5879961875,-39.71664,2.840075,-34.74875,-9.85525,52.171,0.036695,97.1725,4.59065,-37.687,7.6303635,7.5464035,-8.5435,0.246635,-19.39125,-7.826625,-14.68125,-25.5235,-12.613575,-18.4735,391.4125,0.09234845,-13.5455
2,10.75,-0.0792559274499999,-4.2347270596,-40.897976256,5.1138,-33.63,-9.825,49.584,0.03744,97.3,10.2625,-44.52,13.8192,17.1056,-8.555,0.24333625,-19.215,-7.76275,-14.635,-25.4175,-12.59275,-18.29125,391.95,0.1017175,-13.5385
2,11.25,-0.3764780268,-4.82977125,-34.0309370305,8.47375,-32.448,-9.8075,47.406,0.04403,97.3,15.4625,-57.67525,19.8404775,27.65945,-8.5525,0.282125,-18.93,-7.62,-14.495,-25.22,-12.4645,-18.06875,390.985,0.11097825,-13.535
2,11.75,-0.429985284,-1.8510445,-27.6647,10.94975,-31.50125,-9.77875,46.02875,0.04156275,97.3,20.7385,-62.26675,24.4814525,38.6961175,-8.573,0.267882675,-18.553,-7.4855,-14.28725,-24.711,-12.26795,-17.89725,389.1125,0.126815,-13.50475
2,12.25,-0.859979925,-1.586517,-31.5166875,12.75775,-30.8575,-9.7255,41.18625,0.0498775,97.3,24.38825,-60.07775,26.9105,48.608045,-8.5365,0.3593659,-17.945,-7.406775,-13.9975,-23.98075,-12.0388,-17.72875,390.34,0.14236775,-13.4615
2,12.75,-0.4868061996,-2.8546268369,-25.2732175,12.8,-29.6725,-9.7055,39.5475,0.06125,97.3,27.0115,-64.832,27.899445,54.152035,-8.50325,0.313733625,-17.375,-7.26075,-13.652,-23.43775,-11.8023,-17.444625,390.05,0.167538,-13.4015
2,13.25,-0.4681865205,-2.298526942275,-22.518265697,12.84,-29.095,-9.6855,38.4275,0.06657125,97.25,26.79425,-66.1295,28.033735,55.416525,-8.4855,0.32335085,-17.00275,-7.02975,-13.28975,-22.90625,-11.559725,-17.12225,388.9775,0.19446625,-13.325
2,13.75,-0.6302253485,-1.6649025,-25.6196293395,11.30675,-28.518,-9.655,36.376,0.044945,97.29,22.295,-62.3275,24.3135125,47.9653,-8.4575,0.3255145,-16.64,-6.80875,-12.9275,-22.335,-11.3245,-16.77625,388.86,0.2156075,-13.2485
2,14.25,-0.4068294976,-1.8316475,-27.6236,8.9,-28.292,-9.6325,35.15,0.0523625,97.3,19.745,-54.74,19.6081125,45.32255,-8.4125,0.326269,-16.5095,-6.9876,-12.59625,-21.8345,-11.28725,-16.428625,388.205,0.27029625,-13.1685
2,14.75,-0.696558990225,-2.83054,-30.806271881,7.399575,-27.856,-9.59625,33.676,0.048025,97.2025,15.40325,-45.906,15.10847,34.16741,-8.458,0.312869,-16.13325,-6.88585,-12.31175,-21.468,-11.04095,-16.08925,389.225,0.2805595,-13.083
2,15.25,-0.498963115025,-2.492204,-42.378245,5.7097,-27.391,-9.552,34.44375,0.035215,97.105,10.747,-36.38225,11.533655,23.48547,-8.454,0.310699625,-15.774,-6.7815,-12.119,-21.104,-10.8035,-15.792,389.175,0.27775225,-13.0095
2,15.75,-0.1755163313,-3.9941018138,-36.013645,3.0068,-27.4235,-9.534,35.018,0.0318525,97.1025,6.026075,-39.49075,5.5906615,13.52418,-8.43775,0.2706803,-15.44025,-6.678375,-11.97975,-20.68375,-10.5811,-15.526375,389.365,0.27871925,-12.9395
2,16.25,-0.2855643392,-5.4189565,-35.5287473,1.231375,-28.443,-9.52075,37.3935,0.02311625,97.1025,2.140775,-35.129,1.649552,4.48104275,-8.438,0.2285453,-15.24475,-6.58015,-11.90525,-20.3755,-10.3907,-15.28375,388.84,0.21212375,-12.8895
2,16.75,-0.0217,-6.1761,-44.831535,0,-29.3105,-9.51725,40.4305,0.025101495,97.1025,0.380875,-37.6395,0.179440075,0.507106425,-8.42825,0.1872015,-15.1685,-6.456375,-11.88775,-19.9785,-10.30825,-15.0935,389.16,0.15800575,-12.8495
2,17.25,-0.1930510492,-5.4280682992,-49.25895118125,0,-30.5345,-9.497,44.5585,0.02002555,97.2,0.119975,-39.576,0,0,-8.435,0.1800659,-15.17175,-6.43775,-11.7785,-19.92,-10.30455,-14.946875,386.76,0.12611125,-12.8095
2,17.75,-0.1363309552,-4.883492,-49.39889,0,-32.1965,-9.49025,50.7715,0.02245,97.2,0,-42.96775,0,0,-8.445,0.18413085,-15.22475,-6.4052,-11.853,-20.03925,-10.328,-14.93575,380.16,0.1204065,-12.776
2,18.25,-0.0503979999999999,-7.672569627025,-52.192352053,0,-32.5915,-9.477,52.4365,0.0176875,97.2,0,-41.39425,0,0,-8.4785,0.18704195,-15.321,-6.384925,-12.0035,-20.176,-10.37635,-14.90025,371.7,0.110103225,-12.7395
2,18.75,-0.00699999999999999,-6.761175773475,-53.917488434,0,-32.7595,-9.45375,52.252,0.019645,97.1025,0,-37.85125,0,0,-8.4545,0.1841125,-15.44025,-6.367775,-12.16075,-20.313,-10.4505,-14.911875,373,0.1066025,-12.6865
2,19.25,0,-6.34193116265,-57.78311169,0,-33.357,-9.45025,53.8105,0.01901,97.2,0,-34.766,0,0,-8.45425,0.207005,-15.62725,-6.3755,-12.3885,-20.5645,-10.569375,-15.087375,387.3125,0.092349525,-12.6435
2,19.75,0,-5.75803960045,-55.2886875,0,-33.6005,-9.41725,55.2425,0.0190025,97.1025,0,-36.25475,0,0,-8.464,0.19186125,-15.83125,-6.428525,-12.64425,-20.91375,-10.6904,-15.316375,388.525,0.097486375,-12.624
2,20.25,0,-6.858321855625,-57.14652249125,0,-34.565,-9.4075,55.7375,0.0206625,97.1025,0,-38.477,0,0,-8.4705,0.215816,-16.062,-6.66765,-12.87025,-21.15875,-10.833525,-15.48475,388.31,0.09069315,-12.615
2,20.75,0,-5.806596237875,-51.32757,0,-35,-9.40725,55.203,0.02102,97.1,0,-37.52575,0,0,-8.48025,0.20908,-16.27925,-6.828475,-12.77975,-21.33425,-10.970575,-15.63185,387.185,0.088695275,-12.626
2,21.25,0,-7.318036819225,-63.48560746625,0,-35.7385,-9.39375,53.1405,0.02044,97.1,0,-39.31575,0,0,-8.48675,0.19759125,-16.493,-7.00415,-12.6645,-21.6395,-11.102275,-15.7749,388.6,0.0846187,-12.6495
2,21.75,-0.05862,-11.43467,-61.79936232875,0,-36.0365,-9.3835,51.69,0.0192075,97.1,0,-39.68075,0,0,-8.50375,0.21081375,-16.77475,-7.0885,-12.6095,-22.07225,-11.2389,-15.915875,389.18,0.09023075,-12.695
2,22.25,-0.149495191875,-8.087241,-63.006275,0,-35.89,-9.37,54.1835,0.0226475,97.1,0,-40.7625,0,0,-8.5205,0.2228355,-17.07,-7.14355,-12.57775,-22.435,-11.3807,-15.906375,388.6125,0.083632275,-12.7405
2,22.75,0,-8.822659,-56.1533458175,0,-35.855,-9.36,54.8065,0.02371,97.1,0,-42.34425,0,0,-8.54075,0.18741875,-17.3945,-7.1419,-12.5905,-22.504,-11.516725,-15.957875,389.0575,0.084832275,-12.7995
2,23.25,0,-6.07908625,-49.089805,0,-35.926,-9.37675,56.496,0.0228425,97.1,0,-40.154,0,0,-8.56425,0.2082025,-17.72925,-7.0955,-12.67075,-22.73325,-11.605925,-16.26075,388.71,0.081872875,-12.8585
2,23.75,0,-6.1627370207,-49.2129825,0,-36.758,-9.39375,54.3615,0.019825,97.1,0,-40.606,0,0,-8.5845,0.1938475,-17.9925,-7.14665,-12.7235,-23.01775,-11.482725,-16.367375,388.4,0.0807227,-12.924
3,0.25,-0.00922499999999999,-5.17015337935,-60.823535,0,-32.87325,-9.2805,37.93275,0.0219225,97.3925,0,-49.46625,0,0,-8.0315,0.20645375,-14.13475,-3.9199,-7.397625,-17.75025,-8.8022,-12.940475,390.7425,0.1071155,-8.146375
3,0.75,0,-5.139265,-60.78338,0,-33.362,-9.28075,37.6915,0.0165025,97.3925,0,-51.435,0,0,-8.04125,0.1916825,-14.406,-3.94165,-7.324725,-18.2305,-8.882675,-13.24025,391.2425,0.101445675,-8.1488
3,1.25,0,-8.12816938625,-60.86873492,0,-33.53,-9.25175,37.348,0.01958,97.4,0,-52.93875,0,0,-8.0415,0.21135,-14.7715,-3.9907,-7.270375,-18.63025,-8.8083125,-13.1507375,390.835,0.10664225,-8.13975
3,1.75,0,-7.5462509078,-51.6517975,0,-34.374,-9.30075,36.64075,0.021615,97.3925,0,-49.84,0,0,-8.05125,0.206938125,-15.025,-4.038375,-7.363225,-18.9775,-8.9358375,-13.0394625,390.32,0.0954748,-8.1159
3,2.25,0,-4.887182,-55.817225,0,-34.1065,-9.301,37.50775,0.0184475,97.39,0,-47.915,0,0,-8.06075,0.2052,-14.78425,-4.1,-7.565125,-19.24325,-9.117425,-13.1148125,390.84,0.0969054,-8.098725
3,2.75,0,-5.0383395,-53.923022822,0,-35.002,-9.3105,38.882,0.02082,97.3875,0,-45.514,0,0,-8.07075,0.1976325,-15.2845,-4.1828,-7.7984,-19.33925,-9.240075,-13.23225,382.9,0.096787575,-8.087275
3,3.25,0,-7.79145356125,-57.9945824635,0,-34.91075,-9.32075,40.83775,0.019785435,97.4,0.0039,-45.5685,0,0,-8.08025,0.194421375,-15.81275,-4.19955,-7.728825,-19.21725,-9.3347625,-13.216625,376.4,0.097487825,-8.08435
3,3.75,0,-8.205716797175,-57.7720213,0,-35.30175,-9.33025,40.7765,0.0205475,97.4,0,-47.441,0,0,-8.09025,0.192511625,-15.97575,-4.247825,-7.74725,-18.8775,-9.453075,-13.09625,377.5875,0.0919889,-8.1133
3,4.25,0,-5.89342575,-43.77807,0,-35.39025,-9.34025,44.2505,0.02012,97.4,0,-46.5395,0,0,-8.08075,0.20577925,-16.168,-4.3033,-7.8621,-18.3595,-9.57045,-13.3445,390.4575,0.097061875,-8.14225
3,4.75,0,-10.86431625,-47.82148439625,0,-35.74325,-9.35,45.0685,0.020145,97.4,0,-45.423,0,0,-8.09075,0.207314125,-16.467,-4.35665,-7.991575,-18.464,-9.681725,-13.6405,390.64,0.096216225,-8.1555
3,5.25,0,-7.5903162389,-50.1098303025,0,-35.916,-9.36,45.9495,0.0196725,97.4,0,-44.25275,0,0,-8.0905,0.194355,-16.57125,-4.399125,-8.09375,-18.929,-9.7877625,-13.955625,386.995,0.0978219,-8.16825
3,5.75,0,-8.468721,-50.4889096735,0,-36.076,-9.3505,46.79475,0.018782355,97.4,0,-43.7675,0,0,-8.10075,0.191645,-16.49925,-4.43725,-8.20275,-19.2765,-9.8870875,-14.182875,392.15,0.0933033,-8.18625
