DOY2,HR2,LE,USTAR,TA_1_1_1,WS,FC,H,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,23.75,0.12525,0.3855,-20.00475,1.606,0.248,1.6125,76.32,382.59,0.28,-1.542,0,-0.4395,0.0805,0.694,1.1075
2,0.25,0.1805,0.3215,-15.5395,1.34425,0.177,0.91125,78.93525,388.68275,0.3475,-1.904,0,-0.06675,0.0985,0.29025,1.384
2,0.75,0.1635,0.28625,-15.30825,1.30475,0.156,1.58075,78.8205,388.6365,0.3175,-3.18425,0,-0.29175,0.14075,0.36425,1.383
2,1.25,0.07,0.3055,-15.09975,1.3145,0.166,-0.838,79.0345,388.6575,0.32,-3.4195,0,-0.25525,0.08025,0.3635,1.43075
2,1.75,0.14625,0.29425,-14.80975,1.31775,0.16375,0.28825,79.027,388.7575,0.335,-3.1765,0,-0.28025,0.12825,0.27925,1.49
2,2.25,0.1315,0.3145,-15.1385,1.32625,0.1655,-0.907,78.48825,388.663,0.3275,-3.78925,0,-0.23075,0.0745,0.39125,1.371
2,2.75,0.2025,0.27575,-15.3965,1.19925,0.16825,0.5135,78.2265,388.68125,0.31,-2.961,0,-0.0695,0.0765,0.51,1.3815
2,3.25,0.15625,0.26675,-15.78075,1.23275,0.17275,0.88,78.539,388.6975,0.3075,-1.86575,-6.499,-0.2005,0.0855,0.551,1.3305
2,3.75,0.21275,0.289,-16.23375,1.27075,0.16375,0.91825,78.30175,388.917,0.3,-2.37125,-4.941,-0.13225,0.07475,0.553,1.302
2,4.25,0.176,0.3195,-16.37375,1.277,0.117,2.218,79.1705,392.517,0.31,-1.91425,-6.824,-0.09225,0.133,0.372,1.239
2,4.75,0.2455,0.305,-16.328,1.3355,0.132,0.937,79.345,392.002,0.3,-2.31675,-5.4925,-0.16175,0.133,0.534,1.157
2,5.25,0.1265,0.301,-16.82975,1.34,0.155,0.6605,79.096,391.5375,0.295,-2.99975,-6.0315,-0.0665,0.10075,0.488,1.1855
2,5.75,0.133,0.2925,-17.016,1.2635,0.126,1.557,78.713,391.587,0.29,-1.92225,-6.803,-0.10825,0.13,0.392,1.1785
2,6.25,0.0955,0.3305,-16.79225,1.373,0.159,0.287,78.808,391.6285,0.275,-1.541,-7.02,-0.1325,0.1525,0.438,1.166
2,6.75,0.183,0.32775,-16.7945,1.3545,0.1825,1.91425,78.476,391.548,0.275,-1.5395,-6.63975,-0.09375,0.12375,0.33875,1.163
2,7.25,0.081,0.315,-16.83425,1.398,0.152,1.791,78.75,391.54,0.28,-1.43,-5.96,-0.0275,0.26975,0.56,1.159
2,7.75,0.20375,0.327,-16.91475,1.35075,0.173,0.822,79.411,391.4965,0.275,-1.008,-0.096,1.60075,3.773,0.9405,1.157
2,8.25,0.0885,0.305,-16.81125,1.2945,0.192,0.668,79.21,391.446,0.28,1.30525,29.3015,15.82775,22.806,5.104,1.155
2,8.75,0.301,0.323,-16.66475,1.307,0.2015,2.623,79.1165,391.415,0.285,7.087,96.71,47.41475,60.20025,18.862,1.086
2,9.25,0.6585,0.3565,-16.49225,1.4355,0.3195,9.6225,78.632,391.443,0.31,19.7285,200.9875,107.75375,119.78725,39.07875,1.004
2,9.75,1.073,0.4215,-16.36275,1.54025,0.2765,25.934,77.7865,391.355,0.36,39.46725,310.98425,177.45075,181.1935,72.87125,1.0885
2,10.25,1.0825,0.412,-15.90475,1.65325,0.3445,52.704,76.7995,391.251,0.405,60.2775,430.551,228.3755,252.374,95.338,1.0995
2,10.75,1.3545,0.41275,-15.567,1.7295,0.291,62.5505,76.066,391.0545,0.475,71.672,523.74025,275.336,330.32,124.326,1.188
2,11.25,2.134,0.43075,-14.77725,1.79775,0.274,84.0385,75.491,390.8255,0.525,81.686,605.50075,304.82925,367.85025,145.436,1.1835
2,11.75,3.013,0.46675,-13.78325,1.83975,0.339,94.07225,74.496,390.2935,0.58,90.50925,682.9425,342.5585,419.814,164.5385,1.28
2,12.25,3.13,0.4595,-13.1115,1.92575,0.349,96.57425,73.926,389.65675,0.7,100.2575,741.031,368.63775,477.6185,180.7615,1.364
2,12.75,3.207,0.45825,-12.17475,2.03,0.31025,109.663,73.145,389.1785,0.8,106.843,760.60725,370.65275,485.9185,173.37,1.4095
2,13.25,3.52675,0.486,-11.194,1.9985,0.331,106.08125,71.786,389.14175,0.83,109.785,771.3095,373.2795,464.23675,169.47625,1.47175
2,13.75,4.2045,0.488,-10.5275,1.95725,0.32275,114.55525,71.352,389.125,0.89,110.63425,693.16275,355.102,434.145,167.7015,1.50925
2,14.25,3.7535,0.4885,-10.069,2.0385,0.31325,108.742,70.98,389.069,0.97,107.52675,645.73325,324.85925,379.16925,151.48025,1.5755
2,14.75,3.20625,0.5115,-9.66225,2.022,0.3785,93.424,70.4045,389.0415,0.95,100.00175,545.059,283.098,321.838,142.7655,1.651
2,15.25,3.13975,0.5005,-9.40175,2.035,0.38,80.121,70.5505,388.60875,0.975,83.25525,471.50875,248.60975,269.0395,114.3505,1.74925
2,15.75,1.8865,0.495,-9.471,2.052,0.28925,58.6615,71.624,388.602,0.965,61.72625,350.344,195.15075,200.66875,79.2085,1.743
2,16.25,1.5005,0.4765,-9.409,1.957,0.215,35.7605,72.347,388.3585,0.88,23.33275,248.021,125.407,137.337,53.086,1.712
2,16.75,0.5445,0.427,-9.61275,1.83,0.26,16.1815,73.5235,388.391,0.84,10.085,142.17875,76.82325,87.71125,37.683,1.6435
2,17.25,0.3125,0.418,-10.23375,1.7255,0.215,7.0315,74.646,388.502,0.79,0.37,58.86475,32.129,45.78275,14.27125,1.619
2,17.75,0.209,0.3695,-10.62775,1.5415,0.159,-0.627,76.4435,388.579,0.74,-4.35375,16.60475,7.7665,15.29225,2.84225,1.588
2,18.25,0.2475,0.329,-11.9685,1.489,0.117,-1.021,77.5595,388.6675,0.64,-3.94475,-0.05275,0.21725,1.7685,0.3485,1.54075
2,18.75,0.2325,0.316,-12.67725,1.4745,0.1445,-2.0285,77.791,388.72,0.58,-3.88225,-3.186,-0.4175,0.0975,0.2755,1.543
2,19.25,0.169,0.3065,-12.69325,1.406,0.154,-1.418,78.7125,388.7635,0.53,-3.92975,-3.524,-0.52475,0.08875,0.3415,1.47975
2,19.75,0.116,0.3585,-13.5055,1.4375,0.192,-2.4025,79.737,388.8715,0.495,-3.22625,-4.48025,-0.3995,0.0985,0.3515,1.4365
2,20.25,0.167,0.337,-13.49925,1.4845,0.15375,-1.094,79.4105,388.813,0.475,-3.09925,-4.7305,-0.34425,0.08925,0.502,1.3855
2,20.75,0.27175,0.3455,-13.39325,1.484,0.16875,-1.24375,80.2525,388.9735,0.45,-3.1615,-4.516,-0.482,0.107,0.45,1.45
2,21.25,0.14775,0.32,-13.5925,1.3765,0.1905,-1.01025,80.4385,389.02275,0.4,-2.88125,-4.43425,-0.34825,0.08175,0.4405,1.43925
2,21.75,0.109,0.33,-13.82575,1.348,0.17925,-1.1615,80.2025,389.08575,0.39,-3.0885,-3.284,-0.382,0.0935,0.337,1.406
2,22.25,0.34625,0.353,-13.958,1.3225,0.17275,-0.035,80.071,389.188,0.38,-2.8835,0,-0.46375,0.063,0.495,1.412
2,22.75,0.19,0.326,-14.17325,1.338,0.1555,1.153,79.25,389.234,0.375,-2.6405,0,-0.34775,0.087,0.4165,1.426
2,23.25,0.3385,0.3125,-14.855,1.2735,0.1495,1.26975,78.7845,389.26175,0.355,-2.586,0,-0.32925,0.107,0.288,1.43175
2,23.75,0.26425,0.343,-14.90775,1.2955,0.141,-0.4525,79.44,389.32475,0.36,-2.72925,0,-0.1605,0.08575,0.2695,1.44275
3,0.25,0.55625,0.317,-8.49475,1.309,0.126,0.5895,80.443,392.3465,0.685,-6.12925,0,-0.49225,0.06075,0.4095,2.032
3,0.75,0.341,0.3215,-8.93775,1.266,0.1375,1.18975,81.9535,392.39375,0.625,-5.72775,0,-0.22675,0.04875,0.4465,2.083
3,1.25,0.5595,0.3285,-8.7575,1.521,0.1335,0.5225,82.864,392.41925,0.59,-4.686,0,-0.30225,0.04475,0.387,2.0685
3,1.75,0.4305,0.369,-9.08025,1.599,0.1375,1.71775,82.177,392.44875,0.585,-3.8415,0,-0.17025,0.018,0.2405,2.011
3,2.25,0.359,0.3595,-9.2725,1.535,0.13525,1.24975,82.2795,392.4705,0.54,-3.88075,0,-0.14775,0.03775,0.217,1.987
3,2.75,0.29075,0.337,-9.477,1.573,0.1335,0.82875,81.8885,392.493,0.525,-4.12575,0,-0.2985,0.0775,0.2895,1.8655
3,3.25,0.37625,0.3125,-9.682,1.513,0.132,0.69175,81.755,392.508,0.545,-2.246,-4.999,-0.114,0.111,0.2645,1.8135
3,3.75,0.314,0.29,-10.10375,1.433,0.158,0.1685,81.7855,392.53775,0.53,-1.1515,-3.786,-0.085,0.09375,0.31,1.951
3,4.25,0.628,0.3005,-9.518,1.34525,0.156,1.508,81.493,393.44575,0.505,-1.6045,-3.951,-0.02325,0.05325,0.352,2.138
3,4.75,0.4005,0.2975,-9.86325,1.35325,0.21,0.519,81.351,393.4485,0.47,-1.2065,-3.35,0.00275,0.09275,0.306,1.926
3,5.25,0.303,0.318,-10.478,1.405,0.178,1.118,80.9785,393.3995,0.47,-2.03725,-3.0325,-0.08425,0.08025,0.4075,1.9745
3,5.75,0.60575,0.3255,-11.10075,1.49175,0.20575,0.61025,81.2375,393.471,0.47,-2.3,-3.6255,-0.01825,0.14875,0.2875,1.9195
3,6.25,0.45,0.338,-11.22275,1.532,0.215,0.156,81.548,393.528,0.49,-2.158,-1.939,0.3125,0.9615,0.975,1.87525
3,6.75,0.25375,0.35175,-11.38975,1.4455,0.20825,1.22925,81.769,393.8165,0.515,-0.96475,13.9385,6.3685,12.281,8.1095,1.95675
3,7.25,0.475,0.37925,-11.56975,1.45575,0.2,3.354,81.3295,393.792,0.485,5.61625,76.3405,35.22225,45.49775,25.43125,2.0335
3,7.75,1.363,0.394,-11.187,1.598,0.32475,12.18275,81.465,393.7195,0.5,17.65425,159.0165,74.85725,100.651,54.95725,2.067
3,8.25,2.404,0.437,-10.9845,1.715,0.40525,26.81925,80.064,393.65975,0.565,34.9035,298.46225,152.45875,181.33825,88.88925,2.116
3,8.75,2.83875,0.487,-10.60925,1.831,0.5895,50.53925,80.06,393.44475,0.62,54.69,483.828,236.18225,276.11525,133.61,2.22
3,9.25,3.43275,0.4995,-9.9505,1.921,0.62975,68.639,77.913,393.33,0.81,54.4465,608.58475,281.03575,375.18025,193.022,2.3545
3,9.75,4.62375,0.5095,-8.82175,1.988,0.485,92.346,76.2115,392.89575,0.93,90.31525,780.74975,373.88975,481.252,217.15525,2.4255
3,10.25,6.99875,0.5215,-8.0415,2.052,0.44925,101.6605,72.2805,392.491,1.17,96.59475,907.34475,411.567,583.6535,260.667,2.44775
3,10.75,8.64625,0.5325,-7.021,2.1075,0.36,130.94025,71.178,392.52575,1.375,107.18025,1012.06775,463.9445,636.9485,299.3135,2.5245
3,11.25,11.29725,0.545,-6.1005,2.1315,0.42675,142.0465,69.1375,392.58475,1.57,114.66025,1090.8975,492.1915,664.84075,317.3965,2.63175
3,11.75,11.1295,0.5775,-5.3265,2.2975,0.415,149.0875,68.0825,392.60675,1.745,120.2815,1120.72775,512.14775,662.7715,346.538,2.69625
3,12.25,13.29525,0.5925,-4.71625,2.3565,0.38225,162.766,67.2125,392.5565,1.97,128.94175,1199.8015,554.761,665.242,361.266,2.6275
3,12.75,16.72525,0.5825,-4.04875,2.4035,0.47075,167.03,66.0275,392.5355,2.065,141.66025,1242.218,571.858,661.22225,363.06275,2.65625
3,13.25,15.9115,0.609,-3.22675,2.553,0.5005,161.26,65.7165,392.543,2.21,138.73725,1207.086,552.18225,656.1055,362.376,2.70425
3,13.75,15.636,0.6115,-2.94175,2.555,0.485,152.027,65.678,392.414,2.35,144.64475,1102.27,546.57125,686.044,324.08075,2.769
3,14.25,15.781,0.6155,-2.71875,2.5285,0.45,136.988,63.481,392.296,2.46,142.93525,1060.9415,520.3395,651.5675,310.459,2.786
3,14.75,17.812,0.6075,-2.4345,2.497,0.406,130.349,62.612,392.313,2.56,131.488,965.76325,476.808,608.714,272.93175,2.861
3,15.25,15.517,0.5975,-1.92125,2.4775,0.43,121.971,62.4435,392.312,2.73,121.9105,830.98525,395.234,520.64775,241.415,2.876
3,15.75,16.85,0.582,-2.13775,2.367,0.374,98.511,62.2545,392.265,2.785,112.52475,723.96875,372.37575,440.97225,201.487,2.85
3,16.25,12.353,0.581,-1.9155,2.405,0.37,76.189,63.694,392.255,2.7,97.21175,569.06025,297.17725,340.40525,156.2035,2.927
3,16.75,9.723,0.5625,-2.05225,2.275,0.372,60.03,64.5505,392.233,2.655,77.66925,431.76675,244.94125,262.788,114.7775,2.998
3,17.25,8.479,0.516,-2.167,2.108,0.315,34.851,65.593,392.32,2.48,44.1455,268.46025,159.5685,169.83625,87.2385,3.037
3,17.75,4.421,0.5035,-2.51975,2.0885,0.346,16.574,66.0235,392.325,2.295,12.06,157.25025,90.33025,102.88525,60.7755,3.016
3,18.25,2.701,0.452,-3.34525,1.7875,0.208,3.675,67.7985,392.355,2.145,-1.5545,84.63925,40.36725,56.42175,29.292,3.049
3,18.75,0.745,0.398,-3.6765,1.623,0.207,-2.116,70.0545,392.349,2,-8.65425,27.48175,10.6675,18.64625,9.935,3.035
3,19.25,0.52,0.401,-3.87925,1.5615,0.135,-2.45,72.3005,392.395,1.715,-9.848,1.509,-0.0285,2.122,1.307,3.047
3,19.75,0.334,0.3695,-4.668,1.584,0.189,-1.122,74.1555,392.489,1.39,-10.6235,-0.173,-1.122,0.10675,0.3205,2.909
3,20.25,0.661,0.352,-5.272,1.4315,0.133,-1.361,75.462,392.542,1.125,-11.218,-0.674,-0.9835,0.104,0.228,2.721
3,20.75,0.473,0.3385,-6.04175,1.443,0.143,0.493,75.597,392.566,1.03,-9.772,-0.191,-0.79825,0.06075,0.4735,2.468
3,21.25,0.644,0.3295,-6.721,1.506,0.13,0.994,75.988,392.558,1.01,-8.16775,-0.73575,-0.46075,0.05175,0.3735,2.37625
3,21.75,0.423,0.34,-6.81825,1.427,0.156,1.005,79.1435,392.571,0.895,-8.13625,-1.333,-0.563,0.115,0.5405,2.327
3,22.25,0.709,0.3475,-6.994,1.5145,0.159,-0.439,79.6825,392.582,0.885,-8.9475,0,-0.39725,0.06525,0.3245,2.3835
3,22.75,0.432,0.343,-7.58675,1.5335,0.166,1.023,80.1675,392.581,0.775,-7.94325,0,-0.425,0.052,0.5725,2.274
3,23.25,0.57,0.3185,-8.14025,1.467,0.148,-0.35,79.789,392.354,0.775,-7.10025,0,-0.45375,0.08475,0.3995,2.27725
3,23.75,0.547,0.3015,-8.11375,1.3775,0.146,1.012,79.586,392.342,0.715,-7.29375,0,-0.3645,0.0095,0.5285,2.257
4,0.25,2.939,0.43225,1.6235,1.6445,0.443,-0.743,80.71825,395.529,2.45,-9.66125,0,-0.692,0.039,1.33575,4.74
4,0.75,2.724,0.412,1.66925,1.58725,0.426,0.941,80.59975,395.587,2.5125,-8.0545,0,-0.713,0.031,1.11325,4.695
4,1.25,2.402,0.412,1.2505,1.63725,0.451,1.413,81.90875,395.3,2.1675,-6.997,0.0725,-0.53025,0.0105,1.19575,4.676
4,1.75,2.574,0.41525,1.077,1.5335,0.486,-0.137,82.30225,395.762,2.18,-7.90525,0,-0.7645,0.02825,0.97775,4.652
4,2.25,1.483,0.4225,1.092,1.4465,0.446,0.443,83.43275,395.739,1.94,-7.61325,0,-0.824,0.01625,1.1765,4.733
4,2.75,1.842,0.3805,0.85225,1.44025,0.513,-0.238,83.61725,395.855,1.8825,-8.829,0,-0.5535,0.066,0.986,4.68225
4,3.25,1.862,0.39525,0.86475,1.46475,0.405,-0.349,85.05875,396.116,1.7625,-7.851,3.959,-0.643,0.073,0.9115,4.536
4,3.75,1.238,0.34775,0.83575,1.50475,0.455,0.664,85.6325,396.208,1.64,-8.562,3.937,-0.46075,-0.01175,1.1265,4.498
4,4.25,1.244,0.419,0.67025,1.623,0.6,1.048,85.4925,396.962,1.58,-7.6905,4.50825,-0.54475,0.052,1.0755,4.619
4,4.75,2.478,0.4415,0.45025,1.51275,0.607,-1.134,85.17975,397.118,1.475,-6.2115,4.176,-0.20275,0.07775,1.122,4.9
4,5.25,1.697,0.438,0.28875,1.6195,0.598,0.608,85.6915,397.276,1.4,-5.16725,11.394,1.91225,1.22,1.2275,4.719
4,5.75,2.297,0.42375,0.45425,1.54025,0.5,0.383,86.43375,397.577,1.37,-3.08225,31.6695,16.991,8.4205,4.37575,4.628
4,6.25,3.1015,0.40075,0.557,1.632,0.6245,4.5385,86.38725,397.513,1.32,6.35975,106.58225,48.42075,28.135,13.7895,4.5535
4,6.75,6.492,0.469,0.81025,1.793,0.5935,17.1795,86.14475,397.19,1.475,25.80725,198.472,92.464,66.581,27.45225,4.5885
4,7.25,7.5015,0.52,1.21225,1.932,0.702,32.27725,84.08375,396.93,1.62,52.1085,364.96075,169.5145,126.57275,54.12925,4.6385
4,7.75,7.401,0.553,1.5995,2.123,0.68325,46.44575,81.871,396.219,1.95,87.40675,556.04125,247.92525,216.22525,96.40925,4.60725
4,8.25,15.027,0.55025,2.30425,2.082,0.634,81.122,78.3235,396.065,2.3875,126.37,719.47275,328.22325,310.72425,125.34575,4.641
4,8.75,18.421,0.57275,2.9805,2.2185,0.64,108.219,75.86,395.876,2.7725,152.07275,910.1055,406.5615,404.27975,162.42525,4.774
4,9.25,19.028,0.58475,3.95325,2.22725,0.488,131.144,74.668,395.577,3.41,184.26025,1041.5535,459.4715,494.56,185.7045,4.672
4,9.75,25.54,0.58925,4.62675,2.268,0.502,141.471,72.56,395.481,3.9,209.7715,1159.34225,511.856,581.038,229.93875,4.709
4,10.25,27.267,0.59975,5.464,2.317,0.453,187.578,69.5415,395.432,4.2875,227.59825,1269.96175,568.449,675.96,260.698,4.753
4,10.75,31.026,0.60175,5.9635,2.2925,0.465,179.089,68.16575,394.956,4.6175,253.176,1420.93975,643.57425,726.429,304.1435,4.744
4,11.25,35.067,0.652,7.0735,2.42575,0.571,189.387,65.82325,394.723,5.37,270.94925,1492.881,684.98375,672.2965,315.81725,4.729
4,11.75,37.933,0.64775,7.76825,2.41075,0.557,179.569,63.80775,394.656,5.73,284.04575,1541.4975,712.88725,526.014,319.6025,4.735
4,12.25,40.078,0.6605,8.3575,2.5455,0.416,193.361,61.67825,394.489,5.64,298.4015,1566.84225,735.42075,564.8625,327.215,4.751
4,12.75,43.715,0.65275,9.08425,2.54075,0.523,206.367,59.441,394.497,6.2325,315.12675,1570.5215,740.9355,592.963,326.76575,4.674
4,13.25,43.512,0.6545,9.54525,2.5405,0.456,195.984,57.3305,394.331,6.64,308.32825,1528.55525,722.70425,615.505,313.4225,4.647
4,13.75,49.004,0.65925,9.92825,2.496,0.486,204.325,58.12925,394.462,7.02,319.418,1474.983,710.0315,655.52975,302.01825,4.682
4,14.25,59.727,0.64225,9.94175,2.534,0.431,200.712,57.33875,394.407,7.78,314.435,1398.01,683.84275,656.569,283.3385,4.644
4,14.75,51.887,0.688,9.894,2.588,0.57325,192.728,57.914,394.16875,8.06,304.773,1295.409,643.087,667.51,263.336,4.6815
4,15.25,50.819,0.68175,10.527,2.4515,0.575,175.246,58.475,394.54,7.64,284.071,1193.427,599.252,600.58,226.142,4.721
4,15.75,50.044,0.67575,10.504,2.4755,0.41125,174.259,57.311,394.503,7.68,251.241,1043.57,534.62,511.084,194.41075,4.639
4,16.25,44.393,0.645,10.174,2.432,0.48475,155.2025,55.155,394.52575,7.29,230.427,892.882,471.358,414.587,155.90575,4.67175
4,16.75,40.837,0.654,10.617,2.426,0.492,118.7265,57.903,394.5275,7.33,204.416,611.114,403.11,318.848,124.28375,4.56375
4,17.25,34.076,0.6495,9.92025,2.42675,0.545,101.015,57.52025,394.222,7.26,124.777,456.44375,311.3935,223.7895,90.79025,4.588
4,17.75,31.25,0.65375,9.50725,2.419,0.553,69.602,56.826,394.284,7.0325,83.256,362.4565,231.63875,158.77525,68.01475,4.544
4,18.25,27.8955,0.624,9.019,2.292,0.627,47.76025,58.199,394.36375,6.85,55.246,225.834,131.833,98.11,45.805,4.5575
