DOY2,HR2,TAU,H,LE,FC,CO2,T_SONIC,TA,PA,RH,VPD,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,NETRAD,G,TS,PPFD_IN
1,6.75,-0.4714475972,-36.090262969,-11.48306866025,-2.963237650125,236.6534216625,-5.3289231194,-5.8003476888,90.52301633475,40.027908171,0,0.3836592127,0.0522048308,0.2629177322,0.251997526,0.0683701742,0.1214595349,-81.053699658,-47.4954020265,-2.6325518625,0.86220949
1,7.25,-0.5429605456,-12.387760215,-15.3246345715,-2.625257564875,234.300981575,-2.9242503203,-3.3682710397,90.58023689,36.5321742,0,0.2764376866,0.0644417121,0.2193221422,0.2183611945,0.0759927881,0.127159489,-60.03567787025,-47.98813664325,-2.734957775,12.893322
1,7.75,-0.5467524312,-11.4276133853,-18.4770031265,-3.21105565025,235.2430714125,-2.142411652,-2.5806199268,90.63578069325,31.23718834125,0,0.2550887171,0.0667691624,0.2642166171,0.2383444842,0.0972884994,0.1512816512,-22.03078216975,-48.71432364575,-2.923114625,34.304552
1,8.25,-0.5533035941,2.1460259056,-14.94054598225,-6.017888442625,235.2635522875,-0.8743883018,-1.3961347321,90.67686621,24.5991363855,0,0.2210065537,0.0759088949,0.287164824,0.2601483951,0.1212291512,0.185305476,6.032656300975,-26.147654161,-2.6951010875,66.4767705
1,8.75,-0.5966662817,8.1995103381,-10.497199795775,-6.844946382625,235.40773305,0.3861921678,-0.1365414672,90.679207895,22.43051069,0,0.285295426,0.0535241108,0.345042867,0.3426280034,0.1245470598,0.206393462,17.11382108,-18.39900489675,-1.9221021875,125.1889525
1,9.25,-0.560774501875,10.7186295875,-12.803969894375,-6.21008315945,235.27607309,1.424079124125,1.100408809375,90.67161439525,21.716386585,0,0.262893847,0.077557450375,0.31540181825,0.36526234675,0.1323777695,0.179848735125,40.98825445525,-13.95242265025,-0.95947859,201.1247675
1,9.75,-0.5812976705,12.512368155,-11.83307882875,-7.3017599473,234.35508281,1.695049284125,1.406523519,90.63770827425,19.218879311,0,0.376722909125,0.078262386375,0.3517755445,0.384958247875,0.14973158025,0.185295106,54.066487233,16.64053238625,0.2449505125,229.0966325
1,10.25,-0.619752060375,19.44494279,-11.73548745625,-7.69987931355,233.80262335,2.560201872,2.279977783625,90.6192724135,18.634211492,0,0.210183287,0.068648466125,0.4106989455,0.393827137,0.1633289465,0.228677491625,67.622157725,23.34970688425,1.17430290625,235.876175
1,10.75,-0.5411110863,26.451229912,-14.6240506557,-3.51485549625,234.469847925,3.1293021606,2.8644301605,90.5730332535,16.37523159075,0.000866127675000002,0.3322619279,0.0797165254,0.4676210486,0.4359737073,0.1686369574,0.2583558438,54.8289999235,19.08202620825,2.6837474175,249.1518525
1,11.25,-0.569753877125,23.19061655475,-0.045879682425,-4.1900164722,234.39214246,3.735448495,3.2567030963,90.52052721825,15.4848551685,0.02865955985,0.2756666631,0.079789422075,0.456149600075,0.49450301265,0.169503262,0.210302140025,51.92396995675,10.58581794875,3.90939222375,235.3050825
1,11.75,-0.5407643029,15.673853336,-9.6633483054,-3.5228059055,233.5555422125,3.9098515661,3.4393531386,90.4496141355,14.130415344,0.00733558747500002,0.2674404942,0.0839021161,0.3961778508,0.466005317,0.1669908561,0.2661675224,52.05721820825,6.369686313075,4.626419075,187.0522125
1,12.25,-0.5818461951,16.713210032,-14.6036428255,-9.096070464125,233.9144802875,3.8696738032,3.3854015448,90.38378534675,12.92269517225,0.2502962808,0.2129382269,0.0849239993,0.4446535821,0.4747390736,0.1710760033,0.2202529919,59.14801235075,5.684184805975,5.572074475,247.8591125
1,12.75,-0.49730364855,17.57735721625,-5.815539008225,-6.7625041545,234.1485565375,3.79923938065,3.259079773025,90.3632885265,12.7133596535,0.41611300265,0.2786345657,0.102607330975,0.4573406386,0.45041089705,0.1490543143,0.166111651125,57.719875542,7.914161204425,6.370677275,185.14498
1,13.25,-0.521296888175,10.1941841693,-4.039162695025,-6.582129793375,234.2527136875,3.777518100125,3.240584361575,90.34803173675,13.7156462925,0.0663939148500003,0.312817043625,0.08130395425,0.449044918,0.381164297825,0.14496011885,0.1731773151,54.38021241275,9.1503514745,7.023696475,253.2854075
1,13.75,-0.51130893315,2.3387135568,-4.450362298375,-4.35259806125,234.4135854375,3.73833059805,3.18684028635,90.3557350205,13.2168585215,0.0149887127500002,0.376788856225,0.08733618465,0.48921842,0.43012671355,0.132041105125,0.13703749865,36.750732732,7.9603209752,7.3127727,190.525315
1,14.25,-0.5024834317,4.328035097725,-9.7105643325,-5.710547749375,234.1073293125,3.63448258595,3.1095647699,90.34366765925,13.181838092,0.00966089480000014,0.47219500445,0.0826883648,0.41092542695,0.4085209725,0.1332732083,0.100686284975,29.371460702,-3.828034535525,7.4528639625,190.1022175
1,14.75,-0.4776565438,-1.93263721475,-13.05666881075,-1.962659381,233.800736675,3.331948715875,2.857767711075,90.32946990525,14.6360595215,0,0.67034573735,0.0851351945,0.349544367425,0.3334953054,0.09423752905,0.1135844639,17.247151924,-13.809572276,7.5081399875,175.967155
1,15.25,-0.383967647,-20.50484257,-15.991250391,-2.00473017225,233.6086459375,3.268550254875,2.79647391185,90.3241475515,15.0999220545,0,0.463529558975,0.053327309275,0.275095596475,0.2514557215,0.03156314325,0.1000484756,-0.785201404150001,-15.53987662325,7.380680675,145.802025
1,15.75,-0.36058679975,-43.3899872655,-17.635985231,-2.506593819875,233.235326925,2.96456343945,2.520877708375,90.381179807,16.190525263,0,0.528795340575,0.0309119061,0.1558344723,0.186234463375,0.03133312795,0.083824348225,-35.76705166325,-36.79207347525,6.895918575,79.482698
1,16.25,-0.406242280425,-53.8558473135,-10.907902189425,-2.484038377875,233.834532575,2.2509493369,1.808179701375,90.41342376475,16.99268825,0,0.359418564325,0.031619177875,0.169283240425,0.148453104025,0.02993933865,0.09330387605,-73.38644699925,-55.04146740225,6.42370995,32.50264475
1,16.75,-0.484236943675,-60.42585106725,-13.3206555185,-3.8978398225,235.3902347375,1.47127543635,1.027224370275,90.443694532,22.1799810445,0,0.35627934435,0.03587753475,0.19505215605,0.15835668695,0.04634676205,0.0800972802,-95.54061330125,-61.4523680095,6.1239681375,8.5245921
1,17.25,-0.3867527196,-57.234916571,-17.631997687,-2.254331190625,234.73549475,0.9760361991,0.526791514275,90.45870909975,23.57193638,0,0.48915093805,0.041368699,0.216753987775,0.155705002125,0.040867091275,0.098450655725,-99.8966703845,-75.169693973,5.653560725,0.02145896225
1,17.75,-0.46990296635,-60.351083164,-11.35576026075,-1.62814054675,233.75825755,0.201051765125,-0.248294673525,90.466994018,22.789138156,0,0.4541509096,0.0517371521,0.25662260715,0.2413923009,0.062578082375,0.088348287725,-95.118064545,-79.0424182435,4.9566978625,-0.1063863825
1,18.25,-0.54074004355,-67.09629004125,-8.16969383315,-1.4651975785,233.76911025,-0.51990955135,-1.049467259725,90.4594299165,25.965646719,0,0.33543016215,0.03786121615,0.215604159125,0.2019074374,0.056005038375,0.084432981125,-94.01785127025,-77.56996145775,4.3883528375,-0.103388535
1,18.75,-0.464182809425,-62.3329839285,-9.837262858025,-3.048746218375,233.992055225,-1.165725326,-1.5789759804,90.46813585775,30.10453488675,0,0.555937812875,0.0631818411,0.2028773277,0.256684163225,0.067043191375,0.09238530595,-93.34416927925,-72.07501420125,3.907717875,-0.1009672965
1,19.25,-0.38705063185,-66.40277316825,-9.32339602245,-3.004413911875,234.277702375,-1.23358714105,-1.640488938525,90.47760896375,31.640989586,0,0.5500942364,0.056925481875,0.250160982225,0.208561594675,0.0574766741,0.10115902295,-92.6545683535,-68.141693693,3.485976825,-0.09659367475
1,19.75,-0.4294480848,-58.432867254,-15.79148765775,-2.27757405625,234.5309398875,-1.886466316425,-2.310978075825,90.4690566315,31.30538380975,0,0.39809164905,0.049146878825,0.204139089,0.245419464875,0.051026957725,0.09846629045,-89.85960874925,-64.97213323775,3.0430453,-0.091220934
1,20.25,-0.48747451115,-60.04042684475,-13.5616968955,-4.591026389,234.966585675,-2.5296188393,-2.937409116225,90.485101027,31.864612602,0,0.525832080925,0.04193917065,0.2126032867,0.239729736925,0.06351860625,0.11166915235,-88.31298019825,-62.06181814025,2.6645709375,-0.084376702
1,20.75,-0.4232186981,-62.055370532,-10.8645266045,-1.570531009125,234.847068225,-2.53132353915,-3.12483465355,90.47777579875,36.4083116855,0,0.4771470244,0.07954413865,0.203773619625,0.21767603085,0.071212432775,0.098627209775,-87.0735425155,-58.974902963,2.4521067875,-0.08098966225
1,21.25,-0.479967515575,-61.82876802625,-7.7980784094,-1.664163427875,233.055882775,-3.0950334512,-3.569128646975,90.4623967905,37.76154746475,0,0.377583044375,0.038390145475,0.1930987361,0.206729816675,0.0565413931,0.10196663365,-88.03776792425,-59.5992122505,2.2183739875,-0.08390787525
1,21.75,-0.48869954835,-56.378111058,-9.442910674125,-1.836200591625,233.120505625,-3.5551974756,-3.978768545675,90.45783009075,36.1712251005,0,0.477572669575,0.0500062841,0.21648736875,0.209965270725,0.050787955475,0.069589404925,-88.16560276675,-59.2972612885,1.77727918,-0.07841318575
1,22.25,-0.42522168835,-56.68051808,-12.1805397555,-1.922264692,232.86480922,-4.150333959,-4.5864281933,90.41173402125,39.0967455725,0,0.25849778045,0.0511411313,0.2126427342,0.19864170185,0.05270791755,0.08290039365,-86.6868501625,-57.3352695305,1.37200043775,-0.07735246575
1,22.75,-0.44542665265,-67.5502305075,-9.4972413862,-3.440425373,231.9337032,-3.9410741178,-4.41920954025,90.39259410475,38.566950356,0,0.52633577085,0.0421958279,0.1982799825,0.22652811785,0.0530915774,0.0938443693,-86.02315884725,-56.33862598425,1.0168435275,-0.08124550625
1,23.25,-0.4692959933,-67.6047412445,-15.492703115,-2.8851757652,232.20936872,-4.4395150467,-4.8930745259,90.3521241525,37.7180450585,0,0.244367804,0.0460765701,0.21480986385,0.2192110504,0.0576621549,0.1028615848,-85.02829366525,-56.20644390925,0.65098467625,-0.07963455925
1,23.75,-0.4959234064,-67.331808107,-17.384577968,-1.8052459116,232.15845762,-4.1514440503,-4.5672764733,90.3651085375,36.12376,0,0.421649042,0.04599360395,0.2263662295,0.23858474645,0.0529395091,0.104749102,-84.38692977275,-54.87776324625,0.268049559125,-0.075009697
2,0.25,-0.33698782505,-54.0957182075,-10.175639543625,-1.3857823842,235.198133415,-1.545818665175,-2.435314243475,90.642434818,29.696857494,0,0.511556613175,0.05815082665,0.232831439025,0.23912742335,0.075978073525,0.103232911775,-86.604396597,-59.19940384,4.09385785,-0.09027781
2,0.75,-0.352845623375,-52.805991376,-11.1327781955,-1.06975209845,234.271185475,-1.3747403269,-1.9420577307,90.639147342,30.542710016,0,0.238395151725,0.0398028431,0.196716605075,0.24096036555,0.051472221725,0.0846264114,-84.730791184,-57.016204818,3.87895625,-0.087267014
2,1.25,-0.386202657225,-52.19854145625,-5.891330380375,-1.2591201474,235.750866205,-1.831806417875,-2.40359667755,90.646629614,27.623750902,0,0.483903268825,0.059999841425,0.235925330725,0.24461165915,0.046665489275,0.085975810775,-82.925650744,-56.85562486,3.66092915,-0.085931219
2,1.75,-0.43181193455,-54.15337810775,-5.905383621825,-1.75252415835,236.43877886,-1.6958025917,-2.11483005115,90.647197911,31.2160832345,0,0.4230688886,0.050862408325,0.2705342753,0.25281013965,0.056409412875,0.09894909635,-83.051039009,-59.19558733,3.3800479,-0.093209993
2,2.25,-0.483868509175,-51.19695854825,-9.6844593832,-1.80844109585,233.726581535,-2.630660877775,-3.078319320925,90.661917368,28.0795615575,0,0.39386629325,0.07200959775,0.25480229245,0.2508539911,0.05582746305,0.086378535625,-82.134954364,-58.611352426,3.0964894,-0.085834059
2,2.75,-0.443613993925,-66.92642829825,-10.74241610425,-0.790632089,235.258856135,-2.597526639025,-3.06231750315,90.688796351,28.40321020425,0,0.378865877425,0.049002389175,0.2445442556,0.271293042425,0.041451010025,0.1050565554,-81.910114233,-56.418151498,2.889692,-0.089363581
2,3.25,-0.4967962088,-60.8548465575,-17.407561763,-1.2408767404,236.627464875,-2.863984675025,-3.3785895825,90.710951177,30.7789102505,0,0.409991462975,0.0455642708,0.21752852965,0.232304656275,0.0539994058,0.083281915825,-80.432476761,-55.604935856,2.7803583,-0.085354949
2,3.75,-0.5095102233,-60.22765260975,-7.1262539209,-1.64815333525,237.870212105,-3.1849053786,-3.5812079179,90.741141719,32.3989102905,0,0.690520746125,0.057023138725,0.249569543625,0.269360306025,0.06007413775,0.1227690308,-79.529939125,-54.012839262,2.4139422,-0.079777413
2,4.25,-0.4074433426,-57.94042935175,-5.6875673697,-2.0727141406,235.386221285,-2.6917783604,-3.188259609,90.77070292,33.15059914,0,0.351962034675,0.047914200675,0.2156434118,0.220207375875,0.042730488475,0.121431660525,-80.252339979,-55.701027292,2.302060945,-0.084068678
2,4.75,-0.492432956775,-63.540050507,-5.375547036325,-2.69042062925,238.482827545,-3.19515232895,-3.6753479901,90.757340678,34.88629657425,0,0.58239266335,0.048220380325,0.23223210335,0.24112233595,0.0648684245,0.1066831521,-81.109572177,-52.961809541,2.04371647,-0.086696931
2,5.25,-0.476428822,-56.75686456875,-7.51028835665,-1.263758454,241.547408,-3.421023985775,-3.82586780385,90.725759856,38.1853533885,0,0.583031349125,0.0576842888,0.225947820175,0.2039743202,0.0615430737,0.0973621398,-81.644932489,-53.468383335,1.7650685125,-0.085995462
2,5.75,-0.528424474275,-58.3582805365,-9.676525295275,-2.9014973149,239.69910282,-3.830629369575,-4.41098102725,90.748023837,39.964320848,0,0.4275120933,0.058983068575,0.21619528555,0.223611032425,0.062723768225,0.1064176991,-80.565609904,-52.44713492,1.39137589,-0.071969084
2,6.25,-0.590125953425,-40.5577876225,-9.454704590175,-3.06907644635,236.72886388,-2.727302885375,-3.108274170575,90.757385108,40.99049416,0,0.551732382925,0.061471595475,0.260918916975,0.238983534925,0.076105301825,0.11450011775,-80.352142714,-50.799392089,1.10437899,0.0014590531
2,6.75,-0.61356419585,-32.5556597565,-4.703811791125,-3.58687191045,236.083505825,-1.136961001075,-1.606515881425,90.737185339,37.876878218,0,0.4712976056,0.07413652825,0.266835350325,0.2537502017,0.0867056089,0.09445438825,-72.562206144,-53.368829789,0.76740558,5.7707289
2,7.25,-0.593035299275,-7.40308177195,-3.822051335825,-2.40626113115,230.34580462,1.318959849,0.812841048075,90.741436648,35.2727043525,0,0.327409233675,0.087854230125,0.30195814325,0.30472055025,0.1225185359,0.1173164293,-36.277486095,-54.655222863,0.56810654,38.231991
2,7.75,-0.595984867175,3.571354914525,-4.545183826275,-2.84287989995,227.286532655,2.58855827815,2.057981536175,90.741263174,32.66180654875,0,0.4060503914,0.06738918975,0.2719561949,0.322893163975,0.125135271175,0.134700739,5.2899811869,-40.620470467,0.418714475,71.145707
2,8.25,-0.58023009525,5.71446170545,-9.11144777984999,-5.28687456365,223.19344071,4.05245768215,3.51017629615,90.728329618,28.158642239,0,0.290979731675,0.07576955545,0.338489827575,0.326504444725,0.151226241275,0.179236750425,22.330952722,-8.6757814152,0.903175245,112.79655
2,8.75,-0.60486757825,6.4440171011,-13.854198516,-4.41143479865,219.31712531,4.87566694095,4.1307595598,90.721114531,25.65920090875,0,0.276500885625,0.088867712525,0.379976638475,0.4054350864,0.165154919275,0.210575454,34.330213443,3.4676207587,2.10304085,152.60136
2,9.25,-0.54944602025,4.11560226025,-5.26892277275,-3.055297846675,219.5528976,5.67143544925,5.02421441,90.719459262,22.42634596325,0,0.45020174625,0.06963728075,0.43774895,0.46667839475,0.18839052925,0.14475205625,56.434778339,8.1360993229,3.5662871,209.34595
2,9.75,-0.52288498,1.8270456305,-2.9756154565,-3.6060573729,219.7630885275,6.1872980455,5.577566107,90.700170695,19.70489935125,0,0.35870760425,0.10669526725,0.53722814475,0.5053829685,0.2120474175,0.265011438,44.860420077,17.864756995,4.8978899,193.62007
2,10.25,-0.5752296821,4.71413693325,-1.804111443125,-4.24370626495,219.939786025,6.6562537863,6.1410962071,90.676747702,18.243631792,0,0.42979154375,0.0750178539,0.568307079775,0.56375901215,0.21665155185,0.1904861528,56.880388469,18.624023347,6.4678853,208.64232
2,10.75,-0.622836736325,17.61343879725,-3.28260754895,-4.07928910055,220.0898334,6.930760089625,6.336552935375,90.594152017,17.290725256,0,0.5146567095,0.09777356485,0.615381247775,0.622782441875,0.2343949229,0.192035873,59.152128152,10.5056253659,8.02347085,252.59417
2,11.25,-0.631303480725,8.0547925256,-0.165694935875,-4.7877314854,220.498335055,6.845791127725,6.367672834225,90.529545305,16.9477009695,0.17820265815,0.37444770305,0.124802348075,0.5829987721,0.6943240384,0.202982829775,0.18242847485,64.95476323,14.4725240489,9.40599785,304.24055
2,11.75,-0.6546222414,8.4150293546,0.54654361955,-4.37305087625,220.360104125,7.624959053,7.025803558725,90.47816873125,15.86042466325,0,0.47990695155,0.09299621835,0.63228541555,0.631182304975,0.2194423507,0.292773568,85.63005836625,14.6885659345,10.43868095,378.4538
2,12.25,-0.5932215594,8.3470814374,-1.1511469672,-3.93581659425,219.90465445,7.4091339554,6.7831608362,90.429349423,13.7098444,0,0.4517476812,0.1320813822,0.6595198454,0.668927675,0.2203814192,0.306585953,68.75414879625,0.57476981525,10.78081975,340.32683
2,12.75,-0.616179843725,19.73261828125,0.1792800158,-4.20873208375,220.3621776375,7.914538875625,7.277964423725,90.39499674725,13.052320946,0,0.620896186925,0.127384802475,0.673410929475,0.638965833375,0.1950194926,0.2458562558,77.36589426525,0.475663465100001,11.065580125,346.231985
2,13.25,-0.530337158225,27.41488192825,-0.856185658849999,-4.1107177735,220.576220275,7.9271793942,7.4974597999,90.3507501765,12.509772002,0,0.610099474275,0.11317398055,0.624318958425,0.562602786825,0.1990990197,0.314135205375,73.66224190825,-2.803128493075,11.589166175,369.731925
2,13.75,-0.6067170632,18.71633831,-4.8682645376,-3.3296688496,220.43702938,8.0648662208,7.5715283986,90.322485789,11.9852584175,0,0.606534221,0.1151686146,0.5282389818,0.5652779334,0.1914187202,0.2695077266,45.30313334325,5.4730705147,12.0122038625,263.464035
2,14.25,-0.5982540594,15.2507618955,-16.65178670575,-3.747591223125,219.749594775,7.604324380775,7.1052758179,90.28260484175,11.493808078,0,0.62806564435,0.1294434556,0.529675578425,0.610306756725,0.16505112035,0.18777770645,53.88773294725,-9.104700406975,12.972226125,298.2797825
2,14.75,-0.5103031702,-2.8130592672,-6.0486577972,-2.65315415525,219.5219932875,6.9525474294,6.0599579184,90.28169548525,11.14749453375,0,0.5376586242,0.1184089206,0.514603426,0.4298685694,0.1494043258,0.1004079108,39.0444343015,-16.67954339675,12.85884475,234.9257825
2,15.25,-0.541950294,-4.149289383,-4.8498251774,-2.598716330875,219.279261675,6.6485837438,5.8491489788,90.30531195625,10.19366513775,0,0.376356376,0.0722547768,0.2990126384,0.364732431,0.1022629968,0.0875132176,7.772826440025,-24.74450962225,12.740257,186.88246
2,15.75,-0.51644080065,-12.0075317465,-5.130227980625,-2.2311009738,219.00577264,6.49096836155,5.716312398225,90.31768160125,10.12569173,0,0.386403800525,0.034682014275,0.1850469171,0.2328277822,0.034699476575,0.092209027675,-6.19329535125,-38.11899632525,12.551267625,117.07533925
2,16.25,-0.458490999775,-27.373377665,-16.38117485025,-1.630427084725,218.4091105175,6.44987016445,5.632438239025,90.3438252705,10.10812709075,0,0.467100292525,0.04947036175,0.204427939575,0.154949458525,0.040258007675,0.082706281075,-42.6938301095,-50.65419791675,12.07782925,77.41852025
2,16.75,-0.5241476708,-37.721956353,-6.10463072815,-1.2144943492,220.11051618,5.99816555595,5.235960135525,90.37098341225,10.6734852125,0,0.305597298925,0.020814037225,0.1735750298,0.140850526525,0.028364363875,0.08065211965,-76.72137301625,-54.84017667725,11.4303275,39.7327995
2,17.25,-0.426265182975,-44.211573958,-4.2114476039,-1.4591054264,226.2286359875,4.988657864375,4.243811552125,90.3805970255,12.4962892225,0,0.48289302685,0.030263371475,0.14069586555,0.186482160925,0.032636174925,0.092793853975,-100.1068477425,-74.15971214875,10.83086925,8.024528125
2,17.75,-0.478057663475,-45.99536728175,-6.059578456975,-0.93096369335,227.689707535,4.085112278625,3.2779596042,90.39950629775,14.418727765,0,0.443042869725,0.03798891125,0.207356601575,0.211095209325,0.042926870775,0.0889980643,-104.835115025,-92.485684971,10.0916176125,0.00279118922500001
2,18.25,-0.571428187175,-49.257722727,-8.04993264455,-0.824620561,225.36534472,2.860116881775,1.9434401631,90.429941232,15.265198851,0,0.461097829675,0.035067371375,0.244284782375,0.2409837349,0.04468220085,0.1095148254,-101.00190343,-96.18507006225,9.54739475,-0.1097753525
2,18.75,-0.51623712415,-51.0025873245,-7.296002581625,-1.142598044,227.70918798,2.170721839,1.4490733748,90.466204827,16.583162366,0,0.461312651575,0.053009289475,0.2342509221,0.21141183605,0.05020996145,0.0995365172,-99.53156205225,-92.10801352125,9.0485072375,-0.10955742
2,19.25,-0.380593992975,-55.92689510975,-4.934857247225,-1.8301226906,228.0712391,2.018587464675,1.170577365875,90.4760578875,20.5227336085,0,0.728835166825,0.056115389675,0.217700960375,0.225304953575,0.0605900202,0.10668331655,-98.071491972,-86.357548557,8.4627414375,-0.113723765
2,19.75,-0.347136886425,-53.30579047175,-7.599791416525,-1.8223743992,230.51753166,1.251666237075,0.689324666825,90.496644275,22.467923045,0,0.398304198,0.068847058775,0.2922163504,0.233178036975,0.07213440755,0.110899988825,-97.01819930575,-79.16736124175,7.899165825,-0.1003653675
2,20.25,-0.303629686125,-51.68976932575,-7.92389251615,-0.8604166736,231.59696344,1.03213944025,0.455156279325,90.51871558475,23.792266047,0,0.581996553775,0.078607123375,0.258212178025,0.2553685122,0.078270243775,0.1225852493,-95.44535328575,-73.16491388225,7.3638139,-0.09919141675
2,20.75,-0.30943124485,-54.850880504,-4.43844615435,-1.134600515,231.64108358,0.788350273575,0.184876425775,90.56167560825,25.843304687,0,0.617509884575,0.077694112875,0.2486661995,0.255955087175,0.1013949612,0.129263579075,-93.98483087225,-71.315322892,6.728687875,-0.09578945325
2,21.25,-0.28425821255,-56.265388791,-5.223292180925,-1.337607168,230.86741136,0.40435523355,-0.13830046725,90.60013675025,27.22074565875,0,0.885277204775,0.0663313085,0.2744316676,0.2599737023,0.0843061685,0.123275876275,-91.945661868,-72.93892353725,6.21102605,-0.0921925185
2,21.75,-0.3257983803,-55.2986082045,-7.1962900635,-1.4871594832,228.826814225,0.02094920765,-0.5946570539,90.64517142825,26.901066806,0,0.683443713125,0.055333932275,0.254108608675,0.281860688725,0.065992564625,0.14756711095,-92.8619298305,-68.37414214475,5.7542011625,-0.08824429925
2,22.25,-0.29095831395,-54.3485553675,-9.4922607549,-1.8362568525,227.9764674175,-0.295219978,-1.071717765175,90.64887759425,26.70088716,0,0.606994633,0.065743265375,0.2863644754,0.255076282875,0.075130452875,0.129840862375,-90.28245565625,-63.23361690575,5.29706575,-0.0880553815
2,22.75,-0.29937250105,-50.9017388255,-11.74758548975,-2.2876786818,232.88841476,-0.819156758425,-1.3260282472,90.6434237375,27.29284789275,0,0.51272265075,0.054541164725,0.2896650264,0.248344016975,0.0616230193,0.149284768875,-90.6683635235,-62.8257325475,4.9882428,-0.09091946325
2,23.25,-0.28574969825,-55.70522403,-7.718025826625,-1.268239972425,227.3240770975,-0.60408215235,-1.0363795757,90.650527434,26.863872594,0,0.3952074412,0.05092235535,0.222534599925,0.220002479175,0.056214333925,0.1059121951,-89.53948217675,-62.9826800155,4.793244425,-0.085404832
2,23.75,-0.3487720548,-54.172266856,-7.210841708175,-2.3153861772,232.47044864,-1.1837387824,-1.731982667975,90.6547642355,28.38359718525,0,0.56915925575,0.054728155775,0.2460803418,0.25781568395,0.066059968275,0.101447459,-87.7108283545,-62.5177164015,4.4259949125,-0.087423444
