DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,RH_1_3_1,USTAR_1_1_1,WS_1_1_1,H_1_1_1,LE_1_1_1,PA_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,H2O_1_2_1,USTAR_1_2_1,WS_1_2_1,LE_1_2_1,FC_1_2_1,CO2_1_10_1,CO2_1_9_1,CO2_1_8_1,CO2_1_7_1,CO2_1_6_1,CO2_1_5_1,CO2_1_4_1,CO2_1_3_1,CO2_1_2_1
1,0.25,1.18321,3.74614,7.4791625,14.8904999999999,10.6658,98.881275,100.3895,431.1365,7.05595,1.915025,1.862795,0.737431,0.149493,1.8421725,320.42,326.31325,1.9151,1.01416,2.16558949025,1.788,1.2891725,1.6974775,1.98635,3.0695725,3.71,5.8945830625,7.622275,1.34315725,98.2335833325,0.867605470499996,96.17848566575,96.51083333425,1.128793558225,6.717267634575,15.2345065783999,12.51507675775,99.73497317,432.5897752725,5.882393272025,0.733415703299999,1.13958045695,5.812851697125,1.088934657175,5.4144660636,4.31009587202499,0.398360221725,343.8398625,346.0069083,343.1646458,346.0447458425,343.1913166575,343.3993833,343.893575015,356.84492087,431.43799835
1,0.75,1.17435,3.636,7.40935,17.06061,12.31519,99.188175,100.31275,431.026,7.03089,1.94219,1.86022,0.4574475,0.12960275,1.90993,319.25125,326.21725,1.93474,0.933194,2.440315,1.72,1.2926,1.626875,2.0009375,3.094475,3.720625,5.9,7.684274925,1.35205475,98.1585833325,0.800558448049996,96.34400925,96.34416666425,1.23586291645,6.452836509875,5.27751678647499,7.084819051,99.71829967,432.5176793025,5.889485009775,0.780931634349998,0.5561012599,5.823824360875,1.10913046935,5.0571477817,4.42810714534999,0.303868298,343.73225,343.14474375,343.1554603925,343.168675,343.19823125,343.2984305675,344.0490416375,355.4581895925,430.7088035625
1,1.25,1.12283,3.64064,7.28855999999999,19.424,12.015445,99.2905,100.317,430.854,7.07379,1.9539875,1.8747225,0.721503249999999,0.174025,1.88286,320.12125,326.91,1.7084,0.924438,1.97014,1.7135,1.307,1.7,2.025,3.1,3.742485,5.9333,7.683,1.39982975,98.067,0.700011599549996,96.42774483575,95.87916667,1.081036015,6.468196320825,24.557649843,8.1393326342,99.75205416575,432.3211263875,5.8188410504,0.337981777225,0.459657519075,5.75457563755,1.0714640461,5.123665825675,7.31318169144999,0.61022240715,343.50901045,343.057449985,343.08544375,343.116450005,343.16454999,343.2841167,343.9644083,354.4068666425,429.63023028
1,1.75,1.125495,3.48146,7.12584,19.1804500000001,11.3289749999999,99.11255,100.3,431.009,7.0524,1.90857,1.8695625,0.395735,0.1579125,1.97405,321.0715,326.18375,1.58856,1.052005,1.94345,1.71,1.3,1.601875,2.000625,3.09167508125,3.7191475,5.900825,7.66667435,1.404075,98.425,0.512282720149997,96.45469108,95.62833333,1.209777237475,6.777670616775,6.52238246329998,5.282829671225,99.72943633425,431.871847515,5.44872435665,0.385810649199999,0.60709216615,5.72508139705,1.15238853875,5.47034737695,8.802307756875,0.442709247399999,343.481050015,342.955952795,342.972838885,342.9994791575,343.1466292,343.546156265,343.909193765,354.2985375,428.6694306775
1,2.25,1.13903,3.58042000000001,7.17955,14.2729899999999,13.4403,98.7726,100.3,431.1405,7.1046,1.96043,1.862495,0.470414249999999,0.14855675,1.788345,320.16,326.569875,2.05673999999999,0.903310749999999,2.4193625,1.7135,1.325,1.7,2.0333335,3.08333325,3.7275,5.917,7.683,0.600049999999998,98.942,-0.0509835745000006,96.46449566425,96.01083333,1.44160884545,7.7297626304,21.3492706515,7.928272662025,99.70279242,431.636858195,5.0754995939,0.674464742999999,0.715424441474998,5.62383564255,1.371724047525,6.315445852225,4.525435148175,0.41699490745,343.4358722425,342.85847295,342.9389896075,342.970249985,343.0446541575,343.2023916575,343.99813545,354.51417502,428.0556127775
1,2.75,1.155145,3.74228000000001,7.1546925,15.550275,10.07296,99.282675,100.3,431.063,7.1514,1.99886,1.87545,0.8575,0.168270746174999,1.8687025,321.05975,325.57125,1.9787125,0.962885,2.1785225,1.7175,1.308,1.675,2.01666675,3.1,3.7275,5.917,7.699999,0.538766774999998,99.63015,-0.700348872650001,96.4467745,96.0199999985,1.130249851525,6.76037285135,13.3150107715,8.82587209104996,99.69772416425,431.984537785,4.99218369215,0.52828268595,0.648274197474999,5.371073559025,1.149917280775,5.34015150015,10.9480098457,0.51292881885,343.20166045,342.8223708575,342.861462485,342.8929916425,342.998525,343.26574719,344.1197944425,354.7838167,428.7961339475
1,3.25,1.16664,3.62840000000001,7.38649,16.15348,8.98864999999997,99.0257,100.3,430.9365,7.2044,2.0646,1.889675,1.226595,0.214066,1.8933675,319.435,324.8625,1.71188,1.082165,2.0281275,1.71428,1.3,1.6666665,2.008,3.067,3.7,5.9,7.667,0.364858224999998,99.10485,-0.964287480925002,96.44065158425,96.1274999985,1.1395911885,6.832252312575,33.4387591614999,12.783459589,99.70717341575,432.5655769275,4.8979964604,0.543261312249999,0.642990299725,5.115704252725,1.187209152225,5.54280041625,10.235578254525,0.42235417825,344.1939833425,342.9725020925,343.0059708,343.05731111,343.2549416375,343.92198545,344.6649896075,354.9072625,428.921285
1,3.75,1.09516,3.50158000000001,7.28622,17.19034,8.71539249999999,99.252475,100.3,430.98,7.2364,1.92826,1.8632,1.47576,0.206709,1.9965775,321.2395,325.161625,1.86882,0.9122545,2.2920625,1.71375,1.317,1.675,2.03333325,3.075,3.7275,5.9,7.683,0.306766677499999,98.941575,-1.151545492325,96.48815883,96.08333333425,1.3089881522,7.51410155285,25.5458837489999,7.07062300362499,99.72814458425,432.6738628,4.73920488565,0.416398938275,0.5895856607,4.845327158525,1.258840474975,5.912194629,6.286381963175,0.3125766508,343.5097458575,342.9135277525,342.9299944475,343.015275,343.15637705,343.495393765,344.1708708425,354.43461045,429.3447503975
1,4.25,1.09558,3.53914000000001,7.331975,12.08633,12.6947,99.061725,100.3,431.1115,7.2357,1.93015,1.861845,1.6625,0.186368387725,1.8751125,319.3425,324.929125,2.1013625,1.1587,2.35466,1.7075,1.30125,1.635016825,1.992816675,3.0674,3.7,5.90165,7.6508333,0.322731072499999,99.26265,-1.3739251414,96.79870691425,95.66833333575,1.22265265735,7.831398283525,30.81572124175,9.72021419894999,99.68594875,431.7257137975,4.805939490925,0.310537608575,0.448705375325,4.88543671785,1.254331165125,6.3205931168,10.325358061575,0.43591752735,344.10369999,342.8795958575,342.88389375,342.90309375,342.9310416425,343.2322353925,344.410487485,354.6062194425,428.442637005
1,4.75,1.08775,3.60794,7.06342,13.1253999999999,12.34979,99.4273,100.3,431.3355,7.2229,1.9784625,1.8759125,1.4990775,0.196955,1.8555575,318.67,325.21625,2.02211,1.047195,2.2009025,1.694,1.333,1.7,2.017,3.1,3.7275,5.9,7.683,0.381883322499998,99.230925,-1.41314192235,97.02894708425,95.83166667,1.250861540375,8.07794424685,19.1917718605,11.6722705298,99.6987834985,431.2244255975,5.014021253425,0.422343732875,0.686869972449999,5.1273907353,1.2183163971,6.635975346825,19.5039727025,0.4992536575,343.4884895925,342.7830791575,342.78967705,342.79013545,342.8748416575,343.1999528,344.3225472,354.8262958,427.6726168375
