DOY2,HR2,FC,SC,NEE,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_3_1_1,NETRAD
1,5.25,1.70056219148138,0.558361715399879,0.97797382233571,11.9491062077939,0.493148566382767,-4.39729890844854,0.842277992940992,428.357320697049,11.3706261779749,436.366306617694,12.3308633152736,435.997030409819,436.737204116546,12.4058227471105,435.653219616426,436.86803647869,12.3244855029525,436.571248138322,437.873832845225,12.5631517093512,440.314657196839,439.308391875683,13.9118516293622,453.065084944016,444.57735523638,12.859314760373,459.940166430766,2.86636799722316,11.2211952608305,0.197426791521588,2.8625,2.405,1,0.56,0.26,10.271975,9.8925,10.79815,10.1947,10.42625,9.802225,7.160475,102.38896,92.51,2.426425,11.125,11.24,11.8825,8.42,16.115,1.3,-0.785,2.7,1.0925,359.4,366.55,344.9,351.6,-0.16,0.29,0.315,0.25,0.2525,0.09,0.0625,10.765,0.12,10.0565,9.717,11.9655,10.759,12.5265,14.233,14.6565,15.60475,11.25625,11.738,12.08525,12.2675,12.267,13.10525,12.564,13.385,15.194,12.055,11.894,12.4555,12.7365,13.1955,12.987,14.027,15.7785,11.7905,12.1505,12.087,12.7245,12.6815,12.8835,13.142,13.59,14.266,8.407,10.049,10.6795,10.639,-0.255,-5.825,-8.395
1,5.75,1.72006070447175,0.668435251255513,1.17084980568532,7.1335780008713,0.486990875299622,-2.29414365898324,0.86569722662851,428.065853203488,11.9063605019635,436.448691158165,12.0758819222331,435.624843305397,436.246136332746,11.8938764721943,436.228472366392,437.298583129695,12.2351512082941,435.643138918817,439.6664379989,11.9826485769493,440.236156490642,440.913097136693,13.648629643193,440.934379250329,442.378570503648,12.7836380633767,453.981343388393,2.9991554844167,11.3131625591027,0.195920532190364,2.975,2.5275,1.03,0.63,0.2575,10.39355,9.69675,10.676575,10.1362,10.551375,10.04465,7.2398,102.4179925,92.175,2.541075,11.1325,11.46,12.3425,7.965,16.1875,1.3,-0.64,2.7,1.075,359.65,367.55,342.9,349.8,-0.17,0.28,0.3375,0.25,0.2425,0.08,0.0725,10.7075,0.12,9.9675,9.702,11.949,10.80575,12.5285,14.236,14.645,15.603,11.25375,11.7275,12.07,12.255,12.249,13.08325,12.567,13.375,15.187,12.069,11.9,12.454,12.7345,13.193,12.9785,14.026,15.774,11.764,12.1345,12.066,12.728,12.6645,12.882,13.1325,13.553,14.252,8.318,10.04325,10.6735,10.616,-0.894,-6.911,-5.99
1,6.25,1.38057187933869,0.954863571459778,1.21585429861529,10.9211763946751,0.515484181103021,-2.53990421686126,0.84428297466256,429.051879847719,11.6640978858213,435.533207197596,12.1982551280945,432.538485092652,435.556642415058,12.2622774307854,433.794491869518,435.99366242548,12.496626482148,434.060121882063,438.733929336321,12.4764704073261,436.903247031469,439.30861021572,13.2322502282724,443.93298984519,442.335858944854,12.7701209298341,450.945526572717,3.03863956932088,11.375452899556,0.18393117188438,3.035,2.6525,1.14,0.61,0.2725,10.4277,9.39475,10.687525,10.1202,10.599975,9.9984,7.0107,102.442615,92.88,2.5113,11.1825,11.46,12.3175,8.085,16.445,1.3,-0.47,2.7,1.14,360.75,367.825,342.4,349.7,-0.17,0.2525,0.34,0.23,0.25,0.07,0.0725,10.575,0.12,9.8825,9.689,11.9415,10.756,12.5385,14.238,14.649,15.59825,11.257,11.7365,12.06375,12.308,12.24375,13.0915,12.567,13.409,15.193,12.0685,11.873,12.4405,12.734,13.18,12.96975,14.024,15.772,11.769,12.1605,12.0455,12.6965,12.646,12.8785,13.137,13.5565,14.2455,8.262,9.97775,10.6625,10.597,-10.1335,-8.05825,-6.34
1,6.75,1.48043651173182,0.421862467800568,1.26443799208684,7.04345434828933,0.514597623994749,-3.19252143959651,0.844388355354303,429.397274937297,11.3005402374716,436.401305188517,12.1464448491091,432.54039108042,436.721526699276,12.6235536762738,434.042342652455,437.168713685469,12.3594473663591,435.338507435294,438.053012918985,12.4671167491849,434.403957460317,439.076561460774,13.7096514028974,435.729207777962,445.554106858232,13.0017967024973,443.162991314634,3.13516833474576,11.5183197231423,0.176895508460407,2.85,2.4675,1.1,0.5725,0.26,10.5292,9.209,10.782175,10.093,10.6132,9.470675,7.09645,102.4719475,93.15,2.4005,11.0825,11.41,12.2925,8.24,16.41,1.3,-0.565,2.7,1.13,359.4,368.3,347.8,352,-0.1675,0.2425,0.35,0.23,0.2525,0.08,0.0525,10.44,0.12,9.8185,9.7,11.935,10.76,12.5375,14.2405,14.6485,15.59575,11.28025,11.7615,12.072,12.27775,12.225,13.1075,12.557,13.408,15.174,12.0795,11.8795,12.4305,12.734,13.184,12.961,14.023,15.771,11.789,12.193,12.0295,12.705,12.6105,12.8805,13.129,13.5625,14.2445,8.154,9.904,10.633,10.576,-4.7935,-7.69475,-5.96
1,7.25,2.17239026015428,0.353220292366096,0.590662923728879,8.92728733333242,0.50212525442499,-2.92055686911931,0.812601971052796,429.829220714587,11.2297570020155,436.869515470729,11.9704663173378,436.141703486911,437.034820765482,11.6851137865164,436.288143218858,437.4822373913,12.0175684614768,438.249460773913,438.217750222715,12.1060474464528,436.589524675439,437.972612740777,14.5158635037607,448.460922863828,445.111198560029,12.6984066848775,450.360786979346,3.07943301353906,11.022273700114,0.182474991570716,2.89,2.3975,1.03,0.5925,0.24,10.323625,9.22725,10.69705,10.1023,10.4667,10.00565,6.519275,102.51158,92.3275,2.418375,11.275,11.37,12.3,7.955,16.495,1.3,-0.58,2.725,1.135,359.6,367.925,349.5,350.5,-0.13,0.3025,0.3475,0.25,0.26,0.09,0.0625,10.675,0.13,9.8045,9.705,11.923,10.761,12.5265,14.2405,14.6535,15.598,11.261,11.721,12.057,12.26525,12.219,13.08925,12.572,13.405,15.168,12.0415,11.858,12.4225,12.6815,13.18,12.9525,14.022,15.77,11.72,12.15,12.002,12.6735,12.6125,12.87,13.1285,13.573,14.2465,7.989,9.85125,10.601,10.553,-10.8455,-11.018,-7.165
1,7.75,1.26777454548542,0.531182035339162,1.2339179170581,9.86540246249606,0.467711720363458,-3.61605810801047,0.830144209799246,429.95846490108,12.11838999135,437.542440770221,12.9284287619817,435.409699651613,437.692960683432,12.1193834664431,435.308887139181,438.33148454559,13.0252414121718,436.107709983613,438.689466176994,13.0482196989403,438.738754403361,440.015990676872,15.3108915350659,440.538714930771,446.814600468521,13.3066025114442,449.966949101124,2.81186803247994,10.3027727892222,0.178758141399955,2.9525,2.4975,1.1,0.565,0.2425,10.00855,9.295,10.637875,9.946,10.176825,9.87385,6.379125,102.5116425,93.405,2.18775,11.265,11.37,12.2875,8.105,16.3275,3.4,1.3225,4.825,1.6125,359.225,368.15,349.7,348.8,7.36,7.575,7.2525,5.22,2.8225,2.685,0.34,11.3225,3.08,9.833,9.703,11.918,10.773,12.5185,14.2295,14.6415,15.5945,11.2575,11.6775,12.064,12.269,12.217,13.06975,12.564,13.387,15.163,11.9975,11.8735,12.402,12.7235,13.1715,12.943,14.0205,15.768,11.745,12.173,12.005,12.6395,12.60075,12.8735,13.129,13.568,14.246,7.954,9.808,10.5695,10.568,-17.17125,-9.157,-6.265
1,8.25,1.66830114016992,0.165847892169805,0.76721737360152,10.4442112508718,0.507770702759504,-2.43625735629617,0.973963725351561,430.087684455722,12.9912900765432,438.149757490135,12.8704772558382,435.506402573097,437.850908183415,12.646366917183,434.622550620062,438.187989898576,13.0642851043166,437.324353945017,439.440990431328,13.1021196640178,437.240465287438,442.040387539026,15.3585483967011,436.629740956286,448.484129452913,13.8611294448505,454.743001539068,3.03117058263169,10.6826905767495,0.179523107102981,2.905,2.465,1.1,0.64,0.245,9.966175,9.4025,10.211275,9.6071,10.0003,9.8759,6.446675,102.5225725,92.1575,2.2036,11.3625,11.58,12.2525,8.645,16.425,21.625,44.255,33.925,5.015,361.2,367.775,348.2,351.5,75.7875,74.2975,72.5525,40.95,21.365,21.31,4.3625,17.5375,18.78,9.807,9.699,11.915,10.77,12.508,14.2255,14.6465,15.587,11.226,11.672,12.0365,12.27625,12.236,13.0535,12.557,13.352,15.185,11.9825,11.8675,12.3985,12.666,13.1645,12.93425,14.0195,15.767,11.7435,12.136,12.0035,12.6275,12.591,12.876,13.121,13.5605,14.245,7.93,9.77025,10.5355,10.586,-6.64325,-7.06775,2.7975
1,8.75,2.30957383496108,0.248588749638165,1.22104976668953,15.4083761993326,0.581450146767299,11.8541804488455,0.934587882113274,430.250931966497,12.6116150384,437.145261069807,12.7826497966848,435.789178232065,437.275439692704,12.737304902971,437.493872805801,437.340381471013,12.984810220843,436.009070007518,437.640637017772,13.0904169402352,437.153680989726,438.557719427185,14.792971472919,441.862811572825,444.279128770394,13.7272624068781,447.806218049418,3.00801168914231,10.3571497038616,0.217705800275149,2.9525,2.57,1.21,0.6925,0.305,10.20775,9.315,10.44825,9.57205,10.3117,10.14165,6.63115,102.5479375,90.525,2.2369,11.6425,11.87,12.3775,8.675,16.71,46.675,129.3,104.375,12.2075,358.175,368.425,346.8,353.6,242.25,237.3025,233.57,96.01,55.31,54.985,12.05,35.8475,38.63,9.778,9.696,11.9195,10.772,12.527,14.2205,14.6535,15.58425,11.254,11.724,12.00725,12.2565,12.22125,13.09,12.555,13.356,15.182,11.9975,11.8905,12.387,12.721,13.1495,12.9255,14.0185,15.765,11.6935,12.084,11.993,12.614,12.59275,12.8775,13.1265,13.5615,14.247,8.029,9.76725,10.507,10.604,-8.0325,-6.372,44.85
1,9.25,3.01538505100272,-0.14783768855511,1.13329984414252,22.8980621475617,0.668752630478885,39.5419725461863,1.0235776161361,430.199784008453,13.428947136377,436.798524882334,12.8792291956178,433.617603715517,437.437088716809,12.9539440271467,434.862665595123,437.046741331094,13.1030547105064,434.355964721415,437.933315086268,13.2324258355561,433.796827262269,437.994386626458,13.9716153159702,433.348201894673,442.347292511328,14.0177869443171,443.883074703406,3.34963158892797,10.8625830254893,0.288010780938004,3.165,2.68,1.34,0.7425,0.38,10.541425,9.6305,10.773675,10.180575,10.6832,10.323125,8.2295,102.5692725,87.7775,2.5339,12.0625,12.44,12.765,9.495,17.0075,71,221.8275,202.375,21.43,355,369.575,348,357.6,448.66,444.1425,438.62,167.13,107.3925,98.4,22.0475,64.175,65.41,9.8185,9.67,11.92,10.762,12.5235,14.2145,14.6485,15.582,11.26125,11.7215,12.03925,12.2675,12.22725,13.068,12.558,13.361,15.17,12.04,11.8775,12.3955,12.7075,13.1195,12.91625,14.017,15.765,11.7125,12.0865,11.991,12.6485,12.5925,12.889,13.117,13.5555,14.2505,8.138,9.80825,10.491,10.606,-15.676,-9.269,121.5875
1,9.75,3.62270753280411,-0.412539387822751,1.39541258236354,43.1871665586431,0.707485040578319,79.3277781735034,1.09356547411816,429.041696751999,14.3108885948898,434.655354771327,13.1191917248492,433.045267589111,435.9407368003,13.0503471536812,433.093704490741,434.874926002012,13.1513085181938,432.170682647059,434.258199710153,13.2550340264261,432.576197101639,434.481108817371,13.9975640444652,437.192624049615,436.695326965379,14.1160237555389,437.351737716511,3.63403153918769,10.9280798308086,0.360752859282499,3.2425,2.8475,1.4,0.8725,0.4225,10.5261,10.326,10.60645,10.5302,10.7669,10.7618,8.582275,102.595595,87.19,2.7567,12.7275,13.03,13.44,10.22,18.1175,106.5,312.4975,300.725,30.1325,351.55,372.075,351.8,358.9,636.825,638.535,623.8175,247,134.9275,144.37,31.3275,103.1625,99.74,9.8845,9.732,11.932,10.733,12.5205,14.2105,14.647,15.58025,11.3365,11.7865,12.05275,12.32675,12.2725,13.088,12.563,13.339,15.202,12.0745,11.8985,12.358,12.6815,13.156,12.90825,14.016,15.7655,11.7815,12.139,11.9905,12.6525,12.5955,12.9185,13.123,13.5815,14.255,8.237,9.88275,10.494,10.589,-11.669,-7.656,192.3525
