DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.280793181169502,-5.14932515375058,0.151469594654834,-39.432922020145,-8.05319060237366,0.354314459904788,410.189238483824,3.01538853755207,399.46245774347,2.8172382745936,418.613629797956,399.580017814641,2.91595337121559,418.637626847582,399.627095712555,2.90590515981361,418.001728336262,399.767024736648,3.27170154731533,419.143020366013,401.291193777908,3.5486249982915,421.852758799256,406.489500643794,3.73567181463239,423.375569536552,1.32471664475856,-0.0411445674926515,0.146804635920676,1.16,0.87,0.5975,0.5775,0.315,-1.3032,-2.034,-1.41515,-1.436475,0.155025,-1.666525,-1.96025,94.853255,53.815,0.91085,-0.295,-0.145,0.175,-0.57,0.33,0.7,-2.8725,2.175,-0.49,240.875,308.55,282.925,312.85,0.09,-0.1975,-0.245,-0.4675,-0.085,-0.08,0.14,-0.1675,-0.2925,-0.39,2.847,2.817,5.342,6.5305,2.742,3.7935,5.7505,4.2675,4.75875,6.28725,6.92825,3.68225,3.44575,5.852,3.27525,3.846,5.38325,6.0955,5.8055,7.637,-11.67725,-8.7615,-7.0205,-33.3225
1,0.75,-0.0967243200051097,-3.8786270898351,0.154178187850528,-30.3146663711398,-7.49209187307038,0.364115028182042,409.619865080709,2.99704393244629,399.482756792417,2.7549960513783,418.33845264974,399.159137376772,2.95641470332278,418.030262742127,399.212714000736,3.03957739256048,417.510017775875,400.035108972622,3.26057773081693,419.310218662252,402.036444975594,3.46903611881343,419.855000195767,405.516367708942,3.65241476956013,422.7529197148,1.1759601951782,-0.560101027354832,0.11918192392718,1.0475,0.8025,0.5375,0.535,0.3,-1.3185,-1.624,-1.413725,-1.47865,0.193575,-1.6393,-2.10015,94.83747,54.705,0.867625,-0.5175,-0.35,-0.02,-0.37,0.77,0.7,-2.9375,1.975,-0.565,243.925,308.75,283.6,313.825,0.09,-0.2075,-0.2475,-0.485,-0.0875,-0.07,0.14,-0.175,-0.3,-0.39,2.8215,2.786,5.325,6.5265,2.90725,3.744,5.75475,4.2555,4.733,6.27225,6.92975,3.6635,3.43725,5.851,3.24575,3.8615,5.34775,6.0845,5.80375,7.6345,-11.592,-8.685,-6.961,-37.8525
1,1.25,0.139142069880374,-13.9143298881434,0.148429965095375,-34.2136832999288,-7.47484760320033,0.331594436406968,410.192138547659,2.77203665835296,399.433597552492,3.00892622181795,418.803668840933,399.668268784028,2.99016324103615,419.716264136305,399.816490712848,3.15039274941421,418.969513408946,400.625264808021,3.27801578609013,419.903183923265,401.850719069806,3.50141459636489,421.166414630851,405.526944335729,3.73505064866429,423.72377176202,1.23375636907747,-0.384903184936263,0.106200295462812,1.1075,0.86,0.5775,0.515,0.3075,-1.38665,-1.603,-1.37225,-1.484,-0.135925,-1.580825,-2.0916,94.8175825,57.4775,0.863025,-0.5275,-0.31,-0.135,-0.485,0.82,0.675,-2.85,2.175,-0.6175,248,308.9,286.6,314.45,0.09,-0.2,-0.2475,-0.475,-0.09,-0.0725,0.1475,-0.1725,-0.29,-0.39,2.8045,2.723,5.3085,6.522,2.83225,3.70725,5.75875,4.2385,4.689,6.2625,6.93025,3.67825,3.43125,5.849,3.266,3.8775,5.34875,6.06225,5.801,7.63025,-11.492,-8.253,-6.7535,-29.91
1,1.75,0.422690470291889,-5.07095140283785,0.166211430571101,-33.3582334814662,-11.3027274484956,0.353226152655984,408.952001132829,3.04023220480755,399.396785545133,2.8504124677099,418.16080631031,399.796232492363,2.91787197100433,418.277876245192,399.860019225772,2.9648914820506,417.738700312069,399.950754381691,3.15946832695642,419.446739597198,401.016403992375,3.29875717283741,422.629115092066,404.14783207637,3.72961070451872,421.9314314,1.19216837003468,-0.579141758318201,0.121753535665742,0.9775,0.77,0.4875,0.485,0.29,-1.25085,-1.7675,-1.36065,-1.426425,-0.0974,-1.674675,-2.195175,94.8351575,55.46,0.8497,-0.5625,-0.3475,-0.295,-0.6625,0.8775,0.7,-2.87,2,-0.65,243.825,308.775,287.4,316.425,0.09,-0.355,-0.2475,-0.445,-0.195,-0.0625,0.14,-0.1725,-0.3,-0.39,2.7805,2.662,5.2935,6.516,2.72,3.69375,5.76275,4.20675,4.66175,6.26075,6.93125,3.65825,3.42525,5.84625,3.31875,3.83375,5.3505,6.0455,5.79875,7.62675,-12.155,-8.974,-6.867,-34.985
1,2.25,0.385788626955731,-3.91272971077696,0.164099115620198,-34.4955456278565,-9.78529899785312,0.370622407639144,407.601431495198,3.04303249873884,399.975029453298,2.87751788035883,418.687918517007,400.288805192455,2.8969159979857,418.957363315113,400.469375935795,3.08573463160291,419.648648056818,401.134657221071,3.13224358304092,419.99932392638,401.590321489403,3.51998758394963,420.761780849843,405.638994098372,3.78172294570308,422.80811418296,1.02516476599313,-0.432870781644112,0.114182764062609,0.82,0.635,0.455,0.46,0.27,-1.358175,-1.958,-1.50175,-1.455525,-0.17515,-1.65145,-2.254975,94.822865,56.815,0.959075,-0.685,-0.5825,-0.3125,-0.7425,1.0975,0.775,-2.9175,2.2,-0.665,245.85,308.6,285.525,316.35,0.09,-0.3775,-0.2475,-0.4675,-0.0875,-0.07,0.15,-0.1625,-0.3,-0.39,2.7675,2.605,5.2785,6.5105,2.63075,3.63075,5.75725,4.14,4.65225,6.243,6.9315,3.674,3.4195,5.84325,3.29125,3.75425,5.34375,6.02925,5.7965,7.624,-12.143,-8.998,-6.993,-32.405
1,2.75,0.47028739268888,-1.90120399974079,0.143540920316843,-30.3230009702599,-8.25527859677302,0.363883700864841,407.872726476039,2.84310550095557,400.022730704685,2.8480437341064,418.238715487529,400.224436902075,2.86688805461745,418.418578007212,400.824669127451,2.95377305068252,417.860943288462,401.186543470831,3.35150043634699,420.13061988,401.898014458058,3.57582338233544,423.429564658147,405.296792095843,3.73072315249436,425.110454512929,1.03161798719094,-0.514576560973296,0.125922202517357,0.89,0.6775,0.4875,0.525,0.3,-1.40035,-2.1495,-1.440225,-1.50055,-0.147625,-1.731575,-2.332875,94.801215,56.28,0.88725,-0.785,-0.65,-0.43,-0.85,1.11,0.775,-3.16,2.1,-0.6825,246.75,308.225,283.175,316.3,0.09,-0.3075,-0.24,-0.465,-0.085,-0.085,0.15,-0.165,-0.3,-0.39,2.689,2.551,5.268,6.513,2.5625,3.591,5.75,4.02,4.6465,6.22675,6.9315,3.669,3.41475,5.84025,3.2075,3.678,5.335,6.01725,5.794,7.61975,-12.14,-8.985,-6.9255,-32.77
1,3.25,0.685036272184139,0.538653043145294,0.139943543949599,-35.6725791948596,-5.41907778729104,0.360687621646373,411.368125037911,2.90621353900332,399.273497631513,2.87659352688362,417.993064674274,399.455260068398,2.91093989294552,419.689176935484,399.830617303127,3.01221021513604,419.162612599369,400.28406939526,3.41641120912828,420.272615204969,401.722378780791,3.61306564382657,421.690376732258,404.053081401266,3.87126178002001,422.954528362957,0.986331643104454,-0.50094156203221,0.116730891294151,0.8875,0.7,0.5075,0.49,0.2875,-1.5123,-2.1625,-1.59065,-1.662375,-0.25245,-1.9197,-2.21605,94.824145,57.815,0.9089,-0.76,-0.455,-0.1775,-0.435,1.0625,0.6,-3.065,1.85,-0.6825,246.8,307.775,284.4,315.925,0.09,-0.1975,-0.2475,-0.475,-0.085,-0.07,0.1575,-0.17,-0.29,-0.39,2.6285,2.50075,5.2715,6.5215,2.52725,3.54925,5.7455,3.928,4.6325,6.21375,6.92975,3.6205,3.41025,5.837,3.13075,3.6345,5.32525,6.00575,5.79775,7.6155,-12.348,-8.953,-6.886,-35.41
1,3.75,0.502324068940511,0.580498270344593,0.122690069404127,-47.1527226133479,-10.7366547189548,0.317623386959314,411.787146790885,2.92087442494225,399.516403674501,3.16469217001102,418.617688265188,399.385761456895,3.04182487382516,418.921214408918,399.740290733811,3.13114030676615,418.005445191552,400.224361165179,3.41930575692179,420.036812641164,402.267650513542,3.55830285246794,422.270440571429,406.707463432447,3.8812770345068,424.645985718885,1.08550228315927,-0.841632793174412,0.10937619547727,0.9675,0.7175,0.485,0.5025,0.29,-1.400775,-2.1525,-1.550775,-1.74775,-0.61065,-1.91165,-2.208125,94.80498,58.17,0.7803,-0.9125,-0.2675,0.1275,-0.545,0.785,0.775,-3.26,2,-0.665,249.075,307.225,282.675,315.05,0.09,-0.1975,-0.2475,-0.4675,-0.085,-0.07,0.1475,-0.165,-0.29,-0.39,2.5795,2.45225,5.2705,6.5345,2.49925,3.51575,5.7405,3.961,4.61575,6.1955,6.9235,3.57575,3.40425,5.82825,3.08,3.64725,5.31275,5.994,5.8075,7.6115,-12.80325,-8.9845,-7.1245,-29.02
1,4.25,0.148542718708708,-5.33852460297556,0.135258367129208,-58.3507335455178,-8.85378932634769,0.327968365984017,411.149327758408,2.96248244663446,399.424289306816,2.90175721462149,419.324543038339,399.339930915552,2.97148296255441,420.467046970891,399.485578846542,3.0704444681209,418.982572303571,399.924634822008,3.47368513949008,420.006183522121,402.007380646426,3.46583598024568,421.900319678688,404.727337699762,3.74295404077442,422.916620811288,0.977729853097587,-0.889344945071628,0.118280285871964,0.8475,0.63,0.4675,0.4725,0.27,-1.453825,-2.2675,-1.4886,-1.6424,-0.8687,-1.95125,-2.273825,94.7937925,59.6925,0.8219,-0.84,-0.1225,0.1325,-0.45,0.475,0.7,-3.1,1.85,-0.685,246.975,306.35,281.25,312.425,0.09,-0.205,-0.245,-0.4625,-0.1225,-0.07,0.1475,-0.165,-0.29,-0.39,2.532,2.40475,5.245,6.548,2.51,3.4885,5.7365,3.95825,4.57425,6.17875,6.916,3.51375,3.38125,5.8205,3.00875,3.67925,5.31425,5.98225,5.81675,7.607,-12.92975,-9.136,-7.302,-23.3625
1,4.75,0.345213615979645,-5.65854141431304,0.125877202868881,-28.0734547716988,-10.3340808426619,0.301289510163858,410.310889213217,3.06319278551014,398.716258258021,3.29595329498591,418.769014178099,398.965985287213,3.27956300553179,418.516515294872,398.586360488567,3.23455848088116,418.331848087693,399.36707823937,3.45121066537253,420.620347664596,402.057589927293,3.48673334362415,422.048510336508,405.341190543205,3.78962395080348,422.765394762606,1.04510536454872,-1.61266234392725,0.116498989137104,0.8775,0.6575,0.4375,0.49,0.2675,-1.669425,-2.65,-1.743675,-1.830575,-1.0325,-2.066325,-2.363975,94.80483,62.09,0.7974,-0.705,-0.2075,0.06,-0.3525,0.24,0.675,-3.04,1.85,-0.695,250.6,306,282.45,312.65,0.09,-0.2025,-0.245,-0.465,-0.2175,-0.07,0.15,-0.18,-0.29,-0.39,2.505,2.341,5.217,6.561,2.47375,3.5095,5.7265,3.96125,4.54425,6.15425,6.9085,3.4525,3.35625,5.813,2.938,3.63325,5.3415,5.9665,5.825,7.60375,-12.984,-9.35975,-7.303,-23.925
