DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,NETRAD,RH,SW_IN,SW_OUT,T_CANOPY,G,TS_1_4_1,VPD,WS,LW_IN,LW_OUT,PPFD_IN,PA
1,0.25,0.0309525,-0.8746288,-0.8619242625,-0.1765735,-41.945246725,-1.7973390625,-4.5498649,-0.5846769,398.0346292,0.4543792875,-27.55561625,-5.9459226,-5.4423388,-4.666969925,-76.31973875,57.912045,-0.3003633375,-1.82579675,-31.2445425,-25.465779,-4.172260325,0.005442628,0.22383407,151.38133,198.756325,0,96.88511635
1,0.75,0.033749425,-1.1225243125,-0.98367125,-0.1864597375,-40.379571925,-2.629727275,-3.378867475,-0.730120275,398.5381829,0.256093325,-27.388291,-5.9983049,-5.42201515,-4.765803025,-76.327035,57.5138775,-0.3048006525,-2.07525775,-32.174476,-25.441214,-4.1493276,0.00541436625,0.277989985,150.94779,198.0713,0,96.8445811
1,1.25,0.0284258,-0.94507735,-0.773171475,-0.1705502,-41.658067125,-2.36966505,-3.8167837,-0.59081375,397.319441025,0.420011925,-27.702329,-6.1685151,-5.566947075,-4.848412975,-75.94825,58.5124025,-0.29657534,-1.95514875,-32.3138575,-25.891674,-4.2635771,0.00543062825,0.25935363,149.775205,197.4821875,0,96.841033375
1,1.75,0.034929075,-0.931640875,-0.898449,-0.2064764,-40.633131,-1.9999642,-3.8316441625,-0.615576,397.736208,0.301993275,-27.73323475,-6.3425376,-5.546076725,-4.9404403,-74.00096625,60.313275,-0.2169815375,-1.90265225,-32.506085,-26.1091215,-4.347468175,0.00572821825,0.23402074,149.38138,198.10535,0,96.83681025
1,2.25,0.026370275,-0.991473675,-0.8640422,-0.19468475,-39.433285,-1.78247935,-3.690374125,-0.546,398.59206555,0.358370075,-27.8914485,-6.4624399,-5.5018305,-4.9243672,-73.374575,60.3815725,-0.2205065275,-1.92542025,-33.040532,-26.290069,-4.33705715,0.00548190325,0.2347827,148.773855,194.04675,0,96.806194275
1,2.75,0.0322122,-1.0290007375,-0.9244729375,-0.230600375,-41.964842225,-1.85211675,-3.9682274875,-0.5729256,398.2813488,0.252732025,-27.72859675,-6.5899681,-5.630366525,-4.9989416,-74.55389,60.272295,-0.296642235,-2.0176005,-33.138921,-26.342861,-4.38132915,0.0053855305,0.2428860075,149.270575,196.809875,0,96.820155
1,3.25,0.033305225,-0.996911,-0.820156775,-0.2252588,-41.31556005,-1.882825375,-3.6381219,-0.5876943,397.561067375,0.229941725,-27.677207,-6.6419172,-5.75574835,-4.842137275,-74.076695,60.5923375,-0.321504915,-1.90677375,-33.3806225,-26.4575945,-4.34262315,0.0054464215,0.239865945,149.75293,196.4847375,0,96.8463978
1,3.75,0.0290661,-1.0846837,-0.98308375,-0.1688873,-40.213043725,-1.8756856875,-3.955935625,-0.4885419,397.8190768,0.2217705,-27.7787075,-6.6392427,-5.853418075,-4.889829,-74.56606,61.9349475,-0.2738914525,-2.00335825,-33.470632,-26.548537,-4.312850325,0.00543441425,0.2161589,150.45378,194.954825,0,96.81411115
1,4.25,0.0294154375,-1.0093935875,-0.8019331,-0.12590905,-40.70530975,-1.676987975,-4.22242405,-0.603862,397.6219443,0.2868529625,-27.88466925,-6.5274982,-5.961590725,-4.98698375,-74.3165525,62.391395,-0.1956109375,-1.8092825,-33.4349845,-26.603607,-4.318892525,0.0058024525,0.2523636225,150.40262,194.776375,0,96.8005952
1,4.75,0.026543875,-0.8799609,-0.8866792,-0.130343325,-37.7873713,-1.36489615,-3.165243275,-0.586716125,397.3758996,0.2830102,-27.79103075,-6.400312,-5.888640175,-5.0489372,-72.3865575,62.6613075,-0.2868029,-2.0273355,-33.42981,-27.0523815,-4.419618975,0.0056008015,0.245760575,150.44929,195.1168625,0,96.794932
1,5.25,0.032078,-1.00965325,-1.0218288,-0.113975,-42.700397625,-1.60796575,-4.786630075,-0.4983749875,398.36052875,0.24051705,-27.919544,-6.276015,-5.7423975,-5.091599025,-74.200845,61.9849955,-0.3403203925,-1.6969032,-33.9298295,-27.717377,-4.5116265,0.00548868115,0.2496207775,150.21297,195.1897625,0,96.759618
1,5.75,0.0302642,-0.9048073625,-0.9833513375,-0.190059,-39.2522837,-1.82543935,-3.85487,-0.5079785,397.683437375,0.2246018125,-28.277992,-6.1692329,-5.718537375,-5.164288325,-73.6538775,62.22595575,-0.25895017,-1.69508105,-33.701928,-27.9464045,-4.55994445,0.005533862525,0.2251795125,149.912035,194.1895,0,96.720348
1,6.25,0.02593505,-0.859841375,-0.866132,-0.162150525,-38.0929848,-1.7736692125,-3.781858425,-0.537986,397.73135085,0.2353376875,-27.905948,-6.3109568,-5.7378393,-5.310530225,-74.133205,62.8192205,-0.31867672,-2.036916475,-33.638742,-27.4701015,-4.52403835,0.00553808015,0.27255422,150.06286,193.2967875,0,96.68399
1,6.75,0.02698175,-1.1733965125,-0.975978025,-0.187764575,-39.556084,-2.023736,-4.33571795,-0.6401666875,398.547940875,0.223271,-27.768556,-6.2935094,-5.7595653,-5.268882275,-73.2774625,63.1720475,-0.345326635,-1.85541795,-34.154728,-26.750791,-4.49670135,0.0057664444,0.265352515,150.18229,192.676175,0,96.6369495
