DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,NEE_1_1_1,RH_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4
1,8.25,0.778633325,403.11025,28.4161525,1.8030025,4.22210625,0.81600805,88.8,-2.9979,-0.069475,0.59140675,2.92648325,101.31,-4.21375,36.7825,237.13961705,120.2,21.65,281.4,295.6,-0.025,0.092,1.008,0.281
1,8.75,0.910817125,403.67505,62.4048325,3.988887,4.191976,0.9005601,88.1,-3.0733,-0.0965,0.6280184,2.922417,101.32,-4.162,86.175,383.9,190.8,26.83,282,297.5,-0.0245,0.091,1.00925,0.285
1,9.25,0.9236885,404.17465,90.91107,5.122611,4.3259925,0.80259815,88.35,-2.6917,-0.0998,0.67320395,3.0213115,101.35,-3.662,139.775,512.1,252.3,30.15,283.2,299.2,-0.02875,0.0995,0.994,0.282
1,9.75,0.903134825,403.7351,124.087525,7.808612,4.41918,0.646089875,88.125,-2.5693,-0.123986725,0.6781286,2.9967615,101.37,-3.38325,190.775,626.075,308.3,32.44,281.9,301.5,-0.037,0.093,0.987,0.279
1,10.25,0.8385236,400.6788,147.77445,10.08659725,4.523383,0.64292665,86.725,-2.3338,-0.129020275,0.689465,3.049597,101.31,-2.798,231.1,724.95,359.95,35.425,283.375,302.8,-0.038,0.094,1.002,0.271
1,10.75,0.8976903,401.894875,164.107625,12.3015475,4.632126,0.72162525,85.75,-1.2453,-0.15960335,0.7169507,3.16298,101.3,-2.509,252.3,796.508323325,391.3,38.71,283.575,304.05,-0.04,0.086,0.9945,0.267
1,11.25,0.7576216,401.305,178.4259,12.61099,4.695442,0.5639545,85,-0.9386,-0.1975811,0.7467323,3.116533,101.2875,-2.121,270.4,829.8,410.5,40.17,286,305.9,-0.041,0.09325,0.99125,0.24625
1,11.75,0.7846361,401.0336,186.11025,13.7203,4.7894155,0.57945915,86.225,-0.44585,-0.1908251,0.755844075,3.269852,101.2,-1.9555,273.8,838.2,414.4,40.54,289.7,307.3,-0.042,0.0975,1.01625,0.25
1,12.25,0.64690995,401.243125,168.227,15.463785,4.71507975,0.6040661,86.5,-0.71045,-0.2095569,0.74661895,3.238432,101.192497675,-1.4665,266.25,826.3,402.4,39.08,287.9,309.1,-0.05075,0.098,0.991,0.2465
1,12.75,0.65379545,402.09795,154.5603,15.21506,4.776853,0.69842275,85.925,-0.2373,-0.1849218,0.7362461,3.24786425,101.1475,-1.09375,243.75,773.414703275,376.45,36.395,289.175,310,-0.035,0.12,0.97875,0.26425
1,13.25,0.66003875,400.67085,143.4166,15.057435,4.812407,0.536057075,83.575,-0.1085,-0.1923355,0.764547525,3.3510785,101.13,-0.867,213.625,695.1,351.75,33.92,289.35,310.75,-0.044,0.13175,1.0065,0.266
1,13.75,0.55882655,399.65845,116.7398,15.43004,4.664593,0.516672975,84.35,0.05425,-0.215936025,0.73705555,3.322449,101.1,-0.83025,176.7,611.49154005,298.5,30.595,288.85,311.4,-0.05225,0.127,1.006,0.2695
1,14.25,0.5807462,398.5229,82.9151,12.49888,4.63812075,0.551015825,84.25,0.05625,-0.17398045,0.725660975,3.411381,101.1,-0.706,124.75,492.675,241.725,27.105,287.775,311.825,-0.028,0.131,1.01,0.26075
1,14.75,0.5215116,398.5877,50.47701,9.76565475,4.5999765,0.468258625,85.775,0.196,-0.1611245,0.71501045,3.2865565,101.1,-0.6725,73.3325,358.1222157,178.1,23.7175,288,311.5,-0.028,0.1285,1.02425,0.2495
1,15.25,0.5288034,397.8358,19.18227,8.086189,4.645716,0.546851825,85.525,0.92755,-0.13666775,0.6848244,3.127916,101.11,-0.74875,25.73,221.1753638,108.4,18.4,285.15,310.1,-0.064,0.136,1.01725,0.26875
1,15.75,0.355645275,397.737925,-4.0514565,4.0473155,4.606861,0.4764993,85.25,0.90665,-0.0802347575,0.6369634,2.96799,101.125,-1.0405,2.641,98.45,49.4925,10.25,284.95,308.2,-0.05475,0.14075,1.014,0.252
1,16.25,0.3924255,396.92355,-7.62007125,1.576115,4.6733395,0.5304101,85.225,0.67655,-0.046675,0.5590987,2.84481,101.18999845,-1.37775,-5.862,26.44,9.07,2.493,283.6,306.55,-0.061,0.141,1.0135,0.2525
1,16.75,0.5556862,397.21675,-9.73734225,0.9758684,4.75373175,0.77931505,85.2,0.4897,-0.0396324125,0.566379775,2.7807135,101.2,-1.77575,-8.89,0,-1.129,0.6825,283.35,305.55,-0.058,0.166,1.02125,0.25375
1,17.25,0.623210675,397.7274,-8.66330275,1.194603,4.955641,0.6860048,85.2,0.285156625,-0.02586143,0.535623725,2.759933,101.2,-1.989,-9.18,0,-1.7625,0.6835,283.35,304.3,-0.0445,0.17475,1.037,0.255
1,17.75,0.595397875,397.3447,-8.116621,0.902539,4.756705,0.834882,85.7,0.04865,-0.025447915,0.5204371,2.710662,101.2,-2.101,-9.11,0,-1.7565,0.6735,282.75,303.65,-0.06,0.191,1.034,0.254
1,18.25,0.5610906,397.4336,-8.252063,0.6052324,4.79998475,0.7921504,87.25,-0.11973834,-0.0288800425,0.5489412,2.88986975,101.2575,-2.24675,-8.46,0,-1.6595,0.6805,281.35,303.4,-0.05675,0.19475,1.036,0.258
1,18.75,0.6003531,397.9227,-9.57415725,0.466828,4.9505625,0.93421595,88.35,-0.1688447,-0.028299855,0.523167425,2.7717105,101.2675,-2.306,-7.12,0,-1.547,0.664,282.6,302.85,-0.044,0.198,1.01325,0.26075
1,19.25,0.61949,398.3559,-8.858136,0.6255338,4.88615925,0.712731525,87.575,-0.4977,-0.02324883,0.5492656,2.928268,101.29,-2.57475,-6.516,0,-1.55,0.6435,282.9,302.7,-0.05075,0.1875,1.015,0.2605
1,19.75,0.56019565,398.72005,-8.1404205,0.667193375,4.799768,0.6953739,86.725,-0.7425,-0.0255070125,0.49258825,2.6703815,101.2875,-2.72,-5.7,0,-1.526,0.6125,283.15,301.75,-0.042,0.187,1.0175,0.26675
1,20.25,0.6493039,399.487125,-7.95185175,0.46251125,4.869298,0.828989,87.55,-0.4322067,-0.025832305,0.4761078,2.691409,101.295,-2.94025,-5.003,0,-1.5125,0.601,282.5,301.25,-0.041,0.18825,1.0085,0.269
1,20.75,0.616294075,399.558,-8.414105,0.6314024,4.9325075,0.9043033,88.15,-1.22125,-0.024921605,0.5162405,2.728755,101.3,-3.24125,-5.041,0,-1.451,0.6025,282.45,300.9,-0.0385,0.16775,1.002,0.265
1,21.25,0.7345823,399.6232,-8.45438875,0.4075559,4.856829,0.799611525,87.825,-1.03295,-0.0282146275,0.527726525,2.81708575,101.3,-3.423,-5.026,0,-1.4145,0.598,282.35,299.8,-0.035,0.15,1.017,0.2715
1,21.75,0.75421125,399.805625,-8.420818,0.660536575,4.76118325,0.81903195,87.275,-1.2953345,-0.02332172,0.51823895,2.68297275,101.3,-3.229,-4.868,0,-1.4925,0.587,281.05,299.1,-0.0415,0.1685,1.007,0.274
1,22.25,0.703068725,400.4859,-6.63265825,0.48350275,4.6781515,0.782094225,87.9,-1.3552765,-0.022770365,0.4810741,2.59019,101.2975,-3.3705,-4.344,0,-1.44,0.621,281.8,298.4,-0.04425,0.153,0.9965,0.2725
1,22.75,0.6704079,399.706025,-7.575499,0.492099925,4.651304,0.84516145,87.7,-1.4284,-0.02346594,0.519988,2.67204325,101.29,-3.67425,-4.132,0,-1.4665,0.563,282.2,298.85,-0.03625,0.155,1.0055,0.2735
1,23.25,0.661772,399.9166,-6.3986655,0.829142775,4.7082535,0.863899975,90,-1.404575,-0.022106055,0.49358075,2.5723395,101.2975,-3.603,-4.963,0,-1.508,0.562,282.5,298.6,-0.03875,0.16625,1.002,0.276
1,23.75,0.7489573,400.24665,-7.240353,0.848875,4.606033,0.80186675,88.1,-1.81965,-0.02315276,0.510234225,2.7390065,101.28,-3.5765,-4.26,0,-1.533,0.5515,283.75,297.8,-0.03375,0.154,1.004,0.2835
2,0.25,0.798683625,396.287375,-5.624196,0.5195564,5.000696,0.8604141,87.375,-0.4599,-0.0168934925,0.5144466,2.665389,101.2,-2.194,-5.5355,0,-1.4855,0.706,281.8,303.2,-0.053,0.155,0.79,0.4665
2,0.75,0.74896295,396.0147,-6.060444,0.735355775,5.04550675,0.835368,88.025,-0.54735,-0.0151,0.515563,2.810357,101.2,-2.144,-5.5845,0,-1.5035,0.6405,282.75,303.05,-0.058,0.149,0.793,0.4645
2,1.25,0.72595155,395.941875,-6.956117,0.8231013,5.032926,0.97513945,89.275,-0.954775,-0.02293199,0.5352707,2.7123995,101.2,-2.3015,-5.03525,0,-1.5015,0.64275,281.775,301.75,-0.05,0.148,0.79675,0.47375
2,1.75,0.821447125,396.145,-6.6198085,0.717865975,4.993036,0.967012625,90.075,-0.791575,-0.02014681,0.488386075,2.654709,101.205,-2.2375,-5.462,0,-1.509,0.63,282.85,301.65,-0.055,0.14175,0.79025,0.47325
2,2.25,0.755453225,396.1258,-7.014767,0.7905306,4.94423675,0.9406837,90.4,-1.11785,-0.0201,0.502044725,2.690474,101.2,-2.256,-5.2945,0,-1.5035,0.587,281.8,300.6,-0.051,0.137,0.79,0.485
2,2.75,0.8414683,397.46605,-7.256187,0.73038965,4.9063605,0.9688399,90.65,-0.881225,-0.02756256,0.5020581,2.663205,101.2,-2.459,-4.857,0,-1.5035,0.63,281,300.35,-0.05225,0.14,0.796,0.483
2,3.25,0.7720212,397.0243,-5.57716425,0.6222434,4.81788825,0.8315707,90.975,-1.10815,-0.02209815,0.511942525,2.711779,101.225,-2.723,-4.31575,0,-1.55875,0.587,282.1,299.35,-0.046,0.1435,0.7955,0.484
2,3.75,0.802720525,397.2648,-4.931483,0.6757352,4.883171,0.92267025,91.05,-1.6024,-0.01978861,0.490695225,2.623691,101.275,-3.092,-4.535,0,-1.4765,0.60825,281.075,298.325,-0.049,0.139,0.79475,0.4755
2,4.25,0.8694973,397.24965,-6.98251875,0.638497425,4.9069,0.96501595,91.075,-1.53921725,-0.02222871,0.4823627,2.637098,101.2992,-3.415,-4.3725,0,-1.47575,0.65375,281.3,297,-0.048,0.1465,0.7785,0.468
2,4.75,0.8195735,398.129375,-7.18311175,0.7270412,4.743466,0.982383,91.35,-1.3473,-0.024,0.5151768,2.7329335,101.3,-3.436,-3.78725,0,-1.343,0.62275,281.375,297,-0.04825,0.1335,0.77275,0.48475
2,5.25,0.726396625,398.83235,-7.584332,0.6030062,4.813751,0.9563939,92.075,-1.4503,-0.0251699425,0.491986375,2.753735,101.3,-3.4385,-3.809,0,-1.35675,0.627,281.95,297.5,-0.0495,0.142,0.766,0.433
2,5.75,0.7853245,398.6238,-5.87553375,0.7943627,4.74183875,0.9258846,91.975,-1.719825,-0.021506325,0.4804459,2.5834625,101.2945,-3.456,-2.95575,0,-1.35225,0.65525,281.275,296.8,-0.051,0.1395,0.764,0.4585
2,6.25,0.795383,398.538725,-5.537749,0.4659344,4.67049275,1.0548715,92.1,-1.8595,-0.02405398,0.4827127,2.5703675,101.3,-3.70175,-2.16175,1.14125,0.09075,0.92625,282.575,296.65,-0.05575,0.139,0.76,0.433
2,6.75,0.9246711,398.91505,-3.09232,0.760209525,4.637324,1.061816,91.825,-1.962875,-0.02450282,0.49754535,2.572399,101.31715,-3.657,0.81475,38.535,18.92,4.417,282.825,296.275,-0.053,0.136,0.7635,0.42075
2,7.25,0.8898396,398.40265,4.4377855,1.17301675,4.449791,0.94454955,91.6,-2.4799,-0.03556909,0.51930755,2.626935,101.36,-3.3135,15.725,135.4498715,68.935,14.805,281.275,297,-0.05525,0.132,0.761,0.412
2,7.75,0.94735275,398.029775,32.805775,2.8945875,4.4073155,1.046553,91.025,-2.471975,-0.056325875,0.5372147,2.642398,101.365,-3.35,55.3125,288.51860725,143.1,23.36,281.45,298.775,-0.0605,0.1315,0.7665,0.428
2,8.25,1.04291075,397.3874,82.38695,5.009344,4.4382845,0.90027655,90.025,-2.0082,-0.0937,0.61766855,2.811585,101.375,-2.95075,113.3,458.402024775,226.7,28.78,281.975,300.45,-0.067,0.1285,0.758,0.397
2,8.75,1.04452225,397.3009,121.409325,8.10499,4.454615,0.9165705,89.65,-1.748525,-0.133510675,0.6912611,2.9872945,101.4,-2.24375,175.35,597.4155338,301.3,32.99,283.575,303.85,-0.076,0.1275,0.754,0.433
2,9.25,0.990614075,396.6974,163.1267,11.86483,4.5366135,0.7617841,88.4,-0.806435,-0.1560623,0.688484675,2.985627,101.39795,-1.739,236.975,756.75,373.3,38.27,282.275,306.85,-0.082,0.116,0.762,0.42
2,9.75,1.027594,396.25615,202.228525,15.334295,4.628014,0.7404093,87.75,-0.4349,-0.2139608,0.7324075,3.17189,101.36,-0.95,290.125,883,436.8,41.57,281.05,308.65,-0.083,0.1245,0.76025,0.4055
2,10.25,0.907082725,396.1371,235.00365,18.812835,4.745458,0.650891375,87.625,0.405775,-0.222215925,0.7440817,3.257918,101.3000031,-0.45,334.3,995.625,480.625,44.1125,284.1,311.4,-0.08775,0.12275,0.7805,0.399
2,10.75,0.945674475,396.0303,258.7315,22.352435,4.81548175,0.74844665,86.975,0.8392,-0.25614395,0.776250125,3.363274,101.3,-0.018,359.3,1052.678919,513.3,47.0175,287.1,314.2,-0.094,0.128,0.79,0.3775
2,11.25,0.73309675,396.0239,280.901325,22.825,4.80061675,0.621316275,82.05,1.281707,-0.271246025,0.76860565,3.34352,101.3,0.51575,385,1115.7,540.575,49.325,284.3,316.2,-0.091,0.1335,0.7995,0.377
2,11.75,0.83179405,396.064725,276.116975,25.84665,4.86141275,0.72175775,80.9775,1.506725,-0.270630725,0.8010804,3.4233825,101.2675,0.929,394.3,1136.25,551.55,50.48,285.5,318.2,-0.083,0.134,0.816,0.369
2,12.25,0.80290825,396.0043,284.5274,24.8017225,4.886994,0.6133168,82.825,1.880025,-0.3073055,0.815730625,3.517939,101.2,1.2055,389.4,1131.853011,547.275,50.5725,284.6,318.8,-0.081,0.15,0.828,0.364
2,12.75,0.7480402,395.678675,262.092975,26.3090925,4.967389,0.6609412,79.3125,2.3633,-0.303329425,0.7821802,3.39702,101.2,1.4905,364.9,1077.2199135,516.65,47.8675,286.825,320.6,-0.078,0.151,0.8215,0.36975
2,13.25,0.6952307,395.2044,228.2463,21.58476,4.9923415,0.6050156,70.58,2.5207,-0.299336325,0.7897499,3.446398,101.15,1.601,334.35,1011.3034545,483.125,44.875,287.025,320.85,-0.08025,0.15675,0.827,0.376
2,13.75,0.59847325,395.5929,201.097975,20.31184,4.962472,0.620437975,65.92,2.57685,-0.287177,0.77764005,3.408632,101.12,1.841,294.625,902,440.35,41.375,287.375,321.225,-0.08125,0.17075,0.82675,0.38175
2,14.25,0.5977341,395.45785,165.8498,18.20511,4.97724525,0.5783319,72.7675,2.6726,-0.2816756,0.7931511,3.491924,101.1,1.9985,244.3,785.3,389.6,36.6925,286.125,320.675,-0.0785,0.177,0.847,0.385
2,14.75,0.5908168,395.0528,132.6146,16.33487,5.05543,0.5409171,80.2425,2.74475,-0.260746425,0.7810459,3.44894675,101.14,2,182.525,629.63656205,317.2,31.735,286.025,321.325,-0.07525,0.17175,0.851,0.389
2,15.25,0.526373125,395.0622,86.65163,13.731895,5.03897025,0.512205175,81.9275,2.94005025,-0.2175617,0.774545525,3.453614,101.1,2.023,113,469.1,229.625,26.97,286.2,320.275,-0.068,0.1695,0.8615,0.383
2,15.75,0.48320905,395.58055,42.2239575,10.257645,5.1151285,0.53464665,82.2025,2.89355,-0.17649125,0.7497607,3.463313,101.105,1.77,51.87,305.297174975,153.7,21.6975,284.825,318.475,-0.06175,0.1765,0.873,0.40575
2,16.25,0.57847115,395.16455,5.4089245,7.729272,5.114099,0.65710515,81.2125,2.88165,-0.115957725,0.7258617,3.2752895,101.14,1.495,9.39,151.4,79.36,14.685,287.8,316.7,-0.05925,0.177,0.867,0.393
2,16.75,0.52790975,394.8871,-7.3333415,3.7831255,5.25048475,0.6704596,81.5,2.4562,-0.070445945,0.6559975,3.2002695,101.12,1.031,-4.294,48.12,22.825,4.61375,288.05,314.8,-0.05525,0.184,0.862,0.416
2,17.25,0.488487,395.144325,-10.84747,2.56247125,5.32004525,0.8598111,81.2125,2.1809,-0.04633316,0.623243325,2.949677,101.145,0.411,-9.545,4.038,0.40875,1.07725,285.3,313.525,-0.0525,0.186,0.873,0.4165
2,17.75,0.6055105,395.410525,-9.930541,2.5420075,5.34939175,0.8595944,79.83,1.86105,-0.037,0.62012675,3.007986,101.1942,0.187,-10.99,0,-1.6565,0.76275,284.5,311.3,-0.054,0.186,0.86675,0.4715
2,18.25,0.617407775,395.09955,-9.935614,1.499701,5.2816,0.829473675,82.0475,1.81625,-0.04074284,0.60101825,2.893068,101.2,-0.07225,-10.02,0,-1.5865,0.754,284.575,310.375,-0.056,0.1865,0.852,0.43375
2,18.75,0.5592362,395.5316,-10.55553,1.215003,5.16590875,0.826593725,79.2075,1.511975,-0.0339,0.52766225,2.77526,101.1941,-0.288,-9.1175,0,-1.61875,0.822,285.15,309.525,-0.05575,0.1765,0.8535,0.426
2,19.25,0.640709,395.6754,-9.128179,1.150148,5.08062975,0.8212296,81.625,1.18725,-0.02728637,0.54325775,2.674885,101.2,-0.455,-9.01,0,-1.66575,0.79125,284.95,309.725,-0.05675,0.1775,0.836,0.387
2,19.75,0.6485748,396.52295,-8.8224935,1.21616375,5.176597,0.79486465,82.79,1.1914,-0.0305334675,0.5570227,2.86668675,101.19999845,-0.54275,-8.1925,0,-1.6815,0.79225,283.5,308.525,-0.05275,0.16675,0.8285,0.401
2,20.25,0.708533675,395.907725,-9.144016,0.717378775,5.17045525,0.8751786,84.325,0.86315,-0.02733667,0.5468989,2.84563875,101.2,-0.76875,-8.0425,0,-1.67825,0.78325,283.275,308.25,-0.0595,0.16125,0.829,0.4075
2,20.75,0.7202308,396.368575,-7.959959,0.882761075,4.99560425,0.838955225,83.425,0.5953,-0.03093099,0.5377796,2.83399375,101.19999845,-0.96375,-7.95825,0,-1.6245,0.72525,281.925,307.925,-0.055,0.16275,0.8115,0.41975
2,21.25,0.686634125,396.8532,-8.31646725,1.0092843,5.060584,0.90871205,85.7,0.482444425,-0.028163475,0.5122514,2.824552,101.1999969,-1.2035,-6.592,0,-1.59225,0.78475,281.825,306,-0.053,0.1635,0.8025,0.44125
2,21.75,0.6524671,397.18835,-9.256821,0.8744478,4.946238,0.7351667,83.975,0.0626,-0.0291,0.482895,2.67363225,101.2,-1.4105,-6.65925,0,-1.5635,0.70825,282.25,305.2,-0.05375,0.164,0.828,0.425
2,22.25,0.790836,397.1246,-8.16890525,0.8580882,4.9781295,0.92069205,85,-0.003225,-0.026610875,0.4907186,2.69205625,101.2,-1.59775,-6.155,0,-1.491,0.716,282.4,304.9,-0.051,0.16325,0.822,0.444
2,22.75,0.62188925,396.986825,-6.88766475,0.8169777,4.98498275,0.79772,84.4,0.0724,-0.02307683,0.496514325,2.6642375,101.2,-1.5935,-5.9955,0,-1.5405,0.65975,282.025,304.525,-0.049,0.1645,0.8015,0.424
2,23.25,0.7025953,396.667075,-6.524223,0.6075262,5.1378435,0.841798,85.575,-0.0789,-0.01880552,0.504254225,2.6990725,101.2,-1.7155,-5.988,0,-1.57575,0.67425,283.475,304.075,-0.052,0.16125,0.79425,0.4555
2,23.75,0.7702101,396.52975,-6.506351,0.5941488,5.050949,0.90728745,87.175,-0.1083,-0.01676776,0.51351385,2.720773,101.2,-1.8035,-5.52175,0,-1.5045,0.70325,285.1,304.05,-0.0495,0.1605,0.788,0.442
3,0.25,0.908469125,406.354475,-9.2609105,0.6456516,5.726906,1.134317,85.35,1.780475,-0.0294069275,0.480033825,2.753649,101.31,0.992,-10.47,0,-1.67525,0.636,296.225,313.9,0.24275,0.4295,1.0955,0.792
3,0.75,1.057212,406.8476,-8.25506775,0.911545275,5.6743725,1.2269815,87.85,1.7905,-0.0247,0.516448225,2.74864875,101.30005155,0.87425,-9.7,0,-1.7855,0.75175,296.275,313.25,0.245,0.41975,1.09775,0.7775
3,1.25,0.9581881,407.4914,-6.668088,1.2409525,5.6469505,1.074363,87.05,1.64475,-0.0243517875,0.5270448,2.747622,101.3,0.6745,-10.24,0,-1.7395,0.7355,295.35,312.575,0.246,0.417,1.0905,0.777
3,1.75,0.937014825,407.997975,-7.2217515,0.8297701,5.693751,1.1219265,87.55,1.47875,-0.02660034,0.5498747,2.745194,101.3,0.57925,-9.29,0,-1.76725,0.66275,297.525,312.075,0.245,0.42575,1.09725,0.77725
3,2.25,1.0100785,407.6917,-6.30982425,0.95067355,5.640898,1.2204525,88.55,1.0728,-0.0238088575,0.5088763,2.718392,101.3,0.609,-8.64,0,-1.75275,0.68675,298.475,312,0.24575,0.4325,1.097,0.757
3,2.75,0.932743425,407.8383,-6.10357875,0.999206375,5.55591425,1.12183,87.8,1.1028,-0.0219418725,0.53991445,2.71245,101.3,0.478,-8.44,0,-1.6845,0.64925,298.65,311.675,0.24575,0.429,1.096,0.7765
3,3.25,1.014702,409.12905,-6.28387375,1.09356775,5.542529,1.15032175,88.65,1.0347,-0.0200953725,0.5077317,2.75025975,101.3,0.213,-8.55,0,-1.714,0.65325,298.925,311.3,0.2525,0.428,1.103,0.7455
3,3.75,0.9881301,408.94605,-5.7929285,0.6900058,5.46683,1.159211,89.55,0.7207,-0.023648585,0.5007644,2.634682,101.3,0.3265,-7.723,0,-1.7145,0.6495,298.7,310.75,0.251,0.4215,1.106,0.74225
3,4.25,1.105273,408.6054,-5.237647,0.7970593,5.47182175,1.323764,88.8,0.61485,-0.0276090375,0.53662035,2.844102,101.34,0.17,-7.514,0,-1.67275,0.64075,298.125,310.35,0.2495,0.4285,1.1025,0.745
3,4.75,1.04791975,409.1665,-5.884086,0.78710085,5.4126335,1.217113,87.75,0.6594,-0.03657523,0.552089875,2.7982465,101.3775,0.2215,-6.859,0,-1.633,0.63025,297.875,310.45,0.246,0.42825,1.0975,0.7275
3,5.25,1.042961,408.0211,-4.540907,1.6084465,5.4651485,1.1103005,88.4,0.76115,-0.0295494625,0.536923,2.765776,101.3975,0.02125,-6.575,0,-0.79525,0.73425,296.3,310.1,0.244,0.42925,1.0965,0.7455
3,5.75,1.052381,407.618,-3.25111775,1.65465275,5.3598195,1.095867,89.3,0.8066,-0.03650062,0.5629704,2.887569,101.3875,0.002,-3.638,24.0975,11.9825,2.16225,296.625,310.075,0.25225,0.424,1.098,0.72
3,6.25,1.077967,406.39565,4.22311925,2.12012375,5.381447,1.086085,88.5,0.603675,-0.0567068725,0.58878525,2.780061,101.4,0.073,8.04,109.220800775,63.5925,9.67,297.2,311.5,0.2505,0.4275,1.0925,0.725
3,6.75,1.1342365,406.356575,31.6627825,5.1657275,5.406112,1.1857585,87.15,0.299275,-0.07330123,0.6340744,2.800375,101.4,0.393,47.54,270.675,141,21.885,297.975,313.075,0.2475,0.42,1.085,0.7495
3,7.25,1.1779345,406.62175,82.931755,9.703943,5.452799,1.09085725,86.75,0.962563175,-0.126792925,0.654426975,2.96224575,101.4,0.703,116.4,451.3349953,226.725,27.905,298.975,314.8,0.248,0.413,1.07825,0.7455
