DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
3,22.25,414.3311,1.4067,413.0655,1.5995,1950.071,417.67275,1.37805,414.1456,1.5065,1951.2686,416.7171,1.5215,413.465525,1.629025,1947.134025,414.951,1.3271,412.94145,1.577475,1957.160625,417.7759,1.2793,414.539,1.5265,1953.491,0.5285,-14.745,0.05675,411.56875,1.474125,-0.140775,-0.29915,-0.044725,-4.82905,-5.8051,0.07325,-59.6186,-15.47535,0.2195,0.52125,0.44975,0.383,0.05,-14.7302,-15.009525,-15.8653,-16.3333,-17.19285,-16.842025,77.282625,40.76775,0.205075,-20.344,-20.3545,-15.757,-10.624,0,-5.547,0.2,-1.7365,-1.14675,174.3825,237.66,-86.31525,250.745,274.115,-0.9995,-0.73,-0.27,-0.42,-0.48,-1.04675,-0.06,-0.1,-0.3,-3.506625,-3.2548,-2.620825,-2.086,-1.467,-1.143,-0.9852,-2.8132,-2.4675,-2.30595,-1.5785,-4.7402,-4.198925,-3.876,-2.8611,-2.6546,-1.6022,-1.1894,-1.667,-3.193,-2.5926,-2.0696,-1.9314,-1.0858,-0.714725,-0.43275,-4.114425,-3.7798,-3.498425,-3.091625,-2.712025,-2.22975,-1.74695,-1.753375,-2.4381
3,22.75,416.82455,1.43165,413.367775,1.50095,1951.278125,416.4622,1.380125,413.6295,1.49075,1959.16,415.56795,1.5734,413.8441,1.145,1956.5994,411.84385,1.255125,413.2593,1.47,1951.5522,415.17225,1.285525,413.811825,1.232,1953.4748,0.554,-15.3402,0.055,411.78735,1.49125,-0.0895,-0.50525,-0.034125,-3.8861,-3.630475,0.064,-66.9303,-12.9754,0.205,0.48,0.38275,0.3755,0.047,-15.2948,-15.341325,-16.2953,-16.345875,-17.606875,-17.435275,77.285575,40.21675,0.178325,-20.56325,-20.372,-15.455,-10.924,0,-5.24,0.2,-1.72,-1.34375,175.9875,236.8325,-85.419,249.22,273.1,-0.95475,-0.73,-0.27,-0.42,-0.48,-1.067,-0.06,-0.1,-0.29425,-3.51715,-3.2498,-2.6198,-2.09395,-1.469,-1.1404,-0.9846,-2.812,-2.51535,-2.319775,-1.5541,-4.814,-4.225625,-3.8732,-2.87395,-2.6615,-1.4506,-1.191125,-1.66675,-3.17645,-2.6017,-2.06195,-1.9157,-1.08595,-0.7037,-0.4327,-4.119,-3.77995,-3.499975,-3.0905,-2.713625,-2.228,-1.73815,-1.77,-2.3649
3,23.25,417.9574,1.4535,413.96445,1.64255,1956.108125,418.20385,1.40425,413.8373,1.63615,1952.0813,418.25895,1.5445,414.6254,1.1726,1949.5886,415.0439,1.27025,414.0977,1.201425,1953.089575,418.536375,1.31925,414.0627,1.4528,1956.309125,0.53105,-15.43215,0.055225,411.79175,1.5197,-0.373,-0.48125,-0.00192499999999997,-7.5396,-4.47575,0.066,-79.2697,-12.5135,0.2317,0.41625,0.383,0.31,0.05,-15.483,-15.545,-16.7803,-16.683,-18.019,-17.786,77.18545,40.9225,0.17575,-21.1355,-20.79325,-15.707,-10.88,0,-5.36025,0.1,-1.732,-1.27675,179.1,235.4975,-83.505,248.645,272.9675,-1.1005,-0.73,-0.277,-0.42,-0.47675,-1.181,-0.06,-0.1,-0.30425,-3.5067,-3.2415,-2.6192,-2.0974,-1.45675,-1.090175,-0.952375,-2.8088,-2.5008,-2.314375,-1.55415,-4.8305,-4.24185,-3.860175,-2.8395,-2.63545,-1.44275,-1.13055,-1.6671,-3.17135,-2.607775,-2.05375,-1.926,-1.069,-0.70375,-0.407,-4.10595,-3.778575,-3.49275,-3.088,-2.7115,-2.224925,-1.657725,-2.1868,-2.91465
3,23.75,416.2037,1.431,414.002,1.47825,1951.770025,415.5394,1.35325,413.653325,1.3428,1952.4,416.20225,1.562975,414.002475,1.912275,1956.88005,411.6425,1.246575,414.4579,1.1754,1957.027375,415.88395,1.28875,414.4065,1.5852,1953.6157,0.62485,-15.465075,0.055825,411.96625,1.469,-0.10965,-0.433275,-0.298275,-9.1753,-3.047725,0.0663,-82.4095,-10.93575,0.20165,0.5115,0.403,0.38,0.0635,-13.979775,-15.8375,-16.72125,-16.744,-18.273575,-18.4279,77.138625,41.7575,0.1704,-21.756,-21.4735,-15.792,-11.21675,0,-5.55,0.2,-1.751,-1.569,176.29,231.96,-86.817,250.7,271.9,-1.007,-0.73,-0.27,-0.41725,-0.47,-1.1545,-0.067,-0.1,-0.31,-3.510125,-3.2398,-2.6192,-2.1032,-1.459775,-1.09005,-0.9558,-2.80665,-2.5385,-2.32,-1.555475,-4.8865,-4.2715,-3.861375,-2.8301,-2.6406,-1.4421,-1.1295,-1.6679,-3.18125,-2.617425,-2.045,-1.943,-1.0668,-0.702425,-0.40765,-4.10375,-3.7789,-3.49575,-3.0896,-2.713875,-2.2255,-1.5603,-2.29515,-3.012
4,0.25,415.992225,1.79895,413.47775,2.568575,1957.79775,416.358825,1.80605,414.7385,2.5115,1959.01575,418.11155,1.9153,414.25075,3.0169,1962.208375,419.75625,1.745625,414.1649,2.35275,1959.84295,419.613225,1.8172,414.918275,2.8623,1956.8488,0.66365,-13.05395,0.0492,416.424375,2.15505,-0.0745,-0.492675,-0.04395,-5.5645,-10.094675,0.06665,-68.4979,-13.79185,0.197,0.444,0.3365,0.31,0.0995,-12.35385,-12.473125,-12.54795,-12.66675,-13.4374,-14.988,77.3674,37.35575,0.22465,-16.3175,-16.23275,-12.87175,-7.19175,0,-5.43675,0.2,-1.8035,-1.088,182.6125,253.195,-94.36875,242.98,279.155,-0.504,-0.73675,-0.27,-0.43,-0.49,-0.81675,-0.07,-0.1,-0.27,-1.13555,-0.9336,-0.743075,-0.369775,0.12225,-0.037025,0.00875,-0.4504,-0.3414,-0.43835,-0.0529,-1.7537,-1.36495,-0.1726,-0.6724,-0.6805,-0.576,0.0195,-0.162875,-0.538925,-0.2836,-0.10825,-0.3996,0.07275,0.1001,0.25,-1.9304,-1.69225,-1.27035,-1.0288,-0.9089,-0.817825,-0.5628,-1.06925,-2.47145
4,0.75,416.59865,1.906525,414.16495,2.285,1960.95195,417.96135,1.8372,416.9283,2.2762,1959.6814,419.4359,1.8618,414.4582,2.306,1958.8358,420.517,1.7413,414.52425,2.455825,1959.565,420.56485,1.902925,414.74965,2.3006,1961.285375,0.59945,-13.3031,0.0422,416.43985,2.17565,-0.3195,-0.4826,-0.163125,-7.819825,-4.4034,0.0602,-93.661,-14.847,0.2147,0.402,0.33325,0.27325,0.0965,-12.675275,-12.723975,-12.7392,-12.947725,-13.3578,-14.434825,77.3616,39.7425,0.184125,-16.499,-16.3695,-13.2525,-7.17525,0,-5.83425,0.2,-1.79675,-1.071,186.265,253.0575,-93.4105,240.5725,277.8625,-0.52025,-0.73,-0.27,-0.42,-0.49,-0.85,-0.07,-0.1,-0.27,-1.1364,-0.929275,-0.74175,-0.3691,0.123875,-0.0364,0.00975,-0.45095,-0.340525,-0.437775,-0.052975,-1.77635,-1.362325,-0.17245,-0.6712,-0.67955,-0.5749,0.0203,-0.16295,-0.54455,-0.283,-0.1155,-0.3986,0.073125,0.1004,0.250525,-1.9214,-1.6781,-1.27045,-1.0297,-0.908125,-0.817525,-0.54775,-0.980624999999999,-2.4035
4,1.25,416.861725,1.736,413.23405,2.431625,1960.31165,416.467125,1.72925,413.4375,2.49225,1956.42655,417.6392,1.865175,414.5298,2.5638,1958.8232,420.44725,1.6349,414.20495,2.250925,1960.27,420.091025,1.7845,414.7465,2.40125,1958.863125,0.5462,-13.4664,0.062,416.7333,2.2544,0.0633,-0.5614,0.065,-8.844575,-8.9276,0.064,-81.5657,-14.9118,0.2022,0.4365,0.36,0.31,0.096,-12.5935,-12.647625,-12.619375,-12.83375,-12.94575,-13.471125,77.3617,40.844,0.0954,-15.37875,-15.215,-13.07,-7.42125,0,-5.61875,0.2,-1.7925,-1.1275,187.8375,254.8375,-92.8875,239.1375,276.4375,-0.595,-0.73625,-0.27625,-0.43,-0.49,-0.8625,-0.07,-0.1,-0.27,-1.13575,-0.928825,-0.74215,-0.368425,0.123875,-0.03685,0.012,-0.4508,-0.3402,-0.4368,-0.0519,-1.76525,-1.35455,-0.1992,-0.6776,-0.67765,-0.573625,0.021,-0.17065,-0.5473,-0.28225,-0.115,-0.3986,0.07595,0.1004,0.25075,-1.909,-1.66435,-1.271075,-1.071,-0.916375,-0.8165,-0.5727,-1.07575,-2.3807
4,1.75,416.7462,1.744825,413.959025,2.335175,1960.875325,417.2833,1.727725,416.2586,2.257,1959.193025,417.7053,2.03715,414.217,2.210125,1959.8499,420.173,1.6391,415.17965,2.227,1959.0801,420.2419,1.7272,414.96975,2.711775,1957.7738,0.477875,-13.710675,0.0514,416.853175,2.2453,-0.75935,-0.38905,-0.3938,-9.918225,-6.0953,0.055,-77.7163,-16.4072,0.166525,0.429,0.38,0.35,0.0865,-13.259125,-13.26465,-13.5105,-13.568375,-13.532125,-13.891625,77.35455,40.89,0.04645,-15.49875,-15.3575,-13.0075,-7.43625,0,-5.53,0.2,-1.735,-1.19625,189.7625,252.1125,-93.025,242.5,277.15,-0.6075,-0.73,-0.27625,-0.43,-0.49,-0.85875,-0.07,-0.1,-0.2675,-1.136,-0.9251,-0.7433,-0.36775,0.124875,-0.0354,0.014,-0.4511,-0.3406,-0.4362,-0.050925,-1.79875,-1.350025,-0.1964,-0.6776,-0.6772,-0.57305,0.021,-0.16985,-0.54925,-0.300875,-0.114125,-0.3986,0.076225,0.10145,0.25075,-1.934,-1.653675,-1.271025,-1.06,-0.915375,-0.8165,-0.5462,-1.09465,-2.45835
4,2.25,417.69775,1.88575,414.1405,2.35375,1960.8359,418.4008,1.874125,414.791825,2.3493,1960.9721,418.901625,2.0733,414.74025,2.76435,1961.4928,420.6075,1.74995,414.75725,2.011575,1964.1835,420.2542,1.70375,415.1288,2.206,1958.7826,0.47165,-13.9856,0.04975,416.87965,2.2715,-0.311,-0.48825,-0.326625,-6.65155,-6.4914,0.05285,-100.170575,-12.778275,0.1868,0.397,0.33,0.33375,0.11,-13.67775,-13.61445,-13.81575,-13.851125,-14.0985,-14.23825,77.328,41.30925,0.0698,-15.0775,-14.8875,-12.7325,-7.66625,0,-5.64875,0.2,-1.7225,-1.21125,187.475,250.5625,-91.18625,238.3875,277.2625,-0.605,-0.73,-0.27625,-0.43,-0.49,-0.87625,-0.07,-0.1,-0.27,-1.135975,-0.91725,-0.74285,-0.3676,0.12425,-0.03405,0.012275,-0.4515,-0.340375,-0.43635,-0.049875,-1.798625,-1.3471,-0.1954,-0.67595,-0.675375,-0.573475,0.02135,-0.17,-0.550525,-0.300875,-0.1055,-0.3986,0.077275,0.10175,0.251,-1.936,-1.642975,-1.271,-1.0507,-0.914,-0.8165,-0.452,-0.8718,-3.2575
4,2.75,418.77065,2.005225,414.5256,2.563275,1958.0862,419.06835,1.94915,415.0942,2.448,1960.04575,418.8925,2.04615,414.6591,2.9336,1960.8031,420.9909,1.8658,414.7055,2.676225,1961.112725,419.61835,1.664425,415.963525,2.79745,1956.057725,0.54535,-14.056725,0.0542,417.016675,2.287,-0.0609,-0.401025,0.01045,-6.3178,-4.88875,0.0591,-78.787875,-13.82895,0.230625,0.45,0.38,0.34375,0.1065,-13.687,-13.97225,-14.034875,-14.07575,-14.1475,-14.6085,77.318075,42.7495,0.1072,-15.0125,-14.84,-11.70375,-7.59375,0,-5.39125,0.2,-1.72625,-1.125,187.8375,249.075,-91.865,237.0875,275.2875,-0.57,-0.73,-0.27,-0.43,-0.49,-0.86625,-0.07,-0.1,-0.27,-1.1435,-0.909425,-0.742725,-0.367425,0.124625,-0.033775,0.0432,-0.4516,-0.34065,-0.435925,-0.0494,-1.798125,-1.34365,-0.195,-0.6747,-0.675375,-0.5732,0.023,-0.168875,-0.55275,-0.30075,-0.10575,-0.3986,0.07675,0.102,0.2508,-1.937,-1.634275,-1.269,-1.0409,-0.91335,-0.816,-0.44245,-1.01225,-3.21275
4,3.25,417.6369,1.923225,414.862,2.268,1954.0987,418.7719,1.895,415.689575,2.15785,1958.6371,419.6952,1.9593,414.9544,2.23655,1961.3778,420.242,1.773375,414.56,2.6958,1960.8818,419.6952,1.648925,415.5139,2.28225,1960.91595,0.5171,-14.44155,0.0562,417.634,2.278,-0.464,-0.422225,-0.364775,-7.034,-7.1967,0.064,-53.293025,-14.00175,0.2077,0.41,0.327,0.2935,0.1095,-14.2739,-14.059925,-14.44955,-14.5116,-14.435125,-14.98495,77.3197,45.9695,0.0902,-15.4585,-15.2805,-11.973,-8.4105,0,-5.796,0.1,-1.74,-1.1965,189.54,248.615,-91.046,235.615,273.31,-0.5625,-0.73,-0.27,-0.43,-0.49,-0.869,-0.0765,-0.1,-0.27,-1.1911,-0.90575,-0.741725,-0.36725,0.12525,-0.03395,0.044,-0.43745,-0.3415,-0.437,-0.050975,-1.8002,-1.3415,-0.194,-0.673,-0.6748,-0.572475,0.022325,-0.16995,-0.553225,-0.3005,-0.1065,-0.392925,0.07565,0.103,0.251525,-1.9494,-1.62555,-1.267125,-1.0333,-0.91775,-0.816,-0.5036,-1.338,-2.57515
4,3.75,418.96445,1.8914,414.91525,2.3205,1963.2698,419.6503,1.8872,415.371,2.53425,1961.6424,421.1534,1.9548,415.627475,2.568,1964.2808,420.60765,1.811825,414.494325,2.149,1958.7626,422.685,1.760775,416.2124,2.3541,1957.358375,0.5315,-14.4335,0.052,417.8222,2.1885,0.0674,-0.444875,-0.01225,-4.40285,-4.06775,0.054,-72.5839,-10.77325,0.2625,0.41625,0.3905,0.3235,0.11,-14.18375,-14.20015,-14.24375,-14.2509,-14.49775,-15.10435,77.32825,47.153,0.0572,-15.6425,-15.491,-13.149,-8.981,0,-5.679,0.135,-1.75,-1.124,191.625,248.89,-89.9065,236.67,272.895,-0.5785,-0.73,-0.2765,-0.43,-0.49,-0.876,-0.07,-0.1,-0.27,-1.249,-0.9088,-0.7409,-0.3669,0.126875,-0.03385,0.04425,-0.4374,-0.34055,-0.4365,-0.0505,-1.7998,-1.339325,-0.194,-0.67135,-0.674225,-0.57175,0.02335,-0.17085,-0.554125,-0.3008,-0.1145,-0.392925,0.075125,0.103,0.2509,-2.02725,-1.6521,-1.2652,-1.03115,-0.91945,-0.8141,-0.5495,-1.297125,-2.6812
4,4.25,419.0531,1.924,415.5478,2.355475,1965.550775,419.2202,1.8185,418.59435,2.279925,1961.1869,421.20075,1.876475,415.526,2.363375,1962.569975,422.0088,1.76515,416.119625,2.61315,1962.5492,422.2203,1.6335,416.404875,2.509075,1957.246875,0.5415,-14.7025,0.055,417.3465,2.2016,-0.33425,-0.6871,-0.24645,-3.0906,-4.8852,0.06565,-63.2415,-9.6229,0.1793,0.4265,0.38125,0.30375,0.103,-14.299,-14.30725,-14.259875,-14.219625,-14.7565,-15.139625,77.31875,48.914,0.0482750000000001,-15.89,-15.835,-12.8225,-9.35875,0,-5.455,0.2,-1.71,-1.19875,182.0125,248.7625,-91.4025,240.6375,272.65,-0.605,-0.73,-0.27625,-0.43,-0.49,-0.91,-0.07,-0.1,-0.27,-1.27725,-0.9186,-0.7406,-0.36605,0.12725,-0.03515,0.01245,-0.43725,-0.340075,-0.43545,-0.04945,-1.799,-1.3387,-0.193,-0.6706,-0.674225,-0.5714,0.024375,-0.16985,-0.55625,-0.3001,-0.114625,-0.393475,0.075,0.1037,0.2516,-2.181,-1.7115,-1.264,-1.030025,-0.91575,-0.812,-0.5417,-1.55505,-3.247
4,4.75,418.94335,1.8808,414.03145,2.1408,1959.93345,418.99315,1.7534,412.8544,2.139775,1961.5431,420.91925,1.74065,415.65765,2.298575,1961.5637,421.9615,1.542,416.7282,1.9282,1966.09115,422.2711,1.5194,417.63175,2.00755,1960.2819,0.486,-15.04,0.051,417.3673,2.185075,-0.45535,-0.31,-0.3928,-8.346,-4.422,0.0615,-60.197625,-10.2062,0.1935,0.443,0.36,0.31,0.1165,-14.35695,-14.51875,-14.459625,-14.41575,-15.161875,-15.315,77.31955,48.3275,0.0614,-16.33125,-16.15125,-12.91625,-9.50125,0,-5.27625,0.2,-1.7,-1.15875,184.1375,246.525,-90.39625,239.2375,271.3375,-0.62125,-0.73,-0.27,-0.42,-0.49,-0.925,-0.07,-0.09,-0.27,-1.2381,-0.9231,-0.7397,-0.3665,0.12725,-0.03295,0.0156,-0.437825,-0.3394,-0.434975,-0.048,-1.798875,-1.3384,-0.191125,-0.6699,-0.6734,-0.57075,0.024375,-0.166,-0.5599,-0.3001,-0.1143,-0.399,0.0765,0.1047,0.2518,-2.34,-1.77205,-1.263,-1.028,-0.9134,-0.8103,-0.549775,-1.265375,-2.8436
4,5.25,419.16825,1.76815,415.6802,2.35,1960.8101,419.214375,1.70025,416.89625,2.0546,1965.206325,421.14045,1.6594,413.77725,2.513625,1964.1338,421.9588,1.5069,416.32185,2.185125,1965.091625,421.2971,1.47175,416.59015,2.370125,1964.08,0.564675,-15.48845,0.052,417.815525,2.14775,-0.23985,-0.357975,-0.113,-8.510025,-7.54785,0.064775,-51.944025,-13.274,0.172,0.362,0.29325,0.26,0.11,-14.614775,-14.832875,-14.60025,-14.746075,-15.63205,-15.51195,77.31325,51.344,0.092075,-16.448,-16.221,-12.418,-9.692,0,-5.07375,0.2,-1.4995,-1.0035,183.645,244.6225,-90.27975,238.98,270.36,-0.5225,-0.72,-0.2565,-0.40675,-0.45,-0.867,-0.07,-0.1,-0.27,-1.2242,-0.925325,-0.730725,-0.36155,0.1276,-0.03285,0.015275,-0.43735,-0.340975,-0.43655,-0.04845,-1.80095,-1.33795,-0.1916,-0.663,-0.665425,-0.57075,0.0247,-0.166925,-0.5608,-0.281125,-0.113625,-0.3993,0.077,0.104675,0.2516,-2.49665,-1.817475,-1.27205,-1.029925,-0.910975,-0.807675,-0.5839,-1.37085,-2.157475
4,5.75,419.0866,1.736,415.012075,2.1274,1962.59155,419.1198,1.6578,415.2625,2.1202,1962.449,421.686625,1.655,413.22275,2.36725,1958.5926,421.840875,1.5274,412.8954,2.3501,1961.9284,422.24095,1.4674,417.990125,2.244,1962.7602,0.4642,-15.40645,0.04645,417.930175,2.134925,-0.5985,-0.7444,-0.2437,-5.23305,-4.3316,0.06065,-83.57075,-8.742775,0.1707,0.39,0.32,0.29325,0.1025,-14.74535,-14.99515,-14.907975,-14.9633,-15.90985,-15.6414,77.3218,50.758,0.10855,-16.4865,-16.3955,-13.189,-9.8695,0.0350000000000001,-3.01725,0.7,-0.393,-0.3805,187.42,245.2325,-85.33,236.805,270.115,0.796,0.28425,0.654,0.41,0.4725,-0.00749999999999998,-0.06,-0.09,-0.27,-1.210975,-0.92295,-0.73,-0.36155,0.128875,-0.0324,0.0166,-0.438,-0.340925,-0.435025,-0.048,-1.8205,-1.33615,-0.1923,-0.66235,-0.665275,-0.571125,0.0257,-0.16685,-0.58645,-0.279,-0.113625,-0.3982,0.07825,0.106025,0.2519,-2.63695,-1.827,-1.27535,-1.029875,-0.9096,-0.805775,-0.6031,-1.67875,-2.774825
4,6.25,418.593,1.458375,414.11835,2.2701,1965.9524,419.354,1.55125,415.7642,2.234575,1962.67515,420.6947,1.6486,413.5894,2.3372,1966.98375,423.1212,1.4228,416.98575,2.27705,1962.32705,422.736,1.581125,415.9074,2.2095,1960.2628,0.4194,-14.6383,0.05165,418.536,2.16375,-0.6118,-0.531325,-0.4488,-6.0905,-3.50575,0.0493,-56.52855,-7.929625,0.19025,0.372,0.293,0.26,0.09,-14.6579,-14.5677,-14.851425,-15.1924,-15.6729,-15.80975,77.32125,50.17825,0.1349,-16.59425,-16.63825,-13.388,-9.534,6.5975,5.997,7.6325,7.1105,2.153,184.235,245.79,-59.513,240.135,271.45,14.8215,10.05575,9.45125,6.77575,6.782,3.57325,-0.05675,-0.08,-0.27,-1.197925,-0.92085,-0.730775,-0.3624,0.1298,-0.0324,0.0173,-0.436875,-0.340925,-0.436075,-0.0475,-1.8585,-1.335225,-0.1913,-0.6622,-0.665125,-0.570125,0.0257,-0.1659,-0.61275,-0.2778,-0.113625,-0.398,0.078,0.1064,0.2519,-2.7562,-1.836425,-1.27585,-1.0308,-0.9086,-0.803875,-0.620175,-1.77,-3.33375
4,6.75,419.420125,1.516475,414.025,2.282525,1966.7598,419.602375,1.49405,415.840525,2.08325,1961.3382,419.7175,1.825,414.15375,2.313875,1961.1365,422.4097,1.3414,413.6622,2.2276,1966.5918,420.807375,1.748875,414.94285,2.35975,1960.148525,0.489625,-14.534625,0.057625,418.5475,2.17535,-0.2944,-0.5596,-0.5452,-3.096,-2.3255,0.082625,-37.85575,-8.266975,0.211625,0.392,0.3365,0.31,0.11625,-14.3181,-14.221375,-14.3954,-14.5587,-15.020425,-14.961875,77.321275,48.505,0.09145,-16.4485,-16.517,-12.864,-9.61925,21.6225,22.0605,21.3875,23.58625,3.7375,186.3925,248.9575,-19.90375,242.6875,273.2975,41.422,34.4045,28.91325,17.738,21.64375,6.10475,-0.05,-0.07,-0.26,-1.18985,-0.9191,-0.73055,-0.3624,0.1308,-0.017775,0.0173,-0.4364,-0.32945,-0.4203,-0.0485,-1.8427,-1.3069,-0.1913,-0.6615,-0.66455,-0.5698,0.0267,-0.16585,-0.628,-0.2984,-0.113375,-0.3979,0.0795,0.10635,0.2519,-2.78185,-1.845275,-1.2795,-1.03055,-0.9063,-0.801975,-0.7564,-1.529775,-3.4615
4,7.25,419.2291,1.4635,414.3288,2.148875,1961.733525,419.5585,1.52375,414.8637,2.18235,1964.4962,419.4212,1.888975,413.980325,2.34135,1960.735875,422.065,1.45,414.94925,2.336825,1963.653925,420.1683,1.7235,414.8707,2.101725,1959.372625,0.459625,-14.916875,0.064,418.7845,2.1475,0.1982,-0.5852,-0.3372,-2.7147,-3.0515,0.09225,-20.4972,-1.8961,0.260875,0.48,0.38325,0.32,0.13,-14.0611,-14.282,-13.99785,-13.953,-14.184325,-14.176875,77.3126,46.30225,0.1445,-15.34475,-15.30875,-11.834,-8.626,35.41,44.82325,41.2875,45.971,6.75275,190.695,254.76,12.5515,245.02,279.4325,74.4035,65.192,46.757,29.69,36.1875,9.471,-0.05,-0.064,-0.27,-1.139,-0.9173,-0.7305,-0.361475,0.1302,-0.03095,0.015225,-0.43645,-0.3425,-0.4345,-0.048,-1.74845,-1.33265,-0.1903,-0.6622,-0.66415,-0.56945,0.02735,-0.163,-0.63675,-0.298,-0.11325,-0.3978,0.0783,0.10695,0.2522,-2.690025,-1.8415,-1.29515,-1.032025,-0.907825,-0.8002,-0.861725,-1.63625,-3.529
4,7.75,419.27185,1.5514,413.68025,2.30455,1962.0518,419.40185,1.5642,414.3021,2.413575,1964.676,420.82605,1.907,413.53025,2.452,1963.5456,421.894625,1.523825,413.53855,2.16655,1963.2775,419.9999,1.770875,413.6911,2.4427,1962.255,0.6693,-14.576,0.0906,418.8086,2.213125,-1.73485,-0.587675,-1.18325,-1.3795,-5.397025,0.1162,-14.44395,-3.421625,0.32255,0.54125,0.51,0.45,0.17875,-13.2518,-13.75545,-13.2272,-13.157675,-13.3098,-13.26035,77.30635,44.86,0.1394,-14.033,-13.837,-11.01275,-7.47575,45.78,67.0135,59.51,70.595,10.7975,184.03,261.275,34.708,247.06,282.005,92.46025,85.93925,66.2965,51.023,49.716,14.9175,-0.05,-0.054,-0.26,-1.139075,-0.917425,-0.7314,-0.361775,0.13,-0.029325,0.01215,-0.435975,-0.342925,-0.4325,-0.0475,-1.6807,-1.33135,-0.18985,-0.6629,-0.6647,-0.5698,0.0275,-0.163,-0.63975,-0.2982,-0.11325,-0.39175,0.077825,0.107025,0.2522,-2.626825,-1.8516,-1.2978,-1.031875,-0.9081,-0.7984,-0.830625,-1.6437,-3.5053
4,8.25,418.0615,1.5444,414.093125,2.31975,1963.9847,417.50955,1.505,414.59185,2.15025,1966.28655,417.0229,2.102725,412.9026,2.4682,1967.934025,421.40615,1.529,414.92835,2.3246,1964.2555,418.4858,1.7438,414.19525,2.6228,1964.0531,0.695,-13.618875,0.1085,418.75675,2.1478,-1.87505,-1.018275,-2.197,0.469350000000001,-5.46455,0.152375,-2.829,-4.293,0.352625,0.59,0.54,0.50225,0.17,-12.750025,-12.9332,-12.791175,-12.716625,-12.297975,-13.02075,77.2932,41.9285,0.16,-14.2025,-14.1,-10.74925,-6.732,50.4,88.41,80.825,91.4,13.695,185.2,260.575,42.905,248.65,282.025,156.022,139.23075,94.56,67.6745,67.8475,18.2975,-0.05,-0.06,-0.26,-1.1414,-0.9165,-0.731475,-0.3628,0.128525,-0.031025,0.014,-0.438,-0.345225,-0.43355,-0.048,-1.6825,-1.332,-0.1905,-0.66325,-0.6645,-0.570075,0.0274,-0.162,-0.64225,-0.298,-0.11325,-0.3921,0.0775,0.1076,0.2519,-2.60175,-1.8675,-1.298125,-1.03345,-0.912,-0.796975,-1.1056,-1.563575,-3.4947
