DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,SW_OUT,H2O,CO2,TS_1_1_1,TS_1_2_1,CO2_SIGMA,H2O_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,U_SIGMA,V_SIGMA,W_SIGMA,CH4,FCH4,SCH4,SH,SLE,G_1,G_2
1,7.75,0.04085,5.43,0.039875,-1.265,-6.01147075,-1.56111825,-30.51702325,-6.94328,37.434651,101.0950325,0,-47.016,26.4375,10.27,-2.267,6.281125,361.3207875,14.35875,16.89875,0.00845286181333131,3.60500717419773,6.71575000000001,0.01184,18.794,19.522,20.644,15.244,15.676,17.634,18.494,18.942,0.171193335463147,0.148728800913383,0.0884623807111539,2043.7098,-114.451055,-27.433837,-0.188802011796622,-1.19151,-4.908275,-1.6762
1,8.25,0.05779,6.5,0.24375,-2.27,-6.1418013,-2.06168175,-18.116812,-5.1260348,36.288775,101.101,0,-6.084,70.0475,24.12,0.11,6.47955,364.5145,14.2825,16.9275,0.0116225677597057,3.82925938078894,7.46879879884574,0.017735,18.884,19.622,20.662,15.262,15.67325,17.712,18.542,19.006,0.203785538533098,0.215267782361427,0.108396209504764,2034.39995,-66.2126585,-57.20388925,0.0283563650000001,-2.50298570192006,-4.953025,-1.6741
1,8.75,0.08185,7.358475,0.444125,-2.90475,-4.3836255,-2.16069889034996,-11.31262125,5.376201375,40.08932,101.11316,0,0,128.4075,38.26092075,1.67,6.39609415965851,362.500575,14.38875,16.92375,0.0140378146572923,4.64479417101658,8.30256750000002,0.05696,18.924,19.672,20.698,15.258,15.72425,17.78,18.65,19.088,0.277271880484092,0.283397451044549,0.128351391244519,1946.70375,-92.0959525,-284.89345,0.09140534,-2.5676712,-4.956825,-1.6987
1,9.25,0.11241948,8.512,0.458,-3.3106,-5.8703572,-1.02114725,-9.2184805,11.404454,44.05,101.164765,0,0.0977500000000014,145.82,46.60995675,7.19565,6.863583,359.70606,14.484,16.916,0.0179347407470861,5.79024437051718,8.91290500000001,0.081104400849488,18.924,19.688,20.714,15.274,15.8535,17.782,18.658,19.022,0.361207668772364,0.353232300551222,0.175273538032691,1944.3479,-23.89898675,-47.48913175,-0.149992717295833,-2.53101817025251,-4.86795,-1.803175
1,9.75,0.119857925,9.14868000000004,0.63045,-3.2071,-5.1477045,-0.7785885,-4.0560135,21.263,40.812277,101.14172,0,0,165.215,63.1585,6.435,6.737261875,358.5968375,14.43575,16.844,0.0189543832870306,6.40142367457962,9.49772250000001,0.0924594393102144,18.8575,19.63375,20.58875,15.24125,15.837,17.7425,18.63,19.06,0.457557335428259,0.407813867591834,0.200128505323235,1901.631425,-38.705243,-30.31476,0.064054249,-4.6874475,-4.77525,-1.9132
1,10.25,0.1133,10.1752,0.504275,-3.012975,-5.4641201,-0.60891525,0.29409205,24.601,37.3134405,101.192585,0,20.43,259.2875,75.0535,6.1,6.3053,358.9442875,14.55325,16.813,0.0185685743173075,6.48063183172044,10.2532375,0.13131022,18.884,19.56,20.618,15.24,15.74525,17.798,18.526,18.986,0.48675025668757,0.473616632634401,0.211733274009022,1888.7072,-37.113092,-15.850368,-0.3406204225,-4.07550875,-4.7078,-2.025775
1,10.75,0.145875305,11.00163,0.522575,-2.9756,-5.5654964,-0.54317165,-0.905036490944587,30.40425,33.60234375,101.18701,0,61.209853,278.1725,108.18,5.891,6.3183176,358.6370925,14.6345,16.684,0.0213868996724338,6.89804915455478,11.182325,0.14769795304789,18.794,19.488,20.6,15.22,15.9015,17.738,18.54,18.978,0.574214449280143,0.590466126232418,0.22811655814171,1893.9779,-89.91926675,-14.4200705,-0.26223616,-3.740409,-4.707525,-2.115675
1,11.25,0.16699065,11.696915,0.77735,-2.66125,-5.4405916,-0.291803765,-0.441825049999998,33.7247234595227,35.532925,101.19734,0,41.54175,279.5725,121.0625,6.8725,6.33423955,358.926225,14.686,16.717,0.0230557450219667,5.71010629729462,11.8389446366445,0.132155166033711,18.7185,19.45,20.5395,15.17325,15.91,17.66375,18.4785,18.899,0.55591896938197,0.548838922557935,0.234876849444642,1885.6437,-25.566306,-21.1761337097851,-0.2595428,-3.651976,-4.67575,-2.19605
1,11.75,0.1706145,12.02555,0.7215,-3.374025,-5.3625136,-0.35826323,4.74816975,35.3014384990658,33.719725,101.0928625,0,52.54075,240.0475,109.25075,6,6.47235,358.324045,14.67875,16.601625,0.0243367018095201,6.85540106785695,12.8241069818997,0.132540414625487,18.6535,19.39,20.468,15.1925,15.92325,17.5305,18.4735,18.89,0.602124052810504,0.57868442062292,0.23460278801758,1887.9239,-20.905878,-9.9760055,-0.849161385371786,-3.6794355,-4.66745,-2.28475
1,12.25,0.1683325,12.8422,0.76585,-2.814,-5.39792285,-0.2815528,7.0510615,45.7403175,32.6203884421476,101.0928625,0,61.203,264.040525,104.2,5.585,6.2829,357.8292,14.6765,16.5825,0.0246163418608019,7.12156576410201,13.352,0.136362785,18.658,19.3875,20.4895,15.2695,15.9675,17.50375,18.457,18.89375,0.557785911135722,0.551882338924216,0.238387880311951,1882.427225,-19.416513,-14.34676325,-0.82883985,-2.8576872,-4.8116,-2.37465
1,12.75,0.182125,12.87165,0.8247,-2.765,-5.0247598,-0.18705485,4.775779075,42.4597475,30.2258,100.9956,0,48.16,239.0325,97.1925,5.696,6.4165,357.0834125,14.6725,16.5715,0.0257724953895145,8.33151700137349,13.78327,0.149160405,18.59,19.31425,20.4295,15.239,16.01,17.467,18.4095,18.799,0.646695367195452,0.643748532608995,0.243349174322655,1882.818,-8.065904,-7.7421624,-0.81792876,-4.491803,-4.9423,-2.45665
1,13.25,0.135,13.5659475,0.76565,-2.910625,-5.13977365,-0.1772522,6.52252925,49.10786575,30.7989726716708,100.9997375,0.150146735915624,22.51225,328.525,111.9825,6.935,6.5530795,357.5370175,14.688,16.5315,0.0233305804991293,7.9303859158454,14.57365,0.123162037664509,18.53,19.26,20.34475,15.2265,16.0475,17.3965,18.347,18.73425,0.634830918667094,0.576392650996633,0.249514582078794,1885.0616,-4.5038364,-14.141994,-0.98075453,-3.322032,-5.05255,-2.5365
1,13.75,0.155,14.179,0.732,-2.4796,-4.6589484,-0.17896018,3.35905,56.3748,28.7403397039903,100.9943625,1.11788696853773,29.4865,280.1675,105.1845,5.481,6.1988,358.026745,14.67,16.5273,0.0208809109690066,6.404915286042,14.86768,0.130531253676283,18.475,19.23,20.3,15.245,16.2005,17.41,18.29,18.695,0.584169408385127,0.526902440678053,0.232703009258344,1884.5763,-32.396573,-7.63046455,-1.37231635,-2.9633915,-5.14375,-2.61475
1,14.25,0.16160725,14.1275,0.739,-2.7952,-5.6411184,-0.1299366,-3.43163137429441,53.5416,28.9579725213583,100.9670375,0.344777099454011,49.40125,276.9225,92.1975,5.94535,6.0027,358.0463025,14.665,16.4993,0.0215011619367134,5.70058841358324,15.100340870491,0.11569702153936,18.435,19.19,20.25,15.3,16.15875,17.37,18.37,18.725,0.539141738473241,0.507633013441784,0.211117679493307,1882.9796,-29.86230525,-3.070361,-1.2903807,-2.39096745,-5.21845,-2.68255
1,14.75,0.152825,14.48021,0.604,-2.3694,-4.847228625,-0.10609735,-2.821132525,48.629055,28.23325,100.94419,1.03278142973325,12.09,193.755,76.3925,5.92575,5.67448045,359.1659,14.7,16.497,0.0206887020643532,7.46820241196916,14.8217362088432,0.101376706994759,18.395,19.1,20.195,15.38,16.2485,17.36,18.31,18.7,0.572542770258367,0.438991146143227,0.196762390832126,1893.264,-33.1199,-3.24489,-1.35439755,-3.145253,-5.22625,-2.74305
1,15.25,0.132,14.68171,0.4701,-2.4655,-4.624901,-0.128293475,-1.7575225198972,43.6012005,29.7381754936113,100.94419,0.9563696233613,0,172.0525,53.4,6.2185,5.956754,358.24095,14.745,16.472,0.0171156407710368,7.8994938143752,14.9567,0.06117,18.37,19.1,20.205,15.485,16.48425,17.34,18.26,18.635,0.462527632975443,0.45380658895518,0.199193552293201,1888.55415,-36.822197,-12.3871448721805,-1.65928655,-2.21789755,-5.2043,-2.80365
1,15.75,0.146008275,14.6105,0.533525,-2.3638,-3.8680165,-0.466924940772457,-8.724189,35.40635,31.417,100.93817,0.397981896032533,0,146.53,52.7395,4.3025,6.1726,358.2681425,14.751,16.44075,0.0155661042846498,6.01266589936336,14.90617,0.044965,18.39425,19.09475,20.119,15.52325,16.4595,17.29375,18.289,18.638,0.403936470073129,0.400581503923494,0.191974803898396,1884.1627,-67.5357,-6.9962595,-2.02885987353899,-2.3454042241962,-5.16985,-2.8615
1,16.25,0.1449,14.4635,0.444,-2.0736,-3.5462704,-0.16686883,-14.6909122927094,29.169275,31.9558655,100.93826,0.32181248,0,111.8375,45.144,-0.529475,6.31835,356.72146,14.74,16.385,0.0103460077954984,5.3881793654097,14.761790016065,0.0279975,18.42425,19.12425,20.137,15.68125,16.88075,17.367,18.36275,18.67975,0.448181990713306,0.373787938037644,0.181450073074284,1887.81215,-7.931988,-14.6831175,-2.3428023,-1.76460415,-5.1214,-2.91395
1,16.75,0.111291325,14.27,0.34525,-1.8065,-2.489323375,-0.140687535,-23.39684625,20.4054375,34.649993031197,100.9,0.716426868318393,-25.5288775,74.8925,30.3601335,-2.362025,6.650237,355.7297525,14.734,16.36835,0.00819419579939498,5.54459094670453,14.3284495043989,0.02035,18.4845,19.1245,20.1845,15.818,17.02575,17.39,18.3435,18.739,0.297222286479417,0.285384373032676,0.158154893052515,1905.8726,-33.187595,-5.75208,-2.26194475,-2.00582825,-5.06465,-2.95875
1,17.25,0.063,13.5005,0.3284,-1.047,-2.401424125,-0.14298154,-30.0479885,12.5894,35.773074,100.9951775,0,-67.00875,31.4975,0.262325,-2.3275,6.9473,355.7423,14.72725,16.40425,0.0080867227553432,5.773152965046,13.845117380857,0.05321,18.38475,19.139,20.25375,15.9275,16.86425,17.3175,18.2795,18.60475,0.268835065978563,0.222296759655833,0.101403475492112,1913.776975,-51.313935,-1.45590225,-3.3487005,-2.17397431183141,-5.00155,-2.99675
1,17.75,0.05305,12.788815,0.2845,-0.8566,-2.509086,-0.158593345,-34.83051375,0.542375,40.121471,100.9750125,0.0766324350000001,-92.27,4.08,0,-2.81485,7.2687494,356.56724,14.75725,16.437825,0.00914281929970912,3.90555812508992,13.0147533976353,0.03514,18.36375,19.06425,20.22225,16.02175,16.84525,17.2395,18.15,18.53475,0.181690248547808,0.145835762998432,0.0754866467728196,1937.952375,-67.56158,-2.739355375,-4.883501025,-4.0457479,-4.924,-3.02485
1,18.25,0.04315,11.703,0.0951,-0.2596,-2.395968,-0.229481505,-31.945,1.119072,42.58579875,100.97367,0,-105.265,0,-1.4725,1.00125,7.6694,357.551575,14.83075,16.4975,0.0093586482189433,1.95933839465134,12.4442,0.03151,18.329,19.1095,20.2775,16.04,16.8955,17.2095,18.0895,18.53475,0.156639166270766,0.127777960080764,0.0613013244444671,1996.573875,-93.32265,-14.0812825,-3.758523225,-3.1251488329045,-4.8617,-3.04105
1,18.75,0.04406558425,10.905,0.077675,-0.0496,-2.42160525,-0.1671996,-30.9487354115996,-2.678604,46.635,101.00963,0,-103.69,0,-1.60525,0.8125,8.1525,357.85931,14.91025,16.5405,0.0110599638335756,1.85538078636296,11.81542,0.03559,18.39375,19.16475,20.30475,16.137,16.782,17.21375,18.09,18.5295,0.152561567103969,0.124217812517904,0.0546616264401933,2026.90755,-84.95634,-16.13452,-2.25091075,-2.74429355,-4.88715,-3.0547
1,19.25,0.0391414725,10.32184,0.063025,-0.1294,-3.1078672,-0.14127056,-29.3844043652346,-6.4263417,49.34880275,101.00963,0,-103.345,0,-1.63,0.7775,8.1730875,360.375692367496,15.01725,16.58025,0.0106867263528285,1.84162275426336,11.4371705085275,0.0291625,18.4085,19.20425,20.358,16.35325,16.855,17.299,18.15425,18.5995,0.134431563894587,0.115811988944715,0.0430711297200795,2013.29675,-173.8855,-94.529955,-1.5637166,-2.9767886,-4.91595,-3.0587
1,19.75,0.03213,10.00924,0.0954,0.0481,-2.2009319,-0.1764457,-30.195768,-2.8190037,52.293159,101,0,-103.6175,0,-1.7,0.724,8.6103525,361.39192,15.13675,16.61,0.00944220280034663,1.54725724876909,11.1026738309854,0.0224025,18.50375,19.24425,20.4275,16.499,17.048,17.3995,18.23475,18.68475,0.143865445031007,0.117332827567483,0.0485249138195224,2021.710875,-59.87315,-13.368111,-1.4046465,-2.4224732,-4.87025,-3.0572
1,20.25,0.035025,9.620135,0.0545,0.0298,-1.6675133,-0.476369425,-30.21883,-3.65142123440977,50.671,101.0132275,0,-105.245,0,-1.7,0.76775,8.269045,363.460005,15.157,16.663,0.00839328470006065,1.93569732183897,10.79764,0.019175,18.555,19.27,20.52475,16.58,17.095,17.51,18.36,18.79,0.136935283075073,0.117156672001486,0.0443470853053609,2031.1783,-72.7536481820804,-51.814995,-1.80779935,-3.10351745,-4.76745,-3.03755
1,20.75,0.024025,9.32492500000004,0.0467,0.0572,-1.303624725,-0.3717496075,-27.530758,-6.156083475,50.2341749707456,101.09015,0,-104.4475,0,-1.71,0.906,8.1518255,359.5695175,15.155,16.709,0.0100515920003087,1.93731089308783,10.590565,0.014965,18.645,19.38,20.535,16.575,17.08825,17.6,18.43,18.835,0.137649738563935,0.1275121200693,0.0466789305088582,2021.8857,-25.606782,-21.007885,-1.382551,-1.9736055,-4.66865,-3.01275
1,21.25,0.0295484,8.82,0.0601,0.076375,-2.15315225,-0.43205,-34.2209025,-6.0141746,49.3642998716423,101.10031,0,-104.565,0,-1.71,0.545,8.01347175,361.437175,15.184,16.71,0.0109796472704998,1.42531537020189,10.095775,0.012425,18.67,19.445,20.56,16.61,17.10275,17.64,18.49,18.895,0.134032597355711,0.109918501624696,0.0440410964956783,2022.055,-223.979327981877,-25.840174,-1.325156875,-3.849707,-4.57675,-2.9789
1,21.75,0.03501986,8.58595000000002,0.0277,-0.327,-1.725621375,-0.5667030175,-32.497625,-8.436682625,39.56765,101.10008,0,-105.61,0,-1.72,0.8725,7.7283775,357.430375,15.097,16.722,0.0121475118632209,1.54405867576849,10.12048,0.0109425,18.69,19.42,20.505,16.59,17.00975,17.69,18.505,18.895,0.139159830336116,0.110297350755504,0.0429434189466951,2023.84225,-174.0982,-64.9729875,-1.316727,-1.93227305,-4.5016,-2.93185
1,22.25,0.034500965,8.32792500000004,0.02,-0.1122,-3.305257,-0.6772725,-33.182901432112,-5.255396,42.6946712108885,101.101,0,-105.685,0,-1.72,0.7775,7.51525,357.814225,15.095,16.734,0.010924289394259,1.50587761998395,9.99799250000001,0.01006,18.785,19.5,20.545,16.605,16.9265,17.675,18.535,18.95,0.116049270458362,0.107463928533891,0.0463597025039179,2036.185075,-114.0165925,-49.7897765,-1.3768445,-2.45793425,-4.4407,-2.8766
1,22.75,0.02715,8.10255000000002,0.02,0.023625,-1.8829753,-0.686475,-34.3250645,-3.88068645,43.5124280857091,101.101,0,-105.685,0,-1.72,0.785,7.6118,356.677875,15.083,16.746,0.0100963091551022,1.30384825283392,10.04437,0.0100875,18.795,19.49,20.555,16.595,16.84075,17.74,18.61,18.96,0.125193417636872,0.10523762367016,0.0409552682300495,2029.878,-156.445775,-153.316839229801,-1.2155955,-2.03726385,-4.39255,-2.81385
1,23.25,0.0284660325,7.91885,0.02,0.026575,-2.348040375,-0.615,-32.137085,-4.918373675,43.23052875,101.101,0,-104.895,0,-1.72,0.89,7.48675,354.4901575,15.092,16.772,0.00979578397609907,1.58020523397123,9.84211500000003,0.0114,18.8,19.51,20.555,16.515,16.755,17.765,18.605,18.97,0.124295785424203,0.114332060679557,0.0385755179399956,2021.383575,-405.4823,-129.60376125,-1.29199965,-2.3561942,-4.35395,-2.7443
1,23.75,0.026,7.64145000000001,0.02,0.126725,-1.4223445,-0.76370364,-37.46795525,-5.6925081,47.227757,101.0539225,0,-104.0775,0,-1.72,0.6,7.6256,355.75878,15.075,16.754,0.0100510393275783,1.29287008726066,9.53181809145573,0.010346,18.785,19.52,20.505,16.46,16.67825,17.76,18.605,18.945,0.1211673763864,0.11241287272703,0.0339363065713271,1978.912575,-65.032506,-23.52661575,-1.12096375,-2.56751838066852,-4.33145,-2.6775
2,0.25,0.0402,9.612,0.02,0.09345,-4.31230165,-1.0227325,-25.0461305,-5.143592725,39.7088,100.9,0,-102.44,0,0,1.285,7.00015,347.17656,17.08,17.92925,0.0103651436911702,1.62183417941118,10.9943040602958,0.009936,18.822,19.36,20.296,17.654,17.518,18.21,18.874,19.16,0.132925672567313,0.101664660117172,0.0446151974856194,2033.70375,-121.17782,-23.43840225,-0.9597208,-3.20012352025553,-4.361425,-2.246725
2,0.75,0.0414575,9.492,0.02,0.106575,-3.7176216,-1.235593,-22.2192,-9.58143945,44.8455782447429,100.872775,0,-102.14,0,0,0.896,7.462125,344.04475,17.059,17.919,0.0103063810562729,1.26562330218751,10.7955763237425,0.0149,18.784,19.364,20.268,17.596,17.428,18.268,18.85,19.106,0.13273002675409,0.111876014544144,0.0433643080781894,2036.3168,-123.02418675,-13.13151075,-0.7677721,-2.19199283915066,-4.3399,-2.1497
2,1.25,0.03414344375,9.42,0.02,0.036875,-2.6242,-0.848125,-22.0439,-6.16828075,46.38025,100.872775,0,-100.865,0,0,1.1525,7.56443005,344.8074225,16.9295,17.91925,0.00925222707428438,1.36940191821826,10.5384947885046,0.0146625,18.798,19.372,20.286,17.588,17.346,18.322,18.924,19.164,0.123681863076056,0.119064160236985,0.0395520255694898,2040.284,-146.67232,-26.9186955,-1.00020005,-2.71601525,-4.33,-2.058525
2,1.75,0.036175,9.3285,0.02455,0.0802,-4.633773125,-1.21114625,-23.21085,-9.256925,45.6619732095499,100.801,0,-100.825,0,0,0.864,6.79511075,340.70646,16.81925,17.89975,0.00945901198424327,1.64271710828434,10.2862696718346,0.0148,18.798,19.374,20.286,17.59,17.314,18.328,18.926,19.168,0.118585150328779,0.105947934910581,0.0422303788601806,2042.692,-127.76145,-37.146024,-0.85665555,-2.48450886743411,-4.329525,-1.979375
2,2.25,0.034175,9.116,0.02,0.0064,-3.398152725,-0.72939915,-23.66089625,-9.45876775,37.655884976888,100.801,0,-101.62,0,0,0.694,6.50011538246596,336.71896,16.66875,17.9295,0.0107823220179794,1.44084005889018,10.0856194345094,0.01298,18.79,19.388,20.288,17.508,17.202,18.332,18.876,19.15,0.131264175247629,0.106966362557856,0.0534342162958346,2048.531,-122.8959275,-23.648835,-0.826799825,-3.326248,-4.341475,-1.90765
2,2.75,0.0387175365,8.9415,0.02,0.0459,-4.79244185,-1.023,-26.55875,-6.5208207,40.565424,100.72871,0,-100.3,0,0,1.06625,6.957,331.12878,16.57975,17.95925,0.0101560586788298,1.34710676865968,9.8760154657873,0.01362,18.804,19.438,20.28,17.378,17.1075,18.306,18.9,19.116,0.135464850766737,0.108403367328161,0.0481234284503218,2048.60475,-121.556895,-37.08581025,-0.7474583,-3.3694847532275,-4.3599,-1.83755
2,3.25,0.036,8.84875,0.02,0.03055,-5.25823385,-1.269225,-23.47903825,-6.25787905,40.28965,100.72871,0,-100.42,0,0,0.93,7.247,332.8397,16.58725,17.96,0.0100239546468041,1.23030249510281,9.66619671447764,0.01098,18.826,19.444,20.3,17.358,17.052,18.27,18.944,19.194,0.121246873950126,0.112143259212717,0.0487026981125577,2031.51,-229.1383625,-38.0937,-0.875767085332971,-3.222330875,-4.3899,-1.772075
2,3.75,0.039,8.66125,0.02,0.1133,-5.1544575,-0.73535,-24.8571,-7.58965155,39.9925005815572,100.7313925,0,-101.8,0,0,0.795,6.50123205,331.79819,16.52625,17.93,0.0103498345348037,1.39986930590767,9.50452173746763,0.0132,18.796,19.428,20.29,17.228,16.882,18.214,18.862,19.144,0.128984450043576,0.112238599894796,0.0466510917445969,2041.6,-112.0330075,-22.58246,-0.764674987582521,-1.68516187892468,-4.426475,-1.77135
