DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,LE,H,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,TA_1_3_1,RH_1_3_1,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
1,19.75,397.3291,0.8169515,2.3777185,0.08664327,-0.06591168,0.5092797,-0.3520901,2.993595,0.10889785,-0.01541569,0.581932,0.4753685,0.1294585,87.691455,0.208802165,30.599775,0.9066544,28.92506,-1.135394,78.37648,4.614402,1.3876895,0.1824923,1.16647085,-65.26455,6.86325,0.4699583,255.6919,312.876
1,20.25,400.0072,0.7529821,2.269503,0.08583917,-0.081853755,0.34226195,-0.9397749,2.672728,0.11425395,-0.01734562,0.49710225,0.502353,0.1293202,87.69128,-0.314116,29.56605,0.51783755,27.905485,-1.519328,79.10661,4.6904845,0.7712927,0.17213805,1.05723405,-68.099665,6.86325,0.5027778,250.03885,312.6825
1,20.75,400.1223,0.8662127,2.305969,0.076937235,-0.071053185,0.4195926,-1.3476015,2.572114,0.1214221,-0.01977182,0.54955465,0.5317025,0.12108795,87.68409,0.3910448,29.386365,1.38874,27.560715,-1.219622,79.30556,4.5997725,1.5623985,0.21637005,0.9819141,-79.71986,6.86325,0.51611105,246.5809,311.8199
1,21.25,399.0197,0.8876545,2.088246,0.08116931,-0.0394367,0.28464,-1.376196,2.488406,0.1176774,-0.01726316,0.52939755,0.52602195,0.12378495,87.67953,0.34364635,28.22899,1.336129,26.57551,-1.385478,80.19776,4.545757,1.573372,0.2064895,0.8882586,-73.806025,6.86325,0.498,244.9606,310.9764
1,21.75,397.5397,0.8040251,2.062102,0.090516895,-0.06350291,1.270227,-1.2460115,2.254676,0.1142198,-0.017254175,0.5917566,0.50667725,0.12375105,87.69811,0.0620882475,28.17594,0.62380735,26.513895,-1.602172,78.75737,4.5622335,1.149486,0.21974045,0.67996745,-68.4333,6.86325,0.4570555,246.31585,309.82635
1,22.25,403.4507,0.8193207,1.9200835,0.077492435,-0.07511029,0.4695535,-1.3409795,2.5323915,0.1259525,-0.02613566,0.6231167,0.503113,0.12921915,87.701705,-0.4798197,29.17144,0.3770094,27.19991,-2.030689,78.77438,4.428779,0.4993104,0.2374612,0.44821535,-74.79986,6.86325,0.4339444,244.26725,308.7856
1,22.75,398.7986,0.8059054,1.8616325,0.079651385,-0.020575,0.78181505,-0.98544745,2.802074,0.12860885,-0.02462263,0.53733185,0.48510835,0.1201226,87.72839,-0.291748495,28.76133,0.8524902,27.014925,-2.268355,79.12788,4.5557285,0.7705914,0.2043174,0.28037245,-70.56445,6.86325,0.4834444,243.0862,308.1719
1,23.25,401.1815,0.7891755,1.8574745,0.07326883,-0.018268595,0.009591445,-1.7807435,2.5038025,0.1057414,-0.015336585,0.48668755,0.49367875,0.12221195,87.75133,-0.52989035,28.39256,0.72590585,26.56461,-2.174239,80.68662,4.344219,0.5166316,0.20435675,0.098159755,-69.776415,6.86325,0.3921111,245.27275,307.4931
1,23.75,424.5982,0.8212191,1.971674,0.07937641,-0.07576922,0.1575709,-0.30794415,2.3988765,0.11236515,-0.016265325,0.5208482,0.4698894,0.12533095,87.756035,-0.72541465,28.42744,0.2892305,26.36592,-2.035389,81.17894,4.299178,0.30534465,0.2384087,-0.052994295,-73.844025,6.86325,0.4366111,244.9338,307.32885
2,0.25,361.28635,0.71366015,1.081193,0.06601679,-0.04894683,0.7366013,-5.22745,2.348512,0.1434017,-0.02417806,0.60575905,0.58613835,0.12138645,88.17283,-1.6546305,17.16632,0.6955897,15.99692,-2.905779,59.798455,5.072243,-0.8065056,0.3183985,-0.1776417,-85.12448,8.9922625,0.4760555,221.71815,303.58455
2,0.75,361.27615,0.7692637,1.031998,0.06640365,-0.02709103,0.4538408,-2.109237,2.701809,0.1215443,-0.017697005,0.5605889,0.5496853,0.1245303,88.19833,-1.7455415,16.16593,0.1261891,15.21721,-3.38414,61.42472,5.025564,-0.86789755,0.25407015,-0.4418736,-84.72083,8.9922625,0.4783194,221.16725,302.37225
2,1.25,361.44415,0.73289765,0.9017882,0.07667182,-0.041213685,0.51616815,-3.297541,2.334771,0.124309,-0.01769008,0.56030865,0.5372667,0.10961145,88.217385,-1.9708825,14.90087,-0.1128588,14.156975,-3.5897735,61.719485,5.022383,-1.11588,0.21946145,-0.68088425,-83.711815,8.9922625,0.5292222,223.05755,301.93775
2,1.75,361.4064,0.61974885,0.8346756,0.04859954,-0.004865166,0.0157078,-0.3741908,2.398365,0.1091229,-0.015374965,0.49199615,0.47695295,0.1101983,88.219745,-2.1525795,14.34644,0.04689929,13.56556,-3.5806705,63.095465,4.836822,-1.319644,0.2537328,-0.88644185,-84.01848,8.9922625,0.46438885,220.9983,300.9628
2,2.25,361.26435,0.64927115,0.7986914,0.05260656,0.01406129,0.3015197,-2.557169,2.4752425,0.12408735,-0.01857654,0.59200385,0.46991585,0.10849185,88.22647,-2.262249,13.88609,-0.4118612,13.19825,-3.714025,64.00776,4.902682,-1.4389025,0.24993435,-1.05435,-83.276845,8.9922625,0.43204165,220.18775,300.6456
2,2.75,361.9579,0.60342425,0.8373628,0.0599143,-0.007539534,0.2899692,-0.6598194,2.3510695,0.1270109,-0.01898857,0.5561305,0.64702505,0.09585029,88.2322,-2.3886545,15.41706,-0.4319916,14.47305,-3.672343,63.55266,4.904882,-1.50793195,0.2008282,-1.1763865,-81.229675,8.9922625,0.4278333,218.74655,300.18925
2,3.25,362.0252,0.5923954,0.76060915,0.058752795,-0.01939128,-0.00632551,-1.9394495,2.3104885,0.11427895,-0.016574995,0.5577228,0.51837455,0.10820865,88.233925,-2.6155505,14.38514,-0.7266596,13.558545,-3.841311,63.84592,4.958415,-1.5777785,0.2514939,-1.245437,-81.69902,8.9922625,0.4406111,218.3707,299.3279
2,3.75,362.7362,0.66421145,0.76061775,0.054216995,-0.02468243,0.2111989,-2.85325,2.4460845,0.09129034,-0.012224935,0.53484175,0.5520348,0.1039344,88.255585,-2.874959,13.25722,-1.5003595,12.50312,-4.3597155,63.23395,4.509034,-1.770284,0.24947605,-1.268214,-80.97298,8.9922625,0.4899305,218.62885,297.89775
2,4.25,362.2695,0.6499004,0.614848,0.06500733,-0.06082471,0.1552797,-0.1308,1.8918515,0.1117128,-0.015368955,0.52473865,0.52987555,0.085470555,88.26158,-2.8955875,12.56607,-1.412553,11.8375,-5.0470985,64.258945,4.845089,-1.8510465,0.25137985,-1.404129,-80.478595,8.9922625,0.4692777,218.35145,297.7051
2,4.75,361.513,0.5605345,0.6706554,0.06067799,-0.01031734,-0.3756318,-0.795175,1.8450795,0.10996865,-0.016658555,0.60213145,0.5541873,0.091100395,88.28208,-3.621351,13.30106,-1.726237,12.40852,-5.181521,64.3275,4.505032,-2.60824,0.356639,-1.599332,-79.928415,8.9922625,0.4045556,216.2543,296.84605
2,5.25,360.07165,0.5645307,0.6625111,0.04742403,-0.02551756,0.4521344,-1.879565,2.1808695,0.1044539,-0.01383277,0.4824247,0.57466635,0.08978611,88.29401,-3.872694,12.82949,-2.139373,12.09395,-5.22905,66.561265,4.729207,-2.7455955,0.194499,-1.7773455,-80.99821,8.9922625,0.47411105,216.6808,294.92325
2,5.75,359.2753,0.6612721,0.5990016,0.05294043,-0.02678727,0.1137752,-1.239739,2.1520425,0.096761755,-0.0112183,0.49424785,0.4719343,0.09244724,88.305845,-4.0567775,14.00808,-2.387822,13.21063,-4.925873,67.217875,4.563871,-3.1339,0.2292553,-1.9255375,-79.702385,8.9922625,0.4221666,216.89165,293.46915
2,6.25,360.3472,0.6756505,0.6187112,0.0608057,-0.00214213,0.30031605,-1.5138005,1.9557365,0.1050309,-0.012975915,0.5674686,0.5570854,0.10741345,88.314235,-4.3982015,14.58432,-2.535399,13.687335,-5.269019,68.35718,4.459935,-3.482335,0.2320927,-2.0428915,-78.276735,8.9922625,0.4225,216.6351,293.0156
2,6.75,361.6808,0.58290775,0.5776122,0.05135224,-0.05334498,0.3304382,-0.9913456,1.775226,0.1066714,-0.014096595,0.516759,0.53664525,0.086229045,88.324385,-3.9754445,13.13356,-2.809397,12.40847,-5.27115,68.633955,4.544038,-2.998529,0.22822635,-2.2205885,-77.36237,8.9922625,0.3504722,215.19975,292.86055
2,7.25,361.3175,0.7328935,0.620581,0.06107404,-0.09686483,0.08482701,-0.9929181,2.03205,0.12043385,-0.01723963,0.57457725,0.59040385,0.10763875,88.332505,-4.3353845,12.43936,-2.789608,11.6042,-5.560851,69.259625,4.45719,-3.2632505,0.24066545,-2.3677715,-76.62983,8.9922625,0.7903611,215.70995,292.7491
2,7.75,359.2708,0.7047117,0.5459724,0.05284506,-0.01712021,0.06365139,-1.22707,2.026221,0.1033187,-0.01256533,0.5502285,0.5566624,0.1039921,88.33602,-4.56415,10.75869,-3.411481,10.11588,-6.019358,69.17278,4.248761,-3.749864,0.22347935,-2.485986,-49.09747,14.875025,5.010417,217.4363,292.5529
2,8.25,359.0782,0.8085425,0.6345532,0.05501007,0.019011819,0.30441915,-0.32944545,1.8780075,0.10504375,-0.012873635,0.526748,0.46750125,0.10422255,88.35877,-5.020524,11.18271,-3.500636,10.586785,-6.214361,69.54374,4.142133,-4.271668,0.2323976,-2.5461595,-12.844385,76.53294,19.48743,215.5492,295.1622
2,8.75,360.5779,0.8124911,0.6886414,0.048084125,0.008598164,0.59105015,-0.6656773,1.7648955,0.1097531,-0.014616985,0.5206569,0.47738575,0.11171405,88.3626,-3.988872,11.811575,-3.070157,11.62294,-5.866211,68.7191,4.105418,-3.69137,0.2281892,-2.296505,33.375305,149.54435,32.169,216.8744,300.9308
2,9.25,361.32335,0.728214,0.8269341,0.04958713,-0.06325574,1.062091,2.576733,1.701597,0.09874016,-0.01261929,0.5564393,0.4511844,0.1108373,88.369915,-3.3499935,13.83839,-2.768618,13.77719,-4.954689,67.96382,4.071829,-3.312256,0.20851005,-1.666486,70.67672,212.72705,47.67301,218.6961,305.29915
2,9.75,361.4331,0.69193915,0.9166747,0.05331509,-0.1087378,1.103658,2.217476,1.6234815,0.096960585,-0.01231284,0.4794981,0.4958242,0.12203695,88.36388,-2.937087,13.99744,-2.497432,14.02284,-4.850569,66.36958,4.369889,-2.747047,0.210083,-1.2432165,110.97565,277.57995,64.48737,226.96625,308.0507
2,10.25,362.1582,0.92170625,0.99097945,0.06776407,-0.1657705,1.852629,5.2392455,1.649698,0.10584565,-0.012998235,0.44972165,0.43023815,0.13761985,88.378485,-2.398759,17.642435,-2.3115435,17.72254,-3.625736,67.35365,4.414316,-2.544402,0.2648918,-0.52279715,154.1862,365.59875,88.99809,222.83795,313.00685
2,10.75,362.4547,0.79433185,1.141002,0.06314045,-0.02383904,2.5528755,7.710218,1.5441115,0.1050129,-0.013770065,0.4942212,0.43378615,0.14759505,88.38081,-1.8149675,17.57417,-1.21014925,18.03738,-2.994519,63.01579,4.5355135,-1.681142,0.2644509,0.25670645,191.15595,411.4569,112.90035,228.5286,318.57775
2,11.25,364.9558,0.7722728,1.252802,0.06557701,-0.0119763,2.4638305,10.3734315,1.6839,0.1064481,-0.01277166,0.49695025,0.4516241,0.1532098,88.387895,-1.1735135,18.15921,0.542558,18.80141,-2.807633,60.47785,4.817459,-0.8995934,0.29417805,0.8912614,224.11225,478.7056,125.79935,233.6356,327.82315
2,11.75,366.2963,0.8656159,1.217343,0.07275053,-0.020550555,3.998077,14.49084,1.672234,0.12101345,-0.01669494,0.48631125,0.5493884,0.17354055,88.379795,-0.3995025,17.58108,0.3470633,17.49216,-1.972272,58.92775,5.151805,0.13901529,0.28408335,1.347788,238.23755,510.5056,122.7639,238.46715,334.03015
2,12.25,366.21855,0.69221335,1.284985,0.07326244,-0.3496057,3.444637,12.65859,1.591881,0.1145824,-0.01499355,0.50441755,0.4570952,0.16971735,88.342945,1.384219,16.76243,1.593713,17.61311,-1.058536,58.22338,5.4682935,0.78986965,0.26535705,1.7847605,260.8753,547.2172,131.0319,231.7217,336.5981
2,12.75,367.84535,0.7147048,1.39883,0.0793862,-0.4452041,6.0648815,16.51516,1.700349,0.1291298,-0.01943691,0.52571115,0.5563698,0.2033154,88.3124,1.879464,17.72364,2.335219,18.29727,-0.3659167,57.28102,5.6407295,1.1805536,0.3364622,2.5283835,253.81825,551.55945,142.1484,239.1591,342.29665
2,13.25,368.3768,0.777053,1.398726,0.08278232,-0.18640985,6.86803,19.40508,1.696488,0.12996935,-0.019070505,0.6020345,0.56494,0.2071392,88.24445,1.954632,17.92136,2.547318,17.72437,0.036254165,55.558725,5.8387735,1.250668,0.2617746,3.04933,257.8916,549.5081,137.3891,237.0626,346.571
2,13.75,369.8941,0.7747385,1.463786,0.07892504,-0.1443377,6.195759,21.10735,1.734646,0.1409548,-0.02296384,0.663914,0.6110582,0.2080605,88.20756,3.215416,15.94166,3.363894,17.56177,0.9236958,52.747475,6.1169225,1.964065,0.2901391,3.028955,245.1803,549.1816,124.3559,236.4348,349.0128
2,14.25,371.41745,0.6612772,1.439124,0.068604125,-0.111357575,5.2370885,18.008735,1.703492,0.1128609,-0.01472282,0.60553935,0.6252523,0.2063751,88.124335,3.2648765,15.898215,4.1367335,16.740635,1.534817,48.39508,6.5967145,3.4532505,0.26841415,3.161498,224.0618,515.4118,116.53475,237.8849,350.03595
2,14.75,371.21045,0.7788861,1.459437,0.06461464,-0.1413882,6.229121,17.49021,1.732987,0.1540162,-0.02774214,0.5827305,0.61875915,0.2050642,88.12322,3.8305405,15.01179,5.014627,15.90631,2.064089,45.60609,6.754874,3.9946055,0.2962847,3.2493955,191.1991,455.96475,114.5302,244.09725,349.86275
2,15.25,371.54065,0.8207312,1.42264,0.0768998,-0.1618631,6.505882,20.00009,1.7434815,0.1434967,-0.02612271,0.623702,0.6075341,0.2122707,88.141565,4.087708,14.57287,5.172786,16.55313,2.255933,43.36363,6.935353,4.7185955,0.2328175,3.8052135,165.05165,411.6677,106.70735,249.0702,351.2561
