DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.23628,-0.052269572,401.25206,5.6483442,-0.015946,-0.18105206,416.0102,3.78830915,-10.00598,0.105853425,-1.193735,62.91307,84.369285,2.0244748,1.9395772,-62.061516,0.03096721,0,230.24556,1.5378559,292.95754
1,0.75,0.255825,0.01523843,400.9799,5.64180935,0.0086554,-0.19151858,416.24639,3.77750735,-9.5291686,0.10570049,-1.61998,64.84779,84.35926,1.9434401,1.8496942,-61.570144,0.03049401,0,229.73825,1.608026,292.32098
1,1.25,0.25434,-0.10658871,401.31507,5.6195559,0.0030227,-0.32116096,416.18582,3.7646014,-9.1125881,0.10678792,-2.06838,65.04535,84.355825,1.8193167,1.8169252,-61.129412,0.030238242,0,229.64745,1.602238,290.70443
1,1.75,0.2633,-0.063409232,401.40857,5.61648465,-0.015267,-0.34408076,416.55278,3.7106724,-9.3817808,0.10954118,-2.354925,66.44278,84.35901,1.73068115,1.8090524,-61.080193,0.030116506,0,228.61052,1.6244271,289.81232
1,2.25,0.27721,-0.00851458175,401.165965,5.596724,-0.032034,-0.19734086,416.5962,3.7044944,-8.20204325,0.10528165,-2.50544,67.56761,84.36011,1.6257594,1.82067565,-60.547928,0.029707667,0,226.93608,1.6267271,288.82818
1,2.75,0.31714,-0.11454864,401.07119,5.5577408,-0.017451,-0.148200005,416.48821,3.79997995,-7.7673456,0.098999045,-2.70172,69.1302,84.364255,1.5051626,1.79164735,-59.987145,0.028838561,0,228.30782,1.600833,287.92893
1,3.25,0.30056,-0.092033657,401.14209,5.54965,0.003047255,-0.0685796315,416.633755,3.80062515,-6.5812088,0.10032058,-2.94139,70.09946,84.36755,1.4551228,1.72210255,-60.012624,0.027969267,0,227.01441,1.5553154,286.94301
1,3.75,0.323725,-0.10885547,401.39254,5.5488542,0.001075115,-0.13731994,416.71494,3.77133965,-6.76287355,0.10266704,-3.35231,70.456525,84.36004,1.3283271,1.71917595,-59.630555,0.0272772155,0,226.70998,1.5671305,285.67143
1,4.25,0.33505,-0.12544626,401.4306,5.5478808,-0.027684,-0.071940651,417.08369,3.77525585,-5.7856918,0.098079446,-3.55815,71.6611,84.36649,1.28490345,1.73218905,-59.1738465,0.027324914,0,225.99011,1.6263849,284.78639
1,4.75,0.34241,-0.0520170015,401.21573,5.5620491,-0.00332715,0.016503039,416.92214,3.7550966,-5.5537591,0.0991699705,-3.74001,73.05659,84.37238,1.1892807,1.7017766,-58.428205,0.027419609,0,225.45848,1.606095,284.07449
1,5.25,0.33031,-0.118338695,401.89611,5.5418543,0.031712,-0.20832741,417.198,3.72262735,-5.6162479,0.095562019,-3.98155,74.38204,84.37269,1.1408447,1.68310065,-58.093576,0.026712317,0,225.28782,1.60293485,282.47314
1,5.75,0.35147,-0.11575061,401.931935,5.5090704,0.01252,-0.13966396,417.30337,3.6293271,-5.5889615,0.0980774905,-4.1362,75.14392,84.39971,1.0642623,1.6942951,-58.190314,0.02570705,0,225.71625,1.54362,281.68138
1,6.25,0.35937,-0.105994155,402.48184,5.52851495,-0.00410028,-0.0774958905,417.308985,3.60694715,-5.6397673,0.0945694,-4.25247,76.04206,84.41791,1.0465908,1.6842305,-57.8680855,0.026210174,0,225.09977,1.593264,281.005
1,6.75,0.350775,-0.0453591,402.40571,5.49197,-0.030774,0.094012101,417.410465,3.60829755,-5.7967624,0.093018543,-4.56509,75.768785,84.440125,1.0332053,1.7168142,-57.291147,0.26031694,0,225.316035,1.6057232,280.83818
1,7.25,0.347635,0.12504395,403.092575,5.50503255,-0.015716,0.56958043,417.253935,3.57150345,-6.0087532,0.09521056,-4.59748999999995,76.12573,84.46956,1.001304725,1.64884125,-52.7617345,14.9372455,4.042072,223.306155,3.034097,280.86599
1,7.75,0.30173,2.4135274,403.65617,5.66833145,-0.091629,1.0787876,417.36815,3.70962945,-2.9810799,0.097383101,-4.31772,73.329165,84.4873,1.17906275,1.3302,-30.657323,93.1049545,60.92122,222.17856,25.315579,288.065
1,8.25,0.12388,8.0158434,403.67673,5.94725795,-0.098647,4.89678655,417.4722,3.9839671,7.06247005,0.136501335,-2.24131,65.71121,84.48598,1.76327465,1.1735101,17.84398,256.94691,145.717475,223.39958,43.663625,300.96775
1,8.75,0.101975,12.79139,404.285745,5.8946895,-0.133165,8.90698485,418.25053,4.0306542,31.550423,0.171855225,-0.49665999999999,57.37178,84.4781,2.5125974,1.48553955,79.077561,451.98506,239.54101,224.73067,57.91847,313.96577
1,9.25,0.10776,12.5443035,404.14692,5.8372277,-0.086294,9.09705385,418.32485,3.89294335,58.267079,0.194356485,0.61453,51.45553,84.48502,3.1489657,1.7118695,138.4879,612.01904,326.76291,227.07763,70.467422,326.08349
1,9.75,0.11356,13.472071,403.95979,5.80223115,-0.013466,10.916561,418.68323,4.01918455,81.996496,0.211326035,1.78201,47.16097,84.49412,3.64621765,1.9115836,194.70975,769.19037,410.6747,228.93118,83.659524,337.71905
1,10.25,0.14313,14.478498,403.14786,5.7445665,-0.067888,12.299611,418.02318,3.99133575,103.488035,0.227245485,2.53515,43.84463,84.48784,4.0785111,2.136322,237.85615,885.093935,479.90055,231.69916,95.109175,349.99066
1,10.75,0.10762,15.47065,402.57516,5.711126,-0.03182425,13.461569,418.27126,4.01657985,119.92578,0.25357771,3.43786,40.67458,84.46928,4.55459655,2.2499688,274.768285,982.06721,535.7342,233.802125,105.6273,360.06824
1,11.25,0.093787,16.1152695,402.127235,5.63317285,-0.0189485,14.9256215,417.96891,3.95295525,127.5228,0.254927665,4.20029,37.91987,84.434,5.0688672,2.3425361,298.57688,1063.157,577.08209,237.50592,113.88148,370.46505
1,11.75,0.06774,16.2644935,401.83772,5.56581785,0.01891,15.423841,418.1425,3.89128985,138.4415,0.271993025,4.88497,35.095,84.37188,5.5229998,2.4728058,313.57166,1112.244,604.0861,239.58554,119.42125,379.40018
1,12.25,0.068894,16.20463,401.28492,5.5161895,0.0508965,15.881702,417.63526,3.78784675,141.9107,0.28201187,5.71682,32.85166,84.3195,6.016285,2.4472473,318.836105,1137.9102,613.4667,242.8147,121.3555,387.38952
1,12.75,0.053241,15.024556,400.60236,5.4266283,0.0626695,15.189527,417.53045,3.72651255,142.12467,0.28638279,6.43276500000005,31.11869,84.26961,6.50783255,2.4501063,314.5251,1114.979,604.25507,244.98077,120.32706,391.68581
1,13.25,0.0867195,14.698365,400.33042,5.3495062,0.13356,13.5213855,416.91974,3.6334284,133.219235,0.28714128,6.982185,29.24112,84.22861,6.88169495,2.50151215,295.45152,1073.3132,580.64442,245.61269,116.56152,392.42246
1,13.75,0.085972,13.228084,399.78172,5.2950585,0.0077139,12.203509,416.73777,3.54773655,130.10657,0.285281015,7.380945,28.174225,84.20325,7.1989063,2.61979425,264.517725,1003.5664,540.63467,246.24732,109.8709,392.25685
1,14.25,0.078409,11.639805,399.70082,5.22287945,0.10419,12.419694,416.68972,3.6385655,114.15422,0.28324662,7.85512,26.987485,84.19212,7.5857214,2.59519195,225.70915,894.39098,478.90225,246.990685,99.1383795,387.743655
