DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,H2O,NETRAD,PPFD_IN,PPFD_OUT,PPFD_BC_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,W_SIGMA,V_SIGMA
1,5.25,0.0855,0.073,-0.37025,-36.2005,0.301,-0.2035,387.837,367.825,1.99275,-65.15375,0,0,-0.009,-3.0485,0.2115,228.4805,275.7275,-8.73,69.665,2.397,100.55,-0.0615,0.3705,0.6765,1.098,2.1915,4.098,-0.272,0.0055,0.36,0.956,2.1185,3.782,-6.09,-5.5755,-5.796,-7.1715,0.36895,0.5862
1,5.75,0.068,0.047,-0.423,-35.871,0.281,-0.2645,387.48,367.725,1.98225,-64.22525,0,0,-0.009,-3.16,0.2455,233.4475,275.099,-8.63,69.9225,2.4215,100.5,-0.072,0.374,0.683,1.101,2.2015,4.0995,-0.2965,-0.0075,0.36,0.9645,2.1105,3.7795,-6.2055,-5.565,-5.7855,-7.224,0.3576,0.6136
1,6.25,0.2625,0.09275,-0.5465,-40.1825,0.2905,-0.2075,387.556,367.625,1.96825,-59.50925,0,0,-0.009,-2.8365,0.2195,236.8305,274.497,-8.755,69.7725,2.48775,100.5,-0.078,0.375,0.675,1.0975,2.194,4.0915,-0.2905,0.0035,0.367,0.9635,2.113,3.7855,-6.2685,-5.5545,-5.88,-7.245,0.36645,0.591625
1,6.75,0.152,0.025,-0.414,-38.241,0.3345,-0.2055,387.8245,368.075,2,-59.115,0,0,-0.009,-2.98775,0.214,234.13975,273.34025,-8.75,70.05,2.5265,100.6,-0.08025,0.36525,0.67925,1.09775,2.2085,4.09,-0.3035,-0.021,0.36875,0.9655,2.09875,3.77225,-6.3,-5.544,-5.964,-7.224,0.361425,0.643425
1,7.25,0.20725,0.054,-0.4665,-31.5225,0.304,-0.1825,387.4155,368.275,1.96075,-60.62625,0,0,-0.009,-2.81,0.1965,238.846,273.9435,-8.78,71.0875,2.394,100.6,-0.089,0.3645,0.679,1.0995,2.206,4.102,-0.292,-0.022,0.361,0.9575,2.1065,3.7765,-6.342,-5.5125,-5.9115,-7.2555,0.356025,0.6054
1,7.75,0.07,0.05975,-0.39425,-30.5015,0.3315,-0.255,387.395,367.675,1.945,-48.70975,2.0635,0.009,0.29525,0.296,0.4785,235.258,273.358,-8.84,70.4825,2.2975,100.65,-0.0895,0.3645,0.6805,1.1105,2.1945,4.0945,-0.3115,-0.036,0.3635,0.9625,2.1065,3.776,-6.2895,-5.502,-5.8905,-7.2555,0.37965,0.6596
1,8.25,0.104,0.099,-0.391,-29.114,0.345,-0.1495,386.826,367.35,1.98225,-16.36175,15.1135,0.887,4.40575,7.949,1.5945,235.605,273.643,-8.875,70.66,2.38575,100.7,-0.0965,0.367,0.6825,1.1085,2.2075,4.0935,-0.3185,-0.0455,0.365,0.9645,2.109,3.762,-6.2685,-5.565,-5.8695,-7.2135,0.41,0.6775
1,8.75,0.1485,0.0105,-0.14625,-15.82225,0.32525,-0.2925,386.7555,367.6,2.00325,8.68875,40.168,4.2675,10.793,22.631,4.174,239.4705,275.5415,-8.6625,69.255,2.33875,100.65,-0.092,0.3635,0.6755,1.095,2.1945,4.0875,-0.3305,-0.0415,0.3695,0.9585,2.1,3.7665,-6.321,-5.46,-5.9325,-7.2135,0.41055,0.6809
1,9.25,0.0955,0.07675,0.171,-4.74375,0.369,-0.3045,387.132,367.4,2.001,24.31125,70.7345,7.7865,19.4045,39.5455,6.993,234.8045,277.989,-8.5525,67.6175,2.31375,100.75,-0.1135,0.348,0.6745,1.1045,2.1985,4.0995,-0.34,-0.044,0.365,0.9595,2.1045,3.774,-6.3315,-5.376,-5.796,-7.203,0.4781,0.74125
1,9.75,0.034,0.0555,0.48525,1.38775,0.418,-0.2835,387.6325,367.6,2.0375,42.32275,108.904,12.076,26.1835,61.0045,10.7085,234.855,280.102,-8.0575,67.425,2.31175,100.75,-0.104,0.359,0.6725,1.0995,2.193,4.089,-0.3125,-0.0635,0.3515,0.9595,2.112,3.7755,-6.2895,-5.4075,-5.7015,-7.1925,0.5392,0.85685
1,10.25,0.039,-0.006,1.0375,10.3585,0.417,-0.2715,388.0905,367.525,2.007,54.9555,145.78525,14.0605,34.00425,81.161,12.39425,241.5325,282.3435,-7.753,65.44,2.4455,100.7,-0.10325,0.35025,0.68225,1.10025,2.19075,4.0995,-0.3165,-0.075,0.352,0.96025,2.09875,3.77175,-6.3,-5.334,-5.712,-7.056,0.54755,0.89455
1,10.75,-0.111,-0.044,1.83,20.44275,0.47025,-0.333,387.01375,367.125,2.029,81.2485,192.6065,16.43225,42.3785,109.165,14.666,239.9525,284.2355,-7.3,63.205,2.62425,100.7,-0.102,0.35,0.6745,1.1035,2.1945,4.0845,-0.2885,-0.0785,0.368,0.964,2.1025,3.7705,-6.111,-5.292,-5.712,-7.0665,0.618,1.023375
1,11.25,-0.2935,-0.2445,2.936,27.552,0.478,-0.4385,387.0625,366.8,2.065,82.77425,200.3355,18.60725,51.912,111.425,17.0625,250.0925,286.598,-6.9115,62.7025,2.6175,100.7,-0.105,0.359,0.678,1.1,2.1965,4.0875,-0.297,-0.0835,0.367,0.9655,2.106,3.773,-5.796,-5.2395,-5.8065,-6.8145,0.63345,1.008
1,11.75,-0.116,-0.105,3.5325,31.4275,0.504,-0.268,387.52525,366.3,2.08,86.977,209.828,19.7175,56.48,117.1785,16.636,250.1065,289.479,-6.1705,61.385,2.60075,100.7,-0.1075,0.3535,0.6705,1.1035,2.1985,4.0875,-0.309,-0.084,0.364,0.9625,2.1,3.77,-5.7435,-5.1975,-5.607,-6.6675,0.63965,0.96915
1,12.25,-0.048,-0.13,3.622,42.306,0.534,-0.32825,387.22925,366.075,2.0895,83.39125,195.9225,18.0425,61.369,112.433,14.8005,251.417,291.02975,-5.74925,60.19,2.72325,100.6,-0.105,0.3525,0.6785,1.1015,2.1835,4.0925,-0.2905,-0.0925,0.3625,0.964,2.101,3.7705,-5.6805,-5.0715,-5.565,-6.657,0.6711,1.041
1,12.75,-0.24425,-0.043,4.378,34.34625,0.567,-0.32075,387.727,365.9,2.038,77.254,179.276,19.749,64.73625,102.761,15.2355,246.8815,291.1995,-5.3265,60.64,2.6205,100.6,-0.07975,0.3625,0.6785,1.09925,2.187,4.085,-0.24625,-0.04875,0.37375,0.95725,2.102,3.7505,-5.523,-5.082,-5.418,-6.573,0.6943,1.101525
1,13.25,-0.13425,-0.044,4.3475,35.443,0.553,-0.26325,386.93125,366,2.101,84.368,190.2355,17.282,55.2105,104.378,13.8345,249.277,290.744,-5.584,59.71,2.77375,100.525,-0.0775,0.3645,0.67925,1.1,2.1985,4.0825,-0.21475,-0.04775,0.37725,0.957,2.0815,3.7535,-5.481,-5.061,-5.397,-6.51,0.711675,1.0839
1,13.75,-0.12925,-0.255,4.0745,32.998,0.58,-0.368,386.97475,365.725,2.1535,81.85,182.5255,17.5065,48.332,100.625,13.1555,251.136,290.6675,-5.7935,59.99,2.725,100.6,-0.073,0.361,0.681,1.104,2.1825,4.0865,-0.1935,-0.006,0.3765,0.956,2.1005,3.763,-5.3865,-5.04,-5.3445,-6.3525,0.684975,1.13815
1,14.25,-0.175,-0.115,3.366,26.15275,0.561,-0.28025,387.62575,365.5,2.116,59.09375,151.7725,14.3345,44.6885,81.8135,11.52275,245.0835,291.221,-5.822,60.615,2.933,100.6,-0.071,0.361,0.679,1.096,2.184,4.0845,-0.1885,-0.0095,0.377,0.9615,2.1025,3.771,-5.313,-4.998,-5.292,-6.174,0.693775,1.11865
1,14.75,-0.353,-0.3335,2.649,18.372,0.551,-0.32425,387.00375,364.9,2.09675,50.3365,114.7085,12.15725,32.535,63.3905,9.6585,248.69675,290.5625,-6.11275,60.3575,2.65,100.6,-0.0505,0.3615,0.675,1.0975,2.177,4.079,-0.1675,-0.0205,0.374,0.96,2.0945,3.7635,-5.271,-4.998,-5.25,-6.048,0.636,1.067825
1,15.25,-0.106,-0.0645,2.32,10.7875,0.53575,-0.28925,387.303,365.2,2.15425,32.9455,100.46575,10.57875,29.335,55.48725,7.64475,242.95,290.0155,-5.795,60.8925,2.547,100.6,-0.0345,0.362,0.678,1.089,2.183,4.07,-0.1475,-0.006,0.3745,0.9615,2.1075,3.762,-5.2605,-4.893,-5.208,-6.069,0.61655,1.01395
1,15.75,0.06575,0.022,1.587,2.5125,0.5055,-0.1565,387.5155,365.5,2.077,18.8495,67.306,6.52075,19.624,36.535,4.737,247.1095,289.14975,-6.16675,61.1525,2.683,100.6,-0.0275,0.3515,0.683,1.0965,2.1795,4.084,-0.142,-0.012,0.3775,0.962,2.1035,3.761,-5.208,-4.8825,-5.1765,-6.09,0.62355,0.984075
1,16.25,-0.01025,0.01925,0.8795,-4.09275,0.46775,-0.245,387.3045,365.7,2.1165,1.6815,38.277,4.634,12.668,21.074,3.23975,242.982,287.37125,-6.2395,61.8125,2.436,100.65,-0.0235,0.347,0.6815,1.1,2.1765,4.083,-0.139,0.002,0.3775,0.958,2.0885,3.763,-5.1765,-4.8405,-5.1765,-6.09,0.577125,0.9115
1,16.75,0.05,0.12975,0.215,-14.36375,0.437,-0.3215,387.055,365.65,2.13,-26.35475,15.17025,0.2975,5.23025,7.7385,1.53425,242.99275,284.903,-6.3355,62.5625,2.329,100.6,-0.0155,0.3475,0.6795,1.105,2.1695,4.0745,-0.146,0.0215,0.39,0.956,2.0935,3.7375,-5.166,-4.872,-5.2185,-6.069,0.512825,0.7993
1,17.25,0.096,0.085,-0.174,-22.87875,0.3955,-0.26525,386.7895,365.6,2.1995,-46.687,0,0,0.437,0.31,0.473,243.984,282.839,-6.4805,63.84,2.26175,100.6,-0.005,0.335,0.67775,1.09675,2.17475,4.071,-0.14975,0.037,0.3765,0.95175,2.05575,3.72475,-5.166,-4.83,-5.25,-6.048,0.450375,0.6849
1,17.75,-0.014,0.071,-0.2325,-28.7935,0.328,-0.26325,386.3855,366,2.1955,-52.942,0,0,0,-2.03,0.196,237.617,280.178,-6.591,64.93,2.14975,100.6,-0.01775,0.34825,0.67975,1.0955,2.1665,4.073,-0.152,0.037,0.37875,0.96175,2.06775,3.7265,-5.124,-4.83,-5.208,-6.132,0.4057,0.672025
1,18.25,0.16,0.1335,-0.268,-32.93,0.30775,-0.23625,386.3795,366.1,2.18825,-53.871,0,0,0,-2.71,0.249,238.281,279.858,-7.073,66.66,2.10575,100.6,-0.014,0.335,0.67075,1.09375,2.16175,4.06475,-0.148,0.02025,0.36575,0.95875,2.086,3.737,-5.124,-4.788,-5.25,-6.132,0.391225,0.6069
1,18.75,0.06875,0.0335,-0.225,-32.564,0.268,-0.2225,386.388,365.85,2.123,-64.97375,0,0,-0.009,-3.06625,0.24175,239.51375,279.5085,-7.387,65.5625,2.133,100.675,-0.00725,0.33325,0.68425,1.0965,2.164,4.07675,-0.15125,0.0145,0.3655,0.95475,2.057,3.7085,-5.166,-4.83,-5.2185,-6.132,0.3583,0.59895
1,19.25,0.0155,0.019,-0.306,-32.957,0.278,-0.242,386.38475,365.75,2.11425,-62.2285,0,0,-0.009,-3.198,0.207,234.6905,278.6385,-7.596,66.05,2.176,100.7,-0.004,0.341,0.676,1.091,2.178,4.071,-0.146,0.002,0.381,0.958,2.071,3.737,-5.166,-4.788,-5.292,-6.216,0.365825,0.5902
1,19.75,0.13475,0.0405,-0.384,-34.582,0.289,-0.32025,385.7305,365.8,2.089,-61.117,0,0,-0.009,-3.2025,0.24375,236.34025,277.31175,-7.54575,65.97,2.1985,100.7,-0.01,0.343,0.678,1.094,2.163,4.073,-0.148,-0.009,0.365,0.957,2.091,3.731,-5.208,-4.788,-5.376,-6.258,0.3575,0.578725
1,20.25,0.08525,0.048,-0.302,-36.696,0.25675,-0.204,385.4215,365.9,2.1265,-59.959,0,0,-0.009,-2.89675,0.24425,238.681,277.5485,-7.5105,65.82,2.168,100.7,-0.013,0.344,0.678,1.104,2.173,4.067,-0.158,-0.023,0.366,0.957,2.075,3.722,-5.292,-4.788,-5.376,-6.426,0.3603,0.58525
1,20.75,0.1135,0.019,-0.284,-38.588,0.25075,-0.18525,385.8175,366.15,2.1575,-59.635,0,0,-0.017,-2.743,0.21325,240.734,277.5675,-7.51475,65.57,2.13,100.6,-0.025,0.343,0.671,1.088,2.175,4.075,-0.153,-0.002,0.365,0.95,2.07,3.716,-5.46,-4.872,-5.334,-6.594,0.3366,0.561025
1,21.25,0.168,0.04125,-0.3355,-33.679,0.254,-0.2045,386.558,366.1,2.1365,-57.9795,0,0,-0.009,-2.8015,0.2345,244.564,277.54325,-7.50625,65.76,2.211,100.6,-0.027,0.337,0.677,1.091,2.159,4.069,-0.142,-0.004,0.368,0.953,2.067,3.702,-5.586,-4.83,-5.334,-6.594,0.3225,0.537125
1,21.75,0.12125,0.042,-0.33,-37.20325,0.25825,-0.186,386.28425,366.65,2.153,-49.5365,0,0,-0.009,-2.53975,0.231,246.5565,277.79775,-7.6245,65.82,2.1515,100.7,-0.044,0.34,0.676,1.093,2.183,4.067,-0.167,0.003,0.365,0.946,2.067,3.719,-5.754,-4.956,-5.334,-6.804,0.3439,0.558875
1,22.25,0.15425,0.01725,-0.261,-36.185,0.2675,-0.2425,386.45825,366.8,2.14325,-52.7025,0,0,-0.009,-2.78125,0.19425,242.52225,275.43475,-7.63075,66.35,2.2405,100.7,-0.035,0.36,0.666,1.1,2.142,4.075,-0.167,-0.004,0.355,0.953,2.074,3.72,-5.754,-5.082,-5.334,-6.846,0.3647,0.610225
1,22.75,0.16775,0.0195,-0.502,-37.6685,0.2625,-0.21325,387.268,366.75,2.172,-57.63,0,0,-0.009,-2.96375,0.2175,238.774,274.8535,-7.991,66.44,2.3655,100.7,-0.027,0.34,0.677,1.093,2.158,4.072,-0.166,0.001,0.356,0.952,2.081,3.73,-5.67,-5.082,-5.334,-6.846,0.36905,0.61885
1,23.25,0.062,0.039,-0.3575,-35.4065,0.24975,-0.207,386.967,366.4,2.123,-52.98975,0,0,-0.017,-2.50325,0.18625,240.4675,275.25075,-8.39,66.88,2.377,100.7,-0.02,0.335,0.677,1.093,2.165,4.067,-0.152,-0.003,0.352,0.951,2.066,3.711,-5.712,-4.998,-5.46,-6.846,0.361125,0.5868
1,23.75,0.10725,0.0265,-0.48,-39.0145,0.2835,-0.185,386.999,366.75,2.05475,-57.88325,0,0,-0.009,-2.8365,0.1825,241.3335,275.13125,-8.44,66.23,2.359,100.7,-0.034,0.348,0.67,1.098,2.154,4.067,-0.175,0.001,0.342,0.952,2.073,3.714,-5.712,-5.124,-5.544,-6.888,0.381275,0.611075
2,0.25,-0.021,-0.01275,-0.244,-32.992,0.223,-0.1865,386.6885,369.475,2.293,-62.2445,0,0,-0.009,-3.2805,0.308,230.03425,272.496,-8.84,66.87,2.16275,100.3,-0.056,0.15875,0.36625,0.725,1.59675,3.23625,-0.28175,-0.2275,-0.04425,0.42,1.36125,2.71725,-3.612,-3.2865,-3.6225,-4.7145,0.315725,0.51955
2,0.75,0.032,-0.028,-0.3805,-35.4505,0.2235,-0.236,386.506,369.05,2.2405,-60.2975,0,0,-0.009,-3.0605,0.316,233.538,272.32775,-8.7225,67.775,2.26925,100.3,-0.05725,0.15825,0.36675,0.72575,1.601,3.2355,-0.297,-0.2175,-0.04325,0.41725,1.36675,2.712,-3.654,-3.2445,-3.6225,-4.704,0.304925,0.516375
2,1.25,0.051,0.007,-0.33825,-39.358,0.2345,-0.2005,385.792,369.25,2.2335,-61.82025,0,0,-0.009,-3.1445,0.28475,229.9895,271.152,-9.0225,68.26,2.253,100.3,-0.05775,0.15575,0.37,0.73175,1.6045,3.23975,-0.28625,-0.22025,-0.03825,0.421,1.37225,2.71425,-3.6645,-3.234,-3.6225,-4.746,0.30725,0.52135
2,1.75,0.1285,0.072,-0.602,-40,0.218,-0.256,385.663,369.825,2.15425,-62.56525,0,0,-0.009,-3.344,0.26675,235.3585,270.85825,-9.175,68.685,2.247,100.275,-0.06075,0.156,0.36975,0.735,1.60575,3.238,-0.29975,-0.2095,-0.03975,0.41675,1.36475,2.70275,-3.6645,-3.234,-3.654,-4.746,0.3077,0.529
2,2.25,0.0475,0.00325,-0.723,-37.45725,0.229,-0.2335,387.228,369.875,2.22075,-59.9785,0,0,0,-3.0395,0.25775,234.818,270.713,-9.305,68.675,2.231,100.2,-0.06,0.158,0.3745,0.7335,1.59675,3.23825,-0.3035,-0.21425,-0.0425,0.425,1.3735,2.71425,-3.696,-3.234,-3.654,-4.788,0.31365,0.5454
2,2.75,-0.028,0.004,-0.418,-37.65175,0.2355,-0.277,387.696,369.925,2.2465,-56.5865,0,0,-0.009,-2.821,0.253,238.4495,269.165,-9.2725,68.9225,2.30075,100.2,-0.06525,0.155,0.37325,0.725,1.5985,3.236,-0.2895,-0.2195,-0.0375,0.421,1.36925,2.70475,-3.738,-3.2445,-3.696,-4.746,0.30055,0.51755
2,3.25,0.0475,0.0295,-0.551,-37.49925,0.2605,-0.249,388.12925,370.1,2.18025,-60.36275,0,0,-0.009,-3.13,0.2675,238.54875,268.4585,-9.4275,69.9225,2.308,100.2,-0.0685,0.15975,0.37075,0.732,1.6045,3.2385,-0.3045,-0.221,-0.04025,0.41975,1.37175,2.70625,-3.696,-3.234,-3.696,-4.7985,0.309925,0.5524
2,3.75,0.12725,0.041,-0.256,-34.574,0.255,-0.30475,387.5655,370.1,2.118,-58.86025,0,0,-0.009,-2.96275,0.24125,237.76325,267.4615,-9.425,69.245,2.23325,100.2,-0.065,0.1595,0.36925,0.733,1.602,3.242,-0.3065,-0.2225,-0.037,0.425,1.3705,2.6965,-3.6645,-3.234,-3.7065,-4.83,0.3204,0.5322
2,4.25,0.05325,0.09125,-0.411,-29.674,0.228,-0.203,387.782,370.475,2.101,-56.34625,0,0,0,-2.9895,0.2705,240.622,267.91225,-9.6875,68.945,2.2385,100.2,-0.06125,0.156,0.37475,0.72625,1.60325,3.23675,-0.30525,-0.2225,-0.03825,0.4175,1.3675,2.71775,-3.7065,-3.234,-3.738,-4.872,0.30915,0.53395
2,4.75,0.06975,0.00875,-0.49225,-31.696,0.25275,-0.309,387.889,371.125,2.157,-59.1445,0,0,-0.009,-3.0185,0.24425,240.5115,268.59575,-9.7225,69.0725,2.323,100.2,-0.06825,0.16025,0.3635,0.72725,1.601,3.2315,-0.3,-0.22175,-0.03675,0.419,1.37025,2.69825,-3.738,-3.2025,-3.696,-4.851,0.319275,0.5288
2,5.25,-0.0195,0.038,-0.631,-28.375,0.24625,-0.2595,387.7765,370.9,2.127,-59.2765,0,0,-0.009,-3.1195,0.2175,236.6005,268.84925,-9.85,69.3825,2.244,100.175,-0.0605,0.15775,0.3745,0.73075,1.604,3.23,-0.3165,-0.226,-0.038,0.4235,1.37,2.6995,-3.78,-3.234,-3.7485,-4.851,0.3342,0.556275
2,5.75,0.097,0.043,-0.52,-28.3415,0.24,-0.14775,387.88425,370.4,2.101,-60.258,0,0,-0.009,-3.1025,0.2095,233.671,269.34825,-9.935,70.295,2.21,100.2,-0.07025,0.1575,0.37675,0.73025,1.5945,3.236,-0.3095,-0.224,-0.03925,0.421,1.367,2.698,-3.738,-3.276,-3.696,-4.8615,0.3062,0.5194
2,6.25,0.121,0.0255,-0.462,-31.671,0.23525,-0.23925,387.21975,369.35,2.148,-57.29575,0,0,-0.009,-3.03,0.30375,234.17825,270.2395,-9.8525,70.9875,2.3105,100.2,-0.065,0.15825,0.3685,0.73075,1.59875,3.233,-0.30575,-0.23025,-0.03625,0.42125,1.37125,2.69775,-3.738,-3.2445,-3.7485,-4.9665,0.310075,0.5122
2,6.75,0.067,-0.0405,-0.50675,-31.0295,0.226,-0.249,387.424,369.7,2.186,-60.034,0,0,0,-2.857,0.3075,234.14775,269.84975,-9.695,70.8625,2.1805,100.2,-0.06525,0.161,0.37675,0.73325,1.6015,3.23975,-0.31825,-0.226,-0.04025,0.4235,1.36625,2.702,-3.7485,-3.2445,-3.7485,-5.0505,0.30165,0.525725
2,7.25,0.1095,0.018,-0.51925,-28.9475,0.228,-0.25675,387.4795,369.6,2.166,-46.95125,0,0,0.03275,-0.31625,0.5105,230.53725,270.1485,-9.4275,71.035,2.16675,100.2,-0.06525,0.15375,0.38025,0.72975,1.60575,3.246,-0.3235,-0.22725,-0.04425,0.42125,1.36925,2.6805,-3.7905,-3.2865,-3.78,-5.124,0.29465,0.5016
2,7.75,0.19325,0.00775,-0.29175,-24.646,0.26,-0.192,387.88,370.025,2.157,-11.94525,17.683,1.53375,3.0155,7.89825,1.879,236.9945,271.264,-9.615,70.3775,2.054,100.2,-0.07275,0.1565,0.379,0.72875,1.59925,3.2345,-0.301,-0.2205,-0.03475,0.42075,1.36525,2.69675,-3.822,-3.318,-3.78,-5.082,0.3352,0.525675
2,8.25,0.30975,0.1135,-0.18375,-12.5035,0.28175,-0.188,387.91875,370.525,2.206,10.4975,51.275,6.61925,8.40675,29.393,4.86125,235.4915,272.08225,-9.475,69.5375,2.044,100.2,-0.07225,0.15825,0.38025,0.73675,1.5985,3.22775,-0.318,-0.228,-0.0355,0.41675,1.35975,2.69075,-3.822,-3.318,-3.822,-5.0505,0.3679,0.6016
2,8.75,0.0715,0.048,0.18575,-3.2065,0.3505,-0.241,388.2605,370.275,2.24,35.18775,99.9745,12.50325,16.50625,54.09825,9.08675,231.38775,274.137,-9.1075,67.715,2.04925,100.2,-0.07625,0.16,0.37625,0.725,1.60125,3.2335,-0.31175,-0.2205,-0.04,0.41925,1.365,2.69475,-3.822,-3.318,-3.78,-4.998,0.4482,0.708775
2,9.25,0.12575,0.1185,0.71,8.21425,0.402,-0.269,388.1495,369.6,2.229,60.76125,158.70975,18.0155,24.33575,94.2105,14.063,231.92475,275.91775,-8.7425,65.6725,2.2515,100.2,-0.0735,0.15775,0.379,0.73375,1.59875,3.23675,-0.3235,-0.213,-0.03825,0.41525,1.3655,2.69775,-3.7905,-3.2865,-3.78,-4.9245,0.4959,0.75325
2,9.75,-0.03525,-0.11425,1.288,18.773,0.466,-0.238,388.8365,369.2,2.271,84.574,219.82025,24.311,29.78225,118.96625,20.939,237.332,278.90575,-8.26,63.5025,2.35,100.2,-0.07725,0.15675,0.378,0.73425,1.60275,3.239,-0.32425,-0.22525,-0.0385,0.41575,1.361,2.68925,-3.78,-3.2445,-3.7485,-4.956,0.57395,0.889625
2,10.25,-0.182,-0.17725,2.196,28.931,0.458,-0.32325,388.972,369.6,2.285,112.04025,279.9365,30.478,36.94225,154.107,24.7225,237.97275,281.90925,-7.788,62.77,2.581,100.2,-0.08425,0.15875,0.37525,0.73825,1.60075,3.231,-0.31175,-0.215,-0.0415,0.41875,1.37125,2.693,-3.78,-3.2445,-3.696,-4.8405,0.6064,0.965825
2,10.75,-0.34025,-0.3155,4.845,48.4515,0.51675,-0.307,388.985,369.4,2.3315,143.1855,331.7755,35.648,49.543,189.50775,33.27675,240.86225,284.171,-7.255,61.155,2.531,100.2,-0.07975,0.15575,0.3785,0.72875,1.602,3.23875,-0.30525,-0.22475,-0.044,0.42175,1.36575,2.702,-3.78,-3.234,-3.6645,-4.83,0.6452,1.0259
