DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.26461,0.0659481275,-65.62095075,390.1933025,2.9569467,0.24256048,-2.93673,35.99416,77.6542125,1.512793925,2.685763275,-100.783085,0,0,198.56739,1.225268,288.98653
1,0.75,0.26746,0.09545571775,-65.4690285,390.02378,2.96353475,0.2471556925,-3.16968749999993,35.98474,77.6351475,1.47225405,2.65493775,-100.91885,0,0,198.12421,1.2740905,288.78227
1,1.25,0.27325,0.135054505,-65.464361,390.19375,2.9685918,0.25401271,-3.36196,37.12391,77.6227125,1.4255085,2.689265175,-100.19996,0,0,197.67704,1.240102,288.42195
1,1.75,0.26293,-0.1144480075,-65.0534135,390.10497,2.985161875,0.25111123,-3.5214975,37.980715,77.629165,1.3543145,2.6958088,-100.66592,0,0,196.49709,1.186035,288.02374
1,2.25,0.2507125,0.0379039735,-67.799922,390.26907,2.980055775,0.2608505875,-3.68773499999998,38.259695,77.62386,1.30384685,2.6847326,-100.4094675,0,0,196.51701,1.264744,286.78843
1,2.75,0.247615,0.20630286,-64.5739,390.343275,3.08218115,0.261265485,-3.8108,38.715825,77.62543,1.242233225,2.62138255,-100.41259,0,0,196.37902,1.302703,286.7162
1,3.25,0.23973,0.108740815,-65.543755,390.58372,3.0744291,0.249774145,-3.8947775,38.941885,77.60984,1.23467295,2.688213525,-99.31968825,0,0,196.61192,1.1934185,286.63781
1,3.75,0.26561,0.0018454348,-65.55737975,390.71392,3.00356675,0.2634774075,-4.25398,39.95933,77.596035,1.2098402,2.6458712,-98.7384735,0,0,196.61651,1.18563075,285.66991
1,4.25,0.297645,-0.0301834595,-62.69713625,390.29715,2.967318825,0.23084973,-4.26483,39.733905,77.5843375,1.2459431,2.5053334,-97.7956975,0,0,196.16562,1.21217975,285.12549
1,4.75,0.295355,-0.21262307,-62.982811,390.413795,3.0707129,0.237108765,-4.28262,40.73504,77.5729175,1.1994429,2.5177625,-97.8731805,0,0,196.49989,1.15437,283.99106
1,5.25,0.28581,-0.2144071075,-65.55410525,390.41196,3.091762125,0.2352497325,-4.447675,41.00375,77.589255,1.1607496,2.5578143,-98.21722975,0,0,195.99048,1.13070575,283.96479
1,5.75,0.2783375,-0.0896313345,-64.15498925,390.496525,3.024439525,0.23860511,-4.4105,39.510605,77.58725,1.118179975,2.4904524,-97.40259275,0,0,195.96414,1.176705,284.20368
1,6.25,0.23405,-0.28851844,-63.0372155,390.8950775,3.02378595,0.22942304,-4.44074,39.96595,77.5993275,1.1687046,2.50034285,-97.05992525,0,0,195.80732,1.196751,284.18221
1,6.75,0.244725,-0.284957655,-64.11850475,390.841355,2.982621,0.2259108925,-4.5534175,40.974745,77.611635,1.10511915,2.49328805,-97.09077325,0.00080341265,0,196.42386,1.193439,283.4334
1,7.25,0.230185,0.403670645,-58.08769425,390.91507,2.9663229,0.216560725,-4.456365,40.57201,77.62296,1.0588211,2.50455675,-88.29288425,9.1609006,1.65060525,196.42841,1.3728145,283.46176
1,7.75,0.00603155,2.5829415,-37.2813785,390.82351,3.00467025,0.23760955,-4.4965575,39.30912,77.6414425,1.0907574,2.3462164,-52.19931,66.15072375,50.52691,195.7208,12.5551625,285.46806
1,8.25,-0.4597475,6.042641,-4.613958325,391.13816,3.0227297,0.293138975,-3.84108,36.592585,77.655775,1.27656395,2.256746025,13.537888,182.343805,103.4208,196.65977,23.15997,290.63126
1,8.75,-1.1861,10.190436,33.977558,390.26917,3.117310625,0.3265556825,-3.34905,34.239345,77.6725225,1.478098275,2.1752123,76.447502,331.26765,193.14125,198.23204,37.06837,296.84239
1,9.25,-1.599325,15.01943975,75.10971,390.684535,3.0484983,0.37365868,-2.645735,32.560775,77.6900025,1.6857385,2.3484579,142.106635,519.88885,291.5259,199.55147,45.08324,302.72333
1,9.75,-2.054625,17.8710795,110.3902825,389.9856375,3.1047479,0.40989956,-2.03049,31.493255,77.70261,1.7981955,2.40870545,193.744355,629.124035,354.973825,201.77419,49.564845,307.46388
1,10.25,-2.24115,21.70873325,138.92635,390.2134825,3.15263265,0.433333315,-1.6158775,30.468925,77.70745,2.02529755,2.44216035,238.703955,715.59731,389.7939,203.66771,55.59495,313.00614
1,10.75,-2.43135,23.924811,161.5527375,390.70441,3.2778612,0.463164595,-1.11231,30.069085,77.69305,2.15970855,2.598749125,284.2909425,823.0024825,454.108275,205.7868575,60.4047475,315.5976575
1,11.25,-2.5492,26.495721,183.43744,390.59138,3.22437575,0.47863872,-0.797639999999987,29.226,77.6666175,2.3410096,2.7879792,307.5000225,897.101615,495.57965,205.9949975,63.705105,318.6064025
1,11.75,-2.426975,28.0399395,190.5018,390.495145,3.28672585,0.4988053675,-0.6139,28.168515,77.63072,2.5823247,2.8283412,325.39021,909.81088,513.981,207.17918,66.43806,321.42505
1,12.25,-2.5761,28.838104,202.9849,390.31891,3.1968915,0.52040347,-0.298917500000005,28.40291,77.57809,2.670685275,2.9465588,333.3570075,938.8143925,529.0701,208.252335,66.96101,322.762645
1,12.75,-2.47795,29.0854605,197.43478,390.342445,3.268699375,0.53258837,-0.110869999999977,27.2046125,77.54034,2.821345575,3.1518238,322.6725175,930.3494625,510.403,210.0021275,65.8115775,323.866415
1,13.25,-2.413875,28.124292,189.215455,390.6232,3.2059352,0.54658801,0.30595250000002,26.61284,77.51859,3.03848135,3.3170849,304.8754725,887.6639625,498.711875,210.1654275,64.6538975,324.27901
