DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1
1,5.25,405.88205,2.1344,404.08,2.88525,1848.5209,406.308425,2.097775,404.43045,3.223775,1849.1761,407.117925,2.494925,404.4785,3.107625,1840.6554,408.9026,3.4816,409.3301,4.212625,1814.3025,411.5017,5.6412,409.063425,5.4648,1741.149875,414.49795,8.1578,411.331,7.5062,1710.298,0.8246,8.8966,0.12175,402.73915,1.00685,-0.35775,-1.4755,-0.5348,-51.1674,-24.588675,0.07095,-142.83245,-19.3718,0.2428,0.5285,0.44,0.269,0.2585,0.179,8.04455,7.8345,7.56285,6.7382,5.54725,4.569,4.302575,82.9769,7.36125,0.332475,7.0345,6.0715,5.4375,6.8865,7.43375,0,-7.73,0.3,-2.644,-1.09375,246.47,353.36,-127.574,343.5475,348.8325,-0.82,-0.17,-0.2,-0.03,0.01,0.02,-0.05525,-0.04,-0.94,0.365,-7.1638,-9.49425,-12.3265
1,5.75,406.127375,1.97595,401.64735,1.7938,1843.03365,406.581625,2.0775,401.8641,1.864625,1845.9902,407.4752,3.026,402.57985,2.679775,1848.222,408.476175,3.198625,410.3702,4.082,1820.3469,410.731,5.62155,409.8932,5.55995,1743.889125,413.826,7.5503,411.220975,7.6206,1722.8648,0.988025,9.349075,0.092,402.994525,1.5963,-0.3496,-1.7809,-0.6769,-54.5717,-36.837375,0.066,-148.7632,-18.88225,0.256225,0.47,0.39,0.22925,0.248,0.169,7.98895,7.910875,7.97715,7.3005,4.884925,4.354,4.182475,82.98095,6.314,0.19845,6.1895,6.13175,5.346,6.838,7.288,0,-7.406,0.1,-2.692,-1.382,242.88,352.32,-128.151,343.6,348.285,-0.82,-0.17,-0.21,-0.03,0.01,0.02,-0.06,-0.04,-0.94,0.35475,-7.468,-9.600875,-12.44085
1,6.25,406.30585,2.115375,403.4232,2.522625,1843.435475,406.641,2.1438,403.36765,2.992225,1844.57385,407.0569,2.31395,403.893,2.90775,1843.07195,407.9112,3.2235,405.3663,4.21755,1821.62835,410.99285,5.655375,409.209225,5.329,1742.7449,413.00225,7.6955,412.8205,7.61925,1715.66075,0.8138,9.21275,0.1259,404.047375,1.265,-0.7305,-2.9062,-1.5653,-57.122,-45.21015,0.07735,-139.08325,-19.6608,0.2077,0.488,0.365,0.239,0.229,0.1895,7.9334,8.008125,7.8154,7.00845,5.1344,4.24485,4.380925,82.9823,6.413,0.161625,6.8115,6.1195,4.9725,6.705,7.08675,0,-7.41875,0.2,-2.592,-1.034,243.475,352.975,-125.966,343.0175,347.9925,-0.82,-0.17,-0.2,-0.03,0.0195,0.0295,-0.07,-0.04,-0.94,0.35,-7.553025,-9.71,-12.49875
1,6.75,406.492525,2.0013,401.846375,3.1168,1838.3425,406.71545,2.0708,401.627,3.275,1838.671875,407.359025,2.41275,402.313725,3.1949,1838.383475,408.13525,3.6631,404.5974,4.301575,1825.412775,409.879,6.220825,405.69615,6.0865,1748.82575,411.468325,7.7274,405.9981,7.87165,1720.64265,0.9008,9.3512,0.060675,403.792875,1.4096,-0.24475,-5.957875,-3.4868,-36.957875,-26.3757,0.056225,-140.7959,-12.3422,0.233225,0.528,0.391,0.249,0.2085,0.198,8.5175,8.495875,8.31915,7.8029,4.72185,4.1832,4.35315,82.9896,6.441,0.120775,6.132,5.808,5.0255,6.5405,7.20925,0.095,-4.48525,0.6,-0.647,-0.8435,243.46,353.61,-123.84675,342.3325,348.1775,0.1215,0.5585,0.1645,0.2395,0.14925,0.1395,0.0595,-0.00225,-0.8765,0.43475,-7.103625,-9.1284,-10.222625
1,7.25,406.101,1.9153,403.53525,2.258575,1838.687175,406.965,2.218,403.041,1.88525,1845.260875,406.94275,2.6047,403.28225,2.6437,1844.5626,408.207,3.70765,404.8663,4.517,1830.6773,410.13,6.14705,409.4472,7.322375,1758.23415,412.579,7.8997,412.9349,8.45,1706.8484,0.7575,9.437,0.0695,402.787875,1.5474,-0.9436,-2.0546,-2.298125,-68.4775,-19.51545,0.0556,-97.5975,-8.71335,0.2507,0.5855,0.435,0.2655,0.2195,0.19,8.4974,8.576875,8.41135,8.006275,4.71825,4.0412,4.312925,83.00945,5.99225,0.1743,6.027,5.8025,5.354,6.4575,7.298,4.68,4.597,5.385,4.602,0.23075,243.2625,357.46,-100.6935,342.7175,348.7625,11.62725,12.22675,7.6545,3.957,2.6725,0.9445,0.6085,0.32175,0.08175,1.06375,-7.405675,-9.36935,-11.27775
1,7.75,405.572,2.20285,402.17325,2.2822,1843.095725,405.1297,2.481425,401.321875,3.59025,1837.82225,405.146875,2.91875,400.348475,3.8271,1840.2546,405.43655,3.850725,401.312525,5.86255,1826.50975,408.3505,5.8263,406.8881,6.885025,1767.82315,412.33025,8.416,407.7543,8.5145,1696.378175,0.6011,9.14825,0.0855,402.7115,1.19815,-3.06275,-3.2969,-5.1432,-28.29,-2.1345,0.0677,-67.0884,-1.2538,0.2672,0.39,0.295,0.188,0.19,0.19775,8.526,8.755,8.4278,8.48625,6.7547,4.9289,4.89475,83.0404,7.158,0.1607,7.714,6.607,6.208,7.0455,7.813,17.23,21.43375,19.04,20.488,1.4975,246.1625,361.66,-8.4785,346.4875,350.6375,48.963,49.17525,31.511,15.95,11.17075,2.001,2.7015,1.162,0.907,2.4875,-7.5394,-9.57225,-11.57925
1,8.25,403.743,2.659025,401.456625,2.7434,1822.836,403.698375,2.4079,400.273,3.20525,1846.531925,402.821125,3.4726,399.84525,4.01975,1843.28285,402.171625,4.59395,399.824525,5.757275,1833.94425,405.4142,6.9665,403.75825,5.8756,1741.694525,409.35525,9.3855,408.832575,9.282,1658.139625,0.632525,9.888225,0.116625,401.7606,1.846,-5.594975,-2.84465,-7.8715,0.6891,-5.295675,0.099225,-24.39585,-0.723775,0.285225,0.519,0.37525,0.18925,0.17,0.17,9.2959,9.57375,9.2931,9.19775,8.6115,6.613375,6.05695,83.0688,7.6785,0.154325,9.2475,7.954,7.4125,7.92,8.5575,25.3175,31.05625,25.685,30.008,2.08975,246.72,367.9,20.45625,353.47,354.9375,74.769,73.9395,43.52875,23.47375,15.512,2.913,4.722,2.14625,1.93675,3.81,-7.614625,-9.837975,-11.9978
1,8.75,403.453075,6.561625,400.0369,3.53225,1828.898,402.97395,5.179025,398.6816,4.386,1831.3697,402.748,6.39015,398.071525,4.06395,1835.110325,401.544,5.82175,399.543275,4.994,1823.56555,402.802,6.93395,402.574725,6.08455,1797.4223,409.5913,10.250625,404.32175,10.1423,1624.8512,0.84105,11.27045,0.188575,400.3635,2.290225,-8.99365,-2.041125,-12.9092,13.5209,-24.203,0.153,-9.9721,-4.245375,0.365875,0.4895,0.3675,0.229,0.2,0.15,10.4271,10.400375,10.3749,10.2317,9.9953,8.680275,7.207025,83.085325,9.158,0.16955,10.168,9.497,8.641,8.925,9.404,31.295,56.304,51.375,54.9205,4.0765,250.15,372.26,34.034,361,359.74,135.717,133.326,61.8135,35.6225,17.8295,3.7205,6.5965,3.173,3.4245,4.615,-7.839,-10.13505,-12.4136
1,9.25,401.9602,7.099975,400.57295,3.676225,1829.644325,401.9002,7.6711,399.3956,3.8466,1838.487525,401.5825,7.3774,398.576,4.875725,1837.671625,401.6056,7.86465,398.9197,6.22975,1823.76935,402.199,8.48935,400.2288,6.582525,1796.184725,406.5858,10.8258,403.266,10.694325,1672.9725,0.8024,11.26745,0.22125,400.5795,2.24675,-9.772025,-1.67995,-11.8794,9.097875,-14.49705,0.1772,-0.536874999999995,-6.34025,0.4127,0.634,0.36,0.23925,0.2,0.13,10.4284,10.5552,10.532325,10.589,10.576725,9.822525,8.47105,83.09305,12.26875,0.0428000000000001,10.9975,10.5665,9.9,9.811,11.042,36.7,64.057,58.9825,62.58,5.614,255.6275,375.035,52.4695,368.45,368.07,155.6365,154.99425,83.97,40.34725,19.8115,3.886,8.443,3.8875,5.257,5.185,-7.329,-9.131,-11.293
1,9.75,402.201,7.22225,399.33915,4.339575,1833.4825,402.4038,8.429,397.624,4.8598,1830.68325,401.679,7.11315,396.01875,4.5377,1830.6238,401.468,7.4747,399.36565,6.704625,1827.74595,401.81375,9.052775,396.8755,6.61225,1814.6866,406.359,11.800225,400.7266,11.271,1745.662825,1.2322,12.189925,0.228625,400.1396,2.2,-10.3453,-2.6587,-11.098,29.9212,-30.1799,0.2213,34.8515,-6.662675,0.45535,0.7995,0.495,0.2885,0.23925,0.14925,10.4417,10.8746,10.5094,10.5841,10.6516,10.530925,9.6292,83.112425,11.3565,0.315875,11.725,11.324,11.05675,10.6365,12.065,45.5,99.452,81.9125,94.784,7.64925,258.28,376.835,67.902,374.86,374.88,232.516,231.385,139.959,47.1655,21.34275,4.60475,11.012,5.315,5.77275,5.955,-7.109875,-8.1264,-10.4102
1,10.25,401.7652,8.137525,398.693375,3.8987,1828.02175,401.32775,8.226675,398.2526,3.7036,1844.50595,401.3564,8.611,399.264,6.0591,1842.7112,400.2082,8.523,398.8936,7.0065,1829.2184,400.75385,8.388875,399.53795,5.234975,1822.6954,404.7106,11.973475,401.4809,8.099975,1781.2423,1.5431,12.043,0.2423,399.59555,2.123325,-12.01975,-1.5826,-11.31275,39.4663,-24.491475,0.2391,14.524475,-7.82675,0.5004,0.908,0.54,0.3295,0.259,0.1695,10.6972,10.85775,10.81485,10.849275,10.9993,11.00215,10.47035,83.1168,11.2885,0.20075,12.297,11.838,12.1085,11.4855,12.337,48.29,110.132,99.72,108.7835,8.6185,263.795,378.25,94.0805,378.28,377.68,261.582,263.3965,132.2805,69.841,24.667,5.839,13.33775,5.43,5.584,6.8955,-6.345675,-6.656225,-8.3173
1,10.75,401.2408,8.25425,397.3148,5.8891,1827.767425,400.65605,8.8614,395.1119,5.183725,1828.944075,400.78025,8.83545,395.064,4.67085,1839.8905,399.148,8.81525,398.7713,8.12415,1836.8965,400.2764,9.8315,398.532,10.396675,1836.65475,403.6374,12.3935,400.51225,13.0202,1793.85125,1.534,12.5566,0.2782,398.524975,3.16655,-14.4154,-1.430875,-15.911,46.7256,-33.14065,0.2362,45.6525,-12.063375,0.5466,1.04325,0.661,0.3195,0.2985,0.1795,10.80605,10.90475,10.893,10.9208,11.067825,11.120525,10.91705,83.1026,16.4745,0.161375,12.47725,12.18475,12.44925,12.46975,12.65,46.195,133.839,127.33,132.82,11.8395,266.68,376.145,117.9435,379.72,377.66,312.655,315.805,101.3255,61.182,28.77625,14.4115,15.59075,5.7175,6.3025,7.57225,-5.7556,-4.92475,-7.01565
1,11.25,400.5,9.52985,398.2681,5.9756,1831.0282,400.103675,9.6336,397.434875,5.11815,1827.719375,399.317775,10.5829,396.20065,6.63325,1823.8665,399.036825,10.43,398.477225,8.43355,1822.76895,399.06165,11.69715,397.844875,7.338775,1834.02925,402.852,13.207875,400.4277,9.13525,1799.503375,1.2832,12.511,0.201,397.47795,2.6957,-15.6384,-1.032,-11.918925,44.538,-14.097575,0.2396,21.21155,-15.81245,0.527,0.97925,0.69525,0.35925,0.27925,0.17925,10.964775,10.93315,11.06825,11.1051,11.2953,11.065375,10.8434,83.072,14.623,0.0605000000000001,12.448,12.38025,11.987,12.51475,12.602,45.485,95.58675,79.4475,93.618,6.917,270.305,376.455,85.66375,379.72,377.89,250.5545,227.6485,93.581,67.0945,28.107,13.77175,13.1205,6.24225,6.521,10.235,-5.1482,-3.3175,-5.07965
1,11.75,399.9569,10.2781,396.71275,8.0868,1823.428175,399.81725,11.2055,395.2878,7.1696,1831.6748,399.945325,10.6512,395.1707,6.624175,1831.266025,398.664275,11.0398,397.3388,12.79805,1822.030075,399.518,10.88785,396.7605,12.6215,1827.788375,400.928225,13.5842,399.291625,10.305875,1800.7105,1.4925,13.16125,0.22325,397.41145,3.3526,-13.87125,-1.19605,-13.30195,23.0432,-31.6684,0.23175,21.572025,-13.95825,0.53475,1.0695,0.7905,0.4,0.298,0.2085,10.47135,10.42525,10.51265,10.696425,10.84315,10.90145,10.8249,83.0439,17.4205,0.1668,12.7415,12.2955,12.0835,12.2755,12.2755,53.38,133.649,117.215,133.774,10.0645,272.06,376.41,114.976,380.985,376.74,308.684,296.5385,97.42275,63.805,28.092,13.5965,18.0425,7.495,6.90575,8.235,-4.9953,-2.1556,-3.57755
1,12.25,398.8317,12.10115,396.9194,5.600475,1832.267,399.08855,11.50495,396.13815,6.1927,1830.1206,398.8617,11.61865,396.7006,7.987125,1832.3555,398.1906,12.6641,396.86675,12.217,1819.6064,398.85755,13.2265,396.0231,8.371125,1828.1185,401.242625,13.6568,397.730625,9.9703,1812.453125,1.75375,13.1875,0.32975,397.1432,3.93955,-16.3036,-1.0405,-17.7024,28.4742,-27.0551,0.27525,29.5678,-15.67225,0.54525,1.215,0.801,0.3875,0.27,0.2185,10.57255,10.567625,10.67725,10.85645,11.05155,11.1786,11.055525,83.020375,16.647,0.1866,12.959,12.405,12.4015,12.608,12.5865,56.47,142.0075,120.885,140.22,9.3855,272.07,377.665,128.283,382.47,376.665,341.061,315.825,103.6305,88.5575,26.314,17.25625,16.7795,6.41575,6.912,10.915,-3.871975,-1.4464,-2.2618
1,12.75,398.8438,12.8875,395.9832,7.708,1820.2274,399.089675,12.744,395.90655,8.83575,1820.596625,398.3809,12.941,393.955675,8.129775,1819.023,398.04905,13.241925,397.8575,10.559275,1825.222125,398.0985,13.439,394.991125,12.4859,1827.63075,401.84415,14.147,398.52275,14.0474,1808.8462,1.696625,13.071775,0.20895,396.24015,4.1279,-14.693,-0.8325,-16.887975,34.5775,-28.1879,0.3215,22.4384,-22.05435,0.691525,1.02,0.63,0.36,0.29,0.21,10.812,10.7237,10.9202,10.9877,11.2075,11.206,10.996375,82.9825,21.693,0.18305,12.902,12.356,12.054,12.46125,12.593,56.63,138.249,126.52,138.37875,12.68,274.77,377.29,117.528,382.12,378.14,320.766,305.146,141.176,100.226,26.067,10.1475,17.976,7.2,6.21,10.935,-3.2952,-0.905625,-1.2478
1,13.25,398.924325,13.28695,396.194875,6.8196,1824.0597,398.54155,13.08775,395.2973,6.562,1831.4948,397.59365,13.3733,395.442,10.77175,1820.84635,398.1478,14.219825,396.333,10.0555,1818.62925,398.09755,14.431475,396.7025,7.053375,1817.359825,401.1222,14.746175,397.102075,8.66295,1798.77905,1.6428,13.085225,0.3117,395.73125,5.7138,-13.472,-1.10225,-13.84175,26.796725,-18.5987,0.30335,54.45825,-19.9847,0.6662,1.17375,0.765,0.3575,0.269,0.21,10.9389,11.035,11.121375,11.193875,11.41595,11.4451,11.236,82.96875,26.30675,0.40815,13.19125,12.509,12.40375,12.73375,12.9105,58.375,135.0735,125.275,133.323,9.94,278.49,379.48,116.124,381.2025,378.42,310.184,298.254,135.147,71.67525,31.1455,9.526,18.332,5.2315,5.5705,11.287,-2.78035,-0.6628,-0.269175
1,13.75,398.581925,13.5452,395.1154,10.941,1818.5456,398.02,13.6811,394.40835,9.6116,1818.3792,397.1874,13.7088,393.86595,8.3488,1833.6902,397.9936,13.9473,396.8831,11.011,1819.991175,398.5886,13.9192,395.2364,12.87375,1822.93415,401.272925,15.0227,396.8987,13.02025,1802.1188,1.753875,12.809375,0.3585,395.49525,6.2569,-11.5922,-0.900166666666667,-13.8570833333333,20.63335,-20.1263833333333,0.287875,86.47695,-32.5727,0.689,1.17625,0.855,0.375,0.269,0.199,10.7859,10.82155,10.8925,10.955725,11.1632,11.2528,11.2633,82.8992,29.0675,0.158625,12.945,12.696,12.769,12.907,12.75,56.4,90.2075,84.51,89.0925,7.5125,279.12,381.2775,84.464,382.275,380.225,214.627,208.08625,93.84125,64.806,37.104,12.603,18.014,5.382,4.68,8.466,-2.29805,-0.574375,0.10385
