DOY2,HR2,CH4,FCH4,SCH4,CO2,CO2_SIGMA,FC,SC,H2O,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,SW_IN,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,0.25,2216.23586375,59.075,1.935,415.8077172,0.0570361505,1.7742351045,0.0992420915,18.80899851,-0.0241,0.2506257,20.735210565,0.24981151475,102.0104563,100,16.043414925,17.637010575,0.351662256,1.346107863,0,-0.00158,0.2940622295,0.14940436475,0.2940622295,0.24144423825,0.76328856425
1,0.75,2211.66276725,52.45,2.5825,413.8636342,0.06261729,1.30655191625,0.114076396,18.25847844,-0.0777502615,0.0359,19.36020544,0.1945953175,101.952896,100,15.56063465,17.2609423,0.348367446,1.254188232,0,-0.00161,0.28007333,0.1395923325,0.28007333,0.2341594545,0.752767276
1,1.25,2203.33858225,46.625,1.255,413.486552,0.055432233,1.825968404,0.0985619555,19.14239663,0.230523382,0.08365,19.87154848,0.22463909775,101.9294829,100,15.8942251,17.320334025,0.32854209,1.003877219,0,-0.0021175,0.267207784,0.133548657,0.267207784,0.224053565,0.715836997
1,1.75,2186.1482585,56.6,1.0655,420.44587735,0.045348102,1.75903269275,0.0987,19.22782105,0.0155275,0.0353,16.58438922,0.2784639045,101.9641521,100,15.131269675,16.92324875,0.361377365,1.005754061,0,-0.00143,0.255683341,0.139816186,0.255683341,0.20524351325,0.7016846645
1,2.25,2172.6142485,39.075,1.53,417.6367836,0.072451512,2.060371302,0.241879515,18.320115185,0.0769639665,0.136901324,24.917229395,0.293646365,101.94930975,100,14.8631048,16.7844141,0.31966480575,0.891186173,0,-0.00123,0.280178515,0.154356971,0.280178515,0.241453929,0.78841416
1,2.75,2211.8130455,46.25,2.42,422.7891054,0.069536519,1.4324844845,0.211576046,18.3543711225,0.1431264145,0.2686719835,22.27338529,0.215610584,101.97339595,100,15.12269455,16.495367475,0.320628524,0.995359167,0,-0.0017425,0.28425324475,0.15894185075,0.28425324475,0.2547112445,0.711918894
1,3.25,2235.913124,57.5,1.575,440.1660676,0.039746818,1.7809421585,0.144878766,16.96544091,0.27218078175,0.3141737795,27.385065825,0.605548116,101.95478645,100,15.0903548,16.482319475,0.36596469275,1.365567957,0,-0.00221,0.299406099,0.15912946325,0.299406099,0.25470062925,0.8146742285
1,3.75,2253.4643105,51.15,2.5975,439.70421325,0.042821186,1.6209377655,0.1426053695,17.92154268,-0.13322894,0.3509397125,28.1928087525,0.427021903,101.9669322,100,14.99885245,16.395230125,0.2893698075,1.02160819925,0,-0.00168,0.30150643175,0.16661215275,0.30150643175,0.25201445925,0.91325094075
1,4.25,2301.09524325,44.65,1.345,440.177286825,0.034882515,1.187686543,0.22458173675,17.325964315,0.594142322,0.12674796025,31.20585381,0.301528135,101.961973675,100,15.24673935,16.40043045,0.293386997,0.87705934325,0,-0.001405,0.302626732,0.1624565915,0.302626732,0.253771551,0.8677712185
1,4.75,2289.7384275,53.25,2.095,430.36911415,0.06459247425,1.5909854405,0.094,17.276356275,0.329737277,0.292570327,29.194864575,0.209540168,101.95681305,100,15.032376475,16.3831116,0.269443872,1.19430880525,0,-0.0022775,0.29932182125,0.156526902,0.29932182125,0.236191256,0.87549792925
1,5.25,2271.6157705,54.65,0.673,426.9153693,0.0422144735,1.582576211,0.02845,17.38119093,0.03945,0.232259244,31.7184427,0.4399722215,101.9660282,100,15.135191175,16.31516975,0.272213152,1.62060396,0,-0.0031925,0.359562351,0.168815651,0.359562351,0.25967154725,0.89814748425
1,5.75,2229.94413175,48.925,1.5225,418.3036687,0.0202736785,1.49172801925,0.055075,17.2288760625,0.5338056265,0.1033954265,25.10034388,0.48387945225,101.9562729,100,15.023811275,16.21865035,0.2813758545,1.1046770535,0,-0.002155,0.3378235885,0.1878787295,0.3378235885,0.27518304025,0.98276692525
1,6.25,2250.543661,60.925,0.70375,415.34819095,0.01312659,1.792015814,0.038,16.797838,0.5615912645,0.154950557,31.511186165,0.4129549045,101.97247675,100,15.19604025,16.58102225,0.311027417,1.0560415405,0,-0.00328,0.365483402,0.186081558,0.365483402,0.282488938,0.94988585
