DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G,APAR
4,0.25,11.1484,-43.2545,0.33108,0.376097,2.7197,2.8259,418.304,1.709398,5.88381,76.3502,-18.55268,-1.662083,1.196915,307.574,326.8682,-2.373,0
4,0.75,12.8074,-42.11315,0.423329,0.384777,2.7316,2.75184,418.001,1.61504,5.93086,76.7948,-15.94511,-1.534168,1.131799,307.795,327.1342,-1.861,0
4,1.25,14.464,-40.2066,0.806501,0.395942,2.3239,2.655455,418.4405,1.560704,5.979045,77.2079,-22.39248,-1.72414,1.086791,307.4852,324.492,-2.19375,0
4,1.75,10.0073,-42.2178,0.545656,0.376643,2.563208,2.78979,418.577,1.509579,6.00184,77.85147,-18.80915,-1.661548,0.9680756,308.5072,326.2431,-2.36125,0
4,2.25,11.9276,-43.50445,0.760542,0.364067,2.3971,2.66269,418.7635,1.386888,5.942295,78.5525,-17.81241,-1.650483,1.081074,304.4044,324.2946,-2.54575,0
4,2.75,10.06885,-42.8791,0.5205885,0.3892245,2.4895,2.71152,418.8005,1.402611,6.01767,79.5837,-17.55344,-1.403928,1.044331,306.0569,325.5657,-2.54975,0
4,3.25,11.4513,-38.259,0.6340765,0.380218,2.212,2.5538,418.5725,1.345553,5.991445,79.3928,-20.01878,-1.735454,1.120688,302.0526,323.9714,-2.57275,0
4,3.75,9.26167,-44.3478,0.584198,0.366247,2.17,2.51489,418.5455,1.284174,6.032195,81.65629,-18.58358,-1.548462,1.084277,305.0334,323.8441,-2.57875,0
4,4.25,9.87874,-41.63645,0.489493,0.377319,1.8076,2.42761,418.311,1.224904,5.94134,81.3542,-19.19485,-1.56544,1.149223,303.4326,321.6415,-2.64475,0.0415167
4,4.75,11.5164,-46.1081,0.3294075,0.348645,1.843,2.57684,418.991,1.273585,5.88638,81.24024,-14.11876,0.0679519,1.395671,305.4006,322.8454,-2.70325,3.341413
4,5.25,12.1488,-40.3501,0.260506,0.371068,1.8755,2.40431,418.8,1.257255,5.80092,79.7063,-3.091793,9.899028,3.192853,302.2851,321.9363,-2.73025,30.384225
4,5.75,15.78455,-36.5856,0.478121,0.385062,2.1568,2.31785,418.329,1.453633,5.73481,78.20156,12.13137,41.07549,8.178392,305.801,323.9653,-2.73225,122.05555
4,6.25,19.8981,-20.80505,-0.7031685,0.371159,2.6506,1.79967,417.447,1.603866,5.76671,75.8126,57.27656,93.29634,15.85821,305.3415,327.2007,-2.735,213.3943
4,6.75,25.7363,11.74222,-1.30665,0.396387,3.052708,1.52951,415.793,1.765798,5.808075,74.8313,97.02391,139.614,21.20913,312.1601,330.7234,-2.1465,309.22125
4,7.25,29.0613,40.467,-1.65024,0.423145,3.4766,1.49755,415.211,2.092805,5.834305,71.09579,172.8013,227.6071,31.64423,313.0479,334.774,-2.494,468.5768
4,7.75,35.19775,69.1292,-1.71648,0.500069,3.8194,1.93916,414.755,2.195155,5.817005,70.20439,198.5325,262.6109,40.22665,314.3228,338.6193,-2.61025,685.40075
4,8.25,37.2794,80.9537,-1.59438,0.479247,4.5383,2.02837,415.0855,2.401636,5.730515,67.6537,254.0418,327.3459,46.70484,314.7947,341.6163,-2.65925,723.69385
4,8.75,43.4032,118.2825,-2.125675,0.486828,5.0314,2.00521,414.512,2.516487,5.76438,66.521,304.7835,396.0775,57.78915,316.5148,345.2353,-2.6265,853.95035
4,9.25,52.94115,135.436,-2.55799,0.579618,5.4006,2.07185,413.995,2.908228,5.84571,63.2056,358.4175,443.5161,58.99696,317.2368,346.6925,-2.591,1011.873
4,9.75,56.9443,171.005,-3.131705,0.62457,6.1476,2.15297,413.542,3.242553,5.73004,62.2167,364.1892,459.106,68.02347,321.4066,350.5319,-2.476,1043.226
4,10.25,60.9392,187.6685,-2.984755,0.641736,6.0914,2.51848,413.001,3.474729,5.68539,59.2712,351.9842,435.7371,60.85228,322.1314,352.3095,-2.34575,912.35725
4,10.75,50.0373,193.431,-2.749825,0.698677,6.5903,2.84351,413.44,3.422369,5.60463,59.4873,418.632,535.3816,70.70224,324.8448,355.0451,-2.1655,1093.9185
4,11.25,55.03755,211.3955,-3.12256,0.701289,6.999999,2.88001,413.5625,3.656523,5.55471,56.3068,423.2767,514.02945,72.979285,323.1558,356.4842,-1.3035,1036.233
4,11.75,59.49605,205.164,-2.83264,0.728048,7.3682,2.92625,413.2475,3.909184,5.406175,55.93819,451.7953,570.1922,79.51091,327.5357,358.2803,0.0325,1153.451
4,12.25,58.2902,238.556,-2.95973,0.725459,7.568999,2.93619,413.421,4.316887,5.410645,52.8988,410.9675,505.4657,70.67457,328.3212,359.3812,1.008,918.2901
4,12.75,53.8686,193.165,-2.93882,0.736595,7.684199,2.987195,413.1905,4.543549,5.381265,54.6196,366.6906,450.2396,62.64627,330.4047,358.931,2.343,871.03575
4,13.25,52.8339,210.988,-2.80672,0.7566,7.9435,3.14967,412.4875,4.615085,5.40883,52.1407,336.7569,425.1437,59.78074,329.191,357.4079,2.643,575.3731
4,13.75,48.5757,157.112,-2.61365,0.756716,8.145,3.35611,412.859,4.630744,5.27038,51.3765,308.647,388.6802,56.33149,331.1941,358.9006,3.3405,544.8583
4,14.25,46.79745,152.1325,-2.51778,0.7951285,7.8446,3.451335,413.002,4.813308,5.36138,51.51839,241.595,309.6931,46.15149,328.5679,357.6776,4.03625,552.99105
4,14.75,45.9554,127.599,-2.137705,0.741621,8.086,2.79076,412.9815,4.513811,5.338735,52.7594,233.5095,302.3155,43.66904,330.2225,357.7488,4.777,516.3631
4,15.25,42.089,108.8965,-1.97271,0.718802,7.8585,2.63264,412.9945,4.643669,5.4275,53.0406,188.6775,237.1426,32.86278,327.519,354.9933,5.348,400.4221
4,15.75,37.2563,87.97965,-1.41719,0.662865,7.942599,2.94021,413.119,4.430433,5.39573,53.1693,145.0085,199.0807,28.16105,328.538,355.899,5.48075,327.2941
4,16.25,31.19535,49.4706,-1.40281,0.6305045,7.7082,2.65253,413.206,4.166893,5.32386,52.4636,100.2121,148.175,20.59648,324.2959,352.8959,5.52725,278.02095
4,16.75,26.6986,28.3573,-0.900409,0.614435,7.6893,2.50479,413.491,4.045565,5.47128,52.5972,58.66442,94.63754,14.98853,323.5098,353.661,5.3025,170.887
4,17.25,23.28515,1.66353,-0.825051,0.613567,6.905299,2.65937,413.488,3.752397,5.498615,53.9421,18.55109,48.19506,8.369927,320.1482,345.937,4.76325,97.915305
4,17.75,16.713,-24.0396,-0.291409,0.512399,6.767458,2.254395,413.852,3.608607,5.51168,56.6091,0.1245521,15.75665,4.120609,318.4752,345.9742,4.305,36.33403
4,18.25,15.4459,-39.55285,0.102481,0.459202,5.528,2.32401,415.316,3.227765,5.39784,61.36399,-24.52102,0.4840876,1.941872,315.1767,339.4317,4.02175,4.5024265
4,18.75,14.8663,-45.7327,0.375587,0.450548,5.5582,2.59171,415.6955,3.061909,5.452425,64.4267,-26.00573,-1.760428,1.338805,315.3529,339.5785,3.36625,0.062255845
4,19.25,13.67725,-44.6436,0.377221,0.487673,4.7596,2.76222,415.98,2.641332,5.504695,66.6653,-29.60304,-2.470999,1.247787,312.567,335.9824,2.47075,0
4,19.75,13.1586,-49.66645,0.280426,0.4468915,4.889,2.46266,417.118,2.50346,5.58161,69.41154,-29.02806,-2.351916,1.293131,314.6385,335.7513,1.80075,0
4,20.25,13.83105,-50.8189,0.37201,0.455091,4.0491,2.76502,417.3875,2.379162,5.46488,67.295,-30.65722,-2.39953,1.301899,308.8268,331.5971,1.03525,0
4,20.75,16.696,-48.9432,0.546018,0.4365445,4.1474,2.72401,417.4295,2.226321,5.552165,69.9467,-23.31778,-2.304376,1.243308,313.6494,332.3441,0.2615,0
4,21.25,11.001,-39.6875,0.133165,0.3852145,3.7674,2.52674,418.2765,2.140849,5.761455,72.17339,-26.81768,-2.23654,1.265007,309.1503,330.6493,-0.4505,0
4,21.75,12.8912,-46.20455,0.6913985,0.440391,3.869416,2.95327,417.8925,1.987129,5.73082,72.9407,-21.80615,-1.954694,1.194431,310.8912,332.2794,-1.0635,0
4,22.25,15.15865,-48.6941,0.4875305,0.439061,3.684,2.82716,417.747,1.983907,5.83079,72.0387,-26.82534,-2.312045,1.267778,305.3964,330.1054,-1.35575,0
4,22.75,10.7578,-49.9297,0.154533,0.4408515,3.8077,3.165845,417.194,1.926499,5.83173,73.3399,-22.55909,-1.831009,1.194494,309.6357,331.6029,-1.54275,0
4,23.25,13.8462,-44.0416,0.15347,0.424839,3.3898,3.0275,418.141,1.9097,5.77333,75.01849,-22.97921,-1.952923,1.177107,307.6667,329.1214,-1.76675,0
4,23.75,10.02521,-43.0561,0.376095,0.419537,3.2983,2.852085,418.2135,1.784476,5.904895,76.904995,-20.68341,-1.7618945,1.139415,309.8864,329.3712,-1.97225,0
5,0.25,11.2748,-43.4626,3.24235,0.3412725,8.6588,2.282815,417.43,2.8439035,9.069185,75.17855,-27.74353,-2.006033,1.2522,333.04905,356.3946,3.43575,0
5,0.75,11.0048,-40.8948,3.1646,0.351709,8.4015995,2.5009,417.1835,2.400015,8.93827,77.71544,-27.212835,-1.950746,1.238627,333.3487,354.59785,3.58575,0
5,1.25,10.1934,-39.6164,2.72804,0.3358205,8.2645495,2.611075,417.749,2.650991,9.085085,75.721345,-31.496755,-2.1518035,1.3028565,331.93325,353.58465,2.8295,0
5,1.75,12.0256,-41.5612,3.044915,0.343161,7.786471,2.61,418.096,2.236692,9.47964,79.109055,-26.417405,-2.0066285,1.211176,332.02365,352.2728,2.33925,0
5,2.25,10.9971,-43.341,3.61491,0.3309725,7.68505,2.75987,418.7795,2.237786,9.08694,78.062,-26.526195,-2.0032815,1.241236,330.51305,351.9692,1.78825,0
5,2.75,13.4348,-47.524,3.03164,0.352093,7.269099,2.56229,418.546,2.037211,9.035045,79.667635,-25.727275,-1.923005,1.271396,331.8025,350.7307,1.32625,0
5,3.25,11.8096,-40.49665,2.89956,0.332983,7.2966,2.52917,419.233,2.139483,8.81776,78.5354,-25.82526,-2.0510455,1.2917885,330.26675,349.09445,1.06325,0
5,3.75,13.84645,-39.7727,2.84978,0.334431,7.03255,2.57953,419.437,1.896303,8.96132,80.8586,-26.92059,-1.493437,1.4039785,330.07325,347.73105,0.7715,0.2075011
5,4.25,13.12825,-47.6068,2.89411,0.337019,6.8528995,2.76243,419.263,2.0125155,8.83733,79.160045,-20.65271,3.30832,2.32761,329.325,347.03075,0.523,11.43466
5,4.75,14.0986,-40.9888,2.2718,0.319673,7.173629,2.25853,418.816,1.9196305,8.71462,82.00185,-5.3322425,23.7314,5.8450385,329.4896,349.01235,0.378,64.1201
5,5.25,13.6676,-25.2629,2.00253,0.306234,7.62295,1.93104,417.46,2.439542,8.78548,77.76329,28.692245,68.38811,14.793145,329.4757,350.9466,0.1865,148.42365
5,5.75,22.6205,-12.75385,0.5769565,0.304406,8.2142,1.32018,416.504,2.794346,8.750875,76.757565,66.881085,114.2777,23.618825,332.2384,353.80155,-0.0035,274.6239
5,6.25,36.356,25.0833,-0.99653,0.290381,9.128949,0.975496,415.467,3.3769375,8.83607,73.44075,141.4965,195.6407,35.38123,333.4466,359.97185,-0.04375,445.0031
5,6.75,45.0043,36.306,-1.862135,0.286164,9.247349,1.0781,415.66,3.2705545,8.95589,73.16101,174.2872,238.0516,41.935355,335.70865,364.90965,0.557,575.5102
5,7.25,55.5922,68.7051,-3.022005,0.334142,10.2033,1.33324,414.756,4.0118285,8.87201,68.81495,298.6268,417.7397,67.92662,336.85405,373.4182,0.33175,894.73455
5,7.75,68.9725,122.0235,-3.07778,0.361528,10.49204,1.5069,413.118,4.214184,8.70618,68.5628,338.6224,452.66275,70.002145,341.82815,376.84275,0.1375,1085.177
5,8.25,71.68735,144.7735,-4.164,0.493895,11.88545,1.69684,411.712,5.3368755,8.6852,61.271595,467.3066,607.0529,87.620735,346.1027,383.34845,0.305,1249.004
5,8.75,89.75095,183.612,-3.793155,0.502611,12.0336,1.85564,410.863,5.696621,8.51522,62.06509,455.7564,581.5826,92.29808,350.765,383.7772,0.8545,1403.8
5,9.25,85.6701,219.615,-3.934925,0.633239,13.0557,2.091995,409.392,7.068554,8.40644,54.3185,526.8613,664.2806,97.65311,353.0307,390.7986,1.1235,1457.3985
5,9.75,88.56345,236.233,-3.65067,0.599065,13.1191,2.10856,409.6615,7.31525,8.54446,56.7777,486.1616,622.6,93.90408,353.4064,392.8941,1.72175,1340.229
5,10.25,99.51885,246.5935,-4.44066,0.636815,14.0106,2.1576,408.7085,7.939947,8.299725,52.15229,554.1312,711.3047,104.0021,356.9044,399.9646,2.503,1432.899
5,10.75,90.27845,248.713,-4.26902,0.6807595,14.1133,2.336655,408.695,7.744327,8.17185,53.1767,517.7038,656.376,97.304555,358.3228,397.5574,3.657,1374.3955
5,11.25,89.2947,243.929,-3.81891,0.693517,14.8838,2.55591,407.847,8.50197,8.14013,48.8958,524.1935,645.491,100.4005,363.1641,402.121,5.4135,1343.0005
5,11.75,99.6558,243.368,-4.170365,0.7187335,14.9171,2.479305,407.687,8.244797,8.210535,48.8445,502.427,638.1595,102.5469,363.0601,403.2068,6.5815,1443.7415
5,12.25,94.0633,255.026,-4.3405,0.727975,16.063,2.669975,407.2365,10.01459,8.34688,43.0557,611.0596,776.4141,109.2827,366.4622,408.6325,7.98075,1598.4445
5,12.75,89.12225,246.4225,-4.08903,0.7066075,15.7983,2.701395,407.978,8.59229,8.416315,47.6257,524.0777,660.7207,94.09094,364.6176,404.7392,9.215,1371.0625
5,13.25,90.8825,238.598,-3.22628,0.726243,16.6247,2.72323,407.639,9.587501,8.348425,41.3386,590.4803,747.1319,103.7537,366.3657,408.6238,9.745,1445.462
5,13.75,99.46875,263.188,-3.2394,0.737515,16.1059,2.653065,407.366,8.7973,8.325125,45.4846,412.3695,536.8128,81.51515,366.1873,406.2956,10.049,1104.2365
5,14.25,76.1912,204.633,-3.46273,0.696565,16.6814,2.58241,408.008,10.11087,8.37185,43.0873,414.4738,533.6038,76.79436,366.2939,410.22,10.6075,1014.31
5,14.75,77.81385,172.365,-2.73896,0.67423,16.1261,2.84573,407.124,8.884468,8.537625,45.6143,361.65,460.4503,72.76796,366.9157,406.7513,11.245,923.12625
5,15.25,73.4992,149.803,-2.0763,0.6574755,16.6291,2.57466,406.6335,9.597782,8.589775,42.8156,277.6191,369.3642,54.08017,367.1356,407.935,11.41,765.5736
5,15.75,65.84115,115.757,-2.00794,0.664851,15.8162,2.51184,407.007,8.579645,8.3971,47.76198,223.8899,297.8079,43.7423,366.0581,401.5205,11.235,525.8566
5,16.25,58.2138,77.6992,-1.61023,0.6201085,15.9696,2.450765,406.8005,8.993202,8.57303,42.5919,189.2994,271.7151,41.55776,364.9888,400.5484,11,307.0418
5,16.75,53.42585,55.00445,-1.0068645,0.6212485,15.26789,2.422255,407.3955,8.341542,8.547435,50.1883,114.9909,178.4743,28.73488,361.4781,395.0841,10.88,308.80905
5,17.25,45.5139,30.7539,-0.8021625,0.5586025,15.808,2.08537,408.262,8.608082,8.43615,45.188,70.75928,134.5529,21.04017,358.3026,396.7291,10.824,257.62545
5,17.75,34.3894,1.73179,-0.0773864,0.497618,14.6386,1.854845,408.375,7.674697,8.806975,51.54729,24.75575,69.52469,11.98114,356.5406,388.42,10.53,133.20355
5,18.25,25.332,-24.7998,0.550793,0.414037,14.3326,1.668035,408.4775,7.418252,9.04426,50.8406,-12.88489,19.78765,4.562451,354.6642,386.7539,10.445,48.44284
5,18.75,18.16935,-34.7282,1.25875,0.335571,13.3451,1.62445,409.854,6.374675,9.21725,58.7739,-24.65364,2.761489,2.774923,349.2425,379.8627,9.86,9.6675005
5,19.25,12.00355,-30.56705,1.762095,0.288854,12.687,1.8291,410.702,6.089138,9.42188,58.3256,-42.35866,-2.941906,1.598919,346.5765,376.4201,9.265,0.083001535
5,19.75,13.5343,-29.3322,2.11359,0.312043,11.8733,1.93366,412.0675,5.021387,9.596465,63.9838,-35.87336,-2.495005,1.479849,345.5226,372.3535,8.61,0
5,20.25,14.2252,-31.6411,2.250245,0.3032635,11.7754,2.05434,414.179,4.989959,9.598335,63.0347,-38.60979,-2.902624,1.436945,342.0897,371.7051,7.9295,0
5,20.75,13.5684,-37.4566,2.52761,0.295744,11.0014,2.22913,413.976,4.142992,9.47164,68.8217,-32.64023,-2.407329,1.360801,341.9594,367.4178,6.8455,0
5,21.25,12.2169,-31.94895,3.23697,0.3077765,10.8549,2.161435,415.52,4.169983,9.428015,66.5077,-30.16206,-2.642244,1.42299,339.0209,366.089,6.3085,0
5,21.75,11.77285,-38.9113,3.33871,0.32343,10.3307,2.12172,416.6635,3.484978,9.16192,69.7295,-29.73452,-2.175992,1.381046,339.9227,363.359,5.728,0
5,22.25,16.1713,-40.13695,3.407345,0.300418,10.084,2.42666,417.256,3.803939,9.3543,70.86369,-30.89762,-2.574163,1.391851,336.3671,362.2023,5.33375,0
5,22.75,15.8614,-43.6,3.6767,0.338192,9.6961,2.600145,417.3925,3.077525,9.32473,74.7185,-25.71733,-2.229637,1.411624,336.6896,360.9545,4.79375,0
5,23.25,16.4116,-46.3801,3.189695,0.3166555,9.771899,2.40913,418.13,3.173651,9.13957,73.24049,-28.7053,-2.300832,1.290271,335.2485,359.9595,4.262,0
5,23.75,11.4205,-36.33485,3.29338,0.312126,9.133562,2.42001,417.602,2.670195,9.14665,75.742795,-26.764525,-2.133231,1.294606,336.4647,358.42935,3.8205,0
6,0.25,11.54585,-43.2255,5.14985,0.295778,13.18545,2.426,414.4865,2.3210495,13.2068,84.925895,-33.96898,-2.4445025,1.4471755,353.1611,379.56075,5.21375,0
6,0.75,7.583,-38.20975,4.51039,0.309442,12.8913,2.59112,416.637,2.110217,13.3749,86.213095,-32.5709,-2.2942615,1.413252,352.7891,377.7079,5.18125,0
6,1.25,9.46492,-49.3196,5.26999,0.307152,12.99445,2.6957,416.6115,2.1247005,13.6014,86.54565,-33.606855,-2.440248,1.465566,350.8896,377.87405,4.777,0
6,1.75,10.6874,-40.65225,4.83556,0.3132895,12.8595,2.62166,417.604,1.9827725,13.3975,86.999645,-31.6044,-2.2705385,1.333968,350.83105,376.4487,4.3415,0
6,2.25,7.31597,-38.8691,4.21053,0.3239845,12.7806,2.656245,416.346,1.921457,13.3161,86.489745,-34.70046,-2.283222,1.3736775,350.6667,376.0492,3.955,0
6,2.75,7.97705,-43.57715,5.34167,0.316158,12.3893,2.78268,416.6085,1.77246,13.3629,86.95145,-31.978125,-2.243586,1.3241315,350.92735,374.74155,3.74725,0
6,3.25,9.33972,-42.0171,5.1097,0.31619,12.3757,2.56943,417.546,1.800543,13.3031,86.84945,-32.808205,-2.2944515,1.338225,350.877,374.99005,3.409,0
6,3.75,9.1288,-39.92385,5.28082,0.316437,12.2657,2.56147,418.0905,1.623617,13.2786,87.358795,-28.05088,0.07922156,1.7883605,350.66285,372.9423,3.17225,4.4820655
6,4.25,9.24999,-37.3053,4.51044,0.299183,12.41525,2.36109,418.447,1.780885,13.1112,87.27924,-16.48677,14.39512,5.4351795,351.81885,374.88425,2.9225,35.48243
6,4.75,9.47075,-27.93235,2.74651,0.2815725,12.596,2.205245,416.599,2.0159235,13.24105,86.562525,2.615415,39.777045,12.292385,352.5706,375.4966,2.755,96.140995
6,5.25,18.69235,-28.4556,2.51024,0.258119,13.4913,1.91525,412.351,2.604779,13.45065,83.23815,43.209995,90.537675,21.497265,355.6189,380.25625,2.67425,180.2431
6,5.75,29.278,-5.949645,-4.84431,0.256876,14.29985,1.03804,408.598,2.8669855,13.5551,80.908855,88.322495,150.302,43.499735,360.6689,386.66825,2.4105,359.8481
6,6.25,54.1496,20.226,-8.19069,0.256516,15.15415,0.762152,407.535,3.4192305,13.8525,78.9415,166.3015,258.63865,61.214695,362.57115,392.1537,2.347,506.0386
6,6.75,77.68065,38.5105,-9.82143,0.2230605,15.28892,0.893224,408.442,3.5639395,13.8506,78.069505,189.14615,284.3638,61.5338,365.3333,395.32095,2.904,574.8354
6,7.25,101.008,60.4562,-12.47295,0.243697,16.17495,1.034925,406.073,4.29368,14.13985,75.10835,305.9977,445.543,94.31451,370.94365,401.4057,2.51175,912.89085
6,7.75,127.1745,75.18825,-13.52175,0.305388,16.43205,1.30675,403.595,4.682686,14.1437,73.7689,315.48505,452.4768,93.125195,373.37665,404.4693,2.52175,1000.32415
6,8.25,134.674,96.6349,-14.0113,0.3634925,17.4885,1.5193,400.383,6.032823,14.17775,69.86659,420.0588,570.8381,114.562,378.4711,409.6569,2.68425,1074.461
6,8.75,156.072,120.429,-15.2826,0.423711,17.5618,1.80378,398.199,6.684882,14.2574,66.8964,453.7318,625.084,120.4914,380.2941,412.1962,2.80925,1216.198
6,9.25,177.093,135.809,-17.0503,0.484739,18.2972,1.95863,396.379,7.869467,13.9894,64.89799,541.8702,709.0128,138.3395,382.741,416.1966,3.184,1398.383
6,9.75,177.859,142.269,-17.509,0.528613,18.59826,2.26547,395.556,8.498466,13.9508,61.9709,547.6361,736.0245,136.2256,382.7752,417.98,3.6,1379.65
6,10.25,198.668,165.914,-18.4593,0.5657585,19.4931,2.107975,394.563,9.500204,13.3592,58.3249,593.3187,770.758,143.9449,388.2711,424.5772,4.071,1514.3
6,10.75,198.3255,160.352,-17.70045,0.618135,19.6792,2.31535,394.117,10.05637,13.4914,57.1941,552.7018,731.9972,133.0672,388.3684,426.2192,4.60825,1381.649
6,11.25,198.804,166.0675,-17.0292,0.612704,20.447,2.35687,393.195,10.81783,13.1598,55.2603,568.9507,736.1287,131.2249,391.2238,429.3904,5.22825,1337.933
6,11.75,208.538,163.679,-17.8147,0.641011,20.434,2.41913,393.283,10.9017,12.98425,54.8053,566.7605,731.4877,129.6355,392.2177,428.2869,5.77125,1244.148
6,12.25,210.267,158.271,-17.901,0.656942,20.8839,2.39733,392.319,11.95404,12.9007,51.5933,592.039,767.3099,135.7967,394.1408,433.4855,6.19575,1392.95
6,12.75,205.126,167.829,-16.304,0.629402,20.7607,2.478175,391.8265,11.55313,12.6474,49.796,532.6105,686.6624,124.768,393.4857,433.1159,6.7125,1088.007
6,13.25,196.951,139.587,-16.7614,0.644396,21.4849,2.416545,391.9775,12.61955,12.53825,48.8594,515.5687,686.244,124.5622,395.7154,434.9825,6.96875,1069.638
6,13.75,194.87,144.201,-15.2042,0.645127,21.596,2.4102,391.9915,12.53522,12.4709,48.8688,491.9409,648.9259,117.8237,394.1349,434.9438,7.485,1142.1255
6,14.25,190.607,125.741,-14.8027,0.634338,21.5901,2.29855,391.97,13.38286,12.0404,46.9041,464.0803,600.7379,110.1253,395.1948,436.0836,7.88525,888.36775
6,14.75,182.403,113.637,-14.2486,0.614876,21.2898,2.324085,392.199,12.9407,12.08205,48.0004,400.7352,531.6494,96.94976,394.6458,434.4668,8.27575,805.29825
6,15.25,158.61,86.2255,-13.0782,0.586718,21.373,2.4359,392.408,13.87399,11.7915,46.9806,357.4752,493.1689,91.52088,394.0448,432.433,8.5185,787.036
6,15.75,153.176,54.62965,-11.91995,0.555579,21.38536,2.34536,392.179,13.05567,12.1041,49.4448,252.2863,353.2308,65.90389,392.0172,428.5537,8.6805,590.5513
6,16.25,128.495,45.6586,-9.82165,0.5663335,21.4065,2.365995,391.788,12.98642,11.8409,49.3622,228.063,326.4807,62.13856,391.3638,428.8637,8.9,530.5976
6,16.75,124.473,27.2789,-8.182185,0.483232,21.27138,2.00284,392.072,11.43328,11.9096,51.47129,166.148,260.5212,52.2725,390.0376,427.432,9.0415,273.0548
6,17.25,100.191,7.21275,-6.13641,0.450653,21.064,1.94526,391.838,11.77695,12.5796,52.9191,99.53926,175.5654,37.26189,388.379,424.4871,9.0835,284.8873
6,17.75,73.54325,-8.65153,-4.12017,0.405538,20.3415,1.94853,392.07,10.54809,13.1315,56.7598,61.00237,124.3473,25.87548,383.546,420.4891,9.06,205.99905
6,18.25,50.0331,-24.3699,-1.788435,0.3038435,19.6508,1.727905,394.322,9.519704,13.12545,59.9496,14.40855,60.59651,13.45626,380.9386,414.9247,9.042,109.29
6,18.75,37.5998,-33.8336,1.62312,0.293478,18.3415,1.87178,397.095,7.261887,13.6729,65.7178,-14.64545,15.35025,4.215545,375.3595,406.5847,8.811,37.42787
6,19.25,30.8091,-36.7223,3.44839,0.2931245,17.0297,2.14919,399.537,6.012947,13.80925,68.60359,-33.7102,0.4583681,2.053622,370.4577,400.0884,8.58675,6.846243
6,19.75,24.4932,-37.27225,3.5078,0.3174305,16.5533,2.363465,403.238,5.513892,13.2979,70.34669,-34.57325,-2.006229,1.454257,370.0617,396.3477,8.3205,0.04149378
6,20.25,20.0367,-37.30365,3.81927,0.3028445,15.95695,2.358395,404.873,4.9297745,13.4658,73.587445,-33.69981,-2.6990285,1.3862755,365.12085,393.865,7.95425,0
6,20.75,18.2236,-37.78185,4.25959,0.3123665,15.39445,2.3614,407.7425,4.4641565,13.20175,75.282925,-33.878715,-2.507765,1.414386,363.69465,392.03545,7.5235,0
6,21.25,15.2974,-32.6752,4.2172,0.2899615,15.11585,2.03671,410.039,3.8182545,13.20985,76.9046,-33.992435,-2.4399775,1.407489,362.86365,389.0411,7.22725,0
6,21.75,12.9122,-36.0397,4.97133,0.285115,15.001525,2.23116,411.6135,3.783657,13.43745,78.9443,-33.032615,-2.3608855,1.352078,361.45905,388.84235,6.95,0
6,22.25,17.4322,-40.06,4.82192,0.298373,14.7375,2.1276,411.757,3.4967645,13.5865,79.2783,-32.10034,-2.455818,1.3395325,360.16565,387.07945,6.5485,0
6,22.75,10.60785,-34.2603,4.70439,0.298522,14.404785,2.42861,412.948,2.8254545,13.2836,81.46165,-33.691835,-2.5405795,1.31712,359.92785,386.09985,6.19775,0
6,23.25,10.3379,-43.7607,4.9817,0.275059,14.05435,2.376845,414.111,2.6658125,13.6982,83.1803,-34.19715,-2.494131,1.383453,356.65475,383.15865,5.8625,0
6,23.75,9.61224,-38.8206,4.9368,0.2875085,13.67215,2.428875,412.3495,2.5127545,13.5959,83.875695,-33.47276,-2.3753935,1.397714,355.91765,382.5549,5.501,0
7,0.25,11.0906,-41.01255,6.76279,0.295977,16.8765,2.46724,414.3115,2.017189,17.6711,88.967545,-30.85562,-2.0780075,1.336677,377.8559,398.64335,5.633,0
7,0.75,8.735135,-35.3118,5.96173,0.298495,16.7133,2.41677,415.448,1.966551,17.6324,89.159845,-28.83342,-1.9590895,1.2998165,375.19135,398.3373,5.7015,0
7,1.25,8.20511,-34.99355,5.82941,0.287509,16.601,2.43968,416.622,1.871468,17.534,89.73735,-27.02663,-1.827459,1.288773,375.19205,397.9004,5.1595,0
7,1.75,8.14856,-34.3585,6.256845,0.291097,16.5845,2.343825,417.792,1.761201,17.503,90.52255,-31.01235,-2.106205,1.3126205,374.2154,397.3865,4.7535,0
7,2.25,8.8172,-33.1409,7.2172,0.293386,16.5486,2.32084,419.123,1.6233175,17.3473,91.0355,-30.73845,-2.0170615,1.316892,373.6669,396.3634,4.4435,0
7,2.75,7.74083,-36.63885,6.72104,0.3010495,16.3876,2.467205,418.561,1.5702515,17.1475,90.88825,-28.72418,-1.949345,1.3282815,372.0994,395.4935,4.211,0
7,3.25,9.82477,-35.4297,6.20119,0.2622605,16.16495,2.228555,419.668,1.566119,16.9514,91.4413,-28.56214,-1.967575,1.3170465,371.2849,394.8919,3.9875,0
7,3.75,6.89341,-32.69145,6.600555,0.287631,16.17835,2.4208,419.371,1.393057,17.1184,91.345895,-29.38556,-1.2518805,1.50802,373.86925,394.521,3.798,0.45644135
7,4.25,6.1795,-31.52135,6.12443,0.286184,16.0775,2.45227,419.52,1.334008,17.1276,92.05899,-18.391115,4.3908255,2.8007495,373.3812,394.85845,3.626,11.5144
