DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.471065284420623,0.18201476298001,0.569688936882579,2.47920447230992,1.69930104854012,0.568267166680099,9.82215810517086,6.19471126421861,1.36799804326762,425.214054066544,6.2370584828077,432.739362824099,5.6336730211337,432.337690022449,5.80008317384976,432.785664558499,5.6649980894472,432.402203372751,5.80090901888562,433.017614336506,5.76531510497099,431.070407830248,5.81639079997538,433.019105536538,5.82832157366113,432.635652721842,5.76460149390579,13.7895576981766,2.98553748514366,0.580004928189136,12.805,10.9975,5.81,1.92279,2.2791,2.75174,2.48443,1.97843,96.3984305,93.5925,2.1782775,1.0885,1.142,1.7825,3.4,0.432499999999999,5.5025,-0.16925,0.411999999999999,313.405,319.11,317,318.275,0.6105,0.11,0.2105,-0.06,0.3405,0.11,0.24,0.19,-0.158275,-0.412475,-0.0977250000000001,0.0201749999999999,0.575925,1.3611,4.445925,5.5764,-0.523200000000001,-0.504825000000001,-0.136775,-0.175825,0.4801,1.47215,2.635725,4.2814,5.078275,-0.38,-0.057,-0.00567500000000003,0.309775,0.7295,1.77075,2.70525,4.655325,5.2845,-0.258425,-0.22295,0.00859999999999997,0.2791,0.769075,1.7033,2.7183,4.609575,5.4659,-0.555975000000001,-0.419400000000001,-0.1969,0.204075,0.702075,2.198925,3.17905,4.815825,5.744225,0.21175,-0.517,0.407974999999991,7.17124999999998
1,0.75,0.360508250531267,0.138185840054385,0.382220126936097,6.7494438597832,1.83906885533558,0.606639629155031,9.6588506762951,7.13938396463356,1.39817323942708,429.178187047752,6.55044866093404,432.20329863671,5.71682485680492,433.391224690957,5.79199569060349,432.663226935533,5.80113549877603,433.281784024243,5.81814859022006,432.918063301702,5.80048985999939,433.419605731014,5.78328740415564,432.587265999069,5.83704034549104,432.696850807344,5.77832857141664,13.3650152652006,2.78547576802688,0.610061660782733,12.67125,10.685,5.65999999999999,2.67084,1.929275,2.42976,2.0027325,1.4116275,96.392484,93.43325,2.34158,0.995999999999995,1.13475,1.79,3.3025,0.371999999999999,5.5025,-0.15875,0.49025,312.13,320.0025,320.8,319.05,0.61,0.11,0.21,-0.06,0.34,0.11,0.2475,0.19,-0.226000000000001,-0.41825,-0.0986750000000001,0.0201749999999999,0.57785,1.36105,4.444875,5.5744,-0.514725000000001,-0.512225000000001,-0.1348,-0.1758,0.480175,1.473125,2.635725,4.279425,5.07725,-0.38325,-0.06275,-0.00567500000000003,0.309775,0.7285,1.771,2.7045,4.65125,5.2825,-0.2506,-0.2268,0.00859999999999997,0.279125,0.769075,1.702325,2.7173,4.6066,5.46485,-0.570450000000001,-0.429050000000001,-0.196875,0.202075,0.69815,2.198975,3.178025,4.812825,5.741225,0.238549999999998,-0.5269,0.260349999999996,9.71574999999999
1,1.25,0.538404188486754,0.124693017070427,0.510240824722873,2.93563844424506,2.11401108394247,0.627125162009958,9.8588463244473,6.91907961178051,1.57467864330927,432.444780075553,6.67329838296468,432.390521828451,5.74663923096109,432.497265165078,5.82275886112502,432.391805133398,5.83408362986393,432.672034830714,5.79605884805126,432.344634673475,5.93688639654498,429.177961758527,5.81840857424822,432.611382425015,5.96783823924716,433.091359202779,5.7787092561913,12.8903531659477,2.89012807214569,0.588420163999028,11.9475,10.19,5.53,1.71219,1.873,2.36704,1.91932,1.240555,96.361817,94.41975,1.960825,1.05299999999999,1.28325,1.84,3.4,0.4955,5.5025,-0.168000000000001,0.4805,313.3325,320.63,322.275,319.725,0.6,0.11,0.21,-0.0695,0.33025,0.1005,0.24,0.18025,-0.319575000000002,-0.4231,-0.0996250000000001,0.0201499999999999,0.5788,1.362,4.442825,5.5724,-0.508300000000001,-0.522575000000001,-0.13395,-0.17575,0.479175,1.473125,2.635675,4.27645,5.07525,-0.38775,-0.06475,-0.0065,0.310775,0.72875,1.76925,2.7025,4.6495,5.28075,-0.244150000000001,-0.23255,0.00949999999999997,0.280075,0.771025,1.70525,2.71145,4.6036,5.461925,-0.585925000000002,-0.437725000000001,-0.196825,0.20405,0.69815,2.19895,3.17505,4.810825,5.73925,0.322824999999999,-0.518525,0.887399999999996,9.4665
1,1.75,0.602341818717411,0.192817261914072,0.426552281025187,6.77954985841836,1.06350659259721,0.636418706719107,11.4332319596289,4.92054343353055,1.25583234608593,432.213569167903,6.79342516951789,432.152023665889,6.1587277015808,432.415390807284,5.7681407624233,432.516582221528,6.17882593579036,432.200237994853,5.83457634470102,432.531577088277,6.15633271287884,432.918718822368,5.81084790505478,432.661892139143,6.16102067176285,432.831653711204,5.79232702705155,12.2729926023617,2.05915351729493,0.506902910945642,11.61875,9.988,5.22199999999999,1.27392,1.12925,1.4927975,1.26283,0.856537499999996,96.342538,96.476,1.957805,1.06549999999999,1.09175,1.315,3.8025,0.444,5.9025,-0.1495,0.452749999999999,313.615,320.21,317.325,319.025,0.61,0.12,0.22,-0.0595,0.33,0.1105,0.24,0.18025,-0.330500000000002,-0.427925,-0.0996000000000001,0.021125,0.5817,1.361025,4.440825,5.569425,-0.50175,-0.517375,-0.13695,-0.17575,0.479175,1.4731,2.635575,4.273475,5.07325,-0.39125,-0.069,-0.0065,0.30865,0.72775,1.76875,2.70075,4.64675,5.27875,-0.238925000000001,-0.231475,0.00949999999999997,0.280075,0.772,1.7062,2.70655,4.600625,5.460925,-0.602400000000002,-0.447400000000001,-0.195825,0.20405,0.69815,2.197,3.1721,4.807825,5.73725,-0.1619,-0.529550000000001,0.244799999999998,9.1965
1,2.25,0.717739579178349,0.107313067812557,0.685524441802546,5.44554963893926,1.27855061597324,0.669532199095999,12.8928314668075,6.12525423957282,1.47871212979836,431.497851363834,6.80403423679707,432.332793264773,6.19164725426965,432.243208020344,5.8361273110427,434.638568402362,6.20395825282368,432.272994654654,5.83290156676766,432.793521205876,6.17906196520798,431.36583927828,5.83035679292211,433.147164977341,6.19357504787195,432.556844440269,5.76666471408719,12.7420931497086,1.63108409964101,0.567351510493508,11.5045,9.78875,5.586,1.0070475,0.842175000000002,1.33088,1.0976875,0.42666,96.34007,94.607,1.5987375,1.182,1.15075,1.405,3.2025,0.47,5.405,-0.169,0.58025,316.005,319.915,317.45,319.175,0.6,0.11,0.21,-0.06,0.33,0.11,0.2475,0.18025,-0.327625000000002,-0.42495,-0.1006,0.021125,0.58165,1.36105,4.438775,5.5684,-0.4961,-0.51255,-0.147725,-0.17475,0.479175,1.4731,2.6345,4.271475,5.072225,-0.3955,-0.07075,-0.0065,0.307875,0.72775,1.76775,2.69825,4.64425,5.277,-0.234075000000001,-0.234325,0.00922499999999992,0.2791,0.771075,1.708125,2.7046,4.599575,5.458925,-0.601350000000002,-0.458050000000001,-0.194825,0.204,0.698125,2.197025,3.170075,4.8058,5.736225,-0.1069,-0.534875,0.634624999999997,10.201
1,2.75,0.462625786661193,0.217558316976765,0.477123796104739,4.16381037176866,5.00437078654353,0.670778439741316,11.9301138854047,5.14390908867432,1.43493235180173,431.250084904041,6.88947925625481,433.20459384442,6.18773293315758,431.102715435511,5.87243688342737,433.193600347395,6.19840212791259,431.099334301374,5.87533174606144,432.679355755889,6.18414991647586,428.643444414131,5.83281592183625,433.131325468185,6.20246377947981,429.964520128239,5.80126884633264,13.0611163022292,1.62145452921454,0.604739276605017,12.58375,10.65625,5.324,0.812912500000002,0.697525000000001,1.46866249999999,1.22653,0.8965,96.34469625,96.598,1.5169,1.3605,1.1805,1.75,3.7025,0.25125,5.8025,-0.1795,0.5,316.91,320.1075,319.35,318.85,0.61,0.1005,0.21,-0.06,0.34025,0.11,0.25,0.18025,-0.325775000000002,-0.386875,-0.10065,0.0221,0.58355,1.360075,4.436775,5.566425,-0.490425,-0.51845,-0.1595,-0.17375,0.4792,1.4731,2.634425,4.2695,5.0702,-0.4,-0.0725,-0.0065,0.308425,0.72675,1.76725,2.698,4.643,5.275,-0.230200000000001,-0.246925,0.0101749999999999,0.279075,0.771075,1.712025,2.703575,4.596625,5.4579,-0.589575000000002,-0.457000000000001,-0.19285,0.204075,0.701075,2.19505,3.169075,4.80285,5.73425,0.312300000000002,-0.550600000000001,0.468,8.43524999999999
1,3.25,0.628988823076381,0.193070199186313,0.559615465488652,4.31280202254477,0.916599090583685,0.61845672945536,14.1212349766436,6.24065327754933,1.3733624712847,431.792374666638,6.82208914953819,433.517612633576,6.21305140062624,432.649369542008,5.89216289240294,433.48730143987,6.21645392181161,432.736733318291,5.87498944605123,433.208569812371,6.11842578889848,428.644087754649,5.95516023199475,433.573490016493,6.09330129530414,433.329087222344,5.99979805187988,14.5725534823844,1.5221123394744,0.581100172623287,13.57625,11.605,5.47599999999999,0.181769999999997,0.562449999999998,1.66055,1.0484375,0.70428749999999,96.356006,96.58125,1.54901,1.30875,1.253,1.825,3.8075,0.2605,5.9025,-0.16975,0.512499999999999,315.7325,320.8125,320.475,318.175,0.61,0.1,0.21,-0.06,0.33025,0.11,0.25,0.19,-0.322000000000002,-0.3798,-0.10265,0.022075,0.586475,1.3601,4.435725,5.563425,-0.48765,-0.542,-0.16975,-0.1737,0.4782,1.4731,2.6334,4.2675,5.0692,-0.40525,-0.0743000000000002,-0.0065,0.31125,0.72675,1.76575,2.69675,4.64125,5.274,-0.226325000000001,-0.257575,0.0101749999999999,0.279075,0.771025,1.705225,2.70455,4.593625,5.456875,-0.577825000000002,-0.449175000000001,-0.190875,0.20215,0.704,2.197,3.1671,4.800825,5.73225,0.362125,-0.5222,0.428299999999992,8.63024999999999
1,3.75,0.617835262835579,0.225363553549207,0.609541931490583,4.25732636332425,0.832745660187654,0.604608301120292,15.4404141637001,6.18336391635,1.46103973357968,432.237293340474,6.81222436836291,433.595203285588,6.15879262188336,433.000403143809,5.86616072927769,433.592229782945,6.19099535058148,432.937148877834,5.93327420033815,433.519400396966,6.16126944022887,432.132732677757,5.82128556631733,433.784316089051,6.15791904201293,433.063207083158,5.85351488812559,14.1965159710562,1.20726828421533,0.694956029978238,13.44,11.48625,6.408,0.522457499999995,0.295999999999998,0.8864,0.7289375,0.044325,96.347126,96.5735,1.55551,1.07225,1.49075,1.33,3.3075,0.312249999999999,5.605,-0.188500000000001,0.361749999999999,314.165,318.9175,320.4,318.075,0.61,0.1105,0.21,-0.06,0.33025,0.11,0.2475,0.19,-0.314350000000002,-0.3788,-0.1027,0.023075,0.588425,1.359125,4.4337,5.5624,-0.4839,-0.545825,-0.1721,-0.17175,0.47815,1.474075,2.633325,4.2655,5.067175,-0.4105,-0.0763000000000002,-0.006,0.311,0.72675,1.7655,2.6955,4.6405,5.27225,-0.222450000000001,-0.264325000000001,0.0121,0.281025,0.771025,1.704225,2.7036,4.5926,5.454875,-0.563175000000002,-0.440350000000001,-0.1889,0.2012,0.70415,2.199,3.165125,4.798825,5.73025,0.294,-0.549,-0.367475000000014,9.74374999999998
1,4.25,0.454933092280746,0.196919378627783,0.655743942623809,6.6782472962626,2.36984461599225,0.657794324048786,13.0200313017181,6.72572993963922,1.41752592854429,432.486876552793,6.78720834012775,433.68114729164,6.06922879798944,432.971667042812,5.83573749770829,433.653840563459,6.15591764153951,433.015029880605,5.82059987068672,433.187898511227,6.10266202997037,432.100322563462,5.80544911181632,433.755671928703,6.10233377433484,433.482550581883,5.76155848706295,15.0391611767358,1.18045802469077,0.593703522197389,13.992,11.735,5.7,1.13014,0.276450000000001,1.0215,0.725575,0.171679999999998,96.31943575,94.979,1.6075875,0.923999999999999,1.0605,1.12,3.5,0.367,5.7,-0.168250000000001,0.433749999999999,314.28,318.6175,320.625,317.725,0.6005,0.12,0.22,-0.06,0.34,0.11025,0.2475,0.19,-0.311625000000002,-0.39165,-0.103725,0.02305,0.590425,1.35915,4.4317,5.559425,-0.48045,-0.549625,-0.17335,-0.170725,0.4772,1.474075,2.6332,4.2645,5.0652,-0.41575,-0.0788500000000002,-0.00625,0.31175,0.727525,1.76575,2.69625,4.63975,5.271,-0.219575,-0.271100000000001,0.01305,0.281025,0.771,1.705175,2.702625,4.5906,5.453875,-0.542700000000002,-0.429600000000001,-0.187,0.200225,0.704125,2.201025,3.165075,4.7968,5.72825,0.255999999999998,-0.5631,0.265,8.814
1,4.75,0.551475686672242,0.159558684200223,0.450109848014664,8.33385536366701,2.10642034478771,0.698294890799855,11.0062176062806,8.68731939090932,1.48614310619003,432.164534650576,6.78609920613646,434.032976633331,6.15418189942395,432.398263568401,5.86322304121781,433.962713415281,6.15525176398808,432.866588885166,5.83687132156423,433.372568717065,6.14945658311894,432.350992642782,5.90345833136598,433.988627952793,6.16440757920572,432.923726749185,5.89199722296749,15.0011852525091,1.00448169765494,0.593244951317032,14.086,11.61275,5.44375,0.765459999999998,0.0738999999999985,0.601992499999997,0.2938875,-0.159860000000002,96.31202425,94.7125,1.64,0.933749999999999,0.938999999999997,1.0475,3.505,0.274,5.7,-0.158000000000001,0.3815,313.59,318.1,320.55,317.725,0.601,0.12,0.21,-0.06,0.3305,0.11025,0.25,0.18025,-0.318800000000002,-0.42475,-0.104775,0.024,0.59285,1.358175,4.43065,5.557425,-0.476175000000001,-0.553450000000001,-0.17695,-0.169725,0.4772,1.4731,2.63215,4.261525,5.064175,-0.42,-0.08225,-0.006,0.30865,0.7276,1.76575,2.6955,4.638,5.26975,-0.21765,-0.271050000000001,0.013025,0.281,0.77005,1.702275,2.7026,4.588575,5.452825,-0.527100000000001,-0.420800000000001,-0.188925,0.198275,0.704075,2.202025,3.164075,4.793825,5.72625,-0.143,-0.56315,-0.314,7.679
