DOY2,HR2,FC,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.125656197394021,8.20351156449124,0.396469218422156,37.9549543908293,1.24808031625419,437.288220432546,3.7816628400944,416.363559913333,3.53344035625729,3.20507449396113,416.381261604884,3.53327102882035,3.24722747289108,416.546062907635,3.52883073063907,3.26753801062205,416.836780568424,3.63953343750439,3.37945942900768,9.53885854272395,-1.32390664308181,1.16347580730212,6.956,7.39,-1.09505,-1.506,-1.1580875,-2.221135,92.666558,87.82125,3.3749275,-4.70125,-1.29375,-2.686,3.77,0.520749999999995,6.07,-0.2865,0.24525,285.1725,292.5975,292.3825,298.96,0.38,0.376,0.09175,0.14,0.2335,0.08,0.23,-0.02,-2.03515,-1.55565,-1.112625,-1.997275,-1.667875,-1.16175,-1.03225,-0.9153,-0.717625,-0.1971,-3.725675,-3.0905,-2.0381,-1.5854,-1.31925,-0.2169,-0.01555,-2.554,-2.06865,-1.7588,-1.0239,-0.98795,-0.73435,-5.174625,-4.841525,-1.477,-2.471725,-0.83,21.891
1,0.75,0.18032555341718,1.04533281613905,0.415643620910916,44.9490938188052,1.40562853994041,437.27431469842,3.74510862288312,416.381920063149,3.56572236327951,3.32225238915404,416.514726765862,3.56507998193299,3.3302630884339,416.435241547796,3.5522602017194,3.2737606931501,417.028948075241,3.65144903596032,3.35848266540621,9.4449285177177,-1.06417768237328,1.06008891814942,8.141,7.195,-1.037745,-1.7148,-1.14594,-2.09562,92.664309,88.73,3.589945,-4.87,-1.292,-2.6755,3.92,0.341499999999999,6.02,-0.346,0.314,281.96,292.44,292.3875,298.9275,0.399,0.362,0.11,0.14,0.26,0.08,0.23,-0.02,-2.0342,-1.55465,-1.11355,-1.99435,-1.66655,-1.1644,-1.0333,-0.9161,-0.71825,-0.1974,-3.707225,-3.080375,-2.04095,-1.587625,-1.319525,-0.215975,-0.0152750000000001,-2.5592,-2.06865,-1.75905,-1.02765,-0.9864,-0.7363,-5.1815,-4.8449,-1.5336,-2.4804,-0.824125,11.0002499999999
1,1.25,0.13475712413202,6.20955997292311,0.385741478197439,47.5177471382427,1.31999724493714,437.539618801268,3.64706966261716,416.331821364103,3.5317031529938,3.36504358099246,416.518478354235,3.57528430447723,3.34722626636249,416.547682423256,3.56637494565326,3.29591038941532,416.773580794918,3.70453907552469,3.40317495599268,9.85333953347465,-0.384117453246361,1.27435264186401,8.59,7.61725,-0.6547,-1.1412,-0.898599999999999,-2.10844,92.650827,88.7,3.44636,-4.884,-1.284,-2.66875,4.22,0.187999999999999,6.18,-0.304,0.34,281.08,292.22,292.9825,299.7475,0.3945,0.344,0.11,0.14,0.2345,0.08,0.23,-0.02,-2.03415,-1.5537,-1.11635,-1.99295,-1.66685,-1.1661,-1.0341,-0.917,-0.71925,-0.1974,-3.683875,-3.0722,-2.045825,-1.590375,-1.3234,-0.217975,-0.0153000000000001,-2.55455,-2.07055,-1.75825,-1.03045,-0.988449999999999,-0.73725,-5.1845,-4.84915,-1.545,-2.545275,-1.1742,15.82
1,1.75,0.122717047628957,2.4076043789139,0.367255704352989,20.8202864014841,1.52176846923679,428.410511609316,3.80301229603057,416.20930369514,3.52267878931697,3.17365452389174,416.444908485061,3.50578560317123,3.19532641279721,416.358719466132,3.43399916020202,3.05595288833005,416.449365672517,3.89956158881241,3.315619793744,9.88548443791293,-1.33379282741227,1.34956318844128,8.37,7.8885,-1.18045,-1.83,-1.47653,-2.56755,92.6305355,88.74525,3.022575,-4.424,-1.278,-2.662,4.12,0.14125,6.24,-0.34,0.31,282.66,293.32,292.19,300.7225,0.4,0.354,0.1,0.14,0.2345,0.08,0.23,-0.02,-2.0332,-1.55365,-1.1192,-1.9915,-1.66625,-1.16425,-1.0359,-0.9161,-0.71925,-0.1984,-3.6604,-3.0757,-2.050675,-1.592875,-1.326275,-0.219,-0.0162750000000001,-2.54625,-2.07345,-1.7583,-1.03425,-0.991499999999999,-0.74015,-5.1886,-4.85385,-1.38595,-2.357675,-0.836625000000001,15.71125
1,2.25,0.172207826204691,6.32986128769547,0.360487141012822,18.3083053329177,1.47171695206156,428.345310249754,3.81853480162813,416.154737604768,3.516384220698,3.07735102832075,416.199601719878,3.42733455030487,3.24739039187001,416.306027669199,3.39843276989836,3.14340048308596,416.63468760744,4.03798912084979,3.3129837615959,11.6997177102665,-1.64436435200213,1.41307679668152,7.82,8.3,-1.9489825,-1.9958,-2.3907625,-2.73364,92.657966,88.64,3.1737,-4.08,-1.272,-2.6665,4.2,0.2595,5.9,-0.348,0.29,283.08,291.94,292.0875,300.745,0.3845,0.352,0.092,0.14,0.2345,0.08,0.23,-0.02,-2.0332,-1.5527,-1.12205,-1.98825,-1.66565,-1.1597,-1.0367,-0.9152,-0.72025,-0.1984,-3.63775,-3.083125,-2.055525,-1.5955,-1.33015,-0.220025,-0.0163000000000001,-2.53875,-2.07725,-1.7574,-1.038,-0.994499999999999,-0.74115,-5.19415,-4.85955,-1.4493,-2.35135,-0.8311,16.45
1,2.75,0.290705381483987,4.74021324786072,0.368555075309467,10.8258340785613,1.50547697908262,437.469656920829,3.81586170374672,415.960439517378,3.39984209958811,3.05934328950064,416.04185513689,3.42587265809649,3.13773219242233,416.07969060193,3.45069168058411,3.18116717834891,416.713457124314,3.99252819119464,3.31003473400274,11.310095582259,-1.42205758621903,1.11454976867945,7.83,7.8535,-1.871385,-2.0664,-2.208175,-3.01448,92.67284975,87.985,3.2607,-4.164,-1.266,-2.711,4.34,0.0750000000000004,6.64,-0.424,0.194,285.72,292.74,291.99,300.79,0.3845,0.354,0.11,0.132,0.21,0.08,0.23,-0.02,-2.03225,-1.55265,-1.1258,-1.98405,-1.6641,-1.15605,-1.0385,-0.9143,-0.7203,-0.1994,-3.6219,-3.083325,-2.05935,-1.597125,-1.33305,-0.222025,-0.0172750000000001,-2.52995,-2.081,-1.75645,-1.04175,-0.996599999999999,-0.7431,-5.1969,-4.8636,-1.53125,-2.3492,-1.0787,9.91600000000002
1,3.25,0.15550614369398,0.291362201386853,0.420833291349926,24.3563857205033,1.32483770525299,428.277239653228,3.71213717349151,416.40468584133,3.24532874834325,3.0421862653323,416.136253297349,3.34405295328191,3.06045913734755,416.218126690385,3.3043337663254,3.1113027554888,416.609084573096,3.92897654775278,3.16912913335543,10.1777588130554,-1.32717292534732,1.12710054621668,7.45,7.2955,-1.7154,-1.9444,-2.0816,-2.93148,92.663973,87.921,3.33323,-4.082,-1.268,-2.7675,3.94,0.137499999999999,5.9,-0.434,0.332,288.36,293.32,292.2,300.735,0.39,0.356,0.092,0.132,0.23,0.08,0.23,-0.02,-2.03225,-1.55265,-1.12865,-1.9789,-1.6616,-1.1524,-1.0393,-0.91335,-0.72125,-0.1994,-3.6041,-3.0885,-2.065125,-1.6016,-1.335,-0.221,-0.0173000000000001,-2.522,-2.0838,-1.75645,-1.0455,-0.999649999999999,-0.745,-5.19875,-4.8682,-1.45995,-2.352,-0.853,8.40399999999998
1,3.75,0.413939605431036,3.16724575567273,0.347113152215054,15.7764459900156,1.38200024587904,428.160964326593,3.69141517118137,416.561041952784,3.22692433517785,2.99477863635211,416.725564778444,3.28110087305664,3.10731566909027,416.840146728173,3.30807903400053,3.01874493906288,417.130556589245,4.01805348271194,3.18839490876688,9.35295725635213,-1.20688651537731,1.20545844934017,7.55,6.9,-1.55945,-1.6222,-1.84525,-2.712645,92.6667245,87.68975,3.218635,-3.962,-1.262,-2.8295,3.44,0.125,5.52,-0.412,0.258,287.9,293.82,292.3825,300.735,0.409,0.4,0.1,0.14,0.25,0.08,0.23,-0.02,-2.03225,-1.5545,-1.13245,-1.9738,-1.6592,-1.14875,-1.0411,-0.91245,-0.72225,-0.2004,-3.5873,-3.099525,-2.067075,-1.604,-1.340825,-0.22505,-0.0182750000000001,-2.5143,-2.0876,-1.75645,-1.0483,-1.00175,-0.74695,-5.2016,-4.87335,-1.4842,-2.3959,-0.848200000000001,9.80875
1,4.25,0.692667684097106,1.37873058593032,0.43209161270366,13.6074482950549,1.29412606860783,436.961709269826,4.28059422815423,416.767367451353,3.2757020389966,3.26667647158064,416.996788708531,3.27425909952389,3.31113193406306,417.006261155091,3.32601626662887,3.23614479551177,416.895726228546,3.99627947699855,3.1960050966,10.3710293327315,-1.72402898476592,1.49595330029171,8.39,7.44875,-1.2236,-2.0262,-1.741225,-2.4572675,92.675777,87.20175,2.9119575,-3.9,-1.256,-2.88375,3.92,0.438499999999998,5.62,-0.386,0.570000000000001,283.6,294.6,291.6975,300.7575,0.408,0.366,0.09,0.14,0.2445,0.08,0.23,-0.02,-2.03135,-1.55735,-1.13525,-1.9697,-1.65675,-1.14515,-1.04015,-0.91155,-0.72225,-0.2014,-3.57635,-3.110525,-2.065275,-1.608,-1.3447,-0.226075,-0.0183000000000001,-2.50645,-2.09135,-1.75645,-1.05205,-1.0046,-0.7489,-5.20355,-4.87785,-1.40635,-2.43805,-0.873075000000001,14.3795
1,4.75,0.15003117883949,6.40419288386477,0.383539991976068,10.9933914792681,1.41869871787662,436.93356111739,4.37291125498607,417.081173246339,3.39971969372683,3.71646106237601,417.110106401409,3.46114937481178,3.72321455375921,417.147847550328,3.51443512845201,3.40726935622659,417.342337768856,4.14480600228648,3.31551530288418,11.3684036870753,-1.08230518702224,1.13397988496879,8.83,8.0625,-1.074,-1.7196,-1.415,-2.13354,92.702999,87.47925,3.0695,-3.644,-1.25,-2.938,4,0.288499999999999,5.8,-0.404,0.37,288.6,295.76,291.5975,300.725,0.379,0.396,0.1,0.14,0.218,0.08,0.23,-0.02,-2.03135,-1.56015,-1.13905,-1.96365,-1.6543,-1.1415,-1.03835,-0.9107,-0.72325,-0.2014,-3.564425,-3.118575,-2.061525,-1.6108,-1.348575,-0.2271,-0.0183250000000001,-2.49775,-2.09515,-1.7565,-1.05585,-1.00745,-0.7508,-5.20215,-4.88245,-1.5316,-2.4435,-0.897200000000001,8.28099999999998
