DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2
1,5.25,0,-0.918105,-9.0518975,-0.955415,-30.08975,-0.6785,69.7205,0.05140615,98.184175,0.13061675,-4.0629325,-0.225373,-1.16758333325,0.0971,-12.655075,-11.9479416675,-12.20875,-13.393475,-12.4007,-12.61355125,431.4575
1,5.75,0,-0.912732,-13.395804345,-0.8547668335,-30.741,-0.64928333325,69.7885000025,0.0526,98.1,0.087,-4.11266666675,-0.472108,-1.15975,0.090975,-12.6569999975,-11.9945,-12.182825,-13.4118,-12.3935875,-12.59998625,430.846
1,6.25,0.167238,-1.1176013345,-9.9679925,-1.0004485,-30.7402499975,-0.66325,70.0242,0.05195,98.0975,0.080766675,-6.26988083325,-0.12075490125,-1.1225,0.0936,-12.6018250025,-12.06125,-12.219825,-13.44815,-12.561375,-12.5678750025,431.108
1,6.75,0.043625,-0.9447698305,-15.1976401875,-1.0514325,-31.3156666675,-0.66725,69.60645,0.0572,98.075,0.02925,-5.32415750025,-0.111775749,-1.144,0.10769314,-12.5468250025,-12.121275,-12.19985,-13.3881,-12.5175125,-12.565625,427.914
1,7.25,0,-0.756620131,-14.7339279075,-1.04360583325,-30.8344999975,-0.6895,70.237175,0.0514,98.025,0,-5.34683250025,-0.13936581175,-1.176525,0.096448925,-12.1671749975,-11.997475,-12.143175,-13.258925,-12.0668375025,-12.38204625,425.706
1,7.75,0,-0.260708,-11.8828,-0.894333,-31.3485833325,-0.741975,70.010975,0.055715225,98.0175,0,-5.81238583325,-0.20351178225,-1.16288333325,0.075875,-12.1983249975,-11.95375,-12.10025,-13.241675,-12.2394583325,-12.43476125,426.314
1,8.25,0,-0.4057185,-8.46695,-0.9892,-31.2135,-0.73862499975,69.8659999975,0.053175,98.0292,0.0026425,-5.18754250025,-0.15504030025,-1.15259999975,0.093,-12.180075,-11.934575,-12.1892,-13.1601,-12.4167,-12.5095429175,425.47375
1,8.75,0,-0.84316528625,-9.1401391315,-1.14303,-30.90225,-0.7276833335,70.1326749975,0.0504,98.018325,0.028775,-6.0424166665,-0.17885088275,-1.1491,0.098375,-12.206425,-11.93765,-12.24215,-13.071975,-12.3509125,-12.5578625,426.3545
1,9.25,0.003925,-0.203875,-11.760902745,-1.10095749975,-31.01075,-0.72755000025,69.910166665,0.0519,98,0.15501674975,-6.73003,-0.04028115,-1.17375,0.0947011,-12.2173249975,-11.83875,-12.2264,-12.959475,-12.4292875,-12.61361375,425.734
1,9.75,0,-0.46208175,-9.275525189,-0.708575,-31.4175,-0.71975,69.620175,0.05135,98,0.58570025,-7.15969,0.13526,-1.17975,0.073025,-12.2978083325,-11.799225,-12.202475,-12.8926,-12.3611125,-12.6292,424.572
1,10.25,0,-0.6396295,-10.666275,0.035066675,-31.17075,-0.72155,69.72825,0.05185,97.97585,2.0587975,-7.039265,1.70096840825,-1.164,0.0893,-12.2547500025,-11.6904166675,-12.19785,-12.8334,-12.2296250025,-12.6439625,424.474
1,10.75,0,-0.694321,-10.857,1.732266667,-30.3569166675,-0.739475,69.2804416675,0.049825,98.025,5.64709416675,-10.2513166675,6.39589875,-1.2235,0.078324775,-12.2929999975,-11.637475,-12.2916083325,-12.79395,-12.222075,-12.590475,424.8725
1,11.25,0.0212,-1.07040444775,-11.52845,4.63091750025,-29.89825,-0.82075,68.61985,0.051,98.036675,12.1764999975,-17.295525,12.9393037525,-1.25572499975,0.095,-12.2170833325,-11.6142500025,-12.2728,-12.63175,-12.145925,-12.5420125,426.82525
1,11.75,0.01925,-0.8157505,-11.441,8.42678583325,-28.597,-0.8567,68.3745833325,0.05805,98.030025,19.7019999975,-22.7328,20.0522825025,-1.30444166675,0.12332356,-12.2118333325,-11.5185000025,-12.2828083325,-12.665175,-12.0636,-12.5458625,425.11
1,12.25,0.0123,-0.659348,-9.2579,10.81545,-26.485,-0.81939999975,68.309525,0.0482,98.097525,25.6496,-27.776425,25.021685,-1.3115,0.120274,-12.273425,-11.4843083325,-12.2160833325,-12.588075,-11.991875,-12.600425,427.72725
1,12.75,0,-0.77243725,-8.49536,13.4136,-25.51625,-0.84093333325,68.09465,0.0448,98.03,30.5755,-30.47635,29.7268783325,-1.305,0.119903141,-12.32925,-11.4421666675,-12.2223249975,-12.541725,-11.92855,-12.5019875,431.07425
1,13.25,0.016175,-0.757328,-8.8765518665,12.968475,-25.0565,-0.803,68.80515,0.0523,98.034975,30.6455583325,-34.828975,30.0501125025,-1.257125,0.131638,-12.4588916675,-11.42925,-12.300475,-12.58645,-11.8714,-12.4750833325,430.439
1,13.75,0,-0.59645225,-10.155125,11.94,-25.3235,-0.75188333325,68.8158249975,0.05053595,98.1,25.55715,-27.74175,28.28595,-1.19995833325,0.145629724,-12.4916749975,-11.3715750025,-12.376975,-12.70395,-11.9122,-12.449625,431.181
1,14.25,0,-0.808861,-10.17605,8.9156,-25.6095,-0.7315,69.022975,0.056125,98.1,18.7707500025,-22.3099999975,23.994799165,-1.1335,0.14980131,-12.585,-11.3959416675,-12.416425,-12.80245,-12.058,-12.4956083325,430.25725
1,14.75,0.00148,-1.0986875,-10.6913205675,5.8984983335,-25.9815,-0.7215,68.7862,0.0496,98.07835,11.421,-13.942483335,14.35905,-1.0936666665,0.145705865,-12.64092143,-11.246683335,-12.400666665,-12.7723,-11.905025,-12.480491665,432.86875
1,15.25,0,-1.54937,-13.8594,2.02057,-26.183,-0.6815,69.3225,0.047,98.0483,5.75605,-11.452,6.7982391665,-1.0543166665,0.130148,-12.5722,-11.19415,-12.365166665,-12.76565,-11.92115,-12.4860825,430.6575
1,15.75,0,-1.516604499,-16.94975,0,-26.700333335,-0.61595,70.10785,0.05355,98.00165,2.2543833335,-9.56317,2.0951625165,-1.0415,0.107682,-12.64915,-11.18065,-12.198016665,-12.74,-11.9349,-12.683,430.57
1,16.25,0,-1.537665,-12.5829,-0.6054165,-27.287166665,-0.5997666665,69.93865,0.054925,98.04,0.2989335,-8.1615816665,0.28745242,-1.056,0.11492875,-12.556516665,-11.16665,-12.093683335,-12.706016665,-12.000970245,-12.758841665,430.84075
1,16.75,0,-1.69695,-18.5417,-1.2820516665,-28.5535,-0.623,69.7053,0.0462,98.05,0,-6.6044983335,-0.008149515,-1.1066666665,0.078,-12.5397,-11.215,-12.115166665,-12.749483335,-12.30086154,-12.801658335,432.28875
1,17.25,0,-2.63654483475,-12.1507386575,-1.3986,-29.91,-0.631,70.01565,0.0485,98.03165,-0.09911685,-6.362315,-0.411213,-1.076,0.08885,-12.498,-11.29065,-12.0995,-12.822833335,-12.51386986,-12.880175,424.474
1,17.75,0,-2.034632914,-10.1448975,-1.3462833335,-30.4235,-0.692,70.4447,0.05815,98,-0.0628,-5.325,-0.671091,-1.1175,0.0679,-12.474666665,-11.3443,-12.15435,-12.8395,-12.220925,-12.89435,426.03725
1,18.25,0,-3.87526166925,-16.254725,-1.2260333335,-30.934333335,-0.6946833335,70.4017,0.05195,98.03,0,-6.5173516665,-0.1724659365,-1.1425,0.0841,-12.456666665,-11.45935,-12.165,-12.90965,-12.32975,-12.953725,426.106
1,18.75,0.002875,-1.70893,-15.1668519425,-1.127565,-31.021166665,-0.7135166665,70.2855,0.053225,98.06,-0.01478335,-6.466435,-0.2438489665,-1.1425,0.09822895,-12.548166665,-11.52085,-12.05485,-12.933483335,-12.436325,-12.989075,423.62
1,19.25,0.01035,-1.47972,-15.3007,-0.97838333325,-31.3275,-0.7225,69.54135,0.0473,98.12835,0.05993335,-5.5836333335,-0.59541,-1.123,0.0691741,-12.52815,-11.57035,-12.051166665,-12.97185,-12.532825,-12.906,424.87025
1,19.75,0.03175,-1.7859231655,-12.2444139475,-1.0386183335,-31.3515,-0.72505,69.48265,0.05810675,98.0933,0,-5.0324,-0.708051,-1.164,0.0637,-12.500516665,-11.71035,-12.003183335,-13.011833335,-12.597408335,-12.995425,425.609
1,20.25,0,-1.35392,-8.98339,-1.053685,-31.7405,-0.7447,69.46665,0.054225,98.1,0.0296,-4.38085,-0.6799285,-1.13,0.066125,-12.507683335,-11.747,-12.020683335,-13.006816665,-12.56265,-12.914725,431.0835
1,20.75,0,-0.5407025,-5.7090500635,-1.0657483335,-31.6575,-0.76005,69.8562,0.048725,98.131666665,0.06405,-5.1873183335,-0.1568201,-1.1665,0.0767628,-12.584166665,-11.8942,-12.042,-13.03985,-12.578275,-12.991,433.34975
1,21.25,0.010275,-1.5142208735,-11.15,-1.0051515,-32.345333335,-0.76335,69.79135,0.0516,98.15,0,-5.4901666665,-0.3667157365,-1.168,0.0854,-12.529683335,-11.9653,-12.06965,-13.08865,-12.613925,-12.98265,432.5945
1,21.75,0.05,-1.2737074715,-11.65335841,-0.8254835,-31.820666665,-0.7741,69.869683335,0.05785,98.19165,0.034925,-5.405983333,-0.1376840965,-1.199683333,0.102005,-12.541483335,-12.02615,-12.10885,-13.213666665,-12.65655,-12.881575,431.294
1,22.25,0,-1.077785,-15.099696835,-1.0875,-31.791333335,-0.773,69.497,0.0508,98.2,0.10769985,-5.1525683335,-0.1935945835,-1.16,0.0914,-12.55185,-12.20035,-12.22615,-13.249166665,-12.766425,-12.8749,431.27125
1,22.75,0,-0.935684017,-11.062775,-1.17275,-31.717,-0.7605,69.7852,0.0447,98.228333335,8e-04,-5.248265,-0.123809557,-1.1675,0.07855,-12.576483335,-12.25915,-12.3022,-13.308166665,-12.75125,-12.827925,433.5885
1,23.25,0,-1.500735,-13.9495,-0.856408,-31.7189166675,-0.744,69.568475,0.0525,98.2,0.0122583,-5.98641666675,-0.20925552775,-1.148983333,0.093,-12.57695,-12.222775,-12.2329,-13.3445,-12.4861666675,-12.813125,429.60625
1,23.75,0,-1.03758,-16.31297595,-1.0822525,-31.89825,-0.704,69.5845,0.05005,98.2,0.09250835,-6.106033333,-0.381400015,-1.161,0.0994705,-12.5459249975,-12.18025,-12.2072,-13.3833083325,-12.800725,-12.7857625,427.42
2,0.25,0.0148,-1.20192,-10.1509,-0.5750335,-29.9224999975,-0.64525,70.07695,0.0586,98.7866666675,-0.007841675,-3.43773333325,-0.14656059675,-0.9545,0.09316015,-8.2760425,-7.974585,-7.9098725,-9.039165,-8.23408375,-8.48133125,426.0175
2,0.75,0.0665856,-1.7252767255,-11.5465,-0.4470331665,-28.259,-0.65825,69.97485,0.0608,98.796675,-0.000375,-3.30438916675,-0.1476015,-0.93925,0.0901,-7.9815175,-7.51873,-7.70546749975,-8.82012068975,-7.77316,-8.39811625,427.82
2,1.25,0,-1.297385,-10.1906,-0.51823325025,-29.7535,-0.65425,69.475075,0.0567,98.7925,-0.0088500025,-2.93151416675,-0.10998811775,-0.96575,0.0890901,-8.0971675,-7.54236,-7.7699275,-8.87233583325,-7.7837425,-8.4239075,430
2,1.75,0,-0.50888075,-11.3827519425,-0.56129999975,-30.64875,-0.63325,69.6787,0.0546207,98.77165,-0.20545,-3.73361,-0.1316945,-0.92125,0.0987,-8.051835,-7.5196725,-7.7833775,-8.9689975,-7.7640325,-8.51187,431.44
2,2.25,0,-1.0512419775,-11.32985,-0.73377500025,-30.2576666675,-0.65025,70.225675,0.061025,98.7075,-0.008216925,-3.0906825,-0.133026,-0.9725,0.1065861665,-8.03519,-7.4921,-7.8041675,-8.957,-7.8092475,-8.5233625,428.765
2,2.75,0,-0.86348,-9.0260491335,-0.65038325,-30.4845000025,-0.6575,70.236225,0.061565275,98.676675,-0.006391675,-4.15147,-0.13941197575,-0.95525,0.09903389325,-8.038095,-7.4924475,-7.854615,-8.96991416675,-7.827625,-8.521205,431.615
2,3.25,0.0008725,-0.853076786,-9.800520625,-0.603967,-30.0699999975,-0.63925,70.286225,0.05293715,98.675,-0.026024975,-4.0709525,-0.11641075,-1.016325,0.12218979525,-8.04587,-7.5116575,-7.7979075,-8.9614175,-7.883555,-8.646360842,430.09
2,3.75,0.1107965,-1.842491884,-12.689975,-0.6344665,-30.55225,-0.64525,69.9292,0.054000475,98.612525,0,-3.6602825,-0.114917,-1.022,0.119684493,-8.0563175,-7.495945,-7.7815275,-8.92766916675,-7.81683125,-8.53317625,428.1075
2,4.25,0,-0.6130685,-12.692,-0.546717,-30.9189166675,-0.6385,69.92645,0.055469,98.59665,0,-3.30607,-0.11133925,-1.005225,0.1180453055,-8.0828325,-7.45387,-7.789315,-8.91066916675,-7.861425,-8.5441,426.66
2,4.75,0.0859,-1.2706,-11.6588270225,-0.63895833325,-31.0285,-0.65425,69.456325,0.0591,98.675,0,-4.0444975,-0.11779325,-0.97104166675,0.127647881,-8.0994175,-7.419095,-7.83843250025,-8.9100025,-7.858625,-8.55514125,427.72
2,5.25,0.03282825,-1.420108895,-10.9804898,-0.45650025,-29.85075,-0.6355,69.32655,0.056025,98.685825,0,-3.3510025,-0.1231855,-0.95255833325,0.10308875,-8.14067,-7.381615,-7.91200833325,-8.9194175,-7.921075,-8.55279625,427.8425
2,5.75,0.007305,-0.665806,-8.5817725,-0.49907500025,-29.416,-0.65275,69.4648,0.0566,98.715,0,-2.7066425,-0.123243,-0.96425,0.129027,-8.17875,-7.3719675,-7.9886275,-8.972585,-7.93261375,-8.55546375,427.035
2,6.25,0,-0.523924094,-7.8183525,-0.49572475,-30.18225,-0.62425,69.409175,0.05586455,98.7024999975,-0.0212,-2.7337025,-0.11664725,-0.9545,0.12167760425,-8.2087475,-7.3603925,-8.14475,-9.012915,-7.96535,-8.65108375,427.89
2,6.75,0,-0.703947,-13.24759336,-0.48880000025,-30.21875,-0.6055,69.66125,0.053525,98.7,0,-3.57609,-0.12058521075,-1.027,0.13758225,-8.2293325,-7.297565,-8.15458,-8.9395,-7.9835175,-8.59120375,426.475
2,7.25,0.014293725,-0.621187394,-12.4965,-0.5006083335,-30.527,-0.64125,69.82895,0.058,98.7,0,-3.7095775,-0.11836125,-1.04775,0.126444,-8.201165,-7.24847,-8.1384175,-8.9101675,-7.95212125,-8.61699875,426.185
2,7.75,0,-0.514805341,-10.86511315,-0.39986674975,-31.0521666675,-0.62725,69.5087,0.057482875,98.735025,-0.0204,-3.527945,-0.09771575,-1.0379,0.11255580725,-8.1819175,-7.32339,-8.05753,-8.93508249975,-7.904835,-8.60786375,426.38
2,8.25,0,-1.14582,-12.416445215,-0.146158,-29.864,-0.651,69.5176,0.0595,98.750025,0.1516665,-3.668555,0.00017999925,-0.98725,0.178253749,-8.1595025,-7.308335,-7.9901225,-8.936,-7.872405,-8.61827,425.2825
2,8.75,0.023614625,-0.65151241425,-11.338214395,0,-29.55975,-0.70325,69.7341,0.0577,98.7,0.867,-4.686355,0.2577000125,-0.9695,0.103909,-8.2203325,-7.484825,-7.9911475,-8.98975000025,-7.820775,-8.64750625,426.72
2,9.25,0,-0.65073575,-7.106614638,1.18276,-28.429,-0.7665,69.9781,0.05955,98.7,4.15387,-11.001825,3.063646997,-1.01575,0.152451605,-8.202665,-7.4562,-8.0051275,-8.99499999975,-7.7956575,-8.63020375,431.33
2,9.75,0,-0.516239065,-9.43135,4.6053025,-26.532,-0.82564166675,70.2133333325,0.075,98.71915,12.2437,-20.453525,10.02367066675,-1.11281666675,0.240571,-8.2043325,-7.371605,-7.95685,-8.96616916675,-7.7394325,-8.61220875,432.5525
2,10.25,0.011361,-0.624392538,-8.902558219,11.28705,-25.0605,-0.902,68.9756,0.0740641,98.7050000025,27.56508333,-30.7089999975,21.14055,-1.16025,0.312828,-8.1338725,-7.38817499975,-7.9047775,-8.915,-7.73743,-8.67683375,431.085
2,10.75,0.03235115,-0.52778325,-7.9204825,17.483225,-23.82675,-0.89175,68.078825,0.06955435,98.727525,45.161925,-45.5846916675,34.1154216675,-1.17725,0.4948975,-8.09392,-7.42303250025,-7.8493325,-8.882665,-7.6749325,-8.69428875,429.34
2,11.25,0.0518923,-0.39479125,-8.862874594,21.5022,-22.872,-0.863,66.463,0.0700289,98.727525,59.2563333325,-62.12695,42.186935,-1.17425,0.62010475,-8.091415,-7.5273975,-7.8977025,-8.9934175,-7.81967625,-8.64333,429.12
2,11.75,0,-0.46514,-10.572125,27.726475,-22.0225,-0.8785,64.19255,0.0891041,98.772525,78.741775,-76.823575,54.606825,-1.1555,0.79295025,-8.1107475,-7.5581975,-7.92446,-9.0612475,-7.84553875,-8.6259375,427.24
2,12.25,0,-0.46757826075,-8.29959824825,30.644325,-21.59375,-0.8185,61.765075,0.08235,98.775,84.598325,-81.770425,62.3771,-1.1085,0.791597,-8.049665,-7.60984,-8.00381,-9.12075,-7.85171625,-8.64542625,427.6925
2,12.75,0.0235,-0.361486,-8.7696,32.36615,-20.714,-0.778,59.280825,0.0832,98.775,94.639975,-93.1741666675,66.9862516675,-1.0775,0.838108,-8.0414575,-7.6739775,-7.9492425,-9.1570825,-7.8927225,-8.66866375,426.59
2,13.25,0,-0.172037,-8.313423617,32.7433,-19.9695000025,-0.71175,58.2172,0.083775,98.775,100.83025,-89.3496666675,62.300775,-1.039,0.79387925,-8.04335,-7.66747499975,-7.9063825,-9.13467,-7.92259625,-8.68473375,426.43
2,13.75,0.0177,-0.279975,-9.942859485,33.994475,-19.593,-0.662875,57.3556083325,0.092362825,98.769975,87.8658583325,-86.964025,63.8727908325,-0.9895,0.77497146775,-8.17158249975,-7.7835425,-7.911825,-9.1889175,-7.93749375,-8.676485,425.69
2,14.25,0,-0.186741,-7.970445,30.004825,-18.97775,-0.66944166675,56.7157500025,0.0824155,98.775,78.451525,-73.425975,57.913925,-0.99970000025,0.7689197985,-8.2142525,-7.83678583325,-7.9015075,-9.16942,-7.96862375,-8.7280725,425.74
2,14.75,0,-0.3590435,-8.551361162,26.5012,-19.172,-0.65525,56.67245,0.0864,98.7591666675,61.8244,-62.897925,50.1595333325,-1.00082500025,0.703644,-8.186915,-7.8904475,-7.847485,-9.1343325,-8.01811,-8.74198,424.9675
2,15.25,0.00053115,-0.413983,-9.222049474,23.2963,-19.0755,-0.6365,56.335275,0.06999845,98.7924999975,56.7551750025,-49.87165,39.6665924975,-0.97295,0.6525125,-8.1530025,-7.9227175,-7.7891275,-9.19216749975,-7.97485125,-8.73963875,425.29
2,15.75,0,-0.730727,-11.2036856375,14.7364250025,-19.3535,-0.62175,58.951525,0.070934775,98.739975,32.4647499975,-40.7862,28.70954,-0.95255000025,0.5785683145,-8.1677525,-7.9696925,-7.761485,-9.2790825,-8.07776875,-8.66872125,424.575
2,16.25,0.00189282,-0.60210525,-10.002895,7.495955,-19.552,-0.56912499975,61.021775,0.06045,98.724975,17.294416665,-26.38625,13.9489810025,-0.85105,0.404267052,-8.18883333325,-7.9814975,-7.8099075,-9.3160025,-8.12116625,-8.6158725,424.8125
2,16.75,0.0387,-0.651826274,-7.19312032275,2.4639,-20.46325,-0.4995,63.822325,0.05301405,98.775,6.29488333325,-19.074225,6.2251375,-0.83307499975,0.34292268475,-8.18108583325,-8.0280275,-7.8515275,-9.33175,-8.0024,-8.6349975,424.9425
2,17.25,0.0488944,-1.25082192,-10.35899541,0.44152525,-21.3675,-0.46875,65.83115,0.040525,98.7033,1.01720825,-10.4251725,0.922905,-0.792,0.159697992,-8.12816750025,-8.0326325,-7.915035,-9.3170025,-7.839205583,-8.68713458375,424
2,17.75,0.0060225,-0.98017202025,-8.97953519475,-0.028958325,-23.25,-0.44304166675,67.35555,0.0469,98.7075,0,-4.7381925,0.0518788,-0.74275,0.14566495125,-8.06854249975,-7.94761750025,-7.9096175,-9.31667,-7.6500375,-8.6365225,423.57
2,18.25,0.05696735,-0.894297,-6.95543,-0.570183333,-24.62425,-0.478,68.929825,0.04455,98.705025,-0.255725,-2.14633083325,-0.0567205,-0.78225,0.0983518,-8.06314,-7.8693825,-7.938265,-9.34808,-8.0977775,-8.67371,423.8375
2,18.75,0,-0.6971353215,-8.72463,-0.77620824975,-25.8838333325,-0.4845,69.71295,0.04555,98.787475,-0.523525,-2.30383,-0.11966097575,-0.83075,0.102719519,-8.0742825,-7.82521,-7.8286775,-9.3144975,-8.16360625,-8.73638625,424.46
2,19.25,0.052482,-0.835502,-13.95366348,-0.6954665,-25.98025,-0.523,69.81235,0.04775,98.8,-0.242567,-3.6212975,-0.122147,-0.84275,0.095319858,-8.0841525,-7.7752975,-7.7969425,-9.22742,-8.18705375,-8.75507375,424.3225
2,19.75,0.073975,-0.817776,-11.023575,-0.73170858325,-26.16025,-0.552,69.5992,0.0551,98.8,-0.0823083,-2.3960925,-0.12301673225,-0.871,0.0951,-8.0846025,-7.81828,-7.8038325,-9.17525,-8.07924625,-8.73883625,424.33
2,20.25,0.035564025,-0.695834,-8.55011,-0.554183,-26.1595,-0.58372499975,70.180525,0.04985,98.8,-0.11335824975,-2.97736416675,-0.13797675,-0.91725,0.09395,-8.0994975,-7.846745,-7.82714,-9.18942,-8.047555,-8.69513,424.09
2,20.75,0.00016712625,-0.96823,-11.2127011275,-0.450767,-27.1435,-0.61025,69.4586,0.051901,98.745,-0.0138083275,-2.60087,-0.13042475,-0.92194999975,0.0879,-8.0879975,-7.7651975,-7.827655,-9.151665,-8.01691,-8.66844,423.9275
2,21.25,0,-0.74939125,-9.825250018,-0.54763333325,-27.07175,-0.6305,70.060525,0.05525,98.7225,-0.00795,-3.989735,-0.13306025,-0.947,0.0928173,-8.07489,-7.74438,-7.802635,-9.1425,-8.03585625,-8.67500875,423.8425
2,21.75,0.0404881,-0.93567775,-11.0701593,-0.4745165,-27.203,-0.64125,70.05645,0.057096,98.7,0,-3.176725,-0.1256595,-0.953325,0.080195125,-8.060395,-7.7249925,-7.7901825,-9.1729175,-8.09076375,-8.6889225,425.225
2,22.25,0.003015,-0.549547,-10.729890205,-0.52577475,-27.778,-0.6155,70.029975,0.05435,98.7225,0,-2.976035,-0.14798965825,-0.952,0.086796425,-8.11058,-7.78118,-7.8238325,-9.2302475,-8.1393975,-8.6559675,425.16
2,22.75,0,-0.9080910715,-9.2634675,-0.467967,-27.9178333325,-0.62675,70.2787,0.0579,98.7675,0,-3.349685,-0.12933670825,-0.931,0.10243275,-8.1722525,-7.77859,-7.8517,-9.31116916675,-8.21602875,-8.6486925,425.11
2,23.25,0,-0.472508874,-9.4551025,-0.54602525,-28.39625,-0.616,70.5983333325,0.058328125,98.785,0,-3.7223,-0.13355125,-0.9185,0.092512925,-8.1288325,-7.69883,-7.860135,-9.27241416675,-8.19892875,-8.67624375,424.07
2,23.75,0.047075,-0.8085495,-10.5697,-0.5663835,-29.4989166675,-0.64175,70.211425,0.0534409,98.727525,0,-4.02959,-0.11874307425,-0.917,0.0950681,-8.14519416675,-7.66267,-7.913445,-9.22433583325,-8.16998,-8.6107225,425.42
3,0.25,0.007835,-1.09134,-16.6685374525,-1.4820016665,-16.874,-0.3094166665,65.20665,0.057975,98.57835,0.276,-28.739166665,-0.5024347,-0.4304333335,0.068425,-5.4115,-4.53525,-4.323665,-5.134,-4.9444983335,-4.7155,425.28
3,0.75,0.1403065,-1.357090589,-12.2144191925,-1.3780166665,-17.65,-0.2815,65.912983335,0.0654,98.55,0.2052001665,-27.216483335,-0.21782049,-0.42285,0.0859,-4.97753,-4.166185,-4.1025677585,-5.01793,-4.6276788795,-4.5176175,423.33
3,1.25,0.04178415,-1.823367783,-15.65474832,-1.2057166665,-17.005,-0.3055,65.427,0.05869455,98.56,0.2042501665,-29.99633333,-0.197799117,-0.433,0.07455,-5.084365,-4.342535,-4.243015,-5.11963,-4.753806667,-4.6212158335,423.8435
3,1.75,0,-0.9637735,-14.79225926,-1.3351666665,-17.663,-0.27825,66.49135,0.055942625,98.6,0.1885001665,-31.3615,-0.180185885,-0.4155,0.0786973,-5.09835,-4.462,-4.255785,-5.142415,-4.810281667,-4.6583,424.2725
3,2.25,0,-1.8474075,-11.169103555,-1.3912683335,-18.0345,-0.2875,66.68985,0.053,98.6,0.1633665,-29.5003,-0.7185337165,-0.4344666665,0.0891,-5.113165,-4.4446983335,-4.253765,-5.128715,-4.8095312475,-4.6402175,426.451
3,2.75,0.02834165,-1.30214,-11.557968205,-1.382685,-18.605,-0.2766166665,67.370683335,0.0517,98.606666665,0.2083665,-27.7013,-0.675954,-0.40985,0.0822,-5.08375,-4.4496166665,-4.256785,-5.109215,-4.813715,-4.6564575,425.13
3,3.25,0.1196807475,-2.2515082045,-13.799659235,-1.4662333335,-18.427,-0.2715833335,67.8495,0.0578,98.645,0.1112335,-26.064683335,-0.493317245,-0.4075,0.0855,-5.09855,-4.43945,-4.2533,-5.097515,-4.8150483335,-4.6353325,426.639
3,3.75,0,-1.29796211575,-12.23055559,-1.1677833335,-18.5025,-0.29105,67.622483335,0.0494,98.65,0.12185,-25.27815,-0.50817835,-0.4010666665,0.080225,-5.105935,-4.47277,-4.207,-5.0884,-4.805691667,-4.621874167,425.715
3,4.25,0,-2.189645,-9.7554525,-1.258165,-18.491,-0.2913333335,68.89365,0.0535,98.65,0.21245,-27.56185,-0.6148786,-0.4224166665,0.0898,-5.110535,-4.4661,-4.25095,-5.064665,-4.7956658335,-4.6801314745,424.585
