DOY2,HR2,G_1_1_1,G_1_2_1,H,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TAU,RH,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT
11,3.25,-2.30725,-2.0575,-26.043895285,4.314001829,0.3117465565,1.1581452821,1.16846429505,0.4784315674,6.5886519,0.61165126915,-0.02285,89.1,2.5295,2.694,1.98875,3.31925,0.2545,-7.2225,-0.793,0.67,285.225,309.275,0,0
11,3.75,-2.30825,-2.0575,-24.361356325,4.3524694845,0.312393459,1.0873569958,1.0095085633,0.4554082861,6.54082715,0.5533940944,-0.024,88.25,2.59425,2.70375,1.974,3.3405,0.2585,-9.7725,-0.799,0.62125,281.55,308.9,0,0.012
11,4.25,-2.32375,-2.0575,-25.372269195,3.7538292945,0.3302921475,1.1735825428,1.0467940785,0.4658274312,6.62051315,0.6074528405,-0.02045,87.925,2.04725,2.6515,1.946,3.3245,0.2255,-10.0225,-0.7485,0.64075,281.65,307.3,0,0
11,4.75,-2.36125,-2.05825,-28.614719595,3.9121713005,0.328781055,1.2506842617,1.07085255865,0.4509801447,6.091984675,0.58353894885,-0.021525,87.975,2.4665,2.664,1.9235,3.3365,0.241,-8.755,-0.72125,0.574,284.025,307.725,0,0
11,5.25,-2.355,-2.06075,-28.020466245,4.2675129995,0.32113198125,1.161444298825,1.135498414075,0.491751295025,6.4323939,0.55741251205,-0.024425,88.55,2.43175,2.63625,1.923,3.3275,0.2305,-10.4675,-0.86975,0.60175,282.375,308.4,0,0
11,5.75,-2.36975,-2.05725,-26.11501637,3.850603057,0.312742852,1.0785503808,0.9940643204,0.4291283141,6.1744832,0.5802307188,-0.0278,87.625,2.1805,2.62175,1.89125,3.33425,0.203,-12.385,-0.86075,0.66625,281.1,307.975,0,0
11,6.25,-2.35275,-2.05725,-24.8288729575,3.925337855,0.28540447225,1.14736754025,1.1243201664,0.410644477275,6.3333813,0.559541537075,-0.027125,88.25,2.09675,2.61125,1.8675,3.32225,0.2365,-12.1925,-0.86375,0.63775,279.75,307.675,0,0
11,6.75,-2.38,-2.05825,-18.92935086,3.937843096,0.335363983,1.1437739348,1.0602263065,0.4499311458,5.9219023,0.6066895442,-0.0203,87.875,2.1935,2.6355,1.845,3.3425,0.24225,-13.7925,-0.59125,0.829,277.3,308.275,0.54875,0.358
11,7.25,-2.36625,-2.05825,-16.982429555,3.7858277635,0.31608657,1.10226068585,1.1419467592,0.4213900444,6.3440409,0.57887658715,-0.02145,89.6,2.1115,2.61725,1.83425,3.3435,0.248,-9.6,5.82275,5.7005,280.95,309.625,13.2025,8.93
11,7.75,-2.358,-2.05825,-11.772717965,3.662265824,0.3003728015,1.143365291825,1.169282232875,0.438449285575,6.6437583,0.570933520975,-0.029525,88.45,2.44025,2.596,1.8,3.3215,0.33425,-3.7815,56.785,30.0725,278.575,314.175,80.6,50.365
11,8.25,-2.37825,-2.05825,-8.180086472,3.766782106,0.327760559,1.2444964508,1.2058150799,0.4716939845,6.8444239,0.4086428404,-0.0232,88.925,3.20425,2.582,1.80775,3.3435,0.44125,8.655,127.025,59.1525,272.95,317.5,198.7,120.15
11,8.75,-2.36975,-2.05825,3.463649453,4.171043346,0.34798451,1.2708119554,1.2306066536,0.4698686338,7.1611016,0.3725218584,-0.0326,88.675,3.238,2.56025,1.7935,3.33275,0.68625,38.925,212.575,106.975,276.7,319.575,320.75,240.75
11,9.25,-2.30975,-2.058,27.8031395,4.5996251565,0.369362803,1.32119017385,1.23124397035,0.52228925605,8.00150325,0.4316560863,-0.0323,87.225,3.88425,2.56925,1.767,3.34025,0.67075,75.885,300.875,192.85,278.85,320.1,452.9,402.475
11,9.75,-2.308,-2.058,51.83677516,5.385262854,0.4163562725,1.4357629066,1.27686130405,0.5351609724,8.2399217,0.46223145495,-0.04,88.575,4.32275,2.542,1.77375,3.354,0.85125,98.975,367.7,216.525,282.7,320.275,591.925,495.9
11,10.25,-2.204,-2.05625,70.654736365,5.1699859445,0.43188306275,1.40549779075,1.337364890475,0.576074202275,8.276159575,0.52545144135,-0.0357,88.075,4.619,2.55025,1.7715,3.3365,0.9825,128.4,411.775,252.6,285.275,323.825,668.85,585.025
11,10.75,-2.202,-2.05525,86.22377928,5.07881570125,0.40944172975,1.416711725875,1.368533911525,0.56726342205,8.3791768,0.507480453525,-0.038225,87.275,4.7595,2.50625,1.74625,3.33675,2.0395,135.775,467.675,284.2,287.175,324.275,783.15,648.625
11,11.25,-2.20225,-2.05325,85.8993939,5.202323741,0.425504393,1.45133924265,1.33536685895,0.55837553475,8.7387701,0.48835767985,-0.0386,87.175,4.72675,2.54725,1.72725,3.3245,2.67275,191.025,500,272,288.675,327.4,836.5,684.575
11,11.75,-2.2,-2.0425,105.6363795675,5.2450829995,0.415801717,1.538051430075,1.47806119665,0.587091400275,8.56296815,0.687709055575,-0.047525,86.4,5.069,2.518,1.73125,3.33,2.56625,176.4,504.1,279.35,289.775,326.425,844.75,665.95
11,12.25,-2.1285,-1.99,107.970549725,5.22117003525,0.4009954505,1.556273552025,1.5053391891,0.5498858004,8.88175525,0.617386768325,-0.049225,85.25,5.3245,2.49875,1.72875,3.332,2.777,211.125,519.325,282.55,289.625,325.65,881.5,721.55
11,12.75,-2.0975,-1.96775,101.874264615,5.405205483,0.3843549745,1.43194895185,1.4128404875,0.54336779885,9.22884435,0.66223458975,-0.0395,87.775,5.69375,2.47275,1.72425,3.3215,2.7875,167.3,506.325,266.1,289.775,325.95,855.5,682.4
11,13.25,-2.09825,-1.94825,77.1727418525,5.610030689,0.399083676,1.49594063275,1.435112180925,0.580309959,9.175485125,0.5574664931,-0.0376,89.75,5.6295,2.476,1.7425,3.32075,2.18825,152.1,474.25,256.4,291.75,326.575,786.375,637.825
11,13.75,-2.059,-1.948,57.48770669,5.63852524025,0.43500860725,1.49708333915,1.3968407697,0.579591034075,9.160383075,0.433987789325,-0.03875,89.975,5.657,2.471,1.7565,3.31,2.10825,120.125,421.8,224.35,290.15,324.725,689.45,523.6
11,14.25,-1.923,-1.94725,41.7701673325,5.20197655075,0.414465912,1.584300842725,1.523648623175,0.584577265875,8.91805775,0.434584635875,-0.03605,89.275,5.41175,2.4445,1.793,3.31625,1.6475,64.05,351.175,196.9,288.15,324.775,593.15,464
11,14.75,-1.91525,-1.94625,40.6536485625,5.212746469,0.41415001775,1.61893542905,1.54292461825,0.594880177225,8.7446092,0.39788954495,-0.040275,89.725,5.9005,2.4295,1.80925,3.301,2.15925,34.065,277.85,133.3,289.65,323.45,471.975,294.3
11,15.25,-2.02,-1.94625,12.96582475,5.1252020295,0.388423851,1.48485244475,1.423674625025,0.5364196745,8.44783065,0.38142318715,-0.0271,88.2,5.56475,2.4775,1.8785,3.304,1.91375,23.61,207.375,95.8,289.25,323.45,345.825,208.675
11,15.75,-1.917,-1.944,0.53663025,4.9656599015,0.365146245,1.32966593015,1.2858406435,0.52880238925,8.1594972,0.3431518157,-0.0239,88.8,4.30875,2.46025,1.92075,3.29425,1.60375,8.6125,139.4,65.3425,285.775,324.125,232.8,142.175
11,16.25,-1.91625,-1.92525,-13.5440511825,5.33469971275,0.38662470725,1.4617181466,1.361547018075,0.5467625668,7.8247977,0.391567592425,-0.020625,89.85,4.091,2.4895,1.923,3.2935,0.6695,-4.4165,70.34,34.2525,284.775,322.35,110.45,68.275
11,16.75,-1.991,-1.8865,-11.11473725,5.1995628925,0.3598812745,1.3540045287,1.29634616405,0.53659652805,7.44743685,0.5138300723,-0.0146,88.675,3.9755,2.52575,2.00275,3.286,0.4315,-8.4475,15.3025,9.755,283.5,315.55,30.525,20.985
11,17.25,-2.09925,-1.87575,-12.0367855725,4.846618281,0.3937054265,1.3715595802,1.2724756422,0.5326626209,7.042635175,0.5234149408,-0.0173,88.55,3.12325,2.53325,2.068,3.292,0.38375,-8.63,-0.061,0.93625,290.125,313.275,2.1645,1.561
11,17.75,-2.09925,-1.946,-15.42185447,4.522783768,0.4058913485,1.42989330095,1.3358276483,0.54953822805,6.56096515,0.5756323639,-0.0116,87.75,3.207,2.555,2.11825,3.307,0.36,-9.415,-0.96425,0.599,285.475,312.625,0.056,0.062
11,18.25,-2.099,-1.94625,-16.18243418,4.41565890425,0.40253709025,1.464153330725,1.321660651675,0.52326265335,6.7338391,0.5198871607,-0.01795,87.15,3.36875,2.55325,2.17725,3.26775,0.34175,-10.6775,-1.02475,0.624,285.375,313.875,0.042,0.016
11,18.75,-2.09925,-1.9325,-15.140859745,4.438506988,0.377620296,1.3872670362,1.273287715,0.506599718,6.34403925,0.47457866955,-0.0161,87.125,3.30825,2.57875,2.1865,3.2685,0.34725,-9.32,-1.0915,0.573,284.55,313.1,0,0.016
11,19.25,-2.1,-1.9115,-19.34422452,4.99764514075,0.3622056945,1.35208440625,1.267397663175,0.510474127425,6.0833057,0.488405358275,-0.0132,85.875,3.17375,2.6115,2.2065,3.29425,0.298,-7.78925,-1.007,0.621,283.625,312.375,0,0.016
11,19.75,-2.10925,-1.949,-18.651461295,4.555636699,0.36731297525,1.40688811215,1.255178088325,0.49962116025,6.289502025,0.4654476161,-0.015725,86.7,3.3545,2.59125,2.21675,3.2595,0.34475,-7.831,-1.11575,0.62225,285.575,311.6,0,0.012
11,20.25,-2.2015,-1.9515,-17.976833445,4.608137077,0.363607479,1.2936631704,1.2462196308,0.46534941285,6.1870679,0.544225325,-0.01285,84.7,3.2605,2.5875,2.20275,3.279,0.31775,-8.785,-0.901,0.5985,289.65,311.85,0.042,0.016
11,20.75,-2.203,-2.00075,-20.66945917,4.752716023,0.3497413695,1.3040881749,1.28099416255,0.4960471968,6.1374543,0.54932224275,-0.01655,84.275,3.31675,2.5785,2.1325,3.3095,0.305,-9.4225,-0.8055,0.5525,288.875,312.775,0.056,0.016
11,21.25,-2.203,-2.04125,-17.461844945,3.9616903035,0.3340414115,1.16187223515,1.16219733635,0.4369037446,6.19245325,0.56321886155,-0.0208,87.325,3.29125,2.612,2.15325,3.28275,0.331,-7.79475,-0.84325,0.56575,289.175,313.175,0,0.016
11,21.75,-2.203,-2.04625,-10.581122115,3.88009638225,0.36742424325,1.1431891914,1.049191839175,0.454748492625,6.295198025,0.562338776875,-0.011625,87.025,2.90325,2.621,2.1415,3.29725,0.3,-7.775,-0.6875,0.59325,290.375,313.475,0,0.016
11,22.25,-2.20325,-2.04375,-18.54289775,4.2621319465,0.3449494425,1.28078758625,1.1955438424,0.471705315025,6.271593775,0.542582355475,-0.01435,87.775,2.83875,2.64525,2.131,3.26075,0.28525,-7.97225,-0.781,0.579,287.75,312.275,0,0.016
11,22.75,-2.2055,-2.056,-18.3708148025,3.880187021,0.322085304,1.29215600525,1.14266003405,0.458817145825,6.264996275,0.521083007025,-0.016675,87.45,2.915,2.6465,2.0785,3.29725,0.33475,-6.66025,-0.69975,0.5415,286.9,309.675,0.056,0.016
11,23.25,-2.20625,-2.03725,-15.69797174,3.807827999,0.30172696,1.2865253775,1.2549208871,0.4670362513,6.2915308,0.5227203574,-0.0156,87.4,3.201,2.65275,2.066,3.2965,0.301,-7.13875,-0.768,0.55075,288.975,312.125,0,0.016
11,23.75,-2.2165,-2.0535,-18.20069925,4.73391298,0.347468181,1.2560236869,1.2009130647,0.4936992799,6.7503684,0.544541497,-0.0183,87.625,3.35575,2.6255,2.06,3.26675,0.301,-6.402,-0.75925,0.62175,288.775,310.575,0,0.016
12,0.25,-2.946,-2.1645,-11.911564889,5.060027275,0.404652778,1.41763979325,1.3279746845,0.55188130205,-1.4432409,0.48226821685,-0.03375,87.125,-3.1095,0.565,-0.06925,1.26825,-1.4915,-5.28575,-0.53525,0.455,268.975,285.15,0,0.047
12,0.75,-2.949,-2.1645,-17.0218637325,5.26767363625,0.354218158,1.30885095025,1.106981938175,0.4795569715,-1.16464015,0.454809516425,-0.035925,87.025,-2.981,0.55825,-0.04475,1.2705,-1.50175,-5.8875,-0.687,0.396,267.65,284.825,0,0.05825
12,1.25,-3.0265,-2.1645,-15.5072791925,5.5687698365,0.3966765495,1.232505121025,1.1363364634,0.49352155975,-1.265692625,0.504442854825,-0.0309,85.8,-3.11875,0.56875,-0.06125,1.23825,-1.50775,-6.3795,-0.714,0.44775,267.675,284.8,0,0.031
12,1.75,-3.04325,-2.1645,-18.72270539,5.44435843525,0.438791272,1.435191395375,1.370499085525,0.576649192,-1.28748105,0.4218908674,-0.046575,85.775,-3.40975,0.56275,-0.062,1.259,-1.514,-4.63425,-0.735,0.431,266.775,284.45,0,0.047
12,2.25,-3.03275,-2.1645,-15.707317685,5.121485385,0.40530023825,1.5766062107,1.403796080825,0.570498581225,-1.343505575,0.518709103675,-0.04295,86.825,-3.3185,0.5705,-0.06725,1.239,-1.52175,-5.0145,-0.755,0.385,266.325,283.1,0,0.031
12,2.75,-3.038,-2.16,-14.6579852775,4.91681746475,0.33668467275,1.3444552056,1.3033678736,0.51612536175,-1.54825085,0.461633964725,-0.049025,86.175,-3.356,0.569,-0.07475,1.255,-1.50775,-5.671,-0.72125,0.453,270.075,282.175,0,0.031
12,3.25,-3.035,-2.16,-7.045540457,5.149803437,0.392329077,1.4775569657,1.3935007901,0.53012318,-0.8622399,0.4894607369,-0.041,86.7,-3.533,0.5675,-0.0835,1.25775,-1.5245,-5.13275,-0.55725,0.45875,269.1,281.825,0,0.031
12,3.75,-3.0345,-2.15,-12.7333369,4.4025076,0.330529889,1.3797668165,1.1952211021,0.5014793236,-1.0897145,0.4971505929,-0.0384,87,-3.751,0.5675,-0.06875,1.25525,-1.537,-5.06,-0.61225,0.40975,271.6,281.95,0,0.031
12,4.25,-3.0355,-2.16525,-14.790086955,4.50080653225,0.35286426025,1.37436740085,1.304945121625,0.53817979595,-1.25477755,0.512204662575,-0.02085,86.575,-3.92575,0.55425,-0.071,1.24725,-1.54075,-4.5035,-0.469,0.382,271.4,283.075,0,0.05825
12,4.75,-3.03775,-2.16675,-14.7800887725,5.06218171975,0.383592884,1.28726356205,1.42350755295,0.5091788773,-1.1937688,0.530548247675,-0.02625,87.85,-3.93775,0.5665,-0.07725,1.23225,-1.5555,-4.07125,-0.49375,0.40975,272.625,282.175,0,0.074
12,5.25,-3.04,-2.16675,-15.4843759275,5.211089967,0.3536279465,1.295784401925,1.26138501195,0.50158140395,-1.315345225,0.48415775855,-0.04275,87.475,-4.149,0.54975,-0.0675,1.2465,-1.58775,-3.588,-0.51625,0.379,271.75,282.55,0,0.062
12,5.75,-3.041,-2.16675,-15.524363405,4.74524009125,0.32792077275,1.19069254525,1.160515840025,0.46755286225,-1.244215475,0.486218201225,-0.04505,87.4,-4.40975,0.5715,-0.089,1.2575,-1.59675,-4.6215,-0.58225,0.43475,270.975,283.85,0,0.08925
12,6.25,-3.041,-2.16825,-12.232640515,4.536140822,0.3375160485,1.4338324455,1.32566588285,0.49462749245,-1.2194522,0.48097516105,-0.04675,87.75,-4.495,0.572,-0.0965,1.251,-1.605,-4.7755,-0.517,0.442,273.1,284.725,0,0.05825
12,6.75,-3.04125,-2.16825,-14.126630145,4.7614132715,0.3443581565,1.24590736395,1.17326849195,0.5201640731,-1.3816718,0.47342928045,-0.0407,88.625,-4.44275,0.57275,-0.09825,1.252,-1.6435,-4.06275,-0.45325,0.313,273.25,284.85,0,0.074
12,7.25,-3.03175,-2.16825,-13.73625205,4.7496050865,0.309737378,1.21097338295,1.12844485325,0.4680877512,-1.48976815,0.4694922167,-0.04175,87.7,-4.29775,0.55825,-0.06425,1.23525,-1.63275,-3.11825,-0.54425,0.42525,269.375,284.775,0,0.30425
12,7.75,-3.01675,-2.1685,-14.709247555,4.6918422635,0.3282041445,1.1894026158,1.1823030065,0.4573524842,-1.33574975,0.47593661615,-0.04025,87.725,-4.537,0.546,-0.0625,1.24625,-1.6155,-3.89475,1.99975,3.52275,268.175,285.1,6.0075,7.05325
12,8.25,-3.04125,-2.1685,-10.1898530395,4.8245128965,0.3113962215,1.12275924775,0.99061673265,0.43561743685,-1.2681466,0.5106599967,-0.0441,88.15,-4.33675,0.55425,-0.0865,1.25025,-1.64175,-2.66575,38.36,29.9675,266.775,284.525,48.0125,54.075
12,8.75,-3.0375,-2.1685,-14.30571881,5.19922259,0.3435724635,1.20832145965,1.151332767,0.4690286602,-1.30387615,0.396108539,-0.03605,88.075,-4.278,0.5435,-0.0865,1.25575,-1.66375,-0.527,110.525,87.825,266.125,284.675,140.575,162.625
12,9.25,-3.0405,-2.16775,-9.1039012845,5.2054279135,0.353860344,1.16798984065,1.17697853095,0.5003599079,-1.8144694,0.45917862655,-0.04105,87.325,-3.87025,0.553,-0.0765,1.25025,-1.6275,3.566,194.075,150.8,266.9,287.1,266.5,314.75
12,9.75,-3.03975,-2.16775,-6.337809574,5.320132904,0.354116683,1.1524592309,1.2557346762,0.4850741686,-1.4258687,0.4019254471,-0.0581,87.075,-3.57225,0.5785,-0.10175,1.22925,-1.5715,8.1655,267.9,202.55,269.375,288.1,373.85,434.7
12,10.25,-2.99625,-2.167,-1.4349846545,5.61283310875,0.32286500625,1.2537610993,1.2605334384,0.465456734425,-1.11541235,0.3246259623,-0.060875,87.775,-3.44275,0.5535,-0.092,1.23,-1.50125,14.505,329.05,244.5,267.8,289.275,475,535.825
12,10.75,-2.9645,-2.167,-3.15427021525,5.512292937,0.43307680575,1.400868891325,1.298143778825,0.560524283425,-1.30239635,0.2833698962,-0.05145,87.425,-3.271,0.55425,-0.102,1.23575,-1.44925,20.35,377.1,280.7,269.15,291.275,566.775,626.05
12,11.25,-2.9655,-2.16675,1.236328995,6.17504652525,0.3751819915,1.412357647225,1.31631996065,0.528619583775,-1.9503616,0.2907013517,-0.063225,86.5,-3.123,0.55725,-0.1025,1.23225,-1.41,24.3875,415.675,298.6,269.6,292.625,634.875,663
12,11.75,-2.93775,-2.1885,1.700444513,6.031614173,0.37253318,1.1959775939,1.1698119635,0.4914047507,-2.1704951,0.293428015,-0.0519,85.7,-2.9245,0.54525,-0.09175,1.25275,-1.28175,24.495,418.6,294.8,268.4,294.25,636.575,635.55
12,12.25,-2.87925,-2.18825,-1.480799635,6.33106978725,0.39570675525,1.365051365775,1.294776267825,0.542381902675,-2.128542825,0.2772231144,-0.0524,85.7,-2.689,0.566,-0.10375,1.22575,-1.26775,24.845,436.75,306.9,269.5,296.175,695.775,670.35
12,12.75,-2.8605,-2.16375,-0.31726367075,5.865327124,0.37240813775,1.283081826925,1.193486335375,0.499866161775,-1.4723691,0.270456875425,-0.0491,84.55,-2.60075,0.5345,-0.108,1.24125,-1.2365,26.29,421.1,296.7,270.825,296.625,677.75,652.125
12,13.25,-2.83875,-2.1635,-0.579272694,5.952563505,0.35148395,1.4226134204,1.3358165596,0.5498958829,-1.5171322,0.2457641145,-0.0577,84.75,-2.299,0.54825,-0.096,1.236,-1.322,27.82,383.5,280,268.15,295.725,614.825,615.75
12,13.75,-2.827,-2.1635,-3.141726892,5.979313236,0.405072705,1.3895191841,1.3789429013,0.5375203475,-1.3327785,0.2782085549,-0.0525,84.65,-2.1675,0.562,-0.1235,1.23225,-1.30125,21.17,346.8,254.5,265.575,294,564.825,558.15
12,14.25,-2.83225,-2.1635,-4.1547403135,6.104638476,0.380417606,1.4761765607,1.4855410386,0.54118881925,-1.78660485,0.28613160825,-0.0542,84.95,-2.35075,0.54425,-0.11475,1.25425,-1.3595,14.9675,306.2,217.025,264.925,293.575,483.65,465.975
12,14.75,-2.83325,-2.165,-8.2463953485,5.7366719515,0.3891842935,1.4159984751,1.3965897793,0.5293438586,-1.5460876,0.2828407237,-0.0399,85.725,-2.41875,0.5275,-0.08925,1.24275,-1.37025,4.17075,237.025,173.3,267.65,293.7,383.8,365.575
12,15.25,-2.7655,-2.1635,-9.9209696485,5.7197405075,0.3765821455,1.4102449488,1.4182913098,0.5301424036,-1.4501691,0.37850976675,-0.04585,87.4,-2.2345,0.559,-0.10175,1.22925,-1.37075,-0.5355,182.325,121.7,265.525,292.525,269.95,255.775
12,15.75,-2.75275,-2.16,-10.789411469,5.58935019,0.3883916765,1.44072975655,1.3859751202,0.53586829915,-1.78073705,0.3764523299,-0.04845,84.4,-2.3805,0.55875,-0.1035,1.23775,-1.43075,-6.406,108.5,72.285,269.425,289.55,162.775,152.55
12,16.25,-2.73325,-2.16,-14.082086605,5.4811981615,0.375298444,1.37849268225,1.35640327075,0.49978736985,-1.7052906,0.4459687131,-0.0449,84.525,-2.69125,0.545,-0.10475,1.213,-1.4275,-8.5,39.9475,26.335,267.225,287.525,56.4075,54.7
12,16.75,-2.74925,-2.161,-12.2214240655,4.887033355,0.33380934275,1.39189014335,1.194047134425,0.4715904816,-1.68809825,0.459434228275,-0.04255,85.55,-2.99875,0.56625,-0.115,1.23375,-1.53225,-8.04425,1.94225,3.60225,269.975,287.35,7.307,7.981
12,17.25,-2.8195,-2.164,-13.970970425,5.2510908755,0.31777989675,1.368680811725,1.336128249025,0.459941647175,-1.890249975,0.52018313635,-0.028075,84.85,-3.0865,0.54125,-0.12875,1.2145,-1.56925,-8.35,-0.68775,0.479,265.675,287.925,0,0.28
12,17.75,-2.829,-2.17075,-15.3197245625,4.99744540825,0.34422671475,1.3950373626,1.391980392425,0.473702835075,-1.672747675,0.456756207175,-0.0311,85.95,-3.06625,0.53125,-0.108,1.23325,-1.54325,-9.5375,-0.7745,0.45575,264.15,287.2,0,0.043
12,18.25,-2.82925,-2.1675,-10.04042564,4.912392151,0.357402128,1.3191699466,1.2687988032,0.4993250665,-1.2088635,0.4439511302,-0.0337,85.875,-3.1195,0.54975,-0.095,1.2395,-1.5675,-8.7775,-0.73175,0.396,269.425,287.475,0,0.031
12,18.75,-2.86125,-2.17,-13.55874747,5.062870041,0.32538356,1.3595785354,1.1948608517,0.4650625979,-1.7333874,0.5253092889,-0.0472,84.95,-3.21175,0.5145,-0.108,1.22525,-1.52575,-9.22,-0.7695,0.45625,259.9,285.5,0,0.031
12,19.25,-2.94125,-2.18575,-15.374642565,5.474424172,0.368941855,1.388430270675,1.269584020375,0.5192846768,-1.542536975,0.463738067375,-0.04535,85.9,-3.3635,0.52375,-0.107,1.23675,-1.54575,-9.0375,-0.74125,0.443,264.425,286.425,0,0.043
12,19.75,-2.9345,-2.19375,-17.76134415,5.66739125175,0.41478309025,1.586585739525,1.283766350425,0.557163146875,-1.52697975,0.501093148675,-0.03735,85.525,-3.57675,0.5375,-0.088,1.197,-1.53125,-7.62075,-0.7525,0.38075,261.325,285.4,0,0.05825
12,20.25,-2.92625,-2.193,-18.62345292,5.47655826,0.3476533075,1.36841390405,1.2079153152,0.47775334885,-1.34704995,0.47102018115,-0.0274,85.4,-3.72725,0.54525,-0.125,1.24675,-1.5235,-6.206,-0.71125,0.391,264.5,285.25,0,0.043
12,20.75,-2.9365,-2.19375,-15.397137465,5.191763494,0.3590629535,1.434432472125,1.3690628454,0.52642314275,-1.315911375,0.466585648825,-0.023625,85.725,-3.73825,0.529,-0.11475,1.22725,-1.51,-6.7755,-0.7645,0.398,264.475,282.55,0,0.031
12,21.25,-2.949,-2.1815,-10.45599508,5.122395326,0.385340192,1.4345342073,1.4981228631,0.5399165111,-1.395958,0.4750389216,-0.0295,84.7,-3.73775,0.528,-0.09825,1.226,-1.54925,-7.1615,-0.62925,0.321,265.275,282.625,0,0.062
12,21.75,-3.0345,-2.168,-13.4759500925,4.83998623425,0.35101669575,1.334286083325,1.30587308,0.5056565494,-1.500315625,0.4691169926,-0.02875,84.35,-3.639,0.54825,-0.11175,1.2215,-1.50525,-6.20225,-0.73425,0.34575,265.725,281.05,0,0.043
12,22.25,-3.0485,-2.168,-10.92336795125,4.73683186825,0.34496847225,1.385186555525,1.25999073765,0.476928349975,-1.787463025,0.453748118725,-0.037075,85.175,-3.56525,0.54825,-0.1135,1.21225,-1.5205,-7.15,-0.6965,0.345,266.75,283.05,0,0.05825
12,22.75,-3.045,-2.168,-10.20761378925,4.57033377625,0.3638795605,1.361966882525,1.302461279975,0.520548446475,-1.694859125,0.428239340675,-0.0384,86.225,-3.56325,0.54,-0.108,1.22825,-1.51525,-6.23875,-0.5925,0.40875,268.675,283.175,0,0.094
12,23.25,-3.045,-2.16825,-13.4026278825,4.89785000225,0.37181527475,1.2567360737,1.239174559325,0.497944669775,-1.377152275,0.39327804335,-0.0345,85.675,-3.5315,0.52825,-0.1125,1.2285,-1.51975,-5.79525,-0.76475,0.41825,266.3,284.625,0,0.078
12,23.75,-3.045,-2.168,-12.9298559475,4.41539077925,0.31236313675,1.226671990875,1.22003149735,0.4471852373,-1.74885695,0.435774199425,-0.04245,86.7,-3.634,0.52,-0.107,1.227,-1.524,-5.943,-0.639,0.423,264.9,283.8,0,0.062
