DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA_1_1_1,CO2,VPD_1_1_1,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
1,22.75,0.3115,3.369,4.523,0.393,-5.092,4.25675,-6.1805,3.95175,4.53825,92.2505,94.929,384.7495,2.38,-37.41025,0,-0.95925,0,1.79775,277.09525,327.73,10.4745
1,23.25,0.33825,3.672,4.433,0.549,-5.39,4.022,-5.96825,3.838,4.48225,90.7,94.926,385.16175,2.34,-36.09575,0,-0.80875,0,1.711,280.05375,326.89,10.416
1,23.75,0.349,3.717,4.396,0.293,-3.872,6.197,-6.162,3.758,4.4265,90.90075,94.9305,384.76,2.595,-33.74425,0,-0.84625,0,1.5825,280.87075,327.45775,10.21
2,0.25,0.409,5.2395,4.799,0.5365,-0.675,12.755,-4.91825,5.71875,6.115,94.9,94.81425,389.5525,2.54,-11.47475,0,-0.329,0,1.7505,308.8705,333.38725,10.701
2,0.75,0.421,5.225,5.0855,0.5515,-2.0115,10.30625,-4.94975,5.66075,6.0875,97.2,94.8075,388.785,2.4575,-14.11575,0,-0.322,0,1.64425,307.56325,334.25125,10.529
2,1.25,0.412,5.35825,5.065,0.653,-0.911,10.912,-5.304,5.614,6.0595,98.42525,94.7605,388.14975,2.23,-12.4625,0,-0.31925,0,1.66025,308.67325,333.93325,10.52175
2,1.75,0.41,5.36575,4.98475,0.811,-2.7205,12.13775,-4.987,5.59375,6.041,99.7,94.7745,388.205,2.2675,-10.597,0,-0.282,0,1.79175,307.605,334.613,10.688
2,2.25,0.3795,5.36675,4.96375,0.595,-2.091,10.60425,-4.86075,5.56,6.02125,98.6,94.8075,387.97275,2.14,-10.26375,0,-0.287,0,1.68925,308.62,334.2655,10.4815
2,2.75,0.349,4.88575,4.627,0.65,-1.30375,13.0865,-5.41325,5.44475,5.99925,98.1,94.81525,388.709,1.8925,-11.35225,0,-0.32025,0,1.52375,303.5265,332.29,10.3625
2,3.25,0.359,4.51625,4.815,0.67525,-1.801,10.2935,-5.52475,5.2745,5.97175,97.3,94.79175,389.30875,1.72,-11.54,0,-0.30575,0,1.589,303.397,330.252,10.21
2,3.75,0.353,4.178,4.263,0.555,-0.891,11.694,-5.35475,5.10925,5.91325,98.05,94.7935,389.5855,1.7275,-11.189,0,-0.28325,0,1.5755,304.58425,331.228,10.146
2,4.25,0.357,3.703,4.563,0.64425,-0.3765,8.19,-5.13125,4.968,5.8545,98.30025,94.77225,390.672,1.59,-10.493,0,-0.3135,0,1.49025,305.85975,331.0545,10.0675
2,4.75,0.382,3.7365,4.248,0.57625,-1.2675,7.965,-5.216,4.83675,5.80025,98.67525,94.77925,391.0655,1.6125,-8.702,0,-0.31825,0,1.445,305.86225,330.9075,9.812
2,5.25,0.342,3.5295,4.028,0.572,-2.315,9.1515,-5.13725,4.7775,5.744,98.0505,94.785,390.60275,1.57,-7.8495,0,-0.28925,0,1.558,305.21025,328.038,9.909
2,5.75,0.35525,3.84175,4.00525,0.53,-0.65075,8.523,-5.075,4.71775,5.6905,98.5,94.7835,391.5145,1.74,-9.373,0,-0.282,0,1.574,305.8855,323.0075,9.836
2,6.25,0.3545,3.2025,4.805,0.606,0.3955,11.71575,-5.1335,4.651,5.635,99.575,94.777,391.6635,1.5525,-9.7235,0,-0.2835,0,1.60025,306.65825,322.65775,9.6175
2,6.75,0.3535,2.6345,4.628,0.693,-0.0675,8.614,-5.1235,4.60225,5.58125,98.5,94.79975,394.4065,1.41,-8.952,0.76275,-0.1335,0,1.63425,307.0655,321.845,9.515
2,7.25,0.334,2.28275,4.435,0.7685,0.389,8.923,-5.091,4.5675,5.558,99.025,94.82325,394.67775,1.405,-7.4365,9.7975,5.244,2.49325,3.4295,308.0635,321.50375,9.59675
2,7.75,0.361,2.58125,4.563,0.577,2.5305,13.338,-4.79325,4.53925,5.51,98.401,94.843,395.862,1.59,-2.91775,79.71325,51.87275,15.05225,17.22075,308.50075,324.8685,9.5525
2,8.25,0.343,3.68325,4.6075,0.7225,13.548,22.11225,-4.14,4.538,5.443,96.901,94.87925,390.594,2.09,19.10725,210.57275,156.466,37.21,33.98675,309.53025,334.3145,9.7945
2,8.75,0.358,4.73675,5.0875,0.621,29.03125,30.87,-3.18025,4.5675,5.386,94,94.91225,390.633,2.7,54.681,361.30325,255.84025,64.0595,50.64025,308.779,344.938,9.986
2,9.25,0.38375,6.376,5.2,0.3935,50.27475,39.038,-1.53875,4.63025,5.34725,91.8,94.94925,388.5625,3.545,101.4585,522.36325,354.1175,93.6665,68.9265,309.64,349.20925,9.85875
2,9.75,0.403,7.22975,5.246,0.53875,89.09125,47.743,2.0975,4.72125,5.30875,87.80025,94.973,387.2225,3.845,169.24325,674.95575,454.13775,118.05,87.871,311.20275,358.626,9.898
2,10.25,0.3925,8.2275,5.59,0.557,111.4245,55.4395,10.245,4.81825,5.2755,87.0505,94.99025,385.93025,4.785,214.025,811.90575,538.32025,135.5555,104.25775,311.82275,370.0275,10.11475
2,10.75,0.43,9.4375,5.775,0.433,136.786,64.0115,15.7355,4.906,5.24375,86.2,94.99575,385.50475,5.55,258.8585,928.57825,607.89,150.631,115.975,313.31,379.22675,10.28675
2,11.25,0.469,10.465,5.94825,0.236,163.122,69.639,24.64025,5.203,5.22525,80.6,95.001,385.2465,6.02,305.855,1027.32575,679.005,157.34,128.11775,314.2935,394.01475,10.185
2,11.75,0.437,11.46,5.74725,0.38,164.3185,78.371,29.1195,5.46275,5.24375,79.42575,94.99925,385.11475,6.68,335.8625,1107.70075,719.4875,160.37275,135.37,315.29175,403.31475,10.2045
2,12.25,0.441,12.3735,5.6205,0.3485,176.455,86.36075,31.7095,5.65875,5.308,75.75,94.94975,384.687,7.675,358.13275,1150.95,742.79325,163.51,144.111,316.3235,413.90375,10.456
2,12.75,0.4675,12.7375,5.752,0.257,187.4225,89.7525,34.6045,6.14825,5.43,74.3,94.8945,382.39625,8.22,362.9125,1175.025,753.1775,167.861,142.92,316.25925,415.89525,10.477
2,13.25,0.467,13.26775,5.74775,0.42525,193.012,95.84425,35.6025,6.64375,5.58225,73.62575,94.85475,384.164,8.86,356.2775,1164.951,744.9725,164.351,137.75,316.925,416.63125,10.4115
2,13.75,0.44425,13.435,5.78875,0.299,182.484,85.92225,39.583,6.9725,5.789,73.42525,94.82125,382.56975,9.36,329.51575,1128.75,716.86575,161.4,134.581,317.65275,416.26075,10.665
2,14.25,0.46175,13.64325,6.03225,0.53425,175.854,85.09675,39.8675,7.23625,6.01325,74.401,94.783,382.923,10.2,311.825,1076.85,680.85775,157.191,130.2335,319.38175,414.9425,10.62975
2,14.75,0.47325,13.23075,6.16125,0.4665,157.40425,79.891,35.96325,7.4365,6.1125,75.45025,94.7645,384.464,9.8975,267.70525,974.32825,615.5325,139.08325,114.1875,318.46225,416.81275,10.5835
2,15.25,0.455,13.05575,6.3375,0.681,138.495,69.29375,31.61975,7.57325,6.23125,78.7,94.79175,383.23225,10.175,221.9075,861.28025,542.21275,129.74775,102.51,319.4315,409.2185,10.426
2,15.75,0.4995,13.29,5.896,0.583,100.23125,66.254,25.74125,7.72725,6.3505,79.3505,94.7485,383.27075,10.325,170.1435,717.405,455.565,108.435,89.93,319.97125,400.7745,10.43675
2,16.25,0.43575,13.87075,6.08975,0.464,69.52725,51.376,21.6925,7.68725,6.46025,79.7,94.7355,383.46925,10.825,102.01825,559.48825,359.45575,87.313,73.742,320.92375,392.147,10.403
2,16.75,0.44475,13.5925,5.802,0.57475,44.815,40.74425,15.00475,7.58475,6.576,79.85,94.73525,383.77825,10.75,47.70175,394.64075,253.7425,71.842,60.796,319.206,387.76425,10.472
2,17.25,0.41,13.171,5.50475,0.5115,8.85525,35.03675,7.241,7.52625,6.68525,81.775,94.731,384.4615,10.235,4.61525,230.92025,142.935,40.351,41.933,319.2235,376.43425,10.4435
2,17.75,0.371,12.07325,4.792,0.748,-1.8765,22.42125,3.43175,7.4375,6.77425,85.75,94.69,384.31325,9.6775,-11.5655,84.749,50.7525,16.15525,18.443,318.742,363.5875,10.571
2,18.25,0.35675,11.02575,4.186,0.539,-5.45525,12.829,-2.332,7.30175,6.8045,83.475,94.702,385.243,8.0125,-19.6805,9.4225,3.9355,1.68275,2.22375,318.9525,352.6115,10.631
2,18.75,0.31725,10.4,4.126,0.7165,-3.8515,13.27375,-3.3775,7.11875,6.7905,89.5,94.73025,385.878,6.89,-21.55375,0.028,-0.46725,0,1.3365,318.71025,347.436,10.694
2,19.25,0.3275,8.72525,4.577,0.71075,-3.55525,12.78475,-3.50025,6.98275,6.7655,90.9,94.73425,387.374,5.38,-23.18625,0,-0.682,0,1.4145,316.106,345.0525,10.9265
2,19.75,0.355,8.06025,4.489,0.58725,-3.4645,11.6635,-3.657,6.83825,6.74,90.12525,94.75525,386.526,5.2825,-24.1355,0,-0.58425,0,1.47025,312.45975,344.08375,10.888
2,20.25,0.376,7.511,4.33675,0.641,-4.0585,11.851,-3.7015,6.72275,6.75725,90.825,94.7855,386.99,4.68,-22.26825,0,-0.49825,0,1.53825,309.60425,341.58425,10.67075
2,20.75,0.385,6.78225,4.318,0.6805,-4.5695,11.24325,-3.8295,6.592,6.74,89.5,94.80325,386.643,4.08,-20.96475,0,-0.49475,0,1.4565,311.7455,339.3015,10.565
2,21.25,0.395,6.03325,4.96825,0.6835,-4.762,12.38075,-4.20375,6.42425,6.68625,89.9,94.8065,387.85525,3.45,-17.2565,0,-0.45125,0,1.54725,310.6285,337.24525,10.69025
2,21.75,0.3705,6.27525,4.85,0.554,-3.839,11.708,-4.63375,6.3275,6.6265,91,94.82525,387.67225,3.89,-20.398,0,-0.387,0,1.6635,309.89875,338.10975,10.672
2,22.25,0.381,5.7075,5.02775,0.7075,-2.6655,12.2675,-4.6045,6.237,6.584,91.675,94.84025,387.735,3.31,-15.33375,0,-0.39675,0,1.5745,307.46975,336.89075,10.655
2,22.75,0.40275,5.468,4.95075,0.65,-4.6985,11.8165,-4.555,6.135,6.53825,93.4505,94.86875,387.9815,2.93,-13.25325,0,-0.42375,0,1.65475,309.72325,335.45,10.61425
2,23.25,0.384,5.30625,4.845,0.69075,-2.56675,11.28075,-4.649,6.05225,6.482,95.87525,94.86925,387.39,2.755,-13.14325,0,-0.33275,0,1.72225,310.99825,333.647,10.56925
2,23.75,0.43275,5.47475,4.6685,0.5755,-1.63575,10.939,-4.91875,5.99525,6.4305,96.9,94.8415,389.50425,2.65,-12.396,0,-0.31275,0,1.607,311.4155,336.63075,10.5885
3,0.25,0.52775,11.63325,6.174,1.707,-6.943,10.944,-5.9005,13.44,13.09075,94.85,94.49225,381.831,3.4,-32.1505,0,-0.8575,0,1.7445,326.944,369.946,16.25025
3,0.75,0.52375,11.44,6.455,1.692,-6.688,11.56,-6.17,13.40875,13.02375,95.9,94.48825,383.171,3.36,-34.665,0,-1.1135,0,1.6325,324.307,367.94375,16.30875
3,1.25,0.4775,11.13075,5.513,1.637,-7.33,10.644,-6.539,13.297,12.96625,96.625,94.48275,383.681,3.0425,-36.45675,0,-1.087,0,1.5405,323.607,367.11225,16.359
3,1.75,0.44175,11.28025,5.777,1.312,-4.878,9.027,-6.74225,13.16825,12.90375,97.625,94.493,383.66,3.125,-28.465,0,-0.886,0,1.629,325.29125,366.4225,15.87825
3,2.25,0.41825,10.8025,5.484,1.3295,-3.56,8.696,-7.2045,13.06275,12.84075,97.75,94.4865,384.571,3.0825,-30.72,0,-0.79825,0,1.61175,325.64475,364.85175,15.902
3,2.75,0.432,10.6375,5.603,1.235,-5.05,10.571,-7.0725,12.96525,12.78,98.6,94.4705,385.3285,2.92,-27.13675,0,-0.764,0,1.64375,326.42825,364.74025,15.648
3,3.25,0.4055,10.2385,5.282,1.2845,-6.62,8.694,-7.946,12.84025,12.71825,98.95,94.457,385.46925,2.98,-31.9645,0,-0.84725,0,1.68325,326.08175,363.21425,15.43625
3,3.75,0.38675,10.15,5.30275,1.373,-3.828,8.1085,-8.68,12.511,12.66,99.55075,94.447,386.151,2.7975,-40.966,0,-1.004,0,1.693,323.719,360.475,15.65
3,4.25,0.415,9.615,5.12275,1.4365,-7.91325,9.702,-9.1775,12.55875,12.65975,99.7,94.46,387.05,2.7175,-33.31425,0,-1.02825,0,1.69575,324.1505,358.53375,15.7635
3,4.75,0.4,9.1135,5.087,1.131,-2.442,8.18425,-8.80475,12.41,12.64075,99.17575,94.49725,386.99,2.7425,-33.2175,0,-0.97875,0,1.6945,324.157,361.49325,16.1705
3,5.25,0.382,8.951,5.145,1.5115,-6.275,8.2215,-8.80775,12.25775,12.61625,99.6,94.50075,387.249,2.44,-31.841,0,-0.96925,0,1.6225,323.054,356.912,15.69775
3,5.75,0.363,8.6,4.383,1.512,-6.54,9.535,-8.0855,12.1215,12.59,100,94.54425,390.566,2.2475,-25.53475,0.104,-0.7385,0,1.49725,322.496,357.312,15.79725
3,6.25,0.346,8.39775,4.47,1.362,-5.78,9.573,-7.87975,11.999,12.56625,100,94.5545,388.474,1.94,-24.41925,1.88575,0.077,0.12425,1.8035,321.562,361.1465,16.52
3,6.75,0.36375,8.50275,4.413,0.965,-2.063,9.781,-7.7265,11.8875,12.539,100,94.57475,388.0275,1.71,-14.751,37.84525,18.04875,3.32275,4.6315,323.53975,362.817,16.045
3,7.25,0.39175,9.2525,4.711,0.541,-0.207,17.582,-5.904,11.80375,12.5175,99.77525,94.59,386.35,2.085,1.484,134.63825,80.83125,13.5175,15.64125,323.8705,366.5755,16.3235
3,7.75,0.386,10.1975,4.827,0.66,12.912,27.722,-3.25525,11.7465,12.50575,98.801,94.6245,385.696,2.47,39.4545,286.75275,174.1875,29.72525,34.04775,323.67,371.66475,16.163
3,8.25,0.42075,10.99325,5.335,0.038,41.726,49.051,0.861,11.73125,12.48375,95.5505,94.624,384.697,3.84,89.5355,467.425,303.0875,44.61875,53.056,325.1565,379.015,16.173
3,8.75,0.43975,12.52025,5.79075,0.258,71.21025,72.887,7.3275,11.81125,12.47025,90.5,94.62875,384.94675,4.81,161.5875,642.971,411.595,64.668,71.556,328.03675,393.764,16.579
3,9.25,0.481,13.81275,6.21975,-0.3815,113.75625,88.82,12.104,11.99025,12.4625,85.6,94.62475,383.0005,5.88,227.951,816.73325,526.64775,81.0815,86.213,330.54175,408.84025,16.269
3,9.75,0.49325,15.5775,6.57425,-0.1555,149.04625,105.28425,19.82475,12.23,12.479,84.20025,94.61525,378.96675,6.7325,287.746,978.98775,618.181,89.0935,105.44075,332.94725,421.2885,16.448
3,10.25,0.52075,17.135,6.51575,0.0535,179.234,120.025,25.5075,12.42725,12.50275,80.4,94.5955,379.8035,8.025,336.52575,1097.775,698.07525,114.165,119.581,335.21725,436.938,16.1685
3,10.75,0.54575,18.086,6.8165,-0.201,212.39725,125.227,36.83775,12.48,12.556,78.3,94.5705,378.51425,9.2175,383.19025,1228.875,769.75275,138.086,132.9525,338.1005,447.11025,16.322
3,11.25,0.549,19.1635,6.8885,-0.71825,238.973,143.78975,41.0465,12.761,12.6435,75.17575,94.5585,379.178,10.155,404.3825,1296.67575,814.30825,153.32325,146.5325,341.41875,454.0075,16.095
3,11.75,0.539,20.1535,6.82675,0.25025,247.5655,143.895,46.81675,13.07525,12.737,74.45,94.5415,379.8555,11.5425,427.0285,1384.175,855.841,155.0575,150.38275,345.45875,461.94625,15.5685
3,12.25,0.558,20.741,7.0005,0.0325,256.57225,154.8605,52.36175,13.2425,12.78,73.3,94.538,379.064,12.11,446.90775,1423.3,875.3375,149.66575,151.83775,344.33625,470.511,15.994
3,12.75,0.53625,21.67,6.9365,-0.25575,261.5915,173.5395,52.13475,13.41625,12.8795,71.8,94.49175,379.4635,13.48,465.17,1445.526,897.815,138.571,154.23,347.0305,476.80775,16.1035
3,13.25,0.54475,22.31275,6.79425,0.11275,258.84825,157.132,55.14025,13.84275,12.95025,69.9305,94.46475,379.15675,14.49,454.42,1412.275,875.67,135.64,150.4,346.16125,480.80725,15.71425
3,13.75,0.55975,22.3235,7.0445,0.074,252.4235,160.474,52.745,14.309,13.08625,67.5005,94.42825,379.004,14.93,433.395,1359.82575,844.94275,124.38,139.3025,347.2405,478.10625,16.14325
3,14.25,0.549,22.5925,7.386,0.109,236.357,151.584,51.0125,14.6965,13.206,65.9275,94.39425,378.966,15.6525,406.0225,1290.25075,796.1175,118.51,133.9875,351.7705,477.134,16.309
3,14.75,0.562,23.03275,7.182,0.03025,201.675,140.8135,41.77475,14.992,13.316,66.6025,94.3725,379.076,16.175,359.82,1195.15075,729.46,111.2475,126.1975,352.38075,475.84125,16.35075
3,15.25,0.57225,23.19575,7.257,0.287,187.423,126.64575,40.95575,15.1365,13.421,65.60775,94.365,377.195,16.2175,302.2425,1076.10075,647.79275,101.355,115.97,349.18825,469.58775,16.24625
3,15.75,0.5375,23.67575,7.312,0.379,160.459,121.777,36.679,15.27225,13.54125,66.13,94.3375,376.82,16.88,246.63575,923.90075,556.075,99.573,101.1425,349.1345,460.742,16.0045
3,16.25,0.5415,23.65775,7.158,0.372,115.673,101.4505,27.9695,15.417,13.66125,66.46,94.319,376.275,16.35,186.89525,766.6475,456.561,80.9015,86.619,350.7535,453.03225,16.3805
3,16.75,0.53075,23.02075,7.42,0.4425,84.034,90.121,20.5225,15.462,13.77275,67.14,94.32675,376.471,14.75,130.34,588.18275,352.2925,67.959,72.752,351.3125,440.92225,15.9055
3,17.25,0.52,22.71775,6.847,0.766,43.93,65.918,13.9135,15.5125,13.90275,69.81,94.33625,377.273,14.08,62.2265,406.0035,235.49025,54.1105,57.8655,347.46925,427.67,16.1815
3,17.75,0.498,21.05275,6.954,0.9225,10.465,55.78725,7.73525,15.48075,14.00125,73.3,94.345,376.531,12.0575,6.88525,236.64575,132.48825,34.37925,40.74325,345.8645,423.0395,16.217
3,18.25,0.449,19.94825,5.645,1.2095,-3.696,27.987,2.554,15.39625,14.0645,75.6,94.3555,379.898,10.595,-25.25625,71.9525,41.9555,9.95,16.19,344.1265,409.5955,16.302
3,18.75,0.3975,18.67575,5.077,1.83575,-8.168,19.071,-0.796,15.0725,14.106,79.801,94.369,381.592,9.01,-41.70325,6.6125,2.03875,0.87175,1.91625,339.3205,398.4785,16.3585
3,19.25,0.37,17.77275,4.611,1.78375,-11.503,15.311,-3.4205,14.9,14.11825,83,94.3855,382.604,7.625,-39.80075,0,-1.342,0,1.47325,338.51,393.71925,16.3775
