DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-0.0666097405575276,-0.0922788452522273,0.0250171291638287,-6.59738994343144,-1.76690600419199,0.0298880397704421,-58.7358875869428,-8.33279376579777,0.218748624452994,379.9364431777,0.442289677135573,407.591924388406,0.360465091751637,415.449970502835,0.528600088523051,407.385873399401,0.351754497438552,415.492026593227,0.527791481087637,407.533909005128,0.341910823869825,415.518876966629,0.526757124039761,407.456676158412,0.338893431755086,415.426733167779,0.523536832855129,1.02497495799637,-26.7787170969417,0.0344200454946605,0.99875,0.7875,0.18,-26.78504,-27.5397,-27.03238,-27.281775,-27.4674675,92.7912695,67.2675,0.1728825,-25.02375,-23.91075,-22.9675,0,-3.4905,0.3,-1.491,-1.3525,146.035,198.7525,154.9,210.825,-0.29,-0.55,-0.38,-0.29,0.09975,-0.36,-0.21,-0.02,-9.849825,-8.020525,-6.81575,-5.8213,-3.83325,-1.69055,2.565125,3.592975,-10.506725,-9.6094,-8.148975,-6.812425,-4.518075,-1.897075,0.6537,2.1603,2.91595,-5.206,-4.33175,-3.492825,-2.596725,-1.532,-0.0105,1.12525,2.499575,3.11375,-9.055125,-7.7765,-5.84135,-5.1115,-3.711225,-1.1639,0.90455,2.7959,3.516,-9.488375,-8.7373,-7.348225,-6.346025,-4.8808,-1.832775,0.628375,2.395975,3.406225,-10.645625,-10.0312,-17.298525,-80.412
1,0.75,-0.0183681331048697,-0.14480188242354,-0.0429123138490025,-2.48035251794484,-1.38248082271868,0.0526930111763813,-81.6674322707196,-5.11340355536306,0.184175503718815,379.984697534333,0.436302787554294,407.114619339466,0.346964061314303,415.540957706671,0.523823963861099,407.171386785404,0.347283586121584,415.779617891951,0.522326476311928,406.904023761529,0.343611981215222,415.480448740991,0.511271391136939,407.193587937172,0.337229892863632,415.525082856858,0.504945143546429,1.39559934091027,-26.8585359725208,0.0335660813749069,0.61,0.5585,0.152,-26.84313,-27.4495,-27.07247,-27.234405,-27.1419475,92.777466,66.98475,0.170585,-25.04625,-23.91175,-22.23,0,-3.36125,0.2,-1.56125,-1.32125,147.8725,197.7975,155.65,209.875,-0.2905,-0.5505,-0.38,-0.2905,0.1,-0.36,-0.21,-0.02,-9.89465,-8.05135,-6.823825,-5.818225,-3.8247,-1.6921,2.56515,3.591975,-10.558725,-9.581,-8.16085,-6.8107,-4.508575,-1.898875,0.654675,2.1593,2.915925,-5.25125,-4.35775,-3.501725,-2.60295,-1.53125,-0.0095,1.1255,2.50225,3.11375,-9.041825,-7.7794,-5.8427,-5.113725,-3.69885,-1.161775,0.904575,2.795875,3.51595,-9.4432,-8.720775,-7.362125,-6.36025,-4.87985,-1.83085,0.629325,2.39495,3.4052,-10.6441,-10.248875,-13.0253,-80.26625
1,1.25,-0.0903935689665765,-0.157780408514917,-0.0457848759514793,-2.08814584553943,-1.19852549293439,0.0540782356385608,-72.9000125992756,-6.12941614078493,0.231120357007456,380.071597634463,0.436333555020764,406.80136520066,0.346382019394279,415.702257015351,0.520490452581716,406.760507639083,0.33802892001061,415.757742621831,0.510146060269916,406.852105603873,0.330073803763401,415.6583912616,0.488421557987443,406.878365389376,0.325838743171529,415.809038010439,0.510862083146028,1.14054056913426,-27.1274667663644,0.0382012166603064,0.79875,0.8,0.166,-27.0512525,-27.7732,-27.2365425,-27.50232,-27.12947,92.753907,66.52875,0.1643125,-25.494,-24.0065,-22.2125,0,-3.571,0.2,-1.5215,-1.65425,148.165,198.4425,155.65,209.825,-0.2905,-0.56,-0.3805,-0.3,0.09975,-0.36025,-0.21,-0.02,-9.966725,-8.1454,-6.8261,-5.814075,-3.818125,-1.695425,2.564125,3.591,-10.6135,-9.547775,-8.167575,-6.804075,-4.4981,-1.90175,0.653675,2.159275,2.91495,-5.292,-4.377,-3.49775,-2.6115,-1.5305,-0.0095,1.1255,2.5025,3.11375,-9.04525,-7.7851,-5.85375,-5.116,-3.68745,-1.163725,0.90455,2.793925,3.516,-9.3911,-8.7043,-7.378075,-6.3556,-4.88095,-1.8328,0.628325,2.39395,3.4042,-10.70205,-10.40095,-16.2412,-80.3905
1,1.75,-0.123788216233351,-0.119285981141111,-0.0528882172709629,-2.80573505118946,-1.19787966852568,0.0539852354643998,-69.6247184905993,-6.45756012383072,0.214908821648798,379.951425921366,0.431468859581085,406.886389191116,0.365687095191919,415.37110701105,0.517451490186922,406.681565971373,0.358179820865507,415.279315580701,0.508122535182092,407.056738177647,0.336350753783522,415.426233143071,0.486486705197995,406.970619857509,0.335267876038414,415.737700457881,0.484246636171005,0.803036225156604,-27.1061095197186,0.0293154193499627,0.65625,0.588,0.168,-27.22674,-27.681725,-27.353885,-27.575765,-27.309825,92.732828,68.908,0.168725,-25.85975,-24.0545,-23.6975,0,-3.5645,0.2,-1.5105,-1.92675,148.4775,197.275,155.7,208.7,-0.29,-0.5505,-0.38,-0.2905,0.09975,-0.36025,-0.21,-0.01025,-10.1151,-8.242475,-6.828475,-5.8087,-3.803675,-1.703175,2.562175,3.590975,-10.6643,-9.5122,-8.17305,-6.800225,-4.4866,-1.90655,0.652725,2.158275,2.91395,-5.341,-4.39275,-3.50475,-2.62005,-1.53175,-0.01075,1.12525,2.50225,3.11275,-9.0554,-7.8023,-5.87285,-5.117325,-3.675025,-1.165625,0.903575,2.7939,3.515,-9.5467,-8.6644,-7.388125,-6.358875,-4.885925,-1.837825,0.625325,2.39295,3.402225,-10.931475,-10.38565,-17.1989,-77.516
1,2.25,-0.187249927449801,-0.114181917534371,-0.24263486135219,-3.72272784059059,-1.30275177667702,0.0464336148907626,-67.4714115824153,-3.59322334790967,0.219837096700275,379.890695306727,0.41593338794075,406.656388387267,0.354211659992675,415.460214562713,0.520748870715976,406.619671603454,0.339747395015862,415.395968522876,0.512170208169569,406.381123936397,0.326491227281038,415.438179265335,0.502934833199706,406.587205520354,0.32931953004152,415.497366966644,0.496783987605648,1.47249238915751,-27.3192385109299,0.0355325012853886,0.8895,0.73875,0.186,-27.868115,-27.758475,-27.99612,-28.107485,-27.5233425,92.744136,67.9115,0.1591125,-25.5165,-24.0005,-23.955,0,-3.272,0.3,-1.5805,-1.90875,149.15,196.8975,156.075,206.975,-0.3,-0.5505,-0.38,-0.3,0.1,-0.36,-0.21,-0.01,-10.2764,-8.342425,-6.8299,-5.806025,-3.794125,-1.705075,2.5612,3.59,-10.675975,-9.4873,-8.1575,-6.808975,-4.47415,-1.913275,0.652725,2.157275,2.91295,-5.46675,-4.40375,-3.50925,-2.6296,-1.533,-0.01175,1.12425,2.501,3.11175,-9.0768,-7.82725,-5.882675,-5.11865,-3.661675,-1.17335,0.9026,2.7929,3.514,-9.71475,-8.7937,-7.397225,-6.385375,-4.89195,-1.844725,0.622375,2.389975,3.4012,-10.40955,-10.504825,-12.388325,-74.167
1,2.75,-0.0434070716452534,-0.130633671593103,-0.256870619276603,-4.97058407620947,-2.09088119803055,0.0606041370592741,-58.5892869062183,-5.22660276662578,0.265282837098036,379.81142442277,0.42327803989714,406.496648153981,0.342386399994927,415.255523507751,0.534714588671056,406.557984504291,0.334368791547903,415.588864902363,0.528374306353601,406.417853809407,0.321946373933251,415.254663384267,0.489627411851749,406.734274488627,0.314245546163287,415.350487607084,0.501692832585111,1.70500774556672,-27.3366330520577,0.0364494387322111,0.8,0.64625,0.202,-27.8532125,-27.534575,-27.9846975,-28.18941,-27.2184,92.73934175,70.396,0.148935,-25.6045,-23.9915,-23.4225,0,-3.378,0.295,-1.4425,-1.07125,150.8225,196.69,158.175,206.575,-0.2905,-0.55,-0.39,-0.3,0.09975,-0.36,-0.21,-0.01025,-10.439175,-8.45245,-6.831175,-5.80015,-3.78355,-1.70695,2.5602,3.589,-10.578875,-9.4647,-8.1381,-6.81765,-4.46365,-1.918075,0.65075,2.15725,2.91195,-5.6185,-4.41075,-3.51575,-2.640925,-1.53475,-0.0135,1.12275,2.4995,3.11025,-9.082125,-7.850225,-5.9096,-5.118075,-3.64925,-1.1762,0.90065,2.7919,3.513975,-9.833025,-8.9139,-7.404325,-6.403275,-4.894125,-1.844875,0.6213,2.38895,3.3992,-10.4568,-10.045575,-15.923125,-77.81475
1,3.25,-0.0313783761918024,-0.214243997467499,-0.10812631827392,-3.19814922457881,-1.985965779982,0.0535194325732138,-66.2013337824915,-5.70815681080673,0.248558599305993,379.923799786976,0.403985452816532,407.1689740898,0.321694746098394,415.933811801479,0.542337112878979,407.086714673381,0.311054090544496,415.938884451527,0.532930523595328,406.937586330575,0.315218270199241,415.814932103283,0.488391657255538,407.173206055992,0.321002666853664,415.937454777697,0.502508903765872,1.86454154420137,-27.5218301678644,0.0330711090580144,0.78125,0.71125,0.206,-27.89071,-27.87385,-27.957725,-28.1593875,-27.6613075,92.68443,69.2805,0.14887,-25.552,-24.01425,-22.825,0,-3.30725,0.3,-1.38125,-1.783,151.51,197.3775,164.825,207.2,-0.2905,-0.5405,-0.38,-0.29,0.1,-0.37,-0.21,-0.01,-10.5679,-8.544075,-6.832225,-5.7953,-3.774975,-1.707825,2.559225,3.588975,-10.601575,-9.4482,-8.12805,-6.8264,-4.452225,-1.921875,0.651725,2.15625,2.91095,-5.70975,-4.415975,-3.52325,-2.64325,-1.53425,-0.0135,1.1225,2.49975,3.10975,-9.084375,-7.8506,-5.9347,-5.117525,-3.6437,-1.179025,0.901625,2.790925,3.512975,-9.898725,-8.99465,-7.41245,-6.41085,-4.89925,-1.8507,0.61835,2.386975,3.3982,-10.059875,-9.917,-17.2862,-74.645
1,3.75,-0.0482959569945972,-0.119875939967546,-0.175352791179294,-3.88926828000684,-3.86511521778975,0.0747761779117765,-57.7774130209272,-6.04281696276538,0.306493888095126,379.849073794335,0.522485955157179,406.616629201202,0.363416862024246,415.196329514682,0.579272581801598,406.334370911641,0.348523051993738,415.259444885052,0.617885101563026,406.638998912254,0.332333174903338,415.216174022503,0.541902021499266,406.788462290953,0.315558456028295,415.996911022193,0.532868795239136,1.60764682705812,-27.5519310318094,0.0395223003589795,0.9,0.62475,0.202,-27.4563575,-28.2927,-27.855075,-28.0790125,-27.547575,92.652004,68.3695,0.130405,-25.45075,-24.04,-21.7275,0,-3.444,0.2975,-1.491,-1.085,148.69,198.015,165.375,208.525,-0.29,-0.5405,-0.39,-0.2905,0.09975,-0.36,-0.21,-0.01025,-10.615975,-8.621,-6.8341,-5.7926,-3.766325,-1.709725,2.558225,3.588,-10.679775,-9.432925,-8.1265,-6.835175,-4.440725,-1.92375,0.651725,2.15625,2.909975,-5.80975,-4.43545,-3.529,-2.65175,-1.535175,-0.01375,1.12225,2.49975,3.10875,-9.075025,-7.846225,-5.96215,-5.117,-3.64785,-1.1781,0.901625,2.78995,3.512,-9.93825,-9.04855,-7.41565,-6.4202,-4.9042,-1.854625,0.6164,2.385975,3.396225,-10.327875,-10.348875,-15.516825,-76.46
1,4.25,-0.0571302571064428,-0.242372323791798,-0.0465433367124348,-4.47579389617509,-1.91031026517086,0.0575585893172766,-59.6755774689473,-7.08047873381747,0.229127797577841,379.850766429491,0.626795869320538,407.322414721186,0.31111676726788,415.519589582476,0.514658025426584,407.075696429671,0.307243760228729,415.383447024279,0.507757842795083,406.74663447176,0.305844063576155,415.538524508651,0.497439837223273,407.222595869477,0.304065690151775,415.260131527558,0.498014336486532,1.84893236625217,-27.5635876665225,0.0452610448028625,1.198,0.8755,0.26,-27.51466,-27.697375,-27.789375,-28.103225,-28.4236,92.6299195,69.55,0.1515125,-25.581,-24.12,-21.7875,0,-3.1725,0.2975,-1.44125,-1.771,147.905,197.0525,164.7,210.3,-0.29,-0.5505,-0.39,-0.2905,0.1,-0.36025,-0.21,-0.02,-10.840375,-8.724225,-6.839825,-5.791075,-3.755675,-1.714475,2.558225,3.587,-10.805725,-9.427675,-8.13745,-6.847025,-4.429225,-1.927525,0.65175,2.15525,2.90995,-5.8135,-4.475825,-3.534,-2.659,-1.536725,-0.015,1.12175,2.4985,3.10825,-9.054275,-7.8425,-5.99395,-5.116525,-3.652,-1.1743,0.90165,2.789925,3.511975,-9.956025,-9.094775,-7.419875,-6.429275,-4.9063,-1.85485,0.616275,2.384925,3.3952,-10.46985,-10.6861,-12.953,-73.9695
1,4.75,0.0281089708931168,-0.234918225675092,0.00174032532666171,-3.58848873346926,-2.66615089849548,0.0597999034680716,-56.6866167443394,-6.81757465925865,0.2712069832152,379.765072992025,0.425849952608544,406.890377945828,0.308578263439125,415.11769098884,0.558649311564881,407.066743155122,0.302059412473705,415.564639767048,0.517937911307629,406.985876874826,0.29385871623931,415.113230794554,0.518502260854789,407.099769592392,0.282813569390097,415.357478741227,0.528515578585659,2.04803208080662,-27.6828666376623,0.0344569832233533,1.168,0.9315,0.236,-27.59342,-28.8535,-28.145335,-28.7114125,-28.19748,92.678069,68.3575,0.155875,-26.35675,-24.30125,-21.61,0,-3.524,0.2,-1.45125,-1.1275,148.765,196.095,164.025,211.65,-0.29,-0.56,-0.39,-0.3,0.09975,-0.36025,-0.21,-0.02,-10.89,-8.7321,-6.8437,-5.788025,-3.75805,-1.711475,2.5582,3.586975,-10.946525,-9.490075,-8.1568,-6.85705,-4.418775,-1.933325,0.65075,2.15425,2.90895,-5.81425,-4.541,-3.53825,-2.671925,-1.5382,-0.01475,1.12175,2.49775,3.1075,-9.056275,-7.867125,-6.02895,-5.133625,-3.6552,-1.172425,0.901625,2.78795,3.510975,-9.980025,-9.153775,-7.4232,-6.435425,-4.908425,-1.85485,0.61625,2.38295,3.3942,-10.6556,-10.798075,-17.3404,-73.068
