DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,H,LE,SH,SLE,PA,RH_1_1_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,TS_1_1_1,TS_2_2_1,TS_1_3_1,TS_1_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_6_6_1,TS_6_7_1,TS_6_8_1,TS_6_9_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,RH_1_2_1,TA_1_2_1,NEE
1,0.25,457.39675,2.663065,13.736625,0.54093025,-2.65540616666667,-3.71882453333333,-2.2293691,-7.96252,12.588,0.6929955,4.0927325,102.16375,96.6293153333333,93.9147266666666,95.924707,99.5697676666667,16.065,0.064663825,14.4259936666667,14.0135866666667,13.879707,12.268963,3.15447147953058,355.15183,376.835886666667,-18.1614000666668,0.00609659683333333,0.00373650876666667,3.11710606666667,-1.01488909833333,4.0451829,0,14.9758253333333,15.499626,14.8361536666667,15.1590536666667,14.85,15.025,15.725,13.9083333333334,13.775,14.4,13.373225,14.3122275,14.907225,15.0810108333333,15.290095,15.338995,15.516605,15.6888075,16.07269,12.649665,13.0272775,13.3631625,13.4880275,13.6995066666667,13.96725,14.097755,14.377875,14.8708875,-0.02869965,1.19757049779156,0.5389485,0.933974114778137,0.614447924574691,2.841515,100,13.207,3.01717
1,0.75,457.2115,2.471935,13.5609,0.34726725,-3.09008773333333,-3.95647466666667,-2.64202393333333,-9.872755,13.956175,0.847288,3.2460225,102.1345,97.1298653333333,93.8563253333333,95.465025,99.618933,15.9885,0.07585725,14.4174943333333,14.0483376666667,13.8465713333333,13.33835,3.09048060283596,358.0167,378.229753333333,-17.8255884625,0.00623429383333333,0.0036620516,3.01449943333333,-1.00780829922619,4.01158473333333,0,14.9353506666667,15.4836246666667,14.8322833333333,15.146996,14.8916666666667,15.025,15.725,13.825,13.775,14.3916666666667,13.5487141666667,14.3341,14.8527925,15.0992308333333,15.2962,15.3573575,15.516605,15.7011375,16.07269,12.66502,12.98473,13.3924433333333,13.4645791666667,13.69558,13.9731625,14.0957766666667,14.3818566666667,14.8648375,-0.02804925,1.10822059356212,0.510726,0.915657231269152,0.612068948598784,2.818125,100,13.5455,2.67928
1,1.25,457.2825,2.707435,13.48805,0.5607715,-3.4658289,-4.26632456666667,-2.90953956666667,-10.110825,16.2397,0.575788,4.5870975,102.12075,97.1138513333333,94.2620863333334,95.942801,99.6366696666666,16.018,0.07744295,14.04195,13.790075,13.066627,12.4530513333333,2.95995497352674,353.962643333333,377.272206666667,-17.2763209790001,0.00604362103333333,0.0038105031,3.06762656666667,-0.8681867175,4.02083186666667,0,14.9050613333333,15.4670343333333,14.7778243333333,15.1568093333333,14.9,15.025,15.725,13.7416666666667,13.725,14.4,13.4607133333333,14.3261033333333,14.79241,15.1073275,15.2962,15.363475,15.5145575,15.7073025,16.07269,12.674645,12.938365,13.421775,13.4528741666667,13.6916583333333,13.96133,14.07995,14.3838475,14.8648375,-0.0354186,1.17445189984522,0.5107015,0.928050063503303,0.619534979751491,2.825945,100,13.5175,3.0673
1,1.75,456.266,2.935815,13.9685,0.46484125,-3.5371253,-4.19921153333333,-3.08751636666667,-13.0338,16.420275,1.703565,4.486915,102.116,98.0607476666667,94.2807123333333,95.753372,99.5970533333333,16.2675,0.07363635,14.2831876666667,13.9092333333333,13.5325253333333,13.06093,3.03433909939261,355.505136666667,380.127483333333,-19.1894221949999,0.0058009277,0.00387384723333333,3.0734804,-1.1262537375,4.06913953333333,0,14.8966686666667,15.4467326666667,14.7673483333333,15.139133,14.9,15.025,15.725,13.675,13.7,14.4,13.3553633333333,14.2843266666667,14.7341216666667,15.1134175,15.290095,15.371595,15.5104625,15.7073025,16.07269,12.69389,12.8901158333333,13.4511433333333,13.443105,13.6896975,13.96725,14.07995,14.3838475,14.8648375,-0.03892315,1.16747806029775,0.543968,0.939489557504954,0.646119970592443,2.8208,100,13.797,3.31681
1,2.25,456.09525,2.70655,14.18935,0.648946,-3.54259196666667,-4.35276166666667,-3.40496975833334,-11.1377,18.576125,0.442676,2.5609725,102.139,98.288277,94.6734185,96.2238651666666,99.6096280833334,16.449,0.0792377,14.35538125,13.9233726666667,13.73611225,13.1951899166667,3.11488094558336,360.343774166666,380.815821666667,-17.453412725,0.00568697781666667,0.00376008523333333,3.20402218333334,-1.06445231233333,4.14311361666667,0,14.91901675,15.4376778333333,14.7126368333333,15.12325125,14.9,15.075,15.725,13.5916666666667,13.7,14.4,13.3514558333333,14.2465683333333,14.6839475,15.1113875,15.2717875,15.375655,15.52886,15.713465,16.07269,12.6766925,12.855425,13.4707991666667,13.4352725,13.6720275,13.97909,14.07995,14.3718825,14.8648375,-0.037266,1.1894116192471,0.544996,0.928204180124179,0.641474083654203,2.75996,100,13.807,3.0596225
1,2.75,455.8865,2.590255,14.509025,0.603932,-3.63016345833333,-4.30963903333333,-3.830251125,-12.11205,14.8965,-0.047465325,2.713505,102.1095,98.4917081666666,95.4365815833334,96.5238888333333,99.7963538333333,16.237,0.06001865,14.0869804166667,13.85345975,13.7169818333333,13.2346211666666,3.0322245469513,355.669665,380.204079166667,-18.88783689,0.00588230545,0.00369678748333333,3.25562971666667,-1.14904637166667,4.2383884,0,14.8969726666667,15.4085133333333,14.6786410833333,15.1127441666667,14.825,15.125,15.725,13.5,13.725,14.4,13.3203041666667,14.1810308333333,14.6398208333333,15.1032691666667,15.253495,15.3817825,15.5227275,15.72579,16.066465,12.5692383333333,12.8092,13.49628,13.4391733333333,13.6720275,13.97909,14.07995,14.3718825,14.8648375,-0.0390919,1.19022995656629,0.532949,0.927062775901079,0.63828359758308,2.78216,100,13.40475,3.052125
1,3.25,456.592,2.77653,14.18685,0.596051,-3.59880640833333,-4.1156131,-3.75189631666666,-9.52808,17.0308,1.65977,1.9519775,102.079,98.41941775,95.0728569166667,96.7641783333334,99.72346675,16.2070000000001,0.0592095,14.03062375,13.5745175,13.5447671666667,12.943609,2.99651503177781,350.035076666666,379.276476666666,-17.6498291816667,0.00568680615,0.00390554035,3.21790905,-1.18630761333334,4.17377523333333,0,14.8530180833333,15.3896378333333,14.6367106666667,15.08659875,14.825,15.125,15.725,13.4833333333333,13.775,14.4,13.34763,14.1136183333333,14.6157658333333,15.0870658333333,15.24739,15.3940375,15.5104625,15.72579,16.04779,12.4524825,12.7688275,13.5061666666667,13.4235525,13.6720275,13.98501,14.07995,14.3659,14.8527525,-0.033606,1.2094998966515,0.568039,0.927767751110158,0.652132655216713,2.86772,100,13.31,3.17799
1,3.75,456.54175,2.68006,13.5275,0.53719825,-3.48466584166667,-4.15889940833334,-3.88412249166667,-12.7103,19.41285,0.266686,2.529405,102.081,97.8140213333333,95.0802743333333,96.8787128333333,99.9394265,16.08675,0.06938245,14.16984575,13.5859195833333,13.38804125,12.61104425,2.99064158356884,355.7988325,378.685271666667,-18.8188004716666,0.00552773641666666,0.00368874185,3.10951076666667,-1.18374691166667,4.07510535833333,0,14.8329669166667,15.3714445833333,14.5990558333334,15.0812175,14.825,15.125,15.7166666666667,13.475,13.775,14.4,13.3263058333333,14.014675,14.5977233333334,15.0729,15.2433216666667,15.3899591666667,15.51251,15.72579,16.04779,12.4218691666667,12.728465,13.49254,13.4196575,13.6602625,13.98501,14.074015,14.3659,14.8527525,-0.039887175,1.22254360378429,0.54460125,0.939856398737182,0.668021428975385,2.9383675,100,13.33625,2.9734775
1,4.25,457.10375,2.4798425,13.1075,0.524356,-3.34312650833333,-4.382943175,-4.21930691666666,-11.2935,17.19165,0.688978,3.49952,102.083,98.2718316666667,95.4215805,96.841608,99.9533470833333,15.9395,0.0766515,14.1546868333333,13.5696039166667,13.3300981666666,12.5623344166667,2.88607127276915,353.757208333333,380.1182125,-16.9309854271668,0.00544024793333333,0.00357232531666667,3.20811336666667,-1.144583316,4.16856253333333,0,14.8197178333333,15.3621335833333,14.5590921666667,15.0777893333333,14.775,15.1166666666667,15.7,13.45,13.7583333333333,14.4,13.1693516666666,13.9041258333333,14.5776941666667,15.0546725,15.2412875,15.40016,15.5145575,15.729905,16.04779,12.4697916666667,12.67279,13.4299866666667,13.4177191666667,13.6484975,14.00277,14.074015,14.3718825,14.84671,-0.0385878,1.23793964699777,0.5716975,0.964017703060123,0.668468627662584,2.89188,100,13.1645000000001,2.91902
1,4.75,456.64075,2.65218,13.122975,0.55767,-3.44382199166667,-4.17671846666667,-4.26894355833333,-9.83214,17.90825,0.6482785,3.10609,102.1095,98.2311956666667,95.38218975,96.4791229166667,99.9934545833333,15.844,0.061549,14.4368761666667,13.6753779166667,13.247657,12.2978559166667,2.75645338804742,352.696149166666,378.614993333333,-18.6856144670001,0.00552764528333333,0.00359613278333333,3.254631775,-1.25094565166667,4.21383986666667,0,14.79964275,15.3535170833334,14.53348925,15.072754,14.75,15.1083333333333,15.7,13.3666666666667,13.75,14.4,13.0626641666667,13.8883366666667,14.5596916666667,15.0142083333333,15.24332,15.40628,15.516605,15.7319625,16.05194,12.28849,12.64015,13.3831125,13.4157925,13.6367325,13.99685,14.074015,14.3838475,14.84671,-0.051430075,1.17902942284653,0.544319,0.961458908047001,0.636478723801627,2.7844875,100,12.93325,2.853895
