DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2,TS_1,TS_2
1,15.75,0.151688183,0.39424,-19.66679995,0,-20.63,-6.187,71.06,0.132995,90,0.623,-28.435,1.75913,2.09292,-6.056,1.562,-6.4955,-5.228,-5.837,-6.207,-6.41,-4.232,401.6,-8.31,-7.201
1,16.25,0.17,0.3234458875,-21.7009698,0,-20.82,-6.134,70.72,0.136279,90,0.33,-27.61,1.2654,1.74902,-6.0675,1.628,-6.5045,-5.262,-5.819,-6.216,-6.448,-4.224,402,-8.23,-7.101
1,16.75,0.15,0.129434,-16.377,0,-20.37,-6.119,70.69,0.12939,90,0.1935,-27.38,0.852248,1.21378,-6.0815,1.632,-6.5555,-5.2255,-5.816,-6.216,-6.409,-4.224,401.7,-8.19,-7.099
1,17.25,0.151371776,0.343989,-17.348,0,-19.99,-6.132,71.06,0.130077,89.9,0.1565,-29.39,0.823781,1.17406,-6.0675,1.6185,-6.567,-5.213,-5.887,-6.171,-6.419,-4.263,401.4,-8.21,-7.152
1,17.75,0.182145615,0.112146735,-18.318425245,0,-20.12,-6.112,71.07,0.12903,89.9,0.1865,-28.085,0.825709,1.16088,-6.0415,1.5585,-6.5755,-5.272,-5.951,-6.142,-6.365,-4.253,399.6,-8.235,-7.153
1,18.25,0.21,0.3709665,-23.33772024,0,-20.27,-6.102,71.13,0.13055,90,0.171,-27.98,0.843099,1.099585,-6.045,1.6495,-6.577,-5.3025,-6,-6.1925,-6.37725,-4.247,400,-8.21,-7.221
1,18.75,0.162221743,0.2831448805,-23.112,0,-20.32,-6.048,71.11,0.126746179,90,0.177,-28.58,0.8032345,1.17248,-6.0475,1.735,-6.56,-5.3545,-6.031,-6.243,-6.34,-4.223,400.3,-8.255,-7.2085
1,19.25,0.2,0.29574461,-19.210219995,0,-20.45,-6.097,71.13,0.1355648605,90,0.137,-28.61,0.810653,1.14701,-6.0585,1.616,-6.598,-5.323,-6.053,-6.23,-6.294,-4.239,402,-8.165,-7.111
1,19.75,0.185464498,0.263685,-16.09325493,0,-20.41,-6.084,71.01,0.1356,90,0.165,-27.97,0.818236,1.15993,-6.0355,1.64,-6.571,-5.3575,-6.053,-6.221,-6.243,-4.253,401.1,-8.17,-7.0565
1,20.25,0.183806609,0.2313,-17.9136,0,-20.01,-6.042,71.175,0.13495145,90,0.141,-28.635,0.817582,1.122335,-6.025,1.782,-6.52175,-5.39725,-6.046,-6.188,-6.254,-4.238,400.6,-8.27,-7.184
1,20.75,0.17902,0.200761316,-13.566,0,-19.865,-6.058,71.085,0.134976,90,0.145,-27.9,0.3524295,0.9074915,-5.992,1.6555,-6.55125,-5.47975,-5.981,-6.1535,-6.2585,-4.223,398.3,-8.1,-7.1905
1,21.25,0.181491492,0.135091449,-13.669,0,-19.49,-6.118,71.12,0.130085,90,5e-04,-26.43,0,0.037793,-6.124,1.6135,-6.578,-5.5005,-6.0175,-6.2085,-6.274,-4.2815,400.4,-8.165,-7.2045
1,21.75,0.137069158,0.176086,-13.6117,0,-19.66,-6.122,70.98,0.13328,90,0.0325,-28.82,0,0.027322,-6.145,1.75,-6.559,-5.521,-6.021,-6.215,-6.332,-4.277,399.9,-8.29,-7.198
1,22.25,0.207274752,0.2621593045,-19.9179,0,-19.78,-6.2095,71.3,0.146156,90,0.012,-28.67,0,0.02489145,-6.15,1.455,-6.547,-5.593,-6.067,-6.182,-6.327,-4.2865,400.2,-8.36,-7.203
1,22.75,0.136228,0.329461655,-12.06790191,0,-19.78,-6.2385,71.185,0.13197,90,0.039,-27.67,0,0.020974,-6.149,1.569,-6.5555,-5.554,-6.0695,-6.222,-6.3115,-4.287,399.5,-8.34,-7.1775
1,23.25,0.178795,0.080565,-16.7465,0,-20.04,-6.271,71.42,0.1254955,90,0.0285,-27.965,0,0.014499,-6.1955,1.532,-6.5365,-5.5765,-6.0605,-6.175,-6.283,-4.2785,399.5,-8.485,-7.18
1,23.75,0.19,0.13382,-13.9978,0,-19.995,-6.3205,70.82,0.117825915,90,0.024,-26.98,0,0.02127,-6.194,1.6745,-6.562,-5.612,-6.098,-6.168,-6.353,-4.3015,398.05,-8.47,-7.1875
2,0.25,0.1076269715,0.151293905,-13.50075,0,-18.78,-8.19,71.03,0.126397842,90.1,0.099,-24.82,0.341604,0.420375,-8.27,1.902,-5.0695,-3.9595,-4.325,-4.977,-4.942,-2.989,404.2,-13.865,-13.4
2,0.75,0.1286511245,0.1826453845,-13.628358175,0,-18.7,-8.26,71.59,0.1392327695,90.1,0.036,-24.45,0,0.011953,-8.38,2.046,-4.8545,-3.86,-4.306,-4.931,-4.888,-2.948,404.2,-14.04,-13.46
2,1.25,0.110260987,0.20643841,-18.3643,0,-18.55,-8.26,71.74,0.135865268,90.1,0.063,-24.345,0,0.006606265,-8.38,1.986,-4.86675,-3.875,-4.286,-5.004,-4.892,-2.952,404.3,-14.025,-13.44
2,1.75,0.1096625225,0.03032,-15.90045,0,-18.72,-8.26,71.13,0.13242,90.1,0.003,-26.135,0,0.0131003,-8.36,1.782,-4.979,-3.93825,-4.285,-5.061,-4.97,-2.956,404.2,-14.035,-13.5
2,2.25,0.129362,0.15989,-20.5944,0,-18.17,-8.25,71.44,0.129180877,90.1,0.012,-25.9,0,0.0087534,-8.41,1.943,-5.04675,-3.96775,-4.309,-5.084,-4.987,-2.956,404.5,-14.05,-13.585
2,2.75,0.0909,0.2114075,-14.8055,0,-18.22,-8.23,71.18,0.1321535,90.05,0.022,-26.67,0,0.013023,-8.39,2.154,-5.09175,-3.9535,-4.341,-5.082,-4.985,-2.967,404.5,-14.05,-13.43
2,3.25,0.0941,0.2162093595,-16.7002,0,-18.13,-8.23,71.36,0.1322,90.1,0.01,-24.185,0,0.0064558,-8.43,2.215,-5.089,-3.923,-4.39,-5.101,-4.961,-2.98,404.8,-14.035,-13.3
2,3.75,0.11,0.1497588445,-16.068,0,-18.18,-8.24,71.55,0.13121229,90.1,0.021,-26.8,0,0.00927105,-8.37,1.894,-5.096,-3.89475,-4.341,-5.127,-5,-2.988,404.8,-14.025,-13.385
2,4.25,0.1108287975,0.142830068,-15.6945,0,-18.47,-8.28,71.28,0.136072727,90.1,0.058,-23.66,0,0.013862,-8.36,2.105,-5.069,-3.87725,-4.264,-5.115,-5.007,-2.989,404.9,-14.055,-13.395
2,4.75,0.1037475215,0.19215,-14.178231675,0,-18.76,-8.25,70.6,0.12586,90.1,0.044,-24.85,0,0.01030935,-8.37,2.119,-5.099,-3.88575,-4.253,-5.126,-5.02,-2.969,404.65,-14.085,-13.52
2,5.25,0.1317575,0.07357,-18.37573157,0,-18.16,-8.23,70.71,0.12234,90.1,0.014,-22.93,0,0.0110845,-8.39,2.181,-5.082,-3.89425,-4.251,-5.125,-5.021,-2.99,404.3,-14.115,-13.5
2,5.75,0.153019315,0.091770462,-16.085,0,-18.16,-8.22,71.305,0.12506,90,0.021,-24.125,0,0.016616,-8.38,2.178,-5.05675,-3.9145,-4.244,-5.097,-5.019,-3.005,404.45,-14.045,-13.415
2,6.25,0.127846,0.0929905,-17.1398,0,-18.2,-8.2,70.42,0.129113,90,0.016,-22.465,0,0.00644305,-8.39,2.193,-5.03025,-3.922,-4.245,-5.124,-5.018,-3.008,403.9,-14.05,-13.435
2,6.75,0.1,0.0141,-16.982019525,0,-18.11,-8.23,70.73,0.124403943,90,0.032,-24.64,0,0.0120605,-8.39,2.0635,-5.02825,-3.92825,-4.235,-5.115,-5.005,-3.009,404.05,-14.12,-13.395
2,7.25,0.09185,0.152821734,-17.0654575,0,-18.24,-8.27,70.48,0.133256997,90,0.01,-25.63,0,0.010688,-8.38,2.028,-5.0405,-3.92575,-4.254,-5.11,-4.983,-3.009,404.2,-14.11,-13.44
2,7.75,0.15,-0.0314,-18.00178096,0,-18.04,-8.2,70.69,0.132038,90.1,0.101,-26.805,0,0.0560282,-8.32,1.984,-5.055,-3.922,-4.26,-5.123,-5.009,-2.996,404.4,-14.045,-13.45
2,8.25,0.1213655,0.01202,-16.36695,0,-17.9,-8.22,70.96,0.130981,90.1,0.221,-28.305,0.0315941,0.2441465,-8.34,2.09,-5.07525,-3.9275,-4.261,-5.127,-5.006,-2.995,404.5,-14.07,-13.425
2,8.75,0.105911581,0.0788,-15.03406035,0.206,-18.32,-8.2,70.92,0.135804561,90,0.836,-27.59,1.066515,1.321155,-8.4,2.044,-5.082,-3.92825,-4.266,-5.13,-5.008,-2.99,404.05,-14.045,-13.38
2,9.25,0.1193705155,0.093255,-15.6001,3.0805,-18.14,-8.25,71.28,0.121105,90,3.647,-25.2,8.070355,8.27411,-8.35,2.131,-5.07275,-3.9365,-4.274,-5.138,-5.026,-2.998,403.9,-14.015,-13.415
2,9.75,0.128981,0.111995,-16.592,11.21,-18.05,-8.3,70.85,0.1299657985,90,10.46,-25.56,24.817,25.92175,-8.4,2.021,-5.1015,-3.93775,-4.275,-5.161,-5.043,-2.996,403.45,-14.1,-13.5
2,10.25,0.110252,0.07635,-15.56409251,27.14,-17.83,-8.37,70.77,0.134572033,90,23.35,-22.635,50.9091,54.2881,-8.4,2.155,-5.10275,-3.947,-4.278,-5.182,-5.045,-2.994,403.4,-14.12,-13.59
2,10.75,0.103486814,0.2245074015,-14.58878248,52.37,-17.64,-8.39,70.82,0.132382932,90,43.4,-20.515,85.4791,95.3715,-8.46,2.158,-5.1045,-3.94725,-4.206,-5.156,-5.036,-2.997,402.95,-14.31,-13.77
2,11.25,0.1225298935,0.21166,-14.21675776,70.15,-17.485,-8.39,70.505,0.135255,90,59.625,-19.51,119.57,128.6855,-8.46,1.997,-5.0775,-3.959,-4.25,-5.1705,-5.06,-2.998,403.45,-14.46,-13.92
2,11.75,0.120647775,0.120452301,-16.57555,83.5,-17.225,-8.425,70.255,0.120983118,90,72.85,-17.41,146.104,163.1495,-8.53,2.078,-5.042,-3.951,-4.391,-5.195,-5.037,-3.011,404.35,-14.395,-13.845
2,12.25,0.103063689,0.1386670065,-16.5209,95.65,-16.74,-8.42,69.89,0.140244435,90,83.5,-18.14,167.933,188.06,-8.51,2.052,-5.094,-3.9615,-4.285,-5.1965,-5.0305,-3.0105,404.3,-14.385,-13.78
2,12.75,0.1149935,0.315558,-15.222,102.2,-16.98,-8.41,70.175,0.1390956245,90.1,87.4,-19.04,185.731,202.666,-8.485,1.983,-5.09725,-3.972,-4.2305,-5.1695,-5.0145,-3.0055,404.1,-14.275,-13.735
2,13.25,0.11,0.349165738,-14.26945,107.15,-17.505,-8.425,70.4,0.133122,90.1,88.95,-19.31,190.893,215.329,-8.515,1.863,-5.0445,-3.949,-4.244,-5.181,-5.033,-3.019,403.6,-14.26,-13.72
2,13.75,0.112150914,0.374782905,-13.762,102.8,-17.58,-8.445,70.135,0.134735,90.05,87.1,-19.84,177.55,196.9755,-8.525,2.031,-5.0815,-3.99125,-4.23,-5.155,-5.07,-3.018,404.1,-14.2,-13.63
2,14.25,0.1153955745,0.39184,-12.65325,93.1,-17.6,-8.4,70.09,0.123492,90.05,80.1,-22.125,161.36,184.376,-8.51,1.858,-5.09275,-3.9955,-4.229,-5.172,-5.061,-3.013,403.4,-14.215,-13.63
2,14.75,0.11,0.2587125,-16.54540289,80.8,-17.625,-8.37,70.235,0.130526,90,71.78,-23.17,141.0005,166.38,-8.42,1.948,-5.0765,-3.9755,-4.2145,-5.132,-5.034,-3.012,404.5,-14.155,-13.555
2,15.25,0.130848,0.15728,-15.6499,65.03,-17.78,-8.18,69.95,0.123095,90,57.48,-24.29,119.095,133.48,-8.25,1.889,-5.0875,-3.939,-4.241,-5.111,-4.983,-2.94,404.05,-14.055,-13.44
2,15.75,0.104046873,0.251744801,-13.8585,47.59,-17.69,-8.1,70.36,0.1316355,90,40.06,-24.29,85.5065,92.06995,-8.22,1.805,-4.991,-3.864,-4.23,-5.147,-4.959,-2.92,402.9,-13.995,-13.465
2,16.25,0.14,0.3099214295,-12.85000171,26.6,-17.645,-8.08,70.67,0.12769,90,23.71,-24.56,51.451,56.8394,-8.16,2.044,-5.00075,-3.85775,-4.224,-5.124,-4.965,-2.901,404.2,-13.985,-13.45
2,16.75,0.116513,0.1710295,-12.9925,9.93,-17.915,-7.9705,71.01,0.1242505,90,9.22,-23.92,24.0484,24.4217,-8.075,1.953,-4.989,-3.875,-4.225,-5.146,-4.9715,-2.9055,404.6,-13.93,-13.435
2,17.25,0.0952,0.209653907,-13.31565,2.191,-18.19,-7.964,70.65,0.121795556,90,2.655,-24.36,7.5283,7.50574,-8.03,1.892,-4.986,-3.892,-4.219,-5.116,-4.979,-2.888,403.6,-14.07,-13.42
2,17.75,0.0941,0.09045,-12.33541607,0.11,-18.65,-7.9585,70.65,0.12614,90,0.76,-23.52,2.2087,2.15584,-8.065,1.9195,-5.02725,-3.849,-4.2635,-5.0775,-4.953,-2.9075,404.8,-14.11,-13.53
2,18.25,0.0952,0.1425744135,-12.2767,0,-18.705,-8.0115,71.225,0.12875,90,0.306,-24.75,1.65303,1.7562,-8.13,2.118,-5.03825,-3.84675,-4.26,-5.0925,-4.92,-2.929,404.45,-14.065,-13.49
2,18.75,0.114257366,0.119857,-12.328,0,-18.275,-7.9965,70.89,0.12223,90.05,0.206,-24.25,1.47056,1.33229,-8.085,2.022,-5.008,-3.8155,-4.276,-5.0935,-4.9295,-2.9305,404.8,-14.04,-13.48
2,19.25,0.12,0.1137815,-14.9824,0,-18.92,-8,71.16,0.11849,90.1,0.148,-24.7,1.34501,1.31776,-8.06,2.133,-5.0645,-3.843,-4.288,-5.108,-4.901,-2.926,404.8,-13.945,-13.435
2,19.75,0.1298677565,0.1092,-16.92078316,0,-18.66,-7.975,70.84,0.115365,90.1,0.199,-25.39,1.36746,1.35753,-8,2.018,-5.0445,-3.8595,-4.3045,-5.0955,-4.909,-2.928,404.7,-13.985,-13.49
2,20.25,0.08,0.05525,-15.785429185,0,-18.43,-7.9725,71.065,0.12249,90.1,0.1875,-26.095,1.31721,1.37014,-8.145,1.975,-5.03925,-3.87725,-4.296,-5.054,-4.918,-2.922,404.8,-14,-13.53
2,20.75,0.132218307,0.11705,-19.32398178,0,-18.925,-8.03,71.115,0.12858,90.1,0.1725,-27.16,0.846204,0.917441,-8.145,1.9305,-5.0855,-3.8975,-4.3025,-5.052,-4.937,-2.9365,404.7,-14.035,-13.54
2,21.25,0.1281593865,0.03127,-20.749,0,-18.31,-8.08,71.335,0.1287298065,90.1,0.001,-26.87,0,0.0264551,-8.18,1.9355,-5.0785,-3.9245,-4.314,-5.075,-4.9765,-2.9835,404.6,-14.02,-13.495
2,21.75,0.08775,0.174739,-16.5587,0,-18.52,-8.105,71.27,0.12247,90.1,0.015,-24.62,0,0.0176734,-8.19,1.8825,-5.102,-3.905,-4.341,-5.071,-4.999,-2.9835,404.6,-14.01,-13.44
2,22.25,0.105257,0.0553,-13.3011,0,-18.42,-8.17,70.97,0.124155,90.1,0.009,-24.56,0,0.00807505,-8.24,1.8915,-5.0865,-3.8975,-4.351,-5.063,-5.005,-2.993,404.2,-14.025,-13.54
2,22.75,0.129226,0.06135,-15.56689689,0,-18.39,-8.2,71.04,0.12543,90.1,0.031,-23.9,0,0.011237,-8.28,1.896,-5.0635,-3.9195,-4.382,-5.052,-5,-2.994,404.4,-14.015,-13.56
2,23.25,0.1152695,0.1280930865,-12.54293997,0,-18.34,-8.18,71.03,0.13921,90.1,0.028,-22.945,0,0.005862515,-8.3,1.935,-5.0515,-3.941,-4.393,-5.041,-4.984,-2.986,404.6,-14.145,-13.655
2,23.75,0.0819,0.117546,-14.93605,0,-18.17,-8.205,71.345,0.1297585865,90.1,0.0465,-23.74,0,0.011867,-8.33,1.8065,-5.0635,-3.9465,-4.395,-5.022,-4.9745,-2.984,404.45,-14.04,-13.63
3,0.25,0.09455,-0.0902,-15.00865,0,-17.09,-8.54,69.32,0.10948,90,0.085,-30.52,0.237531,0.368751,-8.96,1.836,-3.8085,-2.966,-2.937,-3.498,-3.525,-2.221,404.2,-13.18,-13.005
3,0.75,0.12371286,-0.0353,-16.4015,0,-17.14,-8.6,69.34,0.10528,90,0.02,-30.31,0,0,-9.01,1.845,-3.613,-2.9025,-2.871,-3.45,-3.483,-2.195,403.9,-13.255,-13.07
3,1.25,0.100569327,0.00812,-13.41579168,0,-17.11,-8.64,69.37,0.10031,90,0.042,-29.58,0,0,-8.98,1.884,-3.6425,-2.8765,-2.954,-3.542,-3.48,-2.195,405.5,-13.285,-13.13
3,1.75,0.0909,0.0189,-13.8052,0,-17.21,-8.66,69.92,0.105526516,90,0.02,-28.85,0,0,-9.05,1.914,-3.7425,-2.9225,-2.997,-3.606,-3.546,-2.203,405.5,-13.285,-13.115
3,2.25,0.091,-0.007129305,-14.64075,0,-16.92,-8.63,69.87,0.11006,90,0,-29.18,0,0,-9.09,2.074,-3.782,-2.9355,-3.028,-3.617,-3.563,-2.205,405.6,-13.24,-13.1
3,2.75,0.098,-0.0759,-12.08666424,0,-17.45,-8.72,69.81,0.1054276915,90,0.044,-30.235,0,0,-9.06,1.94,-3.821,-2.935,-3.007,-3.617,-3.578,-2.189,405.05,-13.225,-13.09
3,3.25,0.10274435,-0.08586,-12.612,0,-17.36,-8.675,70.29,0.10356,90,0.0055,-29.55,0,0,-9.055,1.967,-3.84525,-2.9475,-3.039,-3.636,-3.555,-2.189,405.3,-13.265,-13.12
3,3.75,0.0978,-0.0493,-11.52745,0,-17.505,-8.675,70.09,0.107506065,90,0.022,-27.32,0,0,-9.065,2.0005,-3.86625,-2.9515,-3.008,-3.636,-3.582,-2.1765,405.35,-13.305,-13.155
3,4.25,0.0967,-0.032,-14.2747,0,-17.615,-8.625,70.055,0.115685,90,0.0445,-28.27,0,0,-9.075,1.9165,-3.8685,-2.98225,-2.9875,-3.6285,-3.601,-2.19,405.85,-13.31,-13.135
3,4.75,0.0902,-0.05615,-14.8825734,0,-17.285,-8.595,69.135,0.112963,90,0.0155,-27.62,0,0.00014838,-9.045,1.867,-3.89,-2.98525,-2.992,-3.6155,-3.581,-2.179,405.9,-13.27,-13.06
3,5.25,0.09385,-0.016,-16.31867556,0,-17,-8.61,69.64,0.11002,90,0.028,-26.855,0,0.0034463,-9.03,1.816,-3.89325,-2.991,-2.9845,-3.605,-3.555,-2.172,406.5,-13.32,-13.1
3,5.75,0.09716879,-0.0459,-13.771455075,0,-17.27,-8.635,70.265,0.11461,90,0.113,-26.665,0,0.066793,-9.03,1.8425,-3.883,-2.9995,-2.999,-3.608,-3.5675,-2.1775,405.15,-13.345,-13.15
3,6.25,0.0761,-0.00538,-15.023020945,0,-17.4,-8.65,70.175,0.10819,90,0.2835,-26.89,0.2193575,0.268513,-9.01,1.937,-3.89025,-2.99425,-2.9915,-3.605,-3.549,-2.176,404.8,-13.38,-13.175
3,6.75,0.0856,0.0236,-13.88977074,0.864,-17.48,-8.67,71.225,0.106515,90,1.3675,-27.25,3.3817,1.5685,-9.045,1.9135,-3.8855,-3.00025,-3.0145,-3.613,-3.546,-2.1845,405.3,-13.27,-13.11
3,7.25,0.0886,-0.00442,-13.0255,8.01,-16.84,-8.68,70.775,0.10847,90,6.739,-28.01,19.1185,11.8284,-9.065,1.9885,-3.88125,-2.9955,-3.01,-3.5995,-3.5515,-2.184,404.4,-13.25,-13.095
3,7.75,0.0887,0.0929,-10.92933422,22.31,-16.845,-8.735,70.795,0.1111628045,90,18.355,-25.705,51.9361,38.0239,-9.065,1.8995,-3.9245,-3.0045,-3.0235,-3.62,-3.59,-2.167,404.4,-13.285,-13.165
