DOY2,HR2,CO2,FC,H2O,H,LE,PA,RH,T_SONIC,TA,VPD,TS_1_2_1,TS_2_2_1,USTAR,WS,G_1_2_1,G_2_2_1
4,8.25,598.2726,-0.001828775,5.504153,27.5,3.34,93.82053,30.116,18.78038,17.42,14.7,17.935,19.935,0.1710417,0.821173932,-24.4,-23.525
4,8.75,594.1912,-0.09119701,5.595893,64.9,4.645,93.84751,27.5868,20.59185,19.15,17.1,19.095,20.76,0.23016785,1.244840079,-18.29,-18.55
4,9.25,590.8402,-0.262745389,5.4508715,115,8.21,93.8594,24.0142,22.448645,21.105,19.65,20.71,22.085,0.2649535,1.431523362,-11.72,-12.545
4,9.75,588.8444,-0.498088989,5.47508,163,11.85,93.87782,21.73092,24.12897,22.85,22.5,22.82,23.155,0.28220235,1.49518853,-6.55,-5.4795
4,10.25,585.7869,-0.460199847,5.360159,203,12.35,93.88892,19.7507,25.32839,23.92,25.4,24.665,24.545,0.2769844,1.6765639825,-0.8075,2.697
4,10.75,584.104,-0.6694584795,5.104615,245,12.9,93.902075,18.023355,26.58081,24.925,28,26.24,25.63,0.337198,2.164386299,9.505,9.23
4,11.25,582.1145,-0.892746032,4.99704,273,14.3,93.90327,16.6077,27.20714,25.74,30.1,28.025,26.11,0.3642446,2.48347815,22.66,11.355
4,11.75,581.3176,-1.009811275,4.794446,291.5,15.75,93.8883,15.72038,27.86879,26.31,31.8,30.515,26.62,0.3679266,2.705719372,29.515,15.625
4,12.25,580.42925,-1.0554627635,4.644005,326,14.15,93.86815,14.47571,28.59382,27.025,32.95,33.795,27.555,0.3853003,2.811832368,31.8,21.55
4,12.75,579.7814,-1.0845386,4.305211,350.5,16.85,93.84266,13.63739,29.17547,27.62,34.4,36.53,28.8,0.40398965,3.150987267,38.86,25.2
4,13.25,579.1775,-1.186324557,4.256326,349,13.7,93.82317,13.4753,29.79274,28.02,35.8,39.23,30.11,0.391188,3.191547824,51.405,32.945
4,13.75,578.0002,-1.165969362,4.1480205,353,11.55,93.791545,13.013255,30.05112,28.445,36.85,41.695,31.315,0.4503453,3.206988331,83,38.725
4,14.25,577.0292,-1.323443479,4.075683,358,12.85,93.76149,12.6864,30.38506,28.69,37.6,42.805,32.005,0.4712543,3.339645617,101.15,40.55
4,14.75,576.0317,-1.152333976,3.977717,354.5,16,93.73204,12.30148,30.68855,29.19,38.6,41.785,32.23,0.47412285,3.4379213285,108.15,43.285
4,15.25,575.92125,-1.232853529,3.927731,348,14.5,93.703665,11.93776,30.98712,29.35,39.55,40.705,32.9,0.4833833,3.553613322,102.4,47.68
4,15.75,575.33565,-1.167584358,4.0918385,322,9.42,93.67528,11.64563,31.17859,29.565,39.8,39.72,33.145,0.4755707,3.656613912,97.1,50.83
4,16.25,574.873,-1.115094085,4.071795,299,8.07,93.64354,11.613,31.31504,29.7,39.9,37.98,33.155,0.46619525,3.852683118,91.3,52.945
4,16.75,574.841,-0.996149069,4.077855,266,8.97,93.606515,11.44555,31.2818,29.795,40.3,36.595,32.96,0.4745887,3.909363717,79.835,55.4
4,17.25,575.17815,-0.8002320365,4.171708,223.5,8.7,93.585565,11.7083,31.421025,29.76,39.95,35.205,32.145,0.4756724,3.96216589,57.795,52.565
4,17.75,574.5865,-0.626833793,4.01739,187,6.79,93.57915,12.3289,31.337,29.56,39.8,34.285,31.71,0.48072035,4.104445548,40.56,45.93
4,18.25,574.99865,-0.505063213,4.1076205,133.5,4.79,93.579185,12.56385,31.0867,29.275,39.45,33.045,31.15,0.4684623,4.09226298,32.52,37.83
4,18.75,575.09625,-0.2228801985,4.222459,83.65,2.94,93.58969,13.02461,30.611015,28.92,38.05,31.69,30.48,0.4571241,3.94380578,23.15,27.485
4,19.25,575.33605,0.043743488,4.3441215,25.3,2.8,93.602985,14.0364,30.0945,28.22,36.8,30.335,29.805,0.4062307,3.734009627,7.395,17.79
4,19.75,577.2568,0.283051182,4.529148,-3.805,1.16,93.612795,14.568335,29.25276,27.13,34.25,28.95,29.1,0.3486836,3.223660449,-6.973,9.26
4,20.25,578.47505,0.212321807,4.582464,-14.05,0.565,93.633675,16.12565,28.53012,26.165,32.45,27.66,28.44,0.2678477,2.624926292,-14.355,2.995
4,20.75,579.7757,0.2902521585,4.6974725,-13.3,0.5,93.658935,16.9226,27.82594,25.48,30.8,26.52,27.75,0.2383115,2.530646311,-18.715,-1.9755
4,21.25,580.9867,0.26544689,4.806094,-19.1,0.245,93.69724,18.287,27.00433,24.69,28.6,25.525,27.065,0.2130952,2.258752157,-21.44,-5.9835
4,21.75,582.0099,0.2544985655,4.7367415,-14.9,0.155,93.73292,19.0066,26.243875,23.945,26.95,24.685,26.43,0.1911119,1.87339876,-23.24,-9.165
4,22.25,583.5713,0.2604235495,4.795925,-12.5,-0.075,93.76855,19.76375,25.466435,23.395,25.7,24.07,25.865,0.1695494,1.569765936,-24.745,-12.15
4,22.75,585.2663,0.211362249,4.90063,-13.5,0.21,93.78046,21.5062,24.68112,22.48,24.3,23.495,25.33,0.1750675,1.5099648205,-25.63,-14.255
4,23.25,585.11645,0.212278268,4.931091,-14.1,0.125,93.77178,21.98775,24.21437,21.895,23.6,22.94,24.825,0.1692132,1.784896739,-26.545,-15.83
4,23.75,587.21195,0.195214886,5.0433495,-12.5,0.01,93.770715,22.98805,23.510545,21.31,22.5,22.41,24.35,0.1372447,1.75452193,-27.02,-17.425
5,0.25,599.27815,0.157828718,4.79954,-12.8,0.05,93.67488,18.115215,26.158335,23.91,28.45,25.91,28.695,0.1333253,1.603323754,-29.89,-20.8
5,0.75,600.7034,0.178622509,4.7123285,-9.3,-0.1,93.672225,18.5935,25.425175,23.35,27.45,25.365,28.175,0.1263991,1.4879659145,-30.705,-21.98
5,1.25,602.39875,0.195336893,4.789477,-10.14,-0.1,93.657395,19.62415,24.91241,22.785,25.7,24.855,27.69,0.1286602,1.466612488,-31.515,-23.155
5,1.75,604.4721,0.154720991,4.8639465,-9.065,-0.06,93.64537,20.5032,24.115735,22.09,24.55,24.3,27.22,0.13197465,1.3237196905,-32.16,-24.325
5,2.25,605.6413,0.1997453525,5.0647405,-11,-0.38,93.63712,21.2012,23.58735,21.485,23.15,23.79,26.765,0.1287346,1.2762028315,-32.405,-25.15
5,2.75,606.1007,0.217732407,5.0375695,-10.2,-0.225,93.62257,21.90363,23.24852,20.87,22.3,23.385,26.35,0.1227728,1.190631093,-32.965,-26.12
5,3.25,606.9521,0.183786877,5.1727675,-10.3,0.01,93.610645,22.485515,22.51166,20.44,21.45,23,25.95,0.1202319,1.194605114,-33.285,-26.885
5,3.75,607.67685,0.1458202275,5.0529975,-9.28,-0.075,93.60548,22.659,22.224605,19.935,20.45,22.615,25.57,0.12592325,1.152357191,-33.635,-27.375
5,4.25,608.997,0.158695231,4.931251,-8.63,-0.23,93.61722,23.56037,21.79449,19.58,19.75,22.24,25.205,0.11983035,1.000673954,-34.02,-28.04
5,4.75,610.56875,0.147102893,5.217022,-10,-0.23,93.622595,24.449625,21.003785,18.975,19.35,21.875,24.86,0.10922165,0.996711377,-34.265,-28.825
5,5.25,610.40685,0.1166352495,5.049058,-7.93,-0.025,93.62461,25.5412,20.723245,18.595,18.3,21.545,24.52,0.1307558,0.9981378505,-34.435,-29.435
5,5.75,612.1531,0.135392049,5.101948,-8.795,-0.21,93.63109,25.988175,20.42649,18.295,17.75,21.24,24.21,0.1059976,0.9697011965,-34.605,-29.85
5,6.25,613.047,0.115504013,4.985548,-8.44,0,93.64442,26.22595,19.88387,17.84,17,20.94,23.91,0.11490675,0.9765741875,-34.64,-30.305
5,6.75,612.69945,0.087429056,4.9930985,-8.66,0.07,93.666915,26.46695,19.689475,17.78,16.75,20.685,23.635,0.11769065,0.962311607,-34.44,-30.595
5,7.25,612.7938,0.0480229805,5.015265,-4.57,0.35,93.700445,25.52713,19.89173,18.38,17.05,20.67,23.46,0.11729485,0.7198481005,-32.78,-29.79
5,7.75,611.8344,0.184967254,5.0141925,22,2.6,93.72715,24.43745,21.021345,19.89,19.15,21.205,23.675,0.1469982,0.5759106315,-28.695,-26.07
5,8.25,608.6792,0.2043526015,4.827238,54.8,3.805,93.75358,21.7964,22.9861,21.385,22.15,22.72,24.57,0.18712715,0.9346491845,-23.08,-21.6
5,8.75,605.17615,0.025066725,5.0084745,96.4,6.86,93.77437,20.41825,24.62692,23.275,25.4,24.41,25.84,0.231939,1.2247069695,-14.79,-16.05
5,9.25,603.07605,0.022019273,5.3261525,143,7.24,93.788105,18.21355,26.432995,25.02,28.55,26.02,27.24,0.24227745,1.3580810195,-8.25,-5.797
5,9.75,599.8393,-0.1082615015,5.0963715,182.5,10.15,93.800625,16.56066,28.083005,26.545,31.75,29,28.52,0.2584553,1.6655293355,-3.343,4.882
5,10.25,597.44205,-0.2114264495,4.7741055,227,9.89,93.80662,15.05239,29.275815,27.595,34.5,32.11,29.71,0.29925725,2.1064301825,-0.59,12.23
5,10.75,595.2783,-0.196020796,4.192256,260,11.85,93.80156,13.93505,30.28795,28.465,37.25,34.62,31.16,0.310867,2.527826159,2.826,18.13
5,11.25,594.76665,-0.4720719995,3.9600945,282,11.4,93.79908,12.41607,31.10275,29.28,39.4,36.56,32.08,0.36722985,2.661384353,14.93,19.41
5,11.75,594.1563,-0.5053333825,3.66021,316.5,11,93.78461,11.4347,31.79006,29.9,41.1,39.04,32.89,0.3655478,2.826004688,33.99,17.57
5,12.25,593.5133,-0.581279703,3.6922325,340,12.3,93.76537,10.6937,32.41695,30.4,42.9,41.01,33.5,0.3932157,3.0126908385,39.55,34.24
5,12.75,592.6665,-0.800428985,3.626647,360,12.55,93.744185,10.2838,33.064975,31.18,44.45,44.02,33.76,0.39513685,3.020345858,41.585,36.915
5,13.25,591.51225,-0.610348584,3.696556,353,11.3,93.723115,10.68048,33.48582,31.655,46.1,46.63,35.37,0.413016,3.1156332895,57.67,39.6
5,13.75,591.14405,-0.73947099,3.572248,374,12.6,93.69689,10.221805,33.96081,32.085,47.65,48.59,36.87,0.4407539,3.4750644955,79.785,50.245
5,14.25,590.0402,-0.838106832,3.3510635,381,10.2,93.66666,9.4744,34.59768,32.42,49.1,49.85,37.37,0.46637415,3.660471741,104.5,63.985
5,14.75,589.6531,-0.882928233,3.233294,368.5,11.4,93.640315,9.007015,34.740055,32.75,50.25,48.4,38.67,0.4600915,3.635751859,113.4,67.32
5,15.25,589.03555,-0.758068493,3.146073,351,10.2,93.611615,8.79625,34.91914,32.96,51.05,47.37,38.89,0.46137905,3.6892396605,115.6,62.795
5,15.75,588.01285,-0.7321610315,3.032625,339,7.89,93.58738,8.8272,35.125805,33.145,51.2,45.81,39.15,0.4976051,3.8909203215,109.45,65.7
5,16.25,587.79455,-0.70009168,3.07314,308,8.79,93.562585,8.6932,35.19614,33.305,51.95,43.93,38.93,0.49500335,3.7805029,104.7,69.885
5,16.75,586.6646,-0.758805704,3.069339,282,7.45,93.53455,8.5379,35.16238,33.305,52.3,42.81,39.33,0.5068876,4.0288014125,82.05,68.655
5,17.25,586.1902,-0.591376365,3.064205,240.5,6.81,93.51796,8.4642,35.00897,33.27,51.8,41.17,39.29,0.5025333,4.1589648465,57.475,57.45
5,17.75,586.1707,-0.390179566,3.293644,206,6.11,93.5047,8.7172,35.120255,33.275,51.7,39.42,38.97,0.5003119,4.180865862,45.61,46.865
5,18.25,585.8394,-0.372953347,3.381215,159,3.08,93.50402,8.741,35.004615,33.025,51.5,38.04,38.54,0.4992493,4.1967312285,39.26,37.26
5,18.75,585.9516,-0.092073161,3.458594,102.5,2.83,93.50039,9.32182,34.516225,32.67,49.95,36.47,38.03,0.4750432,4.1200775725,21.175,28.63
5,19.25,586.67685,0.053977219,3.593353,53.45,2.75,93.50703,9.66675,34.102475,32.305,48.6,35.15,36.78,0.4477927,4.0082694615,4.1355,19.02
5,19.75,587.57535,0.250901291,3.568478,7.695,1.445,93.51423,10.145875,33.410465,31.415,46.25,33.9,35.64,0.39519265,3.6514969005,-7.567,10.28
5,20.25,589.0674,0.254723335,3.919024,-12.25,1.01,93.5241,11.3669,32.446545,30.15,43.4,32.69,34.6,0.3318233,3.142557427,-15.005,3.4595
5,20.75,590.7263,0.285782857,4.249396,-17.1,0.66,93.552445,12.25561,31.516765,29.295,40.65,31.67,33.67,0.28222135,2.8751586865,-20.185,-2.8245
5,21.25,591.32695,0.1882740705,4.38588,-16.7,0.52,93.582925,13.366405,30.562685,28.42,38.5,30.65,32.87,0.2332127,2.378466708,-23.005,-7.332
5,21.75,592.5686,0.2592732485,4.716459,-16.45,0.655,93.609065,14.05735,29.698615,27.515,36.15,29.62,32.1,0.21036745,2.1234215515,-25.04,-10.865
5,22.25,593.9117,0.2032205515,4.795887,-11.2,0.6,93.64665,15.7321,29.05412,26.785,34.45,28.72,31.37,0.1777626,1.5661604245,-26.385,-13.475
5,22.75,595.5214,0.2059664475,4.769965,-7.53,0.375,93.66956,16.38635,28.336575,26.07,32.4,27.93,30.69,0.15936135,1.6022042075,-27.645,-15.825
5,23.25,597.83685,0.193724156,4.8552315,-8.8,0.02,93.681565,16.3954,27.6391,25.52,31.3,27.21,30.06,0.1559429,1.5632239355,-28.74,-17.565
5,23.75,598.6826,0.190255428,4.814872,-8.14,-0.145,93.689255,17.1465,27.066965,24.87,30.1,26.58,29.48,0.14087305,1.731573324,-29.435,-19.32
6,0.25,588.912,0.212565346,7.597182,-8.76,0.24,93.65283,19.271,30.491755,27.745,33.8,30.47,33.045,0.1598747,1.6634430375,-27.29,-18.31
6,0.75,589.137,0.314125149,7.799817,-10.25,0.39,93.65033,21.6871,30.157195,27.19,32.4,29.905,32.565,0.1510209,1.5831652975,-27.56,-19.46
6,1.25,591.1495,0.312061431,7.5646375,-6.845,0.22,93.640995,21.20785,29.54841,26.78,31.1,29.375,32.115,0.1500975,1.533346063,-28.08,-20.6
6,1.75,591.7497,0.2584131315,7.520937,-5.28,0.115,93.63681,21.84451,29.12102,26.19,29.7,28.885,31.695,0.1427297,1.708400225,-28.3,-21.36
6,2.25,593.71145,0.243791253,7.986255,-6.59,0.425,93.62952,22.78187,28.62976,25.69,28.35,28.315,31.295,0.13595955,1.45604968,-28.725,-22.15
6,2.75,594.97505,0.268494493,8.076307,-7.59,0.42,93.614835,24.19213,27.81566,25.18,27.55,27.87,30.93,0.1454534,1.428691899,-29.075,-23.055
6,3.25,594.9275,0.21137388,8.412842,-8.47,-0.04,93.60546,25.2251,27.65555,24.99,26.3,27.585,30.53,0.1304655,1.297581398,-28.87,-23.8
6,3.75,596.9037,0.201289148,8.644564,-7.125,-0.155,93.59912,26.3242,27.4537,24.605,25.1,27.26,30.15,0.1225447,1.1474150245,-29.01,-24.48
6,4.25,598.1343,0.169079025,8.5348635,-8.205,-0.05,93.615865,26.938915,26.881285,24.295,24.1,26.86,29.74,0.1250217,1.139516552,-29.01,-25.14
6,4.75,597.9184,0.174468747,8.560895,-5.95,0.02,93.623295,27.4602,26.58534,23.72,23.5,26.79,29.37,0.11498815,1.1562708585,-29.61,-25.89
6,5.25,599.61215,0.1769791055,8.458481,-5.82,-0.06,93.631515,28.05155,26.23567,23.58,22.95,26.63,29.03,0.1229328,1.074092868,-30.16,-26.52
6,5.75,600.12545,0.179862002,8.509083,-5.88,0.16,93.644645,28.989945,26.0181,23.11,22.2,26.43,28.64,0.1153625,1.113358953,-30.07,-26.81
6,6.25,601.05035,0.1758193255,8.546939,-6.32,-0.22,93.66194,28.9655,25.699375,22.92,21.25,26.08,28.31,0.11137625,0.942724176,-30.08,-27.07
6,6.75,601.9292,0.115016749,8.551957,-6.745,0.125,93.68089,29.999625,25.36972,22.455,21.05,25.8,28.03,0.1086981,0.8976268325,-29.59,-26.99
6,7.25,602.6654,0.139727136,8.440183,-0.905,0.775,93.70879,29.0314,25.31023,23.1,21.5,25.89,27.92,0.1229272,0.646651421,-27.37,-26.01
6,7.75,600.3129,0.367065647,8.406855,34.1,3.01,93.73576,27.08351,26.47109,24.38,23.5,26.64,28.1,0.1579394,0.786988754,-22.995,-21.8
6,8.25,596.8026,0.274978019,8.300761,62.7,4.19,93.76549,24.7925,28.138855,25.72,26.4,27.61,28.83,0.1753899,1.0519472515,-17.845,-17.345
6,8.75,593.66695,0.3097379765,8.4549915,108,9.82,93.786465,23.4308,29.3824,26.995,29.35,29.07,29.83,0.23324045,1.3105093655,-9.74,-11.82
6,9.25,591.4883,0.400478726,8.395049,155,9.695,93.80102,21.76379,30.569735,28.325,32.5,31.18,30.69,0.2459163,1.700337273,-4.287,-2.945
6,9.75,589.265,0.364064555,8.268689,179.5,9.55,93.79251,19.29812,31.74577,29.355,35.9,33.58,31.93,0.25705,1.8902231895,1.079,6.762
6,10.25,586.137,-0.132374481,8.106078,227.5,11.45,93.78899,17.3723,32.68093,30.175,38.7,36.6,33.4,0.2931892,2.095842791,6.056,14.115
6,10.75,584.1037,-0.062257931,7.261649,246,11.9,93.78891,15.7937,33.639955,31.115,41.9,39,34.71,0.3188862,2.3684945695,5.6775,18.415
6,11.25,582.3035,-0.169462079,7.056318,282,11.4,93.78882,14.8962,34.50353,31.925,43.9,41.09,35.51,0.3311857,2.6351217995,11.385,20.21
6,11.75,581.4915,-0.311934055,7.243412,315,15.4,93.78237,13.994,35.292745,32.76,46.7,43.48,36.58,0.3564189,2.699187766,34.58,17.645
6,12.25,580.9457,-0.430818351,6.895017,325,12.1,93.76104,13.48,35.885985,33.45,48.9,45.85,38.14,0.3482536,2.7722742905,44.495,29.385
6,12.75,580.5508,-0.564276253,6.625898,337,14.4,93.74499,13.673,36.67382,34.055,50.7,48.05,39.42,0.358528,2.8502936065,46.935,42.025
6,13.25,580.2281,-0.637940062,6.555829,353,14.15,93.72096,12.8294,37.22406,34.72,52.8,50.57,40.55,0.3717136,2.9292823745,62.56,39.185
6,13.75,579.733,-0.555812847,6.917863,366,12.5,93.70369,12.496,37.778265,35.25,54.9,52.25,41.96,0.4203385,3.081844149,76.83,49.045
6,14.25,579.3516,-0.582213432,6.763698,353,9.365,93.67078,12.2658,38.18648,35.615,57.4,53.09,42.47,0.4342607,3.3132930435,97.65,55.98
6,14.75,578.8449,-0.571788309,6.779728,359,12,93.64729,12.3808,38.506975,36.075,58.45,52.63,43.54,0.451661,3.402341316,102.65,66.575
6,15.25,578.178,-0.712191876,6.50188,342,12.3,93.61819,11.5608,38.80655,36.4,59.65,51.31,44,0.4542803,3.6332161195,106.05,71.53
6,15.75,578.0115,-0.616626334,6.166656,327,10.31,93.58909,11.9834,38.94836,36.865,61.4,49.39,43.83,0.4794222,3.5954447565,103.3,70.11
6,16.25,577.097,-0.583196643,6.265827,304,11.6,93.55813,11.6455,39.14389,36.985,60.7,47.3,43.88,0.5013487,3.826715855,101.35,73.57
6,16.75,576.6254,-0.587287242,6.135007,272.5,10.7,93.53265,11.1838,39.137825,36.905,61.9,46.12,43.9,0.4628501,3.926239033,87.9,71.49
6,17.25,576.0912,-0.579528289,6.047564,250,7.43,93.51099,11.0921,39.39486,37.275,61.6,44.78,43.64,0.4889391,3.736031805,69.41,61.83
6,17.75,576.2692,-0.362654622,6.178818,208,6.93,93.49668,11.0755,39.370855,37.19,62.1,43.57,43.31,0.4954401,3.7747819975,54.36,47.81
6,18.25,575.9047,-0.335943399,6.200502,165,5.42,93.48174,11.472,39.01057,36.785,62.1,42.42,43.07,0.4965497,3.969527063,34.92,36.4
6,18.75,575.7843,-0.163479475,6.145943,119,4.05,93.4755,11.4214,38.850055,36.555,60.9,41.39,42.31,0.485323,4.068420649,19.15,28.21
6,19.25,575.7802,0.05936958,6.313198,72.35,3.15,93.48179,11.9165,38.59135,36.02,59,40.09,41.24,0.4790171,4.042937493,4.833,19.575
6,19.75,577.2221,0.2708050155,6.6649495,26.8,3.335,93.499325,12.93735,37.93981,35.135,56.6,38.58,40.18,0.41536445,3.808406405,-5.004,12.365
6,20.25,577.13445,0.41383561,6.9477435,-4.07,0.77,93.5136,14.3663,37.055935,34.34,53.25,37.29,38.94,0.34790665,3.3453529795,-12.3,5.499
6,20.75,578.70985,0.348014949,7.18664,-10.3,0.79,93.52508,14.712,36.09652,33.205,49.45,36.06,37.79,0.2873,2.8313512695,-17.385,-0.2265
6,21.25,579.58595,0.301215263,7.679857,-14,0.35,93.548255,16.163945,35.07113,32.27,46.25,35.02,36.95,0.2588422,2.6883029955,-20.24,-5.232
6,21.75,580.8138,0.304803376,7.8350365,-13.05,0.595,93.57315,16.85845,34.214445,31.285,43.4,34.07,36.04,0.216104,2.29951983,-22.225,-8.6
6,22.25,583.16405,0.368819001,7.86867,-11.6,1.09,93.61057,17.06832,33.609075,30.72,41.3,33.29,35.33,0.1999769,1.8005371925,-23.46,-11.1
6,22.75,584.47165,0.3354614365,7.890471,-7.805,1.79,93.64124,18.1482,32.7169,30.005,39.25,32.49,34.67,0.19831325,1.706560821,-24.71,-13.065
6,23.25,585.35385,0.2377670415,8.032868,-7.99,0.385,93.65354,19.14899,31.908625,29.135,37.4,31.83,34.04,0.15841045,1.6561085765,-25.405,-15.22
6,23.75,587.23235,0.24107704,7.9917895,-10.2,0.92,93.6559,19.00579,31.33704,28.465,36,31.19,33.61,0.1660147,1.7152037365,-26.555,-16.79
7,0.25,594.0765,2.4658611095,21.90992,-4.8,16.65,93.90672,58.3696,30.207905,26.03,17.6,28.79,29.715,0.1712694,1.2322569155,-23.435,-20.6
7,0.75,605.6862,2.9565177475,21.73503,-4.125,17.05,93.90115,58.084,29.86442,25.88,17.45,28.6,29.44,0.16252005,1.159039287,-23.055,-20.57
7,1.25,603.99165,2.8283207495,21.954145,-3.3,17.2,93.88983,61.3242,29.62008,25.51,15.55,28.29,29.19,0.1661783,1.148074195,-23.495,-21.945
7,1.75,611.2261,2.7026697905,21.8077,-5.66,20.3,93.87444,61.8334,29.1809,25.27,16.4,28.06,29.02,0.1677144,1.215923757,-23.32,-22.425
7,2.25,608.2036,3.099875115,22.34264,-4.61,15.2,93.85951,62.0131,29.13052,25.03,15.3,27.835,28.96,0.1634241,1.0420525355,-23.33,-23.3
7,2.75,608.01265,2.39784352,22.42312,-4.535,16,93.83566,64.564445,28.790955,24.69,13.9,27.615,28.8,0.1480644,1.029905356,-23.315,-23.04
7,3.25,612.229,2.5398085765,22.81549,-5,15.9,93.82925,66.1298,28.525285,24.43,13.4,27.445,28.61,0.1327662,1.126693424,-23.76,-23.22
7,3.75,615.0376,2.884780194,23.32354,-5.315,13.9,93.81637,67.1214,28.361315,24.225,12.8,27.245,28.44,0.1309132,0.958895078,-23.425,-23.555
7,4.25,616.3318,2.566705452,23.22067,-5.21,13.1,93.81052,67.2488,28.25749,24.09,12.3,27.1,28.31,0.1225406,0.921726159,-23.43,-24.45
7,4.75,621.1906,2.222693245,22.62084,-4.085,13.5,93.81419,68.402365,28.02954,23.92,12,26.985,28.21,0.1323283,0.884708701,-23.08,-24.64
7,5.25,627.825,2.550597,22.68999,-4,11.05,93.81654,69.7796,27.98623,23.785,11.6,26.88,28.095,0.1222691,0.8619721105,-23.53,-24.61
7,5.75,630.9119,2.084899684,22.86479,-3.02,12.1,93.834075,68.35425,27.81021,23.715,11.65,26.77,27.84,0.11997075,1.001899327,-23.37,-24.295
7,6.25,637.64635,2.458524109,22.756645,-3.22,11.95,93.83847,68.593385,27.57925,23.45,11.1,26.66,27.7,0.12232005,0.893081134,-23.12,-24.42
7,6.75,644.66665,2.336404252,22.93729,-2.62,12.6,93.86686,70.95414,27.51677,23.36,11.1,26.55,27.57,0.12761125,0.8687149385,-22.85,-24.2
7,7.25,638.173,2.55276392,22.72958,-1.51,21.2,93.87647,70.4785,27.65941,23.61,11.3,26.51,27.505,0.1349933,0.767607103,-21.27,-23.45
7,7.75,629.634,0.7130750405,23.195135,9.895,42,93.91933,67.7717,28.24902,24.48,12.4,26.74,27.59,0.15105535,0.706114691,-18.01,-19.64
7,8.25,612.4775,-0.304180793,22.22411,25.2,68.3,93.95632,65.733,28.96026,25.405,13.85,27.23,27.91,0.1704801,0.898834349,-15.06,-14.64
7,8.75,596.9448,-1.532353325,22.50192,42.8,99.6,93.97101,62.0985,29.7212,26.37,15.8,27.84,28.23,0.1876787,1.086892231,-10.405,-10.78
7,9.25,592.0538,-4.381561721,22.24766,63.3,138,93.97536,58.3463,30.76587,27.295,17.8,28.74,29.01,0.1939441,1.147205953,-5.991,-5.563
7,9.75,584.375,-5.655885021,22.06071,84.2,153.5,93.97535,54.8323,31.59735,28.075,20,29.29,29.32,0.2299311,1.311041506,-2.1885,-0.3215
7,10.25,579.54285,-6.091034133,21.879085,107,176,93.970165,53.27098,32.335785,28.67,21.95,30.61,30.05,0.2251751,1.337619492,0.8285,1.431
7,10.75,572.3965,-5.749234052,21.75015,108,215,93.97005,50.2286,32.85659,29.465,24.3,31.65,30.67,0.2340365,1.356849822,3.3145,4.116
7,11.25,568.2318,-6.20854381,21.26418,135,232,93.96658,47.9752,33.337965,30.105,26.6,32.67,31.02,0.2377024,1.399729922,6.699,4.806
7,11.75,565.16755,-7.963664786,21.2556,137.5,259,93.953245,45.3926,34.08758,30.79,28.8,33.59,31.39,0.2448363,1.488367861,13.045,5.929
7,12.25,563.9949,-7.34869724,20.90327,157,260.5,93.94695,43.8961,34.80576,31.39,30.8,34.49,31.705,0.2557195,1.5400987955,17.43,14.33
7,12.75,563.0708,-7.428639269,20.785485,176,278,93.92292,42.92225,35.33012,31.895,32.8,36.19,32.11,0.2445538,1.592544791,17.35,16.31
7,13.25,563.2832,-7.241637219,20.49045,172,282,93.896585,41.471,35.72897,32.32,34.35,38.855,32.74,0.2869158,1.673591137,21.07,14.81
7,13.75,562.5526,-6.3087875195,20.38978,175,284,93.8595,40.84469,36.228695,32.785,35.4,40.85,33.525,0.27661385,1.70057498,26.06,17.93
7,14.25,561.19685,-5.203688102,20.107595,179,259,93.83452,39.26952,36.642455,33.17,37.3,42.225,33.785,0.2783503,1.663330308,44.595,24.835
7,14.75,561.51705,-5.614193491,19.974965,177,286.5,93.806385,38.0723,36.937745,33.39,38.95,41.84,34.53,0.3233322,1.792615679,53.335,26.485
7,15.25,556.8763,-5.242695429,19.79166,160,268,93.79201,37.5684,37.16028,33.625,39.7,40.555,35.135,0.3077385,1.9901861215,59.48,28.31
7,15.75,557.4092,-4.708308332,19.69234,139,250,93.74309,36.73472,37.30104,34.05,40.2,38.915,35.44,0.3084451,1.942095969,66.52,29.84
7,16.25,558.86425,-4.4950543735,19.454385,136.5,233.5,93.7009,35.775655,37.32125,34.27,41.3,37.775,35.09,0.3193736,2.0232770245,74.685,40.84
7,16.75,561.01475,-3.321183669,19.54724,105,223,93.67829,35.6912,37.59241,34.21,42.3,37.035,34.905,0.3281029,2.079968397,61.115,52.225
7,17.25,558.36305,-2.6695395905,19.600435,75.9,196,93.65688,34.386305,37.46955,34.13,42.1,36.455,35.01,0.3256659,2.126993827,38.115,40.765
7,17.75,557.1421,-1.773511102,19.29788,52.8,167,93.628835,35.0007,37.29449,33.97,41.7,35.64,34.73,0.3086847,2.1251264,23.205,22.205
7,18.25,557.5479,-0.465830759,19.94081,37.15,125,93.61568,37.7676,37.12534,33.87,40.55,35.33,34.23,0.3223445,2.309349163,14.545,13.48
7,18.75,564.8736,-0.218870764,20.0491,16.2,101,93.64126,38.1976,36.652315,33.15,39.2,34.67,34,0.2957175,2.127158043,4.41,8.27
7,19.25,570.7567,0.493359774,20.38561,3.58,63.45,93.645105,39.9479,35.77362,32.41,35.7,33.53,33.41,0.25768285,2.067907609,-1.405,2.245
7,19.75,575.10975,1.6714827935,20.998255,-1.25,47.6,93.669645,41.43555,35.14767,31.5,32.4,32.96,32.685,0.2216338,1.71556208,-5.948,-0.684
