DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,-7.13934082935646,-128.17873466827,0.0698574709559552,-125.320031667625,-36.2530039181024,0.161936536016604,380.217333082326,1.31519900889577,392.143716209278,1.3769540659482,412.760602761032,392.988630165423,1.43377222281091,412.748125226527,393.461701625661,1.48517416944135,412.727996115555,393.677944955979,1.48971066465714,414.760354966143,393.410372177519,1.51123385434038,415.027458174933,393.996110251584,1.5417168818736,413.042491297924,0.479791861410447,-12.3558876397973,0.0416695411698455,0.35975,0.30925,0.2795,0.27225,0.17975,-12.524145,-13.58765,-12.47348,-12.32976,-6.80629,-12.50999,-12.19058,93.936474,39.12625,0.127345,-8.52525,-9.01,-8.05575,-8.298,-5.0025,0.1,-3.9765,0.5975,-1.63125,191.6675,263.3325,243.175,285.075,0.07,-0.56,-0.29,-1.01,-0.51025,-0.2,0.11975,-0.24025,-0.31,-0.41,-1.87265,-1.3022,1.2911,3.57095,-1.97795,-0.287725,2.037675,0.6405,1.996,4.72325,5.91775,0.0143,0.958525,2.6079,-1.823725,-0.806075,2.204925,3.14545,4.341275,5.403175,-20.5947,-14.047725,-11.55675,-84.0465
1,5.75,0.255524291411261,-141.1317937457,0.0597752662100771,-378.529200760266,-37.6161936701562,0.182024166527746,380.594268960403,1.31265661775955,392.462699553793,1.37978602383891,413.353170423382,392.556216967371,1.40173590385486,413.776194875399,392.730878187937,1.45873701056436,413.212125039436,393.0775962549,1.47062793815671,414.745169044905,392.765379489408,1.48520506735821,416.995097585729,393.399444813435,1.51836686511831,417.059828742591,0.49101730267333,-12.3153565256854,0.0378798511434418,0.469,0.29975,0.19475,0.2435,0.17,-12.2836825,-13.56105,-12.3586025,-12.4085,-7.2631175,-12.23193,-11.799355,94.010424,39.71425,0.119375,-8.1925,-8.9635,-8.019,-8.2315,-4.8775,0.2,-4.0975,0.6,-1.82025,192.225,265.95,243.85,284.275,0.07,-0.56,-0.29025,-1.01,-0.51,-0.2,0.11,-0.24,-0.3,-0.41,-1.9152,-1.3042,1.29585,3.5636,-2.012375,-0.31895,2.027025,0.6115,1.958,4.68725,5.90025,0.01875,0.96295,2.5979,-1.852425,-0.84565,2.1952,3.1418,4.34085,5.420625,-19.563,-13.2865,-10.91875,-79.46625
1,6.25,-13.3634501371753,-214.142202623793,0.0558215124278584,-186.324266973139,-31.1028949164371,0.171560168679084,380.841212352562,1.25643960590861,392.645906060392,1.37427511008813,412.851127859777,391.726291127605,1.41481602916685,412.947509417788,392.82734037987,1.42034013745227,413.336332682532,393.485724972939,1.34677195250537,411.332645905757,393.026671406831,1.45520742414206,414.841569623003,394.185750188198,1.49023025825996,413.08000891908,0.401959775160699,-12.5170165184662,0.0332663780663855,0.32925,0.269,0.229,0.23225,0.19,-12.462855,-13.78205,-12.5628525,-12.6397975,-7.30319,-12.47279,-12.022005,94.0575505,40.475,0.1270675,-8.79225,-9.11275,-8.139,-8.30225,-5.0375,0.1,-4.19625,0.5975,-1.691,192.495,264.865,244.4,283.875,0.06975,-0.56,-0.29025,-1.02,-0.51025,-0.2,0.11,-0.24,-0.31,-0.42075,-1.95935,-1.2854,1.30165,3.5562,-2.043075,-0.34665,2.01555,0.585,1.9225,4.6525,5.87875,0.0236,0.963525,2.587925,-1.7647,-0.8834,2.1856,3.13805,4.33995,5.4371,-21.2735,-14.071,-11.7995,-81.57
1,6.75,-0.0467761885943584,-179.644567683969,0.0797663063941195,-171.986991041212,-48.7110536174042,0.152837309843936,378.657439510908,1.14398831681504,392.315048198021,1.35227061309983,411.805537775166,392.657048400868,1.32794892973174,413.003935870711,393.006850330024,1.3869025536308,412.746288722043,392.750551863259,1.43812938375331,411.527882659009,393.046025062571,1.45076797499502,414.80197724011,393.830235384957,1.48455304813672,417.611356941046,0.483284967687669,-12.7625613413886,0.0389737960681967,0.33,0.26,0.2485,0.26225,0.17,-12.76583,-13.974375,-12.68724,-12.7519425,-7.326105,-12.564125,-12.116135,94.0427365,38.8265,0.12669,-8.4935,-8.97125,-8.01625,-8.19875,-5.455,0.1975,-4.1615,0.6975,-1.6445,191.99,264.2575,245.475,283.55,0.06975,-0.56,-0.29,-1.01,-0.51,-0.20025,0.11,-0.24025,-0.31,-0.42025,-1.9995,-1.2674,1.3075,3.54975,-2.061325,-0.368325,2.00495,0.5535,1.8895,4.61975,5.8585,0.02665,0.95845,2.5772,-1.693875,-0.8718,2.17755,3.132525,4.339525,5.455525,-21.4809,-14.2308,-11.9837,-83.07575
1,7.25,-6.56870079227703,-48.6788367485622,0.071367154831017,-101.749539143109,-25.8904148506736,0.191053847843921,378.679927257719,1.35710291213781,391.8980645979,1.32488295711099,411.711952478502,391.980540112186,1.34498065158663,412.504546643087,391.967187410505,1.40736065967236,412.485494050609,391.999908622548,1.42875925260208,411.587741520605,392.40948524851,1.43613808875922,414.730588644155,393.205575502378,1.46778573584308,413.926480262994,0.505874094630323,-12.9317385947809,0.0324303901813329,0.41925,0.3275,0.2195,0.2345,0.19,-12.933405,-14.14515,-12.8451175,-12.9112625,-7.3971,-12.757795,-12.32535,94.06273175,37.0065,0.12954,-8.32475,-8.79725,-7.87175,-8.0345,-4.835,0.2,-4.07,0.7,-1.9405,192.9575,264.0475,246.625,283.7,0.14975,-0.47,-0.21025,-0.92075,-0.45,-0.18,0.13,-0.22,-0.2875,-0.38025,-1.94785,-1.2512,1.3124,3.54235,-2.00355,-0.395775,1.99345,0.53125,1.866,4.589,5.86025,0.029675,0.953375,2.567525,-1.6329,-0.80015,2.17005,3.127775,4.3381,5.472975,-22.5617,-14.296075,-11.6374,-80.39
1,7.75,-2.43478520514578,-54.7008984942902,0.0656171610646636,-134.725422087197,-36.1213132363537,0.18169487906421,377.561231133959,1.34034483338591,391.187474717233,1.27872188834672,412.281340068537,391.776646650587,1.334456701826,412.140978155592,391.891441259706,1.3303452546458,411.740152672951,392.10696693618,1.41904814577642,414.345383393473,391.753904091994,1.4211745374047,419.440487743585,393.314611711891,1.46580787762898,418.700089978198,0.341178152886705,-12.9805394470406,0.0316579189109233,0.30975,0.23,0.18475,0.21675,0.17,-13.0097425,-14.3097,-13.04567,-13.1678225,-7.4154425,-13.0671425,-12.621045,94.12503125,37.625,0.131,-8.1485,-8.60325,-7.697,-7.7695,-4.6275,0.7975,-2.5865,1.3975,-1.5315,192.6525,262.87,246.875,284.675,1.659,0.93975,1.0555,0.638,0.787,0.4765,0.25975,0.39775,0.265,0.30525,-1.91385,-1.2422,1.31825,3.53495,-1.97105,-0.4206,1.981825,0.4865,1.86325,4.5625,5.86725,0.03265,0.9473,2.5569,-1.59045,-0.7324,2.16,3.1234,4.337675,5.491425,-22.5322,-14.323,-11.652625,-96.601
1,8.25,-3.71196076831346,-103.258843967868,0.0706165091371325,-139.586396370522,-68.6583816600798,0.143156465271953,378.665203064072,1.31590576589291,391.90758063401,1.27507904381529,413.168134917219,391.424443198006,1.26673928487104,414.210463440895,391.685501621226,1.25131097766627,413.425963575418,391.164398599585,1.27544015562046,415.93076017008,392.96504737897,1.33850626616849,417.030830371376,394.134379771174,1.36235023595849,415.753056676161,0.414163945811079,-12.8586372788796,0.0327937291229799,0.32975,0.27975,0.23475,0.2535,0.1895,-13.05871,-14.18185,-13.0387725,-13.093305,-7.25433,-13.2730425,-12.776595,94.16676125,35.517,0.134575,-7.9935,-8.461,-7.72075,-7.606,-4.2275,3.4975,0.06775,5.1,-0.57025,193.1575,262.2975,247.625,286.95,8.2105,5.107,5.22,3.41325,4.70725,2.4305,0.639,2.534,2.07,2.98725,-1.88545,-1.2364,1.3243,3.52755,-1.95405,-0.4428,1.971225,0.4795,1.8655,4.53625,5.86075,0.036525,0.942225,2.54625,-1.569425,-0.7065,2.14995,3.1186,4.336775,5.50985,-22.693,-14.356325,-12.0269,-83.72625
1,8.75,-2.69081209405292,-106.774517585515,0.06292247563999,-81.0961240952429,-21.7793702075476,0.149432499917259,377.721671210956,1.31480602819293,391.844066444615,1.37540088418445,412.425929397096,391.930522638913,1.32167759716719,412.374757230032,392.102973968727,1.32929470344478,412.311920894108,391.790223905583,1.3441321059935,414.599172226002,392.575770119616,1.34379384930703,417.898788959602,394.380769862539,1.35968157165643,416.202949845115,0.422353289805133,-12.6997647614741,0.0331366900064434,0.3695,0.268,0.2035,0.24,0.1695,-12.778435,-13.9895,-12.84838,-12.887855,-7.16088,-13.14806,-12.781705,94.171728,37.5125,0.12306,-7.623,-8.622,-7.873,-7.665,-3.933,6.29,3.224,7.69,-0.332,194.22,261.48,248.4925,290.1575,13.2225,11.4835,11.037,8.757,8.7735,6.0315,1.16,4.9615,4.55725,4.7205,-1.8626,-1.232325,1.327,3.5183,-1.93575,-0.46225,1.96025,0.48415,1.850425,4.502075,5.843975,0.0195500000000001,0.93715,2.52825,-1.55035,-0.6852,2.1408,3.1139,4.335875,5.5159,-20.724,-13.868,-11.372425,-69.208
1,9.25,-3.12544804788169,-83.3701995458424,0.0812338249188338,-89.8975717737769,-18.8960095423001,0.166138817111607,377.557433860954,1.36430808300404,390.978271938254,1.29149233357486,411.666654300049,391.543496951981,1.2952835724446,411.984607129299,391.636637711067,1.33737291725126,411.582734770346,392.063895501915,1.39792289466866,412.058230368226,392.572999275443,1.39800969238177,415.49170134062,393.159301276448,1.4188200133706,415.237058131982,0.420894427663771,-12.2907234261395,0.0519847368264033,0.3565,0.2895,0.268,0.234,0.17,-12.178765,-13.44075,-12.14257,-12.09782,-6.7652,-12.35218,-12.123135,94.1314685,36.418,0.119585,-7.787,-8.612,-7.8445,-7.6405,-2.9965,10.87,8.036,11.875,0.922,197.515,265.375,250.94,295.335,26.5435,23.6775,22.2445,18.205,15.8555,11.7405,2.319,10.5185,9.788,10.906,-1.82035,-1.21765,1.34025,3.5112,-1.88675,-0.4658,1.953,0.518925,1.83475,4.477575,5.821675,0.00260000000000005,0.933025,2.518,-1.51425,-0.6495,2.1468,3.1136,4.335975,5.511,-22.5305,-13.991525,-11.65335,5.374
1,9.75,-7.89694829185368,-90.3469039424933,0.071838684819831,-226.453884969023,-16.5613765002856,0.143809984153528,380.352810752012,1.29771132353548,391.045243970016,1.33712442175666,411.513672169275,391.476965148505,1.32625576641209,412.503829529032,391.284263710799,1.33228774611887,412.441932859869,391.858541524727,1.36409758019111,412.258519466544,392.359724772931,1.38994861998549,413.181459766987,393.419459392271,1.44403303707702,412.421958370462,0.334853217578932,-11.9490286485067,0.0564574869510259,0.3285,0.28325,0.24425,0.237,0.18,-11.799085,-12.8746,-11.9647525,-11.8239225,-6.62073,-11.6642775,-11.097985,94.0653105,34.81125,0.120755,-7.851,-7.559,-6.71975,-6.2565,-2.08,20.7,17.89775,21.91,1.6095,197.2075,270.0475,257.9,302.6,47.15875,42.24725,41.12525,32.178,27.7875,22.26575,3.38475,22.2215,15.806,19.41425,-1.7203,-1.1771,1.3535,3.5028,-1.802575,-0.4454,1.9482,0.5976,1.8298,4.446,5.7962,-0.0123749999999999,0.9299,2.5002,-1.412675,-0.59065,2.1552,3.1124,4.336075,5.49965,-20.20595,-13.49195,-11.90035,15.05225
1,10.25,-0.0646529820927332,-93.6089838402493,0.102189862878858,-49.32893556077,-24.3574581047364,0.211837402033928,380.477752985474,1.13636654301436,391.206603943876,1.2697265909078,411.879910402996,391.242023073084,1.27208384793171,411.902453026082,391.753570635099,1.27813353802573,411.679163837569,391.191864279387,1.31376812464153,412.067535830222,392.325202769142,1.3233320938301,415.635452292893,392.967555826469,1.42304231172158,414.422549514346,0.476863927896545,-11.1804889707793,0.049878779537892,0.4,0.32775,0.2855,0.2935,0.2085,-10.737125,-11.9463,-10.60555,-10.4583425,-6.3051175,-10.4172,-10.1623575,94.079531,32.41,0.1421,-8.36225,-6.6675,-5.735,-4.9115,-1.91,27.385,24.42725,27.955,1.62175,198.1975,277.1675,260.1,303.02,56.50125,54.14725,51.316,42.9325,38.303,30.48625,4.91575,30.37825,20.406,24.79775,-1.544625,-1.0998,1.381775,3.497075,-1.672525,-0.371625,1.9491,0.7488,1.8552,4.429,5.7748,-0.00187499999999993,0.9301,2.491325,-1.2445,-0.450075,2.1652,3.1126,4.3357,5.4948,-20.4267,-13.910025,-11.805425,21.08675
