DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,TS_1_3_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1
1,0.25,-0.0222387,-3.450405,9.35721,0.405706,2.28224,0.136791,12.9087,439.7195,6.94563,0.453333,0.340847,0.153386,0.1900225,101.6,6.417775,77.4631,-7.67612,-8.006945,-6.6995,-5.291725,-2.98464,275.9415,2.165225,347.8415,-0.02963795,-0.0677069,11.2145,9.15707,9.79017,-73.1343
1,0.75,-0.0185292,-3.91899,8.96388,0.443248,2.458375,0.12229,12.9177,439.248,7.0085,0.4378685,0.3458835,0.1572645,0.1882185,101.5915,6.1879,79.45985,-8.208365,-8.728035,-7.218585,-5.99825,-2.9215,276.71,2.182435,346.1,-0.02858335,-0.06733335,11.21415,9.1435,9.79233,-70.0842
1,1.25,-0.0249288,-3.96273,9.39686,0.2705095,2.3575,0.153954,12.7978,439.0455,6.746085,0.428142,0.349739,0.178645,0.173164,101.5985,6.050685,80.2713,-8.81867,-9.156,-7.54188,-6.439135,-2.81197,278.08,2.0049,345.695,-0.02755,-0.0653333,11.21365,9.13567,9.80235,-63.0025
1,1.75,-0.0238975,-3.16337,7.39128,0.495116,2.62356,0.138505,12.4797,440.002,6.85974,0.424286,0.396281,0.176967,0.177955,101.552,6.055915,80.8413,-9.1655,-9.895485,-8.033885,-6.76485,-2.9221,278.165,2.03633,345.533,-0.0273,-0.06221665,11.2132,9.125835,9.81615,-68.2788
1,2.25,-0.0204862,-3.051635,8.96686,0.344337,2.5075,0.1364615,12.0574,439.028,6.73459,0.465557,0.4339975,0.164689,0.185919,101.6,5.7937,81.8727,-9.699835,-10.829,-8.5645,-7.173035,-2.773335,279.0885,2.03673,343.843,-0.02685,-0.06238335,11.2112,9.1165,9.82315,-62.14395
1,2.75,-0.02417805,-2.57675,8.757655,0.3879655,2.493255,0.142208,11.9029,438.943,7.01384,0.4370335,0.368174,0.16303,0.1639245,101.6,5.776115,82.22835,-10.5185,-11.40785,-9.057,-7.586085,-2.7318,281.01,1.850365,344.21,-0.02733335,-0.06195,11.2125,9.101665,9.82985,-58.98855
1,3.25,-0.0235328,-3.57223,10.2906,0.301691,2.48512,0.150667,11.7681,439.5355,6.9247,0.489305,0.385524,0.161492,0.171983,101.6,5.441085,83.5033,-10.87365,-11.84615,-9.487,-7.982115,-2.34982,280.92,1.90607,343.763,-0.0274833,-0.06135,11.21315,9.088,9.834985,-60.12015
1,3.75,-0.026105,-2.328225,9.043,0.343798,2.66798,0.1462985,11.9525,439.798,6.87549,0.544983,0.399346,0.174383,0.179599,101.6,5.203135,82.09165,-11.6877,-12.63415,-10.142335,-8.39345,-2.542765,286.843,1.8609,342.895,-0.02786665,-0.06343335,11.2147,9.077,9.838185,-53.8713
1,4.25,-0.0297839,-3.00119,7.10583,0.38793,2.54227,0.155356,11.44925,438.858,6.86472,0.4915765,0.3923035,0.180318,0.1625805,101.6,4.846735,82.629,-12.4233,-13.5995,-10.71465,-8.797165,-1.95382,289.115,1.5106,342.2535,-0.02903335,-0.0608167,11.2125,9.0785,9.841315,-47.9146
1,4.75,-0.0294069,-2.1894,6.33971,0.253491,2.70395,0.15139,11.42155,439.18,6.86908,0.511008,0.424941,0.166738,0.176086,101.6,4.5821,82.3083,-13.0412,-14.4928,-10.85685,-9.05767,-2.11467,302.593,1.74203,341.4485,-0.02771665,-0.06196665,11.21235,9.1075,9.84035,-39.2667
1,5.25,-0.035436,-1.118467,10.21921,0.1526055,2.88931,0.174559,11.3852,439.0615,6.78361,0.504169,0.4180265,0.1936775,0.153785,101.595,4.4797,82.1028,-13.50615,-14.7882,-11.32715,-9.446835,-2.673885,299.9,1.7586,341.6785,-0.02993335,-0.06015,11.21135,9.1355,9.838685,-51.26755
1,5.75,-0.03780535,-1.361685,10.9779,0.2279235,2.92654,0.1753265,11.4222,440.064,6.68064,0.494076,0.413438,0.194411,0.147133,101.5985,4.50785,83.50665,-13.816,-15.0497,-11.7815,-9.818015,-2.037335,300.183,1.79927,341.017,-0.02708335,-0.0596833,11.213,9.1095,9.837515,-43.182
1,6.25,-0.03018885,-2.62391,7.75386,0.257455,2.551325,0.154966,11.15215,439.769,6.720365,0.504134,0.437483,0.1671415,0.1887005,101.6,4.530035,83.84335,-14.4202,-15.31065,-12.18715,-10.033485,-2.6025,301.837,1.662,340.047,-0.0254,-0.0611333,11.21365,9.08317,9.832835,-67.2761
1,6.75,-0.0311982,-2.23394,7.85783,0.4234825,2.545,0.1599975,10.52995,440.6765,6.61157,0.496731,0.4389855,0.179142,0.1732755,101.6,4.201365,83.9333,-14.92515,-15.52385,-12.5485,-10.182,-2.11177,280.53,2.36123,339.267,0.31515,-0.008533335,11.21485,9.0745,9.822335,-54.6656
1,7.25,-0.0379666,-2.35356,8.55235,0.3403,2.82554,0.169608,10.8873,441.291,6.564495,0.486832,0.429348,0.175806,0.173562,101.6035,4.251365,82.23,-15.4385,-15.88235,-12.8505,-10.34015,7.88127,276.427,4.69478,338.427,17.5365,2.48655,11.217,9.070165,9.817335,-38.8659
1,7.75,-0.0356532,-0.36094575,8.811535,0.1674285,2.765165,0.1655385,11.2031,442.022,6.71016,0.557121,0.461503,0.194096,0.197654,101.6785,4.82662,82.62,-15.45735,-16.14635,-13.069,-10.6722,76.359,299.907,17.9377,339.1,97.09385,18.10675,11.21635,9.06317,9.808165,1.69827
1,8.25,-0.04128465,1.208075,12.7979,0.169777,2.96723,0.1723735,11.7756,441.4105,6.771085,0.584474,0.478108,0.208555,0.216755,101.6935,5.32938,79.546,-15.33265,-16.3772,-13.25365,-11.136,125.854,300.83,24.991,342.59,199.263,36.81,11.2175,9.0565,9.7965,39.74185
1,8.75,-0.04211795,3.55391,17.1587,0.07870415,3.547495,0.198138,12.1645,440.512,6.73353,0.655167,0.513908,0.220536,0.257388,101.7,5.39083,79.98415,-15.25515,-16.374,-13.6308,-11.61315,213.268,293.547,28.20205,345.347,330.7,51.3675,11.2175,9.0465,9.785335,93.5947
1,9.25,-0.061857,4.36122,24.0316,0.077201,3.79309,0.217047,12.7063,439.159,6.78197,0.7110165,0.56339,0.2536195,0.2821315,101.7,6.06903,77.5948,-15.3937,-16.36185,-13.74515,-11.94085,292.387,295.373,38.743,348.1115,438.1535,68.8223,11.217,9.03567,9.772,158.879
1,9.75,-0.06711645,3.12942,26.9604,-0.0843256,3.72933,0.2120575,13.5479,438.57,6.788075,0.702518,0.640503,0.239472,0.304235,101.7,7.019015,73.80265,-14.99915,-15.77335,-13.88065,-12.1352,414.3885,275.11,46.6279,350.193,561.5835,93.00015,11.22135,9.022665,9.756335,232.155
1,10.25,-0.0578458,7.50848,31.0437,-0.1570995,3.92684,0.210346,14.6406,437.493,6.74206,0.734902,0.708838,0.2370355,0.293503,101.7,7.866485,71.9447,-14.63685,-15.2312,-13.88685,-11.8235,472.2165,278.055,65.9417,361.093,723.61,114.625,11.2248,9.010335,9.740665,280
1,10.75,-0.0680069,8.1652,36.699,-0.0955964,3.72252,0.216202,15.3156,436.667,6.69279,0.818179,0.701483,0.253753,0.319538,101.6965,8.380335,70.095,-13.2685,-12.0735,-13.65485,-11.54715,544.693,280.945,53.8343,365.05,773.7885,125.0215,11.22915,8.994335,9.72617,308.1915
1,11.25,-0.0717542,15.5741,40.4024,-0.340951,3.70243,0.2264165,15.8394,436.633,6.8387,0.819435,0.766164,0.2633955,0.347672,101.6165,8.765335,71.434,-12.5805,-9.81635,-13.4358,-11.3257,574.5965,292.507,60.149,370.59,729.5385,132.9685,11.23265,8.980665,9.710665,262.128
1,11.75,-0.0727996,17.57245,49.3562,-0.266804,3.81746,0.234974,16.2941,436.284,6.88397,0.908055,0.785229,0.268456,0.374537,101.53,9.0935,69.22115,-9.690835,-8.53575,-12.96235,-10.7782,570.523,305.8615,63.76065,372.48,855.133,160.235,11.238,8.9645,9.696165,265.6385
1,12.25,-0.0687847,18.2871,50.2689,-0.2579835,3.75106,0.235814,16.45975,436.307,6.84316,0.857104,0.784711,0.275558,0.358101,101.4915,9.344335,68.447,-8.925515,-7.613135,-11.603,-10.38135,535.357,300.64,70.0877,377.087,846.6035,113.6685,11.23935,8.950665,9.6795,305.184
1,12.75,-0.06570275,18.9295,62.1657,-0.191076,3.99372,0.2293895,16.78755,435.657,6.843195,0.9276815,0.7952225,0.264887,0.355797,101.42,9.382,66.7153,-7.765885,-6.359235,-10.0617,-9.04967,550.63,291.617,58.26,379.347,888.35,117.573,11.24035,8.934835,9.70633,323.892
1,13.25,-0.0898698,20.30025,61.91855,-0.261197,4.018055,0.2393715,17.00405,435.838,6.81188,0.944801,0.8043395,0.262469,0.3465965,101.3685,9.827665,63.7007,-6.848465,-4.8046,-9.5825,-7.954465,552.3435,289.403,70.5353,380.5585,1068.305,136.228,11.23985,8.91917,9.731,330.1
1,13.75,-0.07826455,12.4509,70.15155,-0.278962,4.29378,0.247569,17.411,435.701,6.866115,0.913972,0.802502,0.297594,0.340113,101.3415,10.2097,63.9687,-5.444065,-2.068085,-8.377315,-6.95998,496.692,293.523,64.57965,381.383,769.8385,127.0835,11.2387,8.9075,9.730665,258.7005
1,14.25,-0.0817803,16.419,64.60735,-0.144705,4.32671,0.257317,17.73695,435.463,6.97539,0.9346785,0.774216,0.2818985,0.277685,101.2585,10.60765,60.7303,-3.60427,-0.5688835,-6.553535,-6.21755,434.7085,290.683,62.6853,378.62,703.202,113.7765,11.24,8.8955,9.72417,235.25
1,14.75,-0.0802635,11.2905,65.6517,-0.163646,4.21478,0.247925,18.0133,435.262,6.79973,0.943448,0.800401,0.283957,0.254599,101.245,11.068,59.12665,-1.6226,0.9107685,-5.533935,-5.2682,386.57,291.28,61.89415,381.685,650.058,106.1605,11.24,8.885,9.719335,194.677
1,15.25,-0.07056205,9.18615,57.8493,-0.04829,4.04161,0.228574,18.3623,435.16,6.83414,0.848658,0.764254,0.279658,0.234683,101.22,11.34915,60.1188,0.7939,2.32573,-3.936935,-3.88305,303.707,288.473,54.2458,377.803,452.275,84.944,11.2372,8.888835,9.719335,131.76
1,15.75,-0.0615549,6.64569,51.5752,0.0137627,3.95548,0.229419,18.3024,435.324,6.68672,0.783224,0.701594,0.275454,0.207462,101.2635,11.4678,61.10565,1.3339665,3.04877,-2.601035,-2.971565,210.8715,287.6685,48.7327,377.877,323.6635,69.02435,11.237,8.936335,9.72017,66.27935
1,16.25,-0.0586647,-0.4674065,48.17395,0.04405275,3.905,0.2153315,18.29225,435.327,6.76915,0.7540565,0.6260155,0.250862,0.185779,101.3385,11.30785,60.389,1.93525,3.3321,-2.165535,-2.26285,105.726,285.853,31.6523,375.917,177.8685,39.0155,11.235,8.988335,9.7275,0.908667
1,16.75,-0.0465342,-5.068485,39.86,0.1598785,3.576565,0.184936,18.30865,435.128,7.03029,0.692064,0.5717005,0.2376055,0.1935465,101.362,11.1818,61.8193,2.11465,4.018765,-0.9944835,-1.899885,44.976,287.35,14.2172,373.45,77.626,18.04725,11.2345,9.0455,9.735335,-46.4609
1,17.25,-0.03615065,-5.27892,23.0568,0.285151,3.02818,0.170214,17.7364,435.186,7.00602,0.54975,0.486152,0.206309,0.201594,101.3635,10.84315,65.0057,1.113015,2.9546,-0.6099835,-1.249465,4.30177,293.137,3.1217,369.1285,14.50425,2.53803,11.232,9.086335,9.749,-68.0354
