DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.074887,-0.0055961209,393.39363,5.42090355,-0.00133621,-0.059594224,416.17136,3.4445061,-7.9610084,0.10093448,0.39620000000002,56.39865,83.9934,2.6376507,1.6755648,-69.573126,0.075847531,0,226.53239,1.865989,296.61783
1,0.75,0.09774,-0.00706127875,393.30674,5.40182435,-0.0034043,-0.12921059,416.15077,3.4923306,-6.3190745,0.10586,0.09731000000005,57.82479,83.98882,2.4424755,1.607108,-67.9127475,0.076239313,0,225.58608,1.96236865,295.21717
1,1.25,0.15759,0.0294713165,393.435575,5.39378325,0.00062105,-0.072243511,416.0642,3.5096708,-6.61427975,0.10043751,-0.15196999999995,59.2473,84.00203,2.3384152,1.5528945,-68.124933,0.0755604755,0,225.21894,1.88469405,294.1801
1,1.75,0.1626,-0.0026503767,393.462825,5.3775662,-0.0029364,-0.13401051,416.15741,3.5194437,-6.61972025,0.098519969,-0.496759999999995,59.22102,83.990035,2.2337044,1.4781473,-67.369946,0.0744151605,0,224.48248,1.940701,292.69888
1,2.25,0.1944,-0.063106827,393.58254,5.3632524,-0.0018229,-0.1678736,416.17416,3.5361367,-5.69907725,0.097223916,-0.71814999999998,59.990585,83.993735,2.16627745,1.5298765,-66.548498,0.072575718,0,223.66319,1.953183,291.819575
1,2.75,0.21391,-0.0660642385,393.7738,5.333123,0.010156,-0.13665207,416.22101,3.5265869,-5.2748482,0.0974774805,-0.964829999999975,61.683105,83.994835,2.0513304,1.498766,-66.180059,0.0715372925,0,224.308215,1.9052758,290.668865
1,3.25,0.23467,-0.030886486,393.8478,5.3434539,0.00256775,-0.077181402,416.21649,3.4289435,-4.8535945,0.0980111205,-1.30964,62.50572,83.984425,1.9772726,1.4378555,-66.746556,0.070870183,0,223.07598,1.9323063,289.52191
1,3.75,0.27137,-0.053931687,394.18634,5.3431787,0.0074512,-0.13855922,416.28964,3.464265,-5.13795265,0.0910548945,-1.75108,64.7972,83.968115,1.8271493,1.463892,-66.337542,0.0703504445,0,222.066585,1.878233,288.38902
1,4.25,0.27484,-0.0702997135,394.623305,5.3772907,-0.0043432,-0.10028739,416.22161,3.4421124,-3.9185109,0.09291894,-2.06195,66.2489,83.975395,1.7161193,1.4715183,-65.6531885,0.069871704,0,221.893615,1.882311,287.21014
1,4.75,0.29135,-0.046850642,395.308925,5.3509624,-0.00026713,-0.15778976,416.38784,3.4277409,-4.2761066,0.087404906,-2.25304,67.034705,83.97433,1.6341223,1.5102113,-64.6750455,0.069132232,0,221.58542,1.945456,285.53622
1,5.25,0.29854,-0.048975052,395.31679,5.3147316,-0.0080212,-0.12488052,416.2995,3.3965565,-3.9635221,0.087880981,-2.42675,67.906655,83.98046,1.5785753,1.45347505,-64.567917,0.068415738,0,221.189825,1.960433,285.49309
1,5.75,0.31056,-0.0038318613,395.94641,5.2859293,-0.0059438,-0.13883497,416.54941,3.3730491,-3.163479,0.0887568895,-2.6858,69.42535,84.01343,1.5448104,1.4074965,-64.552609,0.0673818365,0,221.12867,1.92968075,285.09623
1,6.25,0.30459,-0.041511361,396.00393,5.29357865,0.0011657,-0.078015181,416.42241,3.3182426,-3.7000392,0.089015714,-2.8193,69.95103,84.026645,1.4765168,1.3861985,-63.8208745,0.06737036,0,220.21028,1.865592,284.00884
1,6.75,0.313645,-0.039946768,396.234905,5.3040127,0.0031699,-0.02555179,416.37254,3.3779331,-3.764105,0.085985271,-3.048155,70.35017,84.05051,1.4060488,1.4135147,-62.824921,0.294272445,0,221.89905,1.92630475,283.98236
1,7.25,0.31971,0.0673408635,396.60372,5.28860275,-0.00663345,-0.016275144,416.371675,3.3953136,-3.1938668,0.086159143,-3.28706,70.16615,84.06245,1.38403685,1.3915,-43.4743415,15.481629,3.726699,220.64456,3.447844,283.858685
1,7.75,0.24734,1.97078565,396.51126,5.3286241,-0.032959,0.66952303,416.49948,3.3898977,-2.4689037,0.091536011,-3.298735,65.74984,84.07596,1.599865,1.2005187,-22.501388,97.863227,66.8419255,218.44288,20.64193,289.16676
