DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.28764596418774,0.0377473689441577,1.76606370983594,0.814410054876037,0.212394095787682,-4.09625994385602,1.70102948476446,0.84752092553451,413.600238534924,4.833650409548,426.243117297287,5.61679540120195,420.425650220886,6.02395824622782,427.523717152478,5.65388104700884,420.679289884245,5.96436280068276,426.824423703217,5.61137351994654,420.769918626603,6.1312001165352,426.96754073486,5.70355123360692,420.647348906609,6.18675879367914,2.91102620293115,0.767834268125227,1.04814737168871,2.39,1.635,0.5225,0.31,0.0735,-0.1375,-0.6367,-1.503975,84.011965,81.675,1.89965,-0.6575,-0.315,-0.08,2.1,-1.26,3.8,-0.915,0.755,284.925,308.45,295.25,307.45,0.1975,0.2,0.11,0.18,0.1375,-0.02,0.165,0.12,-0.419,-0.624,0.9235,3.292,3.50775,5.376,8.36775,9.12725,9.591,0.0805,0.323,0.70625,2,5.71175,8.9885,10.0035,10.65625,-0.06325,0.781,0.66125,1.061,3.112,5.6005,8.44625,11.00175,0.08575,0.06875,1.0545,2.63925,5.57425,9.10025,9.97575,-0.06175,0.04025,0.40725,0.94725,2.6265,-1.359,-1.5545,-2.353,-20.53
1,0.75,0.275840992474005,0.0526628726628562,3.00006156421305,0.615960152732313,0.213168781395701,-4.16206681474533,3.50143134922709,0.937952956233808,413.968316193037,4.51074212351288,423.360072670199,5.69658755623762,420.303711810379,6.08480188404302,423.3925386568,5.74939069493449,420.48302499076,6.16088581966285,423.728386302947,5.76868246706763,420.924958636076,6.18198251374901,425.280348596291,5.78917724539591,421.01116489031,6.15970997759804,3.06059328246774,0.943160153681902,0.940270427713817,2.4425,1.7,0.565,0.3125,0.027,-0.12665,-0.3258,-1.0441,84.0156075,81.5125,1.9215,-0.6,-0.33,-0.195,2.3,-1.11,3.8,-0.9275,0.765,285.525,309.7,297,306.8,0.2,0.19,0.12,0.18,0.1275,-0.02,0.165,0.12,-0.433,-0.62575,0.9135,3.276,3.51325,5.3765,8.36675,9.126,9.58975,0.06325,0.32425,0.70575,2.0015,5.7155,8.9875,10.0025,10.65475,-0.081,0.77625,0.6335,1.054,3.11125,5.59975,8.4465,11.00225,0.067,0.064,1.0545,2.652,5.57425,9.0985,9.976,-0.09175,0.02875,0.40625,0.94775,2.62175,-1.6205,-1.521,-2.3515,-18.27
1,1.25,0.181516813900122,0.0493749124905115,2.74388469770779,0.350449668425563,0.221401676928047,-3.22348593210621,3.24401662140817,0.812864645794101,413.027858368199,4.84377750830724,423.413218729266,5.59780415117301,420.418192571766,6.10234842654904,423.365854093724,5.6732388058532,420.3623414576,6.1023863116678,423.490248013174,5.69448597501052,420.556853751592,6.16574998578254,425.577848601409,5.45564560430393,420.832534601911,5.98651803100933,2.60858540575333,1.51463613592941,0.682064460068832,2.235,1.66,0.57,0.814,0.3535,0.055425,-0.3907,-1.2795,84.0194975,83.06,2.0034,-0.61,-0.4625,-0.225,2.1,-1.39,3.7,-0.9475,0.865,283.525,308.35,293.25,307.1,0.2,0.1925,0.11,0.1875,0.13,-0.0175,0.15,0.12,-0.491,-0.63125,0.9055,3.275,3.51425,5.375,8.365,9.125,9.58875,0.05875,0.3135,0.7075,2.02075,5.714,8.9865,10.0015,10.65475,-0.09175,0.772,0.632,1.052,3.10975,5.59825,8.4455,10.9995,0.027,0.05775,1.05525,2.6635,5.5625,9.09725,9.975,-0.10025,0.0065,0.404,0.94825,2.6155,-1.8125,-1.695,-2.3945,-22.68
1,1.75,0.322494611921235,0.0833247374026974,9.24284090821109,0.442334341814168,0.205014161825013,0.00140331808943972,3.07775502797474,0.870471089376353,412.946695083089,4.86133924020018,424.493616553591,5.57154643872557,420.491574737219,6.14534798224662,424.334755886963,5.61382045542837,420.523313154762,6.03947904097109,425.512984143916,5.66658333303063,420.573424996667,5.90933970239394,426.546354094716,5.72304915306175,421.066285460317,6.09417471774126,2.70547665623512,1.23163080910282,0.878342389192783,2.2875,1.6875,0.5575,0.7099,0.2205,-0.2022,-0.714425,-1.48895,84.0158,83.35,1.9654,-0.845,-0.6575,-0.395,2.2,-1.455,3.8,-0.92,0.96,282.5,307.425,292.75,306.65,0.1975,0.19,0.11,0.1775,0.1175,-0.02,0.165,0.12,-0.496,-0.6335,0.8895,3.241,3.51925,5.3745,8.36375,9.123,9.58775,0.02675,0.31275,0.711,2.0215,5.712,8.9855,10.0005,10.653,-0.11375,0.7685,0.62075,1.023,3.1075,5.5965,8.44525,11.0175,0.01225,0.048,1.0585,2.67375,5.56175,9.09575,9.974,-0.11625,-0.00925,0.40025,0.94875,2.60775,-1.8765,-1.9385,-2.582,-19.355
1,2.25,0.423794646563448,0.0390222394054942,2.93114003848557,0.274500570622914,0.197967244885522,-2.97526681229628,2.13001601495355,0.860991999261957,412.962029174014,4.74716276483965,425.585909137952,5.48065363083698,420.444335549522,6.04664295029756,425.508933632545,5.52407079047611,420.659839901786,6.0229818180045,425.338644774159,5.65154168209726,421.075838662162,5.86425881422876,427.3980306849,5.68437069059722,421.133383822734,5.93724645154586,2.32137920907782,0.961465333329414,0.989216416178959,2.235,1.66,0.6525,0.58855,-0.325,-0.2737,-1.06155,-1.7406,84.0126075,83.98,1.9616,-0.91,-0.56,-0.375,2.1,-1.1175,3.7,-0.9575,0.75,279.925,305.95,292.65,306.6,0.19,0.18,0.11,0.18,0.1275,-0.02,0.17,0.12,-0.505,-0.63475,0.857,3.23525,3.5255,5.3735,8.36275,9.122,9.58675,-0.00175,0.315,0.708,2.023,5.708,8.98425,9.9995,10.65175,-0.12375,0.762,0.587,1.00225,3.102,5.594,8.4435,10.996,-0.01225,0.0325,1.05275,2.68325,5.55925,9.094,9.973,-0.14725,-0.023,0.3985,0.94925,2.59875,-1.8235,-1.842,-2.56425,-16.6
1,2.75,0.258129258971393,0.0491647085766444,1.93856256392182,0.710688035000896,0.197433721021531,-1.7820054010621,1.50556508297882,0.830656827575795,411.961623010207,4.63813909531042,424.657570556915,5.1748934132215,420.415706593707,6.08369881454648,426.103176533633,5.29001162968848,420.752269776207,6.18123820389079,426.218954062961,5.3919712298781,420.902364313673,5.90186422138703,427.489208440779,5.36599563072703,420.945549273016,5.56508149477683,2.52757403640644,0.472380437321817,1.05420539697021,2.155,1.585,0.5725,0.1832,-0.09,-0.38195,-0.912975,-1.9031,84.01601,84.22,1.9317,-0.9275,-0.665,-0.475,2.1,-1.26,3.7,-0.9075,0.7175,284.05,307.225,295.6,306.75,0.2,0.1925,0.1125,0.1825,0.12,-0.02,0.17,0.12,-0.5,-0.636,0.83,3.2215,3.52975,5.3725,8.361,9.12025,9.585,-0.0365,0.28725,0.70475,2.024,5.70625,8.9825,9.99775,10.6495,-0.136,0.75875,0.57025,0.95975,3.095,5.59225,8.44225,10.9935,-0.03525,-0.01,1.047,2.692,5.559,9.09275,9.972,-0.19375,-0.04,0.39775,0.9495,2.59525,-1.871,-2.2535,-2.5625,-18.63
1,3.25,0.112533001172544,0.0286052590270804,3.57843097501269,0.760835143892521,0.174352391903238,-2.42336142738984,5.26655477132873,0.774910664002819,412.146331573412,4.55398411990414,424.801269299478,5.0575225921092,420.517795974561,5.89403032379333,425.374473483734,5.1742646168163,420.814545186632,5.91021328715423,425.44002503315,5.19488032523456,420.91287960007,5.93737486594013,426.460335698985,5.23357859524859,421.015456688359,5.75729249589052,2.63481119664379,0.484929858204566,0.773867047355147,2.13,1.59,0.54,0.2675,-0.0265,-0.3333,-0.823775,-1.7099,84.031645,85.525,1.9425,-1.275,-0.7625,-0.63,2.2,-1.2,3.7,-0.855,1.055,282.3,306.5,292,304.9,0.1975,0.19,0.11,0.25,0.12,-0.02,0.17,0.12,-0.507,-0.6435,0.80275,3.2085,3.535,5.3715,8.35975,9.119,9.58375,-0.067,0.26975,0.707,2.025,5.70425,8.98075,9.99675,10.65025,-0.19225,0.75625,0.5705,0.9295,3.0885,5.59,8.4405,10.9925,-0.06975,-0.016,1.041,2.706,5.55775,9.092,9.971,-0.218,-0.04575,0.39575,0.94975,2.59025,-2.101,-2.34,-2.6625,-17.82
1,3.75,0.318292311665979,0.0280100653456997,9.63536008690821,0.619506210588883,0.186870847797314,-2.3725795494149,4.04665440241853,0.767404318001558,412.43686899209,4.62067564380532,424.555441327831,5.41700764398479,420.321886003426,5.86042384901489,425.682756479145,5.35875541067201,420.46064341151,6.0183055618114,425.30941811923,5.22761017189332,420.714942839988,5.92130041354845,425.328631812357,5.33457057255191,420.877705724807,5.85528375162909,2.4353725326199,0.476884954735582,0.712652896812956,2.0325,1.55,0.5525,0.3378,0.2075,-0.40015,-0.9389,-1.68145,84.00938,83.265,2.0398,-0.97,-0.79,-0.505,2.1,-1.03,3.7,-0.8875,0.85,284.65,308.1,294.9,305.65,0.1975,0.19,0.11,0.2525,0.12,-0.02,0.17,0.12,-0.546,-0.6495,0.77475,3.20275,3.539,5.371,8.35875,9.118,9.58275,-0.06775,0.2655,0.7045,2.02625,5.70325,8.97975,9.9955,10.6485,-0.1785,0.755,0.564,0.9065,3.08475,5.589,8.4395,10.992,-0.07575,-0.01975,1.039,2.7095,5.55575,9.092,9.9765,-0.222,-0.0565,0.39425,0.94975,2.58125,-1.606,-2.3305,-2.6135,-13.625
1,4.25,0.351158951431863,0.0278298352742089,3.91826506622921,0.803263615508455,0.175893756983575,-1.29199085733303,2.81678282845582,0.760985173609232,412.221902869199,4.65948286868254,425.743286451054,5.30439528751818,420.311739786709,5.86102572414802,426.05577895342,5.22888171134931,420.565910443065,5.81575346522777,425.825176591358,5.13544353887461,420.646262510509,5.79007931923288,425.754376702943,5.21535337145168,420.890352029836,5.79794891017969,2.24326064185865,1.10879603321936,0.741972625890185,2.16,1.59,0.53,0.4612,0.3875,-0.2485,-1.0145,-1.5899,83.9970525,82.46,1.9091,-0.785,-0.6675,-0.39,2.2,-0.9575,3.8,-0.8575,0.995,285.45,307.775,294.35,305.55,0.1975,0.19,0.11,0.195,0.12,-0.02,0.165,0.12,-0.564,-0.654,0.7505,3.1975,3.53875,5.37,8.35775,9.117,9.5825,-0.09875,0.27025,0.69,2.027,5.703,8.979,9.9945,10.65075,-0.17325,0.75725,0.5525,0.883,3.0805,5.587,8.43825,10.9895,-0.08725,-0.025,1.038,2.7125,5.55775,9.091,9.974,-0.19275,-0.062,0.37175,0.94925,2.5715,-1.8585,-2.433,-2.59225,-12.55
1,4.75,0.358398453735633,0.0697541489650097,5.05039823819815,1.08789744125628,0.187683076420622,-2.87224853584029,2.94004947351565,0.923572761698197,411.859899808863,4.60153015743803,424.276523479725,5.44605238995538,420.252209913274,6.01712461620215,424.434281162533,5.3560455210066,420.551820900599,6.00352015439158,424.653435603345,5.2474780384411,420.509559115016,6.01091702126344,424.77595680295,5.24022981967412,420.74190692532,5.9241216588745,2.77771591417379,0.91947200437474,0.714502893028296,2.295,1.57,0.525,0.1907,0.249,-0.2638,-0.532,-1.54505,83.993075,82.4075,1.86375,-0.7,-0.4075,-0.245,2.1,-1.195,3.7,-0.855,0.8825,284.55,307.075,294.35,306.25,0.19,0.18,0.11,0.175,0.12,-0.02,0.17,0.12,-0.585,-0.6605,0.72975,3.194,3.54125,5.3685,8.35575,9.11525,9.5805,-0.12125,0.24825,0.6735,2.02775,5.703,8.978,9.9935,10.65925,-0.17625,0.753,0.54525,0.861,3.076,5.58575,8.43725,10.9915,-0.115,-0.027,1.0385,2.715,5.5765,9.09075,9.9715,-0.2075,-0.079,0.34775,0.94475,2.5615,-2.06825,-2.37825,-2.6425,-12.5825
1,5.25,0.384185878928055,0.0389346788877668,2.44009356466529,0.994716542666709,0.195994933255159,-1.61534721159491,2.3542946838579,0.832759493881273,411.897328260745,4.70360671593289,424.116489443,5.32827801976422,420.39449335443,6.31551058343442,424.938629018324,5.38217480314201,420.318075140224,6.38930176959652,424.283850274762,5.24262917461068,420.646512766787,5.99703200221628,424.868287254299,5.16408975752673,420.643062759591,5.97751349928272,2.84262352701889,0.729418602871575,0.776171116386191,2.195,1.67,0.59,0.264125,-0.1905,-0.38315,-0.7731,-1.408725,83.98297,84.5425,1.79825,-1.0625,-0.685,-0.305,2.1,-0.92,3.7,-0.84,0.745,289.825,306.65,296.55,306,0.1975,0.1725,0.11,0.2425,0.12,-0.02,0.16,0.12,-0.601,-0.66975,0.71775,3.193,3.53875,5.3675,8.35475,9.114,9.57875,-0.16025,0.24525,0.66025,2.02725,5.702,8.977,9.9925,10.65925,-0.19125,0.74725,0.5435,0.84025,3.07275,5.5895,8.4355,10.99425,-0.1125,-0.02875,1.0395,2.71325,5.57625,9.089,9.96625,-0.2225,-0.095,0.3435,0.93675,2.55075,-2.09425,-2.4735,-2.801,-9.31
1,5.75,0.192376437138764,0.0150677655033048,3.78585368751193,1.27476348478147,0.20367214509475,-1.63513100712558,2.90026568180599,0.755689339108694,412.459039006036,4.68436303269502,423.72017590681,5.29355920296567,420.56732676087,6.10176489265944,424.302612333652,5.3846079861537,420.354698710242,6.35604188638944,424.08866812573,5.4825361720794,420.499917190476,6.2488690533752,425.177919905892,5.30696013540826,420.756743717868,6.02686958822533,2.90001756840735,0.524093245030059,0.811322559762675,2.375,1.715,0.56,-0.13615,-0.466,-0.4708,-0.953,-1.721975,83.9696875,84.1475,1.84455,-1.035,-0.685,-0.29,2.2,-0.81,3.8,-0.83,0.84,290.85,306.675,299.4,305.8,0.1975,0.18,0.1,0.17,0.1275,-0.02,0.165,0.12,-0.622,-0.688,0.691,3.186,3.53675,5.3665,8.35375,9.11225,9.57775,-0.18275,0.24225,0.6555,2.0275,5.6995,8.976,9.9915,10.66,-0.20825,0.7425,0.5445,0.8255,3.06875,5.58675,8.435,10.9895,-0.11075,-0.02975,1.03075,2.709,5.5725,9.088,9.96475,-0.22525,-0.1075,0.34225,0.92825,2.54,-2.208,-2.90625,-2.77525,-9.415
1,6.25,0.14934907680442,0.0289007135300452,2.62718930801646,0.858718052125234,0.210272525929487,-1.51453470553087,2.32010760510927,0.823960245873056,412.382696986389,4.65167986235038,423.919683241572,5.37602913907344,420.44571318254,6.1695205634149,425.103529163308,5.33975613747475,420.315498193487,5.98274124741078,425.246613887809,5.42370250373141,420.504320098901,6.02876565714284,425.414830532688,5.44656569789326,420.527682318471,6.00446171384115,2.39717028335076,0.337957222405805,0.76053717785207,2.22,1.645,0.545,-0.005975,-0.2925,-0.631025,-1.1596,-1.7856,83.9629025,82.4025,1.876675,-0.97,-0.8325,-0.45,2.1,-0.7425,3.8,-0.77,0.6925,289.575,307.425,298.6,304.55,0.19,0.1725,0.1,0.175,0.12,-0.02,0.165,0.1175,-0.652,-0.708,0.66375,3.186,3.5365,5.3655,8.352,9.11125,9.57675,-0.17975,0.2445,0.6525,2.03225,5.69825,8.975,9.9905,10.66075,-0.22575,0.7395,0.5335,0.82025,3.064,5.587,8.43325,10.984,-0.107,-0.03675,1.0275,2.70625,5.5715,9.087,9.96375,-0.24625,-0.11,0.32675,0.9125,2.529,-2.4145,-2.863,-2.8535,-11.535
1,6.75,0.255076161201637,0.0214283266909902,2.87512554500246,0.763252246291611,0.176309275908567,-2.91686622489458,3.76344770649564,0.895817039127751,411.107895050031,4.70855838300311,425.244106420731,5.51353962890448,420.1699937287,5.76045591225131,426.115693419162,5.58967128741038,420.193711504638,5.76419035485332,426.802151090725,5.46699929494609,420.34511712,5.6477602953169,426.936889050794,5.54172672245377,420.377782694334,5.58626745821211,3.17730575381284,0.0580947943386999,0.741294363843668,2.355,1.61,0.54,-0.3739,-0.779,-0.6562,-1.1961,-1.778,83.99184,85.1,1.815825,-0.955,-0.7675,-0.555,2.2,-0.9275,3.7,-0.7875,0.795,287.425,307.475,298.75,304.45,0.2,0.1725,0.11,0.195,0.1275,-0.02,0.165,0.12,-0.681,-0.714,0.63975,3.177,3.53575,5.3655,8.35075,9.11025,9.57575,-0.151,0.2515,0.648,2.0325,5.69575,8.974,9.9895,10.66,-0.24225,0.73075,0.549,0.832,3.059,5.5865,8.43225,10.9825,-0.10725,-0.04025,1.01575,2.70375,5.571,9.08575,9.96275,-0.286,-0.11575,0.32425,0.89375,2.51875,-2.248,-2.462,-2.7335,-11.1075
1,7.25,0.223693826919145,0.104157118279123,8.96367782184967,0.677924021391638,0.189505465920319,-2.46599704247826,3.38815328239971,0.760475450151434,411.754278124017,4.66653076721224,422.951733898863,5.28845318983173,420.375165191111,5.92115141975138,423.518620358499,5.49925485153909,420.511328812373,5.8293980893502,423.879445502349,5.40509392180135,420.335401132578,5.74943936872335,424.856350880968,5.3753640701747,420.409846305492,5.36775036386518,2.79865779878104,0.213058763668229,0.890418810778443,2.1575,1.56,0.5175,-0.03495,-0.4665,-0.618275,-1.4147,-2.0469,83.995025,85.38,1.9904,-1.1425,-0.9825,-0.595,2.3,-0.89,3.8,-0.77,0.615,287.275,305.875,299.2,303.35,0.34,0.28,0.255,0.32,0.1975,0.02,0.265,0.15,-0.693,-0.753,0.61625,3.15925,3.535,5.372,8.349,9.109,9.574,-0.167,0.2525,0.644,2.032,5.69475,8.97175,9.9885,10.658,-0.2555,0.725,0.55,0.818,3.054,5.58575,8.4305,10.981,-0.12,-0.044,1.01275,2.70375,5.5695,9.08475,9.963,-0.2965,-0.11925,0.32675,0.8815,2.50475,-2.1975,-2.8795,-2.854,-10.18
1,7.75,0.160374348438241,0.0395148899024934,4.88305341858239,1.01152249405213,0.167206205816483,-1.83731747398578,3.36418920575428,0.77847386400088,412.469728251251,4.67745371646078,425.604999285584,5.1811678998378,420.577636760254,5.74821115632114,426.376600948795,5.19053621566762,420.970912154167,5.87322203971034,425.697948510126,5.09363416719994,420.744607819991,5.68203347032271,426.192833233534,5.1374694525029,420.728325887655,5.46234193929538,2.68740176398962,0.110518726443928,0.818289495372902,2.19,1.555,0.5525,-0.281,-0.517,-1.19635,-1.6559,-2.3722,84.0010275,86.115,1.714575,-1.13,-0.9375,-0.745,5.3,3.255,6.5,3.9725,2.38,289.2,304.825,299.85,303.05,11.555,9.925,9.81,9.9625,4.6825,6.22,5.645,8.105,-0.669,-0.75425,0.59075,3.139,3.53275,5.37025,8.348,9.10725,9.57275,-0.1925,0.24125,0.6475,2.03375,5.697,8.9715,9.9875,10.65475,-0.279,0.71975,0.5495,0.80875,3.04825,5.586,8.4295,10.9765,-0.15375,-0.06425,1.01075,2.6955,5.57475,9.084,9.9595,-0.346,-0.121,0.32925,0.86875,2.4905,-2.29125,-2.827,-2.85825,-10.36
1,8.25,0.278810474561752,0.0437141813679471,6.6888541055626,2.12370615734584,0.20124953182006,2.14974021876512,7.7023518183516,0.834082960426894,413.787298887785,4.69514152987598,424.29080600152,5.38572794700189,420.299137121985,5.6262913670978,425.385193882285,5.37840310081677,420.450459738938,5.74332141897777,425.053442049101,5.43671497499217,420.376422159944,5.67723361565058,425.863744784396,5.38208257009375,420.374001107226,5.5525283715914,2.42886647312563,-0.0471456356247444,0.680609035065923,1.95,1.48,0.5225,-0.4185,-0.957,-0.95145,-1.290775,-1.777425,84.0177375,85.265,1.8746,-0.825,-0.6825,-0.19,30,58.5375,41,46.215,17.4525,284.925,305.65,299.5,304.7,77.445,76.7875,68.7075,73.6725,35.825,39.5475,36.665,59.2725,-0.693,-0.76875,0.59075,3.118,3.53275,5.36925,8.34675,9.10625,9.57175,-0.1845,0.24025,0.6315,2.03725,5.6965,8.97,9.9865,10.65175,-0.3005,0.715,0.53775,0.787,3.0415,5.58375,8.42825,10.97425,-0.181,-0.07175,1.009,2.6865,5.57,9.08225,9.95825,-0.38125,-0.1245,0.331,0.87075,2.476,-2.284,-2.831,-2.95125,1.6325
1,8.75,0.189607202813368,0.0579732606294319,8.63901619204476,2.78721807895258,0.171304528779122,6.55460258145855,7.6182728460419,0.76435757468928,413.294898624729,4.75028393667306,424.481099837519,5.50752337649591,419.9735119701,6.1103302909813,425.48947903372,5.50542460954048,420.32345604994,6.0543910437626,424.672592238865,5.49349120281497,420.224596682121,6.26005287224477,424.961770689855,5.67432839454945,420.153619623457,6.45970979414332,2.05761502160058,0.521183546074368,0.779981971121434,1.835,1.41,0.4825,0.1551,-0.1475,-0.108125,-0.182125,-0.576425,84.039595,84.24,1.8641,0.525,0.245,0.77,70.2,142.5675,107.6,119.645,43.0725,286.1,311,302.6,309.45,221.2225,216.3275,196.0575,214.5475,93.5625,90.6225,93.245,170.0525,-0.661,-0.76725,0.5895,3.1,3.5305,5.36825,8.345,9.10525,9.57075,-0.16775,0.2395,0.6365,2.0375,5.6955,8.96825,9.98525,10.651,-0.279,0.7135,0.5245,0.7585,3.03525,5.58325,8.42725,10.97175,-0.1635,-0.06975,1.008,2.6765,5.57025,9.08025,9.9645,-0.36425,-0.1505,0.3275,0.87375,2.462,-2.3055,-2.941,-2.87225,42.2675
1,9.25,0.208581044782325,0.0392084973779658,7.94514582909944,2.20625235328592,0.212381757796401,19.7889188668995,8.60149916984222,0.760251345679906,413.338686602115,4.85497191928333,426.868913832951,5.27939734529371,420.400737201376,6.32244960435121,427.495778469143,5.42390514751476,420.429117003927,6.39860934255536,426.593621571588,5.52501961915953,420.540035529412,6.37590151018794,427.190685567712,5.71936988642259,420.494386863636,6.57332545643829,1.94655900496211,0.830920072509301,0.584118152681402,1.705,1.39,0.5125,0.685,0.486,0.545,0.543875,0.72025,84.04689,84.465,1.8749,1.5425,1.365,1.875,105,221.3525,191.8,200.0325,66.8875,287.025,316.9,306.4,315.05,379.5725,393.3425,354.05,381.94,161.805,151.545,162.645,297.9775,-0.481,-0.7245,0.60225,3.102,3.52975,5.375,8.344,9.1035,9.56975,-0.15425,0.24275,0.6325,2.038,5.6955,8.96725,9.98425,10.649,-0.173,0.71425,0.5515,0.7565,3.0285,5.5825,8.4275,10.912,-0.127,-0.0395,1.0085,2.6675,5.579,9.079,9.97125,-0.2425,-0.133,0.33025,0.8775,2.44825,-2.3655,-3.082,-2.887,87.6425
1,9.75,0.0743749544924828,0.0284700635564656,17.8699904224401,1.92755729193783,0.239214293127073,44.3303864247287,8.04452239251794,0.758880951921201,415.981863625343,5.21068778028843,424.290361882937,5.74851051698071,420.521747610759,6.49180102784574,423.872138238532,5.69996323102152,420.658762146688,6.68518035153827,425.193828729859,5.68397281429954,420.527510742222,6.75959684167594,425.115145285784,5.84915571212652,420.558859067331,6.79001257918328,2.18434177921125,1.35308495616998,0.562180082432862,1.89,1.5975,0.58,0.96035,1.44325,0.99425,1.2718,2.2441,84.04284,80.2075,2.2166,2.39,2.03,2.945,140.025,309.6475,280.325,284.905,97.22,283.975,321.3,308.9,320,565,587.58,548,578.59,230.66,344.4325,225.06,439.2075,-0.369,-0.643,0.626,3.10125,3.52725,5.374,8.34275,9.10225,9.56775,-0.0645,0.2565,0.651,2.0365,5.694,8.96625,9.985,10.65,-0.062,0.71975,0.564,0.7555,3.022,5.58175,8.4265,10.9095,-0.0255,-0.014,1.01075,2.6595,5.5805,9.078,9.97025,-0.14375,-0.0925,0.33875,0.88325,2.4345,-2.409,-3.17225,-2.9655,136.3025
1,10.25,0.0269154615460219,0.0571828977984483,18.7763984833543,1.05886750105305,0.266180685236574,69.5757919536613,5.98657998657936,0.827893567259301,416.99119649662,5.45319390233553,425.718862044437,5.66343963412961,420.408330050898,6.66511119663504,425.870291000026,5.79324695156484,420.605427866667,6.99997620939051,426.35513265597,5.90187969251395,420.537909586314,6.77700968710981,426.647759571889,5.82673363702549,420.837981313911,7.2607649698605,2.06588625267338,1.93769597102869,0.477887791377027,1.815,1.705,0.63,1.8636,2.375,1.9614,2.108525,2.9862,84.053,75.415,2.6422,3.34,3.12,3.57,164.2,376.95,358.2,354.0875,128.73,292.275,327.75,312.4,327.45,707.75,731.95,685.43,721.37,301.98,531.84,313.73,533.4375,-0.249,-0.63075,0.676,3.121,3.52725,5.373,8.341,9.10125,9.56675,0.0345,0.274,0.662,2.035,5.694,8.96425,9.984,10.64925,0.025,0.73,0.574,0.7575,3.017,5.58175,8.42,10.9065,0.131,0.021,1.01375,2.652,5.5275,9.077,9.9605,-0.0505,-0.03925,0.34425,0.89125,2.42175,-2.193,-2.47175,-2.68,178.615
1,10.75,-0.141515156909778,0.0279461079919939,20.4752793987058,1.11719769850625,0.298702251727203,78.6532400627732,5.6562023730499,0.858364092123293,416.383888207499,5.42625655597472,422.941227281184,5.70631763719491,420.188539191182,6.67210860908857,423.438336104139,5.71456045493879,420.172076634109,6.86558938461497,423.018760766667,5.8619213309159,420.387473611111,6.80415871550574,424.431149301379,5.89285336201927,420.572758999683,7.0629511533859,2.08253103435374,2.51548448550332,0.474434142876996,2.0475,1.805,0.7,2.328,2.88625,2.5149,2.772775,4.24555,84.07319,75.8575,2.999,3.81,4.41,4.2,198.25,440.53,419.45,415.725,150.18,285.2,333.6,314.5,335,831.3,853.13,836.6825,839.72,362.76,673.625,403.04,647.69,-0.13,-0.53675,0.754,3.124,3.42125,5.3725,8.356,9.0865,9.58,0.106,0.312,0.672,2.031,5.692,8.977,9.978,10.655,0.545,0.754,0.586,0.762,3.015,5.586,8.421,10.922,0.273,0.06725,1.02225,2.651,5.526,9.089,9.9365,0.34875,0.09525,0.3525,0.86975,2.418,-2.1565,-2.47225,-2.754,226.51
