DOY2,HR2,USTAR_1_1_1,USTAR_1_2_1,WS_1_3_1,WS_1_9_1,FC_1_1_1,FC_1_2_1,H_1_1_1,H_1_2_1,LE_1_1_1,LE_1_2_1,SH_1_1_1,SH_1_2_1,SLE_1_1_1,SLE_1_2_1,SC_1_1_1,SC_1_2_1,CO2_1_1_1,H2O_1_1_1,CO2_1_2_1,H2O_1_2_1,TA_1_9_1,TA_1_7_1,TA_1_6_1,TA_1_3_1,TA_1_2_1,TA_1_1_1,TA_1_5_1,TA_1_4_1,TA_1_8_1,RH_1_9_1,RH_1_7_1,RH_1_6_1,RH_1_3_1,RH_1_2_1,RH_1_1_1,RH_1_5_1,RH_1_4_1,RH_1_8_1,WS_1_10_1,WS_1_8_1,WS_1_7_1,WS_1_6_1,WS_1_5_1,WS_1_4_1,WS_1_2_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_BC_IN,LW_OUT,LW_BC_OUT,PPFD_IN,PPFD_BC_IN,PPFD_OUT,PA,G_1_1_1,G_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,0.25,0.25436,0.238243,2.8974,1.34918475,0.36365725,0.1992205,0.1416995,3.692989,0.53127575,0.71101,1.2903715,0.0759,0.22554975,0.05115,0.08945,0.02135,427.45087,2.403945,402.733966,2.8537335,-11.55833333,-12.556667,-12.33,-11.896667,-11.51416675,-11.62,-12.02333333,-11.59,-11.5266665,84.3,83.0416667475,83.50833325,83.2833332525,82.883333335,82.1583330825,82.9249999975,80.6399999975,85.0916664175,0.66474999975,1.052666667,1.367333333,1.756333333,2.09400000025,2.2091665,2.7520001665,2.972333333,-0.35970097475,0.413071548,247.27949485,250.978891,258.8190059,256.404167,0,0.000713413,0,99.6,-8.59416675,-12.12500025,-0.6595,-0.33,0.595,2.013,1.28725,-0.19475
1,0.75,0.248068,0.229166,3.171239,1.16732025,0.405582,0.167061,0.0164,3.66934925,0.429954,0.404489,0.867761,0.0298,0.148602,0.0257,0.0915,0.0192,427.2487595,2.4869135,402.733152,2.9205565,-11.9333335,-12.373333,-12.29,-11.87,-11.59999975,-11.653333,-12.07,-11.746667,-11.64500025,84.8250000025,83.90833325,83.9416664175,83.36666675,83.13333333,82.27999975,82.9833333325,81.2166669175,85.466666665,0.6424166665,1.099333,1.435666667,1.793667,2.15250025,2.23616666675,2.8275,3.1,-0.404259644,0.36959622,245.14964615,249.8087269,259.44268275,255.4720012,0,0,0,99.566667,-8.58,-12.09333333,-0.65975,-0.32825,0.59525,2.01575,1.28725,-0.19575
1,1.25,0.213151,0.2032265,2.83503,0.94584775,0.331025,0.2262925,0.0157,3.8526885,0.424776,0.29922825,0.9023425,0.0402,0.265442,0.050075,0.130073,0.025775,426.3658995,2.5353475,403.01105525,2.9310835,-11.653333165,-12.77,-12.37666667,-11.843333,-11.4533330825,-11.466667,-12.223333,-11.886667,-11.63,84.6833333325,83.6750000025,83.95,83.3666664175,83.366666835,82.27250025,82.65,81.1499999975,85.7166666675,0.6641665,1.076,1.458666667,1.799666667,2.11641691675,2.163333,2.7218333335,3.088666667,-0.33078436775,0.449961123,247.70746085,248.8086791,259.01125475,255.275936,0,0.0007134125,0,99.6,-8.636667,-12.13,-0.663,-0.328,0.59,2.015,1.288,-0.195
1,1.75,0.23110725,0.218502,2.84161925,1.0401705,0.33087225,0.236565,0.16975325,3.8282665,0.40975925,0.344442,1.32680925,0.13629,0.27804975,0.0593,0.069325,0.0162,425.7078795,2.66627,402.992214,2.931932,-11.545,-12.33,-12.15,-11.923333,-11.4941664175,-11.33333333,-12.000833,-11.94,-11.683333,85.0249999975,84.0333330825,83.925,83.4,83.0833335,82.3666667525,83.108333335,81.20166675,85.7499999975,0.65975000025,1.112,1.491333333,1.814,2.15,2.27224975,2.7591665,3.035333333,-0.29006153425,0.473800352,248.22095515,249.575027,260.39369885,255.6225881,0,0.000713413,0,99.6,-8.69,-12.126667,-0.663,-0.328,0.595,2.016,1.287,-0.196
1,2.25,0.249429,0.19436275,2.9706,0.8811575,0.399357,0.191495,0.0185,3.84869,0.4168225,0.461096,1.047467,0.146084,0.2972965,0.0249,0.08165,0.0151,425.77325,2.485232,402.550549,2.833599,-11.8016665,-12.2,-12.07666667,-11.906667,-11.6033335,-11.83,-12.0858330825,-11.67,-11.786667,85.158333335,83.9333333325,83.9499999975,83.4666666675,83.1833335,82.30000025,83.2416669175,81.3833335,85.70833325,0.70875000025,1.106,1.432333333,1.785,2.25466675,2.23783333325,2.8521666665,3.077,-0.3313405,0.458677592,247.346175,249.9071944,259.1382582,255.778682,0,2.33e-10,0,99.6,-8.676667,-12.136667,-0.659,-0.328,0.596,2.014,1.288,-0.196
1,2.75,0.239368,0.180493,2.799169,0.89191,0.45101125,0.20563975,0.0158,3.81456,0.4663605,0.493466,1.31776,0.126664,0.24666575,0.035025,0.12544625,0.019925,427.146653,2.492855,403.993167,2.70016175,-11.73633325,-12.2383333325,-12.07999975,-11.86833325,-11.693333,-11.73,-11.905,-11.6866665,-11.61,84.85,83.93333333,83.933333,83.466667,83.4083332525,82,83.1333335,81.53333333,85.633333,0.658666667,1.01941666675,1.31833358325,1.72699999975,2.062666667,2.1448331665,2.603666667,2.90849999975,-0.367120431,0.42104051475,242.55380995,252.5321495,259.70729845,255.89861205,0,0,0,99.6,-8.68,-12.13,-0.665,-0.333,0.604,2.015,1.288,-0.196
1,3.25,0.25609575,0.232184,2.840334,0.83037875,0.378662,0.194914,0.007505,3.825837,0.3812735,0.662008,0.74503175,0.0387,0.263891,0.02195,0.107338,0.01625,426.881206,2.528595,403.41963125,2.56217775,-11.8841666675,-12.1641664175,-12.0266667475,-11.8491667525,-11.52,-11.8141665,-12.041667,-11.54083325,-11.82416675,84.683333,83.6,83.53333333,83.4,82.9166666675,81.766667,83.016666665,81.59,85.5,0.662333,1.0440835,1.3518335,1.71499999975,2.047,2.1641666665,2.6885,2.97225,-0.45135616,0.4368200385,247.906794,251.63034175,258.74542625,256.229223575,0,0,0,99.6,-8.633333,-12.05666667,-0.665,-0.336,0.603,2.016,1.286,-0.197
1,3.75,0.209702,0.22990775,2.75842375,0.872917,0.37326,0.21371375,0.00562,3.193588,0.567754,0.361332,0.746689,0.10079575,0.198688,0.04425,0.129689,0.013,426.24557975,2.61295075,404.42442475,2.51012225,-12.0641664175,-12.43666675,-12.069166665,-11.64833325,-11.586667,-11.704167,-11.976666835,-11.5083335,-11.71,84.733333335,83.533333,84.03333333,83.466667,82.70833325,82.06666667,83.06666667,81.26666667,85.433333,0.691333333,1.09741666675,1.460833333,1.81216691675,2.154333333,2.3405001665,2.74233333325,3.05150000025,-0.351955487,0.545975475,243.873842275,249.477902825,256.5565426,254.9676645,0,0,0,99.6,-8.663333,-12.11,-0.664,-0.335,0.601,2.016,1.288,-0.197
1,4.25,0.2234115,0.25314375,2.94443,1.020164,0.346349,0.19304275,0.0173,3.928485,0.4583605,0.55734075,0.953953,0.0959,0.192731,0.038225,0.0777,0.01325,425.786,2.627316,403.4005455,2.475778,-12.07333333,-12.55416675,-12.15250025,-11.72000025,-11.67,-11.655,-11.843333,-11.37500025,-11.803333,84.7666665,83.3,83.466667,83.6,83.0108333325,82.23333333,83.133333165,81.6,85.533333,0.701333,1.12474975,1.48866666675,1.79249999975,2.121666667,2.2563335,2.76033325,3.005166667,-0.468339992,0.39015870475,242.43866,247.2132179,257.7932043,254.9942,0,0,0,99.6,-8.656666667,-12.073333,-0.668,-0.334,0.601,2.013,1.288,-0.196
1,4.75,0.2173205,0.205864,2.9826095,1.06984925,0.39865925,0.18478675,-0.00133225,3.591654,0.3762605,0.46395075,1.130233,0.12556675,0.22686825,0.0425,0.1008765,0.00846,425.9523595,2.6977785,403.90765525,2.6689745,-11.73083325,-12.68750025,-12.1883333325,-11.7266665,-11.58666667,-11.6475000025,-12.015,-11.32833325,-11.60250025,84.550000165,83.4,83.63333333,83.56666667,83.1666667525,82.096667,83,80.58,85.133333,0.732667,1.16083333325,1.49749975,1.89699975,2.191666667,2.316167,2.803833,3.082333,-0.447389411,0.4242997165,242.947203275,247.3281196,259.004996325,254.81615,0,0,0,99.6,-8.64,-12.04333333,-0.664,-0.334,0.603,2.014,1.286,-0.196
