DOY2,HR2,T_CANOPY,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,5.25,-32.74958125,384.601375,19.62862607,-1.233085,0.1064509,0.3240920535,-23.806055,-48.694625,-7.9246,96.60759525,30.730675,-26.154075,0.039945601575,-27.54925,1.19637,155.13231,200.991695,-63.95949925,1.59e-05,-3.0665191,-0.4967016025,-8.557524585,-0.2472774,0.196694810775,0.037225,0.171137846125,0.035116501875,0.831451075
1,5.75,-32.59717725,385.1318,19.639506106,-1.20872,0.1284998,0.3547597473,-23.92071775,-45.769975,-14.028875,96.65209175,30.425425,-26.5771,0.0289812574,-28.052475,1.07926,156.135115,201.1882575,-63.40072525,2.27608375e-05,-3.66931565,-0.6049969925,-8.5075087,-0.2456926,0.1871839399,0.0464474,0.1981749795,0.038429133,0.7304622625
1,6.25,-32.160195,385.1578,19.635798452,-1.713362,0.096459,0.307378227425,-25.8344935,-51.8115,-52.66325,96.699825,30.1118575,-26.5197,0.0370986197,-27.770225,1.0386,156.872545,198.2536825,-62.15729975,3.848346e-05,-3.470634125,-0.6269142375,-8.580229975,-0.2450924,0.2091004624,0.0485476,0.1862709491,0.0345472616,0.679598225
1,6.75,-32.01807875,385.6448,19.6436195,-1.403706,0.095802325,0.3095692588,-24.27471425,-44.043225,-4.5599875,96.7198195,30.151175,-27.0398,0.035919194,-28.620875,1.094055,158.439705,197.8328675,-64.07088525,3.814e-05,-3.2736704,-0.8438625825,-8.86031412,-0.2434266,0.2098943672,0.0449001,0.1445727959,0.0296616846,0.71036553
1,7.25,-31.91057575,384.600125,19.6214916175,-2.5919325,0.13900175,0.37278011475,-24.5379465,-53.447275,-5.278595,96.725662,30.0512,-27.25105,0.034056585575,-28.80895,0.911696,155.4933725,198.09128,-66.06098225,0.0016053148,-3.3366712,-0.5761126175,-8.871700985,-0.267914825,0.1997873959,0.0433646,0.16889795225,0.038070957125,0.9350904
1,7.75,-31.7475205,384.36025,19.6135666075,-1.28083375,0.1342245,0.36622859825,-28.4383195,-50.7944,-82.6785,96.73653075,30.082,-26.90505,0.028501536125,-28.335775,0.9691987375,155.350815,198.451655,-65.2671205,0.73551423,-2.46085905,0.10264994875,-8.881032315,-0.284188075,0.2074830208,0.039215,0.179831809925,0.0365944564,0.85205819
1,8.25,-31.2594075,383.9452,19.606532638,-3.3826,0.11229025,0.33493523975,-34.82898775,-46.573175,-93.167125,96.73205925,29.636415,-27.145375,0.0297620355,-28.521975,1.2091575,156.68233,199.7027925,-52.2773895,8.2383456,2.22276823,0.896747065,-8.88193866,-0.301839,0.21233466675,0.035025,0.179896330125,0.0343240595,0.90839175
1,8.75,-30.375137,383.912,19.606808966,-2.846557,0.0845585,0.2907660755,-33.1216995,-39.883,-70.207475,96.74042925,30.590425,-26.8406,0.0323441016,-27.906375,1.188775,156.3419025,202.58829,-32.8731185,31.013739,11.1747388,2.134043825,-8.98180996,-0.2679842,0.2102797838,0.045998,0.1843338876,0.0399226836,1.0415527125
1,9.25,-29.258091,383.892325,19.607670068,-3.3452505,0.1064625,0.32417625725,-21.43275675,-40.8006,-25.14,96.71281675,29.0539,-26.548,0.0374834978,-27.96835,0.9627115,157.246555,206.6547325,-16.66400125,53.16636125,19.8212105,3.274405725,-8.99221186,-0.2947254,0.265386624,0.05166,0.2299549364,0.0502983178,1.17554185
1,9.75,-27.9328715,383.7359,19.6024575175,-3.6994565,0.109088,0.33013997575,-23.318712,-39.096,-50.3353,96.7054885,29.3156125,-26.0278,0.0475078996,-26.743825,1.21898,156.7894775,210.376075,-4.90711475,81.099907,33.25657125,4.560724575,-8.952873535,-0.2717928,0.2992206492,0.0626,0.2471039886,0.082035079,0.964483335
1,10.25,-26.949312,384.089725,19.612232542,-2.50967325,0.102608375,0.32018168575,-18.6447015,-36.865875,-5.38904,96.699996,28.0059,-25.2435,0.055901939125,-26.66015,0.6637115,156.76014,214.4193225,-15.051014,105.46135,40.284751,6.370704225,-8.86488501,-0.2715165,0.316693667125,0.0698625,0.2255510325,0.087622971625,1.017694075
1,10.75,-26.24641025,384.178025,19.61580446775,-2.8826525,0.115441175,0.338904393075,-16.2652895,-32.09845,-27.31063,96.68386625,26.4101475,-24.188875,0.063546722875,-25.17055,0.9718896,158.6116075,219.119135,-36.4287235,130.04463,50.16011625,8.514312075,-8.67022661,-0.278075375,0.269357856625,0.056525,0.217934496,0.081871142625,0.9447103125
1,11.25,-25.9720015,384.6376,19.627256478,-1.67167775,0.1150045,0.339041894,-14.8613795,-31.48725,-13.0945635,96.649821,27.0734225,-23.324625,0.0627247995,-24.408725,1.15515,159.3754975,223.4415625,-72.24160225,146.206525,53.467726,8.671090075,-8.4605272,-0.3128615,0.23753727975,0.055736125,0.236182558,0.092820481125,0.83753885
1,11.75,-25.298377,384.021875,19.61996113625,-1.8618475,0.1540126,0.3921783242,-14.3071285,-36.1963,-52.5505,96.624245,29.3149,-22.88075,0.08124940355,-24.348925,1.10131,159.46547,227.6154975,-84.22721975,168.892475,75.9593345,10.13591015,-8.5163999375,-0.3365474,0.30885371145,0.0502744,0.28743459595,0.10124719855,1.04280054
1,12.25,-24.55873625,384.5585,19.6330236755,-1.5868035,0.169781425,0.4120750787,-15.0219115,-38.2038,-75.43055,96.59737675,29.8018,-22.7066,0.0646047953,-23.3482,1.164528625,160.758725,230.93307,-97.314337,188.3251475,81.494022,10.28978605,-8.0301512975,-0.324856775,0.29978861435,0.066015,0.239619834175,0.1080249906,1.18956032
1,12.75,-24.068564,384.668525,19.63572626575,-1.9522605,0.18630555,0.43124927385,-14.5413635,-29.489625,-28.3365,96.5822765,26.55745,-22.6088,0.0700922723,-23.1173,1.23799,161.253105,233.426895,-118.426895,189.301425,77.78152,10.670463,-7.79072295,-0.326378,0.3081385317,0.0607409,0.2669744021,0.0901307493,1.09327484
1,13.25,-23.767649,384.49795,19.6315159295,-1.933988,0.16886785,0.410935699925,-14.132998,-25.54095,-49.8328,96.61982475,26.86695,-22.4842,0.0708577316,-23.2199,1.2363105,161.7086,234.42547,-118.31017,180.704105,84.2999825,8.9264686,-7.56392927,-0.3539653,0.3141890777,0.06758,0.2494191729,0.0890965694,1.4748297
1,13.75,-23.672769,384.4664,19.631958517,-1.97597,0.262575925,0.5086204895,-12.8089965,-33.7949,-7.488142,96.60895375,28.5423,-22.22915,0.06700848485,-23.466575,0.81051627,162.03695,234.882645,-124.792555,172.10691,80.529,8.451087,-7.3436284575,-0.343375525,0.304325443525,0.0691925,0.21635711035,0.088870809,1.4606938
1,14.25,-23.806599,384.54255,19.63533140075,-3.24716725,0.26004435,0.503936769,-11.958113,-30.19785,-0.6054268,96.61176,27.171775,-22.1362,0.055590545725,-23.08925,1.33861,161.9069075,233.619265,-93.59860575,159.242175,69.279028,8.080309125,-7.706021795,-0.3417305,0.317150613875,0.073772375,0.240691535175,0.084594977,1.3044761
1,14.75,-24.1680335,384.96,19.636308168,-1.346462,0.282756,0.521050919775,-13.851102,-31.8786,-2.691184,96.638766,27.351265,-22.0518,0.054066297,-23.2209,1.34826,162.1506,231.9113725,-69.226562,118.45485,54.330238,6.753720375,-7.555620325,-0.3895198,0.2982743956,0.06708,0.2494692204,0.0846684446,1.209627
1,15.25,-24.71765275,384.71,19.6309042,-1.213578,0.1600881,0.3980740612,-14.9195165,-32.872125,-4.4383535,96.684628,28.739195,-21.9324,0.0452625364,-23.185575,1.35276,160.823155,231.465715,-50.373941,95.63920675,38.7349205,5.3790299,-7.136670195,-0.3529884,0.2733753696,0.0690496,0.2519702056,0.0765927806,1.176740475
1,15.75,-25.3599045,384.4468,19.625595456,-1.328626,0.2045586,0.4441704742,-14.9028975,-40.0992,-6.629995,96.7637325,27.10084,-21.8008,0.048843861,-23.047675,1.19585875,160.643545,229.58172,-54.8889015,67.47732,28.482267,3.98906395,-7.1777569875,-0.3685076,0.250742118,0.0607,0.198374598,0.08043676,1.32269285
1,16.25,-26.16301,384.1109,19.62370390275,-0.882310175,0.09082,0.3013611042,-17.27924125,-41.81675,-70.15296,96.730217,28.3819225,-21.8502,0.0541308974,-23.12745,1.37529,160.40605,227.050455,-50.7652,37.5807695,15.88053425,2.57798815,-7.2054133575,-0.3732042,0.2570035612,0.05774,0.203199752,0.0753436552,1.231479925
1,16.75,-27.03810275,384.717125,19.633344831,-0.747702325,0.0841375,0.2897468812,-19.63191125,-49.39405,-5.821925,96.69260475,28.29445,-22.236675,0.033848432375,-23.546025,1.196789585,159.165435,223.2213,-72.4975605,12.6296355,3.8007015,1.150587115,-7.2002835825,-0.365394425,0.2675946318,0.058281975,0.1959713843,0.06689231975,0.9967116475
1,17.25,-28.250261,384.58,19.630001816,-2.359448,0.09987145,0.31238485615,-19.593581,-45.963,-60.51975,96.68191425,28.9151,-22.588,0.034115110775,-23.51465,1.037542,158.12855,218.1713,-75.249098,0.8712657275,-2.7476776,0.28191097,-7.1230863325,-0.3170656,0.277518399875,0.0603347,0.175443459925,0.06041294135,1.091162605
1,17.75,-28.9974395,385.0228,19.629683686,-2.392212,0.2483476,0.49830413675,-22.0016185,-43.3174,-7.46054,96.6964315,28.225925,-22.61565,0.039053949275,-23.159175,1.222975,156.61522,211.744165,-71.473759,0.001905330675,-3.6039071,-0.242119895,-7.126873445,-0.350536975,0.230844141025,0.0493085,0.170719561375,0.03952548595,0.90961684
1,18.25,-29.4392335,384.4258,19.62490603,-1.264796,0.1394897,0.3735083266,-23.45795625,-36.79815,-17.5396,96.71847925,30.8544,-23.048475,0.0375860299,-23.7264,1.201575,155.81909,208.9102,-71.844145,1.802e-05,-3.566588775,-0.30361332,-7.2006419125,-0.381622875,0.2234154667,0.0430075,0.17857082645,0.037271684625,0.9703452525
1,18.75,-29.50994575,385.123,19.633981625,-0.67304875,0.127943125,0.355948052375,-22.2508875,-33.609225,-99.40025,96.7425455,29.0188725,-23.466725,0.034544280275,-24.651025,1.19878,156.17681,206.037095,-73.0113635,5.8245e-06,-3.7609617,-0.67523777,-7.245286435,-0.33879245,0.238854084075,0.0436775,0.162932894925,0.036288678025,0.9409171225
1,19.25,-29.849048,380.80625,19.5287826475,-1.663975,0.15338925,0.39147629055,-24.116187,-35.323675,-14.72418,96.7648285,33.079015,-23.7302,0.0374292644,-24.9605,1.2019075,156.44055,204.59742,-73.380969,1.364e-05,-3.524609125,-0.382707525,-7.210928675,-0.3514103,0.269796719825,0.04482,0.169078063425,0.026927662975,0.814524645
1,19.75,-29.95003425,385.325875,19.64007238925,-0.493566075,0.1649765,0.405903411,-24.00331175,-36.67,-25.8437575,96.7732655,30.566975,-23.881375,0.0435789317,-24.5652,1.27835,156.00483,205.256305,-71.271329,1.8269195e-05,-3.330693625,-0.552501245,-7.1420632625,-0.345625125,0.2325618282,0.0329525,0.180679074475,0.03619204245,1.073503395
1,20.25,-30.0688975,384.909475,19.6321608855,-1.70628,0.16155095,0.400195620875,-23.54443075,-44.4861,-15.8287475,96.79349375,30.133845,-24.072075,0.0365902118,-24.144975,1.25722,154.6165,207.5208025,-70.57242975,1.5442535e-05,-3.57197055,-0.392032005,-7.131872605,-0.341184025,0.193422766225,0.0407675,0.172387205625,0.02973707995,0.940545835
1,20.75,-30.35165625,384.1779,19.617255436,-0.9794026,0.1319375,0.362037666,-21.9884815,-44.507125,-17.0186,96.787802,31.409725,-23.9835,0.0351988315,-24.320225,1.14677,156.9892025,207.2773025,-71.8961555,2.05784875e-05,-3.3858797,-0.392120865,-7.1674134925,-0.3371445,0.25626946325,0.043825,0.17191345725,0.03492178725,0.836307905
1,21.25,-30.68765275,384.68375,19.630136272,-0.4509817,0.133448,0.3651692325,-26.36137525,-35.22735,-72.7045,96.7660825,29.393625,-24.08265,0.0401731388,-25.31395,1.24286,156.059875,206.47477,-70.803522,5.8245e-06,-3.5075664,-0.5276712575,-7.1980978825,-0.3125116,0.200939536175,0.036265,0.17767225555,0.03413182165,0.585341775
1,21.75,-31.2454155,384.571425,19.6265455645,-1.122768,0.0987482,0.31421967935,-24.880832,-35.499,-60.3493,96.722882,29.326445,-24.098425,0.0334365246,-25.10565,1.20758275,157.495815,206.4066,-70.56385025,1.5883575e-05,-3.55732585,-0.6199712575,-7.16548004,-0.32876135,0.169887284025,0.0423725,0.186234087775,0.027391294925,0.8656358125
1,22.25,-31.8147185,384.268775,19.61929649075,-1.3277725,0.12484885,0.35106490515,-29.2901915,-29.01015,-62.5115,96.73188925,29.3901875,-24.83475,0.03449384025,-26.0283,1.2265875,157.274915,205.6644775,-70.383908,2.823744e-06,-3.50671305,-0.4657777825,-7.3484861825,-0.28737,0.205901735,0.041675,0.1876751805,0.029697642,0.909883215
1,22.75,-31.37452975,384.898,19.6366393325,-2.542315,0.1949577,0.43958802305,-24.6043935,-31.89185,-20.736625,96.76477725,30.3390175,-24.8216,0.0331425784,-26.0184,1.19316435,156.7057675,205.5063125,-69.96921225,2.73575e-06,-3.4488498,-0.7434939825,-7.43422984,-0.3125714,0.2285062546,0.05188,0.2156366492,0.0276897642,0.718347855
1,23.25,-31.5911855,384.2937,19.61930272925,-2.600253,0.22608415,0.47551327275,-25.86161325,-33.423325,-6.247425,96.80131775,31.6996125,-24.8568,0.02914178575,-26.40985,1.28975,156.647955,205.715755,-68.666555,0,-3.4377654,-0.37244217,-7.521333255,-0.311378125,0.218257868825,0.04283555,0.171491872075,0.037974868925,0.671009115
1,23.75,-31.018408,385.2345,19.6400206975,-0.6181135,0.218664525,0.46765030495,-24.077279,-27.04685,-32.945155,96.84381725,30.11041,-24.512625,0.0361453854,-25.648125,1.219245,157.3801775,206.385185,-67.77689325,0,-3.597897,-0.54356195,-7.551594885,-0.280613825,0.217977934625,0.0471525,0.170800875175,0.035158435075,0.77062296
2,0.25,-31.71262425,384.828,19.636114164,-0.8664656,0.2339294,0.4832195016,-36.264329,-47.75225,-10.865165,96.28919775,29.8622275,-26.1097,0.03829393125,-27.556625,1.358554295,145.2610475,199.9390425,-75.092149,0,-3.77082095,-0.20147032,-10.624356325,-0.23456255,0.1492892959,0.02914,0.17247673085,0.02255174315,0.68603914
2,0.75,-31.082702,384.973,19.638217384,-0.8620688,0.1710701,0.4117694292,-35.61545225,-52.9877,-7.473425,96.2623835,30.4645125,-25.90075,0.045893761,-27.45825,1.1389,145.9065725,201.0014975,-77.678881,0,-3.8729598,-0.5941603225,-10.6895128625,-0.26074475,0.16453174615,0.018205,0.14869255515,0.0182193653,0.71511339
2,1.25,-31.645316,384.8556,19.63303339,-0.4269512,0.122809875,0.3485124982,-40.7560935,-40.80465,-17.11595,96.22765675,30.21883,-25.4877,0.04902374685,-27.083375,1.38560608,143.5748525,198.988655,-76.98316475,5.1185e-06,-4.020685,-0.4124668175,-10.70021873125,-0.2357237,0.17913085645,0.031185,0.1252249552,0.019287957,0.6505616
2,1.75,-32.6437205,384.91875,19.6336191175,-0.74764925,0.187312375,0.427625912625,-37.58616,-43.922975,-160.761,96.204172,32.5821925,-25.871275,0.045213686075,-27.2945,0.93742047,144.300085,199.0085075,-81.82447325,2.6472825e-06,-3.8990515,-0.3234200425,-10.6607076875,-0.2309068,0.16501556035,0.030013825,0.15483704275,0.01609034015,0.62059358
2,2.25,-32.91758475,384.593375,19.63130582875,-1.13509,0.1627716,0.40030826645,-36.54438125,-46.5643,-18.657875,96.18024175,31.707425,-26.35065,0.04798419285,-27.7154,1.0774978,145.2420025,198.4554475,-80.7482505,2.647275e-06,-4.2212565,-0.4698551725,-10.6148790625,-0.2700626,0.1568961825,0.0308725,0.170560142375,0.019906243475,0.7845573
2,2.75,-33.125301,384.7208,19.629788062,-1.149218,0.2704041,0.520055076375,-38.6589395,-57.8365,-37.477125,96.1642635,29.6285675,-26.78,0.0501983393,-28.182725,1.16203029,145.3429575,198.226585,-80.621086,0,-4.0864689,-0.2034210625,-10.5682413125,-0.290814025,0.1656435139,0.0295225,0.163702550825,0.020766629975,0.93455892
2,3.25,-33.6009715,384.973875,19.62327436925,-1.88219175,0.263080275,0.5129803953,-35.914533,-47.55215,-89.315625,96.12420825,30.10845,-26.9616,0.0450179052,-28.330775,0.92531425,145.08194,193.9454675,-80.449974,0,-4.052625,-0.2136329975,-10.62851194375,-0.2934464,0.1677795578,0.03412,0.159675265,0.0236462078,0.89252164
2,3.75,-33.8758675,384.7844,19.621244492,-0.8014954,0.22840635,0.47788861965,-43.40132375,-41.031375,-24.905325,96.10253775,29.798915,-27.473025,0.0563049831,-28.798375,1.0700809,144.7718075,192.56566,-80.30084775,0,-3.990790625,-0.3705943475,-10.7698153,-0.31145175,0.2158229633,0.0231,0.166723707175,0.0203202125,0.80220287
2,4.25,-34.255658,382.954125,19.5774396195,-1.1781135,0.17579385,0.41925600695,-38.62229175,-39.16525,-21.93342,96.0980465,29.1998425,-27.6412,0.0401114444,-28.971975,1.24244625,144.51775,191.86156,-80.375583,1.3236375e-05,-4.05137225,-0.3162570475,-10.902464395,-0.3147144,0.1932173484,0.02334,0.1548460002,0.0220574904,0.72991249
2,4.75,-35.04541275,384.91365,19.61920961425,-1.73736125,0.17566325,0.417888228375,-39.1344715,-49.39115,-6.84315,96.11159425,30.54976,-28.256775,0.048507754525,-29.613325,1.303615,146.02517,190.9891075,-78.72857325,2.188e-05,-4.020994,-0.28647774,-11.01780737,-0.337613575,0.185277544675,0.020265,0.15040435435,0.021287821,0.74318095
2,5.25,-34.608085,383.37925,19.586449345,-1.16937,0.0993653,0.3084925846,-41.8090535,-43.7536,-52.389125,96.09518125,30.2980125,-28.29435,0.051312844075,-29.66415,1.153151,148.0694375,190.368335,-78.060166,6.08873525e-06,-3.976916125,-0.320269,-11.11614413,-0.3653009,0.201699812225,0.0277425,0.142671954425,0.02496524485,0.86336075
2,5.75,-34.1831415,383.9681,19.609033628,-0.9224567,0.1520408,0.3891585542,-43.203906,-46.0416,-92.186,96.080799,32.71051,-28.383175,0.059064030875,-29.756875,1.19265,149.361275,190.2702,-77.8009285,2.073086725e-05,-3.84282425,-0.5464304075,-11.2369028875,-0.426789225,0.199903760425,0.0314875,0.147624636925,0.023000034225,0.81072347
2,6.25,-34.413422,384.53905,19.62150715575,-1.30527425,0.2366958,0.4865687391,-44.95833225,-47.717125,-7.500775,96.13052175,33.283565,-28.3798,0.0602733969,-29.7438,1.175729815,148.2471375,189.49315,-77.7239695,2.538376e-05,-3.9326998,-0.387098385,-11.31623128,-0.3919002,0.1862910096,0.03715,0.1463909816,0.0260127839,0.82625627
2,6.75,-34.3244905,384.42285,19.615266999,-0.8847316,0.31941915,0.56521642285,-46.39094675,-48.924075,-49.276825,96.240046,32.79112,-27.98725,0.0475192464,-29.496,1.187672135,147.9626175,189.184945,-77.61851475,1.79132275e-05,-3.845446,-0.2518143725,-11.40775415,-0.47589345,0.192591597275,0.03537,0.143771824925,0.031192436825,0.87307518
2,7.25,-34.170086,384.211825,19.61708820275,-0.81368395,0.274578375,0.523855562275,-48.673934,-42.9582,-153.262,96.3491955,34.65048,-28.608475,0.0544190821,-29.877525,1.23617775,148.0589325,189.74509,-69.3895315,0.1043195125,-2.909843,0.05651824025,-11.4716811375,-0.36933455,0.167952540125,0.0246575,0.15286424175,0.0282562777,0.8827142
2,7.75,-34.123044,384.342325,19.6141125415,-4.10417175,0.2789964,0.527492106,-49.8042135,-42.76365,-46.20415,96.37126225,36.0377975,-28.8357,0.0454574061,-29.87275,1.192075,148.4810925,189.7109775,-58.1286835,5.43647575,2.1372118,0.4221020775,-11.2344071075,-0.510330925,0.189327610825,0.0259625,0.157711773875,0.025222811075,0.6829841
2,8.25,-32.9919815,384.5936,19.61825406625,-1.56828525,0.13122955,0.3594781795,-41.0086925,-52.798575,-3.5301625,96.3245385,32.0495875,-28.801475,0.0554920253,-29.6936,1.2605125,148.1976575,192.3809075,-30.38104375,25.475199,13.78082925,1.150893925,-11.246632,-0.4525134,0.172844921025,0.0433675,0.2026754461,0.028494162775,0.80302632
2,8.75,-30.92673525,385.2669,19.6505842795,-3.799065,0.200834275,0.446794662925,-32.930328,-45.564625,-4.181085,96.295511,31.0138,-27.2345,0.0636140401,-28.01845,1.35142,151.4653475,199.36485,-11.681134,56.21419625,27.9847755,2.1432167,-11.32366155625,-0.4110627,0.1756108879,0.04412,0.1898190494,0.0434077236,0.67138232
2,9.25,-28.72919525,386.1635,19.663633586,-2.7488775,0.305506125,0.552583233675,-27.95260425,-41.18185,-60.513225,96.270924,33.0025275,-26.08935,0.0758194604,-27.151375,0.61758635,152.397095,207.58331,6.761157575,71.40766775,34.54909225,2.7285613,-11.31806329375,-0.43088375,0.2122853135,0.041966275,0.164781988225,0.05508901125,1.00571244
2,9.75,-26.879047,386.3595,19.664541387,-1.888469,0.3486845,0.590538942,-21.75387,-33.0226,-71.8526,96.27876675,34.668715,-25.07775,0.08833425575,-26.221425,1.1420595425,148.37791,214.4069675,17.1606095,100.798565,50.6859325,3.571029075,-11.2589527125,-0.3615795,0.21675822125,0.04715,0.20873434525,0.062104401,0.90666782
2,10.25,-25.89011,386.183125,19.6657354305,-2.7834185,0.353215225,0.594406687975,-19.254885,-29.9841,-85.1865,96.3035675,28.7032575,-24.1535,0.0939475453,-25.02945,0.47682775,149.548835,222.56693,18.06469825,138.6112025,68.113936,5.304895175,-11.1626434375,-0.3881789,0.2812879301,0.0631781,0.2585549431,0.0744118298,1.0244545
2,10.75,-25.0895365,386.05535,19.6651137405,-2.4571515,0.249948875,0.494348974975,-17.9810525,-32.425675,-0.125533275,96.341042,29.340655,-23.4676,0.1123320425,-24.2503,1.55078,151.61278,227.290565,27.96467,181.09322,89.517361,5.34884535,-11.02572355,-0.4305018,0.3253681997,0.08044,0.2810082745,0.1008620051,1.0396657125
2,11.25,-24.27151275,386.54265,19.6687938045,-3.74194,0.2814986,0.5305702446,-13.632919,-28.876475,-2.73611894,96.380406,30.6592,-22.7419,0.1163191026,-23.461,1.4956125,153.33499,229.71409,32.2942255,203.93931,102.3192745,5.2906713,-10.823852225,-0.4218657,0.318325395775,0.074736475,0.265477020375,0.0958405262,1.27699725
2,11.75,-23.28379575,386.8616,19.668797622,-3.697676,0.202194,0.4495584185,-12.96790075,-24.139975,-42.336125,96.4041115,29.345305,-22.1684,0.1191148446,-23.015125,1.3564174075,154.716755,232.264955,37.5632,238.4243425,125.2986475,6.463672725,-10.56440689375,-0.4114643,0.2968364946,0.07905,0.2734290252,0.0994550092,1.12239276
2,12.25,-22.467102,386.2935,19.666534811,-3.213715,0.3034,0.5508993115,-11.5289705,-29.2134,-36.120094143,96.422294,26.406025,-21.774,0.122882057,-22.941525,1.51112,155.8368825,234.36864,39.574477,236.05181,115.7681025,6.213629225,-10.3223899125,-0.4088111,0.3456419889,0.1062595,0.3550592463,0.120205346,1.2707736375
2,12.75,-22.0707885,386.1261,19.667472004,-3.818406,0.303313475,0.549124950425,-10.5928245,-33.291375,0.03422546,96.445425,26.42435,-21.4424,0.1026635277,-22.6686,1.5863675,156.3135775,236.867835,40.02396675,250.8140975,132.9482715,10.28849495,-10.05431110625,-0.4048923,0.4022578295,0.09558,0.3290422212,0.1223343442,1.545203475
2,13.25,-21.39906375,385.7589,19.664027433,-2.728785,0.432932575,0.6579413183,-10.79974325,-29.9415,-7.699035,96.35333125,27.56269,-21.098925,0.093830008375,-22.232425,1.6024625,156.4072075,237.3080575,34.176551,246.0211925,123.6313775,10.080637375,-9.80290591875,-0.4301371,0.39527885595,0.0846575,0.323428431,0.12234487755,1.222649275
