DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN
1,22.75,-0.546295325,-59.991005,-6.220258,-9.7790475,0.39689955,0.0275575,-16.1476025,397.1052,1.89975475,0.14893825,0.094242125,0.029865,0.0435775,-18.8037925,96.9436,-45.163765,-18.1473225,-16.3082125,0.359091825,0.269033425,-0.267006375
1,23.25,-0.585391275,-66.0734075,-2.42293075,-9.713122,0.31680545,0.0198825,-16.3135725,396.21,1.845576,0.157962125,0.101327875,0.0219775,0.0459,-19.5208275,96.8879875,-47.1510375,-18.28598,-16.2947925,0.35342245,0.2629923,-0.422363575
1,23.75,-0.498000675,-62.037985,-2.691436,-3.259337,0.3629177,0.0500075,-16.9460425,396.9597,1.8310085,0.157104525,0.157411325,0.0334825,0.0572125,-19.1589625,96.8750475,-46.669095,-18.2507,-16.0064775,0.34814765,0.257573875,-0.859412925
2,0.25,-0.927836075,-61.4964125,-20.1423,-13.982735,0.2611169,0.040005,-14.9426325,400.05145,1.77498,0.22984275,0.169269,0.0448625,0.03716,-16.8014225,96.5008625,-52.6083,-25.6308525,-23.8719575,0.188654025,0.164966675,-1.6069205
2,0.75,-0.777706925,-55.554065,-15.9860775,-21.321585,0.39599915,0.039665,-14.249915,399.868,1.494436,0.213424825,0.1719794,0.0430075,0.0412925,-16.447535,96.4664925,-52.7207175,-26.1797425,-23.6567825,0.188266325,0.164768625,-1.6652115
2,1.25,-0.73967635,-68.8271625,-6.240605,-6.61271775,0.417054825,0.0461075,-14.0315525,399.38965,1.2401325,0.214797625,0.16121015,0.03862,0.04151,-16.5246525,96.4711425,-51.5976275,-26.6969725,-23.57098,0.187869625,0.164731325,-1.68571125
2,1.75,-0.853389,-58.0126,-7.5448425,-20.7594275,0.311945,0.0503,-13.41645,400.27345,1.26661875,0.205687,0.160139,0.04015,0.03745,-16.9051875,96.4901025,-51.61223,-27.07524,-23.204145,0.18754685,0.164680075,-2.2890675
2,2.25,-0.85094645,-54.51306,-26.7229875,-15.09196,0.188200475,0.0440925,-13.0503425,400.246825,1.2869065,0.197926025,0.18592725,0.035365,0.04312,-17.0277325,96.52913,-50.998035,-27.2712425,-22.61597,0.187178875,0.164614675,-2.735267
2,2.75,-0.81430085,-65.6476025,-17.0130375,-31.432155,0.313336275,0.03339,-12.861645,399.78005,1.35162575,0.181212375,0.189569975,0.03226,0.0422525,-16.3475275,96.5577575,-52.135835,-27.4961325,-22.24442,0.1865332,0.163403675,-2.6783845
2,3.25,-0.635986,-51.45235,-14.871467,-8.76084375,0.30702,0.0342,-13.5245,399.41745,1.498725,0.1478575,0.153378,0.02505,0.0371,-16.154675,96.53157,-51.6735525,-27.0871075,-22.2865575,0.18603935,0.15652795,-2.63494375
2,3.75,-0.677391,-53.65425,-8.704919,-17.11736,0.361155,0.0456,-14.05595,399.443825,1.482501,0.160072,0.1486185,0.02805,0.03745,-16.4693425,96.5058625,-48.7310525,-26.680465,-22.585795,0.1852474,0.150441225,-2.70054275
2,4.25,-0.734383,-55.46105,-8.30165075,-5.47717625,0.170278,0.04795,-14.42005,398.8477,1.46148075,0.1756345,0.203363,0.0451,0.0385,-16.81215,96.54805,-49.19925,-26.35535,-22.83645,0.1845855,0.143372,-2.690395
2,4.75,-0.805091,-45.7915575,-26.3056,-15.9427375,0.330629,0.0361,-14.63365,398.552075,1.476753,0.2330955,0.176334,0.0225,0.03865,-16.64575,96.54035,-48.95705,-26.174,-23.1221,0.184103,0.1408995,-2.6397
2,5.25,-0.777503,-44.240325,-13.356885,-13.104825,0.336452,0.0328,-14.83385,389.6724,1.5944035,0.2287865,0.1765135,0.0279,0.03815,-14.63147,96.569925,-47.7717825,-26.3514625,-23.5170475,0.18337455,0.1377199,-2.6197655
2,5.75,-0.7047025,-54.09416,-20.14979,-12.0255375,0.4001475,0.0416,-13.2763,399.7115,1.5849915,0.2206195,0.1760465,0.02365,0.0477675,-14.65351,96.5901625,-48.6366225,-27.7504425,-23.7365425,0.18291105,0.138122825,-2.729119
2,6.25,-0.644135,-54.3706825,-33.5108275,-20.5396625,0.4513455,0.03275,-13.0371,398.9988,1.653295,0.2080555,0.142359,0.02705,0.0534,-14.657195,96.6350775,-50.537975,-28.374745,-23.91073,0.18315915,0.139292925,-2.82111675
2,6.75,-0.777734,-45.20651,-9.78381,-18.40144,0.415197,0.06155,-13.13745,398.8144,1.6514835,0.2217645,0.1912185,0.0514,0.04125,-14.775345,96.649335,-49.563835,-28.20261,-24.03601,0.18341065,0.13766105,-2.620211
2,7.25,-0.6270571,-47.908785,-21.82275,-9.650878,0.363653975,0.0376375,-13.404735,399.1243,1.6254465,0.162027825,0.176244325,0.032375,0.0411325,-14.547415,96.647435,-45.695865,-27.928875,-23.777595,0.1842567,0.13990225,-0.9316476
2,7.75,-0.7253735,-44.4823,-43.71184,-19.9608,0.441269,0.04165,-13.50395,400.444725,1.6995385,0.174152,0.189005,0.04035,0.0318,-14.19085,96.632945,-18.2014,-27.687145,-23.17978,0.1866038,0.1438942,1.8651
2,8.25,-0.6584055,-35.06085,-3.729426,-31.06388,0.2956615,0.05455,-13.4262,399.32445,1.7517305,0.1850285,0.2319875,0.06675,0.0472,-14.276125,96.649605,-12.8456775,-27.22633,-22.8878325,0.194306425,0.144806825,10.74334775
2,8.75,-0.545456,-30.35,-10.5819075,-46.88622,0.5000375,0.08865,-13.35245,400.68605,1.61080125,0.274429,0.24934,0.12382,0.05225,-13.56601,96.6544175,-18.76232,-26.493115,-22.694015,0.20107105,0.142101075,17.543765
2,9.25,-0.5591156,-23.9272825,-9.862321,-24.38174,0.68726545,0.12194655,-13.0014125,399.6054,1.708106,0.3304824,0.32256775,0.1849886,0.05511,-12.9494725,96.65239,-22.24732,-25.53351,-22.911115,0.198423575,0.139685375,27.1186625
2,9.75,-0.5956635,-40.479185,-4.730515075,-12.34717,0.83433215,0.14146645,-12.883465,401.25835,1.6895815,0.4342811,0.36119035,0.22583135,0.076955,-12.1149,96.64535,-17.9917,-23.8551,-21.27725,0.1941495,0.1177825,38.95075
2,10.25,-0.64173935,-32.84963,-15.5714,-20.6625725,1.02988545,0.18440665,-12.406425,401.875,1.6391675,0.44256125,0.40245215,0.25742675,0.089,-11.59025,96.6094,-21.51325,-19.8773,-17.74235,0.1920935,0.1153775,48.1004
2,10.75,-0.5816271,-35.84835,-6.76788,-6.6487575,0.9249637,0.15258365,-11.917735,401.9565,1.6194475,0.4522422,0.44673,0.26932395,0.101821,-10.884745,96.5733525,-19.249235,-15.2803525,-14.60924,0.19242275,0.11549205,61.96939
2,11.25,-0.7123331,-63.901545,-6.2471619,-35.74315,1.2490015,0.22540645,-11.67413,400.3685,1.630211,0.54606185,0.46405045,0.28510655,0.0928546,-10.1650125,96.5390675,-11.8386825,-13.323245,-13.6182725,0.1911012,0.11326335,66.29347
2,11.75,-0.6946328,-24.52919,0.692232175,-7.2261965,1.127062,0.21605455,-11.374735,399.653,1.5905865,0.57958755,0.53837155,0.30257455,0.10075115,-10.2687675,96.44905,-18.0054,-12.386155,-12.8723675,0.19003575,0.111552775,82.44486
2,12.25,-0.8235975,-24.72925,-7.52286225,-17.275625,1.019099,0.2075008,-11.02464,399.86745,1.57333925,0.55106975,0.5414906,0.2944444,0.1049705,-9.7718265,96.4167275,-13.0396475,-12.1042625,-12.4649925,0.18918835,0.110158225,76.0033025
2,12.75,-0.86634495,-24.64395,-8.774445,-10.9560815,0.75011605,0.182835,-10.64631,399.71405,1.479625,0.5299736,0.5667535,0.2921559,0.098675,-9.39740775,96.397675,-8.39536075,-11.98569,-11.48857,0.188364375,0.108774425,78.78035
2,13.25,-0.8666337,-20.7214475,-10.9731,-18.561682,1.1047,0.186514025,-10.29535,400.52175,1.449328,0.621832175,0.5881824,0.328569675,0.113594725,-9.05134025,96.3836775,-3.238012,-11.4899575,-10.06265875,0.187437875,0.1076804,94.25752
2,13.75,-0.7839301,-71.120165,-29.320255,-15.5719,0.98312695,0.200508925,-9.935527,401.573,1.50975075,0.60149645,0.55430275,0.3055804,0.0965525,-9.06238075,96.3677925,0.966258700000001,-11.7819975,-9.5045145,0.186773575,0.10696825,78.8958175
2,14.25,-0.8403718,-26.3220775,-10.79677,-42.7383075,1.21382125,0.157854375,-9.78903475,401.276925,1.5230375,0.58785765,0.522339375,0.293672575,0.0872207,-8.8557845,96.4185825,1.85095325,-11.4157375,-9.12280175,0.186032875,0.106033325,69.28829
2,14.75,-0.773333,-32.465,-19.27116,-8.537156,1.120255,0.1959825,-9.96506,401.02065,1.52941,0.5474245,0.4706205,0.285109,0.0832,-9.29937875,96.4116725,3.08837725,-11.7233475,-9.0965775,0.18520215,0.105009875,66.41454
2,15.25,-0.783670375,-37.4523225,-7.8053255,-37.70651,1.114513,0.16075205,-9.7709435,399.3665,1.514697,0.5379625,0.427699725,0.242818825,0.0741375,-9.204331,96.3991225,-0.858083749999999,-11.9773375,-10.2139115,0.1847261,0.10476485,55.9600925
2,15.75,-0.7351843,-51.4322425,-6.75453725,-27.2526175,1.19729825,0.1779322,-9.791812,398.32415,1.61080175,0.568063425,0.48151155,0.29550145,0.0662575,-9.255577,96.41136,-0.11558295,-12.71388,-10.553065,0.18429715,0.104339325,43.531465
2,16.25,-0.806654825,-62.56777,-13.571892,-19.54774,0.7521588,0.10561175,-9.6389035,399.44595,1.563542,0.416634175,0.3452018,0.191630175,0.0565575,-9.2535775,96.38754,-5.4144405,-13.010915,-10.877655,0.18505055,0.1057763,29.279635
2,16.75,-0.82799355,-70.657695,-6.989292,-18.5355585,0.717168875,0.12989095,-9.902628,400.040925,1.539609,0.33243695,0.3183563,0.1692854,0.052495,-9.697493,96.353725,-14.136395,-12.570855,-11.126525,0.1844988,0.10531845,16.857965
2,17.25,-0.667972625,-68.5531575,-31.835,-20.71294,0.576022675,0.095075,-10.3613525,400.2404,1.5586775,0.281223575,0.239244425,0.1411326,0.045405,-10.263475,96.31592,-28.119735,-12.735635,-11.90032,0.184098,0.1049543,7.3260115
2,17.75,-0.834751475,-80.6845425,-22.25516,-14.76483,0.665348425,0.0788275,-10.6546725,399.358,1.52171,0.263423725,0.247853075,0.1148859,0.04843,-11.04955,96.334275,-51.73835,-12.94114,-12.810365,0.18389435,0.10454375,0.9948897
2,18.25,-0.82881905,-75.8857725,-5.572668,-42.1102175,0.5871966,0.06695,-11.077045,399.18,1.544232,0.2346588,0.253890775,0.0829425,0.042815,-12.242945,96.37639,-59.28803,-15.645325,-13.431205,0.18352705,0.10400185,-0.875927
2,18.75,-0.8004415,-78.2166,-8.712674,-19.40965,0.339014,0.0317,-11.41945,398.781925,1.478648,0.1956275,0.1634285,0.0428,0.03795,-13.01189,96.436695,-57.960535,-16.386765,-15.52257,0.18290745,0.10328285,-1.029787
2,19.25,-0.971484,-79.5030125,-28.07218,-15.6237525,0.2789825,0.043915,-11.83634,398.9395,1.510048,0.165560625,0.1613133,0.03237,0.0427175,-13.41453,96.47422,-57.07398,-17.14986,-16.67348,0.182345,0.10256365,-1.02901105
2,19.75,-1.149714,-70.733175,-9.683681,-33.0392975,0.289421525,0.040105,-11.9761875,399.0225,1.521106,0.148716975,0.162258125,0.03523,0.041235,-13.580895,96.53739,-55.20599,-18.48001,-16.739015,0.17798045,0.10194335,-1.00834875
2,20.25,-1.095072,-67.8592,-17.2038725,-11.8133175,0.3778375,0.03005,-12.18945,397.47735,1.4585835,0.144146,0.1714135,0.02735,0.0325,-13.296955,96.58381,-59.19115,-23.35749,-17.28327,0.1744495,0.10145825,-1.0777765
2,20.75,-0.916812025,-75.285075,-17.254605,-18.25182,0.406797375,0.031395,-12.29687,398.4574,1.474097,0.1732113,0.156010325,0.0483225,0.03902,-13.53623,96.5898275,-57.64265,-24.031165,-19.44276,0.171135025,0.098879675,-1.2166015
2,21.25,-0.987887375,-69.560785,-4.346405,-17.89743,0.3354758,0.04144,-13.07094,398.9592,1.62286,0.153493325,0.1468795,0.039845,0.0380325,-15.0791575,96.649035,-57.02974,-25.9411725,-21.166135,0.169430275,0.09812895,-1.511715
2,21.75,-1.0757285,-67.1426,-7.1580915,-14.5999325,0.349207225,0.03252,-13.6864625,396.369,1.6352485,0.1561129,0.13732565,0.029985,0.0325975,-16.482935,96.6050025,-54.798585,-27.294055,-22.4712975,0.168391225,0.097370875,-1.370777
2,22.25,-0.835872125,-70.5846,-21.231649,-17.7781625,0.32752325,0.0458175,-13.6669625,396.56605,1.7531945,0.146749525,0.1585662,0.046925,0.0396975,-17.1383475,96.5614425,-53.30086,-27.9176675,-23.11994,0.167893425,0.09652615,-1.320116
2,22.75,-0.852361575,-76.28478,-17.2954375,-20.5471,0.3085805,0.03539,-13.20763,396.523075,1.78935125,0.13373805,0.14724135,0.033445,0.04862,-17.2806925,96.5316525,-51.8879275,-28.29739,-23.29414,0.16805545,0.09566305,-1.2831725
2,23.25,-1.048769,-63.567685,-19.3662,-13.381375,0.34981825,0.03278,-13.4677425,398.7966,1.488501,0.171434625,0.180552925,0.03664,0.0344225,-16.9667125,96.55469,-52.362615,-28.84397,-24.4326375,0.168061075,0.094647175,-1.401276
2,23.75,-1.0547765,-68.421725,-9.780507,-16.787515,0.24565665,0.040275,-14.21782,399.01745,1.623828,0.1999801,0.13146175,0.03704,0.04018,-16.9774975,96.5329925,-53.200105,-29.29042,-24.965035,0.1683476,0.0933515,-1.25652175
3,0.25,-0.891421,-52.61744,-4.27647875,-16.305005,0.2631579,0.03046,-10.81583,397.403075,2.11548375,0.1476084,0.1514855,0.01786,0.03986,-11.7899675,96.974795,-64.2818875,-31.135055,-30.4574375,0.04022,-0.08251,-1.7747685
3,0.75,-0.8459513,-58.0069,-2.21865,-14.65754,0.2980934,0.02744,-11.30137,397.118925,2.36950525,0.1560583,0.1475914,0.02738,0.04306,-12.5467875,96.931235,-60.71936,-31.8301075,-30.6919325,0.0400825,-0.0827475,-1.86315575
3,1.25,-0.827906,-50.30125,-4.6513825,-31.3424,0.2705047,0.02114,-11.06594,397.33565,2.0776625,0.166661,0.168337,0.01849,0.04327,-12.8604825,96.93546,-62.2643325,-31.930355,-30.2844475,0.0400175,-0.08341,-2.466719
3,1.75,-0.704034,-49.79101,-3.6974425,-4.75966,0.2871354,0.02335,-10.221729,398.0838,2.447585,0.1377678,0.1607408,0.02155,0.04564,-12.7765,96.95983,-61.68042,-32.1595525,-32.4415675,0.039135,-0.0844275,-2.4825535
3,2.25,-0.8475623,-51.36282,-40.51246025,-34.9465,0.2392141,0.02702,-10.288749,398.960625,2.6583405,0.1481625,0.1591668,0.02373,0.0402,-13.001915,96.9867775,-61.6226125,-32.570205,-32.702445,0.03799,-0.0854625,-2.35897325
3,2.75,-0.7579367,-48.77896,-15.482756,-29.63754,0.2822887,0.03485,-10.53495,396.9658,2.608276,0.1677373,0.1547301,0.02578,0.04706,-12.9518,96.9699425,-62.5136425,-32.2724075,-32.227685,0.0369,-0.086425,-2.292585
3,3.25,-0.6696859,-52.51224,-41.981275,-29.84475,0.2763376,0.0332,-10.4869,397.64475,2.6133475,0.1195262,0.1482087,0.03768,0.0442,-13.656405,97.00035,-62.1755475,-32.33467,-31.4714975,0.036145,-0.08727,-2.078733
3,3.75,-0.65118,-51.8906,-67.4881275,-19.9173425,0.3493333,0.04285,-10.58322,397.6474,2.46848875,0.2204796,0.1994063,0.02731,0.04869,-13.7671,97.03982,-60.76829,-32.0373075,-31.23478,0.0358075,-0.087535,-2.0919425
