DOY2,HR2,T_CANOPY,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,0.25,-1.0253406725,468.489675,21.64741078425,1.48452425,4.126745,2.03510318895,3.8391925,9.84766499999999,21.5136000000001,100.2390975,94.5369875,2.235925,0.6576856689,0.696007499999997,4.8697,310.939,315.4565025,3.2532464,0.003650870175,0.216349809999999,1.444612225,-0.225834915,0.000381724999999997,1.42246399445,0.4509382,1.156275935325,0.53767103815,10.0998
1,0.75,-1.013534265,446.0766,21.12702188,2.07460200000001,6.66952624999998,2.558691258075,2.43772489999999,16.34475,177.03225,100.2196,92.209445,1.96405,0.7581109698,0.5720755,5.0087875,311.231425,314.24041,4.4954499,0.003625447,0.127029685,1.440632125,-0.23141574,0.00584149999999996,1.4689439708,0.48855025,1.18446761475,0.5138041551,10.261337
1,1.25,-1.0322274925,470.391075,21.68741607725,4.45236624999993,4.13562675,2.037079096125,2.40596992499998,17.1409,97.9253999999999,100.220845,92.3927425,1.790275,0.7549689321,0.196167249999998,20.30909793525,311.21499,313.1875,3.82062985,0.003353156225,0.0459145889999993,1.4029086,-0.22596567,0.00296374999999999,1.556098858975,0.45209645,1.0876638855,0.5190602905,10.782246
1,1.75,-1.04151557,453.5448,21.30316264225,1.57370275,3.787102,1.9496342234,2.2026292,15.782,225.822999999999,100.2162825,94.621295,1.4194,0.57335541545,0.668213249999996,5.010486,312.36561,314.4642025,3.126942225,0.003813871525,0.0247438810000003,1.367327325,-0.234300235,0.00704324999999999,1.627895954775,0.459878925,1.19778610235,0.5430627152,10.816611
1,2.25,-0.559496065,458.734825,21.42041225975,1.2049435,3.83476,1.961664546125,2.06160462499999,14.185525,392.8885,100.2367275,94.5417175,1.7164,0.6710881924,0.729839999999993,4.82240405,312.6038825,315.3534225,2.65964295000001,0.003539681275,0.239487829999998,1.490137,-0.267312945,0.01656,1.476160094,0.449229,1.1505756592,0.5228359192,11.049583
1,2.75,-0.58401029,458.4168,21.410659049,1.353118,3.7915555,1.950464938975,4.42105287499999,24.341,31.5952000000002,100.27234,95.5235525,1.7532,0.639223314400001,0.879599749999993,4.776488925,315.8209025,316.82804,5.26970972500001,0.002709405,0.374123935,1.40876155,-0.30160157,0.004388,1.458650304,0.4390616,1.1611228656,0.511141933,11.007446
1,3.25,-0.452701950000001,465.02275,21.564379209,1.6026885,3.85798,1.9678920466,2.91377295,15.6237,180.56,100.3114875,92.7268725,1.70975,0.64260673,0.841610749999994,4.88818,316.62677,316.8816925,3.75811447500001,0.0030397906,0.135222121250002,1.376339975,-0.26964202,0.00606,1.33966617375,0.42405925,1.101869892,0.4907206725,9.922301125
1,3.75,-0.3872192075,488.96715,22.1071506205,7.80408349999998,3.91806075,1.9832029644,1.95551065,15.8493999999999,281.897499999999,100.3081675,93.4014,1.8614,0.7166880699,0.907215249999994,4.9489092,312.9758525,315.1984575,3.14965985,0.0025929312,0.2828282,1.296062125,-0.25458297,0.010057,1.4068387212,0.4266324,1.1253051111,0.5007827154,10.77364375
1,4.25,-0.668176605,468.51475,21.644650025,2.31379375,4.01918175,2.008653216975,1.867073425,18.34005,52.4031249999996,100.31191,93.0860075,2.0558,0.7020183909,0.934872499999999,5.4255245,310.1348475,312.7038525,2.5596876,0.003141447,0.3147830875,1.3303115,-0.247542135,0.0016444,1.4112600549,0.4294956,1.0272915975,0.493489619,11.000035
1,4.75,-0.807761177500001,471.192125,21.706007345,1.59105375,3.96658725,1.995408062275,2.8844689,20.45405,29.5192,100.340285,92.7496625,2.036175,0.771405919975,0.8792245,5.3998246,311.88527,312.836275,2.8624793,0.003322177,0.404709675,1.397029175,-0.244462645,0.0168425,1.40064717515,0.4274675,1.063062869225,0.51221977015,11.10742625
1,5.25,-0.927063037500002,490.615625,22.157670365,1.9151475,3.955446,1.9926455241,2.16778725,26.325,17.985,100.342105,93.5971575,2.337525,0.7926494185,0.8226285,6.44724071,311.536855,313.0789975,2.58523657500001,0.002624351,0.058192848999999,1.098194675,-0.234315635,0.0128425,1.269784575175,0.43252725,1.0515979234,0.52622357725,10.81448625
1,5.75,-0.952814957500002,482.7978,21.977381062,1.985696,3.950841,1.9915021043,2.98173057499998,16.52225,53.8329499999999,100.33824,94.2373325,2.1701,0.954948346199999,0.763230749999999,5.2426096,310.4150675,312.75057,2.84929122500001,0.003214965775,0.0907766044999999,1.135575075,-0.22455531,0.00683339999999999,1.4600595416,0.451668,1.2721993073,0.5160121355,10.92469875
1,6.25,-0.72695374,492.0462,22.23495378,1.977434,4.2627805,2.0685536398,1.6614494,18.157525,49.2785,100.32211,94.477885,2.2692,0.7610097097,0.79144625,5.3225183,310.70013,312.8057075,3.084313575,0.0031884017,0.161415065,1.263858775,-0.22075652,-0.0026034,1.51514089,0.4378298,1.1948958714,0.5270767877,10.750475
1,6.75,-1.0075917525,482.042,21.966865398,1.600216,3.930507,1.9864432051,2.57247639999997,15.88305,64.43625,100.28715,95.01522,2.3183,0.8053364471,0.697283499999998,5.45545835,309.8938525,312.984355,3.2682429,0.0030818071,0.033686402,1.212941825,-0.22918843,0.004543,1.320162599,0.4278817,1.1813939048,0.5076960433,11.41753
1,7.25,-0.733171102500003,557.346,23.6081743975,1.63378125,4.125035,2.0349910075,2.02588555,16.173725,9.469675,100.279695,93.54744,2.47215,0.624960706525001,0.750489499999998,5.5470506,312.180795,314.5534025,6.020029825,0.13912341,0.355585000000001,1.30501525,-0.277478285,0.0102675,1.417893315225,0.45203785,1.196368159775,0.493132502925,11.346666
1,7.75,-0.62251362,504.294625,22.45537494125,2.8063275,4.0787075,2.0236107825,2.6616146,14.406775,40.87225,100.319395,93.5850075,2.3648,0.903363097450001,0.62311975,5.34465125,313.37118,316.414315,5.671502225,10.202061,6.69413585,4.756351125,-0.303991785,0.015205,1.52938508815,0.464955975,1.221737249925,0.507945194325,11.430066
1,8.25,-0.649062685000001,478.339,21.888224538,1.580494,4.208045,2.05551959,1.33331494999999,17.7664,24.441375,100.2894575,93.8551275,2.33275,0.645094618,0.853872249999996,5.3135982,313.2002925,315.7892875,10.63368125,81.876586,61.4816074999999,29.94699725,-0.2730842,0.00456375,1.462449193,0.478071,1.103050248375,0.497201003125,12.04382375
1,8.75,-0.522716160000001,496.816,22.29342568925,3.38792,4.005175,2.0052737125,0.887502924999993,29.9175,15.320975,100.1864225,93.678445,2.5444,0.8098664546,0.9654685,5.123442,313.5074975,316.017325,54.206888,195.1375975,142.526515,69.88543175,-0.157040218750001,0.000759999999999942,1.4989195624,0.4526876,1.1748647666,0.5112708662,10.8845675
1,9.25,-0.341583435,518.1565,22.7625688745,1.7880215,4.5822625,2.1438360505,5.53869752499995,27.5051,58.791,100.122615,93.6901675,2.5766,0.6381736978,1.06306,5.06771195,314.320405,316.738235,98.95977725,336.098475,232.12232,122.1620975,-0.156216845000001,-0.00197400000000001,1.5462832274,0.4731268,1.1539175802,0.526370114,11.424932
1,9.75,-0.298498087250002,455.872425,21.3546159895,1.3772775,4.236065,2.062401252,2.21378385,24.586,57.64925,100.07961,93.702285,2.9658,0.635570199199998,1.39866,5.3387396,311.1431425,316.2332875,135.8454825,499.0025225,317.2755875,181.2133675,-0.152795791250001,-0.005042,1.4171974098,0.4565398,1.1846182094,0.5245122954,11.593388
1,10.25,-0.107743624500001,423.95985,20.596292879,1.207044,4.864955,2.207052159375,10.649067,46.7734,67.6730999999999,100.057105,93.83394,3.459,0.824601556,1.74292999999999,5.393331,312.515155,317.3714825,143.7635425,649.67024,391.58902,231.5582825,-0.142285300000001,-0.0047725,1.531563309125,0.460219625,1.188666663125,0.520934643375,11.51017375
1,10.75,-0.0971554650000021,425.157775,20.65623833875,0.939460225,4.99763174999999,2.2375107041,4.93883574999998,69.354,68.9674000000001,100.0512925,92.8180775,3.81925,0.604602575125,2.36047749999999,5.6199522,313.1127575,318.8337425,199.831935,780.0493625,439.49824,278.2772875,0.11200213375,-0.0037475,1.501115777375,0.47732975,1.122674907375,0.503899560875,11.42201875
1,11.25,0.0824729194999983,418.8358,20.48180656,0.955201349999999,5.143855,2.2718878905,6.94004084999999,66.494,227.7055,100.0871625,92.7215175,4.436625,0.546196475125,3.4592775,5.36042625,313.311605,321.97753,205.8622825,896.8999,490.30514,316.9821625,0.11525617125,0.0046325,1.518831957,0.487464375,1.200596260625,0.53665990675,11.015217
1,11.75,0.595467987499996,418.153625,20.469034525,1.24206625,4.60658,2.1507691428,8.04393455,64.394,46.2745,100.0721975,92.6219475,4.9904,0.5200659809,3.97475,5.808640575,312.218005,326.58032,230.40017,944.58915,505.71847,338.39655,0.116027021874999,0.001303,1.5796931063,0.5035591,1.1274311575,0.54369443165,10.664318
1,12.25,0.65180377749999,419.1964,20.4884550235,1.414393,5.383446,2.32602115675,8.1250974,65.6348,229.91275,100.0702225,92.8275975,5.30255,0.470256493275,3.72780249999999,5.7854168,312.72874,330.014875,244.484565,993.7867825,530.10432,360.20746,0.157316792499999,-0.00301574999999999,1.52340583905,0.509771175,1.221022283675,0.564905817125,10.662581
1,12.75,0.981706112500004,418.769275,20.48526060475,1.263249,5.420696,2.33453431265,7.8423384,63.9873,95.47925,100.0468575,92.85627,5.0673,0.4589996759,3.30827749999998,7.26228029999994,315.87427,336.11014,251.60938,998.699675,538.2911625,368.10647,0.2568405875,-0.0046652,1.6400084044,0.5062181,1.2719521287,0.5878873162,10.865615
1,13.25,1.30988305,418.17885,20.467859201,1.0347254,5.54343025,2.360970188175,7.49909665,76.59765,105.0872,100.0285175,92.726445,5.3509,0.4606861186,3.66005499999999,6.044736375,313.58802,332.21744,249.99558,953.6093125,522.77655,353.598175,0.654994212499998,-0.0042063,1.6347222316,0.5239093,1.2074165318,0.6040626031,11.214274
1,13.75,1.15458235,418.3329,20.469900555,1.463956,5.51207375,2.353885961775,9.3030034,68.89745,89.7384999999999,100.006045,92.94998,5.54855,0.426338151475,4.09630249999999,6.248533,313.570875,332.577825,238.000255,923.5481025,503.58692,348.305715,0.743354742499997,-0.005229,1.613628717325,0.5205785,1.247167388575,0.604798736975,10.277149
1,14.25,0.923115714999995,418.019175,20.4695033415,1.17867975,5.5744565,2.3671341516,8.05490994999999,55.0769,83.706,99.98907975,93.1584925,5.61405,0.3968742913,4.66686999999999,6.0725038,313.441615,331.4398125,184.97713,826.905775,458.94844,319.7640925,0.805821654999998,-0.00425207500000003,1.687045535425,0.5058993,1.2568266465,0.600840524875,10.647235
1,14.75,1.755015475,418.3828,20.47208807,1.3729,5.5837265,2.369061159475,9.13703929999999,45.798,98.1757,100.007915,93.08757,5.6652,0.3514302594,4.5289575,6.0390018,312.071655,325.8865475,131.353765,719.783525,391.2831,287.021695,0.766293297499997,-0.002972,1.8633148484,0.539089,1.3083259888,0.6190721406,11.319599
1,15.25,1.81689894999999,418.437,20.46340047,1.469474,5.352722,2.3197249181,7.66747404999999,30.114325,53.36615,100.027765,93.07215,5.968,0.3348539228,4.599625,6.0203968,311.57807,325.35169,92.0433864999998,573.69704,320.009775,239.691355,0.774958537499993,0.00544380000000002,1.698835376,0.5243942,1.2389158966,0.5921676152,10.999685
1,15.75,1.59926545,419.523,20.494498766,1.314524,5.658983,2.385346004,9.196453675,33.1104,58.1402999999999,100.0367125,93.28985,5.9068,0.3694688384,4.5495975,5.9578395,311.33616,331.616755,81.1964399999999,381.66308,234.9349975,188.930145,0.623189269999992,-0.002518,1.6014313238,0.5194178,1.2789784954,0.5990594176,10.82124925
1,16.25,0.765873569999998,418.0679,20.453498119,1.283141,5.447221,2.3401423894,8.44818952499999,20.438875,31.5498,100.046245,93.49782,5.6792,0.523704897,4.2817625,5.656510625,311.105875,321.00202,45.0497385,272.099255,153.3595425,122.825515,0.375497672499992,0.00260000000000006,1.6063735484,0.5302734,1.0976502372,0.5522323522,10.642822
1,16.75,-0.157918773750001,417.7928,20.45380311325,1.39973025,5.3485115,2.3187414087,9.931518875,14.26815,39.5885,100.0325525,93.7492025,5.138425,0.52310712355,3.8477325,6.81530537575,310.576575,317.904695,10.1605075,158.79913,79.7460125,78.728187,0.205235127499994,-0.00355270000000001,1.64479366885,0.517450325,1.12500709125,0.580350571825,11.1553315
1,17.25,-0.613559425,420.742,20.522711092,1.304688,4.8361765,2.20391135915,10.6286755,9.23391999999999,50.782125,100.0542275,93.9560175,4.633475,0.791717325549999,2.98217,5.289347,310.433555,316.930715,3.80565849999999,38.941278,16.328164,25.4383,0.0884484913249995,-0.002998,1.61940619155,0.4870943,1.249822123975,0.59894242115,11.33157525
1,17.75,-0.604695805,428.9782,20.725980308,1.75759,4.486838,2.12285343615,2.93463219999996,11.5214,37.8218,100.0937925,93.0685175,3.6481,0.5978959606,2.57394,5.4089215,309.47724,315.888195,1.07748136499998,1.744065825,0.288872315,1.40953825,-0.0183009225000012,-0.0014215,1.740182361275,0.513685775,1.23365638135,0.5427988592,10.897205
1,18.25,-0.602487565,435.267,20.870484914,1.148558,4.387677,2.0992793708,2.9278131,9.8244775,22.73285,100.0990775,93.0428175,3.019775,0.681310265125,2.081925,5.16934225,311.15484,316.457325,3.81739729999999,0.00604764884999999,0.202040960000001,1.22707175,-0.0249518100000001,0.00130382499999998,1.664669691675,0.5285684,1.201676015175,0.6020236494,11.04993375
1,18.75,-0.6088817275,444.24075,21.082477095,1.6119625,4.49530625,2.124987363875,4.4028227,8.50316,12.840825,100.062755,94.228685,3.195075,0.726989950824999,2.2945,5.5713331,309.72632,315.817535,4.03104765,0.004098986175,0.10319600725,1.36085935,-0.0278393850000002,0.00802749999999994,1.511408523975,0.5054883,1.05025597005,0.56845765715,10.88245075
1,19.25,-0.662573665,437.55575,20.9395641925,2.0893725,4.414616,2.10571259705,5.37453865,8.490315,123.5585,100.0623825,94.24743,2.654125,0.65384558645,1.706275,5.457388775,309.570305,316.026275,4.09239324999999,0.00411108585,0.11297631625,1.1710229,-0.0797997931250005,0.00502274999999999,1.621016104075,0.5060232,1.133214845675,0.580255600275,10.825893
1,19.75,-0.712247765,445.3157,21.104365113,1.4480255,4.348855,2.089906816,3.74004992499999,9.21422,33.454075,100.06517,92.62523,2.712125,0.729740149474997,1.807425,5.523145975,309.13873,315.691375,4.01618245,0.0041529082,0.2811140625,1.4504382,-0.0689936337500003,0.00561999999999998,1.642578138525,0.512342925,1.107639275875,0.562313714875,11.0549965
1,20.25,-0.748433005,443.053125,21.0503963835,1.235665,4.311169,2.0807952768,5.10260435,15.580425,42.439675,100.0889925,91.859245,2.974175,0.860533661799999,1.5709025,5.287571,309.347715,315.7301275,4.857918575,0.003843877275,0.248444979999998,1.1483201,-0.06702243625,0.00144674999999999,1.596340492775,0.501986125,1.1083992447,0.57039850815,11.054542
1,20.75,-0.77430622,443.8943,21.070211423,1.618053,4.150045,2.041400647,5.534556,15.758275,28.3491,100.0706525,92.42772,2.5495,0.8230970335,1.3417,5.03332235,310.9907925,315.4334675,4.0968965,0.003666682975,0.146520586999997,1.127514825,-0.069194425,0.002744,1.62844950325,0.506328,1.16298412725,0.568880164,10.8951655
1,21.25,-0.823610435,438.842475,20.96519435075,1.43775825,4.08604,2.0255365335,3.23502682499999,21.2619949999999,13.0815,100.0684075,91.2769625,2.212525,0.819536160575,1.23135,5.1454052,309.9207625,314.7152425,3.7748143,0.00370586245,0.102613894999998,1.2273075,-0.1212607675,0.00494874999999997,1.4890586179,0.488800575,1.090328756375,0.558962989625,10.83306
1,21.75,-0.8639006175,437.6278,20.919555298,1.59006575,3.981713,1.99929713825,3.18153319999999,17.813,10.65024,100.102175,90.9891025,2.0634,0.5739559706,0.929034249999999,5.1905674,310.89783,315.751735,4.622766325,0.00357208525,0.252394539999999,1.214931125,-0.118867045,0.004197,1.68103678505,0.48950335,1.202878612575,0.533287391075,10.82304675
1,22.25,-0.8432267875,445.625425,21.11121866175,1.57085075,3.97131525,1.996730596625,1.54888079999999,19.099,11.81825,100.1524325,91.905965,1.9555,0.79533856,0.557474999999995,5.218824375,311.0781075,314.15322,4.977231525,0.0033666578,0.0351156424999974,1.255193125,-0.124938465,0.00573775,1.53098840425,0.4729175,1.20851208325,0.56091935475,10.7596925
1,22.75,-0.946912955000001,454.3195,21.314495665,1.5294225,3.928199,1.985714534825,2.798175,19.54195,48.720825,100.195325,91.682165,1.7708,0.8951580746,0.422974999999996,5.172379625,310.8678375,313.91073,6.371181225,0.003317924575,0.11568692,1.136575225,-0.13616497,0.007156,1.5945311532,0.4815572,1.2652054852,0.5563479116,10.686488
1,23.25,-0.9578886525,452.4173,21.285781528,1.46190175,4.9469865,2.22736060265,2.93419,7.11494000000001,184.795,100.222435,94.1564725,1.66245,0.943581029875,0.72525,5.0535665,310.8920625,313.749455,3.41503757500001,0.00334811472499999,0.471626425,1.368385175,-0.147356525,0.00835024999999999,1.576917503575,0.475873225,1.22170856445,0.5443423719,10.69440525
