DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A,TS_3_1_A,TS_3_2_A,TS_3_3_A,TS_3_4_A,TS_3_5_A,TS_3_6_A
1,7.75,23.8687499999999,-3.8921518795,27.7859698205,22.255598078,0.954396327479999,0.459230525,412.42223716,10.87505,10.65414,87.2217,9.802,98.188232593,5.40225,10.90375,95.793025619,5.90580852945,77.92,21.2665,340,355.415,8.4905,15.73999,132.4841,8.7,11.002,13.3,9.12525,9.91895,12.450825,13.13925,14.108775,15.524275,9.698725,10.061175,12.566475,13.296925,14.014575,15.467125
1,8.25,78.7152499999999,14.049201468,30.9706368235,66.8063859777499,0.42763865931,0.489562875,412.867927675,11.16018184,11.3296725,87.2305775,11.201,97.6783742875,5.43825,11.4875,96.03921024075,6.009668383,185.875,53.067,341.96,361.3,9.4775,39.07276,331.3873,8.886,10.944,13.2,9.271525,9.868075,12.4268,13.1372,14.1063,15.520775,9.629675,9.987075,12.524825,13.297025,14.021975,15.461425
1,8.75,162.23,43.12507,50.3856,111.5056440125,0.592734999999998,0.537949215,413.60086962,11.78428,12.647995,87.2234075,12.646,96.7508228075,5.8664,12.9055,94.74061558675,6.5148398086,297.32,67.862,345.0075,373.23,11.87875,69.74485815,542.2269,9.53,10.879,13.118,9.285625,9.810625,12.387525,13.136175,14.111825,15.523975,9.68345,9.89645,12.49355,13.2947,14.0201,15.46
1,9.25,230.36,67.434325,58.89429694625,126.571225,0.62362,0.554595,414.9443307275,11.81345,13.742947,87.2372,14.6085,96.486598852,6.27055,14.5555,94.52425071125,6.84931,396.94,78.843,347.655,388.2025,14.92,93.67745,740.4741,10.33,10.818,13.08,9.464375,9.8131,12.3693,13.14055,14.106675,15.517125,11.38675,9.89485,12.4446,13.2928,14.0201,15.455525
1,9.75,304.625,100.34272898,83.4444361034999,149.15807,0.87552,0.5947427575,415.7647164625,11.6541023605,15.2698275,87.25737,16.107,93.9940461545,6.90695,15.969,91.232573968,7.5971419439,496.78,97.505,349.81,405.405,18.13875,120.679055,937.565,11.779,10.879,13.013,10.15905,9.853675,12.3335,13.138075,14.105525,15.512625,13.352625,10.024025,12.408075,13.2879,14.024625,15.44975
1,10.25,370.855,125.553284405,109.07423,181.56638,1.21109,0.6166732975,415.0469229875,11.72248341525,16.402771,87.2574325,17.236,86.823532599,6.9575,17.028,88.858700826,7.49412438405,580.4475,113.815,351.59,420.71,21.03325,145.6357,1109.078,13.5,10.906,12.933,11.447975,9.9607,12.298625,13.137225,14.10535,15.514175,14.694675,10.842625,12.369275,13.290375,14.02515,15.4471
1,10.75,415.41,146.954434335,94.76194236275,211.9583715,1.1657725,0.6440463375,414.8506083,11.9711,17.113519,87.25426575,18.1315,86.0689406,7.35815,17.737,85.876805835,8.1874217687,650.705,128.25,352.74,435.415,23.2485,165.8052445,1245.051,15.54,11.037,12.856,13.324475,10.4171,12.257975,13.13105,14.108825,15.516675,16.094975,11.786275,12.33015,13.29025,14.0231,15.4481
1,11.25,458.78,162.193535,89.6682414597501,232.9202157775,1.1645725,0.6417977925,414.742949715,11.855965,17.64729175,87.214355,18.7495,86.8498082965,7.8695,18.386,88.928224877,8.526310367075,706.995,138.385,347.715,451.04,25.5685,183.41155,1346.871,17.872,11.209,12.806,14.90505,11.16565,12.241475,13.1321,14.108525,15.5091,17.905525,12.7714,12.2881,13.28925,14.029575,15.443625
1,11.75,481.25,171.76883885,113.6638,241.322715,1.2825072143,0.67567756,414.2439045325,11.6369575,18.16152275,87.16874,19.324,83.3116503625,7.9466,19.14,84.883866898,8.5197921517,743.3,145.745,350.06,462.71,27.2455,197.3823,1430.163,20.212,11.5,12.752,15.9972,11.995675,12.20075,13.12215,14.111775,15.505725,19.57085,13.50925,12.2536,13.276,14.027,15.4452
1,12.25,484.61,176.822844655,113.6750643375,257.0441,1.2289575,0.7028026875,414.585320125,11.88961,18.7376575,87.12449,20.0485,80.2102,7.93805,19.856,84.669827943,8.6502125,764.8225,149.48,352.61,471.805,28.8365,204.9492,1464.443,22.279,11.783,12.716,17.06775,12.866625,12.165575,13.120975,14.10905,15.5009,21.1643,14.42285,12.223675,13.275575,14.0253,15.440375
1,12.75,488.7625,184.228851545,113.9297564,260.30389501,1.208655,0.66700928,414.344733245,11.8126651595,19.38972,87.0758975,20.5355,85.253955,8.1915,20.47625,84.68874195475,8.81288,764.22,147.52,353.4825,474.7075,29.2185,207.36625,1483.623,23.922,12.095,12.689,18.2585,13.536425,12.1505,13.1117,14.112575,15.5079,22.47855,15.47365,12.208325,13.27325,14.03205,15.434425
1,13.25,470.76,164.765239165,109.634325,261.6460255375,1.4308494888,0.6744762,414.1653792325,11.74641060225,19.666108,87.01277,20.7465,83.2103464585,8.1485,20.738,82.443825,8.7715262518,748.6,144.91,355.6,477.3375,29.70775,206.41095,1438.482,25.2,12.448,12.68,19.25225,14.07335,12.1312,13.106625,14.111875,15.499675,23.5622,16.431925,12.201825,13.266725,14.03815,15.4392
1,13.75,444.0575,137.405675,120.58258621,249.09479909,1.113109420375,0.7156156875,413.85137188,11.8994175,19.910356,86.98160575,21.2505,81.25679651,8.453,20.943,81.68631913325,8.9895125,720.1725,139.605,356.36,476.93,29.84,198.1899,1368.483,25.75525,13.03925,12.665,20.0251,14.827375,12.137825,13.102675,14.116075,15.5013,24.2047,17.219675,12.21685,13.262725,14.032625,15.43075
1,14.25,413.6,139.2793975,107.60458,240.71673508,1.198285981525,0.68302733,413.93411155,11.7674571,20.1506405,86.97339,21.50575,81.12229177425,8.36925,21.282,83.706961982,8.7967125,670.815,126.08,353.81,472.535,29.093,187.969575,1280.3715,26.214,13.405,12.69625,20.387825,15.459725,12.130825,13.094875,14.1143,15.498375,24.499525,17.704675,12.225325,13.251475,14.0353,15.42965
1,14.75,362.045,113.717065,97.1367803989999,222.99315,1.05445587,0.69106,414.2552517075,11.6956443825,20.34465,86.9621,21.7215,85.28783857975,8.0192,21.561,83.442469341,8.56034976905,607.12,111.905,353.515,467.605,28.30425,170.53005,1152.07995,26.005,13.919,12.745,20.651425,15.8907,12.149125,13.09035,14.113875,15.48895,24.6485,17.9173,12.2537,13.24855,14.032525,15.435675
1,15.25,311.365,81.7090178,84.54324172,193.60687,1.14945,0.66426,414.18996525,11.8077925,20.531515,86.96328425,21.83575,81.22856955275,8.10899999999999,21.644,82.205416411,8.60555834015,526.97,95.73,351.41,458.435,26.89325,150.433225,995.3170275,25.461,14.5065,12.807,20.5927,16.140225,12.16515,13.0854,14.1173,15.4959,24.548025,17.89185,12.295325,13.240125,14.0352,15.4269
1,15.75,233,62.5336876995,71.5764001332498,166.14351248,0.68042311762,0.669085,414.42475735,11.7970475,20.6096155,86.965263,21.801,80.1657830317499,8.025825,21.746,81.102222477,8.62849528355,432.08,76.1245,350.935,448.14,25.3395,123.5777925,828.8265,23.854,14.9,12.865,20.0703,16.324725,12.1995,13.0815,14.117925,15.49215,23.9925,17.827775,12.339175,13.22175,14.03315,15.424375
1,16.25,154.74,25.221065,62.4294525,121.78389285,0.605705,0.67348075,414.2101888,11.797166905,20.2811795,86.9723,21.2505,80.070409085,8.16675,21.62,81.377105936,8.48978313625,319.53,55.971,351.025,434.87,23.3895,94.3772,620.066625,21.922,15.3195,12.919,19.1908,16.535175,12.2516,13.064725,14.115775,15.4773,22.65615,17.7803,12.40365,13.215975,14.0301,15.416725
1,16.75,57.796,4.5009457897,47.2142544814999,76.566705,0.621458481099999,0.642605,413.61466073,11.73191026225,20.03545,86.99108,20.89775,81.186473425,7.94817499999999,21.175,82.363491636,8.342074343,212.485,35.203,347.22,419.65,20.63525,60.960795,400.831949495,20.021,15.5865,13.024,18.15575,16.578575,12.306675,13.058475,14.11445,15.481175,20.99675,17.600825,12.470375,13.201725,14.03635,15.419375
1,17.25,0.827900000000011,-15.2527497425,31.192263794,29.619127897,0.43727,0.581324445,413.558931575,11.911980432,19.606919,87.0105265,19.804,84.0134225,7.567875001575,20.273,84.051047315,7.7956802735,100.4,15.664,345.38,405.645,17.97175,28.4855375,187.97002,18.524,15.8,13.13,17.097775,16.426925,12.353225,13.049075,14.11325,15.4781,19.414575,17.3016,12.54805,13.198775,14.035725,15.4198
1,17.75,-11.2589999999999,-24.0765299600001,28.34864,38.878352234,0.813455956934999,0.53875077,414.0813302,12.09162,18.52747,87.025798,17.907,86.99043331025,6.701925,19.14,86.076286249,7.04986,14.471,3.32175,347.415,392.57,15.5395,5.8741165,34.9691075,16.76,15.90325,13.3,15.9938,16.12395,12.406275,13.04355,14.11215,15.46845,17.9462,16.881125,12.6112,13.191525,14.0303,15.410175
1,18.25,-11.06,-24.0662096515,15.67599685875,70.6638399955,0.623289735679998,0.496470375,413.68249842,12.154803893,16.8438385,87.04143725,16.14675,89.0411887505,6.20179999999999,17.444,87.825364049,6.84612224815,0,0.80965,346.81,385.74,13.80525,0.9214,0.773905,15.7,15.9,13.351,15.020025,15.704675,12.4478,13.039075,14.116725,15.472575,16.674175,16.369575,12.68745,13.18315,14.0343,15.410325
1,18.75,-8.8535,-23.7212880785,13.94564261525,27.03670854525,0.5650980991725,0.488955,413.3153183125,12.2637790445,15.9318525,87.061715,15.296,89.43555955875,6.207674999525,16.25,89.48595,6.604525334025,0,0.8873,342.495,381.43,13.07325,0.8206825,0.0920894099999994,14.63,15.7865,13.5,14.2507,15.234875,12.495225,13.027925,14.116525,15.4724,15.7267,15.838425,12.7505,13.1834,14.036575,15.4101
1,19.25,-8.83699999999999,-24.2915675,18.990781175,13.526693035,0.609699950429999,0.473311075,412.78686543,12.338362227,15.42933,87.07834,14.6105,92.05199435475,6.0474,15.659,90.604227556,6.55696,0,1.0221,346.245,378.615,12.43425,0.6536,0.0817049999999999,13.951,15.60325,13.603,13.484975,14.75655,12.54515,13.027925,14.1121,15.46505,14.816725,15.301175,12.813875,13.18235,14.034825,15.414725
1,19.75,-10.661,-22.9616775,14.4216725,17.800051016,0.71098716409,0.44504107,413.1021028,12.4546,15.026981,87.091943,14.202,93.040397555,5.938525,15.187,91.28997,6.7219827865,0,1.07875,341.66,375.715,12.004,0.600617499999999,0.116105535,13.4,15.4195,13.703,12.764525,14.2567,12.592475,13.023575,14.108575,15.466,13.993525,14.7978,12.87985,13.17335,14.0362,15.39925
1,20.25,-12.012,-19.65020568775,13.816997576,27.6492922589999,0.565724804415,0.48737,413.48347627,12.42961831,14.481225,87.117062,13.781,92.8666685505,5.833,14.7,91.058900852,6.5068133993,0,0.99,345.825,372.915,11.47875,0.658662499999999,0.1134,12.9,15.1865,13.8,12.242475,13.768775,12.620225,13.023375,14.10905,15.462775,13.310975,14.296175,12.934825,13.178875,14.038875,15.404425
1,20.75,-10.3465,-18.179027953,17.431159755,25.1969,0.554476076059999,0.458423235,412.7404212,12.4011155,14.179265,87.1461445,13.33625,95.0474839385,5.583975,14.359,92.400674479,6.286925,0,1.15495,348.43,371.015,11.278,0.677122499999998,0.0948854999999998,12.3,15,13.9,11.9267,13.3308,12.65045,13.020525,14.10505,15.452675,12.74185,13.811375,12.9681,13.1783,14.0323,15.3919
1,21.25,-8.88849999999997,-16.7816125,13.52307005275,25.155195,0.946865166064998,0.49282238,413.48159312,12.2424125,13.814905,87.16609625,13.0115,95.20284648575,6.01404999999999,13.759,93.174503825,6.6303888907,0,1.23315,346.97,369.87,10.9655,0.729477499999998,0.131546999905,11.93,14.7065,13.958,11.653875,12.92645,12.6853,13.023225,14.1082,15.458475,12.374325,13.337875,12.9977,13.18415,14.0323,15.38865
1,21.75,-8.636,-14.5397625,17.009112399,28.9915724462499,0.6536396939325,0.484115,413.323477965,12.125097737,13.59378,87.16031675,12.75775,97.39217378,6.129,13.574,94.203570883,7.06351,0,1.1305,346.875,367.7,10.6685,0.747199999999998,0.1214825,11.724,14.45275,14.003,11.35365,12.586775,12.7013,13.023225,14.1102,15.46355,12.01285,12.90865,13.036075,13.187825,14.03705,15.394725
1,22.25,-9.09949999999998,-15.28369241,16.2661203159999,35.238319605,0.6154927791925,0.473699285,413.2942181,12.1055,13.4366935,87.168756,12.642,97.584922876,6.57515,13.592,94.331012963,6.777375,0,1.1988,344.255,366.4,10.30325,0.75221,0.1685,11.4,14.21225,14.012,11.09595,12.3136,12.729675,13.03365,14.104875,15.45635,11.729525,12.548725,13.049775,13.186675,14.026875,15.393475
1,22.75,-9.73449999999999,-14.423915,14.53976,26.79059406875,0.49668,0.53919642,413.4350807425,12.389345,13.30625,87.1743225,12.3515,97.5264713425,6.48652499905,13.389,94.422823233,6.96964823365,0,1.13435,343.77,365.41,10.195,0.76678,0.1536525,11.06,13.9325,14.072,10.895825,12.0509,12.744825,13.0346,14.105925,15.448675,11.495425,12.208,13.04395,13.202875,14.027875,15.3857
1,23.25,-9.39949999999999,-12.09472819375,14.842275,32.2805394624999,0.492817499999999,0.49532497,413.3425290725,12.1966575,12.88397,87.16677,12,97.6219940605,6.512725,12.775,94.710103113,7.13698,0,1.13665,344.97,366.51,10.333,0.7941775,0.1533875,10.83,13.8,14.079,10.7527,11.831225,12.753075,13.041175,14.106725,15.445375,11.278075,11.9316,13.03705,13.208675,14.028775,15.38785
1,23.75,-7.46454999999998,-10.541075,13.17013958,26.898575,0.660788788437497,0.52194,413.873363585,12.22014,12.728115,87.149923,11.901,97.6711358555,6.74304999999999,12.745,94.469848437,6.99583202635,0,1.2144,346.71,364.905,10.12775,0.840265,0.1781,10.69,13.53575,14.079,10.6183,11.679075,12.751525,13.045025,14.10735,15.449325,11.06755,11.770125,13.027775,13.2052,14.0284,15.38475
2,0.25,-7.62514999999999,-16.65416461,15.6521675,37.420065,0.626397627412499,0.515537295,412.752663605,11.9883675,14.345404,87.001779,13.68,97.65021779,6.3026,14.279,95.113080043,6.8595913345,0,1.488,345.855,374.005,11.9375,0.831779999999999,0.142049265,12.7325,17,16.9325,11.905875,13.412175,14.21575,13.686825,14.328525,14.8802,12.410775,13.6745,14.88015,14.045025,14.389925,14.89715
2,0.75,-7.18360000000001,-17.608084585,15.839649966,33.41341586475,0.821035145670001,0.5139775,412.69061388,11.903905,14.4916375,86.99365225,13.168,97.655419296,6.4066,14.47275,93.95530900825,6.8275,0,1.38965,346.455,371.005,11.2785,0.8389,0.1141875,12.39,16.7775,16.9,11.733875,13.094175,14.21225,13.7023,14.32515,14.878725,12.239775,13.34125,14.86045,14.06225,14.38875,14.898525
2,1.25,-6.08005000000001,-16.402049304,17.100362321,34.75270642625,0.7868365909,0.5178710475,412.980738945,12.233335,14.4741225,87.00306125,13.304,97.143627032,6.33399999999999,14.46325,94.5394634405,6.8535075,0,1.5258,345.72,369.39,11.147,0.84658,0.11697,12.2,16.4775,16.8,11.560475,12.794175,14.2008,13.716375,14.315575,14.880575,12.05365,13.0231,14.828425,14.08215,14.389675,14.891575
2,1.75,-5.63755,-16.70307264,16.30032518625,32.2459799999999,0.7185075,0.529787545,412.888910755,12.278005,13.9756065,87.006771,13.156,97.169636016,6.536,14.52875,94.2494688905,7.0196625,0,1.527725,345.12,368.63,10.9,0.86292,0.108861,12.006,16.3,16.73,11.398175,12.52925,14.1822,13.725875,14.326775,14.879875,11.896625,12.72805,14.787575,14.0949,14.3947,14.8993
2,2.25,-5.57672500000001,-14.87272,19.28260188125,29.9005877445,0.573423610175,0.534308925,412.579252745,12.14302,13.707995,87.001352,12.624,97.17723702,6.65919999999999,13.822,93.64847728525,6.9111425,0,1.253575,343.815,367.2425,10.8325,0.863339999999999,0.1367625,11.76,16,16.7,11.276425,12.283025,14.140325,13.74555,14.317575,14.8781,11.766975,12.46045,14.7284,14.112475,14.387575,14.894725
2,2.75,-5.59600000000001,-15.97819618,15.81855770625,51.0153156762496,0.6043525,0.506085,412.8044954,12.583855,13.415078,86.992501,12.216,97.456906644,6.1586,13.506,93.795665,6.7013085663,0,1.25305,343.315,365.15,10.667,0.87416,0.1659825,11.53,15.7,16.6,11.1639,12.080925,14.106675,13.7501,14.31805,14.879775,11.674,12.225,14.6748,14.12675,14.383675,14.900625
2,3.25,-5.452725,-14.887582078,19.411355,22.74829180625,0.54750971125,0.530655,412.3952313,12.2278,13.3816125,86.98598,12.296,96.949788,6.4261999988,13.4185,93.73909296625,6.68696,0,1.116325,340.65,366.1225,10.5565,0.88028,0.1602929999525,11.23,15.5,16.5,10.948175,11.976725,14.063,13.767375,14.31715,14.881525,11.50665,12.0591,14.6064,14.138275,14.384475,14.896825
2,3.75,-5.4417,-17.673019412,16.1609271,25.0438466745,0.5496727647875,0.53266,412.5034615,12.2249,13.13666525,86.98309,12.02,97.244304184,5.9564,12.97225,93.789578868,6.575987011075,0,1.1002,341.845,364.7225,10.115,0.88538,0.1699,10.957,15.3775,16.5,10.72285,11.869925,14.021225,13.78895,14.3185,14.8781,11.2882,11.934575,14.535525,14.14845,14.37895,14.899025
2,4.25,-5.25100000000001,-16.31332,12.9200321325,24.16259586,0.45427,0.5278116825,412.1965368,12.1831,12.9614425,86.9840075,11.6,97.318802064,6.287,12.7855,94.517675323,6.774195688925,0,1.184,341.66,364.675,10.139,0.88946,0.1929525,10.83,15.1,16.43,10.5928,11.726025,13.956025,13.789375,14.312725,14.8803,11.0818,11.772075,14.463375,14.1621,14.381825,14.90055
2,4.75,-5.7544,-13.890298882,15.3499875,30.8187,0.560565149560001,0.484557499999999,412.3123217,12.0604,12.44422525,86.98876,11.152,98.43936,5.7544,12.169,94.81664585525,6.15295365685,0,1.273425,341.3425,362.96,9.571,0.89396,0.18057,10.53,14.9,16.33,10.5176,11.604125,13.900225,13.8109,14.318575,14.8761,10.931325,11.6249,14.379075,14.173775,14.388625,14.894875
2,5.25,-5.904975,-13.422956772,14.5704196875,25.859519249,0.4078318307325,0.4650384575,412.354660545,12.1417794485,12.656238,87.0018,11.264,98.407253768,6.0864,12.409,94.7566434285,6.387778515975,0,1.357225,341.715,362.5425,9.83649999999999,0.8966,0.234782499999999,10.4,14.7,16.23,10.369325,11.467875,13.8274,13.82365,14.31245,14.878625,10.772375,11.5016,14.299025,14.179725,14.382725,14.898525
2,5.75,-5.790475,-13.047515288,14.1801,22.328917967,0.534501832082501,0.4691546775,412.59215165,11.9640825,12.643829,87.03084,11.366,99.06326,6.40979999999999,12.511,94.73302955925,6.353249365875,0,1.351075,342.2375,363.045,9.80099999999999,0.8966,0.255514999999999,10.33,14.5,16.1,10.198175,11.337425,13.761275,13.818825,14.3133,14.879,10.57695,11.3547,14.21035,14.1868,14.379,14.90325
2,6.25,-6.8749,-12.744432036,15.39955157,25.1112925,0.674553712054999,0.4826278475,412.4586119425,11.92973695525,12.22126,87.0415575,11.088,98.633797044,6.073,12.11275,95.1987925,6.37642,0,1.3458,342.0225,363.145,9.83299999999999,0.8966,0.2401825,10.251,14.3,16,10.0426,11.196325,13.692175,13.835575,14.3124,14.883675,10.41585,11.2079,14.113375,14.1998,14.381675,14.8984
2,6.75,-8.4655,-12.503369244,15.193234808,27.8928074999999,0.8072676355,0.5238717825,413.09577522,11.74149708875,12.94634175,87.06721,11.102,98.41718,6.3652,12.3,95.220815,6.7643925,2.052275,1.659275,338.46,362.1525,9.5435,1.9225939982,10.48894,10.206,14.1,15.9,9.819775,11.0545,13.614675,13.84125,14.315825,14.876825,10.264025,11.0559,14.025975,14.20955,14.384375,14.90245
2,7.25,1.460825,-10.341240574,19.475462745,18.4244012,0.5944795197025,0.50238,412.9440222,11.8955,12.496992,87.08554,11.002,97.75198,6.0816,12.26875,95.06825551625,6.43052,66.99475,16.17,339.66,362.915,9.52149999999999,13.28516,114.14895,10.139,13.9,15.8,9.690375,10.921275,13.5393,13.848525,14.313475,14.876525,10.172325,10.9287,13.922375,14.2127,14.37825,14.9026
2,7.75,62.31825,-1.6535969788,28.558030648,63.0157999999999,0.45395,0.5527466,412.97470798,11.53478948,12.73576,87.09932,11.844,97.640800142,6.235,12.6395,95.240035855,6.82534,180.4025,43.861,341.03,365.5575,10.477,36.60176,321.33945,10.309,13.7,15.73,9.735,10.809,13.45575,13.857575,14.315275,14.875625,10.381725,10.8444,13.827875,14.208775,14.381625,14.903975
2,8.25,151.5425,25.00296,37.99763209775,101.34997291,0.47954631358,0.5951025,413.3207040225,11.89542901925,14.332715,87.077725,14.27,97.457614662,6.47979999999999,14.7365,95.17484021625,6.8268325,299.6875,80.7725,340.9875,379.9225,13.091,68.67758,547.636925,11.06,13.5,15.7,10.07635,10.755675,13.371975,13.8605,14.313975,14.880525,10.967575,10.891775,13.726325,14.21705,14.3801,14.903925
