DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.0302813,-0.8850816,-0.94244665,-0.0817083,-40.618639625,-1.624958275,-6.08335615,-0.585883,346.2282934,1.5132886,-24.55255975,-18.55600133125,-3.13220035,-2.64516405,-2.472954425,-2.07829425,-68.60424225,63.25596575,0.1827856537,0.5360357275,0,0,149.586765,200.8127125,-0.01389470335,96.85341875,-21.517759
1,0.75,0.023778,-1.134668,-1.1117555,-0.106791925,-41.2603953,-0.9846395,-6.73840745,-0.554364125,347.45210205,1.4343345,-24.6756415,-18.7586126905,-3.175118175,-2.684766075,-2.4692778,-2.07516465,-68.0156695,64.205118,0.18460785305,0.67949742,0,0,150.50888,201.9971275,-0.014452172625,96.82121975,-21.445654
1,1.25,0.0283189,-1.861645,-1.3599887,-0.159623,-36.973041375,-1.1740626,-8.571943,-1.110325675,347.810255075,1.40826475,-24.72231425,-18.85974512775,-3.23121655,-2.732937,-2.493222925,-2.095811875,-63.549997,65.61234725,0.1924516117,0.4287607125,0,0,150.5154,201.8579225,-0.016652905225,96.8155425,-21.65066
1,1.75,0.0248045,-0.840843625,-0.82478705,-0.10069585,-38.737714575,-1.077167,-7.90780845,-0.9208335,346.3409415,1.3390654,-25.13116975,-20.01042283825,-3.177777875,-2.690513775,-2.467963425,-2.076000325,-64.379688,66.49107375,0.189522010075,0.4155579475,0,0,150.4199875,199.1245975,-0.0260131289,96.81070575,-24.0255955
1,2.25,0.02949775,-0.612733,-0.6843469,-0.1612347,-35.8531886,-0.97687435,-7.820977375,-0.39525845,344.81335295,1.23157275,-25.41644875,-19.94019255975,-3.144308925,-2.664794925,-2.45917315,-2.070557775,-67.89026,66.44311275,0.18931160475,0.4416935625,0,0,148.512975,197.4152225,-0.0278754564,96.84171725,-22.051582
1,2.75,0.03455095,-0.6526271,-0.732492375,-0.121009,-38.9695766,-0.989653,-8.6783562,-0.556757,341.200793125,1.203488,-25.25106775,-18.863410731,-3.246890675,-2.7525427,-2.51584455,-2.080409675,-68.6362075,65.3087125,0.19076817735,0.5794170325,0,0,148.094105,198.9263425,-0.024116404125,96.881654,-21.878864
1,3.25,0.029048375,-0.86448765,-0.698866,-0.102974,-36.041197475,-1.35003925,-7.44586395,-0.332378,344.056081225,1.2566936,-25.29491475,-19.33737872475,-3.3091762,-2.807680875,-2.565588275,-2.071493375,-65.92325125,64.30402675,0.18441650575,0.6304077675,0,0,149.123645,201.52373,-0.027243210775,96.896623,-21.73715575
1,3.75,0.02838875,-1.09352115,-1.192424275,-0.11737915,-35.975786075,-1.248129575,-6.5688833,-0.44039185,349.02958875,1.361355625,-25.80148175,-20.3477643255,-3.278164575,-2.77990585,-2.540781825,-2.064705125,-64.7205315,65.0037005,0.189000475375,0.35476378,0,0,151.47601,199.5599275,-0.02699390925,96.91929975,-24.251725
1,4.25,0.03361545,-0.876834775,-0.880545075,-0.07943085,-37.156831,-1.291636,-4.9966323,-0.454540975,349.9798936,1.3583902,-25.727956,-19.8290879655,-3.314372875,-2.81258255,-2.5743271,-2.050092475,-67.8263325,66.4619185,0.186217243675,0.4467585275,0,0,152.62665,199.0710975,-0.031404800075,96.93282075,-24.22199
1,4.75,0.03173625,-0.9569476,-1.018496875,-0.101031,-38.64779875,-1.203725625,-5.585821875,-0.4225517,351.4406,1.330378,-26.09191725,-20.02139423325,-3.348913125,-2.843505425,-2.60120785,-2.03625255,-66.90365175,68.361551,0.185087370575,0.4491548075,0,0,148.37992,198.7820875,-0.031902322375,96.945898,-24.2863165
