DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1
1,0.25,335.29748112,1.67407983835,-1.11276748195,-12.55047415,-55.6613821785,0.01668775805,0.13597638465,0.1274621563,0.12836548245,0.02832353365,95.901761486,-18.77357459125,-0.22708669,-0.9185525,-1.26011925,-22.437927,-26.3842,-23.898828
1,0.75,334.36850456,1.5732043634,-0.933851669675,-9.7284623116,-48.56576052025,0.01810066545,0.146877705825,0.134364890475,0.141396443075,0.0279741827,95.858342985,-18.206089361,-0.229338925,-0.9159875,-1.297625,-24.13170675,-26.9600735,-24.15352175
1,1.25,336.2800707,1.66681672965,-1.3254061326,-5.819631857825,-44.28745567675,0.02159352385,0.157641343825,0.132031321975,0.145241957375,0.0307881776,95.833538892,-18.4141697845,-0.2285221875,-0.9133035,-1.322125,-25.44841975,-28.14938975,-24.1594985
1,1.75,336.53866289,1.2873123499,-2.047420218,-12.14821209895,-45.10629123375,0.026510139125,0.107733002,0.131465608375,0.134537460375,0.028081215875,95.863101105,-19.0553987,-0.2275799125,-0.9318234625,-1.355181375,-27.982274,-28.2434735,-25.4009475
1,2.25,333.8352556675,1.4616581224,-1.0958663015,-9.3885592237,-48.180531341,0.02429781635,0.091812792125,0.12675704025,0.1454782145,0.0281714925,95.905111228,-19.660798614,-0.2366012125,-0.9737125,-1.368944125,-29.15792525,-28.309834,-25.61372125
1,2.75,333.95018035,1.36550214525,-2.376500586075,-9.0070692286,-45.542743784,0.023027192225,0.11127320695,0.1239272456,0.14021391795,0.0247183704,95.911796491,-19.51832321625,-0.2371488375,-0.987025,-1.38901625,-30.09155725,-28.16253,-24.338074
1,3.25,333.399800425,1.26939795985,-1.0337923684,-7.759445377825,-45.05854512375,0.0216757076,0.101918529,0.125832707,0.1286478092,0.0256271314,95.94587666725,-19.4664545085,-0.235978525,-0.999225,-1.40713875,-30.64735225,-29.223895,-25.50484775
1,3.75,333.6854203275,1.67835318035,-0.994482673525,-9.8542194084,-49.26067939875,0.0248466495,0.1306289655,0.123716837625,0.15344531125,0.03077748125,95.933294325,-19.247039738,-0.235997595,-1.01523,-1.4265065,-31.06552875,-29.5522825,-25.25792925
1,4.25,333.54497585,1.45971414925,-1.0137022277,-10.1418475282,-47.9613699255,0.020614239275,0.09256255545,0.12371245865,0.1498878574,0.0276009839,95.935385869,-19.127118455,-0.23493,-0.9882340675,-1.4378675,-31.355317,-29.9581375,-25.469687
1,4.75,333.2621543525,1.371543627625,-1.2879903358,-9.04613855595,-41.82803728675,0.02085449355,0.0925962843,0.1295969848,0.1475020083,0.0260061182,95.965327531,-19.627781112,-0.2346725,-1.0003991775,-1.461565,-31.47741775,-29.401875,-25.7708415
1,5.25,334.5561398,1.5778401344,-1.0057491044,-9.74239077695,-45.69176209275,0.022086811675,0.084563370675,0.129120309025,0.1371626087,0.02603616245,95.9235991405,-20.6698357345,-0.23442,-0.9820025,-1.47958725,-33.6569985,-29.4219825,-25.59438575
1,5.75,334.63033732,1.07096523165,-1.8876530249,-9.90055138325,-49.517864985,0.0211049745,0.12179548475,0.117353908,0.14507221325,0.0252971945,95.87051034,-21.01392857875,-0.23298,-0.99276,-1.4809762,-32.87049675,-29.21909,-26.384118
1,6.25,333.215413495,1.4634146772,-2.09600704535,-10.0005422808,-43.17782548,0.0258913462,0.119201600425,0.121893865075,0.135286331825,0.022258561975,95.84265846725,-21.695148035,-0.23380931,-1.00305,-1.404264125,-32.2796165,-29.0927125,-27.013277
1,6.75,333.3658242,1.0494906786,-1.160805505725,-9.6478245505,-39.602457238,0.0229785412,0.1085287478,0.1147806652,0.1433809072,0.022496778,95.7896120325,-21.395975061,-0.236865775,-1.011605,-1.3531725,-32.0266585,-29.42495,-26.03331175
1,7.25,333.47591949,1.4444177933,-1.314230929375,-7.8434574122,-41.898878736,0.0240033142,0.1144120104,0.138805304,0.1461812168,0.0235858394,95.76197686,-22.08884941475,-0.2416895075,-1.02066,-1.37002,-31.7492045,-29.3018625,-24.15278425
1,7.75,332.612942525,1.74218276775,-1.067846367,-5.99051466705,-38.704143801,0.02264586705,0.101169509325,0.1313276555,0.15223244885,0.026468556425,95.71945054,-22.058274072,-0.24318831,-1.0289775,-1.394484225,-31.24954375,-29.492625,-25.73609575
1,8.25,333.8567847775,1.25291475285,-1.5535884654,-7.2503912582,-35.842621944,0.025668288925,0.1484509766,0.1453039798,0.1412497224,0.03198231,95.70338149,-21.862351443,-0.24403291,-1.0372025,-1.4132425,-29.494507,-29.6610125,-26.3910075
1,8.75,334.4094132,1.6182931569,-1.68645589475,-7.61337930075,-35.515753872,0.0230609226,0.120561942025,0.1283408464,0.1533428564,0.0306796193,95.69744233,-22.143407465,-0.2394475,-1.0499125,-1.428545,-30.132323,-29.201225,-26.3102175
1,9.25,334.322001365,1.66181501765,-2.126365381,-6.2005933985,-34.3091827485,0.0309263235,0.14528500645,0.1622043427,0.18579536255,0.046768331325,95.68730808,-21.12150076725,-0.24376552,-1.0551,-1.42976,-24.9357835,-26.801675,-25.1836875
1,9.75,335.1144054,1.7050819224,-1.753866933275,-4.4433474616,-27.6011191175,0.0504039825,0.5456675305,0.19593198525,0.21031684725,0.062751586,95.6736929495,-20.017726375,-0.2429,-1.04142,-1.40122,-19.8950605,-25.895525,-21.32103375
1,10.25,336.594558525,1.713085199525,-1.96646154575,-6.8913199081,-24.70085315975,0.074102546325,0.6121917676,0.28092204905,0.23948497185,0.09620498395,95.67059241,-19.00813152875,-0.24454,-1.04072,-1.30936,-16.936535,-23.549825,-18.659834
1,10.75,335.5642381175,1.90630312725,-2.1115389089,-4.350666441,-26.323485686,0.083669832,0.6565224016,0.2606992858,0.2938748836,0.1146140524,95.61652303175,-17.8474040025,-0.24442,-1.06582025,-1.179916925,-15.03863075,-21.714865,-15.829477
1,11.25,335.6404547,1.8300160221,-1.92321013175,-3.678074097675,-22.9150246385,0.0808640283,0.7634287101,0.2988496252,0.29986033145,0.1320228496,95.59490517,-17.028788922,-0.2432725,-1.00348,-1.086238575,-13.4204605,-19.39210775,-14.50222925
1,11.75,336.2748827225,1.83622646615,-2.1623568394,-1.878997512,-26.32385823,0.0831905146,0.8452306498,0.3196255605,0.3197870492,0.1396559606,95.614488838,-15.6298837465,-0.2423,-0.937908,-1.06,-11.779448,-15.0556,-13.214494
1,12.25,336.062904615,1.84048352065,-1.994537190525,0.1136319731,-28.127030612,0.097918858125,0.913570241125,0.34375600975,0.319769537,0.133854069625,95.624755344,-15.16730175875,-0.2371417,-0.902134,-1.0164,-10.72261,-13.9205625,-12.130954
1,12.75,335.9287150675,1.903100052,-2.3431431768,0.00156618260000003,-25.56576598875,0.092880120875,0.778744799,0.33467931,0.3352220864,0.140616791,95.639945222,-14.732097168,-0.2397183075,-0.887670775,-0.991575,-10.1538715,-12.667983,-12.877786
1,13.25,335.5384915875,1.934910525725,-2.3934315003,-3.9217228121,-23.27093510675,0.087428178175,0.8140145188,0.34270446475,0.32473743675,0.14007480085,95.66739898175,-14.21531003,-0.23468,-0.891075,-0.9735025,-9.778451,-11.16912975,-11.611496
1,13.75,335.6891852525,1.915560744425,-1.50043443975,-0.146608196924997,-22.28969951,0.099692722,0.86827425495,0.3304577772,0.315617011175,0.1304703346,95.741509814,-13.96315123675,-0.23384835,-0.87473005,-0.92616,-10.087417,-10.15678,-12.26203425
1,14.25,337.0757859075,1.908270489625,-1.82249304,-1.17627899755,-28.38720338425,0.08999106685,0.84032104095,0.343285631525,0.324615755125,0.122850324575,95.75738525775,-13.8061716805,-0.2338,-0.8817,-0.9246,-9.54902935,-10.350583,-13.175638
1,14.75,337.10818584,1.950849618,-1.497389929,-0.0582448208499993,-30.93861867125,0.083682349225,0.762628233375,0.31955929535,0.307337643575,0.12378256495,95.76519096725,-13.7932318215,-0.237645,-0.857154825,-0.9057175,-10.762978,-10.448602,-12.98639475
1,15.25,337.14365787,1.98019035,-1.72369689445,-1.959342977,-39.85695402425,0.085187292375,0.893574823175,0.3033171348,0.300664357225,0.1163777816,95.77767584,-13.83133096,-0.239325,-0.8428079,-0.88938,-10.240909,-10.3861025,-12.580269
