DOY2,HR2,H,LE,FC,SH,SLE,SC,CO2,H2O,RH,VPD,WS,USTAR,LW_IN,LW_OUT,RH_1_1_1,NETRAD,SW_IN,SW_OUT,G_1_1_1,G_2_1_1,G_3_1_1,TAU,T_SONIC,TA,PA,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA
1,7.75,-5.099156,29.40766,1.668279,7.001226,5.759327,0.5932458,403.7386,18.5365,99.84721,2.102384,3.6989225,0.419493325,379.87455,403.30555,98.24414,8.3941525,59.221665,13.419525,-6.639585,-11.35375,-7.72921725,-0.035891045,25.2702375,18.6277675,103.0924,0.99018619225,0.7625414245,0.5019340405,0.33875002025,4.818788,0.3574901
1,8.25,10.997255,50.47599,0.5347428,8.83435925,8.850905,0.36088,406.454,20.0878,99.84941,3.792723,4.0640675,0.44840245,378.725825,410.322825,97.48751,57.8483325,157.122325,30.7255,-6.786495,-10.673025,-6.6815675,-0.0527009725,25.344535,20.5090475,103.14525,1.08691125,0.869951875,0.578743121,0.461060275,4.366421,0.5647297565
1,8.75,44.04381,75.78289,-0.727067,6.10816,8.250956,0.178436,406.82835,22.498155,98.465165,4.2366675,4.374023,0.4874064,377.0695,415.532925,96.544455,137.9736,263.796075,47.037475,-6.423665,-8.1263825,-4.7592645,-0.071250205,25.6837475,21.529935,103.146775,1.218335,0.96939327475,0.61128868525,0.4960075,2.571588,0.57409535
1,9.25,85.346875,100.02257,-1.536111,5.668656,4.569331,0.0830201225,405.3913,22.731105,96.27085,6.23973,4.56217,0.5196725,374.8758,420.80655,93.9222775,221.72975,369.4872,62.530905,-5.11847,-4.45734,-1.372617,-0.1012904,26.49127,22.95419,103.1866,1.3029043775,1.048795,0.6507905505,0.53382825,2.426131,0.46673815
1,9.75,140.6074,114.76875,-1.724813,5.4022675,4.3320615,0.08219845,404.455,23.92459,92.58455,7.9432455,4.73474,0.546478,374.4714,429.5103,93.3142125,295.6275,464.1705,75.24748,-3.82923,-2.84905,3.954526,-0.1312054,27.076525,23.90167,103.20615,1.3309580135,1.1454705,0.6750963455,0.6991194,2.123229,0.41813505
1,10.25,171.573775,120.5538,-2.328852,4.5340825,3.6795485,0.08850874,402.112975,24.483745,85.23225,10.07149825,4.893035,0.568567275,376.46885,435.24325,87.0024,358.657625,546.7208,84.839215,-1.12442775,3.53769975,7.399051,-0.14335335,28.116845,25.611455,103.2033,1.39087125,1.1746581215,0.6936889,0.73617215,1.83381025,0.38814505
1,10.75,227.295975,133.047775,-2.717665,4.012686,3.42471425,0.081917995,401.44425,24.675815,82.73645,11.83302,5.266596,0.59581555,375.7352,441.61315,84.13194,413.4104,615.20665,92.353615,1.2714,8.60143,8.81138,-0.170508275,28.248075,26.13182,103.1581,1.40807751175,1.2834195,0.70247020275,0.8064814755,1.928018,0.4230215
1,11.25,268.4038,126.024125,-3.08134175,2.8367525,2.641112,0.0616165675,399.041825,24.82775,82.10928,11.74262,5.233848,0.581438825,379.69135,447.58745,80.1594825,454.8816,665.1798,97.837265,3.36622,13.6897,12.702,-0.1555799,28.40519,26.9235,103.161,1.401872,1.31237,0.705473,0.87452515,1.8578133195,0.4269012
1,11.75,284.97275,137.758775,-3.057963,2.142951,1.5112905,0.037919025,397.63605,24.39361,77.5474,12.787595,5.4445945,0.5986622,386.24975,451.22305,77.4043775,478.5133,685.4848,101.02945,4.859471,17.5393,14.98632,-0.163585,28.5955,26.886825,103.12,1.517697283,1.4193311215,0.7258399605,0.923297425,2.01561383175,0.408659475
1,12.25,285.4333,139.2814,-2.8798055,0.7722828,-0.95081995,-0.00887430595,397.275,23.667795,74.92535,12.48905,5.4810725,0.6163187,389.50065,455.1345,73.17756,483.519,696.7736,101.5147,7.15286,21.8628,17.37519,-0.1710935,28.91319,26.53761,103.05405,1.462705,1.4170205,0.724323877,0.9015526335,1.861226932,0.466910117
1,12.75,283.279725,140.5078,-3.21294825,-0.179239325,-0.5964956,-0.0391235,395.5736,22.638095,71.1917,12.73223,5.50835275,0.623967,389.7465,453.818,70.298255,482.790325,700.840325,102.6576,9.01211,26.71147,18.9397,-0.1650341,29.47057,26.1993875,103.0075,1.55706762675,1.4517925,0.73358055,0.89782775,1.86226971525,0.4321688
1,13.25,277.07325,136.498,-3.0386075,1.78351125,0.930366775,0.05842554,394.7772,22.512475,72.761395,13.7489375,5.686112,0.6703447,386.55975,454.9356,69.60505,468.706,684.8587,103.00765,12.1051,28.88983,22.3253,-0.16531725,29.554,26.035735,102.96385,1.6242136535,1.4056575,0.75502525,0.94709952,2.0225665,0.49985595
1,13.75,270.75735,131.128175,-3.063161,3.540868,3.753262,0.16469345,396.26155,22.544495,70.315045,14.204475,5.811295,0.65007375,385.8375,457.31565,68.7600425,441.606,653.97025,98.296845,12.3917,31.94119,22.6923,-0.1698685,29.634915,26.50875,102.93365,1.555653,1.3881105,0.77510465,0.8656614615,1.873157,0.4508708125
1,14.25,246.690825,125.93555,-2.7286655,2.620445,3.900805,0.14570575,397.176,22.500815,71.56242,15.24134,5.4842315,0.626234325,388.82215,452.4744,69.73294,404.1595,602.66325,94.053865,12.5558,33.3475,23.6106,-0.151775775,29.473785,26.750765,102.90405,1.5141725,1.355856,0.72863485,0.8255917,1.7480285,0.4706206
1,14.75,217.0732,110.372,-2.076825,1.6034325,2.3898785,0.066869715,396.373,22.8192,71.70741,15.21483,5.384706,0.62191875,388.50885,452.00185,70.5993125,358.429,543.38925,87.5249,12.60302,33.29076,23.74266,-0.1535926,29.28965,27.382605,102.89485,1.48622,1.3413535,0.7174023,0.7632701,1.725944,0.39743725
1,15.25,180.2176,94.32513,-1.9785485,-0.14990105,1.098833,0.01342215,395.74485,22.50998,72.219395,13.87277,5.264302,0.6007769,384.30625,448.38765,70.213245,294.80185,464.4855,77.146985,12.88086,33.79863,22.71352,-0.171999875,29.25274,26.95425,102.89255,1.4533665,1.2947375,0.72373345,0.64027075,1.5142645,0.4258199
1,15.75,133.51955,81.4484,-1.5166555,-0.3744738,1.1523845,0.0057479645,395.28925,22.162865,74.25485,12.73437,5.3026825,0.60130465,383.85515,444.2793,71.180355,212.6761,369.1708,63.651485,13.45814,33.82793,21.1504,-0.1620437,29.08733,25.81421,102.8851,1.49054379,1.219464,0.7061331155,0.518779629,1.2907985,0.3702051645
1,16.25,78.85632,58.43554,-0.80247405,-1.102564,0.2977372,-0.01944621,394.8131,22.5273475,77.4256775,10.89592,5.039348,0.5792195,380.38585,438.9401,73.4454275,126.80675,267.0189,49.413735,12.9871,30.48498,18.4431,-0.1398366,28.86085,25.1075,102.89085,1.4367785,1.1588554775,0.6795223,0.347524253,0.946061421,0.31939045
1,16.75,30.981255,41.657195,0.093601635,-1.300131,-0.3424533,-0.015726465,393.39905,21.59871,79.42303,9.26307,4.938962,0.56914355,378.0595,433.028,77.5526025,52.52381,166.8884,33.83448,11.90075,26.56752,14.43712,-0.11125745,28.461105,23.772445,102.91845,1.399646,1.109466,0.6776953195,0.2210203,0.641802162,0.33412605
1,17.25,-3.468993,27.9861825,1.1909415,-2.1098155,-0.50569345,-0.0448095,392.1533,20.892725,84.113895,6.996795,4.743463,0.51333705,377.37515,425.1281,80.719005,-1.7066615,77.358205,16.825015,10.6667,19.5808,12.18797,-0.073666005,28.039315,22.417415,102.9115,1.300427,0.96415329,0.622144941,0.20840205,0.8249152,0.265615461
1,17.75,-11.46704,18.150065,1.977151,-2.3047425,-0.7443043,-0.02766869,391.0193,20.433135,89.85275,4.843162,3.9831405,0.44499555,375.92515,417.46175,84.8992525,-28.812875,11.88234,3.256044,9.68021,14.6775,9.82552,-0.026345625,27.872755,20.72314,102.92775,1.1275205,0.8199156,0.5405569,0.25622485,1.3980333755,0.2550862
1,18.25,-8.360155,13.373655,2.234312,-1.3670195,-0.333143,0.091282025,390.9752,20.3474075,92.975415,3.76215025,3.8122135,0.4223779,374.02485,412.08445,87.9040275,-41.78142,-0.23607865,1.532911,8.54153,9.72729,8.00208,-0.007527375,27.725755,19.685125,102.9667,1.0056023,0.74056955,0.50968125,0.2776814885,1.973789,0.2805408
1,18.75,-8.026807,12.4486475,2.3709775,-0.507879225,0.25751685,0.11856485,391.047725,20.4292975,94.403745,3.12515225,3.81567025,0.401076725,372.3246,410.543875,90.99734,-40.3509025,-0.34023935,1.72764725,5.61321,5.742974,5.95393,-0.007720653,27.2856375,19.35675,103.0026,1.03690811175,0.7518053855,0.52663425,0.298579125,2.20067575,0.234400756
1,19.25,-5.09865,13.115285,2.181516,-0.213905925,0.521992375,0.079407475,391.243,20.11481,95.41007,3.196981,3.94132,0.4380809,373.8305,410.6392,93.260595,-37.876095,-0.44440005,1.7791155,4.20217,2.980804,4.90678,-0.0085356755,27.31249,19.385865,103.0338,1.04175,0.77476625,0.5311472,0.289760209,2.575605399,0.221521096
1,19.75,-3.311648,17.416065,1.908734,-0.012826795,0.9072369,0.06943137,391.9435,19.87261,96.118055,2.877238,3.7534945,0.40235135,373.17475,409.56585,94.4638225,-36.39114,-0.22420265,1.650295,1.976162,0.363112,1.221726,-0.0038531195,27.26686,19.347165,103.0624,1.004641,0.7436924,0.47840175,0.30504935,3.1419265,0.2326691
1,20.25,-4.277959,13.05068,2.1792875,0.023240465,0.496929275,0.08898342,391.4724,19.88663,97.9771,2.5188025,3.6118745,0.40477345,374.60645,408.77535,95.00793,-37.19157,-0.0113153125,1.580466,0.449075,-0.648763,-0.6248892,-0.0060957225,27.11206,18.976195,103.0785,0.9952985,0.73020315,0.4817444,0.2996509,3.9807025,0.2933137535
1,20.75,-4.7159715,11.8836,1.9554095,0.18739615,1.03355375,0.1431365,392.96435,19.326155,99.08659,2.51641725,3.3986725,0.3767113,376.20955,407.76235,95.2433275,-31.248195,-0.2867281,1.6782855,-0.131074,-1.758152,-2.02288,-0.0063223365,27.0311,18.848805,103.096,0.9234565,0.7088165395,0.4496746,0.30813495,3.445093284,0.3135899135
1,21.25,-3.18086975,17.104695,2.04726375,0.3198364,0.379942,0.22145165,395.1279,18.888625,99.83815,2.20825775,3.3531245,0.362113375,372.2093,405.64315,95.7585125,-28.983905,-0.307188275,1.644878,-0.780446,-3.936619,-4.29664,-0.00538309675,26.780625,18.398615,103.0975,0.889144241,0.6882081,0.45153030375,0.3408351055,4.7036606195,0.3126292
1,21.75,-4.5963225,15.733545,2.2237495,0.4374691,1.0209315,0.097708175,395.49905,19.113,99.8486,2.079831,3.548739,0.3854032,370.93245,409.0132,96.0333675,-27.594765,-0.20889375,1.6319325,-1.61712,-5.196204,-6.00091,-0.00790146325,26.580095,18.414615,103.10735,0.9217666,0.691638952,0.464491,0.33636775,4.103926292,0.294876
1,22.25,-4.3102065,21.171785,2.09382375,0.52641035,0.70299005,0.11768145,396.09185,19.142825,99.8544275,2.04310325,3.536121,0.3841333,369.17985,406.80265,96.586175,-25.01206,0.06753284,1.708083,-2.681254,-6.76471,-6.5167,-0.0057894925,26.409225,18.542295,103.10205,0.98447065,0.67474955,0.4672,0.3512263,5.3824275725,0.32697165325
1,22.75,-1.8079945,20.40266,2.214178,0.39978135,0.3370935,0.11034865,395.2122,18.9991125,99.8542775,2.11481375,3.7385975,0.40205035,373.751,406.369,95.9717275,-23.846065,-0.19201045,1.625616,-3.45365,-8.496476,-8.16288,-0.0089109435,26.384665,18.47855,103.0851,1.044311445,0.72714205,0.488056624,0.3435937,4.6110611085,0.4146377
1,23.25,-4.27696,15.63772,1.9513895,0.6197625,1.10074925,0.3041735,397.4475,19.10415,99.8567375,2.05921225,3.9291775,0.4073465,375.7506,407.24135,96.2686725,-23.41673,-0.179276325,1.549767,-4.500893,-9.38928,-9.20512,-0.005999716,26.19777,18.63976,103.07535,1.0109236855,0.735835667,0.51461255,0.31391055,5.401418203,0.38049099725
1,23.75,-4.833685,20.7518,2.2033755,0.16571965,0.439409,0.19164375,395.8564,18.972325,99.855085,2.4341955,3.411493,0.3616562,371.8245,407.04295,96.97389,-21.7266,-0.3210668,1.5807675,-5.2045,-8.83647,-10.4292,-0.00620861275,26.117585,18.434295,103.0659,0.94272015,0.6792470905,0.4644793,0.3086931,5.334685,0.578911075
2,0.25,-2.285055,14.3830675,2.937034,0.226394675,0.698148825,0.1375248,394.181,23.6985075,99.892275,0.1460086,2.898715,0.3344004,385.942925,416.762425,99.857,-19.842655,-0.3714301,1.587238,2.80607875,-2.2201505,0.989486575,-0.0054731525,28.43304,20.541455,103.026675,0.816568475,0.607739475,0.409987175,0.292236875,4.196776,0.22671945
2,0.75,-1.81846325,12.38818,2.824312,0.282457775,0.638899,0.13104575,394.0071,23.2666625,99.8837,0.45709605,2.985084,0.33273625,387.1781,415.81365,99.85821,-19.4531325,-0.41521205,1.52237525,2.37471275,-2.69010325,0.2197503,-0.00437947975,28.009205,20.36735,103.009675,0.822190525,0.622296525,0.424903625,0.263659825,3.5413665,0.2016893
2,1.25,-2.44593975,8.9738055,2.9980785,0.358707175,0.6895385,0.30314865,394.330875,23.1836625,99.88535,0.4588076,2.86319825,0.33627195,387.83995,416.193975,99.857015,-17.4708425,-0.293596025,1.54600375,3.8969225,-0.152227875,1.172813825,-0.00470521625,27.94471,20.1528625,102.9803,0.836915875,0.6274926,0.43046135,0.2941772,5.5003465,0.379920975
2,1.75,-2.327367,10.53923,2.93043,0.2299706,0.601219875,0.1163327,396.9694,22.613685,99.8777,0.426343125,2.80085,0.3271715,388.2671,414.806,99.85833,-15.8071,-0.2409432,1.58197,1.666615,-2.69454425,-0.74744525,-0.006513095,27.6889,19.66257,102.9664,0.8405358,0.6508396,0.4180992,0.292197,7.786131,0.435529125
2,2.25,-1.726845,6.18766875,2.70274825,0.233468,0.2685575,0.1596878,397.402075,22.46758,99.8831,0.3827909,2.773747,0.314352175,391.494275,413.10885,99.8582025,-15.724585,0.01831393,1.5940125,0.87633675,-4.03472425,-1.63030425,-0.00422446075,27.51072,19.574705,102.946525,0.78691905,0.618354875,0.39784335,0.30375935,5.2022425,0.455439175
2,2.75,-2.50070775,10.69511,2.99029,0.342251075,0.5586826,0.1911545,398.004,22.51273,99.8812,0.369132,2.9073835,0.3313391,391.96325,412.665075,99.856625,-14.8515075,-0.30332505,1.543595,0.34216225,-4.877965,-2.01475125,-0.00439536325,27.21463,19.21575,102.93175,0.802521525,0.627528225,0.410805725,0.317000975,7.40216,0.4376334
2,3.25,-3.6683765,8.300368,3.398519,0.305042875,0.667736,0.2409095,398.6253,22.5984125,99.87875,0.416453875,2.99390475,0.33638425,388.31095,412.4342,99.85506,-15.3620875,-0.4051968,1.4700045,-0.0172495575,-4.8018225,-2.30486675,-0.00464882325,27.35394,19.3826475,102.923,0.7784544,0.606971575,0.416772975,0.3140201,10.38229,0.7591789
2,3.75,-1.81483675,9.7944,2.76907025,0.3143465,0.70989535,0.140452975,398.8881,22.424325,99.883175,0.269325475,2.7886525,0.318588225,384.517575,412.869025,99.85479,-13.432865,-0.309477575,1.467747,-0.3113857,-4.88111,-3.1406405,-0.003560626,27.300575,19.4003175,102.9172,0.762570125,0.636043775,0.39283915,0.352288175,12.49901,0.9990534
2,4.25,-2.401393,10.85595,3.143962,0.274797575,0.903552525,0.238623225,399.45525,22.5693925,99.876525,0.2696997,2.7195915,0.29358755,385.300875,411.8215,99.855455,-14.934805,-0.411492,1.48731025,-0.71102,-5.05539,-3.96702175,-0.003069777,26.8890825,19.54951,102.9185,0.7556786,0.532709925,0.36265955,0.3101452,9.1585385,0.4645176
2,4.75,-2.16050675,10.572289,3.0083,0.36374885,0.68331905,0.160193675,398.2506,22.53227,99.8802,0.0494089,2.73662275,0.32037155,386.2934,411.43955,99.8550725,-12.55922,-0.268127775,1.46097625,-1.3733655,-6.29792025,-4.462949,-0.0031978025,27.0224825,19.52114,102.91775,0.80255485,0.590259475,0.38373765,0.3409211,10.06866,0.4557018
2,5.25,-1.66722125,8.28030575,2.67761575,0.323882025,1.206054,0.1612524,399.0975,22.49643,99.8796,0.03780407,2.5126225,0.293937875,387.6237,411.3139,99.85655,-12.098045,-0.04464032,1.64833925,-2.20823975,-6.9120385,-5.3349335,-0.002787319,26.9656875,19.2632475,102.9518,0.7497663,0.572956675,0.353408875,0.342875975,7.064601,0.4375225
2,5.75,-0.9476338,9.06135825,3.1780975,0.3116575,0.7064838,0.259205,400.979,21.758005,99.878275,0.35192985,2.46788325,0.285172925,389.2356,410.070025,99.8540975,-11.4995225,-0.2500997,1.53817775,-2.9736585,-7.10049375,-5.810635,-0.0040451545,27.014705,19.0931075,102.97025,0.716244125,0.587689725,0.340039775,0.38572085,8.450645,0.5667297
2,6.25,-2.1664625,8.191485,3.38401,0.153533275,0.3473017,0.4840895,402.406,21.823945,99.878975,0.3035495,2.548208,0.3035125,389.4614,408.38205,99.8538925,-13.1346275,-0.23579225,1.46052425,-3.2789555,-6.7636755,-6.3185825,-0.00366934525,26.8995625,18.79693,102.99985,0.712675625,0.538292725,0.3679951,0.357857075,10.18864,0.744864
2,6.75,-0.920754,5.179932,3.208892,0.37570735,0.642740325,0.40420325,402.378,21.486295,99.8749,0.2966347,2.218285,0.272667675,387.319825,409.567025,99.8543075,-12.73607,0.4441136,1.6984505,-3.1262825,-7.790499,-6.7796625,-0.0049399775,26.7853825,18.7107425,103.0119,0.620289875,0.5349827,0.3516147,0.34730885,10.1436185,1.125742
2,7.25,-1.6883845,8.796993,2.3456725,2.73959025,3.002932,0.4794686,404.2229,22.08337,99.8737,1.63745,2.2128875,0.236443025,388.340625,410.091875,99.8540675,2.80153825,28.54089,6.6637845,-1.6838025,-5.05073075,-3.614655,-0.00360555575,26.6196675,19.657245,103.03475,0.56995925,0.43855495,0.28925345,0.3559656,10.478346,0.808892625
2,7.75,2.300951,27.80557,1.784901,12.33134,12.959175,0.97104495,410.11175,22.24919,99.866695,4.74812775,2.52526575,0.291158825,392.460025,418.256275,99.8570175,47.4821,113.2462,22.7247675,-3.03941,-6.47151425,-4.4896475,-0.01161426,26.7052,21.7695,103.098925,0.74456195,0.554454825,0.353042725,0.54154725,9.130576,0.6667022
2,8.25,22.8475425,66.090205,0.03221895,9.5463905,24.28723,0.251790125,410.1592,28.369245,99.86591,3.926449,2.83656775,0.346001175,393.574,424.6049,99.857085,126.673075,205.81415,39.257785,-3.075425,-4.681146,-2.3348765,-0.0274476725,27.628375,24.5590225,103.0955,0.852964375,0.6690417,0.434625375,0.4707069,4.113881,0.447711025
2,8.75,58.6662225,96.297645,-0.99985935,5.76638275,8.11774675,0.2029452,408.80895,28.61096,99.85828,5.860493,3.4051105,0.400438825,386.512425,433.04525,99.8528625,207.4426,323.044325,55.2198675,-2.3786375,-1.75320225,2.28333375,-0.0484621725,28.4855,25.7924475,103.12535,0.96737755,0.7769124,0.483125825,0.54591135,2.45949075,0.459807175
2,9.25,105.293025,116.8487,-0.995804875,4.35363425,6.05918425,0.1216376,408.24125,28.520535,99.77217,7.97452,3.9551625,0.447523525,390.672425,440.786175,99.6740025,288.123925,425.405875,69.621635,-0.802499,2.62770725,7.962885,-0.0623802175,29.5395,26.90671,103.1491,1.13925925,0.9519674,0.545175025,0.647023325,2.4981625,0.469931525
2,9.75,154.78995,129.7842,-1.62317275,4.4349725,4.2838225,0.09696055,405.459925,28.31448,98.47389,10.3424,4.2235675,0.499251,387.839875,449.889675,96.5576425,360.42405,524.6675,81.9941875,1.72362325,6.65607225,11.67506,-0.0759559675,30.3310875,27.5402125,103.1781,1.22238125,1.031607,0.588100375,0.72607125,2.24981925,0.4830348
2,10.25,196.2043,124.8606,-1.79804,2.94297,3.1595855,0.03905577,402.7116,28.1128,95.086,11.98911,4.364353,0.5173579,392.9038,458.151,91.70197,424.414,606.109,91.0254,4.54519,14.67885,16.134115,-0.08360517,30.68216,28.31793,103.169,1.233186,1.090931,0.638462,0.7865836,2.106664,0.3642318
2,10.75,247.63015,140.044475,-2.113687,3.266919,2.2316125,0.05466633,400.8375,28.481875,92.79176,13.45342,4.40312,0.53325875,396.52815,465.1413,90.01953,479.8527,676.6155,97.419785,7.4158025,22.954275,20.2550025,-0.10760225,30.937715,29.128575,103.16455,1.296737,1.150503,0.63953525,0.9083021,2.133525,0.40653875
2,11.25,269.294725,163.957175,-2.452382,3.385178,2.69049075,0.0446294,399.6828,29.3102075,84.6659175,14.1239025,4.5367525,0.52592715,400.136425,472.42765,82.881945,529.2416,734.7006,105.25105,10.263435,31.0253675,23.6499325,-0.10871825,31.18261,29.395665,103.1075,1.272837,1.20042325,0.632472675,0.955824325,2.164241,0.4553131
2,11.75,284.234675,152.1144,-2.22813,2.62283375,0.916185825,0.04621199,398.90955,28.6198675,80.3680625,15.235255,4.56387225,0.525807125,403.275875,477.006375,78.6333225,561.2143,775.4747,109.4862,13.6688825,37.13235,26.835925,-0.141772,31.432935,29.819285,103.0925,1.333526,1.2418115,0.6293717,1.03280725,2.18486575,0.444141475
2,12.25,290.9553,160.72695,-2.094216,0.97413175,-0.05844231,-0.002282142,397.8802,27.945475,76.9518125,14.6129525,4.66004125,0.544397925,405.905525,480.747075,75.723725,575.31765,793.0941,113.10235,15.9944575,41.18546,30.0638525,-0.111329875,31.7841,29.97729,103.0762,1.2926725,1.19977025,0.643732175,1.0383465,2.123214,0.4656007
2,12.75,309.434,159.69325,-2.18480575,0.6989716,0.192201875,0.01388711,396.17385,26.8340875,77.1743775,15.1674375,4.70717675,0.550193975,402.71575,483.40325,76.6637525,574.01125,795.34655,111.9114,18.018,46.75172,33.93797,-0.151037025,31.8247075,29.55928,103.047725,1.33881725,1.22868575,0.63628905,1.055519,2.11833425,0.47634
