DOY2,HR2,FC,FCH4,LE,H,PPFD_IN,TA,TS,RH,VPD,USTAR,WS,V_SIGMA,TAU,T_SONIC,CO2,H2O,CH4,U_SIGMA,W_SIGMA,PA,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT
1,8.25,2.08783775,42.6825,33.93325,17.551,298.975,19.54,16.8,86.235,9.80552,0.33485,3.6183524315,0.6646939555,-0.021147575,22.0306,457.54825,23.514675,2339.21,1.0465125,0.42240875,101.33175,346.314700285443,272.446403133903,185.643741477677,232.832767722474,47.7928785607196
1,8.75,2.03913,53.5635,39.40925,37.640675,444.175,19.34,16.835,84.7517,10.26427,0.3616,4.045368906,0.77490930375,-0.021905675,22.2496,454.4915,24.04765,2450.105,1.0168075,0.44028175,101.324,350.220504281637,276.274394586894,265.49457451704,323.606523378582,59.1809595202399
1,9.25,1.935111,41.09,59.95175,65.19425,620.725,19.7575,16.9625,80.988,10.84809,0.370475,3.9843115615,0.78935918725,-0.02834255,22.39705,442.30825,24.166825,2436.93,1.0513825,0.4785855,101.3235,340.923406279733,284.111645299146,351.002198533087,423.568438914027,78.6915292353823
1,9.75,1.252736,48.01215,63.37525,89.90175,763.45,20.915,17.08,77.475,10.83189,0.38775,4.27286974675,0.89262405325,-0.039444125,23.199025,451.07175,24.13705,2381.32,1.06705575,0.47120675,101.3225,339.931493815414,289.247150997151,432.886902702495,529.766025641026,92.4881934032984
1,10.25,1.529769,36.286,79.717,108.121,918.2,22.840025,17.1925,73.32,10.7691,0.436275,4.38086120525,0.949626877,-0.048673025,24.3361,447.6135,23.985875,2399.86,1.2074875,0.517955,101.314,346.393196955281,297.791132478632,500.592642875395,599.463800904978,103.927661169416
1,10.75,1.59211475,50.903675,79.0285,127.6195,1016.4,22.68785,17.175,70.335,11.55917,0.42632875,4.596494705,1.049941606,-0.058495925,24.88045,439.6145,23.977475,2369.035,1.2616275,0.48925225,101.3055,334.266412940057,303.608974358974,532.991495202625,630.762443438914,100.292353823088
1,11.25,0.946021,33.6985,109.5285,149.181,1070,23.3587,17.54,65.8346,13.13451,0.42145,4.4658691615,1.187835858,-0.0506347,24.1884,434.739,23.5004,2175.355,1.21398,0.535546,101.288,332.367269267364,309.962962962963,580.156107466629,690.211915535445,112.167916041979
1,11.75,1.2649415,45.26175,100.872,150.744,1127.6,23.4792,17.8075,62.963,14.1956525,0.4628,4.718507277,1.199741693,-0.06703895,21.5693,433.608125,19.93245,2164.215,1.0023605,0.4392655,101.30075,332.056137012369,309.649572649573,618.233013583706,737.067873303167,114.383058470765
1,12.25,1.602699,31.64525,106.5035,144.35175,1114.729476,22.8725,18.22,64.42655,13.49124,0.462,4.8273288235,1.1674400375,-0.0724349,25.7742,432.47725,22.59,2222.28,1.1556,0.473158,101.288,338.991436726927,315.946581196582,614.005552088209,728.957013574661,117.478635682159
1,12.75,1.19452875,38.02375,106.092,138.6595,1138,23.07815,18.6325,65.28005,14.89678,0.458125,4.5573315545,1.266572349,-0.06949065,26.4956,433.793,23.495725,2196.445,1.21957,0.54423475,101.288,337.706945765937,319.162037037038,615.569483923196,725.387631975867,114.962143928036
1,13.25,1.4573925,39.799,99.5525,122.70575,1096,22.4125,18.955,62.64585,14.40878,0.426625,4.64302056925,1.29534650925,-0.0798495,26.604375,432.8965,22.430025,2185.86,1.30993,0.583475,101.288,337.456232159848,320.44301994302,584.311276488452,686.726998491704,108.890929535232
1,13.75,1.21902925,36.03025,108.3565,114.634,1032.475,23.6975,19.1525,58.27925,15.05816,0.4427,4.4279240505,1.2221663695,-0.0783784,26.7867,426.683,20.0143,2177.855,1.20139,0.510582,101.288,336.297573739296,316.727207977208,556.050147437593,664.799585218703,109.329647676162
1,14.25,1.38973,42.6725,110.737,97.4845,919.75,23.4358,19.39,60.98,15.33562,0.42295,4.3875675305,1.24553719725,-0.095693,26.104425,428.852,22.498475,2134.35,1.01075,0.467339,101.288,339.059942911513,313.179131054131,503.298182922113,600.690422322775,99.2462518740629
1,14.75,1.49741,43.05825,92.525,68.378,810.0612276,23.2375,19.6225,63.425,14.7454,0.37675,4.1299541685,1.123135584,-0.0834465,25.73235,428.23,21.908175,2117.34,0.936602,0.40898875,101.288,330.449571836346,310.35113960114,444.565332492125,533.501885369532,89.8853073463268
1,15.25,1.37975675,38.326,82.055575,52.12075,652.1,23.295,19.6675,64.4253,14.29997,0.37225,3.86376062375,1.184626973,-0.067632475,25.785525,424.456,21.9189,2121.64,1.01635475,0.4486,101.288,330.340152235966,306.980769230769,371.424003495989,450.26508295626,77.9598950524737
1,15.75,1.485467,48.2685,66.428,24.3915,493.4028836,22.303175,19.6975,69.03885,13.75282,0.361475,3.88321107225,0.9276710625,-0.079989625,25.68945,424.869,22.752025,2115.12,1.10491,0.39588225,101.288,329.542340627973,300.584045584045,291.315349395438,344.615761689291,59.8142803598201
1,16.25,1.58577675,27.965,43.38605,3.51625,302.0845836,21.99,19.6575,70.34,13.6461,0.350125,3.4218466745,0.772115883,-0.06246365,25.321575,424.82025,23.36665,2134.8375,1.06101275,0.38580825,101.288,323.1688867745,295.097578347578,193.005931027699,236.045248868778,43.0393178410795
1,16.75,1.88511725,30.17635,25.6185,-5.283075,150.043773,20.83025,19.655,75.236475,13.04152,0.314725,3.427633863,0.701490511,-0.035479625,24.8744,428.312,23.303425,2164.685,0.8405285,0.3700405,101.288,324.642959086584,286.958333333333,116.576195640867,144.65874811463,28.0825524737631
1,17.25,2.03706,26.2175,8.4870925,-8.75575,41.195,19.87,19.4225,77.8395,11.26463,0.287454,3.17363001775,0.571249945,-0.0126323,24.6353,430.73625,23.853325,2182.06,0.85099775,0.375795,101.288,322.218363463369,280.076210826211,24.7808063445653,29.6400829562594,5.52037856071964
1,17.75,2.0818785,58.2257,12.0549,-7.666,0.4858683148,20.1522,19.1475,82.6565,12.9744,0.28244175,3.169821149,0.49501182275,-0.00965732,24.105525,429.6685,23.947725,2164.14,0.7887955,0.3365515,101.288,328.487155090391,276.096153846153,-2.54835512221269,-1.41308823529412,2.12717016491754
1,18.25,2.279688,26.91725,7.34947,-6.633,0,19.6116,19.12,83.4135,12.10541,0.2849325,3.107471114,0.42084139875,-0.0142823,22.9279,433.8295,24.04205,2203.825,0.7159155,0.29926875,101.288,319.438154138915,274.320156695157,-3.53745620967794,-0.946206636500756,2.6153335832084
1,18.75,2.0778515,31.955,9.30725,-9.65775,0,19.065,19.0375,85.3315,12.43186,0.2674405,3.1353520735,0.4651583545,-0.00637701,22.38385,434.2895,23.97105,2260.94,0.665209,0.300094,101.288,325.71693625119,273.5900997151,-2.31442626537409,-0.772181749622929,2.6690892053973
1,19.25,2.15389875,33.955,12.913,-6.263,0,18.895,18.84,88.2605,12.38409,0.304552,3.330022273,0.533625194,-0.00583319,22.02665,442.80325,23.8302,2255.73,0.8201365,0.357228,101.288,321.780685061846,274.681623931624,-2.7231956080783,-0.912273755656108,2.48318965517241
1,19.75,1.9888875,32.54725,10.1212,-8.96725,0,18.565,18.6125,89.141,9.98053,0.2801125,3.4505346295,0.490549628,0.00085079,21.72825,432.53525,24.309275,2291.625,0.7699185,0.3478585,101.288,316.933396764986,275.061253561253,-2.69698729255282,-1.46027526395173,2.55485007496252
1,20.25,2.04604275,31.39295,10.36,-9.0355,0,18.34,18.3225,88.1025,10.50725,0.2811185,3.258577677,0.434621591,-0.00447603,21.56445,436.01875,24.360725,2292,0.752852,0.345096,101.288,320.853472882969,273.079415954416,-2.5968769199676,-0.946456636500752,2.45095952023988
1,20.75,2.46438425,60.0388,10.947645,-7.305,0,18.115,18.19,88.5885,10.69957,0.2913105,3.2051667425,0.4453491505,-0.008317165,21.770325,435.333,24.457025,2392.8275,0.77165475,0.3737235,101.288,322.13986679353,272.57905982906,-1.53957278374386,-0.756807315233786,2.28846326836582
1,21.25,2.14934,40.268,7.5,-7.781065,0,18.06,18.11,88.42,10.61077,0.29135,3.5077075485,0.4421566295,-0.01231125,21.812525,436.3835,24.185325,2387.5875,0.8498385,0.38931575,101.288,327.449096098954,272.353632478633,-2.26952489270073,-0.39578431372549,2.55562593703149
1,21.75,2.318927,27.66,11.660075,-6.16764,0,18.7725,18.0275,86.491,10.7924,0.312757,3.360508593,0.472480335,-0.0128017375,21.86075,435.31025,24.20835,2411.045,0.780488,0.35233375,101.288,333.226688867745,274.078881766382,-1.76804635578137,-0.511104826546003,2.76054347826087
1,22.25,2.2723065,55.558975,8.509385,-6.5185,0,18.6375,17.885,87.3355,10.4223,0.2849,3.134655979,0.4161165,-0.014482,22.003725,450.1015,24.405975,2436.685,0.6301825,0.2947535,101.288,332.807802093245,272.077991452991,-3.2834989049593,-1.20220211161388,2.76455397301349
1,22.75,2.51692275,46.283,12.9635,-9.5785,0,19.38955,17.68,88.1145,10.9198,0.294807,3.0512824895,0.490357674,-0.0271109,21.8753,439.5475,24.702275,2430.485,0.62496475,0.2533485,101.288,324.967649857279,272.008190883191,-3.44523571359113,-1.40241327300151,2.41187781109445
1,23.25,2.281873,38.96875,6.24,-7.432,0,19.2944,17.515,88.9615,11.0658,0.2567,3.1638280775,0.4710635,-0.02318485,21.785075,436.21325,24.296875,2473.815,0.88341075,0.34187075,101.288,324.721217887726,264.33831908832,-3.37165414464715,-6.14660256410257,-2.34776986506747
1,23.75,2.245872,30.062,9.708555,-3.607,0,19.3473,17.4325,87.69075,11.23266,0.266128,3.259882142,0.4455320195,-0.0073196975,21.610675,436.1145,23.92945,2612.69,0.77836875,0.34459875,101.288,323.135585156993,261.929131054131,-3.97222116317405,-7.47820135746606,-3.19412668665668
2,0.25,2.143465,90.7976,20.910475,-0.873,0,20.47,17.82,77.28625,10.146825,0.28617475,3.807234523,0.50990825,-0.01150511,22.0685,419.76075,0.13916775,2622.99,0.79621125,0.35957,102.70825,300.363939105614,265.493411680912,-1.73304409079395,-3.25904411764706,-0.329383058470765
2,0.75,1.9106045,48.9615,15.3234,-0.145,0,20.31,17.73,76.615,8.334105,0.27880675,3.89866103025,0.56662749775,-0.0111338,21.5327,420.02725,0.1379155,2472.34,0.8106375,0.35438375,102.6865,306.811132254995,265.938924501424,-2.2854110066008,-1.3655637254902,2.82161356821589
2,1.25,1.95461,42.11,16.4999,0.2025,0,20.7175,17.6375,78.9905,8.912385,0.27712225,3.59512221525,0.5726727475,-0.011660405,20.9578,422.653,0.1375635,2752.09,0.77332125,0.35712025,102.66875,306.651046622264,265.245904558405,-2.42980932836749,-1.66890082956259,3.79645052473763
2,1.75,1.609947,51.5995,14.91765,-1.140475,0,20.95,17.5375,76.103,10.39577,0.2417,3.125327499,0.447908,-0.0081206975,20.85725,430.428,1.892947,2601.28,0.8292035,0.37321,102.673,310.525214081827,264.423433048433,-1.83887096101273,-0.687859728506787,4.53249437781109
2,2.25,1.978617,42.5695,16.36885,0.443659,0,20.57,17.3625,78.404,10.10435,0.25645,3.377261283,0.4394339375,-0.007766,20.36895,427.5755,0.75489925,2525.15,0.85982875,0.37335725,102.61475,319.625118934348,264.590277777778,-1.88130334973915,-1.04605203619909,4.47234257871064
2,2.75,2.68479675,51.70315,21.75105,-0.242,0,20.42,17.215,79.445,10.6686,0.2631,3.171237498,0.51134890375,-0.00655819,20.54005,422.2915,0.3279025,2446.05,0.85562275,0.3865515,102.599,322.726688867745,264.403133903133,-1.55278826282563,-0.82255467571644,4.3860476011994
2,3.25,1.995715,58.05165,19.09185,-1.109,0,20.2425,17.13,77.766,9.99795,0.24175,3.30925241975,0.474112273,-0.006896485,20.648425,425.89725,0.45473875,2456.61,0.7629325,0.37281675,102.60075,317.911750713606,264.185541310541,-2.13700577511015,-1.04870098039216,3.5675356071964
2,3.75,2.03705275,41.1095,18.4611,-1.0447355,0,20.155,16.925,75.619,9.68674,0.2527,2.8515165635,0.439278696,-0.00649955,21.054425,424.62475,0.1332055,2454.7575,0.76568525,0.34823375,102.6545,317.805899143673,263.860754985755,-2.12903548508548,-1.21728129713424,3.56124062968516
2,4.25,2.1692985,50.025,23.005775,-2.133,0,19.75,16.885,80.006,9.41474,0.276766,3.458307228,0.54701,-0.0076317375,21.4601,430.045,0.12979325,2496.95,0.7703125,0.368019,102.696,317.716936251189,263.648326210826,-1.49576745196402,-0.845816365007542,3.54563343328336
2,4.75,2.449575,38.342,17.619025,-1.065,0,20.1625,16.88,80.157,10.3856,0.24568375,3.37612364325,0.50202775,-0.01198895,20.0711,444.952,0.1277855,3255.35,0.711006,0.31034125,102.66725,316.679590865842,263.413995726496,-1.78303562867888,-1.05746229260935,3.70048538230885
2,5.25,2.181447,51.8775,23.07945,2.3241925,0,20.3925,16.7725,78.58975,9.3671575,0.27365,3.538363418,0.522423512,-0.019043725,19.831675,446.48275,0.131251,3299.1375,0.68636575,0.309878,102.69275,319.022597526166,263.29967948718,-1.71108028734503,-0.412218325791856,3.27555472263868
2,5.75,2.3312285,43.433,32.760575,6.9151425,0,20.035,16.64,80.948,9.447555,0.27198025,3.4812414175,0.4384602315,-0.01428715,19.4526,444.6845,0.130099,3944.1,0.8051355,0.34743775,102.7215,319.582302568982,263.191595441596,-1.19269450710166,-0.67549302413273,2.96856071964018
2,6.25,2.452953,56.067,16.8747,3.16418,0,20.2175,16.6225,79.97025,9.0008325,0.28003425,3.67196,0.49299128675,-0.01141695,19.217925,446.0465,0.1310115,3118.96,0.90125875,0.368978,102.739,318.420789724072,263.04504985755,-1.35406915374331,-0.606475490196078,3.54522488755622
2,6.75,2.0089265,63.8581,21.491125,3.06134,16.8677013675,20.2025,16.635,80.967,8.79809,0.296401,3.64268519825,0.4723344505,-0.014139175,17.480875,442.12625,0.2886965,2826.9675,0.827173,0.35815825,102.7565,317.451712654615,262.957799145299,1.12900055062967,6.52420814479638,5.84410044977512
2,7.25,1.589997,61.489575,21.4511,3.16225,83.36161004,20.2525,16.515,80.30225,8.9488175,0.2868,3.99342507,0.6544005,-0.012900925,17.16305,441.81525,0.3060565,2529.83,0.861699,0.3838255,102.78525,315.725737392959,262.916844729345,34.6815044372611,67.6035256410256,29.0385494752624
2,7.75,1.62627125,41.3705,26.006,9.16675,253.1819268,20.415,16.3875,80.138,8.9971125,0.30728675,3.8995336285,0.56337007275,-0.0098782325,17.196125,445.807,1.00638525,2458.92,0.8561475,0.355392,102.79875,322.16555661275,264.040598290598,121.776106432078,164.273944193062,40.5290104947526
2,8.25,1.2127405,57.30375,32.4637,28.4695,434.9258616,20.8525,16.455,80.75425,9.40378,0.34755,3.99151102175,0.66556112375,-0.019515275,17.8849,431.879,1.20009875,2339.21,0.94705775,0.37156525,102.84325,331.665556612749,266.999821937322,214.255740059834,275.345588235294,59.7930472263868
2,8.75,0.916534,47.247,41.467,31.258,624.3675892,21.075,16.5125,78.91125,8.82152,0.358625,4.0385475,0.743244332,-0.033414675,19.573075,430.20675,1.1571305,2450.105,0.96402125,0.3979985,102.83275,336.819457659372,269.757122507123,332.809966707822,387.558823529412,56.3690592203898
2,9.25,0.9877525,51.72975,52.990675,47.67265,816.3301336,21.5825,16.595,78.529,9.3901675,0.36455,4.261517849,0.6933062485,-0.0224043,20.983375,429.521,1.11493125,2436.93,0.9148865,0.405141,102.8625,336.951712654615,273.4650997151,439.739171138413,493.188725490196,53.7231634182909
2,9.75,0.4473535,36.876,59.5808,62.7285,962.9995826,22.335,16.535,72.95,10.13496,0.39244975,4.57010799,0.78727871,-0.04050255,22.163475,426.22575,1.0956065,2381.32,0.9423605,0.43044375,102.89525,324.058039961941,278.676282051282,526.896816015069,587.972850678733,56.7912293853073
2,10.25,1.0462,41.6152,69.644,78.703375,1121.402282,22.1375,16.7725,70.98575,10.8822225,0.3822,4.67706908525,0.888852906,-0.0505711,22.7203,424.6675,1.09958675,2399.86,0.99734225,0.451262,102.903,323.41412940057,282.070156695157,614.258471923541,668.095399698341,55.3731259370315
2,10.75,0.266326,40.73,84.77375,78.881,1236.180902,22.5275,16.8625,70.549,10.73504,0.40995275,4.949951722,1.036455,-0.030198725,22.8911,423.0325,1.09875775,2369.035,1.0497325,0.45593925,102.8975,329.245718363463,286.024394586895,680.060776625262,733.625,55.6377436281859
2,11.25,0.07571525,40.419,96.0151,95.110975,1324.09205,23.4625,17.0625,66.587,11.28261,0.41900275,5.154078961,1.1027975,-0.0431904,23.25145,423.91575,1.06080625,2175.355,1.0619475,0.46926475,102.88425,334.985490009515,288.17004985755,726.587258152598,785.622171945701,60.9315029985007
2,11.75,-0.073505775,39.62265,86.938,94.55975,1378.203596,23.0825,17.4275,66.397,11.46726,0.400125,5.2379375,0.991723785,-0.056621025,23.69805,423.107,1.0757425,2164.215,1.071145,0.4844575,102.865,337.628449096099,293.846688034188,754.717518418393,814.920814479638,58.6785607196402
2,12.25,0.070839,42.94875,107.864,94.7945,1397.45518,23.97,17.8175,63.64325,12.87384,0.422007,5.45755806,1.01787,-0.053091625,24.0935,421.3625,0.17266875,2222.28,1.143805,0.469162,102.826,339.160561370124,296.655626780627,763.740568262249,824.670060331825,58.6285044977511
2,12.75,0.029832,39.63145,118.14925,105.736,1367.501366,24.36,18,61.653,14.0066875,0.4214,5.31146,1.148592691,-0.064762375,24.2945,419.41175,0.1744625,2196.445,1.0906075,0.4817715,102.7995,352.892245480495,297.556801994302,755.464762245574,819.449472096531,60.8770052473763
2,13.25,0.0779525,54.772,114.398,103.795,1337.811068,24.965,18.3325,61.402,14.83373,0.4283575,5.348821845,1.02757,-0.0276111,24.4295,418.988,0.186022,2185.86,1.13898,0.465061,102.763,345.709562321599,299.079594017094,737.417962511957,795.199849170438,59.9708583208396
2,13.75,0.2046355,40.817,121.169,87.9135,1275.406108,25.1775,18.2125,61.227,14.45844,0.398209,5.245355777,1.0070285,-0.0682127,24.4237,415.289,0.190267,2177.855,1.07971,0.465629,102.729,339.98715509039,301.066773504273,698.667684907546,759.807692307692,60.0781859070465
2,14.25,0.074792,35.776575,134.173,74.4675,1166.677314,22.91,18.6175,60.684,13.6265475,0.38865,5.3210987795,1.0126299305,-0.0458721,24.2336,414.842,0.180887,2134.35,1.08789,0.472785,102.678,341.090865842055,300.326745014245,638.316268195088,704.72209653092,60.5160982008995
2,14.75,0.10783125,37.646,137.67775,65.414,1030.839788,24.06,18.9675,61.60625,14.0384625,0.378159,5.07839,0.920536,-0.06005065,24.4234,413.73775,0.4668525,2117.34,1.0464525,0.4537515,102.5695,355.517602283539,298.826566951567,570.233295201946,631.586349924585,59.9811094452773
2,15.25,0.240454,35.61145,111.32075,48.2527,876.8783276,23.905,19.1725,61.634,14.03929,0.3969755,4.8864585295,0.9602585,-0.0414416,23.8226,414.25,0.181082,2121.64,0.96231,0.419377,102.605,367.411988582302,297.861823361824,489.742389325699,549.655920060331,54.1383245877061
2,15.75,0.1831955,35.610275,112.4535,39.442,701.9440558,23.4775,19.3225,64.073,13.24885,0.3690315,4.6635650855,0.9588454525,-0.0346582,23.992,413.136,0.177982,2115.12,0.976561,0.419889,102.568,365.966936251189,294.584401709401,399.192832627804,448.914215686275,49.8016866566716
2,16.25,0.4201615,32.57525,79.7844,21.8985,513.8357894,22.93,19.395,63.61325,12.729005,0.34017,4.7688865755,0.7301973835,-0.0437635,23.6593,412.051,0.17478,2134.8375,0.895605,0.40873,102.533,360.656517602283,293.037393162393,293.995536564297,333.69947209653,42.9404985007496
2,16.75,0.8121785,30.897725,84.95905,8.67483,321.1094106,22.4925,19.4325,65.73725,11.9734025,0.318416,4.463410364,0.7793426055,-0.046942575,23.5894,411.225,0.171577,2164.685,0.932806,0.392298,102.54,346.787583254044,290.713141025641,190.021398152734,220.606900452489,29.4610007496252
2,17.25,1.2155775,35.8645,83.67525,2.300155,142.7625,22.025,19.365,69.185,9.9385,0.3202175,4.082411243,0.649833113,-0.0249169,23.5699,411.667,0.164621,2182.06,0.851522,0.383449,102.544,348.071360608944,288.409900284901,85.0961053692611,101.850301659125,15.6629872563718
2,17.75,1.809811,39.01935,42.993625,-1.787,38.01,21.69,19.2725,72.026,9.184,0.28935,3.9305120545,0.58843449,-0.016782975,23.3851,409.79,0.152894,2164.14,0.740385,0.331716,102.563,344.401998097051,285.860220797721,4.625880553445,6.14325980392157,3.46297976011994
2,18.25,2.1957385,43.390675,42.8312,-0.4245,0,21.4975,19.1525,72.591,8.93369,0.30185,3.821859001,0.6261735,-0.02125135,23.078,411.166,0.148343,2203.825,0.757745,0.330411,102.573,326.031398667935,283.758547008547,-2.94791677012176,-1.690407239819,3.67552473763118
2,18.75,1.507258,36.5771,33.600925,1.10575,0,21.2675,19.065,75.529,9.62687,0.306,3.8721329945,0.5488510775,-0.0222741,22.899,411.066,0.145891,2260.94,0.72749,0.30146,102.572,333.278306374881,281.815170940171,-2.43014481899318,-1.07175904977376,3.81830022488755
2,19.25,1.6518615,41.690525,49.52375,-0.31300675,0,20.9175,18.9775,77.28425,8.48492,0.2952,3.844770176,0.575583,-0.021256,22.7641,412.705,0.143264,2255.73,0.73187,0.337925,102.587,330.836584205519,279.594195156695,-1.99104943144941,-0.984085595776772,3.72762931034483
2,19.75,1.704317,25.683,30.45615,-0.0566455,0,20.7775,18.8825,77.252,7.827025,0.29285,3.988701431,0.5490873855,-0.0180678,22.9179,412.223,0.141668,2291.625,0.747173,0.338169,102.603,340.240723120838,278.427172364673,-1.62991351750595,-0.996985294117648,3.9905715892054
2,20.25,2.03930375,39.778,32.83,2.8569125,0,20.7425,18.71,77.945,7.88683,0.29625,3.880601261,0.5608001295,-0.0243285,23.0296,412.945,0.141621,2292,0.795246,0.372931,102.635,332.602283539486,276.568376068376,-1.46965206084741,-0.637547511312217,4.06643178410795
2,20.75,2.356861,29.5545,35.7833,1.57663,0,20.795,18.6875,79.099,8.0469,0.3008675,3.7614560175,0.494614874,-0.01654445,22.8782,415.795,0.141578,2392.8275,0.884483,0.34692,102.659,334.75071360609,278.700854700855,-1.57013640182171,-1.0828487933635,4.10974325337332
2,21.25,2.0827875,28.14765,33.61125,-0.075144,0,20.8275,18.7,78.374,8.16238,0.28507675,3.89746409675,0.5424857935,-0.0192628,23.128075,419.141,0.1386005,2387.5875,0.7405165,0.3478245,102.698,332.265461465271,277.262642450142,-2.02139082353623,-1.29259803921569,3.57403298350825
2,21.75,1.869001,41.5525,30.413,1.38303,0,20.7925,18.7125,79.367,8.34287,0.2899,3.7197527305,0.5226882895,-0.0266444,23.1557,419.245,0.134971,2411.045,0.827921,0.362834,102.687,331.076831588963,275.045584045584,-1.96363426148919,-1.05446832579186,3.54662668665668
2,22.25,2.09259575,37.17825,32.6049,-1.191375,0,20.8725,18.555,78.21475,8.034,0.31428,3.7452444165,0.528092746,-0.0213364,23.1863,419.664,0.135435,2436.685,0.689711,0.335122,102.713,331.043529971456,273.029202279202,-1.57250495368829,-0.655487933634992,3.66340517241379
