DOY2,HR2,FC,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.920050883112501,2.06956839700965,0.268560301232605,-15.2390556810141,0.577116282082228,424.950015440257,4.47665045776488,426.207142564221,4.35846652733895,424.101309342313,424.554874519809,4.40244880989087,426.787966890685,428.182100421132,4.42323802765662,428.183254425792,4.41165853332079,434.2920406888,4.2713169763888,426.959595015873,442.628003406376,4.58694796553917,432.144977468358,3.20007829543948,1.95330985097638,0.120887564131913,1.6,1.17,0.575,0.375,0.26,1.73625,1.524,1.0477,1.50385,0.33475,-0.7093,-0.2649,101.80383,63.64,2.0769,1.645,0.915,0.74,0.845,0.095,0.5,-2.62,1.65,0.5,273.95,318.1,296.5,309.7,-0.345,0.24,0.005,0.135,0.315,0.13,-0.17,0.015,0.02,-0.21,2.889,3.4025,4.9565,5.6325,6.565,7.474,9.1705,10.6915,11.2215,3.553,4.191,5.1565,5.618,6.6655,7.093,8.6645,10.5085,11.301,4.0365,4.619,5.355,5.8515,7.194,7.9185,9.925,11.475,12.3455,2.4425,2.9685,3.8315,4.8085,5.6615,6.2975,8.6765,10.7975,11.444,1.7455,2.531,3.824,4.898,5.889,6.766,8.612,10.4445,11.3965,-14.7305,-9.705,-14.554,-49.39
1,5.75,0.570494009582978,2.44163867963121,0.26227556576927,-14.8684406299559,0.59745360347827,425.641108003478,4.41640963529733,425.721632543311,4.34719491646621,424.150984188482,424.599712774433,3.96897362847087,423.527104996894,428.274740957186,4.40184592979211,428.790613319977,4.28015535763153,433.198730393519,4.33697571414188,435.804073788046,441.040628355325,4.6015444705644,447.078734572519,3.12068747617754,1.82004530632627,0.116853086543262,1.555,1.13,0.575,0.355,0.255,1.75135,1.49,0.7988,1.50705,0.07115,-0.53875,-0.2394,101.817935,63.755,2.0172,1.325,0.835,0.67,0.73,0.245,0.55,-2.64,1.6,0.475,272.85,317.25,297.65,310.1,-0.345,0.245,0.005,0.13,0.325,0.105,-0.17,0.01,0.02,-0.17,2.92,3.4085,4.9595,5.6315,6.577,7.4735,9.19,10.692,11.2205,3.56,4.196,5.175,5.6025,6.664,7.092,8.661,10.507,11.3005,4.024,4.6245,5.3705,5.838,7.191,7.915,9.928,11.4695,12.344,2.459,2.9725,3.812,4.8195,5.6565,6.295,8.674,10.7975,11.4425,1.6655,2.4385,3.7875,4.873,5.8865,6.768,8.59,10.438,11.3955,-14.133,-9.906,-14.341,-46.38
1,6.25,0.459415855118882,1.17910419082413,0.275626671316106,-18.2377541736168,0.572553726255845,425.718700815677,4.42313320174575,426.102701851563,4.13931428761799,423.81530790625,424.298537264781,4.02218853730164,426.579029995254,428.482051364285,4.28871381335686,428.007405352913,4.26542178436389,433.351891494947,4.21435262752003,425.924129000307,438.75406566264,4.4956979881811,438.970310246032,3.32228078610378,1.76366575555528,0.110486012769499,1.7,1.24,0.605,0.36,0.27,1.4313,1.435,0.69645,1.48795,0.10875,-0.89505,-0.3468,101.83811,64.33,2.0153,1.285,0.63,0.74,0.805,0.31,0.6,-2.56,1.6,0.405,272.2,317.4,298.35,310.4,-0.34,0.25,0.005,0.14,0.335,0.1,-0.17,0.04,0.02,-0.21,2.8915,3.3675,4.946,5.6315,6.573,7.473,9.189,10.6915,11.2195,3.554,4.1775,5.1715,5.588,6.6625,7.09,8.6575,10.506,11.2995,3.987,4.6225,5.352,5.833,7.1875,7.912,9.9275,11.468,12.343,2.4255,2.96,3.7585,4.828,5.6515,6.293,8.6715,10.7975,11.442,1.65,2.4455,3.7545,4.8525,5.8885,6.762,8.61,10.4425,11.3945,-13.158,-9.626,-14.207,-46.925
1,6.75,0.852876017916735,2.3770478821651,0.288317319255458,-16.9172662587176,0.613526519716387,425.34466293294,4.42964305449458,426.528414908589,3.97939245965143,423.665678385417,423.895000789892,3.92886844253982,423.056271296875,428.070535713611,4.22351519928467,428.658909689569,4.05774756592142,435.646691979482,4.22308945155808,433.023436651852,440.270783485901,4.35915807719106,447.247118811985,3.28946872290835,1.81729591227429,0.124723483106394,1.625,1.24,0.665,0.395,0.27,1.4006,1.371,0.4648,1.3131,0.07595,-0.87395,-0.30595,101.8489,64.7,1.9986,1.315,0.835,0.72,0.77,0.035,0.6,-2.4,1.6,0.45,274.7,317.2,300.15,309.55,-0.3,0.28,0.05,0.17,0.37,0.115,-0.17,0.01,0.03,-0.19,2.89,3.3445,4.9045,5.629,6.57,7.4675,9.188,10.691,11.2185,3.553,4.1685,5.1405,5.5775,6.66,7.0945,8.654,10.504,11.299,3.943,4.6015,5.3325,5.8355,7.1845,7.9085,9.928,11.4665,12.3415,2.4315,2.9675,3.7305,4.8315,5.6495,6.2915,8.6695,10.7975,11.441,1.66,2.482,3.729,4.8355,5.893,6.763,8.588,10.442,11.394,-13.335,-9.753,-14.747,-49.04
1,7.25,1.17488388013362,2.41481897938147,0.307845293004808,-17.2710463053851,0.625514985859713,424.838601986001,4.20917821203895,426.896103742823,4.00322731740986,424.203629182099,424.920691697595,3.89411737925179,428.494873705882,428.320092814661,3.94333343720707,429.089181886824,4.11784792952118,431.876055864063,4.20744349838905,428.476646357426,442.798442508766,4.36951309138091,441.105343474026,3.30968274006797,1.57183180529387,0.13247922506839,1.73,1.23,0.665,0.41,0.28,1.1665,1.12,0.53565,1.1036,0.22845,-1.0006,-0.6451,101.85095,64.39,2.0013,1.445,0.885,0.75,0.83,0.145,2.6,0.345,3.7,0.9,273.35,316.15,300.1,309.85,5.055,5.28,4.585,2.74,1.99,1.505,0.28,1.055,1.175,1.135,2.8755,3.331,4.874,5.637,6.5665,7.465,9.1675,10.69,11.218,3.533,4.1625,5.143,5.5715,6.656,7.093,8.6505,10.503,11.298,3.9025,4.596,5.3145,5.837,7.1825,7.9045,9.9275,11.464,12.3395,2.4,2.962,3.7145,4.82,5.6455,6.2895,8.667,10.7965,11.4395,1.6495,2.412,3.7205,4.818,5.883,6.784,8.587,10.4415,11.393,-15.008,-10.235,-14.978,-50.15
1,7.75,1.08341531318041,2.1053784349406,0.291543414536014,-15.5802871880804,0.634677359269554,425.30931055976,4.35220375310479,427.582075968711,3.98069644218673,423.428487048673,424.411933597877,3.63988927400803,423.968363326087,430.790329380012,3.93690478717162,429.192248869958,3.98070402892772,432.106265300015,4.24434828439556,435.571299671974,442.968270979381,4.51651502717077,441.199992925234,3.37844137964797,1.38572644284631,0.118030229656222,1.67,1.22,0.63,0.4,0.275,0.982,0.968,0.6251,0.95445,0.1468,-0.9544,-0.33355,101.876035,64.555,2.0161,1.91,1.015,1.095,1.2,0.375,16.35,24.04,22.05,4.565,274.95,318.45,297.4,311.85,47.58,46.24,40.155,21.375,13.87,13.295,4.16,7.1,9.005,9.675,2.908,3.2755,4.846,5.6445,6.562,7.454,9.1665,10.6895,11.2165,3.5395,4.1485,5.119,5.568,6.6515,7.0915,8.647,10.501,11.2975,3.857,4.584,5.275,5.843,7.192,7.913,9.927,11.4625,12.338,2.374,2.942,3.7215,4.794,5.638,6.289,8.664,10.7965,11.438,1.6365,2.363,3.6965,4.7935,5.872,6.7815,8.586,10.44,11.392,-14.5465,-10.234,-14.949,-23.765
1,8.25,1.50808970789968,3.8508725236081,0.359973711963626,-11.052113911483,0.629840816021665,425.943798389325,4.21294069898516,427.332376184428,3.95827880101416,424.043687111445,425.19463361447,3.87768709074475,425.814444618557,429.414295624103,3.95296452514292,430.01181769855,4.00047269481981,433.495353528971,4.2614243291628,428.854015547883,440.246340718477,4.6037123966468,441.31154328254,3.22854144679594,1.53455907627657,0.118390481023459,1.7,1.27,0.695,0.45,0.3,1.1394,1.335,0.87565,1.1823,0.9014,-0.7043,-0.1244,101.877095,64.225,2.0652,2.48,1.615,1.645,1.75,1.04,32.5,64.235,61.85,8.36,274.15,319.45,299.65,314.3,128.805,107.405,93.86,48.895,33.195,31.32,10.47,17.775,24.74,25.495,2.928,3.2615,4.8265,5.656,6.558,7.461,9.1655,10.689,11.2155,3.53,4.14,5.1125,5.551,6.6465,7.09,8.6435,10.5,11.2965,3.879,4.62,5.288,5.838,7.188,7.907,9.9265,11.46,12.3365,2.3445,2.9545,3.7255,4.7735,5.6285,6.293,8.662,10.796,11.438,1.646,2.4205,3.743,4.7895,5.8675,6.7835,8.585,10.432,11.391,-13.9385,-10.147,-14.449,11.045
1,8.75,1.62147314991542,7.39652620597779,0.429865515135717,-0.838612931601111,0.781757479726622,426.404700106816,3.9229955743286,427.760423166323,3.96470384565154,424.02693112766,425.352653528594,3.72571191075082,425.81237941579,429.944646459861,4.01792848908646,429.919055118122,4.01969605564703,433.534575144205,4.29812606154084,432.143804774359,438.432744163043,4.68532225849553,437.890068300757,3.14410438069131,1.798786581505,0.122182880333741,1.76,1.41,0.8,0.48,0.33,1.5166,1.375,1.0624,1.7644,1.3326,0.0434,0.53385,101.88723,64.6,2.09615,3.175,2.245,2.15,2.11,1.665,44.55,107.75,97.75,13.7,274.75,322.95,302.1,317.6,211.11,162.625,139.77,89.82,48.16,47.56,17.37,32.03,39.375,43.495,3.0285,3.298,4.8785,5.6755,6.5545,7.459,9.1645,10.6875,11.215,3.5565,4.1395,5.128,5.545,6.6435,7.0895,8.629,10.498,11.2965,3.999,4.667,5.314,5.856,7.184,7.9,9.9245,11.4585,12.3345,2.45,3.035,3.7935,4.778,5.6225,6.2955,8.6595,10.796,11.4365,1.7825,2.473,3.7825,4.798,5.866,6.7835,8.584,10.431,11.3905,-14.206,-10.336,-14.098,58.145
1,9.25,2.02011373606119,12.1252357914863,0.526784521233307,18.1309219207873,0.821629220389589,425.629416946648,3.87697687044249,426.629227823563,4.01343315363937,424.520214603049,424.404214811778,3.85903634831858,424.679700189274,426.879305872115,4.08626388944454,427.366124496025,4.14000889701304,431.347117764975,4.37387242204023,427.902954941007,433.442698640126,4.578460368559,435.477915137931,3.19156506448578,2.26182096589486,0.150788408963558,2.07,1.56,0.91,0.625,0.39,1.7869,1.9845,1.3917,1.959,2.1225,1.02655,1.9441,101.908755,62.44,2.3637,4.215,2.96,2.905,3.265,2.49,67.05,148.7,145.25,18.925,278.35,327.4,306.55,321.95,308.17,278.09,247.22,129.165,82.605,87.11,26.125,51.25,63.31,69.715,3.1275,3.4235,4.963,5.701,6.5545,7.46,9.1635,10.691,11.2135,3.612,4.23,5.1815,5.559,6.643,7.0895,8.626,10.497,11.2955,4.031,4.669,5.338,5.864,7.184,7.894,9.923,11.456,12.333,2.612,3.1275,3.833,4.789,5.6195,6.2965,8.657,10.796,11.4355,2.169,2.689,3.862,4.814,5.8715,6.785,8.583,10.429,11.3895,-13.148,-10.026,-13.4595,96.555
1,9.75,1.40543476130522,16.0525231474349,0.596892755734075,42.0519041517867,0.933733479685264,425.127580778056,3.84015758487217,425.349454301548,4.16869616598273,423.579039618421,423.875581409097,3.88951604387359,423.546836625786,425.636810120289,4.17426465754951,425.947863907154,4.35005472465109,428.015444602464,4.55359454304703,434.077585088889,429.930287720167,4.82322526473187,430.127723345073,3.44183419866594,2.82159537722572,0.200587682423412,2.07,1.64,1.02,0.71,0.455,2.5989,2.5675,1.9767,2.9742,2.8008,2.18885,3.62785,101.929965,58.6,2.45155,5.455,4.26,4.58,5.1,4.3,99.25,214.05,211.1,26.285,281,330.25,312.25,330.05,428.42,405.665,370.83,149.415,139.56,138.35,32.145,74.24,85.345,94.535,3.492,3.7155,5.006,5.7075,6.564,7.458,9.162,10.689,11.2125,3.9515,4.4745,5.258,5.605,6.6475,7.0895,8.633,10.4955,11.295,4.179,4.723,5.382,5.916,7.193,7.888,9.9215,11.4545,12.3315,2.915,3.348,3.9005,4.805,5.621,6.2985,8.655,10.7955,11.435,2.695,2.8345,4.0485,4.869,5.8825,6.788,8.6035,10.437,11.3885,-11.983,-10.133,-12.8145,149.545
