DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,PA_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TA_1_1_1,RH_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,G_1_3_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,NETRAD_1_1_1
1,5.25,-0.00962661,2.255,20.6003,1.7971775,2.984335,0.219971,18.43615,102.55975,494.3765,10.8121,0.682267,0.51739675,0.25371225,0.34545575,8.2,95.35,10.21,10.255,10.49,-2.21044,-1.22581,-1.12295,-1.57539,2.13333,331.3065,354.68475,0,-20.83435
1,5.75,-0.018261025,2.573975,18.151225,1.8327075,3.206655,0.21083825,18.3305,102.5715,495.1525,10.7547,0.706195,0.56050125,0.24978325,0.2822725,8.09,95.8,10.115,10.22,10.44,-2.487765,-1.56452,-1.3934425,-1.65041,1.86667,328.8295,354.61375,0,-23.0614
1,6.25,-0.00959674,2.78457,19.3457,1.765615,3.15532,0.21377625,17.99945,102.57775,484.335,11.0953,0.68022775,0.53392675,0.25555325,0.32803975,8.075,96,10.03,10.16,10.39,-2.81403,-1.85484,-1.8114775,-1.76294,1.833335,327.2825,353.29025,0,-23.6516
1,6.75,-0.012031225,5.12991,17.3411,1.58193,3.271485,0.220871,17.906,102.6025,482.33575,11.3203,0.685126,0.53961725,0.26409825,0.32403475,8.155,96.1,9.95,10.105,10.335,-3.14845,-2.040325,-2.2008175,-1.575395,1.7,329.032,353.535,0,-20.65405
1,7.25,-0.01185275,4.2118275,17.3978,1.708,3.09236,0.22461475,17.695275,102.64075,478.35775,11.2269,0.668074,0.5534105,0.26161025,0.303045,8.275,96.1,9.905,10.045,10.295,-3.56444,-2.282255,-2.3606575,2.10053,2.2,334.89,353.787,7.96646,-16.2897
1,7.75,-0.0111464,4.086195,16.992175,1.76348,3.20401,0.1885545,17.91295,102.66725,482.028,11.27245,0.68401125,0.57585075,0.21880075,0.302027,8.32,96.15,9.81,9.99,10.26,-3.996735,-2.54032,-2.577865,45.94895,8.6,333.2,354.313,57.96645,1.44296
1,8.25,-0.0159962,9.55211,25.5329,2.3146575,3.3048825,0.2213625,17.793775,102.67325,490.301,11.2868,0.62552425,0.54945825,0.25116425,0.3460235,8.56,95.95,9.725,9.935,10.225,-4.102775,-2.741935,-2.6516375,127.457,11.86665,334.9865,355.481,179.7695,42.2309
1,8.75,-0.015740225,12.5196,24.5468,1.92308,3.60954,0.26345625,18.6036,102.6965,489.367,11.05545,0.698303,0.5910755,0.2867385,0.376775,8.56,95.3,9.68,9.8325,10.1875,-4.26183,-2.9112925,-2.8114775,212.65925,11.56665,334.25475,357.11275,330.71275,113.26825
1,9.25,-0.0136218,16.00625,37.45585,1.523485,4.12012,0.271528,18.89685,102.7195,491.11,10.80465,0.725467,0.592851,0.3082275,0.3813355,9.1,94.5,9.6825,9.795,10.1675,-4.168025,-3.056455,-3.09836,286.5155,15.983325,340.81725,359.362,467.97725,175.4775
1,9.75,-0.01347385,20.5791,46.1389,1.706515,4.3652,0.2717705,19.2625,102.7255,488.031,10.9853,0.7783185,0.6118535,0.326086,0.3987605,9.4775,93.05,9.6625,9.835,10.15,-4.212885,-2.9637125,-3.418035,360.84,21.499975,339.368,362.16,585.01075,243.013
1,10.25,-0.0144264,24.8733,53.110975,1.79902,4.567045,0.303481,19.50705,102.723,481.942,11.1986,0.856004,0.7082185,0.350079,0.387118,10.03,92.05,9.6475,9.81,10.145,-3.8254525,-2.8951625,-3.581965,425.54425,26.4167,336.65125,365.521,702.9875,300.942
1,10.75,-0.0195642,30.2621,68.4897,1.80629,4.467695,0.324323,20.38225,102.7135,474.45325,11.48095,0.900606,0.6921635,0.3935865,0.438862,10.645,89.25,9.8725,9.925,10.1575,-3.52773,-2.620965,-3.5245875,478.301,33.4167,334.70475,370.027,792.7675,347.698
1,11.25,-0.02202815,33.0674,76.7039,1.85322,4.38263,0.31029675,20.7152,102.67,468.082,12.05955,0.88045,0.751049,0.374614,0.464456,11.32,87.5,10.01,10,10.15,-2.82219,-1.82258,-3.2459,519.88,39.8667,334.291,377.09725,878.407,386.97775
1,11.75,-0.021689925,37.59705,99.8063,1.68157,4.08869,0.27649325,21.363575,102.63825,462.28225,12.302,0.8248475,0.72807275,0.372939,0.44880825,11.9775,84.975,10.17,10.08,10.1675,-2.1451875,-0.73387075,-2.565575,546.8495,47.550025,336.8305,380.651,919.13025,403.2895
1,12.25,-0.019522,33.719275,101.3022,1.6976125,3.7626525,0.283165,21.926,102.60175,456.18475,12.29825,0.83379525,0.8146205,0.32969675,0.4353285,12.405,82.3,10.33,10.1725,10.21,-1.0685125,-0.044354875,-2.229505,555.51375,50.583325,338.294,386.07875,922.17,403.11625
1,12.75,-0.02320585,46.86735,87.56095,1.66061,4.20796,0.3010285,22.35315,102.547,454.213,12.56785,0.951579,0.804124,0.353777,0.4673015,13.42,80.35,10.415,10.3,10.215,-0.318108,0.326613,-1.680325,553.90125,52.55,338.2635,390.06825,932.7045,393.41825
1,13.25,-0.0268553,44.29325,103.88825,1.402845,4.567965,0.3145735,22.9589,102.507,452.42475,12.5797,0.93803,0.775359,0.3792695,0.407921,13.75,79.87,10.53,10.39,10.24,0.212072,1.17742,-1.040985,538.935,52.8667,340.091,391.03675,898.113,383.33425
1,13.75,-0.0191053,34.523,97.1304,1.3258275,4.26848,0.3058055,23.3209,102.463,448.977,12.790125,0.887597,0.7960225,0.3446065,0.4140925,14.22,78.77,10.65,10.48,10.31,0.783034,1.59677,0.1229509,489.797,56.2667,341.506,391.236,840.671,332.75
1,14.25,-0.02254215,28.9152,105.52675,1.4245425,4.613495,0.298069,23.34885,102.4445,446.1735,12.712375,0.904344,0.759494,0.362869,0.402192,14.85,78.67,10.76,10.54,10.37,1.51713,1.74194,1.163935,443.436,58.4667,339.485,393.405,730.398,271.1855
1,14.75,-0.018972325,26.4456,106.0435,1.504795,4.4450775,0.2965225,23.564475,102.447,444.492,12.42665,0.86898575,0.74309075,0.35627375,0.36805275,15.0525,77.3675,10.865,10.675,10.4375,2.214515,2.4112925,1.60656,377.38175,60.68335,334.29825,393.315,614.62275,215.901
1,15.25,-0.019635175,17.756775,87.077,1.3832525,4.0833975,0.27423775,23.570575,102.427,443.5915,12.621475,0.86078575,0.712993,0.302989,0.32557025,15.31,77.32,11.01,10.76,10.5,2.44698,2.54839,2.3893425,300.9,60.0667,335.574,393.424,498.742,149.6765
1,15.75,-0.01393,13.08615,77.8245,1.341225,4.257955,0.276614,23.90115,102.431,443.328,12.5818,0.8675995,0.6485005,0.324148,0.3055995,15.14,76.49,11.14,10.87,10.58,2.88744,3.32258,2.52049,224.231,58.1333,325.379,390.62,371.488,79.7645
1,16.25,-0.0124061,4.66629,58.952775,1.26448,3.64317,0.25724,23.58245,102.433,442.21275,12.5536,0.758709,0.643636,0.3079105,0.227763,15.1,77.49,11.25,10.98,10.64,3.83361,3.54839,2.91803,136.759,49,321.104,388.5655,234.382,12.338075
1,16.75,-0.0085991125,0.788382,43.070375,1.2180025,2.944855,0.211057,23.4596,102.4395,444.179,12.6222,0.7242705,0.5339305,0.2486615,0.230876,14.71,79.17,11.28,11.01,10.72,4.33931,3.69355,3.47541,60.3151,22.2,320.761,384.899,95.1782,-24.2754
1,17.25,-0.00553858,-0.4440175,33.2055,2.17794,3.175965,0.1894255,23.3757,102.436,447.96225,12.811,0.565751,0.4957145,0.2101475,0.2830095,13.8425,81.575,11.3,11.0975,10.7825,4.367865,3.3024225,3.72951,4.9512375,2.53333,325.19625,381.938,14.72745,-29.3052
1,17.75,-0.00607096,0.24096575,29.2187,2.6639625,2.94609,0.18637775,22.95555,102.44,454.155,12.7592,0.6336435,0.503764,0.2085405,0.3176195,12.64,84.8,11.34,11.13,10.84,4.35563,3,4.2623,-2.70068,1.73333,324.834,377.843,0.209644,-35.55535
1,18.25,-0.005614715,0.0359268,25.9656,2.0647025,3.26737,0.181895,22.4663,102.4525,458.75975,12.8053,0.6539755,0.55061575,0.2175305,0.352921,11.94,86.2,11.32,11.18,10.86,4.12724,3,4.33607,-2.47562,2.06667,325.113,376.2615,0,-36.67125
1,18.75,-0.007251205,0.9833175,24.46675,1.9317,2.96986,0.1740765,21.871875,102.471,463.90975,12.868925,0.58156825,0.51259675,0.21277625,0.34282875,11.26,87.1,11.29,11.19,10.84,4.04568,2.48387,3.942625,-2.32558,2.2,319.455,374.005,0,-37.8936
1,19.25,-0.00630003,0.343667,20.18095,2.72923,3.1392775,0.215553,21.54515,102.4825,464.4845,12.3363,0.55960275,0.54921775,0.22600375,0.33419625,11.01,88,11.26,11.2,10.91,4.24144,2.14516,4.03279,-2.32558,2.33333,329.868,372.585,0,-27.5704
1,19.75,-0.00731824,0.58300975,20.091075,2.00456,2.878575,0.1994215,21.308275,102.4915,468.466,12.69605,0.612874,0.54241625,0.22072175,0.3517,10.62,88.9,11.21,11.17,10.96,3.86623,2.1129,3.7786925,-2.55064,2.2,322.574,371.442,0,-26.0528
1,20.25,-0.00590838,1.366405,21.3463,2.464115,2.987445,0.1986215,20.98995,102.49,468.603,12.32495,0.612311,0.54380225,0.210049,0.34059075,10.15,89.6,11.17,11.12,10.97,3.58891,2.01613,3.76639,-2.02551,2.13333,325.215,369.023,0,-27.0921
1,20.75,-0.00615176,1.29357,20.490375,1.7501725,3.0598225,0.181382,20.8776,102.49575,469.255,12.33035,0.630363,0.49550175,0.208144,0.33613375,9.86,90.1,11.11,11.03,10.96,3.47471,1.95161,3.762295,-2.32558,2.06667,322.6,368.56425,0,-24.314125
1,21.25,-0.00688039,1.1372085,18.9111,2.56913,2.788285,0.196767,20.702425,102.4985,472.03225,12.34225,0.62633325,0.5221305,0.211919,0.30739025,9.79,91.1,11.05,10.98,10.98,3.24633,1.95161,3.56967,-2.25056,2,321.91,367.424,0,-25.66835
1,21.75,-0.009951175,0.452225,20.985275,2.316635,3.2211575,0.2077415,20.321175,102.505,474.251,12.37045,0.63074675,0.5053575,0.227171,0.2996995,9.8,92,11.02,10.94,10.93,3.05057,1.95161,3.368855,-2.25056,2.06667,319.239,366.502,0,-33.281075
1,22.25,-0.009056235,1.03347325,16.84535,2.292685,2.890215,0.21036375,20.1049,102.51825,479.31425,12.20635,0.645095,0.5355635,0.2418385,0.30570875,9.56,92.4,10.94,10.93,10.88,2.8385,1.79032,3.40164,-2.10053,2.06667,328.7,364.87875,0,-34.49685
1,22.75,-0.0079277375,1.0615225,18.033975,2.3281175,3.0053625,0.2131245,19.838475,102.54125,478.098,11.8769,0.60884775,0.5172075,0.222268,0.2836355,9.23,92.7,10.89,10.85,10.89,2.67537,1.72581,3.3237725,-1.80045,2,328.721,364.61725,0,-26.095
1,23.25,-0.00825032,1.7301725,14.80215,2.52094,2.88616,0.205925,19.531175,102.53625,481.648,11.6384,0.643686,0.53735225,0.23783725,0.2890505,9.06,93.2,10.84,10.79,10.87,2.49592,1.62903,2.9590175,-1.72543,1.8,330.285,364.25175,0,-22.906475
1,23.75,-0.00939858,1.02276675,18.071175,2.82676,3.177585,0.21006175,19.564525,102.5395,482.714,12.0054,0.6187675,0.52068125,0.2631335,0.284527,8.88,93.3,10.78,10.71,10.86,2.38173,1.51613,2.55738,-1.87547,1.93333,322.272,363.339,0,-24.651625
2,0.25,-0.0109997,1.20217,21.6606,1.95358,3.897695,0.2154675,19.5778,102.434,474.022,11.895325,0.685913,0.546821,0.2503855,0.2987495,9.905,89.65,12.525,12.705,12.635,3.68679,3.14516,3.90574,-2.96324,2.1,306.3205,359.978,0,-65.2778
2,0.75,-0.01116835,1.8954725,18.622275,1.99716,3.90842,0.2089175,19.49595,102.4425,470.1025,11.6628,0.6805355,0.551767,0.234104,0.3397795,9.635,90.2,12.4,12.625,12.585,3.042415,2.919355,3.52459,-2.70068,2.033335,306.0235,358.934,0,-62.9403
2,1.25,-0.008934875,1.4156725,17.4971,2.30327,3.436805,0.19099175,19.21575,102.4335,470.619,11.5423,0.67648,0.554672,0.2252355,0.3072305,9.61,90.85,12.31,12.52,12.53,2.23491,2.58871,3.37705,-2.51313,1.93333,313.668,358.294,0,-59.5949
2,1.75,-0.0116054,1.97105,19.045275,2.0253125,4.013245,0.195241,19.11455,102.4335,476.085,11.335825,0.709746,0.5353105,0.24201,0.314644,9.42,91.65,12.195,12.405,12.495,1.484505,2.17742,2.840165,-2.43811,1.833335,315.7025,356.69,0,-60.435225
2,2.25,-0.0144524,1.281435,23.71015,2.10906,3.500685,0.2039345,18.89815,102.422,475.802,10.8465,0.637026,0.537782,0.246654,0.3312425,9.275,92.1,12.055,12.325,12.46,0.88907,1.741935,2.64754,-2.28807,1.86667,317.3155,355.656,0,-57.78865
2,2.75,-0.009262595,0.64239,16.0912,1.78639,3.3940575,0.1918545,18.77615,102.4105,476.864,11.0381,0.6292395,0.5166995,0.2310815,0.315197,8.965,92.65,11.945,12.21,12.415,0.489396,1.41129,2.44262,-2.43811,1.93333,312.7735,355.20175,0,-50.837275
2,3.25,-0.0114347,1.21186,16.33815,2.330245,3.3937375,0.2050865,18.8385,102.397,476.8315,11.00565,0.6401805,0.5215185,0.245065,0.302667,9.03,92.85,11.81,12.075,12.36,0.0897226,1.04839,1.983605,-2.55064,2.033335,307.259,354.3405,0,-50.109975
2,3.75,-0.010929875,1.62521,15.72505,1.89699,3.30837,0.20309175,18.73695,102.3755,481.92475,11.028,0.60038,0.5282275,0.235853,0.3138575,8.79,93.05,11.71,11.955,12.31,-0.1876015,0.612903,1.7336075,-2.43811,1.766665,311.9735,353.653,0,-47.49255
2,4.25,-0.00922419,1.4734,16.4182,1.971425,3.034695,0.18719325,18.43095,102.3935,480.61,10.8828,0.613252,0.493439,0.218041,0.294869,8.675,93.2,11.625,11.835,12.245,-0.6280585,0.1209676,1.2909875,-2.66317,1.66667,313.3135,352.47475,0,-51.8688
2,4.75,-0.00952687,-0.04233765,13.2066,1.76083,3.07026,0.206157,18.44935,102.3935,480.446,10.7832,0.5972575,0.524412,0.234683,0.2898575,8.39,93.75,11.505,11.72,12.165,-1.288745,-0.1209675,1.16393,-2.77569,1.8,308.9735,350.10475,0,-50.1771
2,5.25,-0.01219265,1.190004,13.845175,1.679405,2.88665,0.189799,18.26825,102.4005,475.94275,10.7014,0.6244265,0.509168,0.220231,0.3726285,8.48,94.05,11.38,11.625,12.08,-1.835235,-0.532258,0.688525,-2.47562,1.8,312.3315,350.546,0,-35.9721
2,5.75,-0.00875875,2.62394,16.5869,1.8321375,3.041955,0.19193825,18.2917,102.4055,478.9435,10.6741,0.669972,0.503891,0.2281605,0.3584955,8.125,94.1,11.335,11.515,11.995,-2.324635,-0.903228,0.2295085,-2.47562,1.8,315.3325,349.07,0,-33.0804
2,6.25,-0.006398165,1.7165525,12.4922,2.256185,2.6954475,0.190035,17.98735,102.432,480.637,10.768075,0.672752,0.557092,0.226232,0.3466685,7.8595,94.5,11.285,11.42,11.935,-2.846655,-1.16129,-0.17622925,-2.47562,1.766665,312.4445,349.27725,0,-36.194175
2,6.75,-0.0107747,2.5661125,14.4364,1.987045,3.18791,0.196348,17.5881,102.464,477.25025,10.661525,0.6256095,0.547187,0.2086345,0.358308,7.653,94.7,11.205,11.36,11.88,-3.40946,-1.45161,-0.5983605,1.612905,2.3,313.661,348.58625,6.91824,-37.92595
2,7.25,-0.012251075,4.026375,15.9489,1.8277725,3.231265,0.21094425,17.73585,102.5,483.06675,10.707425,0.641088,0.5352405,0.233443,0.349259,7.842,94.9,11.13,11.31,11.825,-3.96411,-1.92742,-0.80327875,39.30985,4.666665,316.1145,349.366,59.9581,-10.513075
2,7.75,-0.0117597,5.578755,23.2135,1.90421,3.39578,0.2206135,17.8727,102.516,481.1295,10.86075,0.710061,0.6032235,0.248456,0.325703,8.205,94.45,11.065,11.265,11.79,-4.429035,-2.314515,-1.19672,119.3925,9.33333,318.047,352.415,184.3815,43.042175
2,8.25,-0.0133688,10.441825,30.2654,2.32938,3.5991,0.2523255,18.1526,102.5565,489.09975,11.305725,0.729059,0.6161535,0.281697,0.4123725,8.855,93.3,11.035,11.225,11.75,-4.771615,-2.6129,-1.6762275,215.754,11.6333,317.9995,355.409,346.541,126.343
2,8.75,-0.017666975,22.838675,46.8388,1.7340475,3.988435,0.266603,18.6519,102.572,480.567,11.5103,0.70972,0.658338,0.3046865,0.3821395,9.75,90.7,11.04,11.18,11.695,-5,-2.895165,-1.934425,306.039,15.0667,318.273,360.2595,499.6855,204.63825
2,9.25,-0.02134795,30.336775,68.5463,1.8617,4.674415,0.269037,19.8622,102.5795,469.266,11.710275,0.8421705,0.6990975,0.3256765,0.423261,10.455,88.1,11.025,11.145,11.635,-4.97553,-3.14516,-2.11475,389.4975,20.0667,315.416,366.1435,647.379,282.98375
2,9.75,-0.0240712,40.667275,95.3593,1.44829,4.9896,0.28437725,20.3473,102.5775,463.84875,12.236,0.79248,0.7903245,0.3259495,0.4719035,11.365,84.75,11.02,11.125,11.6,-4.461665,-2.8871,-1.98361,470.593,24.4667,313.698,372.332,792.977,349.397
2,10.25,-0.0215629,52.0531,112.194,1.75974,5.22768,0.29599,21.03345,102.585,457.4845,12.35625,0.9036775,0.8570265,0.3397875,0.4761455,12.245,82.65,11.075,11.135,11.56,-4.08646,-2.45968,-2.307375,551.0125,29.1,325.547,380.27425,919.392,421.175
2,10.75,-0.02654585,55.710725,137.0875,1.7995275,5.107675,0.277713,21.52445,102.5815,452.186,12.086925,0.956797,0.8643355,0.3206195,0.5133275,12.89,80.9,11.34,11.19,11.525,-3.12398,-1.96774,-2.139345,609.5275,32.6333,325.5495,387.735,1027.46,467.64
2,11.25,-0.02389335,71.60525,149.2145,1.5843375,4.99193,0.300039,21.9421,102.5555,447.9295,12.4176,0.9133835,0.88794,0.3448955,0.5733315,13.635,77.72,11.56,11.35,11.5,-2.25938,-0.6048385,-1.44262,660.165,40.96665,326.221,397.53825,1114.885,503.408
2,11.75,-0.0251697,66.980475,179.384,2.091975,5.205545,0.297837,22.39225,102.521,442.777,12.656875,0.9386485,0.910299,0.35631,0.564067,13.975,75.07,11.93,11.6,11.525,-0.766721,0.7822585,-0.770492,687.547,43.36665,318.922,405.3585,1172.33,527.3435
2,12.25,-0.02804325,66.5268,189.4235,1.9624475,5.115195,0.317341,22.79705,102.493,438.071,12.23695,0.9938005,0.9389685,0.3520615,0.553771,15,72.65,12.45,11.9,11.58,0.636215,3.669355,0.217213,691.298,45.7333,324.477,409.697,1189.31,517.43675
2,12.75,-0.034480025,69.7781,202.676,1.77181,5.055585,0.3175955,23.22365,102.442,437.02825,12.5063,1.009023,1.02727,0.3601195,0.5702185,15.53,70.295,12.925,12.18,11.7,2.75693,6.08065,0.8606555,690.548,49.26665,320.11,413.38025,1179.66,525.061
2,13.25,-0.031633225,61.76315,206.20925,1.88778,5.4824675,0.3562545,23.8741,102.4145,434.854,12.1018,1.055235,0.977899,0.3710915,0.529073,16.135,67.545,13.19,12.53,11.795,4.820555,8,1.655735,666.9165,50.3,322.2125,416.8145,1131.34,490.47275
2,13.75,-0.025923375,57.9669,236.50225,1.841395,5.49102,0.3380295,24.18685,102.3775,432.759,11.8815,1.0594,0.9950985,0.3862645,0.500561,16.795,65.445,13.66,12.925,11.95,6.7863,10.258045,2.32787,634.2835,51.73335,329.5905,414.327,1067.085,454.828
2,14.25,-0.037668275,50.3109,240.9795,1.6972975,5.52386,0.333956,24.40395,102.3635,430.7385,11.9022,1.08432,1.04788,0.3759235,0.46924,17.395,64.48,13.955,13.17,12.07,8.597065,12.29035,3.72131,581.2075,53.16665,324.6,417.156,982.1805,405.2035
2,14.75,-0.02951315,46.14145,210.20425,1.9591225,5.427765,0.32295075,24.40325,102.3515,429.594,11.58675,1.07837,0.935635,0.3736235,0.4273125,17.665,64.13,14.14,13.34,12.255,9.730835,13.5484,4.55738,515.4915,56.7,327.997,420.277,866.8765,343.874
2,15.25,-0.02484935,33.23155,190.3555,2.0239425,5.517495,0.309998,24.5705,102.339,429.6995,11.61895,0.98852,0.905607,0.3947205,0.407463,17.785,64.245,14.305,13.5,12.41,10.79935,14.48385,5.786885,436.4965,59.6,328.454,416.947,740.9855,262.969
2,15.75,-0.026578075,28.116425,166.5795,2.0969775,5.56161,0.2950305,24.63295,102.333,429.81,11.9853,0.952002,0.9097795,0.3515005,0.345107,17.735,63.43,14.38,13.71,12.445,11.8026,14.8387,7.20492,353.3005,60.93335,329.394,415.831,596.1215,178.5235
2,16.25,-0.01997125,17.445925,149.04725,1.574815,5.74996,0.29175675,24.5608,102.3175,427.583,12.2009,0.9630345,0.8589505,0.368479,0.3128785,17.525,65.815,14.45,13.81,12.575,12.2757,14.53225,8.5901625,254.6885,58.93335,330.0935,413.2665,430.503,95.946175
2,16.75,-0.01218395,9.30059,119.0835,1.59114,5.023645,0.290497,24.54625,102.3055,427.511,12.2451,0.889679,0.720954,0.3166645,0.273789,17.29,68.18,14.485,13.895,12.72,12.0473,13.71775,9.77049,158.665,47.8,329.911,409.837,259.6435,18.4095
2,17.25,-0.0073655675,2.3840775,91.566325,1.50174,4.781415,0.23845075,24.63005,102.293,428.759,12.5678,0.8618345,0.621509,0.2937505,0.267407,16.825,69.89,14.63,13.97,12.875,13.2545,12.6855,10.331975,66.69165,18.36665,316.7185,398.7745,104.717,-34.9528
2,17.75,-0.0066401,0.886296,70.095925,1.62152,4.055635,0.220628,24.42725,102.309,433.252,12.8575,0.68923,0.557036,0.2759795,0.3103995,15.415,73.11,14.615,14.105,12.99,13.03425,11.87905,10.741825,11.44035,3.766665,318.575,388.234,20.6499,-70.7799
2,18.25,-0.00614534,0.532124,56.614425,2.6417975,3.99069,0.1990285,23.86465,102.321,436.882,13.03385,0.7331935,0.577367,0.269838,0.356958,14.82,76.66,14.51,14.16,13.055,12.25125,10.53225,9.77049,-3.11328,2,315.057,383.17525,0.419287,-71.80735
2,18.75,-0.00835015,1.966065,50.747275,3.2687025,4.0126,0.2273815,23.2099,102.335,441.988,12.736175,0.6713675,0.568223,0.256774,0.4181845,13.625,79.215,14.3275,14.005,13.0875,11.5498,10.072575,9.405735,-3.00075,2.2166675,314.71675,379.25775,0,-67.6196
2,19.25,-0.00730081,0.97711425,47.89795,3.20774,3.700975,0.198808,22.9462,102.3405,445.90525,12.8005,0.666703,0.546505,0.2529325,0.3208365,12.985,80.3,14.2375,13.915,13.155,10.428225,8.495965,8.6598325,-2.906975,2.283335,322.56425,375.42525,0,-63.4431
2,19.75,-0.0077701475,1.75541,42.1303,2.690195,3.675655,0.205143,22.5898,102.363,447.9555,12.366375,0.6863005,0.5415625,0.2550615,0.387216,12.4925,81.3,14.1025,13.7225,13.175,10.0816,6.92339,8.467215,-2.644415,2.1499975,315.986,373.17,0,-72.4944
2,20.25,-0.007711435,1.78741,41.775275,3.04677,4.06059,0.205505,22.00355,102.349,454.02125,12.37505,0.698641,0.633487,0.2557205,0.333238,12.2025,82.45,13.8225,13.7575,13.13,9.3352375,6.1814525,8.139345,-2.85071,2.1499975,308.49875,371.5265,0,-67.691125
2,20.75,-0.00834098,1.87092,37.9971,2.817685,3.60356,0.2044655,21.4719,102.375,452.3145,12.3875,0.7025005,0.583373,0.2404455,0.3645565,11.6125,83.575,13.6575,13.6675,13.12,8.1973875,5.87097,7.52049,-2.8132025,2.0166675,313.13125,369.023,0,-64.76165
2,21.25,-0.007759365,-0.346566,29.90785,2.22406,3.4429,0.204734,21.0971,102.3815,456.589,12.3355,0.63263,0.541538,0.234756,0.347202,11.38,85.4,13.3775,13.44,13.1075,7.805875,5.05242,7.02459,-2.7944475,2.26667,321.00475,367.725,0,-61.7454
2,21.75,-0.007457455,0.9213795,29.038675,1.73706,3.56531,0.20398375,21.0035,102.401,457.02975,12.3251,0.639703,0.523147,0.227219,0.301615,10.9225,86.15,13.2525,13.295,13.0725,7.389885,4.737905,6.7622975,-2.7569375,2.1499975,320.27075,365.84575,0,-68.461075
