DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1,G_1_1_1,G_1_1_2,G_1_1_3,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,USTAR_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NEE_1_1_1,PA_1_1_1
1,16.75,402.579019,6.0668005,0.435411,0.043025,-2.2780045,-2.9713465,-2.885655,-14.38107,14.469036,-1.5482845,0.1757605,1.7390075,0.230693,-0.0666515,0.6927995,0.5423295,0.3121755,59.425911,8.72528,4.078959944,8.490624,10.35306,9.929246,-46.63832,77.47289,36.38055,9.9414,274.7911,348.0767,0.440462,101.634832
1,17.25,403.630636,6.177236,0.495098,0.074528,-6.1550215,-4.936306,-4.9780435,-15.47999,6.823854,-2.634384,0.1373665,1.455108,0.163263,-0.035205,0.488245,0.426364,0.215249,64.08407,8.313953,3.380587461,7.716897,10.26039,10.00715,-70.83701,11.094685,2.857139,1.657212,269.53135,339.86135,0.70476,101.634702
1,17.75,403.967087,5.967671,0.779601,0.077748,-8.755,-7.0822895,-7.063734,-11.6431645,3.961644,-2.711852,0.120004,1.207083,0.136852,-0.023462,0.43336,0.416366,0.187891,69.80992,6.596306,2.6681019865,6.971074,10.273225,9.828361,-74.60805,0.285236,-1.759358,0.800905,271.0172,331.8132,0.819287,101.670874
1,18.25,405.481556,5.877004,0.592358,0.074272,-11.02237,-8.556601,-7.930819,-8.919431,3.7714435,-1.91288,0.211701,1.1151,0.106984,-0.014517,0.412567,0.371947,0.177649,75.48991,5.430818,2.058155728,6.127,10.21828,9.753989,-67.803565,0,-1.7551245,1.011893,272.26485,329.33095,0.815303,101.701627
1,18.75,405.3151245,5.923396,0.926832,0.052362,-11.81,-9.438619,-8.97,-11.9445405,2.442965,-1.62307,0.063786,1.082504,0.108478,-0.015474,0.386756,0.351495,0.166273,77.216528,5.0714975,1.807052,5.350409,10.22385,9.645575,-68.06366,0,-1.488542,1.1350865,271.1333,327.3426,1.030929,101.728032
1,19.25,405.9439925,5.915677,0.7272085,0.0781135,-12.38644,-10.089615,-9.4282235,-10.9788315,1.3774,-0.875257,0.088412,1.12231,0.114789,-0.017088,0.381729,0.366315,0.160776,79.9557915,4.625782,1.666564872,4.930898,10.02695,9.6809525,-61.56856,0,-1.303625,1.2177765,270.16465,324.2386,1.115419,101.766068
1,19.75,407.747037,5.892112,0.904129,0.0660665,-12.53027,-10.24692,-9.484168,-7.995558,1.626115,-1.1313615,0.158551,1.025753,0.106638,-0.014736,0.419162,0.37828,0.148462,81.304358,4.291946,1.609827241,4.477559,10.0944,9.631578,-58.84277,0,-1.28531,1.255153,270.0141,323.062,1.0752585,101.7737595
1,20.25,407.574971,5.9710775,1.009773,0.0284445,-12.04,-10.54555,-9.5525,-9.462557,1.114209,-0.8263575,0.154197,1.0291525,0.0990495,-0.012255,0.429807,0.3830205,0.1599975,84.110473,3.78255,1.3721665,4.313421,9.78,9.445239,-58.82297,0,-1.220872,1.237888,269.3618,320.0599,1.3011105,101.767
1,20.75,408.666468,5.770095,0.8323355,0.033233,-12.68,-10.48079,-9.666987,-10.007907,1.470949,-1.214385,-0.322386,1.018102,0.1156065,-0.0171745,0.422441,0.4054495,0.1818065,86.297521,3.6296785,1.083324,4.098332,9.387052,9.523296,-56.35736,0,-1.334792,1.3634365,265.7595,316.8157,1.147077,101.782
1,21.25,409.145534,5.776578,0.9484515,0.045581,-12.811035,-10.558015,-10.216877,-7.9882235,0.369758,-0.8496365,-0.065443,0.967074,0.106868,-0.015153,0.390356,0.363418,0.133671,87.843648,3.018571,0.958821471,3.939916,9.2148135,9.519232,-53.321975,0,-1.127817,1.322693,269.5006,317.2405,1.0767655,101.8164845
1,21.75,410.0588175,5.766095,0.7753995,0.097851,-12.9876,-10.94906,-10.406495,-7.669377,0.858456,-0.948139,-0.076234,1.071022,0.103763,-0.01411,0.413455,0.40652,0.136763,88.59489,2.908278,0.941884,3.481,9.088615,9.4784875,-50.47761,0,-1.055293,1.265095,269.2332,315.9113,1.006551,101.84019
1,22.25,409.711724,5.708793,1.114129,0.0225965,-13.26675,-10.92158,-10.51706,-10.110836,1.012713,-0.821852,-0.098247,1.101747,0.125978,-0.020268,0.462347,0.405521,0.181086,89.93933,2.754447,0.819437364,3.602726,8.9467665,9.4584415,-45.3921,0,-1.030722,1.274053,273.5184,314.1883,1.205424,101.8306725
1,22.75,409.7231165,5.775783,0.72559,0.016019,-13.195,-10.96121,-10.64861,-8.15209,1.353892,-0.6457875,-0.166098,1.158962,0.11579,-0.017054,0.429317,0.391155,0.164326,90.52663,2.52616,0.740769925,3.344487,8.999046,9.259946,-43.99406,0,-0.8562445,1.335146,276.3933,315.2446,0.9840615,101.8335655
1,23.25,410.3013,5.773112,0.90292,0.032869,-13.29762,-11.25763,-10.435225,-6.454326,0.999203,-0.284846,-0.0179275,1.033129,0.097488,-0.012362,0.383446,0.377646,0.138528,90.998917,2.466094,0.672357,3.044455,9.003169,9.248084,-41.80399,0,-0.9518545,1.179152,279.5287,316.5419,1.332427,101.8376375
1,23.75,410.3275955,5.606513,0.702601,0.028424,-13.62729,-11.36659,-10.285935,-7.471418,2.246894,-0.256968,0.018517,1.142342,0.113914,-0.016763,0.413798,0.390853,0.164122,91.575545,2.520031,0.6076296225,2.813848,8.755934,9.1792415,-41.65885,0,-0.802947,1.166954,282.4046,316.95295,1.042153,101.7922695
2,0.25,409.556011,7.931413,0.9710615,0.051405,-11.62,-9.404742,-8.447588,-13.52377,0.7868725,-0.4841815,-0.2043015,1.3035065,0.1418725,-0.02631,0.4832795,0.4134445,0.2164515,88.813458,4.764665,0.938406155,6.3543895,9.630304,10.1558,-50.920515,0,-0.955632,1.099214,292.0498,327.9713,1.4619965,101.8395755
2,0.75,409.316822,7.771679,1.074137,-0.0314845,-11.80597,-9.008104,-8.744171,-12.442641,0.523799,-0.5950395,-0.187014,1.3089865,0.1784095,-0.0401675,0.4989755,0.414775,0.243858,89.193716,4.824197,0.890677,6.2279695,9.545338,10.106675,-44.715155,0,-0.7369085,1.019021,293.4077,328.2841,1.216417,101.8233475
2,1.25,409.132866,7.834759,1.0565745,0.0055435,-11.89112,-9.2743685,-8.980442,-11.630235,1.292541,-0.47797,0.088348,1.219346,0.1539,-0.028953,0.450513,0.420351,0.216474,90.25489,4.77354,0.8702335,6.170351,9.446204,10.0199455,-40.75941,0,-0.7316085,1.0856305,285.5494,326.9265,1.240632,101.783782
2,1.75,409.6777665,7.792238,0.920916,0.013447,-11.64301,-9.372445,-9.132065,-11.243534,1.5732775,-0.348484,0.108086,1.194213,0.153687,-0.030311,0.439512,0.40609,0.214229,90.145618,4.652156,0.86943477,6.00914,9.32669,9.845187,-40.66996,0,-1.000816,1.072358,288.5412,326.2009,1.246542,101.788476
2,2.25,410.216095,7.789924,1.308818,-0.0218625,-11.80861,-9.7195505,-9.269319,-9.572555,0.977314,-0.408869,0.009312,1.21637,0.136359,-0.024171,0.444203,0.426576,0.19684,90.4713,4.347692,0.814149,5.981571,9.175344,9.813928,-39.05238,0,-0.7675945,1.099941,291.0614,325.7489,1.440841,101.801907
2,2.75,410.21016,7.763973,1.3985255,-0.0090395,-11.89,-10.13276,-9.12,-8.147397,3.163338,-0.1578265,0.125125,1.291963,0.133861,-0.0220035,0.440926,0.409238,0.186483,91.37874,4.31762,0.814645,5.8539175,9.05722,9.737883,-32.49394,0,-0.872218,0.9986865,293.1231,327.0518,1.592699,101.7791665
2,3.25,409.680022,7.8382825,1.1080935,0.022877,-11.80404,-10.231255,-9.101193,-9.290336,2.472204,-0.274454,0.087898,1.151188,0.131693,-0.022046,0.4593235,0.427334,0.1878665,92.69706,4.045322,0.671839,5.5013535,9.02,9.724799,-26.81865,0,-0.7846225,1.078866,295.6471,326.4922,1.341271,101.775203
2,3.75,408.7625515,7.614269,1.061229,0.0085295,-11.73,-10.17,-9.31,-8.7391125,2.4121465,-0.298525,0.084328,1.165267,0.139092,-0.0249595,0.456112,0.428358,0.1943225,92.77023,4.112791,0.737211,5.4389245,8.943302,9.663293,-26.37361,0,-0.6169585,1.044619,300.396,326.0396,1.475493,101.7606395
2,4.25,409.831241,7.53752,1.0458955,0.0075965,-11.66223,-10.05881,-9.54,-9.334527,3.7631165,-0.0919555,0.038156,1.1576915,0.150362,-0.0280975,0.415248,0.395889,0.1962915,92.94888,4.282786,0.694492,5.4644815,8.916286,9.64057,-22.307205,0,-0.821155,1.0287865,301.882,326.1973,1.499596,101.789929
2,4.75,409.1734785,7.6169715,0.941266,0.001575,-12.1,-10.0637,-9.682939,-11.446868,3.2461055,-0.218673,-0.0444145,1.263045,0.1532975,-0.029829,0.4426075,0.4227765,0.212096,92.597779,3.906495,0.652067,5.546866,8.844059,9.620414,-23.763005,0,-0.67767,0.987779,302.7878,324.9033,1.162335,101.8421355
2,5.25,409.439001,7.542116,0.935428,0.007259,-12.11232,-10.39985,-9.841559,-12.955386,3.3119145,-0.1994845,-0.002062,1.3137645,0.1610105,-0.032861,0.4915335,0.444642,0.226512,92.89368,3.747958,0.638042,5.189093,8.69,9.59621,-23.00131,0,-0.866285,0.9944,301.6068,324.5218,1.1828795,101.876086
2,5.75,409.924147,7.280009,0.840782,0.016332,-12.37,-10.50067,-9.885088,-10.302898,3.2425985,-0.438251,0.024334,1.312959,0.165193,-0.0341725,0.4717115,0.402799,0.2094545,93.5933,3.608371,0.586840882,5.409362,8.67,9.55,-21.062085,0,-0.664491,0.986165,302.0063,325.4587,1.2652205,101.9002875
2,6.25,410.2656255,7.295861,0.9293845,0.044151,-12.26515,-10.405745,-9.794084,-7.726371,3.752005,-0.386397,0.156645,1.326312,0.142977,-0.024829,0.438463,0.392077,0.183371,93.51197,3.437265,0.530622,5.301445,8.61,9.44,-18.20194,0.0074145,-0.627952,1.0176425,302.8062,325.8225,1.1457055,101.9052795
2,6.75,409.748489,7.38943,0.8868585,-0.025968,-12.01504,-10.402385,-9.708571,-10.1830605,3.343324,-0.413171,0.085428,1.204177,0.130176,-0.020866,0.449659,0.431126,0.175555,93.74332,3.679521,0.474983,5.02571,8.52,9.43826,-15.580725,2.754714,1.161716,1.442542,305.5981,324.6603,0.963626,101.932979
2,7.25,409.994107,7.384944,0.774251,-0.024557,-11.70319,-10.518855,-8.89,-6.876202,7.4213165,0.464382,0.281056,1.280377,0.155546,-0.030668,0.437287,0.389051,0.214082,93.53005,3.785144,0.528898215,5.610224,8.434132,9.54888,-1.0591895,37.347825,19.428235,4.790602,306.9443,326.6237,1.267638,101.9541275
2,7.75,408.969805,7.619603,0.28411,-0.0997745,-10.59,-9.9751545,-8.75,-0.854081,18.706011,2.276789,0.3838415,1.347041,0.21146,-0.059256,0.592153,0.506714,0.274089,92.0341,4.341218,0.677403,6.478757,8.390866,9.554472,20.671285,131.6642,71.77106,11.76037,305.2766,331.8305,0.780073,101.9483885
2,8.25,407.294876,8.177904,0,-0.321018,-8.75,-9.142966,-7.976192,23.8977775,30.722751,2.835126,0.064055,1.9785545,0.285015,-0.1035205,0.733507,0.6779305,0.3761155,89.177412,5.035206,1.221004192,7.6920555,8.520364,9.585874,66.2608,293.8828,146.7475,22.5529,304.899,338.4781,0.0526385,101.961
2,8.75,404.815183,8.4215345,-0.593035,-0.315525,-5.586638,-7.811,-6.562,43.027481,45.389071,1.919766,0.065478,2.207145,0.3483045,-0.154098,0.909881,0.7752285,0.433912,83.60075,6.388231,1.840950126,8.3428905,8.726425,9.66,119.87445,430.26695,210.52085,27.8601,303.6235,344.9798,-0.839769,101.94949
2,9.25,404.114018,8.430243,-1.286818,-0.153892,-3.081913,-6.245082,-5.113197,76.9489165,53.683427,1.852183,0.120817,2.474631,0.382549,-0.185642,0.998433,0.901809,0.486682,77.21449,7.032165,2.4545645,9.106945,8.795578,9.659862,185.26587,633.54215,309.41135,43.551495,298.4471,350.6364,-1.4958375,101.967
2,9.75,401.921771,8.526507,-2.1087755,-0.1180645,1.628,-3.789229,-3.098617,115.060686,59.916786,2.376431,0.186534,2.741007,0.422549,-0.2256405,1.0643565,0.9771965,0.51378,70.488239,7.981431,2.944305,10.1176595,8.932428,9.661504,245.56851,797.8634,392.0924,52.311245,296.5869,360.6733,-2.345501,101.9558045
2,10.25,400.7206665,8.582426,-2.122258,-0.094364,4.569709,-0.495433,0.2195155,147.349903,72.2276415,2.1279005,-0.0462265,2.6407945,0.438728,-0.237662,1.115163,1.0752225,0.518498,65.529373,8.641713,3.596381159,10.941939,9.010491,9.555372,266.85,889.2674,431.4231,57.68666,299.1596,368.1842,-2.219385,101.923
2,10.75,400.185391,8.698907,-2.303644,-0.056392,8.27083,1.612475,2.996998,180.970761,78.3667575,1.627418,0.0559935,2.636842,0.46732,-0.269667,1.133562,1.159305,0.537964,62.801967,9.319985,4.133534,11.623396,9.19,9.571529,317.5916,1026.752,491.5365,62.97848,302.6848,376.0091,-2.469623,101.8695
2,11.25,399.45652,8.434143,-2.45341,-0.050429,12.68059,4.14539,5.057337,188.370454,82.709637,1.58353,-0.024302,2.73225,0.453563,-0.260651,1.131618,1.187959,0.552706,59.97583,9.976331,4.642192,12.1114,9.348754,9.634374,340.5989,1094.426,564.70985,64.41097,303.6049,382.6677,-2.53166,101.81323
2,11.75,399.090739,8.263486,-2.7454725,-0.06009,16.22758,6.8337705,7.22202,206.0082345,78.156923,1.429281,0.063556,2.732306,0.482081,-0.289957,1.244164,1.193005,0.566327,57.714409,10.40126,5.01137,12.106,9.537172,9.6904105,356.46255,1223.6275,548.2203,66.96458,305.2092,386.8873,-2.896382,101.792608
2,12.25,400.251426,8.141037,-2.8358025,-0.029379,14.71,9.228485,8.260465,202.720412,84.842997,1.149294,-0.009804,2.74748,0.473286,-0.281284,1.233998,1.255008,0.596756,56.02806,11.14865,5.217401,13.067846,9.634396,9.7569285,366.4874,1244.8565,560.94915,69.09685,307.3309,389.0407,-3.116313,101.764173
2,12.75,399.750455,8.1358,-2.915216,-0.033381,16.021525,11.01078,8.73,215.898778,83.1888045,1.123301,0.017375,2.852213,0.484962,-0.289208,1.258438,1.24802,0.568588,55.03097,11.61586,5.285010791,12.771368,9.779567,9.87,349.88,1195.3725,536.5339,70.38557,307.3138,392.1552,-2.976292,101.6805595
2,13.25,399.0812345,8.096176,-2.735688,-0.0321855,19.70115,12.103535,10.1341465,192.1677,75.840935,0.878855,0.00239,2.85475,0.459121,-0.258786,1.246162,1.191901,0.559013,54.58035,11.96247,5.788767,13.343523,9.960249,10.05,336.4779,1165.404,533.81855,69.649015,308.7678,394.119,-2.911063,101.6255
2,13.75,398.973737,8.028328,-2.519558,-0.013209,20.99569,13.431935,9.966158,158.868632,85.59554,0.6479545,0.110373,2.817232,0.473319,-0.279238,1.194571,1.174887,0.552176,55.09184,12.03466,6.057365,13.382539,10.17065,10.14715,295.37735,1056.218,473.23755,66.53253,307.7959,394.1907,-2.685586,101.6275
2,14.25,398.62743,8.180335,-2.2330895,-0.0234495,22.77458,13.51845,10.80372,131.141717,70.991307,0.492523,-0.003339,2.65943,0.436326,-0.234384,1.200427,1.14105,0.544048,54.63191,12.576,6.154055579,13.719222,10.34477,10.19607,271.99315,955.7579,437.14085,59.99566,306.2115,389.9252,-2.3390465,101.585
