DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
3,9.25,-10.7102392337996,-2.54705733494761,6.97206531881316,-18.4923700371585,0.0985953293391521,-73.04027565237,-7.45583426515832,0.235125971774608,409.984394846205,4.81210310550507,415.694671589577,3.68932049803245,413.539312900291,415.444498181331,3.87399625414378,412.84005121737,415.167964076066,3.80521383914109,412.881089452652,415.519596161565,3.84472499197993,412.657487250419,418.069757181058,4.45222092414973,413.844106197273,0.441700326314481,0.187879663788839,0.100442874119994,0.4625,0.4235,0.277,0.12,-0.195055,-0.7343,-0.1103175,-0.174875,-0.5031,0.1386,96.31253125,40.55,0.18798,0.4705,0.948,2.0695,1.4385,43.69,47.5535,44.535,6.357,226.275,314.015,314.85,314.85,102.459,98.677,93.836,89.488,34.06,4.21125,2.24975,3.691,5.6565,0.565575,1.302925,1.6669,2.781825,3.40065,4.3552,5.16,7.4466,0.39075,0.422,1.669375,2.3727,2.336225,3.6172,4.96235,6.50055,0.49755,1.34965,1.69875,2.2517,3.4308,3.538,4.00085,5.22345,6.479,0.36125,1.0083,1.56095,2.2537,2.358,3.1293,4.078075,4.9751,6.40755,0.4083,0.9039,2.8552,3.0068,4.3134,5.186,6.0304,6.93725,-8.2325,-8.76995,-6.33065,38.1405
3,9.75,-7.69112509536455,-1.94412682404982,-12.0814382455118,-15.5803881749602,0.0976767504890347,-59.8317338555955,-8.12844097984817,0.302001893585775,410.028510745523,4.50997608338814,414.615290311901,3.62352894325819,412.327389252597,414.924599223556,3.97364086479457,411.711120927425,414.843604267752,3.69145531866772,411.903099970982,412.93187971515,3.89610484616938,412.326374726044,415.695671127929,4.45983072307104,411.640813079084,0.558551825356693,1.2237326197154,0.0953268756566048,0.53,0.44725,0.3,0.12,0.19904,-0.4726,0.28613,0.18995,0.025655,0.436125,96.334516,39.154,0.2644275,1.351,1.57,2.0965,1.8585,48.415,52.472,46.8725,8.812,230.7,316.395,320.005,315.82,114.6065,104.335,107.078,91.611,40.336,5.60625,2.6375,4.7825,6.667,0.6832,1.369625,1.679925,2.7876,3.40375,4.35575,5.162,7.4456,0.4283,0.46185,1.68105,2.3736,2.33715,3.61635,4.961425,6.50055,0.5942,1.3949,1.7159,2.25525,3.4315,3.538,4.00085,5.22275,6.478525,0.39875,1.0355,1.57025,2.25655,2.35755,3.128375,4.0779,4.975,6.407475,0.43535,0.9242,2.85755,3.051,4.31295,5.18585,6.0297,6.9364,-8.124175,-8.251775,-5.99615,35.7015
3,10.25,-9.53628604050031,-1.59050837798015,3.74151354360339,-12.9301619434681,0.124389661575706,-57.175728905347,-7.13173959398996,0.326556900553159,408.748786277515,4.41996816958441,415.942037968721,3.53486987357529,411.334428139305,415.514769558558,3.89269525802975,412.35173424118,415.175770454911,3.5861501031997,411.695843739315,415.446309680772,3.76025039452939,411.418845828727,414.943978646816,4.21573166950061,410.888587447591,0.711389265406637,1.01496353477425,0.098893419983264,0.58475,0.5745,0.37,0.15,0.0346925,-0.1167,0.08348,0.0620025,0.177105,0.63551,96.347224,36.461,0.31518,2.0125,2.0165,2.082,1.9825,56.24,65.359,67.08,9.8925,228.185,318.56,323.95,317.16,139.128,136.7135,123.88,122.7085,48.127,5.813,3.43875,5.579,6.8115,0.792625,1.47815,1.723575,2.801325,3.43825,4.370325,5.155,7.4456,0.49205,0.4969,1.69655,2.3755,2.337225,3.6418,4.9627,6.4997,0.6704,1.44705,1.7373,2.2608,3.43235,3.54255,4.00155,5.22275,6.479075,0.4393,1.07625,1.5869,2.2617,2.3785,3.1367,4.07855,4.9749,6.4074,0.52545,1.0359,2.864425,3.0549,4.3156,5.1867,6.0297,6.93725,-8.023225,-7.4265,-5.57245,44.8255
3,10.75,-9.10259985543719,-0.839994105777009,6.8255816986828,-13.5122209327049,0.164567766997277,-31.7373535720585,-13.3065452328229,0.396275319454954,408.599319010871,4.54702935672288,414.994231088972,3.77339691886519,411.049920053274,415.266185778016,3.9548310954007,410.70992960099,415.165473339234,4.00776844643877,410.030740757886,414.215632595463,4.16761618575275,409.391814155702,414.702503434109,4.23091958942316,411.149521568459,0.80411499772798,0.908641433544533,0.0981062648655307,0.676,0.617,0.36,0.15,0.0962425,0.43615,0.14278,0.140255,0.5267025,0.99678,96.3199475,32.971,0.310475,2.291,2.182,2.0995,1.973,57.3,89.8265,83.47,13.0825,236.28,321.0025,328.1125,317.725,166.12275,165.798,150.257,158.83125,51.57275,7.5555,3.9975,7.57375,6.862,0.935,1.58925,1.732025,2.80975,3.4369,4.3705,5.129,7.445,0.684625,0.5774,1.72475,2.377125,2.338,3.64175,4.9622,6.500475,0.7818,1.537825,1.76455,2.266075,3.433075,3.5439,4.001875,5.221725,6.478,0.5906,1.134625,1.608075,2.263,2.378575,3.135675,4.0788,4.9725,6.4081,0.635625,1.08095,2.8698,3.058375,4.3176,5.1873,6.029825,6.937125,-8.0978,-6.8486,-5.0998,68.63225
3,11.25,-9.75885681871133,-1.00398091821317,4.66852135542666,-11.165140199953,0.167497069325718,-23.6560168731878,-10.0711773507072,0.373925293384267,408.674151825334,4.8583244053251,415.3903370567,3.84121731496063,408.8557393782,415.203598068263,4.04553708179052,409.492727333803,414.584070546566,3.50219586634505,411.000984394747,414.167726202866,4.05909118694737,409.90241698125,414.347308194608,4.6872284632862,409.510871868221,0.857225066973667,1.07371166993323,0.0810177374625073,0.68,0.6875,0.362,0.175,0.14552,0.415625,0.363225,0.4078075,0.76332,1.031115,96.344634,30.38675,0.324225,2.35675,2.272,2.386,1.908,61.24,102.02,90.74,11.968,234.36,320.88,326.32,318.2,213.45,200.59625,212.8595,179.482,55.362,8.604,3.31625,6.54,6.74,0.9715,1.56825,1.7375,2.82275,3.4385,4.369,5.13,7.445,0.76925,0.613725,1.73255,2.38105,2.338075,3.640925,4.9622,6.49965,0.819625,1.550125,1.755125,2.2709,3.4336,3.5449,4.00265,5.221725,6.478,0.5001,1.1173,1.5991,2.266475,2.37875,3.13585,4.07985,4.97245,6.4083,0.586375,1.068775,2.8744,3.0604,4.3172,5.188125,6.02965,6.937125,-7.7046,-5.4675,-4.39435,78.424
3,11.75,-11.6206886027517,-0.522364208576033,7.21721728094487,-14.1475076190137,0.16343562741077,-19.2843567784264,-22.155034397879,0.504270799707997,408.542361068395,4.59555613598052,415.124574856257,4.07116882826074,410.908467745098,414.720991920644,4.1482731023593,411.44048546228,414.43709349226,4.08683616906089,410.885405685723,414.314284971409,4.18694608868938,410.67544696737,414.659831840207,4.64710596738429,409.93971491065,0.937446434929484,1.38763726853883,0.106670958721124,0.81,0.7625,0.44775,0.17,0.4363,0.3024,0.54298,0.58515,1.0296025,1.1129,96.37812,31.456,0.32967,2.385,2.37175,2.6075,1.921,58.76,72.626,67.68,8.506,236.94,322.22,325.5425,319.02,179.684,167.792,164.66125,152.208,36.20575,7.312,2.538,4.578,7.52725,1.0131,1.609,1.7408,2.8349,3.4364,4.372,5.1306,7.4431,0.9066,0.717,1.7438,2.3848,2.3381,3.64,4.961375,6.499775,0.9326,1.6266,1.7662,2.272975,3.434075,3.5452,4.0028,5.2206,6.4775,0.5438,1.1444,1.6054,2.26965,2.3782,3.1354,4.0802,4.9717,6.4081,0.6036,1.0734,2.881225,3.063825,4.316975,5.18765,6.0304,6.9361,-7.5144,-5.6235,-3.7126,59.232
3,12.25,-10.9428658425733,-0.921521507541933,10.8556858451871,-14.496140765736,0.179054728180952,-17.2422475265838,-11.1946362368847,0.48754891963017,408.501353261077,4.48354425067178,415.116632455101,3.81756821325298,409.896641032575,416.040802208242,3.78408650481376,409.413026899325,414.78485559343,3.97839151484111,409.218637096889,413.605347365424,4.06017942773938,410.598465359239,415.017417133121,4.81058684522988,408.783098029146,0.930549794333517,1.73543781436882,0.0973129557474454,0.81725,0.746,0.34,0.16,0.57904,0.6702,0.74667,0.78575,0.99902,1.0193875,96.3926415,31.446,0.273225,2.4265,2.424,2.7875,2.05275,61.0075,72.682,68.9225,9.2055,237.6475,322.0075,321.9175,320.205,174.32375,172.79725,162.02225,163.666,41.518,7.07575,2.69875,5.10225,8.722,1.0475,1.6364,1.7597,2.839,3.435375,4.368625,5.13425,7.443675,0.991,0.7574,1.75215,2.38905,2.33905,3.64,4.9627,6.4998,1.05125,1.672725,1.7786,2.2741,3.435,3.5462,4.003975,5.220525,6.47775,0.602,1.1744,1.6132,2.2748,2.3782,3.1364,4.0808,4.97235,6.4082,0.6348,1.0794,2.89635,3.0712,4.318975,5.1886,6.031,6.937,-7.1964,-5.6745,-3.3108,64.42975
3,12.75,-10.0067111881194,-0.730047896865755,11.3174059660252,-15.1725885146917,0.168172190060568,-21.4915454300991,-10.0783162117712,0.526936143137542,408.33085460346,4.54798056025293,414.556047754969,4.16247202645892,409.555271543449,415.082540101955,4.24794673352965,410.607372968726,414.680185696885,4.07929700393697,409.153505134596,413.980437844255,4.40274629308129,408.874861446857,414.207326487968,4.8438577450571,409.09655493054,0.984046103565007,1.66143617700891,0.0794803983117731,0.84475,0.748,0.46975,0.187,0.5547275,0.429825,0.6727325,0.72195,1.1071875,1.2289625,96.404278,31.50075,0.2958975,2.586,2.56775,2.93875,2.102,60.4725,77.75925,70.7675,8.751,238.295,321.89,321.6325,320.9475,197.38525,190.962,166.15125,175.46975,43.1985,7.60775,2.74575,5.204,9.602,1.086475,1.65315,1.79215,2.8439,3.43835,4.365,5.1362,7.443675,1.037,0.798,1.7585,2.39345,2.339,3.6398,4.96265,6.4998,1.056775,1.692225,1.7812,2.281325,3.4364,3.54685,4.00475,5.21975,6.477525,0.692,1.218,1.6294,2.2788,2.3784,3.136,4.0814,4.9714,6.4082,0.6412,1.0834,2.9075,3.0754,4.324,5.1894,6.031,6.9368,-6.64395,-5.691975,-3.1456,66.4325
3,13.25,-8.90982861400743,-0.897541144336519,11.7473964133034,-21.2631930749932,0.171670899985378,-21.2467018533693,-18.9041901664137,0.492683559873614,407.874143920325,4.61853269630285,415.339934947527,4.36305539867222,409.14335612128,415.261262097317,4.48541299888849,408.980836048537,415.020106941736,4.40737885628498,409.502825825309,413.931767741158,4.54971950255733,408.73513063688,415.546934036174,5.17999880429586,410.096902844657,1.01784957622138,2.31003295847378,0.0910571967115749,0.85,0.73,0.4225,0.18775,0.794185,0.7587,0.923025,0.96516,1.37693,1.5192725,96.3887255,30.5585,0.2546425,3.171,3.36575,3.762,2.082,56.845,62.0145,57.3,6.582,238.965,323.075,322.88,320.56,152.365,142.112,136.016,128.672,30.938,6.978,2.58,4.728,6.4385,1.08325,1.66125,1.8005,2.84875,3.42875,4.35665,5.139,7.44375,1.02595,0.8011,1.76825,2.4011,2.339,3.613075,4.9639,6.499825,1.0454,1.6924,1.790325,2.2924,3.4367,3.541,4.0054,5.2202,6.477,0.761875,1.239075,1.631125,2.281025,2.37415,3.13165,4.0818,4.972025,6.4083,0.65305,1.09085,2.9202,3.013625,4.32825,5.190425,6.031775,6.93695,-6.4416,-5.765375,-3.0502,52.4025
3,13.75,-9.25138160713496,-1.09835083032904,20.1584285673226,-19.2925414192361,0.1600028312797,-22.2252208859899,-16.7622163710807,0.435169702368382,408.420750631036,4.76835570380477,415.226760306448,4.24247316589028,409.120476630621,415.216421154384,4.26789769689266,407.902911844205,414.825013905182,4.26298286009406,410.286886318329,414.143896795308,4.57097040952542,408.487333870764,415.559258829403,5.40101568565661,408.65946918054,0.881183133526638,2.43010502169774,0.136722765681981,0.73125,0.76675,0.3825,0.17,1.1652325,1.142975,1.2433375,1.2116175,1.32695,1.742945,96.391116,30.49875,0.34802,3.0175,3.2225,3.8765,2.102,49.53,58.5295,59.88,6.0975,239.28,324.0975,324.22,321.66,148.4435,138.17325,128.767,122.27,28.3215,6.54225,2.35175,4.064,6.24,1.10605,1.672725,1.8002,2.8491,3.439,4.3558,5.140075,7.458425,1.0538,0.8102,1.778,2.4095,2.33805,3.612525,4.96355,6.4998,1.1448,1.73,1.80325,2.3022,3.4381,3.54165,4.0062,5.2194,6.477,0.8152,1.249,1.6391,2.282,2.3786,3.132,4.08215,4.969675,6.4081,0.6674,1.102,2.9338,3.0142,4.3288,5.1908,6.0324,6.9368,-6.565625,-5.437,-3.012625,45.856
3,14.25,-9.24547833131545,-0.796405726389497,28.1183015054746,-14.181906416525,0.152096768752061,-15.856609025474,-14.5716440759908,0.438022164418215,408.146919893988,4.84637781695455,415.187655302536,4.24375861377628,409.839762397308,414.55519609576,4.47052665930627,409.531025332437,414.397379262376,4.14706144759274,409.630014732798,413.560233387676,4.64483338776162,409.906308617166,414.577591904548,5.14014087317875,408.856869966612,0.99291049061455,1.84091414549889,0.0851825656154993,0.75775,0.75375,0.38325,0.17,1.2163,1.0576,1.320565,1.2625675,1.6711375,2.05401,96.38415425,30.264,0.3409375,2.7825,2.86875,3.10725,2.096,54.56,58.084,54.94,7.276,240.5,324.74,322.76,321.7,141.536,137.003,127.762,125.32725,28.895,5.252,2.10575,3.346,6.358,1.150225,1.70025,1.802175,2.8526,3.440825,4.35675,5.141025,7.45815,1.187,0.8492,1.801525,2.4177,2.3381,3.6122,4.9635,6.4998,1.1978,1.7746,1.8307,2.3058,3.4388,3.541975,4.0068,5.2196,6.488,0.8118,1.2546,1.6576,2.2876,2.3794,3.1338,4.0834,4.969675,6.4082,0.6906,1.1134,2.9465,3.015,4.3314,5.1908,6.0322,6.9368,-6.424625,-5.49645,-2.6725,49.876
3,14.75,-8.64029644377971,-0.927639803971552,9.32751760733228,-18.0332417905324,0.210085082068596,-21.3492604891788,-11.515065142132,0.483804856503226,407.663461585296,4.9038845591285,414.663846739966,4.07681760917639,408.185314970559,414.187745093599,4.1515601455113,407.339246606084,414.323790716757,4.14424632926943,407.232377075612,413.87018957473,4.23457590749706,408.708473868122,414.304061661528,4.63273567057841,406.726762385436,0.840867778418402,2.76399576316527,0.0826165690240638,0.648,0.59,0.346,0.16,1.337585,1.5552,1.51612,1.54441,2.02558,2.116815,96.36180225,29.79075,0.39663,2.7215,3.066,3.82525,2.086,48.3925,48.23525,43.9975,5.64825,242.9275,325.5675,322.6425,322.94,121.55025,113.586,110.844,101.112,24.0875,5.98425,1.7775,2.7625,5.03,1.1975,1.72825,1.806,2.857,3.44325,4.35765,5.142,7.4585,1.29345,0.937075,1.8264,2.426675,2.337375,3.612425,4.964675,6.499825,1.233875,1.82785,1.84825,2.313125,3.4395,3.5424,4.00785,5.219775,6.48775,0.783875,1.294625,1.6722,2.290475,2.38085,3.136475,4.08475,4.96935,6.4083,0.7693,1.1575,2.9592,3.0161,4.3334,5.1919,6.020675,6.93695,-5.6269,-5.200775,-2.3534,43.149
3,15.25,-8.02815314703022,-0.510548070135211,10.3484138747044,-12.4793736165628,0.192120472716138,-45.9400363746258,-17.8998632232205,0.409153700052295,407.7299278616,4.83249619876391,414.113325021216,4.05366409252189,408.038097694029,413.662212824071,3.95723755443464,409.513076237685,413.37458998581,4.3699935919951,407.525790430872,413.294769711077,4.27418715597833,407.384964509701,415.494294196843,4.70604507481215,407.08822578131,1.09245571092975,1.41394476347194,0.0930631014093106,0.717,0.64175,0.337,0.137,1.4664875,1.825625,1.62537,1.6725375,2.015915,2.173805,96.3467935,29.69375,0.3522975,2.5435,2.734,4.008,1.9775,42.6875,43.845,40.025,4.79875,236.5375,325.0625,322.7875,322.9,109.97125,103.5325,95.7295,90.8375,21.34625,4.13225,1.55925,2.46625,4.7825,1.237775,1.7606,1.818975,2.861875,3.44525,4.3592,5.14465,7.458075,1.442125,1.010875,1.8504,2.434,2.336875,3.613,4.965125,6.49985,1.297,1.863125,1.85775,2.3225,3.4406,3.542,4.0095,5.219375,6.4884,0.8555,1.333625,1.681,2.293,2.38125,3.138375,4.087125,4.96995,6.4085,0.812,1.2005,2.977025,3.017625,4.342375,5.192375,6.021625,6.93725,-6.616375,-5.2428,-2.703025,36.94
3,15.75,-8.42766733413743,-0.748201312662401,-5.81263929159585,-11.5956659369959,0.125758483826942,-15.699526068167,-14.7503391080791,0.27581409218018,407.498660086338,5.00880659924873,414.034656789072,4.45950168036107,408.083935904706,414.399039201841,4.3998069379902,407.431392458936,413.461724256048,4.47170385513767,407.245497098459,413.785669565257,4.71005997358554,406.844679790738,414.380210862828,5.34020302387464,409.133716985626,0.781127588290665,1.26801922690652,0.0669400625586511,0.60375,0.543,0.28825,0.12,1.14667,1.47885,1.1876875,1.17898,1.3080475,1.524265,96.307172,27.6745,0.3267175,2.414,2.619,3.7735,2.033,30.35,28.0825,28.32,3.855,238.9,321.885,322.385,322.53,74.887,70.5825,75.781,64.88975,17.922,2.958,1.26275,2.3915,3.687,1.3048,1.803925,1.838025,2.86775,3.447375,4.3609,5.144675,7.4575,1.5122,1.0527,1.86355,2.4406,2.3369,3.61195,4.9648,6.499,1.2997,1.87865,1.866875,2.33085,3.4416,3.5425,4.00915,5.21925,6.4762,0.90585,1.35195,1.6857,2.29435,2.38035,3.1384,4.0864,4.9705,6.40755,0.80935,1.20105,2.991025,3.01315,4.34205,5.1929,6.02045,6.93625,-6.5128,-5.3204,-2.8784,16.255
3,16.25,-5.46943709679542,-0.985854555189592,4.03600727342947,-10.711958257429,0.128641768455241,-31.7315066080624,-14.4207030100114,0.381339815952092,408.19904047474,4.4610483119202,414.123698805822,4.62093045606977,408.651760728014,413.520042501221,4.79912617782605,408.267986416823,413.633808362084,4.46828565735636,409.528902775682,413.16307369671,4.97265904248181,407.50903227782,414.166675821014,5.54673986405571,407.484185228323,0.730351709934834,1.23028043326487,0.055998081159046,0.6455,0.50725,0.27875,0.10875,0.320175,0.516375,0.413525,0.36035,0.4948875,0.70765,96.28717825,27.74,0.2005975,2.05175,2.695,3.02,1.89125,16.9375,15.90875,16.225,2.705,243.075,318.1625,321.7875,321.575,44.5975,41.85,42.16875,37.2475,11.81225,2.0425,0.85,1.67,2.88,1.3814,1.8474,1.8608,2.8668,3.449,4.3619,5.14635,7.45785,1.48725,1.0575,1.86965,2.44375,2.338,3.61225,4.965875,6.499,1.305125,1.876,1.874375,2.339,3.442325,3.5425,4.0104,5.2185,6.486325,0.874625,1.359875,1.6855,2.2945,2.379125,3.1385,4.088,4.971125,6.407625,0.810625,1.20375,3.00045,3.007125,4.34725,5.194,6.020125,6.936375,-6.28045,-5.4264,-3.100625,12.2575
3,16.75,-6.45590385076208,-1.22350779771678,5.9773638555766,-9.82825057786215,0.106059900917433,-46.04919398711,-16.4810218962654,0.277006629664888,407.947561281532,4.80137835076573,413.867245763272,4.2627067578484,409.902720466739,414.299191476883,4.46576421039625,409.85576189549,413.500241234934,4.74518269632883,409.891563034534,411.279084953673,4.9488096416769,408.926054926527,413.233673365482,5.8109524117852,409.759683605598,0.720025352028731,1.3899733561211,0.0740396324553538,0.557,0.511,0.248,0.1,0.12132,0.323,0.22843,0.20092,0.3163,0.1849,96.266456,28.072,0.28312,1.881,1.998,2.103,1.879,13.08,11.726,13.49,1.764,241.59,315.3,321.07,321.56,32.343,30.548,31.75875,27.278,7.044,1.465,0.52,0.928,1.646,1.358,1.8568,1.872,2.8676,3.4496,4.3626,5.1474,7.45725,1.37475,1.0255,1.86595,2.4445,2.33975,3.611375,4.96575,6.499,1.238,1.846625,1.8745,2.3385,3.443775,3.542875,4.01025,5.2185,6.48615,0.822125,1.3425,1.6805,2.2925,2.3775,3.138625,4.089125,4.970125,6.4085,0.805875,1.202625,3.008875,2.9995,4.350125,5.194,6.020125,6.936375,-5.464025,-5.212475,-2.827975,0.231000000000001
3,17.25,-3.59933481222244,-0.528390709651489,4.82324231199275,-8.96666550015991,0.0642315870847707,-52.4401542532602,-23.1830488913537,0.225769202643093,408.195786620807,4.7226597075119,413.791590867031,4.69899041789935,409.70712917678,413.113306957352,4.72573127476905,409.611147548659,412.132065975554,4.72154318635059,409.893610099033,409.56556863552,4.93954850481573,409.65133081922,411.404322739955,5.6427304280354,409.963657504532,0.570281042596984,1.36208418724533,0.046218981945986,0.46,0.40775,0.159,0.07,0.07671,-0.2151,0.08012,0.056385,0.070925,-0.1048,96.25091025,31.009,0.24437,1.628,1.70875,1.921,1.877,11.76,8.334,11.48,1.35,239.69,314.78,318.72,319.91,23.279,21.715,21.934,19.70375,3.4095,1.155,0.396,0.674,0.935,1.232,1.8014,1.8654,2.8664,3.455,4.3629,5.1484,7.4574,1.238875,0.972,1.851375,2.44325,2.3405,3.6115,4.966625,6.499875,1.1445,1.778875,1.864375,2.335125,3.443775,3.542875,4.01095,5.217625,6.4856,0.756875,1.301875,1.671625,2.28975,2.375875,3.138625,4.09,4.97,6.407625,0.796875,1.200625,3.01525,2.99275,4.352125,5.193875,6.019375,6.936375,-5.314625,-4.7896,-2.76225,-41.787
3,17.75,-2.3914083142144,-0.0804918621407898,-2.16872947945301,-9.71460149474344,0.0542406382202341,-75.056112518869,-31.5774480931467,0.262815785282484,408.828819663494,4.61687925661702,414.504226543357,4.61286065412979,409.769856070441,412.493085623374,4.77800217458696,410.160070616818,412.755311719434,4.71422593309765,409.011172732531,411.120475283628,4.96182016965448,409.549869253648,414.759850927587,5.58901673203932,411.988239462732,0.522415094589116,0.948355852064514,0.0921827845903114,0.44875,0.3775,0.15,0.07,-0.0061875,-0.648125,-0.000137499999999999,-0.1166875,-0.0280125,-0.4645,96.3341925,34.0575,0.2778,0.965,1.10125,1.3,1.6775,4.975,1.7125,5.5875,0.12,237.55,314.3125,318.0625,317.6875,7.23,7.15,7.825,6.675,0.2895,0.49275,0.156,0.255,0.25625,1.1336,1.735,1.8534,2.8624,3.4566,4.3633,5.1484,7.457175,1.150875,0.900625,1.83655,2.43925,2.34125,3.611625,4.966625,6.499875,1.08325,1.732375,1.84975,2.32925,3.444775,3.54325,4.0108,5.21775,6.47565,0.73,1.265125,1.662375,2.286875,2.375625,3.138625,4.090875,4.969125,6.407625,0.7775,1.187375,3.0191,2.98625,4.354875,5.19475,6.0185,6.936375,-4.28135,-4.968,-2.221675,-84.18375
3,18.25,-0.749596785071912,-0.0148413138380904,-4.46153890885294,-11.6444666156922,0.0569817695667559,-82.9411566535076,-33.9378560480032,0.217179583781144,408.362577884245,4.99120859163537,414.851117749771,4.51243423736296,409.985060340202,415.387839948884,4.66786167621391,409.933410078568,415.508216238215,4.55595876615432,410.3333800453,415.812140520063,4.79575624034416,409.144640178489,420.215417796478,5.84282598956859,416.218076230709,0.536718658445632,0.838381067119524,0.109980281980548,0.52625,0.435,0.14875,0.07,-0.09305,-0.735875,-0.1047125,-0.172125,-0.4144625,-1.11455,96.367045,39.34125,0.243225,0.5425,0.59125,0.78375,1.42625,0.6,-3.3595,1.4,-0.51,236.4625,312.975,313.95,316.2375,0.64875,0.81375,1.235,0.695,-1.2805,0.05,-0.00799999999999999,0.00875,-0.10125,1.0344,1.6716,1.8378,2.859,3.4534,4.3633,5.14935,7.4574,1.077125,0.8225,1.82105,2.4345,2.341,3.61175,4.9665,6.499875,1.04875,1.704625,1.840875,2.3235,3.4445,3.542625,4.0098,5.216875,6.47565,0.712,1.222375,1.653,2.284125,2.375375,3.1395,4.091875,4.969,6.40775,0.741625,1.175,3.022375,2.980625,4.35445,5.194625,6.018625,6.936375,-4.3111,-4.9835,-2.2559,-96.324
3,18.75,-0.018685971021892,-0.295174188544398,-10.9654959705465,-7.8371450563665,0.05631481329312,-79.4853799770121,-23.7073361578228,0.230944357519601,410.20541599786,5.13672519098305,416.695816641384,4.58947181026235,412.168285616639,417.766211360015,4.68754445709594,408.526385976732,418.384069092693,4.78195458804656,411.527512877944,418.801930789564,5.10727544452649,410.880034249181,423.679204592745,5.49628671502719,415.502814774886,0.767702742512115,0.553020770274725,0.0982893529240308,0.567,0.45775,0.178,0.07,-0.25377,-0.7172,-0.20032,-0.21783,-1.39423,-1.89455,96.3968535,41.512,0.1600275,-0.0512499999999997,-0.0549999999999998,0.727,1.417,0.1,-4.37975,0.6,-0.859,234.46,312.69,311.12,314.97,-0.06,-0.111,0.15775,-0.03,-1.4815,-0.065,-0.132,-0.04,-0.24,0.99,1.6366,1.8196,2.856,3.4478,4.363,5.1503,7.4572,0.940875,0.74175,1.8067,2.429,2.340125,3.610875,4.967375,6.499875,0.952375,1.623625,1.815625,2.316125,3.444225,3.542,4.00965,5.216875,6.475875,0.64075,1.194125,1.639625,2.2805,2.37425,3.138625,4.092625,4.968,6.40775,0.730375,1.16625,3.024175,2.977,4.3566,5.1955,6.01775,6.9355,-4.811075,-4.6875,-2.5208,-83.83575
3,19.25,-1.58535855534259,-0.0989864234372777,-18.8525072816978,-6.98890717570936,0.0437513976424256,-85.7683542559116,-19.9038590286999,0.220882302865013,410.689777822669,4.9860902126694,418.499379799632,5.04254428673999,413.023717291425,418.463885977598,4.85928836268089,413.747448519181,418.556595690573,5.35999964402997,414.111052573538,419.951682813858,5.56002055554184,411.577795797092,424.004479317054,5.46227540657621,415.397815858514,0.671050602716132,0.298306456328871,0.117762107942372,0.497,0.38775,0.159,0.08,-0.31679,-0.6999,-0.25226,-0.35509,-1.32639,-1.8962,96.328441,42.034,0.15701,-0.20775,-0.466,0.0180000000000001,1.369,0,-4.407,0.6,-0.915,232.49,312.16,309.71,314.3,-0.07,-0.14,0.14,-0.03,-1.5,-0.08,-0.142,-0.04,-0.24,0.9486,1.6194,1.8034,2.8522,3.4422,4.3616,5.1513,7.4572,0.830375,0.670125,1.7962,2.422625,2.338375,3.610875,4.967375,6.499875,0.862875,1.552875,1.794,2.308875,3.44395,3.542,4.0095,5.216875,6.47575,0.630125,1.161625,1.63225,2.277875,2.373125,3.138625,4.093625,4.968,6.40675,0.71475,1.161,3.0245,2.972325,4.35845,5.195375,6.017,6.935375,-4.8021,-4.841425,-2.9476,-93.235
