DOY2,HR2,CO2,FC,H2O,H,LE,PA,RH_1_1_1,RH_1_2_1,T_SONIC,TA_1_1_1,TA_1_2_1,TA_2_1_1,VPD_1_1_1,VPD_1_2_1,USTAR,WS_1_1_1,WS_1_2_1,G_1_3_1,G_2_3_1,G_3_3_1,G_4_3_1,LW_OUT,SW_IN,SW_OUT,LW_IN
1,5.75,657.08625,0.013263025,5.4086225,-41.0921,-0.2079415,95.8534,39.3775,45.4875,12.988675,9.4125,8.96,11.07,2.17183287225,1.3835938565,0.10352425,0.4235,0.053,-21.625,-29.12,-25.92,-21.645,352.95,-1.86075,2.01675,285.175
1,6.25,657.0405,0.010394515,5.5846525,-41.0314,-0.745036,95.855775,40.6125,45.1775,13.16475,9.57,8.64,11.1675,2.4590125335,1.514110071,0.111394,0.429,0.04975,-21.555,-29.33,-25.665,-21.7725,352.275,-1.724,2.1345,285.2
1,6.75,658.31075,0.006813485,5.5784425,-36.7622,-0.2548255,95.873425,40.8075,45.6675,12.87225,9.46,8.725,11.13,2.6129963125,1.5031882355,0.108345,0.40175,0.06975,-21.5125,-28.57,-25.65,-21.7475,352.65,-1.92575,1.86525,283.6
1,7.25,658.855,0.003919255,5.4732225,-42.27585,-0.20662875,95.888175,41.4775,44.145,12.9411,9.28,8.65,10.395,2.209867458,1.456300288,0.115238,0.45025,0.03075,-21.4675,-28.6425,-25.4575,-22.055,351.275,-1.92175,1.92875,282
1,7.75,659.863,0.006017715,5.4240575,-40.9646,-0.1549365,95.905625,42.41,45.9075,12.65315,9.11,9.05,10.445,2.082597318,1.38272275425,0.107309,0.43925,0.0675,-21.92,-28.39,-26.2225,-22.6075,351.575,-1.6215,2.04725,282.1
1,8.25,657.8655,0.008555145,5.4700925,-39.042,-0.2062635,95.926675,39.755,44.76,12.59725,9.2,8.8475,10.375,2.137513982,1.37745901225,0.1212475,0.45275,0.07625,-21.92,-27.845,-25.5075,-22.05,350.975,5.91,3.18775,283.85
1,8.75,660.997,0.00377356,5.48069,-31.103975,-0.4149425,95.9561,37.04,42.6275,12.191225,10.0175,8.85,10.51,2.77047798175,1.63171727,0.11442775,0.3885,0.089,-21.265,-22.17,-24.74,-20.7525,353.15,47.46,8.427,281.45
1,9.25,660.66075,-0.0188631,5.576765,-14.4528,0.93435,95.985925,34.365,38.965,12.6598,11.82,10.6275,11.26,4.0414898885,2.772580231,0.118056,0.3635,0.13475,-18.1,-13.8725,-18.9575,-16.285,364.125,112.225,14.7775,285.175
1,9.75,656.037,-0.0910338,5.6226,-0.71151,4.22951,96.0186,32.2225,34.43,13.9534,13.1825,12.9125,12.62,5.1253863705,4.562199141,0.185746,0.4725,0.171,-13.0475,-5.378,-11.69,-11.6275,376.2,172.5,22.13,291.6
1,10.25,651.21225,-0.20019725,5.5873525,19.2693,7.83545,96.046125,28.43,29.785,15.88145,15.03,14.5075,14.355,6.6092946525,6.05765324575,0.1915455,0.483,0.18675,-8.735,6.357,-5.14925,-7.43,389.325,234.325,23.6125,298.85
1,10.75,647.5285,-0.2820835,5.538605,40.5314,9.601205,96.07345,25.3725,25.9575,17.4582,16.65,16.005,15.925,8.45800890925,7.6767601425,0.1901165,0.52875,0.2795,-4.93875,13.5575,2.35725,1.07975,400.8,323.55,30.565,307.5
1,11.25,643.72075,-0.3845485,5.5870175,68.562975,10.0521775,96.067975,22.54,22.6,18.670075,17.6875,17.4625,17.245,9.862716799,9.751346422,0.20829725,0.60125,0.31975,-0.55525,24.085,16.3525,6.86925,409.875,351.325,34.2725,314.825
1,11.75,639.62425,-0.44557575,5.37758,102.1085,16.008225,96.059625,21.17,21.3775,19.2768,18.3125,18.275,17.9875,11.190277245,11.3726972675,0.22158275,0.7125,0.29875,4.09125,31.5425,22.6175,10.8025,418.225,443.575,40.4,319.925
1,12.25,638.3155,-0.49571725,5.084995,101.65225,20.01495,96.0169,18.6975,18.9775,19.9894,19.2425,19.1775,18.67,12.3495557275,12.6567721925,0.25340175,0.788,0.453,12.77,31.775,30.35,13.1075,425.9,472.975,43.91,325.3
1,12.75,635.496,-0.506484,4.96348,128.948,14.78165,95.9623,16.7625,17.1325,20.442675,19.91,20.0425,19.305,13.05698104,13.605806585,0.294862,0.9445,0.43825,22.9275,37.955,32.9475,15.0375,431.525,475.85,46.0525,327.9
1,13.25,634.554,-0.554831,4.81097,137.082,14.9773,95.9185,15.6525,16.0275,20.6659,20.18,20.395,19.64,13.5826590125,14.34449398,0.28812,0.97625,0.43625,23.715,32.845,29.2825,17.65,436.85,485.25,46.52,330.55
1,13.75,633.573,-0.549713,4.580355,141.183,12.93895,95.872625,14.17,14.8675,21.1088,20.475,20.9125,20.3,14.533290155,15.4123432275,0.32977525,1.04775,0.49175,19.6775,35.0675,29.0425,18.785,439.7,453.7,46.08,334.4
1,14.25,632.508,-0.5565895,4.52041,139.79975,11.60005,95.8268,13.53,13.545,21.757825,20.92,21.45,20.49,14.86956443,15.9873775275,0.3301615,1.09675,0.50975,16.6425,38.4025,33.655,19.6375,443.1,508.4,46.87,334.1
1,14.75,631.236,-0.55308,4.44916,114.768,11.6685,95.8025,13.29,13.3925,22.06085,21.255,21.905,20.98,16.10293492,16.2762707325,0.33327575,1.24475,0.56525,17.92,39.5425,29.8475,20.215,443.9,434,42.39,334.8
1,15.25,630.327,-0.524543,4.36304,118.064,11.0599,95.7896,12.3525,12.82,21.737,21.5025,22.1925,21.24,15.8252092475,16.740274535,0.346906,1.23975,0.55525,17.83,27.09,16.4175,20.49,442.1,388.3,39.43,334.4
1,15.75,630.477,-0.452573,4.47867,91.1513,9.25988,95.7752,12.1975,12.29,21.9928,21.595,21.91,21.32,16.684217125,17.0766653025,0.339475,1.148,0.49275,14.9075,18.8175,27.21,19.7675,438.4,348.5,35.76,332.4
1,16.25,630.091,-0.392883,4.47108,61.5322,7.15588,95.7662,12.5625,12.7625,21.8286,21.5225,21.8275,21.41,16.5756795125,16.9912255325,0.339769,1.158,0.42,15.8025,14.0225,26.25,18.845,435.2,279,26.48,330.9
1,16.75,630.737,-0.2866365,4.52736,39.094425,7.2448275,95.7661,12.98,13.0675,21.98035,21.2975,21.57,21.27,16.68174656,16.49568348,0.3257385,1.07025,0.36675,14.1225,11.2375,16.6075,10.9675,432.05,201.075,21.2925,327.675
1,17.25,630.87925,-0.19787525,4.507125,17.560425,3.95467,95.77195,13.305,13.4375,21.983375,21.045,21.4325,21.055,16.3459506325,16.5276889575,0.3003765,1.01,0.35675,8.6975,4.39875,6.15875,6.576,426.675,129.975,13.8725,325.15
1,17.75,631.904,-0.10297425,4.50839,-0.38641175,3.257175,95.78115,14.0875,14.295,22.070625,20.7625,20.895,20.78,15.5248114525,15.367626465,0.25418875,0.8425,0.23425,5.182,-2.2815,2.39825,2.6425,419.575,78.2525,9.4525,321.9
1,18.25,634.557,-0.000266682,4.6438675,-17.52405,1.468215,95.798175,15.5875,16.3475,21.12735,19.6225,19.5775,19.9525,14.0989141625,13.7281830275,0.25504625,0.76225,0.077,0.638,-15.3425,-5.2995,-2.41,410.95,30.1925,5.06775,317.05
1,18.75,636.5055,0.006209775,4.93906,-28.757025,-0.0219975,95.819275,18.05,18.42,20.428675,18.44,18.31,18.935,12.125901715,11.622723755,0.1525265,0.4915,0.024,-3.957,-21.9525,-9.68,-6.672,400.975,-1.289,1.81125,312.75
1,19.25,639.8675,0.007078625,5.27344,-25.0023,-0.5329625,95.8338,19.7825,21.8075,19.90405,17.2075,16.725,17.835,10.7345910725,9.93773011525,0.11063,0.42225,0.02675,-8.4975,-26.21,-15.02,-10.405,394.8,-4.3555,1.8575,311.45
1,19.75,642.23,0.00440512,5.325775,-25.19835,0.08521045,95.8468,21.22,24.1525,19.3094,16.6,15.2625,17.53,9.953899938,8.1894775415,0.0951748,0.4135,0.02775,-11.4075,-27.2725,-17.1425,-13.18,388.95,-3.6905,2.036,306.95
1,20.25,643.153,0.0009461295,5.368305,-26.8264,-0.4552225,95.8671,22.3675,25.9175,18.89525,15.935,14.465,17.055,9.26098961225,7.23132929525,0.0800486,0.367,0.02,-13.6425,-28.3175,-19.3475,-14.8675,384.5,-3.061,2.25,304.7
1,20.75,645.6155,-0.00762682,5.350165,-28.1292,-1.59672,95.8902,24.7875,27.625,18.5013,15.285,13.515,16.48,8.14909220725,6.21759276425,0.0877538,0.3425,0.01875,-15.3175,-28.745,-20.26,-16.26,382,-3.0705,2.0065,302.3
1,21.25,646.22475,-0.00631583,5.5746625,-24.470125,-1.75936,95.904575,25.5875,28.8325,17.65615,14.6275,12.9325,16.07,7.60592336825,5.6621046565,0.0901892,0.38025,0.022,-16.55,-29.0075,-21.075,-17.2975,378.325,-3.023,1.98775,301.575
1,21.75,648.503,-0.0034681725,5.60551,-18.74875,-2.4550975,95.915575,27.1225,30.6175,17.409,14.2625,12.27,15.565,6.607840141,4.80034814925,0.0816792,0.34525,0.0295,-17.5075,-29.5375,-21.82,-18.145,375.075,-2.81225,2.05625,298.925
1,22.25,649.09325,-0.00206441,5.599615,-21.132675,-1.844935,95.937225,28.73,32.2575,16.773675,13.7275,11.825,14.8225,6.13120071575,4.25438730775,0.076761825,0.29725,0.022,-18.17,-29.5025,-22.4925,-19.125,371.625,-2.79975,2.07675,297.4
1,22.75,651.90675,-0.00034219375,5.7334625,-21.8305,-0.96877175,95.948775,29.03,33.3925,16.1717,13.2125,11.26,14.4025,5.37862900425,3.833605022,0.076967125,0.313,0.0485,-19.05,-29.9825,-23.2475,-19.71,369.85,-2.5755,2.1115,297.725
1,23.25,652.38825,-0.00701776,5.8057575,-19.1368,-1.12123,95.96285,30.9225,35.3175,15.81305,12.8325,10.955,13.9375,5.16607955325,3.526685922,0.073715725,0.361,0.05375,-19.785,-29.6675,-23.9875,-20.2,368.275,-2.31975,1.93525,298.2
1,23.75,652.61825,-6.5975e-05,5.796965,-30.974675,-0.94702925,95.949225,32.085,36.835,15.539375,12.5925,10.6825,13.805,4.793512451,3.43191128725,0.08787115,0.339,0.024,-19.965,-29.82,-24.2225,-20.665,366.625,-2.3015,1.877,293.9
2,0.25,646.528,-0.000947816,5.72354,-19.91,-0.968081,95.8871,32.1725,38.1525,16.2836,13.03,11.235,14.06,4.96394587,3.396947829,0.0743639,0.37475,0.031,-21.5475,-28.855,-26.065,-21.545,369.3,-2.296,2.282,299.6
2,0.75,646.884,-0.00307083,5.74759,-18.6533,-0.816343,95.8692,31.67,40.4725,15.67014,12.71,11.1025,14.11,4.59170207,3.207042711,0.0849418,0.30725,0.038,-22.3825,-28.8775,-26.7625,-21.965,368,-2.315,2.314,297.8
2,1.25,647.81,0.00116607,5.85021,-19.2147,-0.814593,95.843,32.455,40.38,15.9434,12.26,10.63,13.83,4.41392781275,2.9312941885,0.0812201,0.327,0.0235,-22.6725,-29.02,-26.95,-22.2,365.1,-2.356,2.258,298.1
2,1.75,649.651,-0.003654976,5.96161,-28.2943,-0.432678,95.8482,33.8375,41.1125,15.3885,12.22,10.5075,12.89,4.37620801475,2.64605526375,0.0900035,0.32275,0.0225,-23.1725,-28.9725,-26.875,-22.4275,365.1,-2.32,2.377,295.6
2,2.25,649.6765,-0.0049641375,5.86124,-26.64995,-1.16571025,95.84145,34.4925,41.205,15.5688,11.9675,10.21,13.345,4.107060868,2.5880613435,0.08268265,0.35425,0.018,-22.8225,-28.5375,-26.2125,-21.48,366.075,-1.995,2.45375,295.725
2,2.75,649.9087,-0.00412707775,5.785874,-19.2191,-0.79197175,95.837025,34.8325,43.165,15.285025,11.8425,10.1275,13.1325,3.93853151925,2.67449135325,0.09098615,0.3875,0.04275,-23.075,-28.4175,-25.775,-22.09,364.1,-2.029,2.15825,295.175
2,3.25,649.84225,0.00097532575,5.913345,-29.004225,-1.0237025,95.8277,36.42,42.94,14.71625,11.65,10.1325,12.94,4.09542051125,2.72097679,0.0895505,0.35075,0.05425,-23.4125,-28.53,-26.25,-22.2175,363.725,-2.107,1.994,295.1
2,3.75,651.5861,0.0018253325,5.83479,-35.5662,-0.54585025,95.814675,37.3325,42.9125,14.75675,11.3125,9.7,12.61,3.873101632,2.669099979,0.087493075,0.32025,0.0315,-23.3275,-28.665,-26.21,-22.3175,362.9,-1.96825,2.25825,295.025
2,4.25,650.927675,0.0003175835,5.788035,-40.40395,-0.54788125,95.7804,36.805,43.915,14.532125,11.3675,9.725,12.7825,3.84267929075,2.6639144895,0.088820975,0.3685,0.024,-23.465,-28.775,-25.6,-21.8025,361.5,-1.982,2.33425,293.1
2,4.75,651.65345,0.0017475775,5.8079775,-47.966625,0.024454725,95.76665,36.99,42.44,14.573625,10.925,9.7625,12.07,3.775107154,2.62706521275,0.0985209,0.426,0.0335,-23.4775,-28.6025,-25.98,-21.735,360.7,-2.103,2.07575,291.95
2,5.25,653.295,0.0012552195,5.79857,-47.130655,-0.3864945,95.7535,37.8375,42.0375,14.350625,10.7725,9.5275,11.8325,3.682324348,2.2349962235,0.09548775,0.43925,0.0485,-23.7175,-28.35,-25.97,-22.125,359.075,-2.14225,2.18,289.5
2,5.75,653.715,0.001698911,5.7739175,-35.8537325,-0.8627603,95.75725,38.245,43.33,13.992,10.65,9.455,11.59,3.2531336825,2.25762759475,0.09809685,0.3555,0.0415,-23.5825,-28.575,-25.6175,-22.15,358.05,-2.21,2.075,290.2
2,6.25,652.789,0.00479782,5.60866,-38.184965,-0.714452,95.78235,38.68,43.3675,13.8909,10.5025,9.4125,11.395,3.296911417,2.22947605325,0.1072135,0.4395,0.03475,-23.7625,-28.8375,-25.865,-21.7275,358.1,-1.9275,2.2805,289.9
2,6.75,654.31725,0.00452970575,5.6905725,-39.04735,-0.1503425,95.79455,38.8725,43.605,13.707525,10.2725,9.2325,11.71,3.208972093,2.218717683,0.11465425,0.40325,0.056,-23.8225,-28.535,-25.5975,-21.7825,356.55,-2.037,2.2435,292.4
2,7.25,654.597,0.00541546,5.674865,-40.64551,-0.61278575,95.810725,39.9425,44.4425,13.6359725,10.3125,9.065,11.3725,3.03567849625,2.07198476325,0.095321525,0.433,0.0415,-23.4075,-28.46,-25.065,-22.045,355.975,-2.08725,2.2105,290.075
2,7.75,656.12325,0.00040288575,5.6257675,-42.776725,-0.429688725,95.8344275,40.7,44.6725,13.270425,10.09,8.75,11.2725,2.837372309,2.048196019,0.0927903,0.3895,0.0235,-23.6425,-28.2475,-25.3625,-21.9275,355.825,-0.701,2.45125,287.175
2,8.25,655.766,0.00226124,5.55626,-44.3338,-0.439589,95.8566,39.5275,43.79,12.710975,10.49,9.11,11.5325,3.11617526875,2.026942535,0.106058,0.395,0.0415,-23.435,-25.925,-24.79,-20.2625,356.8,17.1625,6.09625,286.525
2,8.75,656.02855,0.000299195,5.667301,-26.654,0.12576225,95.889,35.2125,39.8075,13.35,11.87,10.3275,11.63,3.8345833395,2.49998631725,0.1076105,0.40825,0.078,-21.0775,-19.2225,-21.0375,-18.7725,364.9,68.88,12.07,289.5
2,9.25,652.757,-0.06609355,5.6917425,-9.25763,3.204055,95.925825,31.595,33.13,14.4495,13.545,13.0875,12.79,5.6028340325,4.42975427875,0.12662375,0.3375,0.147,-16.8675,-8.6825,-14.7725,-13.6775,375.9,155.5,23.04,293.7
2,9.75,647.893,-0.23292,5.70247,19.84715,9.3610845,95.954,27.84,28.365,16.3794,15.78,15.44,14.81,7.0941941165,6.553943972,0.177438,0.44275,0.15625,-10.8675,1.9605,-4.7585,-9.7225,388.6,276.5,28.89,301.9
2,10.25,644.719,-0.319307,5.63685,60.3979,8.64273,95.9638,24.345,25.0225,17.6938,16.505,16.4325,15.52,8.927388846,8.590544435,0.206689,0.518,0.25075,-5.961,17.39,6.05775,-2.7365,401.4,369.3,33.11,311.5
2,10.75,640.31,-0.40691075,5.5602475,83.25405,11.49275,95.971675,22.175,22.51,18.469475,17.765,17.8175,17.0625,10.621098385,10.58680848,0.23515375,0.5665,0.31075,-1.855,36.76,12.3725,6.45125,409.25,459.125,38.8175,319.25
2,11.25,637.3911,-0.467379875,5.3943975,133.80325,11.72515,95.9715,18.8925,18.765,19.557875,19.1175,19.485,18.3625,12.7659511525,12.8684073875,0.248321,0.70775,0.3965,1.84675,36.5325,16.6625,13.4475,419.75,549.8,47.4575,326.075
2,11.75,635.49525,-0.58373525,4.9878225,164.074,20.476725,95.9578,15.965,15.845,20.484625,19.7425,20.0875,19.12,14.4194943025,14.7469162275,0.27616975,0.91725,0.49425,5.54825,35.43,32.145,17.36,431.125,606,53.8825,330.025
2,12.25,633.6275,-0.6497535,4.7727435,193.2913,21.1829,95.954405,14.43,14.59,21.404035,20.405,21.115,20.06,15.949868835,16.278195605,0.282359,1.0805,0.516,11.3425,30.1375,42.1025,20.7925,439.55,655.85,56.02,334
2,12.75,632.547,-0.621798,4.6086,211.549,18.36894,95.9254,13.07,12.905,21.804,21.175,21.75,20.55,16.8502940325,17.494696645,0.3061348,1.14925,0.60825,22.3975,40.4775,50.1425,23.215,448,685.5,61.52,336.2
2,13.25,630.747,-0.671463,4.42609,212.562,20.8899,95.8771,12.34,12.265,22.494,21.91,22.535,21.43,18.6856092925,19.4094582225,0.351322,1.29675,0.67225,27.87,38.36,56.4725,23.695,453.8,699.4,60.05,340.7
2,13.75,629.511,-0.6491078,4.44397,189.195,18.6065,95.83573,11.775,11.7275,22.55339,22.2225,22.7925,21.88,19.0866106225,19.59775376,0.320302,1.259,0.63275,29.7525,64.995,52.3325,25.54,455.3,670.6,59.91,342.1
2,14.25,628.11725,-0.695543,4.2213375,186.363225,10.89555,95.774635,11.495,11.3325,23.28815,22.3125,23.185,21.9825,19.8500429525,20.1768069725,0.34716525,1.268,0.63175,24.5475,71.475,42.6825,23.8825,457,671.2,60.025,342
2,14.75,627.584775,-0.6732725,4.256365,214.40025,18.737275,95.745245,11.275,11.0175,23.624575,22.86,23.4975,22.4975,19.87006782,20.347248265,0.367416,1.3825,0.682,25.1625,68.1425,25.0225,23.14,458.9,615.05,56.085,342.95
2,15.25,626.71305,-0.65230005,4.123455,198.0975,14.1142,95.7196875,10.55,10.6775,24.0102825,23.1825,23.64,22.7125,20.3131902225,21.0782555325,0.407703,1.36175,0.67,30.1875,43.6625,20.2,23.4425,458.2,526.875,52.83,342.65
2,15.75,626.48195,-0.551836125,4.12425,170.0985,9.960695,95.694025,10.5475,10.7775,24.226675,23.145,23.635,22.8525,20.4375715775,21.2596647375,0.3803105,1.3835,0.59975,32.765,27.925,33.31,24.1025,454.95,483.4,46.5425,341.5
2,16.25,626.4455,-0.5034255,4.17799625,130.6785,11.53995,95.676275,10.8525,10.8675,24.38985,23.0625,23.78,22.715,20.405236075,21.3981050725,0.3737185,1.4065,0.60675,28.695,27.2275,28.45,22.85,455.275,431.225,40.96,340.4
2,16.75,625.9385,-0.3986046,4.24285575,108.4086,2.1418775,95.6595,10.7825,10.8575,24.2846,23.4,23.8425,23.1825,20.7124800525,21.3172550575,0.36261225,1.3275,0.495,26.4225,21.4975,19.2325,19.35,447.625,366,34.905,339.4
2,17.25,626.1035,-0.339104475,4.27566775,77.0304,0.01764875,95.6622,10.9275,11.0075,24.102475,23.3375,23.74,23.105,20.8853961225,21.1146552225,0.429163,1.38875,0.37925,16.4925,8.1575,15.015,15.05,440.975,218.625,24.845,333.8
2,17.75,626.6925,-0.21740375,4.2226825,32.085205,0.365987,95.672705,11.36,11.585,23.842475,23.055,23.0625,22.7675,20.18408733,19.82131628,0.34749625,1.33975,0.29875,8.0925,-0.33925,8.9125,6.028,434.6,173.35,21.9375,329.7
2,18.25,627.4533,-0.10021318,4.40413,3.5424075,0.5515645,95.6842375,11.8925,12.2375,23.49795,22.205,22.2225,22.2725,18.128428005,18.12878337,0.34125425,1.256,0.307,3.51125,-9.9225,-1.379,1.61025,426.325,89.95,14.5975,324.675
2,18.75,628.6485,-0.012986325,4.7002575,-23.897975,0.117119275,95.6943525,12.7725,13.3225,22.798775,21.5675,21.1475,21.3875,16.6676314025,16.379358225,0.27777925,0.91425,0.14725,-2.4165,-17.3525,-7.7225,-5.1355,416,19.685,5.6415,321.475
2,19.25,630.9767,0.0125765,4.73827175,-29.60535,-1.78839,95.70945,14.05,14.915,21.837525,19.705,19.46,19.87,13.8337394975,13.2464149675,0.175327,0.52875,0.026,-7.5525,-23.9075,-12.565,-12.3425,407.15,-3.31525,1.78525,316.65
2,19.75,633.61525,0.00590706,4.862245,-31.35395,-1.831225,95.7455025,15.595,18.46,20.77235,18.2725,17.6375,18.955,11.5789208525,10.30930408,0.116636,0.39575,0.025,-10.9,-26.545,-15.84,-14.1575,399.825,-4.935,2.071,314.725
2,20.25,635.5685,0.0010854675,5.11950025,-24.053,-1.4927095,95.7737325,17.5475,21.2675,20.13605,17.64,16.145,18.5975,10.5103332475,8.0950345855,0.0878112,0.36175,0.01275,-13.175,-27,-18.8575,-15.68,394.1,-3.824,2.41025,311.825
2,20.75,636.40315,0.005381534,5.3405695,-22.8573,-2.561815,95.798325,19.74,24.28,19.4659,16.9675,15.1575,17.9625,9.599911628,6.9685304085,0.0888099,0.39675,0.0115,-15.1725,-27.4875,-20.3,-17.365,390.125,-3.4925,2.4895,312.1
2,21.25,637.831,0.000438215,5.510595,-27.47275,-1.91572,95.839875,22.97,26.915,19.22445,16.1725,14.405,17.4725,8.1446506815,5.98991435275,0.09185905,0.414,0.01975,-16.75,-27.99,-21.91,-17.455,386.575,-3.59375,2.33175,307.825
2,21.75,638.25675,-0.001373215,5.62447775,-27.0669925,-1.506305,95.8564,25.505,29.1925,18.511335,15.805,13.7225,16.6825,7.69888638675,5.37204457375,0.081357775,0.33775,0.021,-17.895,-28.535,-22.945,-18.4575,382.8,-3.33625,2.37775,306.375
2,22.25,640.60525,-0.0021362375,5.7714625,-30.258575,-0.92912675,95.87995,27.185,31.975,17.7887625,15.2075,13.49,16.15,6.9417637775,5.06935131975,0.08389405,0.33325,0.016,-18.9925,-28.475,-23.3475,-19.0175,380.1,-3.066,2.388,304.325
2,22.75,642.66325,-0.0023562875,5.7188425,-20.771975,-1.31898,95.889175,27.545,33.58,17.5668,14.8,12.9975,15.925,6.82048941975,4.525402532,0.074487125,0.33825,0.01225,-19.7825,-28.655,-23.53,-19.8375,377.525,-2.783,2.40575,303.075
2,23.25,644.25,-0.0062864125,5.799845,-19.732225,-1.1668475,95.8828225,28.845,35.9025,17.10565,14.02,12.24,15.3175,6.46817012825,4.06239101325,0.070905375,0.356,0.011,-20.465,-29.0175,-23.6575,-19.4375,375.1,-2.75125,2.273,302.275
2,23.75,645.215775,-0.00055431025,5.72583,-21.891625,-1.4573775,95.889285,30.1875,37.1125,17.07335,13.52,11.915,14.9075,5.61148010775,3.801798573,0.0779987,0.367,0.024,-21.02,-28.62,-24.47,-20.3075,372.775,-2.59975,2.41525,301.15
3,0.25,641.154,-0.00162515,5.82015,-21.2345,-0.999649,95.7626,25.9225,30.44,17.534,14.66,12.87,15.98,9.05623810225,6.35943072825,0.0868858,0.3605,0.03,-23.915,-35.5375,-26.6025,-23.78,379.9,-3.127,2.809,299.6
3,0.75,641.494,-0.00126281,5.88865,-27.38054,-0.760085,95.7564,27.54,31.155,17.1798,14.365,12.4375,15.43,8.2462699735,6.18352296525,0.0818006,0.339,0.03125,-24.11,-35.54,-26.5225,-23.9825,377.4,-2.886,3.143,299
3,1.25,643.008,-0.00147574,5.83088,-21.8948,-0.786485,95.7553,28.175,33.1075,16.9189,13.9075,11.815,15.18,8.19680144725,5.66163451925,0.085478,0.39675,0.0115,-24.205,-35.7725,-26.5875,-23.805,374.6,-2.819,2.894,298.7
3,1.75,643.865,0.00202653,5.86929,-25.0399,-2.11825,95.75167,28.845,32.665,15.7558,13.6375,11.53,14.69,7.38756004575,5.24050740125,0.077563,0.35975,0.016,-24.6625,-35.975,-26.5175,-23.9075,372.2,-2.612,2.745,296.2
3,2.25,644.8252,-0.000566929,5.86918,-26.3555,-0.906696,95.7298,27.965,32.6925,15.3414,12.9875,11.19,14.09,6.33531555625,5.1209862215,0.084346,0.39,0.0335,-25.16,-35.9775,-26.865,-24.0025,371.4,-2.538,2.806,294.4
3,2.75,645.049,-0.001874222,5.852378,-27.9269,-1.07871,95.7177,28.9775,33.9575,15.36802,12.6225,10.725,14,6.37944481875,5.0027282915,0.07615,0.35775,0.018,-25.5375,-35.6425,-26.8675,-23.7325,368.7,-2.478,2.839,293.5
